actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
269,PT04M44.00S,2025-01-19T23:52:54.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203484,,,1610612743,49,45,2025-01-19T23:53:06Z,2580000,False,,,0,,K. Caldwell-Pope personal FOUL (1 PF) (Watson 2 FT),"[203484, 1631212]",1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Watson,1631212.0
271,PT04M44.00S,2025-01-19T23:53:24.2Z,2,REGULAR,freethrow,1 of 2,[],1631212,,,1610612743,49,46,2025-01-19T23:53:24Z,2600000,False,,,0,,P. Watson Free Throw 1 of 2 (3 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
272,PT04M44.00S,2025-01-19T23:53:30.9Z,2,REGULAR,substitution,out,[],1641710,,,1610612743,49,46,2025-01-19T23:53:33Z,2610000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M44.00S,2025-01-19T23:53:30.9Z,2,REGULAR,substitution,in,[],1631094,,,1610612743,49,46,2025-01-19T23:53:33Z,2620000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M44.00S,2025-01-19T23:53:43.2Z,2,REGULAR,freethrow,2 of 2,[],1631212,,,1610612743,49,47,2025-01-19T23:53:43Z,2630000,False,,,0,,P. Watson Free Throw 2 of 2 (4 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
275,PT04M21.00S,2025-01-19T23:54:09.3Z,2,REGULAR,2pt,Jump Shot,[],1630175,20.45006570302234,29.65686274509804,1610612753,49,47,2025-01-19T23:54:13Z,2640000,False,102.0,140.0,1,left,MISS C. Anthony 17' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right Center,17.28,Missed,,,,,,,,,,,,,,,,,,
276,PT04M18.00S,2025-01-19T23:54:12.3Z,2,REGULAR,rebound,defensive,[],1631128,,,1610612743,49,47,2025-01-19T23:54:13Z,2650000,False,,,0,,C. Braun REBOUND (Off:1 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Right Center,,,,275.0,2.0,1.0,1.0,,,,,,,,,,,,,
277,PT04M14.00S,2025-01-19T23:54:15.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,95.0886990801577,55.63725490196079,1610612743,49,49,2025-01-19T23:54:20Z,2660000,False,28.0,-6.0,1,right,R. Westbrook running Layup (7 PTS) (C. Braun 1 AST),"[201566, 1631128]",1610612743.0,DEN,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.89,Made,7.0,,,,,C. Braun,1631128.0,1.0,,,,,,,,,,
279,PT04M08.00S,2025-01-19T23:54:22.1Z,2,REGULAR,3pt,Jump Shot,[],1631094,28.728646517739815,19.852941176470587,1610612753,49,49,2025-01-20T00:09:44Z,2680000,False,151.0,218.0,1,left,MISS P. Banchero 26' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,26.46,Missed,,,,,,,,,,,,,,,,,,
280,PT04M05.00S,2025-01-19T23:54:25.1Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,49,49,2025-01-19T23:54:27Z,2690000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,279.0,1.0,1.0,0.0,,,,,,,,,,,,,
281,PT03M51.00S,2025-01-19T23:54:38.9Z,2,REGULAR,2pt,Jump Shot,[],1629008,70.64717477003943,45.34313725490196,1610612743,49,49,2025-01-19T23:54:42Z,2700000,False,-23.0,223.0,1,right,MISS M. Porter Jr. 22' pullup Shot,[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,22.46,Missed,,,,,,,,,,,,,,,,,,
282,PT03M48.00S,2025-01-19T23:54:41.9Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,49,49,2025-01-19T23:54:42Z,2710000,False,,,0,,P. Banchero REBOUND (Off:2 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,,,,281.0,6.0,4.0,2.0,,,,,,,,,,,,,
283,PT03M43.00S,2025-01-19T23:54:49.2Z,2,REGULAR,foul,personal,[],201566,,,1610612753,49,49,2025-01-19T23:55:07Z,2720000,False,,,0,,R. Westbrook personal FOUL (1 PF),"[201566, 1631094]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Banchero,1631094.0
285,PT03M32.00S,2025-01-19T23:55:18.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641783,6.389618922470433,50.245098039215684,1610612753,49,49,2025-01-19T23:57:25Z,2740000,False,-1.0,8.0,1,left,MISS T. da Silva driving Layup - blocked,"[1641783, 1631212]",1610612753.0,ORL,driving,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,0.77,Missed,,,,,,,,,Watson,1631212.0,,,,,,,,
286,PT03M32.00S,2025-01-19T23:55:18.7Z,2,REGULAR,block,,[],1631212,,,1610612753,49,49,2025-01-19T23:55:24Z,2750000,False,,,0,,P. Watson BLOCK (2 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
293,PT03M32.00S,2025-01-19T23:55:18.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,49,49,2025-01-20T00:17:51Z,2755000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,285.0,,,,,,,,,,,,,,,,
288,PT03M32.00S,2025-01-19T23:56:39.5Z,2,REGULAR,substitution,out,[],1641783,,,1610612753,49,49,2025-01-19T23:56:58Z,2770000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M32.00S,2025-01-19T23:56:39.5Z,2,REGULAR,substitution,in,[],1630243,,,1610612753,49,49,2025-01-19T23:56:58Z,2780000,False,,,0,,SUB in: T. Queen,[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M28.00S,2025-01-19T23:57:23.4Z,2,REGULAR,jumpball,recovered,[],1630175,,,1610612753,49,49,2025-01-19T23:57:23Z,2790000,False,,,0,,Jump Ball W. Carter Jr. vs. N. Jokić: Tip to C. Anthony,"[1630175, 1628976, 203999]",1610612753.0,ORL,lodgedball,C. Anthony,1630175.0,Anthony,C. Anthony,Carter Jr.,1628976.0,Jokić,203999.0,,,,,,,,,,,,,,,,,,,,,,
294,PT03M23.00S,2025-01-19T23:57:28.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630175,7.752956636005257,43.81127450980392,1610612753,49,49,2025-01-19T23:57:57Z,2820000,False,31.0,20.0,1,left,MISS C. Anthony driving Layup - blocked,"[1630175, 1631212]",1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,3.7,Missed,,,,,,,,,Watson,1631212.0,,,,,,,,
295,PT03M23.00S,2025-01-19T23:57:28.8Z,2,REGULAR,block,,[],1631212,,,1610612753,49,49,2025-01-19T23:57:31Z,2830000,False,,,0,,P. Watson BLOCK (3 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
296,PT03M23.00S,2025-01-19T23:57:28.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,49,49,2025-01-20T00:19:51Z,2840000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,294.0,,,,,,,,,,,,,,,,
298,PT03M23.00S,2025-01-19T23:57:54.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,49,49,2025-01-20T00:19:51Z,2860000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M23.00S,2025-01-20T00:00:24.0Z,2,REGULAR,substitution,out,[],1631212,,,1610612743,49,49,2025-01-20T00:19:51Z,2910000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M23.00S,2025-01-20T00:00:24.0Z,2,REGULAR,substitution,in,[],1627750,,,1610612743,49,49,2025-01-20T00:19:51Z,2920000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M07.00S,2025-01-20T00:01:02.7Z,2,REGULAR,turnover,bad pass,[],201566,,,1610612743,49,49,2025-01-20T00:01:08Z,2930000,False,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 1631094]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,2.0,Banchero,1631094.0,,,,,
308,PT03M07.00S,2025-01-20T00:01:02.7Z,2,REGULAR,steal,,[],1631094,,,1610612753,49,49,2025-01-20T00:01:04Z,2940000,False,,,0,,P. Banchero STEAL (2 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
309,PT03M01.00S,2025-01-20T00:01:07.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631094,6.389618922470433,51.71568627450981,1610612753,49,49,2025-01-20T00:01:11Z,2950000,False,-9.0,8.0,1,left,MISS P. Banchero running Layup,[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,,,,,,,,,,
310,PT02M59.00S,2025-01-20T00:01:10.2Z,2,REGULAR,rebound,offensive,[],1630175,,,1610612753,49,49,2025-01-20T00:01:10Z,2960000,False,,,0,,C. Anthony REBOUND (Off:2 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,309.0,4.0,2.0,2.0,,,,,,,,,,,,,
311,PT02M54.00S,2025-01-20T00:01:14.8Z,2,REGULAR,turnover,bad pass,[],1630243,,,1610612753,49,49,2025-01-20T00:01:18Z,2970000,False,,,0,,T. Queen bad pass TURNOVER (1 TO),"[1630243, 203999]",1610612753.0,ORL,,,,Queen,T. Queen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Jokić,203999.0,,,,,
312,PT02M54.00S,2025-01-20T00:01:14.8Z,2,REGULAR,steal,,[],203999,,,1610612743,49,49,2025-01-20T00:01:16Z,2980000,False,,,0,,N. Jokić STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
313,PT02M50.00S,2025-01-20T00:01:18.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201566,72.09264126149803,82.59803921568627,1610612743,49,49,2025-01-20T00:01:24Z,2990000,False,163.0,210.0,1,right,MISS R. Westbrook 26' running 3PT,[201566],1610612743.0,DEN,running,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,,
314,PT02M45.00S,2025-01-20T00:01:24.2Z,2,REGULAR,rebound,offensive,[],1631128,,,1610612743,49,49,2025-01-20T00:01:24Z,3000000,False,,,0,,C. Braun REBOUND (Off:2 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,,313.0,3.0,1.0,2.0,,,,,,,,,,,,,
315,PT02M45.00S,2025-01-20T00:01:24.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631128,94.40999984741211,50.0,1610612743,49,49,2025-01-20T00:01:38Z,3010000,False,0.0,0.0,1,right,MISS C. Braun tip Layup,[1631128],1610612743.0,DEN,tip,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
316,PT02M44.00S,2025-01-20T00:01:25.2Z,2,REGULAR,rebound,offensive,[],1631128,,,1610612743,49,49,2025-01-20T00:01:38Z,3020000,False,,,0,,C. Braun REBOUND (Off:3 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,315.0,4.0,1.0,3.0,,,,,,,,,,,,,
317,PT02M38.00S,2025-01-20T00:01:30.6Z,2,REGULAR,turnover,lost ball,[],201566,,,1610612743,49,49,2025-01-20T00:01:34Z,3030000,False,,,0,,R. Westbrook lost ball TURNOVER (3 TO),"[201566, 203484]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,3.0,Caldwell-Pope,203484.0,,,,,
318,PT02M38.00S,2025-01-20T00:01:30.6Z,2,REGULAR,steal,,[],203484,,,1610612753,49,49,2025-01-20T00:01:32Z,3040000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
319,PT02M35.00S,2025-01-20T00:01:35.3Z,2,REGULAR,foul,personal,['2freethrow'],1629008,,,1610612753,49,49,2025-01-20T00:01:48Z,3050000,False,,,0,,M. Porter Jr. shooting personal FOUL (1 PF) (Caldwell-Pope 2 FT),"[1629008, 203484]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Caldwell-Pope,203484.0
321,PT02M35.00S,2025-01-20T00:02:11.1Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203484,,,1610612753,50,49,2025-01-20T00:02:31Z,3070000,False,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (8 PTS),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
322,PT02M35.00S,2025-01-20T00:02:11.1Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203484,,,1610612753,50,49,2025-01-20T00:02:31Z,3080000,False,,,0,,MISS K. Caldwell-Pope Free Throw 2 of 2,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
323,PT02M31.00S,2025-01-20T00:02:15.1Z,2,REGULAR,rebound,defensive,[],201566,,,1610612743,50,49,2025-01-20T00:02:31Z,3090000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,322.0,2.0,2.0,0.0,,,,,,,,,,,,,
324,PT02M30.00S,2025-01-20T00:02:31.2Z,2,REGULAR,turnover,lost ball,[],201566,,,1610612743,50,49,2025-01-20T00:02:39Z,3100000,False,,,0,,R. Westbrook lost ball TURNOVER (4 TO),"[201566, 1630243]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,4.0,Queen,1630243.0,,,,,
325,PT02M30.00S,2025-01-20T00:02:31.2Z,2,REGULAR,steal,,[],1630243,,,1610612753,50,49,2025-01-20T00:02:37Z,3110000,False,,,0,,T. Queen STEAL (2 STL),[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
327,PT02M21.00S,2025-01-20T00:02:59.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631094,7.703679369250986,52.450980392156865,1610612753,50,49,2025-01-20T00:03:03Z,3130000,False,-12.0,20.0,1,left,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,,
328,PT02M18.00S,2025-01-20T00:03:02.0Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,50,49,2025-01-20T00:03:03Z,3140000,False,,,0,,N. Jokić REBOUND (Off:0 Def:9),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,327.0,9.0,9.0,0.0,,,,,,,,,,,,,
329,PT02M07.00S,2025-01-20T00:03:14.8Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1631094,,,1610612743,50,49,2025-01-20T00:03:32Z,3150000,False,,,0,,P. Banchero shooting personal FOUL (1 PF) (Porter Jr. 3 FT),"[1631094, 1629008]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Porter Jr.,1629008.0
331,PT02M07.00S,2025-01-20T00:03:42.6Z,2,REGULAR,freethrow,1 of 3,[],1629008,,,1610612743,50,49,2025-01-20T00:03:42Z,3170000,False,,,0,,MISS M. Porter Jr. Free Throw 1 of 3,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
332,PT02M07.00S,2025-01-20T00:03:42.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,50,49,2025-01-20T00:03:42Z,3180000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,331.0,,,,,,,,,,,,,,,,
333,PT02M07.00S,2025-01-20T00:04:03.2Z,2,REGULAR,freethrow,2 of 3,[],1629008,,,1610612743,50,50,2025-01-20T00:04:03Z,3190000,False,,,0,,M. Porter Jr. Free Throw 2 of 3 (4 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
334,PT02M07.00S,2025-01-20T00:04:17.5Z,2,REGULAR,freethrow,3 of 3,[],1629008,,,1610612743,50,51,2025-01-20T00:04:17Z,3200000,False,,,0,,M. Porter Jr. Free Throw 3 of 3 (5 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
514,PT01M48.00S,2025-01-20T00:04:11.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630243,10.82457293035479,51.22549019607843,1610612753,50,51,2025-01-20T00:50:19Z,3205000,False,-6.0,49.0,1,left,MISS T. Queen driving floating Shot - blocked,"[1630243, 203999]",1610612753.0,ORL,driving floating,,,Queen,T. Queen,,,,,In The Paint (Non-RA),0-8 Center,4.97,Missed,,,,,,,,,Jokić,203999.0,,,,,,,,
515,PT01M48.00S,2025-01-20T00:04:11.2Z,2,REGULAR,block,,[],203999,,,1610612753,50,51,2025-01-20T00:50:19Z,3207500,False,,,0,,N. Jokić BLOCK (2 BLK),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
516,PT01M48.00S,2025-01-20T00:04:11.2Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,50,51,2025-01-20T00:50:19Z,3208750,False,,,0,,N. Jokić REBOUND (Off:0 Def:10),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,514.0,10.0,10.0,0.0,,,,,,,,,,,,,
337,PT01M47.00S,2025-01-20T00:04:49.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612743,50,51,2025-01-20T00:10:57Z,3230000,False,,,0,,W. Carter Jr. personal FOUL (2 PF) (Jokić 2 FT),"[1628976, 203999]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2003.0,2.0,0.0,Jokić,203999.0
340,PT01M47.00S,2025-01-20T00:05:04.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612743,50,51,2025-01-20T00:43:43Z,3260000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT01M47.00S,2025-01-20T00:08:47.8Z,2,REGULAR,foul,technical,['1freethrow'],203999,,,1610612743,50,51,2025-01-20T00:09:12Z,3280000,False,,,0,,N. Jokić technical FOUL (1 Tech),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,2003.0,0.0,1.0,,
344,PT01M47.00S,2025-01-20T00:09:14.1Z,2,REGULAR,freethrow,1 of 1,[],203484,,,1610612743,51,51,2025-01-20T00:09:14Z,3290000,False,,,0,,K. Caldwell-Pope technical Free Throw 1 of 1 (9 PTS),[203484],1610612753.0,ORL,technical,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
356,PT01M47.00S,2025-01-20T00:09:46.6Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,51,52,2025-01-20T00:50:25Z,3295000,False,,,0,,N. Jokić Free Throw 1 of 2 (15 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
357,PT01M47.00S,2025-01-20T00:09:46.6Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,51,52,2025-01-20T00:50:25Z,3297500,False,,,0,,MISS N. Jokić Free Throw 2 of 2,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
358,PT01M47.00S,2025-01-20T00:09:46.6Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,51,52,2025-01-20T00:22:01Z,3298750,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,357.0,3.0,2.0,1.0,,,,,,,,,,,,,
346,PT01M25.00S,2025-01-20T00:10:19.2Z,2,REGULAR,2pt,Jump Shot,[],1630175,4.418528252299605,69.11764705882352,1610612753,51,52,2025-01-20T00:27:17Z,3300000,False,-96.0,-11.0,1,left,MISS C. Anthony 9' driving floating Shot,[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Left,9.62,Missed,,,,,,,,,,,,,,,,,,
347,PT01M21.00S,2025-01-20T00:10:23.5Z,2,REGULAR,rebound,offensive,[],1630243,,,1610612753,51,52,2025-01-20T00:10:23Z,3310000,False,,,0,,T. Queen REBOUND (Off:1 Def:0),[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,Mid-Range,8-16 Left,,,,346.0,1.0,0.0,1.0,,,,,,,,,,,,,
348,PT01M16.00S,2025-01-20T00:10:30.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631128,,,1610612753,51,52,2025-01-20T00:10:48Z,3320000,False,,,0,,C. Braun personal FOUL (1 PF) (Banchero 2 FT),"[1631128, 1631094]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Banchero,1631094.0
350,PT01M16.00S,2025-01-20T00:10:55.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631094,,,1610612753,52,52,2025-01-20T00:11:50Z,3340000,False,,,0,,P. Banchero Free Throw 1 of 2 (5 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
351,PT01M16.00S,2025-01-20T00:10:58.1Z,2,REGULAR,substitution,out,[],1630175,,,1610612753,52,52,2025-01-20T00:11:03Z,3350000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT01M16.00S,2025-01-20T00:10:58.1Z,2,REGULAR,substitution,in,[],1641710,,,1610612753,52,52,2025-01-20T00:11:03Z,3360000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT01M16.00S,2025-01-20T00:10:55.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631094,,,1610612753,52,52,2025-01-20T00:11:50Z,3370000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
354,PT01M11.00S,2025-01-20T00:11:00.4Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,52,52,2025-01-20T00:11:50Z,3380000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,353.0,2.0,2.0,0.0,,,,,,,,,,,,,
355,PT00M53.20S,2025-01-20T00:11:38.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,80.6340341655716,37.745098039215684,1610612743,52,54,2025-01-20T00:28:44Z,3390000,False,-61.0,130.0,1,right,R. Westbrook 14' driving bank Jump Shot (9 PTS),[201566],1610612743.0,DEN,driving bank,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,14.33,Made,9.0,,,,,,,,,,,,,,,,,
359,PT00M40.50S,2025-01-20T00:11:55.1Z,2,REGULAR,2pt,Jump Shot,[],1631094,19.267411300919843,20.34313725490196,1610612753,52,54,2025-01-20T00:11:59Z,3400000,False,148.0,129.0,1,left,MISS P. Banchero 19' Jump Shot,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,19.63,Missed,,,,,,,,,,,,,,,,,,
360,PT00M36.80S,2025-01-20T00:11:58.8Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,52,54,2025-01-20T00:11:59Z,3410000,False,,,0,,N. Jokić REBOUND (Off:0 Def:11),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Right Center,,,,359.0,11.0,11.0,0.0,,,,,,,,,,,,,
