actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
92,PT04M58.00S,2022-03-10T00:23:46.1Z,1,REGULAR,stoppage,blood rule,[],0,,,1610612766,17,17,2022-03-10T00:23:46Z,920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M43.00S,2022-03-10T00:24:38.4Z,1,REGULAR,3pt,Jump Shot,[],1626179,12.302890932982917,96.07843137254902,1610612766,17,17,2022-03-10T00:24:42Z,930000,-230.0,63.0,1,left,MISS T. Rozier fadeaway 3PT,[1626179],1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,23.89,Missed,,,,,,,,,,,,,,,,,,,
94,PT04M40.00S,2022-03-10T00:24:41.4Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,17,17,2022-03-10T00:24:42Z,940000,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,93.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
95,PT04M28.00S,2022-03-10T00:24:53.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,94.03745072273325,52.20588235294118,1610612738,17,19,2022-03-10T00:24:57Z,950000,11.0,4.0,1,right,J. Brown driving Layup (5 PTS) (M. Smart 4 AST),"[1627759, 203935]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,1.15,Made,,,,,5.0,M. Smart,203935.0,4.0,,,,,,,,,,,
96,PT04M11.00S,2022-03-10T00:25:10.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,6.1268068331143235,54.166666666666664,1610612766,17,19,2022-03-10T00:25:16Z,960000,-21.0,5.0,1,left,MISS M. Bridges driving reverse Layup,[1628970],1610612766.0,CHA,driving reverse,,,Bridges,M. Bridges,,,,,2.14,Missed,,,,,,,,,,,,,,,,,,,
97,PT04M06.00S,2022-03-10T00:25:15.4Z,1,REGULAR,rebound,offensive,[],1626162,,,1610612766,17,19,2022-03-10T00:25:16Z,970000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:0),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,96.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
98,PT04M06.00S,2022-03-10T00:25:14.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,5.590000152587891,50.0,1610612766,19,19,2022-03-10T00:25:14Z,980000,0.0,0.0,1,left,K. Oubre Jr. tip Layup (2 PTS),[1626162],1610612766.0,CHA,tip,,,Oubre Jr.,K. Oubre Jr.,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
99,PT03M52.00S,2022-03-10T00:25:29.3Z,1,REGULAR,3pt,Jump Shot,[],1627759,92.32917214191852,97.30392156862744,1610612738,19,19,2022-03-10T00:25:33Z,990000,237.0,20.0,1,right,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.73,Missed,,,,,,,,,,,,,,,,,,,
100,PT03M50.00S,2022-03-10T00:25:31.5Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612738,19,19,2022-03-10T00:25:31Z,1000000,,,0,,R. Williams III REBOUND (Off:5 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,99.0,6.0,1.0,5.0,,,,,,,,,,,,,,,
101,PT03M49.00S,2022-03-10T00:25:32.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,92.59198423127464,53.92156862745098,1610612738,19,19,2022-03-10T00:31:36Z,1010000,20.0,17.0,1,right,MISS R. Williams III putback Layup,[1629057],1610612738.0,BOS,putback,,,Williams III,R. Williams III,,,,,2.6,Missed,,,,,,,,,,,,,,,,,,,
102,PT03M49.00S,2022-03-10T00:25:32.2Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612738,19,19,2022-03-10T00:25:37Z,1020000,,,0,,R. Williams III REBOUND (Off:6 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,101.0,7.0,1.0,6.0,,,,,,,,,,,,,,,
103,PT03M37.00S,2022-03-10T00:25:43.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203935,93.24901445466492,53.18627450980392,1610612738,19,19,2022-03-10T00:25:47Z,1030000,16.0,11.0,1,right,MISS M. Smart driving Layup,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,1.93,Missed,,,,,,,,,,,,,,,,,,,
104,PT03M35.00S,2022-03-10T00:25:45.8Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,19,19,2022-03-10T00:25:47Z,1040000,,,0,,M. Plumlee REBOUND (Off:0 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,103.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
105,PT03M29.00S,2022-03-10T00:25:51.8Z,1,REGULAR,3pt,Jump Shot,[],1626162,7.30946123521682,4.166666666666666,1610612766,19,19,2022-03-10T00:25:56Z,1050000,229.0,16.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,22.98,Missed,,,,,,,,,,,,,,,,,,,
106,PT03M27.00S,2022-03-10T00:25:54.9Z,1,REGULAR,rebound,offensive,[],1628998,,,1610612766,19,19,2022-03-10T00:25:55Z,1060000,,,0,,C. Martin REBOUND (Off:1 Def:0),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,105.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
107,PT03M25.00S,2022-03-10T00:25:56.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626179,29.77989487516426,24.019607843137255,1610612766,19,19,2022-03-10T00:26:03Z,1070000,130.0,227.0,1,left,MISS T. Rozier 26' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,26.19,Missed,,,,,,,,,,,,,,,,,,,
108,PT03M21.00S,2022-03-10T00:26:00.8Z,1,REGULAR,rebound,offensive,[],203486,,,1610612766,19,19,2022-03-10T00:26:03Z,1080000,,,0,,M. Plumlee REBOUND (Off:1 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,107.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
109,PT03M18.00S,2022-03-10T00:26:03.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626179,7.178055190538765,49.26470588235294,1610612766,21,19,2022-03-10T00:26:07Z,1090000,4.0,15.0,1,left,T. Rozier driving Layup (7 PTS) (M. Plumlee 3 AST),"[1626179, 203486]",1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,1.54,Made,,,,,7.0,M. Plumlee,203486.0,3.0,,,,,,,,,,,
110,PT02M58.00S,2022-03-10T00:26:22.9Z,1,REGULAR,3pt,Jump Shot,[],1628401,69.72733245729303,17.647058823529413,1610612738,21,19,2022-03-10T00:26:30Z,1100000,-162.0,232.0,1,right,MISS D. White 28' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,28.29,Missed,,,,,,,,,,,,,,,,,,,
111,PT02M51.00S,2022-03-10T00:26:29.9Z,1,REGULAR,rebound,offensive,[],1629684,,,1610612738,21,19,2022-03-10T00:26:30Z,1110000,,,0,,G. Williams REBOUND (Off:1 Def:0),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,110.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
112,PT02M51.00S,2022-03-10T00:26:29.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629684,94.40999984741211,50.0,1610612738,21,21,2022-03-10T00:26:29Z,1120000,0.0,0.0,1,right,G. Williams putback Layup (2 PTS),[1629684],1610612738.0,BOS,putback,,,Williams,G. Williams,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
113,PT02M30.00S,2022-03-10T00:26:55.2Z,1,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612766,21,21,2022-03-10T00:27:15Z,1130000,,,0,,R. Williams III shooting personal FOUL (2 PF) (Martin 2 FT),"[1629057, 1628998]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Martin,1628998.0,
115,PT02M30.00S,2022-03-10T00:27:26.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,21,21,2022-03-10T00:27:26Z,1150000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M30.00S,2022-03-10T00:27:29.1Z,1,REGULAR,substitution,out,[],1628970,,,1610612766,21,21,2022-03-10T00:30:04Z,1160000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M30.00S,2022-03-10T00:27:29.1Z,1,REGULAR,substitution,out,[],1626179,,,1610612766,21,21,2022-03-10T00:30:04Z,1170000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M30.00S,2022-03-10T00:27:29.1Z,1,REGULAR,substitution,out,[],203486,,,1610612766,21,21,2022-03-10T00:30:04Z,1180000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M30.00S,2022-03-10T00:27:29.1Z,1,REGULAR,substitution,out,[],1627759,,,1610612766,21,21,2022-03-10T00:30:04Z,1190000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M30.00S,2022-03-10T00:27:29.1Z,1,REGULAR,substitution,out,[],1629057,,,1610612766,21,21,2022-03-10T00:30:04Z,1200000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M30.00S,2022-03-10T00:27:29.1Z,1,REGULAR,substitution,in,[],1629023,,,1610612766,21,21,2022-03-10T00:30:04Z,1210000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M30.00S,2022-03-10T00:27:29.1Z,1,REGULAR,substitution,in,[],1630163,,,1610612766,21,21,2022-03-10T00:30:04Z,1220000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M30.00S,2022-03-10T00:27:29.1Z,1,REGULAR,substitution,in,[],1626149,,,1610612766,21,21,2022-03-10T00:30:04Z,1230000,,,0,,SUB in: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M30.00S,2022-03-10T00:27:29.1Z,1,REGULAR,substitution,in,[],1628369,,,1610612766,21,21,2022-03-10T00:30:04Z,1240000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M30.00S,2022-03-10T00:27:29.1Z,1,REGULAR,substitution,in,[],201143,,,1610612766,21,21,2022-03-10T00:30:04Z,1250000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M30.00S,2022-03-10T00:30:05.4Z,1,REGULAR,freethrow,1 of 2,[],1628998,,,1610612766,21,21,2022-03-10T00:30:05Z,1260000,,,0,,MISS C. Martin Free Throw 1 of 2,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,Missed,,,,,,,,,,,,,,,,,,,
127,PT02M30.00S,2022-03-10T00:30:05.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,21,21,2022-03-10T00:30:05Z,1270000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,,,
128,PT02M30.00S,2022-03-10T00:30:12.4Z,1,REGULAR,freethrow,2 of 2,[],1628998,,,1610612766,22,21,2022-03-10T00:30:12Z,1280000,,,0,,C. Martin Free Throw 2 of 2 (1 PTS),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
129,PT02M20.00S,2022-03-10T00:30:26.5Z,1,REGULAR,foul,offensive,[],201143,,,1610612738,22,21,2022-03-10T00:30:55Z,1290000,,,0,,A. Horford offensive FOUL (1 PF),"[201143, 1626162]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Oubre Jr.,1626162.0,
131,PT02M20.00S,2022-03-10T00:30:26.5Z,1,REGULAR,turnover,offensive foul,[],201143,,,1610612738,22,21,2022-03-10T00:30:55Z,1310000,,,0,,A. Horford offensive foul TURNOVER (1 TO),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,1.0,,,,,1830.0,,,,,
132,PT02M03.00S,2022-03-10T00:31:13.8Z,1,REGULAR,turnover,traveling,[],1630163,,,1610612766,22,21,2022-03-10T00:31:20Z,1320000,,,0,,L. Ball traveling TURNOVER (3 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,3.0,,,,,204059.0,,,,,
133,PT01M47.00S,2022-03-10T00:31:38.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629684,90.22667542706965,97.79411764705883,1610612738,22,21,2022-03-10T00:31:41Z,1330000,239.0,39.0,1,right,MISS G. Williams 24' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,24.22,Missed,,,,,,,,,,,,,,,,,,,
134,PT01M44.00S,2022-03-10T00:31:41.3Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,22,21,2022-03-10T00:31:41Z,1340000,,,0,,L. Ball REBOUND (Off:1 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,133.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
135,PT01M41.00S,2022-03-10T00:31:49.4Z,1,REGULAR,foul,offensive,[],1630163,,,1610612766,22,21,2022-03-10T00:31:57Z,1350000,,,0,,L. Ball charge offensive FOUL (1 PF),"[1630163, 1628401]",1610612766.0,CHA,charge,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,White,1628401.0,
137,PT01M41.00S,2022-03-10T00:31:49.4Z,1,REGULAR,turnover,offensive foul,[],1630163,,,1610612766,22,21,2022-03-10T00:31:49Z,1370000,,,0,,L. Ball offensive foul TURNOVER (4 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,4.0,,,,,1830.0,,,,,
138,PT01M23.00S,2022-03-10T00:32:19.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,93.51182654402102,54.41176470588235,1610612738,22,23,2022-03-10T00:32:23Z,1380000,22.0,8.0,1,right,J. Tatum Layup (8 PTS) (D. White 1 AST),"[1628369, 1628401]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,2.37,Made,,,,,8.0,D. White,1628401.0,1.0,,,,,,,,,,,
140,PT01M06.00S,2022-03-10T00:32:37.0Z,1,REGULAR,3pt,Jump Shot,[],1626162,30.831143232588698,22.54901960784314,1610612766,22,23,2022-03-10T00:32:41Z,1400000,137.0,237.0,1,left,MISS K. Oubre Jr. 27' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,27.42,Missed,,,,,,,,,,,,,,,,,,,
141,PT01M04.00S,2022-03-10T00:32:39.0Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,22,23,2022-03-10T00:32:41Z,1410000,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
142,PT00M57.40S,2022-03-10T00:32:47.7Z,1,REGULAR,2pt,Jump Shot,[],1628369,93.11760840998686,75.24509803921569,1610612738,22,25,2022-03-10T00:32:51Z,1420000,126.0,12.0,1,right,J. Tatum 12' fadeaway Jump Shot (10 PTS) (D. White 2 AST),"[1628369, 1628401]",1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,12.68,Made,,,,,10.0,D. White,1628401.0,2.0,,,,,,,,,,,
144,PT00M39.00S,2022-03-10T00:33:06.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,6.1268068331143235,46.07843137254902,1610612766,22,25,2022-03-10T00:33:11Z,1440000,20.0,5.0,1,left,MISS M. Harrell Layup,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,2.03,Missed,,,,,,,,,,,,,,,,,,,
145,PT00M36.80S,2022-03-10T00:33:09.0Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,22,25,2022-03-10T00:33:09Z,1450000,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,144.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
146,PT00M34.30S,2022-03-10T00:33:11.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203935,76.69185282522996,86.27450980392157,1610612738,22,25,2022-03-10T00:36:51Z,1460000,181.0,167.0,1,right,MISS M. Smart 24' running 3PT,[203935],1610612738.0,BOS,running,,,Smart,M. Smart,,,,,24.63,Missed,,,,,,,,,,,,,,,,,,,
147,PT00M31.70S,2022-03-10T00:33:14.2Z,1,REGULAR,rebound,offensive,[],1629684,,,1610612738,22,25,2022-03-10T00:33:19Z,1470000,,,0,,G. Williams REBOUND (Off:2 Def:0),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,146.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
148,PT00M31.50S,2022-03-10T00:33:18.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629684,93.11760840998686,50.49019607843137,1610612738,22,27,2022-03-10T00:37:03Z,1480000,2.0,12.0,1,right,G. Williams putback Layup (4 PTS),[1629684],1610612738.0,BOS,putback,,,Williams,G. Williams,,,,,1.25,Made,,,,,4.0,,,,,,,,,,,,,,
149,PT00M13.30S,2022-03-10T00:33:36.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,11.251642575558476,44.85294117647059,1610612766,22,27,2022-03-10T00:33:41Z,1490000,26.0,53.0,1,left,MISS K. Oubre Jr. driving Layup,[1626162],1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,5.92,Missed,,,,,,,,,,,,,,,,,,,
150,PT00M10.50S,2022-03-10T00:33:39.0Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,22,27,2022-03-10T00:33:39Z,1500000,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,149.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
151,PT00M00.10S,2022-03-10T00:33:50.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203935,93.11760840998686,47.30392156862745,1610612738,22,29,2022-03-10T00:37:30Z,1510000,-13.0,12.0,1,right,M. Smart driving reverse Layup (4 PTS),[203935],1610612738.0,BOS,driving reverse,,,Smart,M. Smart,,,,,1.82,Made,,,,,4.0,,,,,,,,,,,,,,
152,PT00M00.00S,2022-03-10T00:34:00.0Z,1,REGULAR,period,end,[],0,,,1610612766,22,29,2022-03-10T00:34:00Z,1520000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-03-10T00:34:04.5Z,2,REGULAR,substitution,out,['startperiod'],203935,,,1610612766,22,29,2022-03-10T00:36:49Z,1530000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-03-10T00:34:04.5Z,2,REGULAR,substitution,in,['startperiod'],1630202,,,1610612766,22,29,2022-03-10T00:36:49Z,1540000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-03-10T00:36:48.4Z,2,REGULAR,period,start,[],0,,,1610612766,22,29,2022-03-10T00:36:49Z,1550000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M51.00S,2022-03-10T00:36:50.1Z,2,REGULAR,turnover,bad pass,[],1630163,,,1610612766,22,29,2022-03-10T00:36:53Z,1560000,,,0,,L. Ball bad pass TURNOVER (5 TO),"[1630163, 1628369]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,5.0,Tatum,1628369.0,,,,,,,,
159,PT11M51.00S,2022-03-10T00:36:50.1Z,2,REGULAR,steal,,[],1628369,,,1610612738,22,29,2022-03-10T00:36:52Z,1570000,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M46.00S,2022-03-10T00:36:54.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,93.38042049934296,50.245098039215684,1610612738,22,31,2022-03-10T00:36:59Z,1580000,1.0,10.0,1,right,J. Tatum running DUNK (12 PTS),[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,0.98,Made,,,,,12.0,,,,,,,,,,,,,,
161,PT11M24.00S,2022-03-10T00:37:16.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,6.1268068331143235,46.81372549019608,1610612766,22,31,2022-03-10T00:37:20Z,1590000,16.0,5.0,1,left,MISS M. Harrell Layup,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,1.67,Missed,,,,,,,,,,,,,,,,,,,
162,PT11M22.00S,2022-03-10T00:37:18.6Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,22,31,2022-03-10T00:37:20Z,1600000,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,161.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
163,PT11M19.00S,2022-03-10T00:37:21.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,78.79434954007884,7.598039215686274,1610612738,22,31,2022-03-10T00:39:10Z,1610000,-212.0,147.0,1,right,MISS J. Tatum 25' running 3PT,[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
164,PT11M16.00S,2022-03-10T00:37:24.8Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612766,22,31,2022-03-10T00:37:28Z,1620000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,163.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
165,PT11M08.00S,2022-03-10T00:37:33.5Z,2,REGULAR,turnover,lost ball,[],1630163,,,1610612766,22,31,2022-03-10T00:37:37Z,1630000,,,0,,L. Ball lost ball TURNOVER (6 TO),"[1630163, 1628369]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,6.0,Tatum,1628369.0,,,,,,,,
166,PT11M08.00S,2022-03-10T00:37:33.5Z,2,REGULAR,steal,,[],1628369,,,1610612738,22,31,2022-03-10T00:51:59Z,1640000,,,0,,J. Tatum STEAL (3 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M08.00S,2022-03-10T00:37:38.2Z,2,REGULAR,foul,personal,[],1630163,,,1610612738,22,31,2022-03-10T00:42:31Z,1650000,,,0,,L. Ball take personal FOUL (2 PF),"[1630163, 1628369]",1610612766.0,CHA,take,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Tatum,1628369.0,
169,PT11M08.00S,2022-03-10T00:37:51.0Z,2,REGULAR,substitution,out,[],1630163,,,1610612738,22,31,2022-03-10T00:37:58Z,1670000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M08.00S,2022-03-10T00:37:51.0Z,2,REGULAR,substitution,in,[],202738,,,1610612738,22,31,2022-03-10T00:37:58Z,1680000,,,0,,SUB in: I. Thomas,[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT10M50.00S,2022-03-10T00:38:24.9Z,2,REGULAR,turnover,lost ball,[],1629684,,,1610612738,22,31,2022-03-10T00:38:30Z,1690000,,,0,,G. Williams lost ball TURNOVER (1 TO),"[1629684, 1626162]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,1.0,Oubre Jr.,1626162.0,,,,,,,,
172,PT10M50.00S,2022-03-10T00:38:24.9Z,2,REGULAR,steal,,[],1626162,,,1610612766,22,31,2022-03-10T00:38:26Z,1700000,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT10M46.00S,2022-03-10T00:38:29.3Z,2,REGULAR,turnover,lost ball,[],1626162,,,1610612766,22,31,2022-03-10T00:38:33Z,1710000,,,0,,K. Oubre Jr. lost ball TURNOVER (1 TO),"[1626162, 1628401]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,1.0,White,1628401.0,,,,,,,,
174,PT10M46.00S,2022-03-10T00:38:29.3Z,2,REGULAR,steal,,[],1628401,,,1610612738,22,31,2022-03-10T00:38:31Z,1720000,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M38.00S,2022-03-10T00:38:36.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628401,92.9862023653088,52.450980392156865,1610612738,22,33,2022-03-10T00:38:44Z,1730000,12.0,13.0,1,right,D. White driving Layup (2 PTS),[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,1.82,Made,,,,,2.0,,,,,,,,,,,,,,
176,PT10M22.00S,2022-03-10T00:38:53.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202738,15.062417871222076,52.450980392156865,1610612766,22,33,2022-03-10T00:38:56Z,1740000,-12.0,89.0,1,left,MISS I. Thomas 8' fadeaway Shot - blocked,"[202738, 1629684]",1610612766.0,CHA,fadeaway,,,Thomas,I. Thomas,,,,,8.99,Missed,,,,,,,,,,,,Williams,1629684.0,,,,,,
