actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,value,stealPlayerName,stealPersonId
279,PT03M15.00S,2021-12-09T01:06:15.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628970,92.32917214191852,52.94117647058824,1610612766,45,44,2021-12-09T01:17:27Z,2720000,15.0,20.0,1,right,M. Bridges driving reverse Layup (9 PTS) (G. Hayward 3 AST),"[1628970, 202330]",1610612766.0,CHA,driving reverse,,,Bridges,M. Bridges,,,,,2.45,Made,,,,,9.0,G. Hayward,202330.0,3.0,,,,,,,,,,,
281,PT03M15.00S,2021-12-09T01:06:18.6Z,2,REGULAR,foul,personal,['1freethrow'],203954,,,1610612766,45,44,2021-12-09T01:06:36Z,2740000,,,0,,J. Embiid shooting personal FOUL (2 PF) (Bridges 1 FT),"[203954, 1628970]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,,,,,,,,,,,1204.0,2.0,0.0,Bridges,1628970.0,,,,,,
283,PT03M15.00S,2021-12-09T01:06:48.4Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1628970,,,1610612766,46,44,2021-12-09T01:06:48Z,2760000,,,0,,M. Bridges Free Throw 1 of 1 (10 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
284,PT03M06.00S,2021-12-09T01:07:03.4Z,2,REGULAR,foul,offensive,[],203954,,,1610612755,46,44,2021-12-09T01:07:16Z,2770000,,,0,,J. Embiid offensive FOUL (3 PF),"[203954, 202330]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,202026.0,3.0,0.0,Hayward,202330.0,,,,,,
286,PT03M06.00S,2021-12-09T01:07:03.4Z,2,REGULAR,turnover,offensive foul,[],203954,,,1610612755,46,44,2021-12-09T01:07:03Z,2790000,,,0,,J. Embiid offensive foul TURNOVER (1 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,202026.0,,,,,1.0,,,,,
287,PT03M06.00S,2021-12-09T01:07:14.6Z,2,REGULAR,substitution,out,[],203954,,,1610612766,46,44,2021-12-09T01:07:17Z,2800000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M06.00S,2021-12-09T01:07:14.6Z,2,REGULAR,substitution,in,[],203083,,,1610612766,46,44,2021-12-09T01:07:17Z,2810000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M49.00S,2021-12-09T01:07:37.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,95.6143232588699,97.05882352941177,1610612766,49,44,2021-12-09T01:07:42Z,2820000,235.0,-11.0,1,right,K. Oubre Jr. 3PT  (10 PTS) (G. Hayward 4 AST),"[1626162, 202330]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,23.56,Made,,,,,10.0,G. Hayward,202330.0,4.0,,,,,,,,,,,
291,PT02M27.00S,2021-12-09T01:07:58.9Z,2,REGULAR,3pt,Jump Shot,[],202699,19.398817345597898,91.91176470588235,1610612755,49,44,2021-12-09T01:08:04Z,2840000,-210.0,130.0,1,left,MISS T. Harris 24' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,24.65,Missed,,,,,,,,,,,,,,,,,,,
292,PT02M24.00S,2021-12-09T01:08:01.9Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612766,49,44,2021-12-09T01:08:04Z,2850000,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:6),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,291.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
293,PT02M20.00S,2021-12-09T01:08:07.5Z,2,REGULAR,turnover,out-of-bounds,[],1626162,,,1610612766,49,44,2021-12-09T01:18:40Z,2860000,,,0,,K. Oubre Jr. bad pass out-of-bounds TURNOVER (3 TO),[1626162],1610612766.0,CHA,bad pass,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,202026.0,,,,,3.0,,,,,
294,PT02M20.00S,2021-12-09T01:08:12.9Z,2,REGULAR,substitution,out,[],1630178,,,1610612755,49,44,2021-12-09T01:08:20Z,2870000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M20.00S,2021-12-09T01:08:12.9Z,2,REGULAR,substitution,in,[],1629003,,,1610612755,49,44,2021-12-09T01:08:20Z,2880000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M03.00S,2021-12-09T01:08:39.7Z,2,REGULAR,turnover,lost ball,[],202699,,,1610612755,49,44,2021-12-09T01:08:44Z,2890000,,,0,,T. Harris lost ball TURNOVER (1 TO),"[202699, 1628998]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,1.0,,,,Martin,1628998.0
297,PT02M03.00S,2021-12-09T01:08:39.7Z,2,REGULAR,steal,,[],1628998,,,1610612766,49,44,2021-12-09T01:08:41Z,2900000,,,0,,C. Martin STEAL (2 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M57.00S,2021-12-09T01:08:44.7Z,2,REGULAR,turnover,lost ball,[],1628970,,,1610612766,49,44,2021-12-09T01:08:48Z,2910000,,,0,,M. Bridges lost ball TURNOVER (3 TO),"[1628970, 203083]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,3.0,,,,Drummond,203083.0
299,PT01M57.00S,2021-12-09T01:08:44.7Z,2,REGULAR,steal,,[],203083,,,1610612755,49,44,2021-12-09T01:08:46Z,2920000,,,0,,A. Drummond STEAL (2 STL),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M53.00S,2021-12-09T01:08:48.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203552,22.28975032851511,8.57843137254902,1610612755,49,47,2021-12-09T01:20:15Z,2930000,207.0,157.0,1,left,S. Curry 25' 3PT running (7 PTS) (D. Green 1 AST),"[203552, 201980]",1610612755.0,PHI,running,,,Curry,S. Curry,,,,,25.99,Made,,,,,7.0,D. Green,201980.0,1.0,,,,,,,,,,,
302,PT01M46.00S,2021-12-09T01:08:55.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628998,93.9060446780552,54.41176470588235,1610612766,51,47,2021-12-09T01:09:02Z,2950000,22.0,5.0,1,right,C. Martin DUNK (6 PTS) (P. Washington 1 AST),"[1628998, 1629023]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,2.26,Made,,,,,6.0,P. Washington,1629023.0,1.0,,,,,,,,,,,
304,PT01M46.00S,2021-12-09T01:10:03.7Z,2,REGULAR,instantreplay,altercationrequest,[],0,,,1610612755,51,47,2021-12-09T01:10:04Z,2970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M46.00S,2021-12-09T01:13:01.3Z,2,REGULAR,foul,technical,[],1628970,,,1610612755,51,47,2021-12-09T01:13:33Z,2980000,,,0,,M. Bridges double technical FOUL (1 Tech),[1628970],1610612766.0,CHA,double,,,Bridges,M. Bridges,,,,,,,,,,,,,,,1662.0,1.0,1.0,,,,,,,,
306,PT01M46.00S,2021-12-09T01:13:01.3Z,2,REGULAR,foul,technical,[],203083,,,1610612755,51,47,2021-12-09T01:13:07Z,2990000,,,0,,A. Drummond double technical FOUL (1 Tech),[203083],1610612755.0,PHI,double,,,Drummond,A. Drummond,,,,,,,,,,,,,,,1662.0,1.0,1.0,,,,,,,,
307,PT01M32.00S,2021-12-09T01:13:59.1Z,2,REGULAR,foul,offensive,[],203083,,,1610612755,51,47,2021-12-09T01:14:08Z,3000000,,,0,,A. Drummond offensive FOUL (2 PF),"[203083, 1629023]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,202026.0,2.0,1.0,Washington,1629023.0,,,,,,
309,PT01M32.00S,2021-12-09T01:13:59.1Z,2,REGULAR,turnover,offensive foul,[],203083,,,1610612755,51,47,2021-12-09T01:13:59Z,3020000,,,0,,A. Drummond offensive foul TURNOVER (1 TO),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,202026.0,,,,,1.0,,,,,
310,PT01M19.00S,2021-12-09T01:14:19.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626162,87.20433639947439,50.98039215686274,1610612766,53,47,2021-12-09T01:21:23Z,3030000,5.0,68.0,1,right,K. Oubre Jr. 6' floating Jump Shot (12 PTS),[1626162],1610612766.0,CHA,floating,,,Oubre Jr.,K. Oubre Jr.,,,,,6.8,Made,,,,,12.0,,,,,,,,,,,,,,
311,PT00M55.70S,2021-12-09T01:14:44.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,4.681340341655716,45.09803921568628,1610612755,53,49,2021-12-09T01:34:24Z,3040000,25.0,-8.0,1,left,T. Harris driving floating Jump Shot (10 PTS) (D. Green 2 AST),"[202699, 201980]",1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,2.59,Made,,,,,10.0,D. Green,201980.0,2.0,,,,,,,,,,,
312,PT00M44.60S,2021-12-09T01:14:56.9Z,2,REGULAR,3pt,Jump Shot,[],1629023,69.72733245729303,69.36274509803921,1610612766,53,49,2021-12-09T01:15:02Z,3050000,97.0,232.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,,
313,PT00M41.90S,2021-12-09T01:14:59.6Z,2,REGULAR,rebound,defensive,[],201980,,,1610612755,53,49,2021-12-09T01:15:02Z,3060000,,,0,,D. Green REBOUND (Off:0 Def:1),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,312.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
314,PT00M36.20S,2021-12-09T01:15:09.9Z,2,REGULAR,turnover,3-second-violation,[],203083,,,1610612755,53,49,2021-12-09T01:15:40Z,3070000,,,0,,A. Drummond 3-second-violation TURNOVER (2 TO),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,1662.0,,,,,2.0,,,,,
315,PT00M36.20S,2021-12-09T01:15:15.8Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612766,53,49,2021-12-09T01:15:46Z,3080000,,,0,,TEAM delay-of-game VIOLATION,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,1662.0,,,,,,,,,,
316,PT00M30.00S,2021-12-09T01:15:45.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629023,92.59198423127464,46.568627450980394,1610612766,53,49,2021-12-09T01:15:50Z,3090000,-17.0,17.0,1,right,MISS P. Washington Layup,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,2.43,Missed,,,,,,,,,,,,,,,,,,,
317,PT00M27.90S,2021-12-09T01:15:47.3Z,2,REGULAR,rebound,offensive,[],202330,,,1610612766,53,49,2021-12-09T01:15:47Z,3100000,,,0,,G. Hayward REBOUND (Off:1 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,316.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
318,PT00M19.70S,2021-12-09T01:15:55.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629023,95.0886990801577,97.54901960784314,1610612766,53,49,2021-12-09T01:16:02Z,3110000,238.0,-6.0,1,right,MISS P. Washington 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,23.78,Missed,,,,,,,,,,,,,,,,,,,
319,PT00M16.10S,2021-12-09T01:15:59.2Z,2,REGULAR,rebound,defensive,[],203552,,,1610612755,53,49,2021-12-09T01:15:59Z,3120000,,,0,,S. Curry REBOUND (Off:1 Def:2),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,318.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
320,PT00M00.00S,2021-12-09T01:16:16.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,6.521024967148489,61.029411764705884,1610612755,53,51,2021-12-09T01:23:24Z,3130000,-55.0,9.0,1,left,S. Curry turnaround fadeaway Jump Shot (9 PTS),[203552],1610612755.0,PHI,turnaround fadeaway,,,Curry,S. Curry,,,,,5.58,Made,,,,,9.0,,,,,,,,,,,,,,
321,PT00M00.00S,2021-12-09T01:16:25.1Z,2,REGULAR,instantreplay,request,[],0,,,1610612766,53,51,2021-12-09T01:16:56Z,3140000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,1662.0,,,,,,,,End Period - Good Basket,,
322,PT00M00.00S,2021-12-09T01:17:03.3Z,2,REGULAR,period,end,[],0,,,1610612766,53,51,2021-12-09T01:17:03Z,3150000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2021-12-09T01:30:26.1Z,3,REGULAR,substitution,out,['startperiod'],1629023,,,1610612766,53,51,2021-12-09T01:31:35Z,3160000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2021-12-09T01:30:26.1Z,3,REGULAR,substitution,out,['startperiod'],203083,,,1610612766,53,51,2021-12-09T01:31:35Z,3170000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2021-12-09T01:30:26.1Z,3,REGULAR,substitution,out,['startperiod'],1629003,,,1610612766,53,51,2021-12-09T01:31:35Z,3180000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2021-12-09T01:30:26.1Z,3,REGULAR,substitution,in,['startperiod'],1630208,,,1610612766,53,51,2021-12-09T01:31:35Z,3190000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2021-12-09T01:30:26.1Z,3,REGULAR,substitution,in,['startperiod'],203954,,,1610612766,53,51,2021-12-09T01:31:35Z,3200000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2021-12-09T01:30:26.1Z,3,REGULAR,substitution,in,['startperiod'],1630178,,,1610612766,53,51,2021-12-09T01:31:35Z,3210000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2021-12-09T01:31:40.1Z,3,REGULAR,period,start,[],0,,,1610612766,53,51,2021-12-09T01:31:40Z,3220000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT11M48.00S,2021-12-09T01:31:51.1Z,3,REGULAR,foul,offensive,[],1626162,,,1610612766,53,51,2021-12-09T01:32:08Z,3230000,,,0,,K. Oubre Jr. offensive FOUL (2 PF),"[1626162, 203552]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,1204.0,2.0,0.0,Curry,203552.0,,,,,,
332,PT11M48.00S,2021-12-09T01:31:51.1Z,3,REGULAR,turnover,offensive foul,[],1626162,,,1610612766,53,51,2021-12-09T01:31:51Z,3250000,,,0,,K. Oubre Jr. offensive foul TURNOVER (4 TO),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,1204.0,,,,,4.0,,,,,
333,PT11M36.00S,2021-12-09T01:32:21.6Z,3,REGULAR,foul,personal,[],1630208,,,1610612755,53,51,2021-12-09T01:32:35Z,3260000,,,0,,N. Richards personal FOUL (2 PF),"[1630208, 203954]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,202026.0,2.0,1.0,Embiid,203954.0,,,,,,
335,PT11M25.00S,2021-12-09T01:32:47.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203552,84.83902759526939,11.519607843137255,1610612755,53,53,2021-12-09T01:35:44Z,3280000,-192.0,90.0,1,right,S. Curry 21' pullup Jump Shot (11 PTS) (J. Embiid 2 AST),"[203552, 203954]",1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,21.24,Made,,,,,11.0,J. Embiid,203954.0,2.0,,,,,,,,,,,
337,PT11M16.00S,2021-12-09T01:32:56.4Z,3,REGULAR,3pt,Jump Shot,[],202330,21.632720105124836,89.4607843137255,1610612766,56,53,2021-12-09T01:36:00Z,3300000,-197.0,151.0,1,left,G. Hayward 24' 3PT pullup (17 PTS),[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,24.83,Made,,,,,17.0,,,,,,,,,,,,,,
339,PT10M50.00S,2021-12-09T01:33:21.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,86.81011826544021,55.88235294117647,1610612755,56,53,2021-12-09T01:36:18Z,3310000,29.0,71.0,1,right,MISS T. Maxey 7' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,7.73,Missed,,,,,,,,,,,,,,,,,,,
340,PT10M48.00S,2021-12-09T01:33:23.7Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,56,53,2021-12-09T01:33:23Z,3320000,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:7),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,339.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
341,PT10M27.00S,2021-12-09T01:33:44.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,11.251642575558476,52.20588235294118,1610612766,56,53,2021-12-09T01:36:37Z,3330000,-11.0,53.0,1,left,MISS K. Oubre Jr. driving floating Shot,[1626162],1610612766.0,CHA,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,5.44,Missed,,,,,,,,,,,,,,,,,,,
342,PT10M26.00S,2021-12-09T01:33:45.3Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,56,53,2021-12-09T01:33:50Z,3340000,,,0,,J. Embiid REBOUND (Off:0 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,341.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
343,PT10M17.00S,2021-12-09T01:33:55.1Z,3,REGULAR,3pt,Jump Shot,[],201980,96.66557161629436,97.54901960784314,1610612755,56,56,2021-12-09T01:34:00Z,3350000,238.0,-21.0,1,right,D. Green 3PT  (3 PTS) (S. Curry 5 AST),"[201980, 203552]",1610612755.0,PHI,,,,Green,D. Green,,,,,23.86,Made,,,,,3.0,S. Curry,203552.0,5.0,,,,,,,,,,,
345,PT09M59.00S,2021-12-09T01:34:14.7Z,3,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,56,56,2021-12-09T01:34:26Z,3370000,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (4 TO),[1628970],1610612766.0,CHA,bad pass,,,Bridges,M. Bridges,,,,,,,,,,,,,,,202026.0,,,,,4.0,,,,,
346,PT09M49.00S,2021-12-09T01:34:59.4Z,3,REGULAR,foul,personal,[],202330,,,1610612755,56,56,2021-12-09T01:35:07Z,3380000,,,0,,G. Hayward personal FOUL (2 PF),"[202330, 203954]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,1662.0,2.0,0.0,Embiid,203954.0,,,,,,
348,PT09M44.00S,2021-12-09T01:35:07.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203552,83.13074901445466,76.47058823529412,1610612755,56,58,2021-12-09T01:38:08Z,3400000,132.0,106.0,1,right,S. Curry 16' pullup Jump Shot (13 PTS) (J. Embiid 3 AST),"[203552, 203954]",1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,16.97,Made,,,,,13.0,J. Embiid,203954.0,3.0,,,,,,,,,,,
350,PT09M27.00S,2021-12-09T01:35:24.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,8.754927726675426,52.94117647058824,1610612766,56,58,2021-12-09T01:38:39Z,3420000,-15.0,30.0,1,left,MISS N. Richards Layup,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,3.32,Missed,,,,,,,,,,,,,,,,,,,
351,PT09M27.00S,2021-12-09T01:35:24.4Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,56,58,2021-12-09T01:35:37Z,3430000,,,0,,T. Harris REBOUND (Off:1 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,350.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
352,PT09M13.00S,2021-12-09T01:35:38.6Z,3,REGULAR,2pt,Jump Shot,[],203954,93.11760840998686,33.088235294117645,1610612755,56,58,2021-12-09T01:39:11Z,3440000,-85.0,12.0,1,right,MISS J. Embiid 8' turnaround fadeaway Shot,[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,8.55,Missed,,,,,,,,,,,,,,,,,,,
353,PT09M10.00S,2021-12-09T01:35:41.6Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,56,58,2021-12-09T01:35:44Z,3450000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,352.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
354,PT09M05.00S,2021-12-09T01:35:46.7Z,3,REGULAR,turnover,bad pass,[],202330,,,1610612766,56,58,2021-12-09T01:35:52Z,3460000,,,0,,G. Hayward bad pass TURNOVER (1 TO),"[202330, 203954]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,1.0,,,,Embiid,203954.0
355,PT09M05.00S,2021-12-09T01:35:46.7Z,3,REGULAR,steal,,[],203954,,,1610612755,56,58,2021-12-09T01:35:48Z,3470000,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT09M03.00S,2021-12-09T01:36:20.9Z,3,REGULAR,foul,personal,[],1628998,,,1610612755,56,58,2021-12-09T01:40:09Z,3480000,,,0,,C. Martin take personal FOUL (1 PF),"[1628998, 203954]",1610612766.0,CHA,take,,,Martin,C. Martin,,,,,,,,,,,,,,,202026.0,1.0,0.0,Embiid,203954.0,,,,,,
358,PT08M47.00S,2021-12-09T01:36:40.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201980,90.3580814717477,50.98039215686274,1610612755,56,58,2021-12-09T01:40:36Z,3500000,5.0,38.0,1,right,MISS D. Green driving Layup,[201980],1610612755.0,PHI,driving,,,Green,D. Green,,,,,3.84,Missed,,,,,,,,,,,,,,,,,,,
359,PT08M45.00S,2021-12-09T01:36:42.7Z,3,REGULAR,rebound,defensive,[],202330,,,1610612766,56,58,2021-12-09T01:36:46Z,3510000,,,0,,G. Hayward REBOUND (Off:1 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,358.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
360,PT08M38.00S,2021-12-09T01:36:49.0Z,3,REGULAR,turnover,lost ball,[],1630208,,,1610612766,56,58,2021-12-09T01:36:54Z,3520000,,,0,,N. Richards lost ball TURNOVER (1 TO),"[1630208, 203552]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,1.0,,,,Curry,203552.0
361,PT08M38.00S,2021-12-09T01:36:49.0Z,3,REGULAR,steal,,[],203552,,,1610612755,56,58,2021-12-09T01:36:51Z,3530000,,,0,,S. Curry STEAL (1 STL),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT08M35.00S,2021-12-09T01:36:55.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,94.03745072273325,49.50980392156863,1610612755,56,60,2021-12-09T01:41:46Z,3540000,-2.0,4.0,1,right,T. Maxey running Layup (5 PTS) (S. Curry 6 AST),"[1630178, 203552]",1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,0.43,Made,,,,,5.0,S. Curry,203552.0,6.0,,,,,,,,,,,
364,PT08M35.00S,2021-12-09T01:36:58.0Z,3,REGULAR,foul,personal,['1freethrow'],1630208,,,1610612755,56,60,2021-12-09T01:37:13Z,3560000,,,0,,N. Richards shooting personal FOUL (3 PF) (Maxey 1 FT),"[1630208, 1630178]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,,,,,,,,,,,1204.0,3.0,1.0,Maxey,1630178.0,,,,,,
366,PT08M35.00S,2021-12-09T01:37:08.1Z,3,REGULAR,substitution,out,[],1630208,,,1610612755,56,60,2021-12-09T01:37:13Z,3580000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT08M35.00S,2021-12-09T01:37:08.1Z,3,REGULAR,substitution,in,[],1629023,,,1610612755,56,60,2021-12-09T01:37:13Z,3590000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT08M35.00S,2021-12-09T01:37:26.4Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630178,,,1610612755,56,61,2021-12-09T01:37:26Z,3600000,,,0,,T. Maxey Free Throw 1 of 1 (6 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
369,PT08M22.00S,2021-12-09T01:37:40.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,5.995400788436268,50.0,1610612766,58,61,2021-12-09T01:37:46Z,3610000,0.0,4.0,1,left,M. Bridges cutting DUNK (12 PTS) (P. Washington 2 AST),"[1628970, 1629023]",1610612766.0,CHA,cutting,,,Bridges,M. Bridges,,,,,0.39,Made,,,,,12.0,P. Washington,1629023.0,2.0,,,,,,,,,,,
371,PT08M01.00S,2021-12-09T01:38:01.3Z,3,REGULAR,3pt,Jump Shot,[],203552,67.62483574244416,55.63725490196079,1610612755,58,61,2021-12-09T01:42:37Z,3630000,28.0,252.0,1,right,MISS S. Curry 25' pullup 3PT,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
