actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
183,PT08M27.00S,2021-10-25T23:39:26.2Z,2,REGULAR,foul,personal,['2freethrow'],1628998,,,1610612738,43,43,2021-10-25T23:39:44Z,1820000,,,0,,C. Martin shooting personal FOUL (2 PF) (Schroder 2 FT),"[1628998, 203471]",1610612766.0,CHA,shooting,,,Martin,C. Martin,,,,,,,,,,,202901.0,,,,,,,,2.0,0.0,Schroder,203471.0,,
186,PT08M27.00S,2021-10-25T23:39:54.7Z,2,REGULAR,freethrow,1 of 2,[],203471,,,1610612738,43,43,2021-10-25T23:39:54Z,1840000,,,0,,MISS D. Schroder Free Throw 1 of 2,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,Missed,,,,,,,,,,,,,,,,,,
187,PT08M27.00S,2021-10-25T23:39:54.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,43,43,2021-10-25T23:39:54Z,1850000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,186.0,,,,,,,,,
188,PT08M27.00S,2021-10-25T23:39:57.2Z,2,REGULAR,substitution,out,[],1628998,,,1610612738,43,43,2021-10-25T23:40:19Z,1860000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M27.00S,2021-10-25T23:39:57.2Z,2,REGULAR,substitution,out,[],202330,,,1610612738,43,43,2021-10-25T23:40:19Z,1870000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M27.00S,2021-10-25T23:39:57.2Z,2,REGULAR,substitution,out,[],1629684,,,1610612738,43,43,2021-10-25T23:40:19Z,1880000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M27.00S,2021-10-25T23:39:57.2Z,2,REGULAR,substitution,out,[],203953,,,1610612738,43,43,2021-10-25T23:40:19Z,1890000,,,0,,SUB out: J. Parker,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M27.00S,2021-10-25T23:39:57.2Z,2,REGULAR,substitution,in,[],1629667,,,1610612738,43,43,2021-10-25T23:40:19Z,1900000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M27.00S,2021-10-25T23:39:57.2Z,2,REGULAR,substitution,in,[],203486,,,1610612738,43,43,2021-10-25T23:40:19Z,1910000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M27.00S,2021-10-25T23:39:57.2Z,2,REGULAR,substitution,in,[],1629057,,,1610612738,43,43,2021-10-25T23:40:19Z,1920000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M27.00S,2021-10-25T23:39:57.2Z,2,REGULAR,substitution,in,[],1627823,,,1610612738,43,43,2021-10-25T23:40:19Z,1930000,,,0,,SUB in: J. Hernangomez,[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M27.00S,2021-10-25T23:40:21.5Z,2,REGULAR,freethrow,2 of 2,[],203471,,,1610612738,43,44,2021-10-25T23:40:21Z,1940000,,,0,,D. Schroder Free Throw 2 of 2 (9 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
199,PT08M14.00S,2021-10-25T23:40:37.8Z,2,REGULAR,3pt,Jump Shot,[],1626162,8.360709592641262,3.431372549019608,1610612766,46,44,2021-10-25T23:40:48Z,1950000,233.0,26.0,1,left,K. Oubre Jr. 3PT  (12 PTS) (M. Bridges 2 AST),"[1626162, 1628970]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,23.43,Made,12.0,M. Bridges,1628970.0,2.0,,,,,,,,,,,,,,
201,PT08M03.00S,2021-10-25T23:40:48.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,88.25558475689881,44.36274509803921,1610612738,46,46,2021-10-25T23:41:05Z,1970000,-28.0,58.0,1,right,M. Smart 6' Jump Shot (2 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,6.44,Made,2.0,,,,,,,,,,,,,,,,,
202,PT07M54.00S,2021-10-25T23:41:00.6Z,2,REGULAR,turnover,palming,[],1630163,,,1610612766,46,46,2021-10-25T23:41:15Z,1980000,,,0,,L. Ball palming TURNOVER (2 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,2004.0,2.0,,,,,,,,,,,,
203,PT07M45.00S,2021-10-25T23:41:22.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629057,91.67214191852825,48.529411764705884,1610612738,46,46,2021-10-25T23:41:27Z,1990000,-7.0,26.0,1,right,MISS R. Williams III driving Layup - blocked,"[1629057, 203486]",1610612738.0,BOS,driving,,,Williams III,R. Williams III,,,,,2.68,Missed,,,,,,,Plumlee,203486.0,,,,,,,,,,
204,PT07M45.00S,2021-10-25T23:41:22.8Z,2,REGULAR,block,,[],203486,,,1610612738,46,46,2021-10-25T23:41:25Z,2000000,,,0,,M. Plumlee BLOCK (1 BLK),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M42.00S,2021-10-25T23:41:25.8Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,46,46,2021-10-25T23:41:27Z,2010000,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,203.0,2.0,2.0,0.0,,,,,,
206,PT07M38.00S,2021-10-25T23:41:29.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628970,6.915243101182654,50.49019607843137,1610612766,48,46,2021-10-25T23:41:35Z,2020000,-2.0,13.0,1,left,M. Bridges DUNK (7 PTS) (L. Ball 6 AST),"[1628970, 1630163]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,1.27,Made,7.0,L. Ball,1630163.0,6.0,,,,,,,,,,,,,,
208,PT07M25.00S,2021-10-25T23:41:43.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,88.38699080157687,50.73529411764706,1610612738,48,48,2021-10-25T23:41:51Z,2040000,4.0,57.0,1,right,M. Smart driving floating Jump Shot (4 PTS),[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,5.68,Made,4.0,,,,,,,,,,,,,,,,,
209,PT07M17.00S,2021-10-25T23:41:50.1Z,2,REGULAR,3pt,Jump Shot,[],1630163,28.07161629434954,80.14705882352942,1610612766,51,48,2021-10-25T23:42:07Z,2050000,-151.0,211.0,1,left,L. Ball 25' 3PT pullup (9 PTS),[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,25.96,Made,9.0,,,,,,,,,,,,,,,,,
210,PT06M56.00S,2021-10-25T23:42:11.5Z,2,REGULAR,3pt,Jump Shot,[],203935,67.88764783180025,32.84313725490196,1610612738,51,48,2021-10-25T23:42:16Z,2060000,-86.0,249.0,1,right,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,
211,PT06M52.00S,2021-10-25T23:42:15.5Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,51,48,2021-10-25T23:42:16Z,2070000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,210.0,3.0,3.0,0.0,,,,,,
212,PT06M48.00S,2021-10-25T23:42:19.1Z,2,REGULAR,turnover,bad pass,[],1628970,,,1610612766,51,48,2021-10-25T23:42:26Z,2080000,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628970, 1627823]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,1.0,,,,,,,,,,,Hernangomez,1627823.0
213,PT06M48.00S,2021-10-25T23:42:19.1Z,2,REGULAR,steal,,[],1627823,,,1610612738,51,48,2021-10-25T23:42:22Z,2090000,,,0,,J. Hernangomez STEAL (1 STL),[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M43.00S,2021-10-25T23:42:24.8Z,2,REGULAR,turnover,bad pass,[],203935,,,1610612738,51,48,2021-10-25T23:42:32Z,2100000,,,0,,M. Smart bad pass TURNOVER (1 TO),"[203935, 203486]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,1.0,,,,,,,,,,,Plumlee,203486.0
215,PT06M43.00S,2021-10-25T23:42:24.8Z,2,REGULAR,steal,,[],203486,,,1610612766,51,48,2021-10-25T23:42:27Z,2110000,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M38.00S,2021-10-25T23:42:30.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,32.40801576872536,66.66666666666666,1610612766,54,48,2021-10-25T23:42:39Z,2120000,-83.0,252.0,1,left,L. Ball 26' 3PT pullup (12 PTS),[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,26.55,Made,12.0,,,,,,,,,,,,,,,,,
217,PT06M36.00S,2021-10-25T23:42:45.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,54,48,2021-10-25T23:42:45Z,2130000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M36.00S,2021-10-25T23:42:48.6Z,2,REGULAR,substitution,out,[],1628970,,,1610612738,54,48,2021-10-25T23:45:38Z,2140000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M36.00S,2021-10-25T23:42:48.6Z,2,REGULAR,substitution,out,[],203935,,,1610612738,54,48,2021-10-25T23:45:38Z,2150000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M36.00S,2021-10-25T23:42:48.6Z,2,REGULAR,substitution,in,[],1628998,,,1610612738,54,48,2021-10-25T23:45:38Z,2160000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M36.00S,2021-10-25T23:42:48.6Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,54,48,2021-10-25T23:45:38Z,2170000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M19.00S,2021-10-25T23:45:50.9Z,2,REGULAR,3pt,Jump Shot,[],1628369,75.24638633377135,87.99019607843137,1610612738,54,51,2021-10-25T23:45:54Z,2180000,190.0,180.0,1,right,J. Tatum 26' 3PT  (13 PTS) (D. Schroder 2 AST),"[1628369, 203471]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.19,Made,13.0,D. Schroder,203471.0,2.0,,,,,,,,,,,,,,
225,PT05M59.00S,2021-10-25T23:46:12.0Z,2,REGULAR,turnover,bad pass,[],1630163,,,1610612766,54,51,2021-10-25T23:46:17Z,2200000,,,0,,L. Ball bad pass TURNOVER (3 TO),"[1630163, 1627759]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,3.0,,,,,,,,,,,Brown,1627759.0
226,PT05M59.00S,2021-10-25T23:46:12.0Z,2,REGULAR,steal,,[],1627759,,,1610612738,54,51,2021-10-25T23:46:13Z,2210000,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M52.00S,2021-10-25T23:46:17.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627823,93.11760840998686,48.77450980392157,1610612738,54,53,2021-10-25T23:46:22Z,2220000,-6.0,12.0,1,right,J. Hernangomez cutting Layup (2 PTS) (R. Williams III 2 AST),"[1627823, 1629057]",1610612738.0,BOS,cutting,,,Hernangomez,J. Hernangomez,,,,,1.36,Made,2.0,R. Williams III,1629057.0,2.0,,,,,,,,,,,,,,
229,PT05M44.00S,2021-10-25T23:46:25.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,7.30946123521682,54.65686274509803,1610612766,54,53,2021-10-25T23:46:30Z,2240000,-23.0,16.0,1,left,MISS C. Martin driving Layup,[1628998],1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,2.84,Missed,,,,,,,,,,,,,,,,,,
230,PT05M41.00S,2021-10-25T23:46:28.9Z,2,REGULAR,rebound,defensive,[],1627823,,,1610612738,54,53,2021-10-25T23:46:30Z,2250000,,,0,,J. Hernangomez REBOUND (Off:0 Def:1),[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,229.0,1.0,1.0,0.0,,,,,,
231,PT05M36.00S,2021-10-25T23:46:33.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,80.76544021024968,93.38235294117648,1610612738,54,53,2021-10-25T23:46:41Z,2260000,217.0,128.0,1,right,MISS J. Brown 25' 3PT - blocked,"[1627759, 1628998]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.2,Missed,,,,,,,Martin,1628998.0,,,,,,,,,,
232,PT05M36.00S,2021-10-25T23:46:33.6Z,2,REGULAR,block,,[],1628998,,,1610612738,54,53,2021-10-25T23:46:36Z,2270000,,,0,,C. Martin BLOCK (1 BLK),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
233,PT05M32.00S,2021-10-25T23:46:37.6Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,54,53,2021-10-25T23:46:41Z,2280000,,,0,,L. Ball REBOUND (Off:0 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,231.0,3.0,3.0,0.0,,,,,,
234,PT05M32.00S,2021-10-25T23:46:41.0Z,2,REGULAR,turnover,traveling,[],1628998,,,1610612766,54,53,2021-10-25T23:46:49Z,2290000,,,0,,C. Martin traveling TURNOVER (1 TO),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,2005.0,1.0,,,,,,,,,,,,
235,PT05M21.00S,2021-10-25T23:47:13.6Z,2,REGULAR,foul,personal,[],1630163,,,1610612738,54,53,2021-10-25T23:48:08Z,2300000,,,0,,L. Ball personal FOUL (3 PF),"[1630163, 1628369]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,202901.0,,,,,,,,3.0,0.0,Tatum,1628369.0,,
237,PT05M21.00S,2021-10-25T23:47:27.7Z,2,REGULAR,substitution,out,[],1630163,,,1610612738,54,53,2021-10-25T23:47:31Z,2320000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M21.00S,2021-10-25T23:47:27.7Z,2,REGULAR,substitution,in,[],202397,,,1610612738,54,53,2021-10-25T23:47:31Z,2330000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M10.00S,2021-10-25T23:47:50.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628369,78.53153745072274,53.92156862745098,1610612738,54,53,2021-10-25T23:47:57Z,2340000,20.0,149.0,1,right,MISS J. Tatum 15' Jump Shot,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,15.06,Missed,,,,,,,,,,,,,,,,,,
240,PT05M08.00S,2021-10-25T23:47:52.5Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,54,53,2021-10-25T23:47:52Z,2350000,,,0,,M. Plumlee REBOUND (Off:0 Def:5),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,239.0,5.0,5.0,0.0,,,,,,
241,PT05M02.00S,2021-10-25T23:47:58.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,18.2161629434954,45.09803921568628,1610612766,54,53,2021-10-25T23:48:06Z,2360000,25.0,119.0,1,left,MISS I. Smith 12' Jump Shot,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,12.12,Missed,,,,,,,,,,,,,,,,,,
242,PT04M58.00S,2021-10-25T23:48:02.5Z,2,REGULAR,rebound,offensive,[],1629667,,,1610612766,54,53,2021-10-25T23:48:02Z,2370000,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,241.0,1.0,0.0,1.0,,,,,,
243,PT04M54.00S,2021-10-25T23:48:06.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,30.831143232588698,71.32352941176471,1610612766,57,53,2021-10-25T23:48:15Z,2380000,-107.0,237.0,1,left,K. Oubre Jr. 26' 3PT  (15 PTS) (J. McDaniels 1 AST),"[1626162, 1629667]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,26.01,Made,15.0,J. McDaniels,1629667.0,1.0,,,,,,,,,,,,,,
245,PT04M31.00S,2021-10-25T23:48:29.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.06636005256242,55.14705882352941,1610612738,57,53,2021-10-25T23:48:37Z,2400000,26.0,22.0,1,right,MISS J. Brown cutting Layup - blocked,"[1627759, 203486]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,3.39,Missed,,,,,,,Plumlee,203486.0,,,,,,,,,,
246,PT04M31.00S,2021-10-25T23:48:29.2Z,2,REGULAR,block,,[],203486,,,1610612738,57,53,2021-10-25T23:48:32Z,2410000,,,0,,M. Plumlee BLOCK (2 BLK),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M25.00S,2021-10-25T23:48:35.2Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612738,57,53,2021-10-25T23:48:37Z,2420000,,,0,,R. Williams III REBOUND (Off:2 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,245.0,3.0,1.0,2.0,,,,,,
248,PT04M25.00S,2021-10-25T23:48:35.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629057,94.40999984741211,50.0,1610612738,57,55,2021-10-25T23:48:35Z,2430000,0.0,0.0,1,right,R. Williams III putback DUNK (2 PTS),[1629057],1610612738.0,BOS,putback,,,Williams III,R. Williams III,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,
249,PT04M11.00S,2021-10-25T23:48:49.5Z,2,REGULAR,2pt,Jump Shot,[],1628998,8.754927726675426,9.803921568627452,1610612766,57,55,2021-10-25T23:48:56Z,2440000,201.0,30.0,1,left,MISS C. Martin 20' Jump Shot,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,20.32,Missed,,,,,,,,,,,,,,,,,,
250,PT04M08.00S,2021-10-25T23:48:51.6Z,2,REGULAR,rebound,offensive,[],1628998,,,1610612766,57,55,2021-10-25T23:48:51Z,2450000,,,0,,C. Martin REBOUND (Off:1 Def:0),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,249.0,1.0,0.0,1.0,,,,,,
251,PT04M06.00S,2021-10-25T23:48:54.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,7.046649145860711,96.32352941176471,1610612766,57,55,2021-10-25T23:49:00Z,2460000,-232.0,14.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,23.2,Missed,,,,,,,,,,,,,,,,,,
252,PT04M06.00S,2021-10-25T23:48:54.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,57,55,2021-10-25T23:49:00Z,2470000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,251.0,,,,,,,,,
253,PT04M06.00S,2021-10-25T23:48:59.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,57,55,2021-10-25T23:48:59Z,2480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M06.00S,2021-10-25T23:49:04.6Z,2,REGULAR,substitution,out,[],1627823,,,1610612738,57,55,2021-10-25T23:49:16Z,2490000,,,0,,SUB out: J. Hernangomez,[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M06.00S,2021-10-25T23:49:04.6Z,2,REGULAR,substitution,in,[],203935,,,1610612738,57,55,2021-10-25T23:49:16Z,2500000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M06.00S,2021-10-25T23:49:19.4Z,2,REGULAR,substitution,out,[],1629667,,,1610612738,57,55,2021-10-25T23:49:23Z,2510000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M06.00S,2021-10-25T23:49:19.4Z,2,REGULAR,substitution,in,[],202330,,,1610612738,57,55,2021-10-25T23:49:23Z,2520000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M53.00S,2021-10-25T23:49:26.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,93.24901445466492,49.26470588235294,1610612738,57,57,2021-10-25T23:49:32Z,2530000,-4.0,11.0,1,right,R. Williams III Layup (4 PTS) (D. Schroder 3 AST),"[1629057, 203471]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,1.16,Made,4.0,D. Schroder,203471.0,3.0,,,,,,,,,,,,,,
260,PT03M47.00S,2021-10-25T23:49:39.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,57,57,2021-10-25T23:49:39Z,2550000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M47.00S,2021-10-25T23:49:43.2Z,2,REGULAR,substitution,out,[],1628998,,,1610612766,57,57,2021-10-25T23:52:10Z,2560000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M47.00S,2021-10-25T23:49:43.2Z,2,REGULAR,substitution,out,[],1627759,,,1610612766,57,57,2021-10-25T23:52:10Z,2570000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M47.00S,2021-10-25T23:49:43.2Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,57,57,2021-10-25T23:52:10Z,2580000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M47.00S,2021-10-25T23:49:43.2Z,2,REGULAR,substitution,in,[],1629684,,,1610612766,57,57,2021-10-25T23:52:10Z,2590000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M36.00S,2021-10-25T23:52:38.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,6.1268068331143235,54.166666666666664,1610612766,59,57,2021-10-25T23:52:42Z,2600000,-21.0,5.0,1,left,M. Bridges alley-oop Layup (9 PTS) (I. Smith 2 AST),"[1628970, 202397]",1610612766.0,CHA,alley-oop,,,Bridges,M. Bridges,,,,,2.14,Made,9.0,I. Smith,202397.0,2.0,,,,,,,,,,,,,,
267,PT03M16.00S,2021-10-25T23:52:58.5Z,2,REGULAR,3pt,Jump Shot,[],1628369,84.31340341655716,95.58823529411765,1610612738,59,60,2021-10-25T23:53:02Z,2620000,228.0,95.0,1,right,J. Tatum 24' 3PT step back (16 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,24.69,Made,16.0,,,,,,,,,,,,,,,,,
268,PT03M07.00S,2021-10-25T23:53:08.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,9.543363994743759,49.754901960784316,1610612766,61,60,2021-10-25T23:54:00Z,2630000,1.0,37.0,1,left,M. Bridges driving floating Jump Shot (11 PTS),[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,3.72,Made,11.0,,,,,,,,,,,,,,,,,
269,PT02M42.00S,2021-10-25T23:53:33.2Z,2,REGULAR,2pt,Jump Shot,[],1628369,94.03745072273325,22.54901960784314,1610612738,61,60,2021-10-25T23:53:37Z,2640000,-137.0,4.0,1,right,MISS J. Tatum 13' turnaround fadeaway Shot,[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,13.73,Missed,,,,,,,,,,,,,,,,,,
270,PT02M40.00S,2021-10-25T23:53:35.2Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,61,60,2021-10-25T23:53:37Z,2650000,,,0,,M. Plumlee REBOUND (Off:0 Def:6),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,269.0,6.0,6.0,0.0,,,,,,
271,PT02M35.00S,2021-10-25T23:53:40.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,26.363337713534822,83.08823529411765,1610612766,61,60,2021-10-25T23:53:45Z,2660000,-165.0,195.0,1,left,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,
272,PT02M32.00S,2021-10-25T23:53:43.6Z,2,REGULAR,rebound,defensive,[],203471,,,1610612738,61,60,2021-10-25T23:53:45Z,2670000,,,0,,D. Schroder REBOUND (Off:0 Def:3),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,271.0,3.0,3.0,0.0,,,,,,
