actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
94,PT04M25.00S,2022-01-06T00:27:42.3Z,1,REGULAR,substitution,in,[],1630695,,,1610612766,23,16,2022-01-06T00:27:55Z,940000,,,0,,SUB in: M. Potter,[1630695],1610612765.0,DET,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M25.00S,2022-01-06T00:27:42.3Z,1,REGULAR,substitution,in,[],1629620,,,1610612766,23,16,2022-01-06T00:27:55Z,950000,,,0,,SUB in: J. Robinson,[1629620],1610612765.0,DET,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M25.00S,2022-01-06T00:27:59.4Z,1,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,24,16,2022-01-06T00:27:59Z,960000,,,0,,M. Bridges Free Throw 2 of 2 (11 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
97,PT04M11.00S,2022-01-06T00:28:17.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,24,16,2022-01-06T00:28:17Z,970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M09.00S,2022-01-06T00:28:39.0Z,1,REGULAR,turnover,out-of-bounds,[],1629620,,,1610612765,24,16,2022-01-06T00:36:51Z,980000,,,0,,J. Robinson bad pass out-of-bounds TURNOVER (1 TO),[1629620],1610612765.0,DET,bad pass,,,Robinson,J. Robinson,,,,,,,,,,,1627961.0,,,,,,,,,1.0,,,,,
99,PT03M56.00S,2022-01-06T00:28:53.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628998,94.1688567674113,97.05882352941177,1610612766,27,16,2022-01-06T00:28:59Z,990000,235.0,2.0,1,right,C. Martin 3PT  (3 PTS) (P. Washington 1 AST),"[1628998, 1629023]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,23.53,Made,3.0,P. Washington,1629023.0,1.0,,,,,,,,,,,,,,,
101,PT03M49.00S,2022-01-06T00:29:04.9Z,1,REGULAR,3pt,Jump Shot,[],1630180,31.488173455978973,67.8921568627451,1610612765,27,19,2022-01-06T00:31:29Z,1010000,-89.0,243.0,1,left,S. Bey 25' 3PT  (8 PTS) (C. Cunningham 2 AST),"[1630180, 1630595]",1610612765.0,DET,,,,Bey,S. Bey,,,,,25.94,Made,8.0,C. Cunningham,1630595.0,2.0,,,,,,,,,,,,,,,
103,PT03M30.00S,2022-01-06T00:29:19.6Z,1,REGULAR,turnover,lost ball,[],1629023,,,1610612766,27,19,2022-01-06T00:29:24Z,1030000,,,0,,P. Washington lost ball TURNOVER (1 TO),"[1629023, 1628977]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,1.0,Diallo,1628977.0,,,
104,PT03M30.00S,2022-01-06T00:29:19.6Z,1,REGULAR,steal,,[],1628977,,,1610612765,27,19,2022-01-06T00:29:21Z,1040000,,,0,,H. Diallo STEAL (1 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M26.00S,2022-01-06T00:29:26.7Z,1,REGULAR,turnover,traveling,[],1630595,,,1610612765,27,19,2022-01-06T00:29:41Z,1050000,,,0,,C. Cunningham traveling TURNOVER (1 TO),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,201640.0,,,,,,,,,1.0,,,,,
106,PT03M13.00S,2022-01-06T00:29:53.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,79.84559789750328,91.42156862745098,1610612766,30,19,2022-01-06T00:29:58Z,1060000,207.0,137.0,1,right,K. Oubre Jr. 24' 3PT  (3 PTS) (M. Bridges 1 AST),"[1626162, 1628970]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,24.83,Made,3.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,,,,,
108,PT02M50.00S,2022-01-06T00:30:17.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,14.668199737187912,40.931372549019606,1610612765,30,19,2022-01-06T00:32:50Z,1080000,45.0,85.0,1,left,MISS S. Bey 9' turnaround Shot,[1630180],1610612765.0,DET,turnaround,,,Bey,S. Bey,,,,,9.67,Missed,,,,,,,,,,,,,,,,,,,
109,PT02M47.00S,2022-01-06T00:30:19.5Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,30,19,2022-01-06T00:30:19Z,1090000,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,108.0,2.0,2.0,0.0,,,,,,
110,PT02M39.00S,2022-01-06T00:30:27.1Z,1,REGULAR,3pt,Jump Shot,[],1629023,68.41327201051249,68.38235294117648,1610612766,33,19,2022-01-06T00:30:32Z,1100000,92.0,244.0,1,right,P. Washington 26' 3PT  (5 PTS) (L. Ball 4 AST),"[1629023, 1630163]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,26.11,Made,5.0,L. Ball,1630163.0,4.0,,,,,,,,,,,,,,,
112,PT02M23.00S,2022-01-06T00:30:43.6Z,1,REGULAR,turnover,lost ball,[],1630595,,,1610612765,33,19,2022-01-06T00:30:49Z,1120000,,,0,,C. Cunningham lost ball TURNOVER (2 TO),"[1630595, 1629023]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,2.0,Washington,1629023.0,,,
113,PT02M23.00S,2022-01-06T00:30:43.6Z,1,REGULAR,steal,,[],1629023,,,1610612766,33,19,2022-01-06T00:30:46Z,1130000,,,0,,P. Washington STEAL (1 STL),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M22.00S,2022-01-06T00:30:48.5Z,1,REGULAR,foul,personal,['2freethrow'],1628977,,,1610612766,33,19,2022-01-06T00:31:09Z,1140000,,,0,,H. Diallo shooting personal FOUL (1 PF) (Washington 2 FT),"[1628977, 1629023]",1610612765.0,DET,shooting,,,Diallo,H. Diallo,,,,,,,,,,,1628485.0,1.0,0.0,Washington,1629023.0,,,,,,,,,,
116,PT02M22.00S,2022-01-06T00:31:19.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629023,,,1610612766,34,19,2022-01-06T00:31:44Z,1160000,,,0,,P. Washington Free Throw 1 of 2 (6 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
117,PT02M22.00S,2022-01-06T00:31:20.7Z,1,REGULAR,substitution,out,[],1628970,,,1610612766,34,19,2022-01-06T00:31:33Z,1170000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M22.00S,2022-01-06T00:31:20.7Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,34,19,2022-01-06T00:31:33Z,1180000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M22.00S,2022-01-06T00:31:20.7Z,1,REGULAR,substitution,out,[],1628977,,,1610612766,34,19,2022-01-06T00:31:33Z,1190000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M22.00S,2022-01-06T00:31:20.7Z,1,REGULAR,substitution,in,[],1629667,,,1610612766,34,19,2022-01-06T00:31:33Z,1200000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M22.00S,2022-01-06T00:31:20.7Z,1,REGULAR,substitution,in,[],1626179,,,1610612766,34,19,2022-01-06T00:31:33Z,1210000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M22.00S,2022-01-06T00:31:20.7Z,1,REGULAR,substitution,in,[],1628367,,,1610612766,34,19,2022-01-06T00:31:33Z,1220000,,,0,,SUB in: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M22.00S,2022-01-06T00:31:19.1Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629023,,,1610612766,34,19,2022-01-06T00:31:44Z,1230000,,,0,,MISS P. Washington Free Throw 2 of 2,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,Missed,,,,,,,,,,,,,,,,,,,
124,PT02M19.00S,2022-01-06T00:31:22.1Z,1,REGULAR,rebound,defensive,[],1630695,,,1610612765,34,19,2022-01-06T00:31:44Z,1240000,,,0,,M. Potter REBOUND (Off:0 Def:1),[1630695],1610612765.0,DET,,,,Potter,M. Potter,,,,,,,,,,,,,,,,123.0,1.0,1.0,0.0,,,,,,
125,PT02M08.00S,2022-01-06T00:31:52.1Z,1,REGULAR,3pt,Jump Shot,[],1629620,19.530223390275953,6.372549019607843,1610612765,34,19,2022-01-06T00:31:57Z,1250000,218.0,131.0,1,left,MISS J. Robinson 25' 3PT,[1629620],1610612765.0,DET,,,,Robinson,J. Robinson,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,,
126,PT02M05.00S,2022-01-06T00:31:54.7Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,34,19,2022-01-06T00:31:54Z,1260000,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,125.0,1.0,1.0,0.0,,,,,,
127,PT01M57.00S,2022-01-06T00:32:03.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,93.24901445466492,45.83333333333333,1610612766,34,19,2022-01-06T00:34:16Z,1270000,-21.0,11.0,1,right,MISS C. Martin driving Layup,[1628998],1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,2.35,Missed,,,,,,,,,,,,,,,,,,,
128,PT01M55.00S,2022-01-06T00:32:05.3Z,1,REGULAR,rebound,offensive,[],1629023,,,1610612766,34,19,2022-01-06T00:32:05Z,1280000,,,0,,P. Washington REBOUND (Off:1 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,127.0,2.0,1.0,1.0,,,,,,
129,PT01M54.00S,2022-01-06T00:32:09.0Z,1,REGULAR,turnover,out-of-bounds,[],1629023,,,1610612766,34,19,2022-01-06T00:34:42Z,1290000,,,0,,P. Washington bad pass out-of-bounds TURNOVER (2 TO),[1629023],1610612766.0,CHA,bad pass,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,2.0,,,,,
130,PT01M45.00S,2022-01-06T00:32:28.5Z,1,REGULAR,turnover,bad pass,[],1628367,,,1610612765,34,19,2022-01-06T00:32:33Z,1300000,,,0,,J. Jackson bad pass TURNOVER (1 TO),"[1628367, 1628998]",1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,1.0,Martin,1628998.0,,,
131,PT01M45.00S,2022-01-06T00:32:28.5Z,1,REGULAR,steal,,[],1628998,,,1610612766,34,19,2022-01-06T00:32:30Z,1310000,,,0,,C. Martin STEAL (1 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M37.00S,2022-01-06T00:32:36.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,66.3107752956636,56.86274509803921,1610612766,34,19,2022-01-06T00:32:42Z,1320000,34.0,264.0,1,right,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,26.64,Missed,,,,,,,,,,,,,,,,,,,
133,PT01M33.00S,2022-01-06T00:32:40.0Z,1,REGULAR,rebound,offensive,[],1626179,,,1610612766,34,19,2022-01-06T00:32:40Z,1330000,,,0,,T. Rozier REBOUND (Off:1 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,132.0,2.0,1.0,1.0,,,,,,
134,PT01M26.00S,2022-01-06T00:32:45.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626179,81.2910643889619,54.65686274509803,1610612766,36,19,2022-01-06T01:18:27Z,1340000,23.0,123.0,1,right,T. Rozier 12' step back Jump Shot (5 PTS),[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,12.56,Made,5.0,,,,,,,,,,,,,,,,,,
135,PT01M26.00S,2022-01-06T00:33:00.9Z,1,REGULAR,foul,personal,['1freethrow'],1630695,,,1610612765,36,19,2022-01-06T01:15:54Z,1350000,,,0,,M. Potter loose ball personal FOUL (1 PF) (Oubre Jr. 1 FT),"[1630695, 1626162]",1610612765.0,DET,loose ball,,,Potter,M. Potter,,,,,,,,,,,201640.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,
137,PT01M26.00S,2022-01-06T00:33:23.9Z,1,REGULAR,substitution,out,[],1630595,,,1610612765,36,19,2022-01-06T01:22:32Z,1370000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M26.00S,2022-01-06T00:33:23.9Z,1,REGULAR,substitution,in,[],1630240,,,1610612765,36,19,2022-01-06T01:22:32Z,1380000,,,0,,SUB in: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M26.00S,2022-01-06T00:33:28.6Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1626162,,,1610612766,37,19,2022-01-06T01:22:32Z,1390000,,,0,,K. Oubre Jr. Free Throw 1 of 1 (4 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
140,PT01M10.00S,2022-01-06T00:33:42.5Z,1,REGULAR,3pt,Jump Shot,[],1629620,8.492115637319317,3.6764705882352944,1610612765,37,19,2022-01-06T00:33:49Z,1400000,232.0,27.0,1,left,MISS J. Robinson 3PT,[1629620],1610612765.0,DET,,,,Robinson,J. Robinson,,,,,23.32,Missed,,,,,,,,,,,,,,,,,,,
141,PT01M07.00S,2022-01-06T00:33:45.5Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612766,37,19,2022-01-06T00:33:49Z,1410000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,140.0,2.0,2.0,0.0,,,,,,
142,PT00M57.10S,2022-01-06T00:33:56.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,91.01511169513797,56.372549019607845,1610612766,37,19,2022-01-06T00:37:36Z,1420000,32.0,32.0,1,right,MISS T. Rozier driving floating Shot,[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,4.52,Missed,,,,,,,,,,,,,,,,,,,
143,PT00M54.70S,2022-01-06T00:33:58.8Z,1,REGULAR,rebound,defensive,[],1630695,,,1610612765,37,19,2022-01-06T00:33:58Z,1430000,,,0,,M. Potter REBOUND (Off:0 Def:2),[1630695],1610612765.0,DET,,,,Potter,M. Potter,,,,,,,,,,,,,,,,142.0,2.0,2.0,0.0,,,,,,
144,PT00M36.30S,2022-01-06T00:34:18.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,37,19,2022-01-06T00:34:18Z,1440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M32.80S,2022-01-06T00:34:41.6Z,1,REGULAR,3pt,Jump Shot,[],1630180,21.23850197109067,90.68627450980392,1610612765,37,19,2022-01-06T00:38:03Z,1450000,-203.0,147.0,1,left,MISS S. Bey 25' pullup 3PT,[1630180],1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,25.1,Missed,,,,,,,,,,,,,,,,,,,
146,PT00M30.20S,2022-01-06T00:34:44.2Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612766,37,19,2022-01-06T00:34:44Z,1460000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,145.0,3.0,3.0,0.0,,,,,,
147,PT00M15.00S,2022-01-06T00:34:59.3Z,1,REGULAR,3pt,Jump Shot,[],1626162,70.77858081471747,79.16666666666666,1610612766,37,19,2022-01-06T00:35:04Z,1470000,146.0,222.0,1,right,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,,
148,PT00M11.90S,2022-01-06T00:35:02.5Z,1,REGULAR,rebound,offensive,[],1629667,,,1610612766,37,19,2022-01-06T00:35:02Z,1480000,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,147.0,1.0,0.0,1.0,,,,,,
149,PT00M03.00S,2022-01-06T00:35:13.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628998,76.03482260183968,72.54901960784314,1610612766,37,19,2022-01-06T00:38:49Z,1490000,113.0,173.0,1,right,MISS C. Martin 20' pullup Shot,[1628998],1610612766.0,CHA,pullup,,,Martin,C. Martin,,,,,20.63,Missed,,,,,,,,,,,,,,,,,,,
150,PT00M01.80S,2022-01-06T00:35:14.8Z,1,REGULAR,rebound,offensive,[],1629667,,,1610612766,37,19,2022-01-06T00:39:11Z,1500000,,,0,,J. McDaniels REBOUND (Off:2 Def:0),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,149.0,2.0,0.0,2.0,,,,,,
151,PT00M00.00S,2022-01-06T00:35:18.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629667,94.95729303547962,72.05882352941177,1610612766,37,19,2022-01-06T00:35:23Z,1510000,110.0,-5.0,1,right,MISS J. McDaniels 11' Jump Shot,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,11.04,Missed,,,,,,,,,,,,,,,,,,,
152,PT00M00.00S,2022-01-06T00:35:21.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,37,19,2022-01-06T00:35:21Z,1520000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,151.0,,,,,,,,,
153,PT00M00.00S,2022-01-06T00:35:22.8Z,1,REGULAR,period,end,[],0,,,1610612766,37,19,2022-01-06T00:35:22Z,1530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-01-06T00:37:27.5Z,2,REGULAR,substitution,out,['startperiod'],1630180,,,1610612766,37,19,2022-01-06T00:37:56Z,1540000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-01-06T00:37:27.5Z,2,REGULAR,substitution,in,['startperiod'],203585,,,1610612766,37,19,2022-01-06T00:37:56Z,1550000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-01-06T00:38:03.1Z,2,REGULAR,period,start,[],0,,,1610612765,37,19,2022-01-06T00:38:03Z,1560000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M43.00S,2022-01-06T00:38:19.0Z,2,REGULAR,turnover,bad pass,[],1629620,,,1610612765,37,19,2022-01-06T00:38:23Z,1570000,,,0,,J. Robinson bad pass TURNOVER (2 TO),"[1629620, 1629667]",1610612765.0,DET,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,2.0,McDaniels,1629667.0,,,
158,PT11M43.00S,2022-01-06T00:38:19.0Z,2,REGULAR,steal,,[],1629667,,,1610612766,37,19,2022-01-06T00:38:21Z,1580000,,,0,,J. McDaniels STEAL (1 STL),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M35.00S,2022-01-06T00:38:26.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629667,94.1688567674113,51.9607843137255,1610612766,39,19,2022-01-06T00:38:38Z,1590000,10.0,2.0,1,right,J. McDaniels driving Layup (2 PTS),[1629667],1610612766.0,CHA,driving,,,McDaniels,J. McDaniels,,,,,1.01,Made,2.0,,,,,,,,,,,,,,,,,,
160,PT11M17.00S,2022-01-06T00:38:50.3Z,2,REGULAR,foul,personal,['2freethrow'],1628998,,,1610612765,39,19,2022-01-06T00:39:01Z,1600000,,,0,,C. Martin shooting personal FOUL (1 PF) (Jackson 2 FT),"[1628998, 1628367]",1610612766.0,CHA,shooting,,,Martin,C. Martin,,,,,,,,,,,201640.0,1.0,0.0,Jackson,1628367.0,,,,,,,,,,
162,PT11M17.00S,2022-01-06T00:39:18.4Z,2,REGULAR,freethrow,1 of 2,[],1628367,,,1610612765,39,19,2022-01-06T00:39:18Z,1620000,,,0,,MISS J. Jackson Free Throw 1 of 2,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
163,PT11M17.00S,2022-01-06T00:39:18.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,39,19,2022-01-06T00:39:18Z,1630000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,162.0,,,,,,,,,
164,PT11M17.00S,2022-01-06T00:39:32.5Z,2,REGULAR,freethrow,2 of 2,[],1628367,,,1610612765,39,20,2022-01-06T00:39:32Z,1640000,,,0,,J. Jackson Free Throw 2 of 2 (1 PTS),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
165,PT11M01.00S,2022-01-06T00:39:52.3Z,2,REGULAR,foul,personal,['2freethrow'],1630695,,,1610612766,39,20,2022-01-06T00:40:08Z,1650000,,,0,,M. Potter shooting personal FOUL (2 PF) (Oubre Jr. 2 FT),"[1630695, 1626162]",1610612765.0,DET,shooting,,,Potter,M. Potter,,,,,,,,,,,1627961.0,2.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,
167,PT11M01.00S,2022-01-06T00:40:14.0Z,2,REGULAR,freethrow,1 of 2,[],1626162,,,1610612766,40,20,2022-01-06T00:40:14Z,1670000,,,0,,K. Oubre Jr. Free Throw 1 of 2 (5 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
168,PT11M01.00S,2022-01-06T00:40:25.5Z,2,REGULAR,freethrow,2 of 2,[],1626162,,,1610612766,41,20,2022-01-06T00:40:25Z,1680000,,,0,,K. Oubre Jr. Free Throw 2 of 2 (6 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
170,PT10M47.00S,2022-01-06T00:40:45.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630695,6.258212877792378,47.30392156862745,1610612765,41,22,2022-01-06T00:40:52Z,1690000,13.0,6.0,1,left,M. Potter Layup (2 PTS) (S. Lee 1 AST),"[1630695, 1630240]",1610612765.0,DET,,,,Potter,M. Potter,,,,,1.49,Made,2.0,S. Lee,1630240.0,1.0,,,,,,,,,,,,,,,
172,PT10M47.00S,2022-01-06T00:40:49.7Z,2,REGULAR,foul,personal,['1freethrow'],1629667,,,1610612765,41,22,2022-01-06T00:41:03Z,1710000,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Potter 1 FT),"[1629667, 1630695]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,1627961.0,1.0,0.0,Potter,1630695.0,,,,,,,,,,
174,PT10M47.00S,2022-01-06T00:41:04.3Z,2,REGULAR,freethrow,1 of 1,[],1630695,,,1610612765,41,23,2022-01-06T00:41:04Z,1730000,,,0,,M. Potter Free Throw 1 of 1 (3 PTS),[1630695],1610612765.0,DET,,,,Potter,M. Potter,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
175,PT10M33.00S,2022-01-06T00:41:19.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,90.48948751642575,40.931372549019606,1610612766,43,23,2022-01-06T00:46:11Z,1740000,-45.0,37.0,1,right,J. McDaniels driving Layup (4 PTS) (T. Rozier 3 AST),"[1629667, 1626179]",1610612766.0,CHA,driving,,,McDaniels,J. McDaniels,,,,,5.84,Made,4.0,T. Rozier,1626179.0,3.0,,,,,,,,,,,,,,,
177,PT10M23.00S,2022-01-06T00:41:29.9Z,2,REGULAR,3pt,Jump Shot,[],1628367,29.38567674113009,77.45098039215686,1610612765,43,23,2022-01-06T00:41:36Z,1760000,-137.0,224.0,1,left,MISS J. Jackson 26' 3PT,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,,
178,PT10M19.00S,2022-01-06T00:41:33.9Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,43,23,2022-01-06T00:41:36Z,1770000,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,177.0,3.0,2.0,1.0,,,,,,
179,PT10M10.00S,2022-01-06T00:41:43.2Z,2,REGULAR,3pt,Jump Shot,[],1626179,80.89684625492772,93.38235294117648,1610612766,46,23,2022-01-06T00:41:48Z,1780000,217.0,127.0,1,right,T. Rozier 25' 3PT  (8 PTS) (C. Martin 1 AST),"[1626179, 1628998]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,25.14,Made,8.0,C. Martin,1628998.0,1.0,,,,,,,,,,,,,,,
181,PT10M01.00S,2022-01-06T00:41:51.8Z,2,REGULAR,2pt,Jump Shot,[],1629620,23.603810775295663,46.32352941176471,1610612765,46,23,2022-01-06T00:47:33Z,1800000,18.0,169.0,1,left,MISS J. Robinson 17' pullup Shot,[1629620],1610612765.0,DET,pullup,,,Robinson,J. Robinson,,,,,17.04,Missed,,,,,,,,,,,,,,,,,,,
182,PT09M59.00S,2022-01-06T00:41:53.8Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,46,23,2022-01-06T00:41:57Z,1810000,,,0,,J. McDaniels REBOUND (Off:2 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,181.0,3.0,1.0,2.0,,,,,,
