actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
96,PT03M07.00S,2022-03-23T23:25:43.2Z,1,REGULAR,substitution,out,[],1626179,,,1610612766,16,28,2022-03-23T23:28:06Z,950000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M07.00S,2022-03-23T23:25:43.2Z,1,REGULAR,substitution,in,[],1630163,,,1610612766,16,28,2022-03-23T23:28:06Z,960000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
98,PT02M55.00S,2022-03-23T23:28:37.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,93.38042049934296,52.450980392156865,1610612766,18,28,2022-03-23T23:28:40Z,970000,12.0,10.0,1,right,L. Ball driving Layup (5 PTS),[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,1.57,Made,,,,,5.0,,,,,,,,,,,,,
99,PT02M30.00S,2022-03-23T23:29:02.0Z,1,REGULAR,3pt,Jump Shot,[],203095,28.465834428383708,76.9607843137255,1610612752,18,28,2022-03-23T23:29:07Z,980000,-135.0,215.0,1,left,MISS E. Fournier 25' step back 3PT,[203095],1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,
100,PT02M27.00S,2022-03-23T23:29:05.0Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612766,18,28,2022-03-23T23:29:07Z,990000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,99.0,2.0,1.0,1.0,,,,,,,,,,,,,,
101,PT02M16.00S,2022-03-23T23:29:15.9Z,1,REGULAR,turnover,bad pass,[],1630163,,,1610612766,18,28,2022-03-23T23:29:23Z,1000000,,,0,,L. Ball bad pass TURNOVER (2 TO),"[1630163, 1630167]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,2.0,Toppin,1630167.0,,,,,,,
102,PT02M16.00S,2022-03-23T23:29:15.9Z,1,REGULAR,steal,,[],1630167,,,1610612752,18,28,2022-03-23T23:29:18Z,1010000,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M11.00S,2022-03-23T23:29:22.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203095,5.995400788436268,95.58823529411765,1610612752,18,31,2022-03-23T23:30:08Z,1020000,-228.0,4.0,1,left,E. Fournier 3PT running (3 PTS) (O. Toppin 1 AST),"[203095, 1630167]",1610612752.0,NYK,running,,,Fournier,E. Fournier,,,,,22.79,Made,,,,,3.0,O. Toppin,1630167.0,1.0,,,,,,,,,,
105,PT01M58.00S,2022-03-23T23:29:34.5Z,1,REGULAR,3pt,Jump Shot,[],1626162,70.38436268068331,74.01960784313727,1610612766,18,31,2022-03-23T23:29:38Z,1040000,120.0,226.0,1,right,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,
106,PT01M55.00S,2022-03-23T23:29:37.5Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,18,31,2022-03-23T23:29:38Z,1050000,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,105.0,1.0,1.0,0.0,,,,,,,,,,,,,,
107,PT01M52.00S,2022-03-23T23:29:39.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203095,23.99802890932983,11.029411764705882,1610612752,18,31,2022-03-23T23:32:19Z,1060000,195.0,173.0,1,left,MISS E. Fournier 26' running pullup 3PT,[203095],1610612752.0,NYK,running pullup,,,Fournier,E. Fournier,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,
108,PT01M49.00S,2022-03-23T23:29:42.8Z,1,REGULAR,rebound,offensive,[],1630167,,,1610612752,18,31,2022-03-23T23:32:19Z,1070000,,,0,,O. Toppin REBOUND (Off:1 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,107.0,3.0,2.0,1.0,,,,,,,,,,,,,,
109,PT01M48.00S,2022-03-23T23:29:44.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,32.276609724047304,48.77450980392157,1610612752,18,34,2022-03-23T23:29:49Z,1080000,6.0,251.0,1,left,I. Quickley 25' 3PT  (3 PTS) (O. Toppin 2 AST),"[1630193, 1630167]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,25.1,Made,,,,,3.0,O. Toppin,1630167.0,2.0,,,,,,,,,,
111,PT01M20.00S,2022-03-23T23:30:12.3Z,1,REGULAR,2pt,Jump Shot,[],1626149,89.30683311432325,74.01960784313727,1610612766,20,34,2022-03-23T23:30:16Z,1100000,120.0,48.0,1,right,M. Harrell 12' fadeaway Jump Shot (4 PTS),[1626149],1610612766.0,CHA,fadeaway,,,Harrell,M. Harrell,,,,,12.93,Made,,,,,4.0,,,,,,,,,,,,,
112,PT01M06.00S,2022-03-23T23:30:26.4Z,1,REGULAR,3pt,Jump Shot,[],1630193,26.231931668856767,16.666666666666664,1610612752,20,37,2022-03-23T23:30:30Z,1110000,167.0,194.0,1,left,I. Quickley 25' 3PT pullup (6 PTS),[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,25.59,Made,,,,,6.0,,,,,,,,,,,,,
113,PT00M49.50S,2022-03-23T23:30:43.8Z,1,REGULAR,3pt,Jump Shot,[],1628998,91.80354796320631,96.81372549019608,1610612766,20,37,2022-03-23T23:30:49Z,1120000,234.0,25.0,1,right,MISS C. Martin 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,23.54,Missed,,,,,,,,,,,,,,,,,,
114,PT00M48.20S,2022-03-23T23:30:45.1Z,1,REGULAR,rebound,offensive,[],1626162,,,1610612766,20,37,2022-03-23T23:30:49Z,1130000,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,113.0,3.0,1.0,2.0,,,,,,,,,,,,,,
115,PT00M48.20S,2022-03-23T23:30:47.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,93.9060446780552,54.166666666666664,1610612766,22,37,2022-03-23T23:30:53Z,1140000,21.0,5.0,1,right,K. Oubre Jr. driving Layup (2 PTS),[1626162],1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,2.13,Made,,,,,2.0,,,,,,,,,,,,,
116,PT00M48.20S,2022-03-23T23:30:52.0Z,1,REGULAR,foul,personal,['1freethrow'],1630579,,,1610612766,22,37,2022-03-23T23:31:00Z,1150000,,,0,,J. Sims shooting personal FOUL (1 PF) (Oubre Jr. 1 FT),"[1630579, 1626162]",1610612752.0,NYK,shooting,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Oubre Jr.,1626162.0,,
118,PT00M48.20S,2022-03-23T23:31:01.9Z,1,REGULAR,substitution,out,[],1628998,,,1610612766,22,37,2022-03-23T23:31:40Z,1170000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
119,PT00M48.20S,2022-03-23T23:31:01.9Z,1,REGULAR,substitution,out,[],202692,,,1610612766,22,37,2022-03-23T23:31:40Z,1180000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
120,PT00M48.20S,2022-03-23T23:31:01.9Z,1,REGULAR,substitution,out,[],1630579,,,1610612766,22,37,2022-03-23T23:31:40Z,1190000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,
121,PT00M48.20S,2022-03-23T23:31:01.9Z,1,REGULAR,substitution,in,[],202738,,,1610612766,22,37,2022-03-23T23:31:40Z,1200000,,,0,,SUB in: I. Thomas,[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
122,PT00M48.20S,2022-03-23T23:31:01.9Z,1,REGULAR,substitution,in,[],1629656,,,1610612766,22,37,2022-03-23T23:31:40Z,1210000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
123,PT00M48.20S,2022-03-23T23:31:01.9Z,1,REGULAR,substitution,in,[],201959,,,1610612766,22,37,2022-03-23T23:31:40Z,1220000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
124,PT00M48.20S,2022-03-23T23:31:20.2Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1626162,,,1610612766,23,37,2022-03-23T23:31:20Z,1230000,,,0,,K. Oubre Jr. Free Throw 1 of 1 (3 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
125,PT00M33.20S,2022-03-23T23:31:37.5Z,1,REGULAR,3pt,Jump Shot,[],1630193,27.020367936925098,79.41176470588235,1610612752,23,37,2022-03-23T23:31:41Z,1240000,-147.0,201.0,1,left,MISS I. Quickley 24' step back 3PT,[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,24.95,Missed,,,,,,,,,,,,,,,,,,
126,PT00M30.70S,2022-03-23T23:31:40.0Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612766,23,37,2022-03-23T23:31:40Z,1250000,,,0,,M. Harrell REBOUND (Off:1 Def:1),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,125.0,2.0,1.0,1.0,,,,,,,,,,,,,,
127,PT00M24.10S,2022-03-23T23:31:49.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201959,,,1610612766,23,37,2022-03-23T23:31:56Z,1260000,,,0,,T. Gibson personal FOUL (1 PF) (Harrell 2 FT),"[201959, 1626149]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Harrell,1626149.0,,
129,PT00M24.10S,2022-03-23T23:32:21.6Z,1,REGULAR,freethrow,1 of 2,[],1626149,,,1610612766,24,37,2022-03-23T23:32:45Z,1280000,,,0,,M. Harrell Free Throw 1 of 2 (5 PTS),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
130,PT00M24.10S,2022-03-23T23:32:21.6Z,1,REGULAR,freethrow,2 of 2,[],1626149,,,1610612766,24,37,2022-03-23T23:32:45Z,1290000,,,0,,MISS M. Harrell Free Throw 2 of 2,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,Missed,,,,,,,,,,,,,,,,,,
131,PT00M21.30S,2022-03-23T23:32:24.4Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612752,24,37,2022-03-23T23:32:45Z,1300000,,,0,,O. Toppin REBOUND (Off:1 Def:3),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,130.0,4.0,3.0,1.0,,,,,,,,,,,,,,
132,PT00M10.40S,2022-03-23T23:33:14.6Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612752,24,37,2022-03-23T23:33:14Z,1310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT00M00.30S,2022-03-23T23:33:48.4Z,1,REGULAR,3pt,Jump Shot,[],201959,5.601182654402102,95.09803921568627,1610612752,24,40,2022-03-23T23:33:54Z,1320000,-225.0,0.0,1,left,T. Gibson 3PT  (3 PTS) (I. Quickley 3 AST),"[201959, 1630193]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,22.55,Made,,,,,3.0,I. Quickley,1630193.0,3.0,,,,,,,,,,
135,PT00M00.00S,2022-03-23T23:33:58.5Z,1,REGULAR,period,end,[],0,,,1610612766,24,40,2022-03-23T23:33:58Z,1340000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT12M00.00S,2022-03-23T23:34:07.5Z,2,REGULAR,substitution,out,['startperiod'],1626162,,,1610612766,24,40,2022-03-23T23:36:38Z,1350000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
137,PT12M00.00S,2022-03-23T23:34:07.5Z,2,REGULAR,substitution,out,['startperiod'],1629023,,,1610612766,24,40,2022-03-23T23:36:38Z,1360000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2022-03-23T23:34:07.5Z,2,REGULAR,substitution,out,['startperiod'],203095,,,1610612766,24,40,2022-03-23T23:36:38Z,1370000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2022-03-23T23:34:07.5Z,2,REGULAR,substitution,in,['startperiod'],1628998,,,1610612766,24,40,2022-03-23T23:36:38Z,1380000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2022-03-23T23:34:07.5Z,2,REGULAR,substitution,in,['startperiod'],1629667,,,1610612766,24,40,2022-03-23T23:36:38Z,1390000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2022-03-23T23:34:07.5Z,2,REGULAR,substitution,in,['startperiod'],1629628,,,1610612766,24,40,2022-03-23T23:36:38Z,1400000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2022-03-23T23:36:34.3Z,2,REGULAR,period,start,[],0,,,1610612752,24,40,2022-03-23T23:36:39Z,1410000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT11M43.00S,2022-03-23T23:36:50.8Z,2,REGULAR,3pt,Jump Shot,[],201959,7.440867279894875,4.166666666666666,1610612752,24,43,2022-03-23T23:36:56Z,1420000,229.0,17.0,1,left,T. Gibson 3PT  (6 PTS) (R. Barrett 2 AST),"[201959, 1629628]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,22.99,Made,,,,,6.0,R. Barrett,1629628.0,2.0,,,,,,,,,,
145,PT11M28.00S,2022-03-23T23:37:05.1Z,2,REGULAR,2pt,Jump Shot,[],1630163,81.2910643889619,68.87254901960785,1610612766,24,43,2022-03-23T23:37:09Z,1440000,94.0,123.0,1,right,MISS L. Ball 15' pullup Shot,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,15.54,Missed,,,,,,,,,,,,,,,,,,
146,PT11M26.00S,2022-03-23T23:37:07.1Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,24,43,2022-03-23T23:37:09Z,1450000,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,145.0,2.0,2.0,0.0,,,,,,,,,,,,,,
147,PT11M17.00S,2022-03-23T23:37:15.4Z,2,REGULAR,3pt,Jump Shot,[],1629656,8.229303547963205,2.941176470588235,1610612752,24,43,2022-03-23T23:37:21Z,1460000,235.0,25.0,1,left,MISS Q. Grimes 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,23.66,Missed,,,,,,,,,,,,,,,,,,
148,PT11M15.00S,2022-03-23T23:37:17.7Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,24,43,2022-03-23T23:37:17Z,1470000,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,147.0,2.0,2.0,0.0,,,,,,,,,,,,,,
149,PT11M07.00S,2022-03-23T23:37:25.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,93.64323258869908,51.470588235294116,1610612766,26,43,2022-03-23T23:37:30Z,1480000,7.0,7.0,1,right,C. Martin driving reverse Layup (2 PTS) (L. Ball 1 AST),"[1628998, 1630163]",1610612766.0,CHA,driving reverse,,,Martin,C. Martin,,,,,1.04,Made,,,,,2.0,L. Ball,1630163.0,1.0,,,,,,,,,,
151,PT10M52.00S,2022-03-23T23:37:47.3Z,2,REGULAR,foul,personal,[],1628998,,,1610612752,26,43,2022-03-23T23:37:54Z,1500000,,,0,,C. Martin personal FOUL (1 PF),"[1628998, 1630167]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,1627519.0,1.0,0.0,Toppin,1630167.0,,
153,PT10M52.00S,2022-03-23T23:37:53.2Z,2,REGULAR,substitution,out,[],1626149,,,1610612752,26,43,2022-03-23T23:37:58Z,1520000,,,0,,SUB out: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
154,PT10M52.00S,2022-03-23T23:37:53.2Z,2,REGULAR,substitution,out,[],1630167,,,1610612752,26,43,2022-03-23T23:37:58Z,1530000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
155,PT10M52.00S,2022-03-23T23:37:53.2Z,2,REGULAR,substitution,in,[],203486,,,1610612752,26,43,2022-03-23T23:37:58Z,1540000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
156,PT10M52.00S,2022-03-23T23:37:53.2Z,2,REGULAR,substitution,in,[],1630540,,,1610612752,26,43,2022-03-23T23:37:58Z,1550000,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,
157,PT10M35.00S,2022-03-23T23:38:19.4Z,2,REGULAR,3pt,Jump Shot,[],1629628,18.478975032851512,5.637254901960785,1610612752,26,46,2022-03-23T23:38:23Z,1560000,222.0,121.0,1,left,R. Barrett 25' 3PT  (6 PTS) (M. McBride 1 AST),"[1629628, 1630540]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,25.28,Made,,,,,6.0,M. McBride,1630540.0,1.0,,,,,,,,,,
159,PT10M21.00S,2022-03-23T23:38:34.0Z,2,REGULAR,3pt,Jump Shot,[],1630163,68.01905387647832,14.705882352941178,1610612766,29,46,2022-03-23T23:38:38Z,1580000,-176.0,248.0,1,right,L. Ball 30' 3PT  (8 PTS) (I. Thomas 1 AST),"[1630163, 202738]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,30.45,Made,,,,,8.0,I. Thomas,202738.0,1.0,,,,,,,,,,
161,PT10M14.00S,2022-03-23T23:38:41.9Z,2,REGULAR,3pt,Jump Shot,[],1630540,18.084756898817346,93.38235294117648,1610612752,29,49,2022-03-23T23:38:48Z,1600000,-217.0,117.0,1,left,M. McBride 24' 3PT step back (3 PTS) (I. Quickley 4 AST),"[1630540, 1630193]",1610612752.0,NYK,step back,,,McBride,M. McBride,,,,,24.67,Made,,,,,3.0,I. Quickley,1630193.0,4.0,,,,,,,,,,
163,PT10M00.00S,2022-03-23T23:38:55.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202738,87.59855453350855,39.21568627450981,1610612766,29,49,2022-03-23T23:39:00Z,1620000,-54.0,64.0,1,right,MISS I. Thomas 8' driving floating Shot,[202738],1610612766.0,CHA,driving floating,,,Thomas,I. Thomas,,,,,8.37,Missed,,,,,,,,,,,,,,,,,,
164,PT09M57.00S,2022-03-23T23:38:58.2Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,29,49,2022-03-23T23:39:00Z,1630000,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,163.0,3.0,3.0,0.0,,,,,,,,,,,,,,
165,PT09M52.00S,2022-03-23T23:39:02.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629656,23.603810775295663,10.53921568627451,1610612752,29,49,2022-03-23T23:39:07Z,1640000,197.0,169.0,1,left,MISS Q. Grimes 26' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,
166,PT09M49.00S,2022-03-23T23:39:05.7Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,29,49,2022-03-23T23:39:07Z,1650000,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,,,,,,
167,PT09M42.00S,2022-03-23T23:39:13.5Z,2,REGULAR,3pt,Jump Shot,[],202738,70.38436268068331,25.735294117647058,1610612766,29,49,2022-03-23T23:39:18Z,1660000,-121.0,226.0,1,right,MISS I. Thomas 25' 3PT,[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,
168,PT09M39.00S,2022-03-23T23:39:16.5Z,2,REGULAR,rebound,defensive,[],1630540,,,1610612752,29,49,2022-03-23T23:39:18Z,1670000,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,167.0,1.0,1.0,0.0,,,,,,,,,,,,,,
169,PT09M34.00S,2022-03-23T23:39:20.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,32.013797634691194,23.52941176470588,1610612752,29,49,2022-03-23T23:39:27Z,1680000,132.0,248.0,1,left,MISS I. Quickley 28' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,28.15,Missed,,,,,,,,,,,,,,,,,,
170,PT09M30.00S,2022-03-23T23:39:24.8Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,29,49,2022-03-23T23:39:27Z,1690000,,,0,,L. Ball REBOUND (Off:0 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,169.0,3.0,3.0,0.0,,,,,,,,,,,,,,
171,PT09M24.00S,2022-03-23T23:39:33.3Z,2,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,29,49,2022-03-23T23:39:38Z,1700000,,,0,,L. Ball bad pass out-of-bounds TURNOVER (3 TO),[1630163],1610612766.0,CHA,bad pass,,,Ball,L. Ball,,,,,,,,,,,,,,,3.0,,,1627519.0,,,,,,
172,PT09M15.00S,2022-03-23T23:39:47.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,32.14520367936925,39.21568627450981,1610612752,29,49,2022-03-23T23:39:52Z,1710000,54.0,250.0,1,left,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,
173,PT09M11.00S,2022-03-23T23:39:51.4Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,29,49,2022-03-23T23:39:52Z,1720000,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,172.0,2.0,2.0,0.0,,,,,,,,,,,,,,
174,PT08M48.00S,2022-03-23T23:40:14.3Z,2,REGULAR,3pt,Jump Shot,[],202738,89.96386333771353,3.9215686274509802,1610612766,29,49,2022-03-23T23:40:19Z,1730000,-230.0,42.0,1,right,MISS I. Thomas 3PT,[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,
175,PT08M45.00S,2022-03-23T23:40:16.3Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,29,49,2022-03-23T23:40:16Z,1740000,,,0,,M. Plumlee REBOUND (Off:1 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,174.0,3.0,2.0,1.0,,,,,,,,,,,,,,
176,PT08M43.00S,2022-03-23T23:40:18.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629667,69.72733245729303,71.32352941176471,1610612766,29,49,2022-03-23T23:40:24Z,1750000,107.0,232.0,1,right,MISS J. McDaniels 25' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,
177,PT08M41.00S,2022-03-23T23:40:20.6Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,29,49,2022-03-23T23:40:24Z,1760000,,,0,,I. Quickley REBOUND (Off:0 Def:4),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,176.0,4.0,4.0,0.0,,,,,,,,,,,,,,
178,PT08M38.00S,2022-03-23T23:40:24.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629628,7.703679369250986,54.90196078431373,1610612752,29,49,2022-03-23T23:41:04Z,1770000,-25.0,20.0,1,left,MISS R. Barrett running Layup - blocked,"[1629628, 1628998]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,3.16,Missed,,,,,,,,,,,,,,,,,Martin,1628998.0
179,PT08M38.00S,2022-03-23T23:40:24.8Z,2,REGULAR,block,,[],1628998,,,1610612752,29,49,2022-03-23T23:40:27Z,1780000,,,0,,C. Martin BLOCK (1 BLK),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
180,PT08M34.00S,2022-03-23T23:40:28.8Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,29,49,2022-03-23T23:40:30Z,1790000,,,0,,M. Plumlee REBOUND (Off:1 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,178.0,4.0,3.0,1.0,,,,,,,,,,,,,,
181,PT08M30.00S,2022-03-23T23:40:31.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202738,91.40932982917214,4.411764705882353,1610612766,29,49,2022-03-23T23:41:34Z,1800000,-228.0,28.0,1,right,MISS I. Thomas running 3PT,[202738],1610612766.0,CHA,running,,,Thomas,I. Thomas,,,,,22.97,Missed,,,,,,,,,,,,,,,,,,
182,PT08M25.00S,2022-03-23T23:40:37.1Z,2,REGULAR,rebound,offensive,[],1630163,,,1610612766,29,49,2022-03-23T23:40:37Z,1810000,,,0,,L. Ball REBOUND (Off:1 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,181.0,4.0,3.0,1.0,,,,,,,,,,,,,,
