actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
357,PT11M09.00S,2022-01-03T01:18:44.4Z,3,REGULAR,freethrow,2 of 2,[],203486,,,1610612766,47,73,2022-01-03T01:19:09Z,3500000,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Missed,,,,,,,,,,,,,,,,,,
358,PT11M05.00S,2022-01-03T01:18:48.4Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,47,73,2022-01-03T01:19:09Z,3510000,,,0,,C. Paul REBOUND (Off:0 Def:4),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,357.0,4.0,4.0,0.0,,,,,,,,,,
359,PT10M59.00S,2022-01-03T01:19:13.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626164,7.178055190538765,50.0,1610612756,47,75,2022-01-03T01:19:18Z,3520000,0.0,15.0,1,left,D. Booker cutting DUNK (22 PTS) (C. Paul 11 AST),"[1626164, 101108]",1610612756.0,PHX,cutting,,,Booker,D. Booker,,,,,1.5,Made,22.0,C. Paul,101108.0,11.0,,,,,,,,,,,,,,
361,PT10M49.00S,2022-01-03T01:19:23.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,82.60512483574244,43.872549019607845,1610612766,49,75,2022-01-03T01:19:32Z,3540000,-31.0,111.0,1,right,T. Rozier 11' pullup Jump Shot (9 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,11.51,Made,9.0,,,,,,,,,,,,,,,,,
362,PT10M31.00S,2022-01-03T01:19:42.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,6.1268068331143235,53.431372549019606,1610612756,49,77,2022-01-03T01:45:19Z,3550000,-17.0,5.0,1,left,J. Smith cutting Layup (13 PTS) (C. Paul 12 AST),"[1630188, 101108]",1610612756.0,PHX,cutting,,,Smith,J. Smith,,,,,1.79,Made,13.0,C. Paul,101108.0,12.0,,,,,,,,,,,,,,
363,PT10M06.00S,2022-01-03T01:20:06.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,92.9862023653088,45.83333333333333,1610612766,51,77,2022-01-03T01:20:14Z,3560000,-21.0,13.0,1,right,M. Bridges driving Layup (6 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,2.47,Made,6.0,,,,,,,,,,,,,,,,,
364,PT10M00.00S,2022-01-03T01:20:16.2Z,3,REGULAR,foul,personal,[],1626179,,,1610612756,51,77,2022-01-03T01:20:24Z,3570000,,,0,,T. Rozier personal FOUL (1 PF),"[1626179, 101108]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,1628485.0,1.0,0.0,Paul,101108.0
366,PT09M52.00S,2022-01-03T01:20:41.0Z,3,REGULAR,2pt,Jump Shot,[],1626164,24.655059132720105,50.73529411764706,1610612756,51,77,2022-01-03T01:20:56Z,3590000,-4.0,179.0,1,left,MISS D. Booker 17' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,17.93,Missed,,,,,,,,,,,,,,,,,,
367,PT09M47.00S,2022-01-03T01:20:46.0Z,3,REGULAR,rebound,defensive,[],202330,,,1610612766,51,77,2022-01-03T01:20:56Z,3600000,,,0,,G. Hayward REBOUND (Off:1 Def:5),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,366.0,6.0,5.0,1.0,,,,,,,,,,
368,PT09M44.00S,2022-01-03T01:20:51.2Z,3,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612766,51,77,2022-01-03T01:21:15Z,3610000,,,0,,D. Booker shooting personal FOUL (3 PF) (Hayward 2 FT),"[1626164, 202330]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,1628485.0,3.0,0.0,Hayward,202330.0
370,PT09M44.00S,2022-01-03T01:21:29.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],202330,,,1610612766,52,77,2022-01-03T01:21:37Z,3630000,,,0,,G. Hayward Free Throw 1 of 2 (8 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
371,PT09M44.00S,2022-01-03T01:21:29.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],202330,,,1610612766,52,77,2022-01-03T01:21:37Z,3640000,,,0,,MISS G. Hayward Free Throw 2 of 2,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Missed,,,,,,,,,,,,,,,,,,
372,PT09M41.00S,2022-01-03T01:21:32.2Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612756,52,77,2022-01-03T01:21:37Z,3650000,,,0,,J. Smith REBOUND (Off:3 Def:8),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,371.0,11.0,8.0,3.0,,,,,,,,,,
373,PT09M35.00S,2022-01-03T01:21:50.5Z,3,REGULAR,foul,personal,[],1628970,,,1610612756,52,77,2022-01-03T01:21:59Z,3660000,,,0,,M. Bridges personal FOUL (2 PF),"[1628970, 1626164]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Booker,1626164.0
375,PT09M28.00S,2022-01-03T01:22:12.2Z,3,REGULAR,turnover,out-of-bounds,[],1626164,,,1610612756,52,77,2022-01-03T01:22:17Z,3680000,,,0,,D. Booker bad pass out-of-bounds TURNOVER (2 TO),[1626164],1610612756.0,PHX,bad pass,,,Booker,D. Booker,,,,,,,,,,,,,,,2.0,,,,,1628485.0,,,,
376,PT09M14.00S,2022-01-03T01:22:30.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626179,92.59198423127464,48.77450980392157,1610612766,52,77,2022-01-03T01:22:35Z,3690000,-6.0,17.0,1,right,MISS T. Rozier Layup,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,1.82,Missed,,,,,,,,,,,,,,,,,,
377,PT09M09.00S,2022-01-03T01:22:35.9Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612756,52,77,2022-01-03T01:22:35Z,3700000,,,0,,J. Smith REBOUND (Off:3 Def:9),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,376.0,12.0,9.0,3.0,,,,,,,,,,
378,PT09M03.00S,2022-01-03T01:22:51.3Z,3,REGULAR,foul,personal,[],1626179,,,1610612756,52,77,2022-01-03T01:24:25Z,3710000,,,0,,T. Rozier personal FOUL (2 PF),"[1626179, 1630188]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,1151.0,2.0,0.0,Smith,1630188.0
380,PT08M53.00S,2022-01-03T01:23:15.9Z,3,REGULAR,3pt,Jump Shot,[],1629661,28.597240473061763,20.588235294117645,1610612756,52,80,2022-01-03T01:23:28Z,3730000,147.0,216.0,1,left,C. Johnson 26' 3PT  (11 PTS) (C. Paul 13 AST),"[1629661, 101108]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,26.16,Made,11.0,C. Paul,101108.0,13.0,,,,,,,,,,,,,,
382,PT08M53.00S,2022-01-03T01:23:28.2Z,3,REGULAR,foul,personal,['1freethrow'],1626179,,,1610612756,52,80,2022-01-03T01:23:38Z,3750000,,,0,,T. Rozier shooting personal FOUL (3 PF) (Johnson 1 FT),"[1626179, 1629661]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,1628485.0,3.0,0.0,Johnson,1629661.0
384,PT08M53.00S,2022-01-03T01:23:49.2Z,3,REGULAR,freethrow,1 of 1,[],1629661,,,1610612756,52,81,2022-01-03T01:23:49Z,3770000,,,0,,C. Johnson Free Throw 1 of 1 (12 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
385,PT08M42.00S,2022-01-03T01:24:03.6Z,3,REGULAR,3pt,Jump Shot,[],1630163,75.24638633377135,86.76470588235294,1610612766,55,81,2022-01-03T01:24:09Z,3780000,184.0,180.0,1,right,L. Ball 25' 3PT  (11 PTS) (M. Plumlee 3 AST),"[1630163, 203486]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,25.74,Made,11.0,M. Plumlee,203486.0,3.0,,,,,,,,,,,,,,
387,PT08M23.00S,2022-01-03T01:24:27.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612756,55,81,2022-01-03T01:24:42Z,3800000,,,0,,L. Ball personal FOUL (1 PF) (Smith 2 FT),"[1630163, 1630188]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,1628485.0,1.0,0.0,Smith,1630188.0
389,PT08M23.00S,2022-01-03T01:24:56.6Z,3,REGULAR,freethrow,1 of 2,[],1630188,,,1610612756,55,82,2022-01-03T01:24:56Z,3820000,,,0,,J. Smith Free Throw 1 of 2 (14 PTS),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
390,PT08M23.00S,2022-01-03T01:25:10.0Z,3,REGULAR,freethrow,2 of 2,[],1630188,,,1610612756,55,83,2022-01-03T01:25:10Z,3830000,,,0,,J. Smith Free Throw 2 of 2 (15 PTS),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
391,PT08M10.00S,2022-01-03T01:25:24.3Z,3,REGULAR,3pt,Jump Shot,[],1630163,64.86530880420499,54.41176470588235,1610612766,58,83,2022-01-03T01:25:28Z,3840000,22.0,278.0,1,right,L. Ball 27' 3PT  (14 PTS) (G. Hayward 2 AST),"[1630163, 202330]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,27.87,Made,14.0,G. Hayward,202330.0,2.0,,,,,,,,,,,,,,
393,PT07M55.00S,2022-01-03T01:25:38.6Z,3,REGULAR,3pt,Jump Shot,[],101108,31.09395532194481,68.87254901960785,1610612756,58,83,2022-01-03T01:25:44Z,3860000,-94.0,240.0,1,left,MISS C. Paul 25' pullup 3PT,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,25.77,Missed,,,,,,,,,,,,,,,,,,
394,PT07M52.00S,2022-01-03T01:25:41.6Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,58,83,2022-01-03T01:25:44Z,3870000,,,0,,M. Plumlee REBOUND (Off:0 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,393.0,3.0,3.0,0.0,,,,,,,,,,
395,PT07M47.00S,2022-01-03T01:25:46.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626179,92.19776609724047,55.392156862745104,1610612766,58,83,2022-01-03T01:25:52Z,3880000,27.0,21.0,1,right,MISS T. Rozier driving Layup - blocked,"[1626179, 1630188]",1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,3.41,Missed,,,,,,,,,,,,Smith,1630188.0,,,,,
396,PT07M47.00S,2022-01-03T01:25:46.9Z,3,REGULAR,block,,[],1630188,,,1610612766,58,83,2022-01-03T01:25:49Z,3890000,,,0,,J. Smith BLOCK (2 BLK),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
397,PT07M43.00S,2022-01-03T01:25:50.9Z,3,REGULAR,rebound,offensive,[],202330,,,1610612766,58,83,2022-01-03T01:25:52Z,3900000,,,0,,G. Hayward REBOUND (Off:2 Def:5),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,395.0,7.0,5.0,2.0,,,,,,,,,,
398,PT07M39.00S,2022-01-03T01:25:54.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,77.21747700394218,89.95098039215686,1610612766,58,83,2022-01-03T01:26:03Z,3910000,200.0,162.0,1,right,MISS L. Ball 25' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,
399,PT07M39.00S,2022-01-03T01:25:54.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,58,83,2022-01-03T01:26:03Z,3920000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,398.0,,,,,,,,,,,,,
400,PT07M39.00S,2022-01-03T01:26:01.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,58,83,2022-01-03T01:26:01Z,3930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M29.00S,2022-01-03T01:26:18.7Z,3,REGULAR,turnover,lost ball,[],1626164,,,1610612756,58,83,2022-01-03T01:26:24Z,3940000,,,0,,D. Booker lost ball TURNOVER (3 TO),"[1626164, 202330]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,3.0,Hayward,202330.0,,,,,,,
402,PT07M29.00S,2022-01-03T01:26:18.7Z,3,REGULAR,steal,,[],202330,,,1610612766,58,83,2022-01-03T01:26:21Z,3950000,,,0,,G. Hayward STEAL (1 STL),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M12.00S,2022-01-03T01:26:35.7Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203486,91.01511169513797,50.98039215686274,1610612766,60,83,2022-01-03T01:26:39Z,3960000,5.0,32.0,1,right,M. Plumlee Hook (2 PTS) (G. Hayward 3 AST),"[203486, 202330]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,3.24,Made,2.0,G. Hayward,202330.0,3.0,,,,,,,,,,,,,,
405,PT06M55.00S,2022-01-03T01:26:52.9Z,3,REGULAR,2pt,Jump Shot,[],1626164,14.931011826544022,31.127450980392158,1610612756,60,85,2022-01-03T01:26:58Z,3980000,94.0,88.0,1,left,D. Booker 12' driving floating Jump Shot (24 PTS) (C. Paul 14 AST),"[1626164, 101108]",1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,12.9,Made,24.0,C. Paul,101108.0,14.0,,,,,,,,,,,,,,
406,PT06M43.00S,2022-01-03T01:27:05.2Z,3,REGULAR,3pt,Jump Shot,[],202330,67.09921156373193,51.225490196078425,1610612766,60,85,2022-01-03T01:27:09Z,3990000,6.0,257.0,1,right,MISS G. Hayward 25' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,
407,PT06M41.00S,2022-01-03T01:27:07.2Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,60,85,2022-01-03T01:27:09Z,4000000,,,0,,C. Paul REBOUND (Off:0 Def:5),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,406.0,5.0,5.0,0.0,,,,,,,,,,
408,PT06M35.00S,2022-01-03T01:27:17.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630188,6.915243101182654,53.92156862745098,1610612756,60,87,2022-01-03T01:29:52Z,4010000,-20.0,13.0,1,left,J. Smith cutting DUNK (17 PTS) (C. Paul 15 AST),"[1630188, 101108]",1610612756.0,PHX,cutting,,,Smith,J. Smith,,,,,2.32,Made,17.0,C. Paul,101108.0,15.0,,,,,,,,,,,,,,
410,PT06M35.00S,2022-01-03T01:27:27.8Z,3,REGULAR,foul,technical,['1freethrow'],1630188,,,1610612766,60,87,2022-01-03T01:28:03Z,4030000,,,0,,J. Smith technical FOUL (1 Tech),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,1151.0,2.0,1.0,,
411,PT06M35.00S,2022-01-03T01:28:08.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,60,87,2022-01-03T01:28:08Z,4040000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M35.00S,2022-01-03T01:30:38.1Z,3,REGULAR,substitution,out,[],202330,,,1610612766,60,87,2022-01-03T01:31:02Z,4050000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M35.00S,2022-01-03T01:30:38.1Z,3,REGULAR,substitution,out,[],203486,,,1610612766,60,87,2022-01-03T01:31:02Z,4060000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M35.00S,2022-01-03T01:30:38.1Z,3,REGULAR,substitution,out,[],1628969,,,1610612766,60,87,2022-01-03T01:31:02Z,4070000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M35.00S,2022-01-03T01:30:38.1Z,3,REGULAR,substitution,in,[],1628998,,,1610612766,60,87,2022-01-03T01:31:02Z,4080000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M35.00S,2022-01-03T01:30:38.1Z,3,REGULAR,substitution,in,[],1626162,,,1610612766,60,87,2022-01-03T01:31:02Z,4090000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M35.00S,2022-01-03T01:30:38.1Z,3,REGULAR,substitution,in,[],1629013,,,1610612766,60,87,2022-01-03T01:31:02Z,4100000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M35.00S,2022-01-03T01:31:09.5Z,3,REGULAR,freethrow,1 of 1,[],1630163,,,1610612766,60,87,2022-01-03T01:31:09Z,4110000,,,0,,MISS L. Ball technical Free Throw 1 of 1,[1630163],1610612766.0,CHA,technical,,,Ball,L. Ball,,,,,,Missed,,,,,,,,,,,,,,,,,,
420,PT06M35.00S,2022-01-03T01:31:09.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,60,87,2022-01-03T01:31:09Z,4120000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,419.0,,,,,,,,,,,,,
421,PT06M27.00S,2022-01-03T01:31:43.2Z,3,REGULAR,foul,personal,[],1629013,,,1610612766,60,87,2022-01-03T01:31:50Z,4130000,,,0,,L. Shamet personal FOUL (1 PF),"[1629013, 1630163]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Ball,1630163.0
423,PT06M21.00S,2022-01-03T01:32:01.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,93.38042049934296,50.73529411764706,1610612766,62,87,2022-01-03T01:32:08Z,4150000,4.0,10.0,1,right,M. Bridges cutting DUNK (8 PTS) (L. Ball 1 AST),"[1628970, 1630163]",1610612766.0,CHA,cutting,,,Bridges,M. Bridges,,,,,1.04,Made,8.0,L. Ball,1630163.0,1.0,,,,,,,,,,,,,,
425,PT05M53.00S,2022-01-03T01:32:29.7Z,3,REGULAR,2pt,Jump Shot,[],1626164,7.30946123521682,73.2843137254902,1610612756,62,87,2022-01-03T01:32:33Z,4170000,-116.0,16.0,1,left,MISS D. Booker 11' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,11.75,Missed,,,,,,,,,,,,,,,,,,
426,PT05M50.00S,2022-01-03T01:32:31.8Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,62,87,2022-01-03T01:32:31Z,4180000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,425.0,3.0,3.0,0.0,,,,,,,,,,
427,PT05M45.00S,2022-01-03T01:32:37.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628998,94.1688567674113,96.56862745098039,1610612766,62,87,2022-01-03T01:32:43Z,4190000,233.0,2.0,1,right,MISS C. Martin 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,
428,PT05M41.00S,2022-01-03T01:32:40.8Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,62,87,2022-01-03T01:32:40Z,4200000,,,0,,D. Booker REBOUND (Off:0 Def:6),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,427.0,6.0,6.0,0.0,,,,,,,,,,
429,PT05M23.00S,2022-01-03T01:32:59.2Z,3,REGULAR,3pt,Jump Shot,[],101108,19.66162943495401,92.15686274509804,1610612756,62,90,2022-01-03T01:33:03Z,4210000,-211.0,132.0,1,left,C. Paul 24' 3PT step back (5 PTS),[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,24.89,Made,5.0,,,,,,,,,,,,,,,,,
430,PT05M12.00S,2022-01-03T01:33:14.3Z,3,REGULAR,foul,personal,['2freethrow'],1629013,,,1610612766,62,90,2022-01-03T01:33:28Z,4220000,,,0,,L. Shamet shooting personal FOUL (2 PF) (Ball 2 FT),"[1629013, 1630163]",1610612756.0,PHX,shooting,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Ball,1630163.0
432,PT05M12.00S,2022-01-03T01:33:38.4Z,3,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,62,90,2022-01-03T01:33:38Z,4240000,,,0,,MISS L. Ball Free Throw 1 of 2,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Missed,,,,,,,,,,,,,,,,,,
433,PT05M12.00S,2022-01-03T01:33:38.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,62,90,2022-01-03T01:33:38Z,4250000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,432.0,,,,,,,,,,,,,
434,PT05M12.00S,2022-01-03T01:33:40.0Z,3,REGULAR,substitution,out,[],101108,,,1610612766,62,90,2022-01-03T01:33:52Z,4260000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M12.00S,2022-01-03T01:33:40.0Z,3,REGULAR,substitution,out,[],1630188,,,1610612766,62,90,2022-01-03T01:33:52Z,4270000,,,0,,SUB out: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M12.00S,2022-01-03T01:33:40.0Z,3,REGULAR,substitution,in,[],1626166,,,1610612766,62,90,2022-01-03T01:33:52Z,4280000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M12.00S,2022-01-03T01:33:40.0Z,3,REGULAR,substitution,in,[],202687,,,1610612766,62,90,2022-01-03T01:33:52Z,4290000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M12.00S,2022-01-03T01:34:02.7Z,3,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,63,90,2022-01-03T01:34:02Z,4300000,,,0,,L. Ball Free Throw 2 of 2 (15 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
439,PT04M59.00S,2022-01-03T01:34:20.4Z,3,REGULAR,turnover,backcourt,[],1629661,,,1610612756,63,90,2022-01-03T01:34:28Z,4310000,,,0,,C. Johnson backcourt TURNOVER (1 TO),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,1.0,,,,,1628485.0,,,,
440,PT04M47.00S,2022-01-03T01:34:48.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,79.45137976346912,93.13725490196079,1610612766,63,90,2022-01-03T01:34:52Z,4320000,216.0,141.0,1,right,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,
441,PT04M44.00S,2022-01-03T01:34:51.0Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,63,90,2022-01-03T01:34:52Z,4330000,,,0,,D. Booker REBOUND (Off:0 Def:7),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,440.0,7.0,7.0,0.0,,,,,,,,,,
442,PT04M40.00S,2022-01-03T01:34:54.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,38.4526938239159,51.470588235294116,1610612756,63,90,2022-01-03T01:34:59Z,4340000,-7.0,309.0,1,left,MISS D. Booker 30' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,30.91,Missed,,,,,,,,,,,,,,,,,,
443,PT04M37.00S,2022-01-03T01:34:57.7Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,63,90,2022-01-03T01:34:59Z,4350000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,442.0,3.0,2.0,1.0,,,,,,,,,,
444,PT04M31.00S,2022-01-03T01:35:03.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,92.59198423127464,4.6568627450980395,1610612766,63,90,2022-01-03T01:35:10Z,4360000,-227.0,17.0,1,right,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,22.73,Missed,,,,,,,,,,,,,,,,,,
445,PT04M28.00S,2022-01-03T01:35:06.6Z,3,REGULAR,rebound,defensive,[],202687,,,1610612756,63,90,2022-01-03T01:35:10Z,4370000,,,0,,B. Biyombo REBOUND (Off:2 Def:2),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,444.0,4.0,2.0,2.0,,,,,,,,,,
446,PT04M21.00S,2022-01-03T01:35:16.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628998,,,1610612756,63,90,2022-01-03T01:35:26Z,4380000,,,0,,C. Martin shooting personal FOUL (1 PF) (Johnson 2 FT),"[1628998, 1629661]",1610612766.0,CHA,shooting,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Johnson,1629661.0
448,PT04M21.00S,2022-01-03T01:35:48.6Z,3,REGULAR,freethrow,1 of 2,[],1629661,,,1610612756,63,91,2022-01-03T01:35:48Z,4400000,,,0,,C. Johnson Free Throw 1 of 2 (13 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
