actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
271,PT03M20.00S,2021-11-27T00:53:01.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626157,7.5722733245729295,50.245098039215684,1610612750,57,48,2021-11-27T00:59:14Z,2650000,-1.0,19.0,1,left,K. Towns DUNK (9 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,1.87,Made,,,,,9.0,,,,,,,,,,,,,
272,PT03M20.00S,2021-11-27T00:53:06.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,57,48,2021-11-27T00:53:06Z,2660000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M20.00S,2021-11-27T00:55:03.8Z,2,REGULAR,substitution,out,[],1626162,,,1610612766,57,48,2021-11-27T00:55:53Z,2670000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M20.00S,2021-11-27T00:55:03.8Z,2,REGULAR,substitution,in,[],202330,,,1610612766,57,48,2021-11-27T00:55:53Z,2680000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M57.00S,2021-11-27T00:56:21.5Z,2,REGULAR,3pt,Jump Shot,[],1629023,67.09921156373193,46.568627450980394,1610612766,57,48,2021-11-27T00:56:26Z,2690000,-17.0,257.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,
276,PT02M54.00S,2021-11-27T00:56:24.5Z,2,REGULAR,rebound,offensive,[],202330,,,1610612766,57,48,2021-11-27T00:56:26Z,2700000,,,0,,G. Hayward REBOUND (Off:1 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,275.0,4.0,3.0,1.0,,,,,,,,,,,,,,
277,PT02M52.00S,2021-11-27T00:56:25.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629667,93.77463863337714,54.65686274509803,1610612766,59,48,2021-11-27T00:56:31Z,2710000,23.0,6.0,1,right,J. McDaniels cutting Layup (11 PTS) (G. Hayward 4 AST),"[1629667, 202330]",1610612766.0,CHA,cutting,,,McDaniels,J. McDaniels,,,,,2.41,Made,,,,,11.0,G. Hayward,202330.0,4.0,,,,,,,,,,
279,PT02M32.00S,2021-11-27T00:56:46.7Z,2,REGULAR,turnover,bad pass,[],1627736,,,1610612750,59,48,2021-11-27T00:56:52Z,2730000,,,0,,M. Beasley bad pass TURNOVER (1 TO),"[1627736, 1628970]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,1.0,Bridges,1628970.0,,,,,,
280,PT02M32.00S,2021-11-27T00:56:46.7Z,2,REGULAR,steal,,[],1628970,,,1610612766,59,48,2021-11-27T00:56:48Z,2740000,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M27.00S,2021-11-27T00:56:51.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202330,92.9862023653088,5.147058823529411,1610612766,62,48,2021-11-27T01:00:10Z,2750000,-224.0,13.0,1,right,G. Hayward 3PT running (13 PTS) (L. Ball 8 AST),"[202330, 1630163]",1610612766.0,CHA,running,,,Hayward,G. Hayward,,,,,22.47,Made,,,,,13.0,L. Ball,1630163.0,8.0,,,,,,,,,,
283,PT02M07.00S,2021-11-27T00:57:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,8.492115637319317,50.49019607843137,1610612750,62,48,2021-11-27T01:00:52Z,2770000,-2.0,27.0,1,left,MISS K. Towns cutting Layup,[1626157],1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,2.74,Missed,,,,,,,,,,,,,,,,,,
284,PT02M05.00S,2021-11-27T00:57:12.7Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,62,48,2021-11-27T00:57:12Z,2780000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,283.0,2.0,2.0,0.0,,,,,,,,,,,,,,
285,PT02M01.00S,2021-11-27T00:57:17.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629023,92.06636005256242,50.245098039215684,1610612766,62,48,2021-11-27T00:57:23Z,2790000,1.0,22.0,1,right,MISS P. Washington alley-oop DUNK,[1629023],1610612766.0,CHA,alley-oop,,,Washington,P. Washington,,,,,2.21,Missed,,,,,,,,,,,,,,,,,,
286,PT01M59.00S,2021-11-27T00:57:19.3Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,62,48,2021-11-27T00:57:19Z,2800000,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,285.0,3.0,3.0,0.0,,,,,,,,,,,,,,
287,PT01M56.00S,2021-11-27T00:57:25.5Z,2,REGULAR,foul,personal,[],1629667,,,1610612750,62,48,2021-11-27T00:57:41Z,2810000,,,0,,J. McDaniels take personal FOUL (1 PF),"[1629667, 1630162]",1610612766.0,CHA,take,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,1162.0,,,,,,1.0,0.0,Edwards,1630162.0
291,PT01M56.00S,2021-11-27T00:57:52.7Z,2,REGULAR,substitution,out,[],1629006,,,1610612750,62,48,2021-11-27T00:59:01Z,2825000,,,0,,SUB out: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,
292,PT01M56.00S,2021-11-27T00:57:52.7Z,2,REGULAR,substitution,in,[],1629020,,,1610612750,62,48,2021-11-27T00:59:01Z,2827500,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
289,PT01M50.00S,2021-11-27T00:57:54.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626156,8.09789750328515,50.98039215686274,1610612750,62,50,2021-11-27T01:03:17Z,2830000,-5.0,24.0,1,left,D. Russell driving DUNK (13 PTS) (K. Towns 4 AST),"[1626156, 1626157]",1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,2.41,Made,,,,,13.0,K. Towns,1626157.0,4.0,,,,,,,,,,
293,PT01M44.00S,2021-11-27T00:57:59.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,92.9862023653088,50.98039215686274,1610612766,64,50,2021-11-27T00:58:05Z,2870000,5.0,13.0,1,right,L. Ball driving Layup (6 PTS),[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,1.43,Made,,,,,6.0,,,,,,,,,,,,,
294,PT01M44.00S,2021-11-27T00:58:03.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626156,,,1610612766,64,50,2021-11-27T00:58:25Z,2880000,,,0,,D. Russell shooting personal FOUL (1 PF) (Ball 1 FT),"[1626156, 1630163]",1610612750.0,MIN,shooting,,,Russell,D. Russell,,,,,,,,,,,,,,,1162.0,,,,,,1.0,0.0,Ball,1630163.0
297,PT01M44.00S,2021-11-27T00:58:18.7Z,2,REGULAR,substitution,out,[],1629667,,,1610612766,64,50,2021-11-27T00:58:24Z,2900000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M44.00S,2021-11-27T00:58:18.7Z,2,REGULAR,substitution,in,[],1626179,,,1610612766,64,50,2021-11-27T00:58:24Z,2910000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
299,PT01M44.00S,2021-11-27T00:58:33.2Z,2,REGULAR,freethrow,1 of 1,[],1630163,,,1610612766,65,50,2021-11-27T00:58:33Z,2920000,,,0,,L. Ball Free Throw 1 of 1 (7 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
301,PT01M26.00S,2021-11-27T00:58:53.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,8.492115637319317,50.98039215686274,1610612750,65,50,2021-11-27T00:59:08Z,2930000,-5.0,27.0,1,left,MISS K. Towns Layup,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,2.77,Missed,,,,,,,,,,,,,,,,,,
302,PT01M23.00S,2021-11-27T00:58:55.7Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,65,50,2021-11-27T00:58:55Z,2940000,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,301.0,2.0,2.0,0.0,,,,,,,,,,,,,,
303,PT01M23.00S,2021-11-27T00:58:58.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627736,,,1610612766,65,50,2021-11-27T00:59:10Z,2950000,,,0,,M. Beasley shooting personal FOUL (1 PF) (Hayward 2 FT),"[1627736, 202330]",1610612750.0,MIN,shooting,,,Beasley,M. Beasley,,,,,,,,,,,,,,,1198.0,,,,,,1.0,0.0,Hayward,202330.0
305,PT01M23.00S,2021-11-27T00:59:21.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],202330,,,1610612766,65,50,2021-11-27T00:59:21Z,2970000,,,0,,MISS G. Hayward Free Throw 1 of 2,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Missed,,,,,,,,,,,,,,,,,,
306,PT01M23.00S,2021-11-27T00:59:21.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,65,50,2021-11-27T00:59:21Z,2980000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,305.0,,,,,,,,,,,,,,,,,
307,PT01M23.00S,2021-11-27T00:59:44.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],202330,,,1610612766,66,50,2021-11-27T00:59:44Z,2990000,,,0,,G. Hayward Free Throw 2 of 2 (14 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
308,PT01M12.00S,2021-11-27T00:59:56.0Z,2,REGULAR,3pt,Jump Shot,[],1626156,33.722076215505915,35.049019607843135,1610612750,66,50,2021-11-27T01:00:09Z,3000000,75.0,264.0,1,left,MISS D. Russell 27' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,27.49,Missed,,,,,,,,,,,,,,,,,,
309,PT01M08.00S,2021-11-27T01:00:00.6Z,2,REGULAR,rebound,offensive,[],1630162,,,1610612750,66,50,2021-11-27T01:00:00Z,3010000,,,0,,A. Edwards REBOUND (Off:1 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,308.0,4.0,3.0,1.0,,,,,,,,,,,,,,
310,PT01M05.00S,2021-11-27T01:00:05.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630162,8.623521681997373,53.67647058823529,1610612750,66,52,2021-11-27T01:05:45Z,3020000,-18.0,29.0,1,left,A. Edwards driving Layup (6 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,3.4,Made,,,,,6.0,,,,,,,,,,,,,
311,PT01M05.00S,2021-11-27T01:00:07.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629023,,,1610612750,66,52,2021-11-27T01:00:14Z,3030000,,,0,,P. Washington shooting personal FOUL (2 PF) (Edwards 1 FT),"[1629023, 1630162]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,,,,,,,,,,,1198.0,,,,,,2.0,0.0,Edwards,1630162.0
313,PT01M05.00S,2021-11-27T01:00:30.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630162,,,1610612750,66,53,2021-11-27T01:00:30Z,3050000,,,0,,A. Edwards Free Throw 1 of 1 (7 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
314,PT01M05.00S,2021-11-27T01:00:38.2Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1626179,,,1610612766,66,53,2021-11-27T01:00:51Z,3060000,,,0,,T. Rozier technical FOUL (1 Tech),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,1198.0,,,,,,0.0,1.0,,
315,PT01M05.00S,2021-11-27T01:01:02.3Z,2,REGULAR,freethrow,1 of 1,[],1627736,,,1610612766,66,54,2021-11-27T01:01:02Z,3070000,,,0,,M. Beasley technical Free Throw 1 of 1 (15 PTS),[1627736],1610612750.0,MIN,technical,,,Beasley,M. Beasley,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
316,PT00M57.30S,2021-11-27T01:01:22.1Z,2,REGULAR,3pt,Jump Shot,[],202330,68.9388961892247,70.34313725490196,1610612766,66,54,2021-11-27T01:01:30Z,3080000,102.0,239.0,1,right,MISS G. Hayward 26' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,26.02,Missed,,,,,,,,,,,,,,,,,,
317,PT00M50.70S,2021-11-27T01:01:28.7Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612750,66,54,2021-11-27T01:01:30Z,3090000,,,0,,D. Russell REBOUND (Off:0 Def:3),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,316.0,3.0,3.0,0.0,,,,,,,,,,,,,,
318,PT00M47.00S,2021-11-27T01:01:32.8Z,2,REGULAR,3pt,Jump Shot,[],1630162,14.536793692509855,4.166666666666666,1610612750,66,57,2021-11-27T01:07:14Z,3100000,229.0,84.0,1,left,A. Edwards 24' 3PT running (10 PTS) (D. Russell 3 AST),"[1630162, 1626156]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,24.41,Made,,,,,10.0,D. Russell,1626156.0,3.0,,,,,,,,,,
320,PT00M32.10S,2021-11-27T01:01:50.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,91.01511169513797,49.50980392156863,1610612766,66,57,2021-11-27T01:07:46Z,3120000,-2.0,32.0,1,right,MISS M. Bridges driving floating Shot,[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,3.21,Missed,,,,,,,,,,,,,,,,,,
321,PT00M28.80S,2021-11-27T01:01:54.0Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,66,57,2021-11-27T01:01:56Z,3130000,,,0,,K. Towns REBOUND (Off:2 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,320.0,4.0,2.0,2.0,,,,,,,,,,,,,,
322,PT00M28.80S,2021-11-27T01:01:57.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628970,,,1610612750,66,57,2021-11-27T01:02:03Z,3140000,,,0,,M. Bridges personal FOUL (2 PF) (Towns 2 FT),"[1628970, 1626157]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,1162.0,,,,,,2.0,0.0,Towns,1626157.0
324,PT00M28.80S,2021-11-27T01:02:30.8Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,66,58,2021-11-27T01:03:09Z,3160000,,,0,,K. Towns Free Throw 1 of 2 (10 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
325,PT00M28.80S,2021-11-27T01:02:31.7Z,2,REGULAR,substitution,out,[],1626156,,,1610612750,66,58,2021-11-27T01:02:45Z,3170000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M28.80S,2021-11-27T01:02:31.7Z,2,REGULAR,substitution,out,[],1630162,,,1610612750,66,58,2021-11-27T01:02:45Z,3180000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M28.80S,2021-11-27T01:02:31.7Z,2,REGULAR,substitution,in,[],1629006,,,1610612750,66,58,2021-11-27T01:02:45Z,3190000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M28.80S,2021-11-27T01:02:31.7Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,66,58,2021-11-27T01:02:45Z,3200000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M28.80S,2021-11-27T01:02:30.8Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,66,58,2021-11-27T01:03:09Z,3210000,,,0,,MISS K. Towns Free Throw 2 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Missed,,,,,,,,,,,,,,,,,,
330,PT00M28.80S,2021-11-27T01:02:30.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,66,58,2021-11-27T01:03:09Z,3220000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,329.0,,,,,,,,,,,,,,,,,
339,PT00M28.80S,2021-11-27T01:02:31.2Z,2,REGULAR,violation,lane,[],1626157,,,1610612766,66,58,2021-11-27T01:09:54Z,3225000,,,0,,K. Towns lane VIOLATION,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M11.40S,2021-11-27T01:03:39.9Z,2,REGULAR,turnover,bad pass,[],1630163,,,1610612766,66,58,2021-11-27T01:03:46Z,3230000,,,0,,L. Ball bad pass TURNOVER (4 TO),"[1630163, 1626157]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,4.0,Towns,1626157.0,,,,,,
332,PT00M11.40S,2021-11-27T01:03:39.9Z,2,REGULAR,steal,,[],1626157,,,1610612750,66,58,2021-11-27T01:03:41Z,3240000,,,0,,K. Towns STEAL (1 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M06.00S,2021-11-27T01:03:45.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630183,7.835085413929041,54.65686274509803,1610612750,66,58,2021-11-27T01:03:52Z,3250000,-23.0,21.0,1,left,MISS J. McDaniels Layup - blocked,"[1630183, 202330]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,3.14,Missed,,,,,,,,,,,,,Hayward,202330.0,,,,
334,PT00M06.00S,2021-11-27T01:03:45.3Z,2,REGULAR,block,,[],202330,,,1610612750,66,58,2021-11-27T01:03:47Z,3260000,,,0,,G. Hayward BLOCK (2 BLK),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M03.30S,2021-11-27T01:03:48.0Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,66,58,2021-11-27T01:03:52Z,3270000,,,0,,L. Ball REBOUND (Off:1 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,333.0,3.0,2.0,1.0,,,,,,,,,,,,,,
336,PT00M00.00S,2021-11-27T01:03:51.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628970,93.11760840998686,56.127450980392155,1610612766,68,58,2021-11-27T01:04:05Z,3280000,31.0,12.0,1,right,M. Bridges Layup (4 PTS) (L. Ball 9 AST),"[1628970, 1630163]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,3.29,Made,,,,,4.0,L. Ball,1630163.0,9.0,,,,,,,,,,
338,PT00M00.00S,2021-11-27T01:04:12.7Z,2,REGULAR,period,end,[],0,,,1610612750,68,58,2021-11-27T01:04:12Z,3300000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2021-11-27T01:18:12.5Z,3,REGULAR,substitution,out,['startperiod'],1627736,,,1610612750,68,58,2021-11-27T01:19:19Z,3310000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2021-11-27T01:18:12.5Z,3,REGULAR,substitution,out,['startperiod'],1629006,,,1610612750,68,58,2021-11-27T01:19:19Z,3320000,,,0,,SUB out: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2021-11-27T01:18:12.5Z,3,REGULAR,substitution,in,['startperiod'],1630162,,,1610612750,68,58,2021-11-27T01:19:19Z,3330000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2021-11-27T01:18:12.5Z,3,REGULAR,substitution,in,['startperiod'],1626156,,,1610612750,68,58,2021-11-27T01:19:19Z,3340000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2021-11-27T01:19:23.8Z,3,REGULAR,period,start,[],0,,,1610612750,68,58,2021-11-27T01:19:23Z,3350000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT11M46.00S,2021-11-27T01:19:36.4Z,3,REGULAR,3pt,Jump Shot,[],1626157,73.27529566360053,84.31372549019608,1610612750,68,58,2021-11-27T01:19:48Z,3360000,172.0,199.0,1,right,MISS K. Towns 26' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,
346,PT11M46.00S,2021-11-27T01:19:36.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,68,58,2021-11-27T01:19:48Z,3370000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,345.0,,,,,,,,,,,,,,,,,
347,PT11M46.00S,2021-11-27T01:19:47.6Z,3,REGULAR,foul,personal,[],1630183,,,1610612766,68,58,2021-11-27T01:20:00Z,3380000,,,0,,J. McDaniels loose ball personal FOUL (3 PF),"[1630183, 1630163]",1610612750.0,MIN,loose ball,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,1162.0,,,,,,3.0,0.0,Ball,1630163.0
358,PT11M46.00S,2021-11-27T01:20:03.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,68,58,2021-11-27T01:21:29Z,3395000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT11M25.00S,2021-11-27T01:20:19.3Z,3,REGULAR,3pt,Jump Shot,[],1628970,8.754927726675426,3.6764705882352944,1610612766,68,58,2021-11-27T01:20:24Z,3400000,232.0,30.0,1,left,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,23.35,Missed,,,,,,,,,,,,,,,,,,
350,PT11M22.00S,2021-11-27T01:20:21.8Z,3,REGULAR,rebound,offensive,[],1628970,,,1610612766,68,58,2021-11-27T01:20:21Z,3410000,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,349.0,3.0,2.0,1.0,,,,,,,,,,,,,,
351,PT11M21.00S,2021-11-27T01:20:26.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612766,68,58,2021-11-27T01:20:37Z,3420000,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,1162.0,,,,,,,,,
352,PT11M02.00S,2021-11-27T01:20:52.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626156,89.83245729303549,72.05882352941177,1610612750,68,58,2021-11-27T01:22:45Z,3430000,110.0,43.0,1,right,MISS D. Russell 11' driving floating bank Shot,[1626156],1610612750.0,MIN,driving floating bank,,,Russell,D. Russell,,,,,11.84,Missed,,,,,,,,,,,,,,,,,,
353,PT11M02.00S,2021-11-27T01:20:52.2Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,68,58,2021-11-27T01:21:04Z,3440000,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,352.0,4.0,3.0,1.0,,,,,,,,,,,,,,
354,PT11M02.00S,2021-11-27T01:21:02.5Z,3,REGULAR,foul,personal,[],1629020,,,1610612766,68,58,2021-11-27T01:21:11Z,3450000,,,0,,J. Vanderbilt personal FOUL (1 PF),"[1629020, 1628970]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,1198.0,,,,,,1.0,0.0,Bridges,1628970.0
356,PT10M52.00S,2021-11-27T01:21:23.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,8.360709592641262,50.0,1610612766,68,58,2021-11-27T01:24:34Z,3470000,0.0,26.0,1,left,MISS P. Washington cutting Layup,[1629023],1610612766.0,CHA,cutting,,,Washington,P. Washington,,,,,2.61,Missed,,,,,,,,,,,,,,,,,,
357,PT10M50.00S,2021-11-27T01:21:25.8Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,68,58,2021-11-27T01:21:29Z,3480000,,,0,,J. McDaniels REBOUND (Off:2 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,356.0,5.0,3.0,2.0,,,,,,,,,,,,,,
359,PT10M48.00S,2021-11-27T01:21:29.7Z,3,REGULAR,foul,personal,['2freethrow'],1628970,,,1610612750,68,58,2021-11-27T01:21:41Z,3490000,,,0,,M. Bridges shooting personal FOUL (3 PF) (Edwards 2 FT),"[1628970, 1630162]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,1198.0,,,,,,3.0,0.0,Edwards,1630162.0
361,PT10M48.00S,2021-11-27T01:21:50.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630162,,,1610612750,68,58,2021-11-27T01:21:50Z,3510000,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Missed,,,,,,,,,,,,,,,,,,
362,PT10M48.00S,2021-11-27T01:21:50.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,68,58,2021-11-27T01:21:50Z,3520000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,361.0,,,,,,,,,,,,,,,,,
