actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
178,PT10M57.00S,2022-04-07T23:43:38.6Z,2,REGULAR,foul,personal,[],1629962,,,1610612766,32,28,2022-04-07T23:43:51Z,1780000,,,0,,D. Cannady personal FOUL (1 PF),"[1629962, 1630163]",1610612753.0,ORL,,,,Cannady,D. Cannady,,,,,,,,,,,,,,1179.0,,,,,1.0,0.0,Ball,1630163.0,,,
180,PT10M50.00S,2022-04-07T23:44:05.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,7.703679369250986,54.65686274509803,1610612766,32,28,2022-04-07T23:46:55Z,1800000,-23.0,20.0,1,left,MISS K. Oubre Jr. driving Layup,[1626162],1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,3.06,Missed,,,,,,,,,,,,,,,,,,,
181,PT10M47.00S,2022-04-07T23:44:08.5Z,2,REGULAR,rebound,defensive,[],1629649,,,1610612753,32,28,2022-04-07T23:44:16Z,1810000,,,0,,I. Brazdeikis REBOUND (Off:0 Def:1),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,180.0,1.0,1.0,0.0,,,,,,,,,,,,,
182,PT10M42.00S,2022-04-07T23:44:12.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629678,92.46057818659659,47.30392156862745,1610612753,32,28,2022-04-07T23:44:19Z,1820000,-13.0,18.0,1,right,MISS A. Schofield Layup - blocked,"[1629678, 1629667]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,2.28,Missed,McDaniels,1629667.0,,,,,,,,,,,,,,,,,
183,PT10M42.00S,2022-04-07T23:44:12.7Z,2,REGULAR,block,,[],1629667,,,1610612753,32,28,2022-04-07T23:44:16Z,1830000,,,0,,J. McDaniels BLOCK (1 BLK),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M42.00S,2022-04-07T23:44:12.7Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,32,28,2022-04-07T23:44:19Z,1840000,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,182.0,1.0,1.0,0.0,,,,,,,,,,,,,
185,PT10M35.00S,2022-04-07T23:44:24.0Z,2,REGULAR,foul,personal,['2freethrow'],1629678,,,1610612766,32,28,2022-04-07T23:44:53Z,1850000,,,0,,A. Schofield shooting personal FOUL (1 PF) (Ball 2 FT),"[1629678, 1630163]",1610612753.0,ORL,shooting,,,Schofield,A. Schofield,,,,,,,,,,,,,,201638.0,,,,,1.0,0.0,Ball,1630163.0,,,
187,PT10M35.00S,2022-04-07T23:44:54.2Z,2,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,33,28,2022-04-07T23:44:54Z,1870000,,,0,,L. Ball Free Throw 1 of 2 (8 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
191,PT10M35.00S,2022-04-07T23:45:11.8Z,2,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,34,28,2022-04-07T23:45:11Z,1880000,,,0,,L. Ball Free Throw 2 of 2 (9 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
192,PT10M12.00S,2022-04-07T23:45:37.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201577,87.46714848883047,45.09803921568628,1610612753,34,28,2022-04-07T23:45:41Z,1890000,-25.0,65.0,1,right,MISS R. Lopez 6' Hook,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,6.97,Missed,,,,,,,,,,,,,,,,,,,
193,PT10M09.00S,2022-04-07T23:45:40.2Z,2,REGULAR,rebound,offensive,[],1629678,,,1610612753,34,28,2022-04-07T23:45:40Z,1900000,,,0,,A. Schofield REBOUND (Off:1 Def:1),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,192.0,2.0,1.0,1.0,,,,,,,,,,,,,
194,PT10M09.00S,2022-04-07T23:45:40.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629678,94.40999984741211,50.0,1610612753,34,28,2022-04-07T23:45:40Z,1910000,0.0,0.0,1,right,MISS A. Schofield tip Layup,[1629678],1610612753.0,ORL,tip,,,Schofield,A. Schofield,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
195,PT10M07.00S,2022-04-07T23:45:41.5Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,34,28,2022-04-07T23:45:41Z,1920000,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,194.0,2.0,2.0,0.0,,,,,,,,,,,,,
196,PT09M51.00S,2022-04-07T23:45:57.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,6.389618922470433,51.71568627450981,1610612766,36,28,2022-04-07T23:46:02Z,1930000,-9.0,8.0,1,left,M. Harrell driving reverse Layup (8 PTS) (L. Ball 1 AST),"[1626149, 1630163]",1610612766.0,CHA,driving reverse,,,Harrell,M. Harrell,,,,,1.15,Made,,,,,,,8.0,,,L. Ball,1630163.0,1.0,,,,,,,
198,PT09M44.00S,2022-04-07T23:46:05.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629649,93.24901445466492,53.67647058823529,1610612753,36,30,2022-04-07T23:50:50Z,1950000,18.0,11.0,1,right,I. Brazdeikis cutting Layup (5 PTS) (D. Cannady 1 AST),"[1629649, 1629962]",1610612753.0,ORL,cutting,,,Brazdeikis,I. Brazdeikis,,,,,2.14,Made,,,,,,,5.0,,,D. Cannady,1629962.0,1.0,,,,,,,
200,PT09M28.00S,2022-04-07T23:46:20.6Z,2,REGULAR,3pt,Jump Shot,[],1629023,29.38567674113009,27.205882352941174,1610612766,39,30,2022-04-07T23:46:24Z,1970000,114.0,224.0,1,left,P. Washington 25' 3PT  (8 PTS) (L. Ball 2 AST),"[1629023, 1630163]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.11,Made,,,,,,,8.0,,,L. Ball,1630163.0,2.0,,,,,,,
202,PT09M16.00S,2022-04-07T23:46:33.8Z,2,REGULAR,3pt,Jump Shot,[],1629962,86.15308804204993,2.696078431372549,1610612753,39,30,2022-04-07T23:46:37Z,1990000,-237.0,78.0,1,right,MISS D. Cannady 24' 3PT,[1629962],1610612753.0,ORL,,,,Cannady,D. Cannady,,,,,24.89,Missed,,,,,,,,,,,,,,,,,,,
203,PT09M13.00S,2022-04-07T23:46:36.8Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,39,30,2022-04-07T23:46:37Z,2000000,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,202.0,2.0,2.0,0.0,,,,,,,,,,,,,
204,PT09M07.00S,2022-04-07T23:46:43.1Z,2,REGULAR,3pt,Jump Shot,[],1630163,22.815374507227332,88.97058823529412,1610612766,42,30,2022-04-07T23:46:47Z,2010000,-195.0,162.0,1,left,L. Ball 25' 3PT  (12 PTS) (J. McDaniels 2 AST),"[1630163, 1629667]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,25.34,Made,,,,,,,12.0,,,J. McDaniels,1629667.0,2.0,,,,,,,
206,PT09M07.00S,2022-04-07T23:46:53.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,42,30,2022-04-07T23:46:53Z,2030000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M07.00S,2022-04-07T23:47:26.5Z,2,REGULAR,substitution,out,[],1629962,,,1610612753,42,30,2022-04-07T23:49:37Z,2040000,,,0,,SUB out: D. Cannady,[1629962],1610612753.0,ORL,,,,Cannady,D. Cannady,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M07.00S,2022-04-07T23:47:26.5Z,2,REGULAR,substitution,out,[],1629678,,,1610612753,42,30,2022-04-07T23:49:37Z,2050000,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M07.00S,2022-04-07T23:47:26.5Z,2,REGULAR,substitution,in,[],1630591,,,1610612753,42,30,2022-04-07T23:49:37Z,2060000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M07.00S,2022-04-07T23:47:26.5Z,2,REGULAR,substitution,in,[],1628365,,,1610612753,42,30,2022-04-07T23:49:37Z,2070000,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M56.00S,2022-04-07T23:49:44.9Z,2,REGULAR,2pt,Jump Shot,[],1628365,77.34888304862024,55.63725490196079,1610612753,42,30,2022-04-07T23:52:45Z,2080000,28.0,160.0,1,right,MISS M. Fultz 16' pullup Shot,[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,16.29,Missed,,,,,,,,,,,,,,,,,,,
214,PT08M54.00S,2022-04-07T23:49:48.2Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612766,42,30,2022-04-07T23:49:48Z,2090000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,213.0,3.0,3.0,0.0,,,,,,,,,,,,,
215,PT08M46.00S,2022-04-07T23:49:55.3Z,2,REGULAR,3pt,Jump Shot,[],1626162,30.56833114323259,28.431372549019606,1610612766,42,30,2022-04-07T23:49:58Z,2100000,108.0,235.0,1,left,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.84,Missed,,,,,,,,,,,,,,,,,,,
216,PT08M43.00S,2022-04-07T23:49:58.3Z,2,REGULAR,rebound,defensive,[],1628365,,,1610612753,42,30,2022-04-07T23:49:58Z,2110000,,,0,,M. Fultz REBOUND (Off:0 Def:2),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,215.0,2.0,2.0,0.0,,,,,,,,,,,,,
217,PT08M38.00S,2022-04-07T23:50:02.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629649,92.85479632063075,48.03921568627451,1610612753,42,30,2022-04-07T23:50:09Z,2120000,-10.0,15.0,1,right,MISS I. Brazdeikis driving DUNK - blocked,"[1629649, 1629023]",1610612753.0,ORL,driving,,,Brazdeikis,I. Brazdeikis,,,,,1.77,Missed,Washington,1629023.0,,,,,,,,,,,,,,,,,
218,PT08M38.00S,2022-04-07T23:50:02.7Z,2,REGULAR,block,,[],1629023,,,1610612753,42,30,2022-04-07T23:50:05Z,2130000,,,0,,P. Washington BLOCK (2 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M35.00S,2022-04-07T23:50:05.7Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,42,30,2022-04-07T23:50:05Z,2140000,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,217.0,3.0,3.0,0.0,,,,,,,,,,,,,
220,PT08M31.00S,2022-04-07T23:50:10.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629667,5.732588699080158,48.77450980392157,1610612766,44,30,2022-04-07T23:50:16Z,2150000,6.0,1.0,1,left,J. McDaniels running Layup (4 PTS),[1629667],1610612766.0,CHA,running,,,McDaniels,J. McDaniels,,,,,0.63,Made,,,,,,,4.0,,,,,,,,,,,,
221,PT08M07.00S,2022-04-07T23:50:34.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,92.32917214191852,46.32352941176471,1610612753,44,30,2022-04-07T23:50:38Z,2160000,-18.0,20.0,1,right,MISS R. Hampton driving Layup - blocked,"[1630181, 1626149]",1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,2.69,Missed,Harrell,1626149.0,,,,,,,,,,,,,,,,,
222,PT08M07.00S,2022-04-07T23:50:34.0Z,2,REGULAR,block,,[],1626149,,,1610612753,44,30,2022-04-07T23:50:37Z,2170000,,,0,,M. Harrell BLOCK (1 BLK),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M04.00S,2022-04-07T23:50:37.0Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,44,30,2022-04-07T23:50:38Z,2180000,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,221.0,3.0,3.0,0.0,,,,,,,,,,,,,
224,PT07M57.00S,2022-04-07T23:50:47.3Z,2,REGULAR,foul,personal,['2freethrow'],1629649,,,1610612766,44,30,2022-04-07T23:51:04Z,2190000,,,0,,I. Brazdeikis shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1629649, 1626162]",1610612753.0,ORL,shooting,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,1179.0,,,,,1.0,0.0,Oubre Jr.,1626162.0,,,
226,PT07M57.00S,2022-04-07T23:51:16.4Z,2,REGULAR,freethrow,1 of 2,[],1626162,,,1610612766,45,30,2022-04-07T23:51:16Z,2210000,,,0,,K. Oubre Jr. Free Throw 1 of 2 (1 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
227,PT07M57.00S,2022-04-07T23:51:27.0Z,2,REGULAR,freethrow,2 of 2,[],1626162,,,1610612766,46,30,2022-04-07T23:51:27Z,2220000,,,0,,K. Oubre Jr. Free Throw 2 of 2 (2 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,,,,,,,2.0,,,,,,,,,,,,
228,PT07M42.00S,2022-04-07T23:51:44.2Z,2,REGULAR,3pt,Jump Shot,[],1630591,80.6340341655716,6.862745098039216,1610612753,46,30,2022-04-07T23:51:48Z,2230000,-216.0,130.0,1,right,MISS J. Suggs 25' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,,
229,PT07M40.00S,2022-04-07T23:51:46.2Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612766,46,30,2022-04-07T23:51:48Z,2240000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:4),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,228.0,4.0,4.0,0.0,,,,,,,,,,,,,
230,PT07M32.00S,2022-04-07T23:51:53.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626149,7.046649145860711,50.73529411764706,1610612766,48,30,2022-04-07T23:51:59Z,2250000,-4.0,14.0,1,left,M. Harrell Hook (10 PTS) (L. Ball 3 AST),"[1626149, 1630163]",1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,1.42,Made,,,,,,,10.0,,,L. Ball,1630163.0,3.0,,,,,,,
232,PT07M17.00S,2022-04-07T23:52:10.1Z,2,REGULAR,turnover,lost ball,[],1628365,,,1610612753,48,30,2022-04-07T23:52:15Z,2270000,,,0,,M. Fultz lost ball TURNOVER (2 TO),"[1628365, 1630163]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,2.0,,,,,,,,Ball,1630163.0,
233,PT07M17.00S,2022-04-07T23:52:10.1Z,2,REGULAR,steal,,[],1630163,,,1610612766,48,30,2022-04-07T23:52:13Z,2280000,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M11.00S,2022-04-07T23:52:15.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626162,6.389618922470433,52.450980392156865,1610612766,50,30,2022-04-07T23:52:20Z,2290000,-12.0,8.0,1,left,K. Oubre Jr. Layup (4 PTS) (L. Ball 4 AST),"[1626162, 1630163]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,1.45,Made,,,,,,,4.0,,,L. Ball,1630163.0,4.0,,,,,,,
236,PT06M49.00S,2022-04-07T23:52:37.1Z,2,REGULAR,3pt,Jump Shot,[],1629649,93.38042049934296,96.81372549019608,1610612753,50,33,2022-04-07T23:52:41Z,2310000,234.0,10.0,1,right,I. Brazdeikis 3PT  (8 PTS) (J. Suggs 2 AST),"[1629649, 1630591]",1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,23.43,Made,,,,,,,8.0,,,J. Suggs,1630591.0,2.0,,,,,,,
238,PT06M33.00S,2022-04-07T23:52:53.5Z,2,REGULAR,3pt,Jump Shot,[],1629667,27.020367936925098,80.63725490196079,1610612766,50,33,2022-04-07T23:52:58Z,2330000,-153.0,201.0,1,left,MISS J. McDaniels 25' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
239,PT06M31.00S,2022-04-07T23:52:55.5Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612766,50,33,2022-04-07T23:52:55Z,2340000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:4),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,238.0,5.0,4.0,1.0,,,,,,,,,,,,,
240,PT06M31.00S,2022-04-07T23:52:58.2Z,2,REGULAR,foul,personal,['2freethrow'],1629649,,,1610612766,50,33,2022-04-07T23:53:23Z,2350000,,,0,,I. Brazdeikis shooting personal FOUL (2 PF) (Oubre Jr. 2 FT),"[1629649, 1626162]",1610612753.0,ORL,shooting,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,1628171.0,,,,,2.0,0.0,Oubre Jr.,1626162.0,,,
242,PT06M31.00S,2022-04-07T23:53:32.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626162,,,1610612766,51,33,2022-04-07T23:53:32Z,2370000,,,0,,K. Oubre Jr. Free Throw 1 of 2 (5 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
243,PT06M31.00S,2022-04-07T23:53:35.9Z,2,REGULAR,substitution,out,[],1629667,,,1610612766,51,33,2022-04-07T23:53:45Z,2380000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M31.00S,2022-04-07T23:53:35.9Z,2,REGULAR,substitution,out,[],1629649,,,1610612766,51,33,2022-04-07T23:53:45Z,2390000,,,0,,SUB out: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M31.00S,2022-04-07T23:53:35.9Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,51,33,2022-04-07T23:53:45Z,2400000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M31.00S,2022-04-07T23:53:35.9Z,2,REGULAR,substitution,in,[],1629643,,,1610612766,51,33,2022-04-07T23:53:45Z,2410000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M31.00S,2022-04-07T23:53:54.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626162,,,1610612766,52,33,2022-04-07T23:53:54Z,2420000,,,0,,K. Oubre Jr. Free Throw 2 of 2 (6 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
248,PT06M16.00S,2022-04-07T23:54:10.5Z,2,REGULAR,3pt,Jump Shot,[],1630591,91.5407358738502,97.79411764705883,1610612753,52,33,2022-04-07T23:54:15Z,2430000,239.0,27.0,1,right,MISS J. Suggs 24' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,24.05,Missed,,,,,,,,,,,,,,,,,,,
249,PT06M13.00S,2022-04-07T23:54:13.3Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,52,33,2022-04-07T23:54:13Z,2440000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,248.0,2.0,2.0,0.0,,,,,,,,,,,,,
250,PT06M11.00S,2022-04-07T23:54:19.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629643,,,1610612766,52,33,2022-04-08T00:10:44Z,2450000,,,0,,C. Okeke shooting personal FOUL (1 PF) (Bridges 2 FT),"[1629643, 1628970]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,,,,,,,,,,201638.0,,,,,1.0,0.0,Bridges,1628970.0,,,
252,PT06M11.00S,2022-04-07T23:54:54.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628970,,,1610612766,53,33,2022-04-07T23:54:54Z,2470000,,,0,,M. Bridges Free Throw 1 of 2 (1 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
253,PT06M11.00S,2022-04-07T23:54:58.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628970,,,1610612766,54,33,2022-04-07T23:54:58Z,2480000,,,0,,M. Bridges Free Throw 2 of 2 (2 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,,,,,,,2.0,,,,,,,,,,,,
254,PT06M00.00S,2022-04-07T23:55:10.8Z,2,REGULAR,2pt,Jump Shot,[],1630591,87.59855453350855,76.22549019607843,1610612753,54,35,2022-04-07T23:55:14Z,2490000,131.0,64.0,1,right,J. Suggs 14' pullup Jump Shot (5 PTS) (M. Fultz 2 AST),"[1630591, 1628365]",1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,14.59,Made,,,,,,,5.0,,,M. Fultz,1628365.0,2.0,,,,,,,
255,PT05M48.00S,2022-04-07T23:55:23.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,5.601182654402102,53.67647058823529,1610612766,56,35,2022-04-07T23:55:27Z,2500000,-18.0,0.0,1,left,M. Harrell Layup (12 PTS) (L. Ball 5 AST),"[1626149, 1630163]",1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,1.84,Made,,,,,,,12.0,,,L. Ball,1630163.0,5.0,,,,,,,
258,PT05M31.00S,2022-04-07T23:55:40.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,89.96386333771353,45.09803921568628,1610612753,56,35,2022-04-08T00:02:14Z,2520000,-25.0,42.0,1,right,MISS M. Fultz driving Layup - blocked,"[1628365, 1626149]",1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,4.85,Missed,Harrell,1626149.0,,,,,,,,,,,,,,,,,
259,PT05M31.00S,2022-04-07T23:55:40.6Z,2,REGULAR,block,,[],1626149,,,1610612753,56,35,2022-04-07T23:55:43Z,2530000,,,0,,M. Harrell BLOCK (2 BLK),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M31.00S,2022-04-07T23:55:40.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,56,35,2022-04-08T00:02:14Z,2540000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,258.0,,,,,,,,,,,,,,,,
261,PT05M31.00S,2022-04-07T23:55:46.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,56,35,2022-04-08T00:01:57Z,2550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M31.00S,2022-04-07T23:55:52.7Z,2,REGULAR,substitution,out,[],1630163,,,1610612753,56,35,2022-04-07T23:56:02Z,2560000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M31.00S,2022-04-07T23:55:52.7Z,2,REGULAR,substitution,out,[],1626149,,,1610612753,56,35,2022-04-07T23:56:02Z,2570000,,,0,,SUB out: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M31.00S,2022-04-07T23:55:52.7Z,2,REGULAR,substitution,out,[],201577,,,1610612753,56,35,2022-04-07T23:56:02Z,2580000,,,0,,SUB out: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M31.00S,2022-04-07T23:55:52.7Z,2,REGULAR,substitution,in,[],1626179,,,1610612753,56,35,2022-04-07T23:56:02Z,2590000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M31.00S,2022-04-07T23:55:52.7Z,2,REGULAR,substitution,in,[],1628998,,,1610612753,56,35,2022-04-07T23:56:02Z,2600000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M31.00S,2022-04-07T23:55:52.7Z,2,REGULAR,substitution,in,[],1629021,,,1610612753,56,35,2022-04-07T23:56:02Z,2610000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M29.00S,2022-04-07T23:56:13.0Z,2,REGULAR,turnover,bad pass,[],1628365,,,1610612753,56,35,2022-04-07T23:56:20Z,2620000,,,0,,M. Fultz bad pass TURNOVER (3 TO),"[1628365, 1628970]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,3.0,,,,,,,,Bridges,1628970.0,
269,PT05M29.00S,2022-04-07T23:56:13.0Z,2,REGULAR,steal,,[],1628970,,,1610612766,56,35,2022-04-08T00:00:50Z,2630000,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M26.00S,2022-04-07T23:56:17.4Z,2,REGULAR,turnover,out-of-bounds,[],1629023,,,1610612766,56,35,2022-04-07T23:56:24Z,2640000,,,0,,P. Washington bad pass out-of-bounds TURNOVER (2 TO),[1629023],1610612766.0,CHA,bad pass,,,Washington,P. Washington,,,,,,,,,,,,,,1628171.0,2.0,,,,,,,,,,
