actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
182,PT11M28.00S,2022-01-30T18:40:10.3Z,2,REGULAR,2pt,Jump Shot,[],1630547,24.52365308804205,50.98039215686274,1610612766,25,26,2022-01-30T18:40:15Z,1820000,-5.0,178.0,1,left,MISS J. Bouknight 17' step back Shot,[1630547],1610612766.0,CHA,step back,,,Bouknight,J. Bouknight,,,,,17.81,Missed,,,,,,,,,,,,,,,,,,,
183,PT11M28.00S,2022-01-30T18:40:10.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,25,26,2022-01-30T18:40:15Z,1830000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,182.0,,,,,,,,,,,,,,,,,,
184,PT11M28.00S,2022-01-30T18:40:14.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,25,26,2022-01-30T18:40:14Z,1840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT11M28.00S,2022-01-30T18:40:15.9Z,2,REGULAR,substitution,out,[],1628392,,,1610612766,25,26,2022-01-30T18:40:21Z,1850000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT11M28.00S,2022-01-30T18:40:15.9Z,2,REGULAR,substitution,in,[],201586,,,1610612766,25,26,2022-01-30T18:40:21Z,1860000,,,0,,SUB in: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT11M27.00S,2022-01-30T18:40:34.0Z,2,REGULAR,foul,personal,[],202339,,,1610612766,25,26,2022-01-30T18:40:41Z,1870000,,,0,,E. Bledsoe personal FOUL (3 PF),"[202339, 1630547]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,1199.0,,3.0,0.0,Bouknight,1630547.0,,,,,
189,PT11M27.00S,2022-01-30T18:40:44.5Z,2,REGULAR,substitution,out,[],202339,,,1610612766,25,26,2022-01-30T18:40:54Z,1890000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT11M27.00S,2022-01-30T18:40:44.5Z,2,REGULAR,substitution,in,[],202704,,,1610612766,25,26,2022-01-30T18:40:54Z,1900000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT11M11.00S,2022-01-30T18:41:16.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612766,25,26,2022-01-30T18:41:27Z,1910000,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,1199.0,,,,,,,,,,
192,PT10M55.00S,2022-01-30T18:41:46.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626159,86.94152431011827,50.245098039215684,1610612746,25,26,2022-01-30T18:41:52Z,1920000,1.0,70.0,1,right,MISS J. Winslow 7' pullup Shot,[1626159],1610612746.0,LAC,pullup,,,Winslow,J. Winslow,,,,,7.02,Missed,,,,,,,,,,,,,,,,,,,
193,PT10M51.00S,2022-01-30T18:41:51.0Z,2,REGULAR,rebound,offensive,[],201586,,,1610612746,25,26,2022-01-30T18:41:51Z,1930000,,,0,,S. Ibaka REBOUND (Off:1 Def:0),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,192.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
194,PT10M51.00S,2022-01-30T18:41:51.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201586,94.40999984741211,50.0,1610612746,25,26,2022-01-30T18:41:51Z,1940000,0.0,0.0,1,right,MISS S. Ibaka tip Layup,[201586],1610612746.0,LAC,tip,,,Ibaka,S. Ibaka,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
195,PT10M50.00S,2022-01-30T18:41:51.6Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,25,26,2022-01-30T18:41:51Z,1950000,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,194.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
196,PT10M41.00S,2022-01-30T18:42:00.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630547,7.30946123521682,47.794117647058826,1610612766,25,26,2022-01-30T18:42:06Z,1960000,11.0,16.0,1,left,MISS J. Bouknight driving Layup - blocked,"[1630547, 1626159]",1610612766.0,CHA,driving,,,Bouknight,J. Bouknight,,,,,1.96,Missed,,,,,,,,,,,,,,,,,Winslow,1626159.0,
197,PT10M41.00S,2022-01-30T18:42:00.9Z,2,REGULAR,block,,[],1626159,,,1610612766,25,26,2022-01-30T18:42:04Z,1970000,,,0,,J. Winslow BLOCK (1 BLK),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT10M37.00S,2022-01-30T18:42:04.9Z,2,REGULAR,rebound,defensive,[],202704,,,1610612746,25,26,2022-01-30T18:42:06Z,1980000,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,196.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
199,PT10M19.00S,2022-01-30T18:42:22.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201586,87.99277266754271,50.49019607843137,1610612746,25,28,2022-01-30T18:42:28Z,1990000,2.0,60.0,1,right,S. Ibaka 6' driving Hook (2 PTS) (R. Jackson 2 AST),"[201586, 202704]",1610612746.0,LAC,driving,,,Ibaka,S. Ibaka,,,,,6.05,Made,,,,,2.0,R. Jackson,202704.0,2.0,,,,,,,,,,,
202,PT10M04.00S,2022-01-30T18:42:38.0Z,2,REGULAR,turnover,bad pass,[],1626179,,,1610612766,25,28,2022-01-30T18:42:46Z,2010000,,,0,,T. Rozier bad pass TURNOVER (1 TO),"[1626179, 202704]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,1.0,,,,,Jackson,202704.0,,,
203,PT10M04.00S,2022-01-30T18:42:38.0Z,2,REGULAR,steal,,[],202704,,,1610612746,25,28,2022-01-30T18:42:42Z,2020000,,,0,,R. Jackson STEAL (1 STL),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M58.00S,2022-01-30T18:42:43.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630527,91.40932982917214,51.470588235294116,1610612746,25,28,2022-01-30T18:47:53Z,2030000,7.0,28.0,1,right,MISS B. Boston Jr. running Layup,[1630527],1610612746.0,LAC,running,,,Boston Jr.,B. Boston Jr.,,,,,2.93,Missed,,,,,,,,,,,,,,,,,,,
205,PT09M57.00S,2022-01-30T18:42:44.7Z,2,REGULAR,rebound,offensive,[],1630527,,,1610612746,25,28,2022-01-30T18:53:40Z,2040000,,,0,,B. Boston Jr. REBOUND (Off:1 Def:1),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,204.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
286,PT09M57.00S,2022-01-30T18:42:50.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630527,91.93495400788436,49.50980392156863,1610612746,25,28,2022-01-30T19:03:30Z,2045000,-2.0,23.0,1,right,MISS B. Boston Jr. tip Layup,[1630527],1610612746.0,LAC,tip,,,Boston Jr.,B. Boston Jr.,,,,,2.34,Missed,,,,,,,,,,,,,,,,,,,
287,PT09M57.00S,2022-01-30T18:42:50.0Z,2,REGULAR,rebound,defensive,[],1628998,,,1610612766,25,28,2022-01-30T19:03:30Z,2047500,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,286.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
207,PT09M46.00S,2022-01-30T18:42:56.3Z,2,REGULAR,3pt,Jump Shot,[],1629023,7.703679369250986,3.9215686274509802,1610612766,28,28,2022-01-30T18:43:01Z,2050000,230.0,20.0,1,left,P. Washington 3PT  (7 PTS) (T. Rozier 2 AST),"[1629023, 1626179]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,23.13,Made,,,,,7.0,T. Rozier,1626179.0,2.0,,,,,,,,,,,
209,PT09M30.00S,2022-01-30T18:43:13.8Z,2,REGULAR,foul,personal,['2freethrow'],1630547,,,1610612746,28,28,2022-01-30T18:43:37Z,2070000,,,0,,J. Bouknight shooting personal FOUL (1 PF) (Ibaka 2 FT),"[1630547, 201586]",1610612766.0,CHA,shooting,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,1199.0,,1.0,0.0,Ibaka,201586.0,,,,,
211,PT09M30.00S,2022-01-30T18:43:45.5Z,2,REGULAR,freethrow,1 of 2,[],201586,,,1610612746,28,29,2022-01-30T18:43:45Z,2090000,,,0,,S. Ibaka Free Throw 1 of 2 (3 PTS),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
212,PT09M30.00S,2022-01-30T18:44:05.4Z,2,REGULAR,freethrow,2 of 2,[],201586,,,1610612746,28,30,2022-01-30T18:44:05Z,2100000,,,0,,S. Ibaka Free Throw 2 of 2 (4 PTS),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
213,PT09M16.00S,2022-01-30T18:44:21.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202397,7.30946123521682,50.98039215686274,1610612766,28,30,2022-01-30T18:44:26Z,2110000,-5.0,16.0,1,left,MISS I. Smith driving reverse Layup,[202397],1610612766.0,CHA,driving reverse,,,Smith,I. Smith,,,,,1.69,Missed,,,,,,,,,,,,,,,,,,,
214,PT09M14.00S,2022-01-30T18:44:23.0Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612746,28,30,2022-01-30T18:44:26Z,2120000,,,0,,L. Kennard REBOUND (Off:0 Def:3),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,213.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
215,PT09M03.00S,2022-01-30T18:44:33.6Z,2,REGULAR,2pt,Jump Shot,[],201586,88.25558475689881,30.392156862745097,1610612746,28,32,2022-01-30T18:44:39Z,2130000,-98.0,58.0,1,right,S. Ibaka 11' turnaround fadeaway Jump Shot (6 PTS),[201586],1610612746.0,LAC,turnaround fadeaway,,,Ibaka,S. Ibaka,,,,,11.38,Made,,,,,6.0,,,,,,,,,,,,,,
216,PT08M49.00S,2022-01-30T18:44:47.6Z,2,REGULAR,3pt,Jump Shot,[],1626179,31.882391590013142,36.51960784313725,1610612766,28,32,2022-01-30T18:51:19Z,2140000,67.0,247.0,1,left,MISS T. Rozier 25' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,,
217,PT08M46.00S,2022-01-30T18:44:50.6Z,2,REGULAR,rebound,defensive,[],202704,,,1610612746,28,32,2022-01-30T18:44:52Z,2150000,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,216.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
218,PT08M37.00S,2022-01-30T18:44:59.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630527,91.93495400788436,50.245098039215684,1610612746,28,34,2022-01-30T18:45:06Z,2160000,1.0,23.0,1,right,B. Boston Jr. driving reverse DUNK (2 PTS) (R. Jackson 3 AST),"[1630527, 202704]",1610612746.0,LAC,driving reverse,,,Boston Jr.,B. Boston Jr.,,,,,2.33,Made,,,,,2.0,R. Jackson,202704.0,3.0,,,,,,,,,,,
220,PT08M26.00S,2022-01-30T18:45:10.7Z,2,REGULAR,3pt,Jump Shot,[],1629023,31.61957950065703,60.5392156862745,1610612766,31,34,2022-01-30T18:53:02Z,2180000,-53.0,245.0,1,left,P. Washington 25' 3PT pullup (10 PTS) (I. Smith 1 AST),"[1629023, 202397]",1610612766.0,CHA,pullup,,,Washington,P. Washington,,,,,25.03,Made,,,,,10.0,I. Smith,202397.0,1.0,,,,,,,,,,,
222,PT08M14.00S,2022-01-30T18:45:22.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,84.1819973718791,37.99019607843137,1610612746,31,36,2022-01-30T18:45:26Z,2200000,-60.0,96.0,1,right,R. Jackson 11' pullup Jump Shot (8 PTS),[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,11.34,Made,,,,,8.0,,,,,,,,,,,,,,
223,PT08M06.00S,2022-01-30T18:45:30.4Z,2,REGULAR,3pt,Jump Shot,[],1629023,33.065045992115635,46.07843137254902,1610612766,31,36,2022-01-30T18:53:59Z,2210000,20.0,258.0,1,left,MISS P. Washington 25' pullup 3PT,[1629023],1610612766.0,CHA,pullup,,,Washington,P. Washington,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,,
224,PT08M04.00S,2022-01-30T18:45:32.4Z,2,REGULAR,rebound,defensive,[],1630527,,,1610612746,31,36,2022-01-30T18:45:40Z,2220000,,,0,,B. Boston Jr. REBOUND (Off:1 Def:2),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,223.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
225,PT07M45.00S,2022-01-30T18:45:52.1Z,2,REGULAR,3pt,Jump Shot,[],202704,66.70499342969777,49.754901960784316,1610612746,31,39,2022-01-30T18:45:57Z,2230000,-1.0,260.0,1,right,R. Jackson 26' 3PT pullup (11 PTS),[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,26.05,Made,,,,,11.0,,,,,,,,,,,,,,
226,PT07M44.00S,2022-01-30T18:45:56.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,31,39,2022-01-30T18:45:56Z,2240000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M44.00S,2022-01-30T18:47:58.1Z,2,REGULAR,substitution,out,[],1630547,,,1610612766,31,39,2022-01-30T18:48:58Z,2250000,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M44.00S,2022-01-30T18:47:58.1Z,2,REGULAR,substitution,out,[],202397,,,1610612766,31,39,2022-01-30T18:48:58Z,2260000,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M44.00S,2022-01-30T18:47:58.1Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,31,39,2022-01-30T18:48:58Z,2270000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M44.00S,2022-01-30T18:47:58.1Z,2,REGULAR,substitution,in,[],1630163,,,1610612766,31,39,2022-01-30T18:48:58Z,2280000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M32.00S,2022-01-30T18:49:11.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,10.5946123521682,48.03921568627451,1610612766,33,39,2022-01-30T18:49:15Z,2290000,10.0,47.0,1,left,M. Bridges Hook (6 PTS) (L. Ball 4 AST),"[1628970, 1630163]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,4.81,Made,,,,,6.0,L. Ball,1630163.0,4.0,,,,,,,,,,,
233,PT07M15.00S,2022-01-30T18:49:28.8Z,2,REGULAR,3pt,Jump Shot,[],1630527,66.44218134034165,36.51960784313725,1610612746,33,42,2022-01-30T18:49:34Z,2310000,-67.0,263.0,1,right,B. Boston Jr. 27' 3PT step back (5 PTS),[1630527],1610612746.0,LAC,step back,,,Boston Jr.,B. Boston Jr.,,,,,27.14,Made,,,,,5.0,,,,,,,,,,,,,,
234,PT06M55.00S,2022-01-30T18:49:48.8Z,2,REGULAR,3pt,Jump Shot,[],1628970,27.94021024967148,22.30392156862745,1610612766,33,42,2022-01-30T18:49:53Z,2320000,138.0,210.0,1,left,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,,
235,PT06M53.00S,2022-01-30T18:49:50.8Z,2,REGULAR,rebound,defensive,[],1626159,,,1610612746,33,42,2022-01-30T18:49:53Z,2330000,,,0,,J. Winslow REBOUND (Off:0 Def:2),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,234.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
236,PT06M33.00S,2022-01-30T18:50:11.9Z,2,REGULAR,3pt,Jump Shot,[],1628379,79.45137976346912,92.40196078431373,1610612746,33,42,2022-01-30T18:50:16Z,2340000,212.0,141.0,1,right,MISS L. Kennard 25' step back 3PT,[1628379],1610612746.0,LAC,step back,,,Kennard,L. Kennard,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
237,PT06M31.00S,2022-01-30T18:50:13.9Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,33,42,2022-01-30T18:50:16Z,2350000,,,0,,P. Washington REBOUND (Off:1 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,236.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
238,PT06M16.00S,2022-01-30T18:50:29.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,6.389618922470433,50.245098039215684,1610612766,33,42,2022-01-30T18:50:39Z,2360000,-1.0,8.0,1,left,MISS L. Ball driving finger roll Layup - blocked,"[1630163, 1626159]",1610612766.0,CHA,driving finger roll,,,Ball,L. Ball,,,,,0.77,Missed,,,,,,,,,,,,,,,,,Winslow,1626159.0,
239,PT06M16.00S,2022-01-30T18:50:29.2Z,2,REGULAR,block,,[],1626159,,,1610612766,33,42,2022-01-30T18:50:31Z,2370000,,,0,,J. Winslow BLOCK (2 BLK),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M16.00S,2022-01-30T18:50:29.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,33,42,2022-01-30T18:50:39Z,2380000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,238.0,,,,,,,,,,,,,,,,,,
241,PT06M16.00S,2022-01-30T18:50:33.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,33,42,2022-01-30T18:50:33Z,2390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M16.00S,2022-01-30T18:50:40.6Z,2,REGULAR,substitution,out,[],1628379,,,1610612766,33,42,2022-01-30T18:50:46Z,2400000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M16.00S,2022-01-30T18:50:40.6Z,2,REGULAR,substitution,in,[],1629611,,,1610612766,33,42,2022-01-30T18:50:46Z,2410000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M12.00S,2022-01-30T18:50:57.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629023,31.225361366622867,27.450980392156865,1610612766,33,42,2022-01-30T18:51:02Z,2420000,113.0,241.0,1,left,MISS P. Washington 26' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,26.6,Missed,,,,,,,,,,,,,,,,,,,
245,PT06M10.00S,2022-01-30T18:50:59.8Z,2,REGULAR,rebound,defensive,[],202704,,,1610612746,33,42,2022-01-30T18:51:02Z,2430000,,,0,,R. Jackson REBOUND (Off:0 Def:3),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,244.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
246,PT06M01.00S,2022-01-30T18:51:08.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626159,95.6143232588699,41.42156862745098,1610612746,33,42,2022-01-30T18:57:07Z,2440000,-43.0,-11.0,1,right,MISS J. Winslow floating Shot,[1626159],1610612746.0,LAC,floating,,,Winslow,J. Winslow,,,,,4.44,Missed,,,,,,,,,,,,,,,,,,,
247,PT06M00.00S,2022-01-30T18:51:10.1Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,33,42,2022-01-30T18:51:10Z,2450000,,,0,,P. Washington REBOUND (Off:1 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,246.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
248,PT05M49.00S,2022-01-30T18:51:21.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,8.492115637319317,50.73529411764706,1610612766,33,42,2022-01-30T18:51:25Z,2460000,-4.0,27.0,1,left,MISS P. Washington driving Layup,[1629023],1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,2.75,Missed,,,,,,,,,,,,,,,,,,,
249,PT05M47.00S,2022-01-30T18:51:23.2Z,2,REGULAR,rebound,defensive,[],201586,,,1610612746,33,42,2022-01-30T18:51:25Z,2470000,,,0,,S. Ibaka REBOUND (Off:1 Def:1),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,248.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
250,PT05M38.00S,2022-01-30T18:51:32.7Z,2,REGULAR,3pt,Jump Shot,[],1630527,66.3107752956636,30.88235294117647,1610612746,33,42,2022-01-30T18:51:43Z,2480000,-96.0,264.0,1,right,MISS B. Boston Jr. 28' 3PT,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,28.1,Missed,,,,,,,,,,,,,,,,,,,
251,PT05M36.00S,2022-01-30T18:51:34.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,33,42,2022-01-30T18:51:43Z,2490000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,,
252,PT05M36.00S,2022-01-30T18:51:37.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,33,42,2022-01-30T18:51:37Z,2500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M36.00S,2022-01-30T18:51:38.5Z,2,REGULAR,substitution,out,[],1629023,,,1610612766,33,42,2022-01-30T18:51:49Z,2510000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M36.00S,2022-01-30T18:51:38.5Z,2,REGULAR,substitution,out,[],1630527,,,1610612766,33,42,2022-01-30T18:51:49Z,2520000,,,0,,SUB out: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M36.00S,2022-01-30T18:51:38.5Z,2,REGULAR,substitution,out,[],1626159,,,1610612766,33,42,2022-01-30T18:51:49Z,2530000,,,0,,SUB out: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M36.00S,2022-01-30T18:51:38.5Z,2,REGULAR,substitution,in,[],203486,,,1610612766,33,42,2022-01-30T18:51:49Z,2540000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M36.00S,2022-01-30T18:51:38.5Z,2,REGULAR,substitution,in,[],1629599,,,1610612766,33,42,2022-01-30T18:51:49Z,2550000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M36.00S,2022-01-30T18:51:38.5Z,2,REGULAR,substitution,in,[],202694,,,1610612766,33,42,2022-01-30T18:51:49Z,2560000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M22.00S,2022-01-30T18:52:07.4Z,2,REGULAR,3pt,Jump Shot,[],1626179,10.200394218134035,95.83333333333334,1610612766,36,42,2022-01-30T18:52:11Z,2570000,-229.0,43.0,1,left,T. Rozier 3PT  (3 PTS) (M. Bridges 1 AST),"[1626179, 1628970]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.33,Made,,,,,3.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,
261,PT05M01.00S,2022-01-30T18:52:27.7Z,2,REGULAR,3pt,Jump Shot,[],201586,68.67608409986859,70.34313725490196,1610612746,36,42,2022-01-30T18:52:32Z,2590000,102.0,242.0,1,right,MISS S. Ibaka 26' 3PT,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,,
262,PT04M58.00S,2022-01-30T18:52:30.7Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,36,42,2022-01-30T18:52:32Z,2600000,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,261.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
263,PT04M52.00S,2022-01-30T18:52:41.1Z,2,REGULAR,foul,personal,['2freethrow'],202704,,,1610612766,36,42,2022-01-30T18:52:55Z,2610000,,,0,,R. Jackson shooting personal FOUL (2 PF) (Bridges 2 FT),"[202704, 1628970]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,,,,,,,,,,,201639.0,,2.0,0.0,Bridges,1628970.0,,,,,
265,PT04M52.00S,2022-01-30T18:53:10.9Z,2,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,37,42,2022-01-30T18:53:10Z,2630000,,,0,,M. Bridges Free Throw 1 of 2 (7 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
266,PT04M52.00S,2022-01-30T18:53:11.7Z,2,REGULAR,substitution,out,[],201586,,,1610612766,37,42,2022-01-30T18:53:15Z,2640000,,,0,,SUB out: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
