actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
181,PT09M37.00S,2022-01-24T00:40:54.9Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612737,26,31,2022-01-24T00:41:02Z,1770000,,,0,,D. Wright REBOUND (Off:0 Def:2),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,180.0,2.0,2.0,0.0,,,,,,,,,,,
182,PT09M35.00S,2022-01-24T00:40:57.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628995,6.915243101182654,48.77450980392157,1610612737,26,33,2022-01-24T00:43:31Z,1780000,6.0,13.0,1,left,K. Knox II running DUNK (2 PTS) (L. Williams 1 AST),"[1628995, 101150]",1610612737.0,ATL,running,,,Knox II,K. Knox II,,,,,1.39,Made,2.0,L. Williams,101150.0,1.0,,,,,,,,,,,,,,,
184,PT09M31.00S,2022-01-24T00:41:03.2Z,2,REGULAR,foul,personal,['2freethrow'],201568,,,1610612766,26,33,2022-01-24T00:41:15Z,1800000,,,0,,D. Gallinari shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[201568, 1626162]",1610612737.0,ATL,shooting,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,2882.0,,1.0,0.0,Oubre Jr.,1626162.0,,,,,
186,PT09M31.00S,2022-01-24T00:41:27.4Z,2,REGULAR,freethrow,1 of 2,[],1626162,,,1610612766,27,33,2022-01-24T00:41:42Z,1820000,,,0,,K. Oubre Jr. Free Throw 1 of 2 (5 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
187,PT09M31.00S,2022-01-24T00:41:27.4Z,2,REGULAR,freethrow,2 of 2,[],1626162,,,1610612766,27,33,2022-01-24T00:41:42Z,1830000,,,0,,MISS K. Oubre Jr. Free Throw 2 of 2,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
188,PT09M28.00S,2022-01-24T00:41:30.4Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,27,33,2022-01-24T00:41:42Z,1840000,,,0,,O. Okongwu REBOUND (Off:1 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,187.0,2.0,1.0,1.0,,,,,,,,,,,
189,PT09M21.00S,2022-01-24T00:41:48.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101150,7.5722733245729295,52.69607843137255,1610612737,27,33,2022-01-24T00:44:26Z,1850000,-13.0,19.0,1,left,MISS L. Williams driving floating Shot,[101150],1610612737.0,ATL,driving floating,,,Williams,L. Williams,,,,,2.31,Missed,,,,,,,,,,,,,,,,,,,
190,PT09M19.00S,2022-01-24T00:41:49.6Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,27,33,2022-01-24T00:41:49Z,1860000,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,189.0,2.0,2.0,0.0,,,,,,,,,,,
191,PT09M14.00S,2022-01-24T00:41:55.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,93.77463863337714,97.54901960784314,1610612766,27,33,2022-01-24T00:42:00Z,1870000,238.0,6.0,1,right,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.78,Missed,,,,,,,,,,,,,,,,,,,
192,PT09M12.00S,2022-01-24T00:41:57.4Z,2,REGULAR,rebound,offensive,[],202397,,,1610612766,27,33,2022-01-24T00:41:57Z,1880000,,,0,,I. Smith REBOUND (Off:2 Def:1),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,191.0,3.0,1.0,2.0,,,,,,,,,,,
193,PT09M10.00S,2022-01-24T00:41:59.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629023,66.17936925098554,54.65686274509803,1610612766,27,33,2022-01-24T00:42:04Z,1890000,23.0,265.0,1,right,MISS P. Washington 26' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,26.64,Missed,,,,,,,,,,,,,,,,,,,
194,PT09M08.00S,2022-01-24T00:42:01.6Z,2,REGULAR,rebound,defensive,[],1628995,,,1610612737,27,33,2022-01-24T00:42:04Z,1900000,,,0,,K. Knox II REBOUND (Off:0 Def:1),[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,193.0,1.0,1.0,0.0,,,,,,,,,,,
195,PT08M49.00S,2022-01-24T00:42:20.3Z,2,REGULAR,3pt,Jump Shot,[],1628995,30.17411300919842,28.186274509803923,1610612737,27,33,2022-01-24T00:42:24Z,1910000,109.0,231.0,1,left,MISS K. Knox II 25' 3PT,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,,
196,PT08M47.00S,2022-01-24T00:42:22.3Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,27,33,2022-01-24T00:42:24Z,1920000,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,195.0,2.0,2.0,0.0,,,,,,,,,,,
197,PT08M28.00S,2022-01-24T00:42:41.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203486,87.86136662286465,56.127450980392155,1610612766,27,33,2022-01-24T00:42:46Z,1930000,31.0,62.0,1,right,MISS M. Plumlee 6' Layup - blocked,"[203486, 1630168]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,6.88,Missed,,,,,,,,,,,,,,,Okongwu,1630168.0,,,
198,PT08M28.00S,2022-01-24T00:42:41.0Z,2,REGULAR,block,,[],1630168,,,1610612766,27,33,2022-01-24T00:42:43Z,1940000,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M26.00S,2022-01-24T00:42:43.0Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612737,27,33,2022-01-24T00:42:46Z,1950000,,,0,,D. Wright REBOUND (Off:0 Def:3),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,197.0,3.0,3.0,0.0,,,,,,,,,,,
200,PT08M14.00S,2022-01-24T00:42:55.6Z,2,REGULAR,turnover,bad pass,[],1626153,,,1610612737,27,33,2022-01-24T00:43:01Z,1960000,,,0,,D. Wright bad pass TURNOVER (1 TO),"[1626153, 202397]",1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,1.0,,,,,,,Smith,202397.0,
201,PT08M14.00S,2022-01-24T00:42:55.6Z,2,REGULAR,steal,,[],202397,,,1610612766,27,33,2022-01-24T00:48:23Z,1970000,,,0,,I. Smith STEAL (1 STL),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M13.00S,2022-01-24T00:43:18.6Z,2,REGULAR,violation,kicked ball,[],1626153,,,1610612766,27,33,2022-01-24T00:43:23Z,1980000,,,0,,D. Wright kicked ball VIOLATION,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,2882.0,,,,,,,,,,
203,PT08M13.00S,2022-01-24T00:43:20.4Z,2,REGULAR,substitution,out,[],201568,,,1610612766,27,33,2022-01-24T00:43:42Z,1990000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M13.00S,2022-01-24T00:43:20.4Z,2,REGULAR,substitution,in,[],1628381,,,1610612766,27,33,2022-01-24T00:43:42Z,2000000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT08M09.00S,2022-01-24T00:43:33.5Z,2,REGULAR,turnover,bad pass,[],203486,,,1610612766,27,33,2022-01-24T00:54:09Z,2005000,,,0,,M. Plumlee bad pass TURNOVER (1 TO),"[203486, 1626153]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,1.0,,,,,,,Wright,1626153.0,
266,PT08M09.00S,2022-01-24T00:43:33.5Z,2,REGULAR,steal,,[],1626153,,,1610612737,27,33,2022-01-24T00:54:09Z,2007500,,,0,,D. Wright STEAL (2 STL),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT08M08.00S,2022-01-24T00:43:40.1Z,2,REGULAR,turnover,lost ball,[],1626153,,,1610612737,27,33,2022-01-24T01:00:13Z,2008750,,,0,,D. Wright lost ball TURNOVER (2 TO),"[1626153, 1626179]",1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,2.0,,,,,,,Rozier,1626179.0,
268,PT08M08.00S,2022-01-24T00:43:40.1Z,2,REGULAR,steal,,[],1626179,,,1610612766,27,33,2022-01-24T00:54:38Z,2009375,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M51.00S,2022-01-24T00:43:46.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202397,87.99277266754271,54.166666666666664,1610612766,27,33,2022-01-24T00:54:38Z,2010000,21.0,60.0,1,right,MISS I. Smith 6' Layup - blocked,"[202397, 1630168]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,6.39,Missed,,,,,,,,,,,,,,,Okongwu,1630168.0,,,
206,PT07M51.00S,2022-01-24T00:43:46.7Z,2,REGULAR,block,,[],1630168,,,1610612766,27,33,2022-01-24T00:43:49Z,2020000,,,0,,O. Okongwu BLOCK (2 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M48.00S,2022-01-24T00:43:49.7Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,27,33,2022-01-24T00:43:55Z,2030000,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,205.0,2.0,2.0,0.0,,,,,,,,,,,
208,PT07M48.00S,2022-01-24T00:43:52.7Z,2,REGULAR,foul,personal,[],1626179,,,1610612737,27,33,2022-01-24T00:44:20Z,2040000,,,0,,T. Rozier personal FOUL (1 PF),"[1626179, 1628995]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,2882.0,,1.0,0.0,Knox II,1628995.0,,,,,
210,PT07M48.00S,2022-01-24T00:43:59.5Z,2,REGULAR,substitution,out,[],1628995,,,1610612737,27,33,2022-01-24T00:44:06Z,2060000,,,0,,SUB out: K. Knox II,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M48.00S,2022-01-24T00:43:59.5Z,2,REGULAR,substitution,in,[],1628989,,,1610612737,27,33,2022-01-24T00:44:06Z,2070000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M48.00S,2022-01-24T00:44:18.9Z,2,REGULAR,substitution,out,[],202397,,,1610612737,27,33,2022-01-24T00:44:30Z,2080000,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M48.00S,2022-01-24T00:44:18.9Z,2,REGULAR,substitution,in,[],1630547,,,1610612737,27,33,2022-01-24T00:44:30Z,2100000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M48.00S,2022-01-24T00:44:18.9Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,27,33,2022-01-24T00:44:30Z,2110000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M48.00S,2022-01-24T00:44:18.9Z,2,REGULAR,substitution,out,[],1626153,,,1610612737,27,33,2022-01-24T00:44:58Z,2115000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M42.00S,2022-01-24T00:44:43.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,8.09789750328515,50.0,1610612737,27,35,2022-01-24T00:44:50Z,2120000,0.0,24.0,1,left,O. Okongwu cutting Layup (2 PTS) (L. Williams 2 AST),"[1630168, 101150]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,2.36,Made,2.0,L. Williams,101150.0,2.0,,,,,,,,,,,,,,,
219,PT07M29.00S,2022-01-24T00:45:00.5Z,2,REGULAR,3pt,Jump Shot,[],1630547,65.65374507227332,50.73529411764706,1610612766,27,35,2022-01-24T00:45:04Z,2140000,4.0,270.0,1,right,MISS J. Bouknight 27' 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,27.04,Missed,,,,,,,,,,,,,,,,,,,
220,PT07M29.00S,2022-01-24T00:45:00.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,27,35,2022-01-24T00:45:04Z,2150000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,219.0,,,,,,,,,,,,,,
221,PT07M29.00S,2022-01-24T00:45:04.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,27,35,2022-01-24T00:45:04Z,2160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M17.00S,2022-01-24T00:45:15.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,7.703679369250986,51.71568627450981,1610612737,27,35,2022-01-24T00:45:23Z,2170000,-9.0,20.0,1,left,MISS O. Okongwu Layup - blocked,"[1630168, 203486]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,2.17,Missed,,,,,,,,,,,,,,,Plumlee,203486.0,,,
223,PT07M17.00S,2022-01-24T00:45:15.9Z,2,REGULAR,block,,[],203486,,,1610612737,27,35,2022-01-24T00:45:18Z,2180000,,,0,,M. Plumlee BLOCK (1 BLK),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M14.00S,2022-01-24T00:45:18.9Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,27,35,2022-01-24T00:45:23Z,2190000,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,222.0,3.0,3.0,0.0,,,,,,,,,,,
225,PT07M05.00S,2022-01-24T00:45:27.3Z,2,REGULAR,3pt,Jump Shot,[],1626179,89.04402102496715,2.696078431372549,1610612766,27,35,2022-01-24T00:45:30Z,2200000,-237.0,50.0,1,right,MISS T. Rozier 24' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,24.18,Missed,,,,,,,,,,,,,,,,,,,
226,PT07M03.00S,2022-01-24T00:45:29.3Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,27,35,2022-01-24T00:45:30Z,2210000,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,225.0,1.0,1.0,0.0,,,,,,,,,,,
227,PT06M59.00S,2022-01-24T00:45:36.7Z,2,REGULAR,foul,personal,[],1630547,,,1610612737,27,35,2022-01-24T00:46:07Z,2220000,,,0,,J. Bouknight personal FOUL (1 PF),"[1630547, 101150]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,1627962.0,,1.0,0.0,Williams,101150.0,,,,,
229,PT06M59.00S,2022-01-24T00:45:47.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,27,35,2022-01-24T00:45:47Z,2240000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M59.00S,2022-01-24T00:47:00.9Z,2,REGULAR,substitution,out,[],1629023,,,1610612737,27,35,2022-01-24T00:48:36Z,2250000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M59.00S,2022-01-24T00:47:00.9Z,2,REGULAR,substitution,in,[],1628970,,,1610612737,27,35,2022-01-24T00:48:36Z,2260000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M43.00S,2022-01-24T00:49:02.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,11.383048620236531,48.77450980392157,1610612737,27,35,2022-01-24T00:49:06Z,2270000,6.0,55.0,1,left,MISS T. Young floating Shot,[1629027],1610612737.0,ATL,floating,,,Young,T. Young,,,,,5.48,Missed,,,,,,,,,,,,,,,,,,,
233,PT06M41.00S,2022-01-24T00:49:04.5Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,27,35,2022-01-24T00:49:06Z,2280000,,,0,,M. Plumlee REBOUND (Off:1 Def:7),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,232.0,8.0,7.0,1.0,,,,,,,,,,,
234,PT06M38.00S,2022-01-24T00:49:10.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,27,35,2022-01-24T00:49:10Z,2290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M32.00S,2022-01-24T00:49:40.1Z,2,REGULAR,violation,kicked ball,[],1628381,,,1610612766,27,35,2022-01-24T00:49:45Z,2300000,,,0,,J. Collins kicked ball VIOLATION,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,204058.0,,,,,,,,,,
236,PT06M26.00S,2022-01-24T00:49:58.6Z,2,REGULAR,3pt,Jump Shot,[],1626162,66.04796320630749,31.862745098039213,1610612766,27,35,2022-01-24T00:50:03Z,2310000,-91.0,267.0,1,right,MISS K. Oubre Jr. 28' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,28.16,Missed,,,,,,,,,,,,,,,,,,,
237,PT06M23.00S,2022-01-24T00:50:01.6Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,27,35,2022-01-24T00:50:03Z,2320000,,,0,,M. Plumlee REBOUND (Off:2 Def:7),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,236.0,9.0,7.0,2.0,,,,,,,,,,,
238,PT06M12.00S,2022-01-24T00:50:13.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630547,90.62089356110381,54.41176470588235,1610612766,27,35,2022-01-24T00:50:22Z,2330000,22.0,36.0,1,right,MISS J. Bouknight driving Layup,[1630547],1610612766.0,CHA,driving,,,Bouknight,J. Bouknight,,,,,4.2,Missed,,,,,,,,,,,,,,,,,,,
239,PT06M11.00S,2022-01-24T00:50:14.5Z,2,REGULAR,rebound,offensive,[],1626179,,,1610612766,27,35,2022-01-24T00:50:22Z,2340000,,,0,,T. Rozier REBOUND (Off:1 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,238.0,3.0,2.0,1.0,,,,,,,,,,,
240,PT06M11.00S,2022-01-24T00:50:20.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626179,94.40999984741211,50.0,1610612766,29,35,2022-01-24T00:55:46Z,2350000,0.0,0.0,1,right,T. Rozier tip Layup (4 PTS),[1626179],1610612766.0,CHA,tip,,,Rozier,T. Rozier,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
241,PT06M11.00S,2022-01-24T00:50:21.2Z,2,REGULAR,foul,personal,['1freethrow'],1628381,,,1610612766,29,35,2022-01-24T00:50:43Z,2360000,,,0,,J. Collins shooting personal FOUL (2 PF) (Rozier 1 FT),"[1628381, 1626179]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,,,,,,,,,,,1627962.0,,2.0,0.0,Rozier,1626179.0,,,,,
243,PT06M11.00S,2022-01-24T00:50:29.9Z,2,REGULAR,substitution,out,[],101150,,,1610612766,29,35,2022-01-24T00:50:40Z,2380000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M11.00S,2022-01-24T00:50:29.9Z,2,REGULAR,substitution,out,[],1630168,,,1610612766,29,35,2022-01-24T00:50:40Z,2390000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M11.00S,2022-01-24T00:50:29.9Z,2,REGULAR,substitution,in,[],1629631,,,1610612766,29,35,2022-01-24T00:50:40Z,2400000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M11.00S,2022-01-24T00:50:29.9Z,2,REGULAR,substitution,in,[],203991,,,1610612766,29,35,2022-01-24T00:50:40Z,2410000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M11.00S,2022-01-24T00:50:56.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1626179,,,1610612766,30,35,2022-01-24T00:50:56Z,2420000,,,0,,T. Rozier Free Throw 1 of 1 (5 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
248,PT05M53.00S,2022-01-24T00:51:19.1Z,2,REGULAR,turnover,out-of-bounds,[],203991,,,1610612737,30,35,2022-01-24T00:51:24Z,2430000,,,0,,C. Capela bad pass out-of-bounds TURNOVER (1 TO),[203991],1610612737.0,ATL,bad pass,,,Capela,C. Capela,,,,,,,,,,,,,,,1627962.0,1.0,,,,,,,,,
249,PT05M36.00S,2022-01-24T00:51:44.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,94.69448094612353,2.450980392156863,1610612766,30,35,2022-01-24T00:51:55Z,2440000,-238.0,-3.0,1,right,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,23.77,Missed,,,,,,,,,,,,,,,,,,,
250,PT05M35.00S,2022-01-24T00:51:45.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,30,35,2022-01-24T00:51:55Z,2450000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,249.0,,,,,,,,,,,,,,
251,PT05M35.00S,2022-01-24T00:51:54.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203486,,,1610612737,30,35,2022-01-24T00:52:08Z,2460000,,,0,,M. Plumlee loose ball personal FOUL (3 PF) (Capela 2 FT),"[203486, 203991]",1610612766.0,CHA,loose ball,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,2882.0,,3.0,0.0,Capela,203991.0,,,,,
253,PT05M35.00S,2022-01-24T00:52:24.3Z,2,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,30,35,2022-01-24T00:52:24Z,2480000,,,0,,MISS C. Capela Free Throw 1 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Missed,,,,,,,,,,,,,,,,,,,
254,PT05M35.00S,2022-01-24T00:52:24.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,30,35,2022-01-24T00:52:24Z,2490000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,253.0,,,,,,,,,,,,,,
255,PT05M35.00S,2022-01-24T00:52:25.4Z,2,REGULAR,substitution,out,[],1626179,,,1610612737,30,35,2022-01-24T00:52:31Z,2500000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M35.00S,2022-01-24T00:52:25.4Z,2,REGULAR,substitution,out,[],203486,,,1610612737,30,35,2022-01-24T00:52:31Z,2510000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M35.00S,2022-01-24T00:52:25.4Z,2,REGULAR,substitution,in,[],1629023,,,1610612737,30,35,2022-01-24T00:52:31Z,2520000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M35.00S,2022-01-24T00:52:25.4Z,2,REGULAR,substitution,in,[],1630163,,,1610612737,30,35,2022-01-24T00:52:31Z,2530000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M35.00S,2022-01-24T00:52:45.3Z,2,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,30,36,2022-01-24T00:52:45Z,2540000,,,0,,C. Capela Free Throw 2 of 2 (5 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
260,PT05M22.00S,2022-01-24T00:53:03.0Z,2,REGULAR,turnover,bad pass,[],1629023,,,1610612766,30,36,2022-01-24T00:53:30Z,2550000,,,0,,P. Washington bad pass TURNOVER (1 TO),"[1629023, 1629027]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,1.0,,,,,,,Young,1629027.0,
261,PT05M22.00S,2022-01-24T00:53:03.0Z,2,REGULAR,steal,,[],1629027,,,1610612737,30,36,2022-01-24T00:58:58Z,2560000,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M18.00S,2022-01-24T00:53:06.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629631,5.338370565045992,49.50980392156863,1610612737,30,38,2022-01-24T00:53:15Z,2570000,2.0,-2.0,1,left,D. Hunter running DUNK (6 PTS) (T. Young 3 AST),"[1629631, 1629027]",1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,0.34,Made,6.0,T. Young,1629027.0,3.0,,,,,,,,,,,,,,,
264,PT05M18.00S,2022-01-24T00:53:14.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,30,38,2022-01-24T00:53:14Z,2590000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
