actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
180,PT00M29.40S,2021-10-20T23:38:09.9Z,1,REGULAR,3pt,Jump Shot,[],1630537,30.962549277266753,72.30392156862744,1610612754,25,35,2021-10-20T23:38:16Z,1730000,-112.0,239.0,1,left,C. Duarte 26' 3PT  (8 PTS) (T. McConnell 3 AST),"[1630537, 204456]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,26.33,Made,8.0,T. McConnell,204456.0,3.0,,,,,,,,,,
182,PT00M08.00S,2021-10-20T23:38:34.8Z,1,REGULAR,2pt,Jump Shot,[],202397,91.80354796320631,22.794117647058822,1610612766,27,35,2021-10-20T23:38:40Z,1750000,-136.0,25.0,1,right,I. Smith 13' fadeaway Jump Shot (8 PTS),[202397],1610612766.0,CHA,fadeaway,,,Smith,I. Smith,,,,,,,,,,13.82,Made,8.0,,,,,,,,,,,,,
183,PT00M00.00S,2021-10-20T23:38:46.7Z,1,REGULAR,3pt,Jump Shot,[],1630537,32.670827858081466,60.049019607843135,1610612754,27,38,2021-10-20T23:38:52Z,1760000,-50.0,255.0,1,left,C. Duarte 25' 3PT  (11 PTS),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,25.95,Made,11.0,,,,,,,,,,,,,
184,PT00M00.00S,2021-10-20T23:38:53.4Z,1,REGULAR,instantreplay,request,[],0,,,1610612766,27,38,2021-10-20T23:39:37Z,1770000,,,0,,,[],,,support,,,,,,,,,1179.0,,,,,,,,,,,,,,,,,,,,End Period - Good Basket
185,PT00M00.00S,2021-10-20T23:39:36.0Z,1,REGULAR,period,end,[],0,,,1610612766,27,38,2021-10-20T23:39:36Z,1780000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2021-10-20T23:39:41.7Z,2,REGULAR,substitution,out,['startperiod'],1629667,,,1610612766,27,38,2021-10-20T23:41:35Z,1790000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2021-10-20T23:39:41.7Z,2,REGULAR,substitution,out,['startperiod'],202397,,,1610612766,27,38,2021-10-20T23:41:35Z,1800000,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2021-10-20T23:39:41.7Z,2,REGULAR,substitution,out,['startperiod'],1629023,,,1610612766,27,38,2021-10-20T23:41:35Z,1810000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2021-10-20T23:39:41.7Z,2,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,27,38,2021-10-20T23:41:35Z,1830000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2021-10-20T23:39:41.7Z,2,REGULAR,substitution,in,['startperiod'],203486,,,1610612766,27,38,2021-10-20T23:41:35Z,1840000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2021-10-20T23:39:41.7Z,2,REGULAR,substitution,in,['startperiod'],1626162,,,1610612766,27,38,2021-10-20T23:41:35Z,1850000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2021-10-20T23:39:41.7Z,2,REGULAR,substitution,in,['startperiod'],203087,,,1610612766,27,38,2021-10-20T23:41:35Z,1860000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT12M00.00S,2021-10-20T23:39:41.7Z,2,REGULAR,substitution,out,['startperiod'],203200,,,1610612766,27,38,2021-10-20T23:42:52Z,1865000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2021-10-20T23:41:32.5Z,2,REGULAR,period,start,[],0,,,1610612766,27,38,2021-10-20T23:41:35Z,1870000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT11M51.00S,2021-10-20T23:41:37.1Z,2,REGULAR,turnover,bad pass,[],1628970,,,1610612766,27,38,2021-10-20T23:41:43Z,1880000,,,0,,M. Bridges bad pass TURNOVER (2 TO),"[1628970, 204456]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,2.0,McConnell,204456.0,
196,PT11M51.00S,2021-10-20T23:41:37.1Z,2,REGULAR,steal,,[],204456,,,1610612754,27,38,2021-10-20T23:42:55Z,1890000,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT11M51.00S,2021-10-20T23:41:51.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627734,13.61695137976347,57.107843137254896,1610612754,27,38,2021-10-20T23:42:09Z,1900000,-36.0,75.0,1,left,MISS D. Sabonis 8' Layup - blocked,"[1627734, 1628970]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,8.34,Missed,,,,,,,,,Bridges,1628970.0,,,,
199,PT11M51.00S,2021-10-20T23:41:51.5Z,2,REGULAR,block,,[],1628970,,,1610612754,27,38,2021-10-20T23:42:09Z,1905000,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT11M51.00S,2021-10-20T23:41:51.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,27,38,2021-10-20T23:42:09Z,1910000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,197.0,,,,,,,,,
200,PT11M34.00S,2021-10-20T23:42:10.6Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1627734,13.748357424441524,27.450980392156865,1610612754,27,38,2021-10-20T23:45:35Z,1920000,113.0,77.0,1,left,MISS D. Sabonis 13' turnaround Shot - blocked,"[1627734, 203486]",1610612754.0,IND,turnaround,,,Sabonis,D. Sabonis,,,,,,,,,,13.63,Missed,,,,,,,,,Plumlee,203486.0,,,,
201,PT11M34.00S,2021-10-20T23:42:10.6Z,2,REGULAR,block,,[],203486,,,1610612754,27,38,2021-10-20T23:42:13Z,1930000,,,0,,M. Plumlee BLOCK (1 BLK),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT11M31.00S,2021-10-20T23:42:13.6Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,27,38,2021-10-20T23:42:16Z,1940000,,,0,,M. Plumlee REBOUND (Off:1 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,200.0,2.0,1.0,1.0,,,,,,
203,PT11M16.00S,2021-10-20T23:42:28.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,93.64323258869908,53.92156862745098,1610612766,27,38,2021-10-20T23:46:12Z,1950000,20.0,7.0,1,right,MISS L. Ball driving finger roll Layup,[1630163],1610612766.0,CHA,driving finger roll,,,Ball,L. Ball,,,,,,,,,,2.09,Missed,,,,,,,,,,,,,,
204,PT11M16.00S,2021-10-20T23:42:28.9Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,27,38,2021-10-20T23:49:31Z,1960000,,,0,,D. Sabonis REBOUND (Off:0 Def:5),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,203.0,5.0,5.0,0.0,,,,,,
236,PT11M16.00S,2021-10-20T23:42:32.7Z,2,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612754,27,38,2021-10-20T23:50:37Z,1965000,,,0,,D. Sabonis lost ball out-of-bounds TURNOVER (2 TO),[1627734],1610612754.0,IND,lost ball,,,Sabonis,D. Sabonis,,,,,1198.0,,,,,,,,,,,,,,,,,2.0,,,
207,PT11M06.00S,2021-10-20T23:42:55.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202330,87.72996057818659,56.86274509803921,1610612766,27,38,2021-10-20T23:49:50Z,1980000,34.0,63.0,1,right,MISS G. Hayward 7' turnaround Shot,[202330],1610612766.0,CHA,turnaround,,,Hayward,G. Hayward,,,,,,,,,,7.16,Missed,,,,,,,,,,,,,,
208,PT11M04.00S,2021-10-20T23:42:57.2Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,27,38,2021-10-20T23:43:03Z,1990000,,,0,,T. McConnell REBOUND (Off:0 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,207.0,2.0,2.0,0.0,,,,,,
209,PT10M56.00S,2021-10-20T23:43:06.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203087,7.046649145860711,53.92156862745098,1610612754,27,38,2021-10-20T23:49:25Z,2000000,-20.0,14.0,1,left,MISS J. Lamb driving Layup,[203087],1610612754.0,IND,driving,,,Lamb,J. Lamb,,,,,,,,,,2.39,Missed,,,,,,,,,,,,,,
210,PT10M53.00S,2021-10-20T23:43:09.2Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,27,38,2021-10-20T23:43:10Z,2010000,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,209.0,5.0,4.0,1.0,,,,,,
211,PT10M44.00S,2021-10-20T23:43:17.7Z,2,REGULAR,3pt,Jump Shot,[],1630163,91.5407358738502,96.32352941176471,1610612766,30,38,2021-10-20T23:43:22Z,2020000,232.0,27.0,1,right,L. Ball 3PT step back (8 PTS) (M. Bridges 2 AST),"[1630163, 1628970]",1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,,,,,,23.32,Made,8.0,M. Bridges,1628970.0,2.0,,,,,,,,,,
213,PT10M24.00S,2021-10-20T23:43:37.3Z,2,REGULAR,3pt,Jump Shot,[],1628470,28.86005256241787,76.9607843137255,1610612754,30,38,2021-10-20T23:43:41Z,2040000,-135.0,219.0,1,left,MISS T. Craig 25' 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,25.7,Missed,,,,,,,,,,,,,,
214,PT10M22.00S,2021-10-20T23:43:39.3Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,30,38,2021-10-20T23:43:41Z,2050000,,,0,,G. Hayward REBOUND (Off:0 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,213.0,1.0,1.0,0.0,,,,,,
215,PT10M17.00S,2021-10-20T23:43:44.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630163,69.07030223390277,77.20588235294117,1610612766,33,38,2021-10-20T23:43:49Z,2060000,136.0,238.0,1,right,L. Ball 27' 3PT  (11 PTS) (G. Hayward 3 AST),"[1630163, 202330]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,27.43,Made,11.0,G. Hayward,202330.0,3.0,,,,,,,,,,
217,PT10M16.00S,2021-10-20T23:43:53.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,33,38,2021-10-20T23:43:53Z,2080000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT10M16.00S,2021-10-20T23:46:22.5Z,2,REGULAR,substitution,out,[],1628470,,,1610612754,33,38,2021-10-20T23:46:49Z,2090000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT10M16.00S,2021-10-20T23:46:22.5Z,2,REGULAR,substitution,in,[],203200,,,1610612754,33,38,2021-10-20T23:46:49Z,2100000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M55.00S,2021-10-20T23:47:14.8Z,2,REGULAR,3pt,Jump Shot,[],203200,7.966491458607096,3.431372549019608,1610612754,33,38,2021-10-20T23:47:19Z,2110000,233.0,22.0,1,left,MISS J. Holiday 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,23.39,Missed,,,,,,,,,,,,,,
222,PT09M53.00S,2021-10-20T23:47:16.8Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612754,33,38,2021-10-20T23:47:16Z,2120000,,,0,,D. Sabonis REBOUND (Off:1 Def:5),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,221.0,6.0,5.0,1.0,,,,,,
223,PT09M43.00S,2021-10-20T23:47:27.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627734,28.07161629434954,78.43137254901961,1610612754,33,41,2021-10-20T23:47:32Z,2130000,-142.0,211.0,1,left,D. Sabonis 25' 3PT  (17 PTS) (T. McConnell 4 AST),"[1627734, 204456]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,25.48,Made,17.0,T. McConnell,204456.0,4.0,,,,,,,,,,
225,PT09M31.00S,2021-10-20T23:47:37.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,93.24901445466492,47.30392156862745,1610612766,35,41,2021-10-20T23:47:42Z,2150000,-13.0,11.0,1,right,L. Ball driving Layup (13 PTS),[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,,,,,,1.74,Made,13.0,,,,,,,,,,,,,
226,PT09M19.00S,2021-10-20T23:47:50.5Z,2,REGULAR,3pt,Jump Shot,[],1627734,33.196452036793694,45.34313725490196,1610612754,35,44,2021-10-20T23:47:59Z,2160000,23.0,260.0,1,left,D. Sabonis 26' 3PT  (20 PTS) (T. McConnell 5 AST),"[1627734, 204456]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,26.05,Made,20.0,T. McConnell,204456.0,5.0,,,,,,,,,,
228,PT09M03.00S,2021-10-20T23:48:06.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203486,88.25558475689881,50.98039215686274,1610612766,35,44,2021-10-20T23:48:12Z,2180000,5.0,58.0,1,right,MISS M. Plumlee Hook,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,5.81,Missed,,,,,,,,,,,,,,
229,PT09M00.00S,2021-10-20T23:48:09.1Z,2,REGULAR,rebound,offensive,[],1630163,,,1610612766,35,44,2021-10-20T23:48:09Z,2190000,,,0,,L. Ball REBOUND (Off:1 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,228.0,3.0,2.0,1.0,,,,,,
230,PT08M58.00S,2021-10-20T23:48:11.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,67.49342969776609,57.107843137254896,1610612766,38,44,2021-10-20T23:48:15Z,2200000,36.0,253.0,1,right,K. Oubre Jr. 25' 3PT  (7 PTS) (L. Ball 2 AST),"[1626162, 1630163]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,25.56,Made,7.0,L. Ball,1630163.0,2.0,,,,,,,,,,
232,PT08M38.00S,2021-10-20T23:48:31.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630537,16.507884362680684,36.51960784313725,1610612754,38,44,2021-10-20T23:54:01Z,2220000,67.0,103.0,1,left,MISS C. Duarte 12' turnaround Shot,[1630537],1610612754.0,IND,turnaround,,,Duarte,C. Duarte,,,,,,,,,,12.28,Missed,,,,,,,,,,,,,,
233,PT08M36.00S,2021-10-20T23:48:33.9Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612754,38,44,2021-10-20T23:48:33Z,2230000,,,0,,D. Sabonis REBOUND (Off:2 Def:5),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,232.0,7.0,5.0,2.0,,,,,,
234,PT08M35.00S,2021-10-20T23:48:34.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,5.863994743758213,51.225490196078425,1610612754,38,46,2021-10-20T23:48:41Z,2240000,-6.0,3.0,1,left,D. Sabonis putback Layup (22 PTS),[1627734],1610612754.0,IND,putback,,,Sabonis,D. Sabonis,,,,,,,,,,0.66,Made,22.0,,,,,,,,,,,,,
235,PT08M35.00S,2021-10-20T23:48:43.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,38,46,2021-10-20T23:48:43Z,2250000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M35.00S,2021-10-20T23:48:47.7Z,2,REGULAR,substitution,out,[],1628970,,,1610612766,38,46,2021-10-20T23:51:25Z,2260000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M35.00S,2021-10-20T23:48:47.7Z,2,REGULAR,substitution,out,[],202330,,,1610612766,38,46,2021-10-20T23:51:25Z,2270000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M35.00S,2021-10-20T23:48:47.7Z,2,REGULAR,substitution,out,[],1627734,,,1610612766,38,46,2021-10-20T23:51:25Z,2280000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M35.00S,2021-10-20T23:48:47.7Z,2,REGULAR,substitution,out,[],203087,,,1610612766,38,46,2021-10-20T23:51:25Z,2290000,,,0,,SUB out: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M35.00S,2021-10-20T23:48:47.7Z,2,REGULAR,substitution,in,[],1628998,,,1610612766,38,46,2021-10-20T23:51:25Z,2300000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M35.00S,2021-10-20T23:48:47.7Z,2,REGULAR,substitution,in,[],1629023,,,1610612766,38,46,2021-10-20T23:51:25Z,2310000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M35.00S,2021-10-20T23:48:47.7Z,2,REGULAR,substitution,in,[],1627763,,,1610612766,38,46,2021-10-20T23:51:25Z,2320000,,,0,,SUB in: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M35.00S,2021-10-20T23:48:47.7Z,2,REGULAR,substitution,in,[],1626167,,,1610612766,38,46,2021-10-20T23:51:25Z,2330000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M34.00S,2021-10-20T23:51:36.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,38,46,2021-10-20T23:51:36Z,2340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M17.00S,2021-10-20T23:52:05.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,88.78120893561103,51.9607843137255,1610612766,38,46,2021-10-20T23:52:13Z,2350000,10.0,53.0,1,right,MISS P. Washington Layup,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,5.39,Missed,,,,,,,,,,,,,,
247,PT08M16.00S,2021-10-20T23:52:07.7Z,2,REGULAR,rebound,offensive,[],1629023,,,1610612766,38,46,2021-10-20T23:52:07Z,2360000,,,0,,P. Washington REBOUND (Off:1 Def:0),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,246.0,1.0,0.0,1.0,,,,,,
248,PT08M15.00S,2021-10-20T23:52:09.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629023,92.85479632063075,52.450980392156865,1610612766,38,46,2021-10-20T23:52:17Z,2370000,12.0,15.0,1,right,MISS P. Washington putback Layup,[1629023],1610612766.0,CHA,putback,,,Washington,P. Washington,,,,,,,,,,1.92,Missed,,,,,,,,,,,,,,
249,PT08M15.00S,2021-10-20T23:52:09.3Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,38,46,2021-10-20T23:52:17Z,2380000,,,0,,M. Plumlee REBOUND (Off:2 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,248.0,3.0,1.0,2.0,,,,,,
250,PT08M15.00S,2021-10-20T23:52:13.7Z,2,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612766,38,46,2021-10-20T23:52:35Z,2390000,,,0,,M. Turner shooting personal FOUL (1 PF) (Plumlee 2 FT),"[1626167, 203486]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,1198.0,1.0,0.0,Plumlee,203486.0,,,,,,,,,,,,,,,,
252,PT08M15.00S,2021-10-20T23:52:40.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203486,,,1610612766,38,46,2021-10-20T23:52:40Z,2410000,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,Missed,,,,,,,,,,,,,,
253,PT08M15.00S,2021-10-20T23:52:40.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,38,46,2021-10-20T23:52:40Z,2420000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,252.0,,,,,,,,,
254,PT08M15.00S,2021-10-20T23:52:40.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203486,,,1610612766,38,46,2021-10-20T23:53:00Z,2430000,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,Missed,,,,,,,,,,,,,,
255,PT08M11.00S,2021-10-20T23:52:44.9Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612754,38,46,2021-10-20T23:53:00Z,2440000,,,0,,C. Duarte REBOUND (Off:0 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,254.0,2.0,2.0,0.0,,,,,,
256,PT08M03.00S,2021-10-20T23:53:06.5Z,2,REGULAR,3pt,Jump Shot,[],203200,31.225361366622867,33.82352941176471,1610612754,38,46,2021-10-20T23:53:11Z,2450000,81.0,241.0,1,left,MISS J. Holiday 25' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,25.42,Missed,,,,,,,,,,,,,,
257,PT08M00.00S,2021-10-20T23:53:09.5Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,38,46,2021-10-20T23:53:11Z,2460000,,,0,,M. Plumlee REBOUND (Off:2 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,256.0,4.0,2.0,2.0,,,,,,
258,PT07M52.00S,2021-10-20T23:53:17.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,88.51839684625493,49.754901960784316,1610612766,38,46,2021-10-20T23:53:24Z,2470000,-1.0,55.0,1,right,MISS L. Ball floating Shot - blocked,"[1630163, 204456]",1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,,,,,,5.54,Missed,,,,,,,,,McConnell,204456.0,,,,
259,PT07M52.00S,2021-10-20T23:53:17.8Z,2,REGULAR,block,,[],204456,,,1610612766,38,46,2021-10-20T23:53:42Z,2480000,,,0,,T. McConnell BLOCK (1 BLK),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT07M52.00S,2021-10-20T23:53:17.8Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,38,46,2021-10-20T23:56:51Z,2490000,,,0,,M. Turner REBOUND (Off:0 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,258.0,5.0,5.0,0.0,,,,,,
262,PT07M52.00S,2021-10-20T23:53:28.1Z,2,REGULAR,foul,personal,[],1630163,,,1610612754,38,46,2021-10-20T23:56:40Z,2510000,,,0,,L. Ball personal FOUL (1 PF),"[1630163, 1626167]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,1627524.0,1.0,0.0,Turner,1626167.0,,,,,,,,,,,,,,,,
261,PT07M52.00S,2021-10-20T23:53:29.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,38,46,2021-10-20T23:58:07Z,2525000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT07M52.00S,2021-10-20T23:53:38.5Z,2,REGULAR,substitution,out,[],203486,,,1610612754,38,46,2021-10-20T23:53:47Z,2530000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT07M52.00S,2021-10-20T23:53:38.5Z,2,REGULAR,substitution,in,[],1629667,,,1610612754,38,46,2021-10-20T23:53:47Z,2540000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT07M38.00S,2021-10-20T23:53:49.6Z,2,REGULAR,3pt,Jump Shot,[],203200,7.966491458607096,96.81372549019608,1610612754,38,49,2021-10-20T23:53:53Z,2550000,-234.0,22.0,1,left,J. Holiday 3PT  (5 PTS) (M. Brogdon 4 AST),"[203200, 1627763]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,23.52,Made,5.0,M. Brogdon,1627763.0,4.0,,,,,,,,,,
268,PT07M28.00S,2021-10-20T23:53:59.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,82.34231274638634,57.84313725490197,1610612766,38,49,2021-10-20T23:54:12Z,2570000,39.0,113.0,1,right,MISS L. Ball 12' floating Shot,[1630163],1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,,,,,,12.01,Missed,,,,,,,,,,,,,,
269,PT07M25.00S,2021-10-20T23:54:01.9Z,2,REGULAR,rebound,offensive,[],1629023,,,1610612766,38,49,2021-10-20T23:54:01Z,2580000,,,0,,P. Washington REBOUND (Off:2 Def:0),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,268.0,2.0,0.0,2.0,,,,,,
