actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
92,PT03M55.00S,2022-02-08T00:28:48.2Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612761,17,23,2022-02-08T00:39:19Z,920000,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,91.0,2.0,1.0,1.0,,,,,,,,,,,,,,
150,PT03M55.00S,2022-02-08T00:28:53.9Z,1,REGULAR,turnover,lost ball,[],1630173,,,1610612761,17,23,2022-02-08T00:40:19Z,922500,,,0,,P. Achiuwa lost ball TURNOVER (1 TO),"[1630173, 1630163]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,1.0,Ball,1630163.0,,,,,,,
151,PT03M55.00S,2022-02-08T00:28:53.9Z,1,REGULAR,steal,,[],1630163,,,1610612766,17,23,2022-02-08T00:39:45Z,923750,,,0,,L. Ball STEAL (2 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
152,PT03M55.00S,2022-02-08T00:28:57.8Z,1,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,17,23,2022-02-08T00:41:55Z,924375,,,0,,L. Ball bad pass out-of-bounds TURNOVER (2 TO),[1630163],1610612766.0,CHA,bad pass,,,Ball,L. Ball,,,,,,,,,,,,,,,2.0,,,1830.0,,,,,,
93,PT03M55.00S,2022-02-08T00:29:17.3Z,1,REGULAR,substitution,out,[],1628384,,,1610612761,17,23,2022-02-08T00:40:06Z,930000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M55.00S,2022-02-08T00:29:17.3Z,1,REGULAR,substitution,in,[],1628449,,,1610612761,17,23,2022-02-08T00:40:06Z,940000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M37.00S,2022-02-08T00:29:43.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627783,7.178055190538765,47.30392156862745,1610612761,17,25,2022-02-08T00:40:06Z,950000,13.0,15.0,1,left,P. Siakam driving Layup (6 PTS),[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,2.02,Made,,,,,6.0,,,,,,,,,,,,,
96,PT03M31.00S,2022-02-08T00:29:52.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,17,25,2022-02-08T00:29:52Z,960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M18.00S,2022-02-08T00:30:09.6Z,1,REGULAR,3pt,Jump Shot,[],1626162,91.27792378449409,95.58823529411765,1610612766,17,25,2022-02-08T00:30:17Z,970000,228.0,29.0,1,right,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,22.98,Missed,,,,,,,,,,,,,,,,,,
99,PT03M16.00S,2022-02-08T00:30:11.7Z,1,REGULAR,rebound,offensive,[],1630163,,,1610612766,17,25,2022-02-08T00:30:11Z,980000,,,0,,L. Ball REBOUND (Off:1 Def:0),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,98.0,1.0,0.0,1.0,,,,,,,,,,,,,,
100,PT03M15.00S,2022-02-08T00:30:12.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630163,92.32917214191852,50.73529411764706,1610612766,17,25,2022-02-08T00:32:53Z,990000,4.0,20.0,1,right,MISS L. Ball putback Layup,[1630163],1610612766.0,CHA,putback,,,Ball,L. Ball,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,
101,PT03M14.00S,2022-02-08T00:30:13.5Z,1,REGULAR,rebound,offensive,[],1626162,,,1610612766,17,25,2022-02-08T00:30:20Z,1000000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:0),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,100.0,1.0,0.0,1.0,,,,,,,,,,,,,,
102,PT03M12.00S,2022-02-08T00:30:15.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,93.11760840998686,51.9607843137255,1610612766,17,25,2022-02-08T00:33:05Z,1010000,10.0,12.0,1,right,MISS K. Oubre Jr. putback Layup,[1626162],1610612766.0,CHA,putback,,,Oubre Jr.,K. Oubre Jr.,,,,,1.56,Missed,,,,,,,,,,,,,,,,,,
103,PT03M10.00S,2022-02-08T00:30:18.1Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,17,25,2022-02-08T00:30:18Z,1020000,,,0,,P. Achiuwa REBOUND (Off:1 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,102.0,3.0,2.0,1.0,,,,,,,,,,,,,,
104,PT02M55.00S,2022-02-08T00:30:36.1Z,1,REGULAR,foul,offensive,[],1627832,,,1610612761,17,25,2022-02-08T00:30:49Z,1030000,,,0,,F. VanVleet offensive FOUL (1 PF),"[1627832, 1628970]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Bridges,1628970.0,,
106,PT02M55.00S,2022-02-08T00:30:36.1Z,1,REGULAR,turnover,offensive foul,[],1627832,,,1610612761,17,25,2022-02-08T00:30:36Z,1050000,,,0,,F. VanVleet offensive foul TURNOVER (1 TO),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,1.0,,,203593.0,,,,,,
107,PT02M46.00S,2022-02-08T00:30:58.9Z,1,REGULAR,turnover,traveling,[],1628970,,,1610612766,17,25,2022-02-08T00:31:03Z,1060000,,,0,,M. Bridges traveling TURNOVER (2 TO),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,2.0,,,203593.0,,,,,,
108,PT02M33.00S,2022-02-08T00:31:40.9Z,1,REGULAR,foul,personal,['2freethrow'],1628970,,,1610612761,17,25,2022-02-08T00:31:49Z,1070000,,,0,,M. Bridges shooting personal FOUL (1 PF) (Siakam 2 FT),"[1628970, 1627783]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Siakam,1627783.0,,
110,PT02M33.00S,2022-02-08T00:32:07.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1627783,,,1610612761,17,26,2022-02-08T00:32:35Z,1090000,,,0,,P. Siakam Free Throw 1 of 2 (7 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
111,PT02M33.00S,2022-02-08T00:32:12.9Z,1,REGULAR,substitution,out,[],1630163,,,1610612761,17,26,2022-02-08T00:32:17Z,1100000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M33.00S,2022-02-08T00:32:12.9Z,1,REGULAR,substitution,in,[],202397,,,1610612761,17,26,2022-02-08T00:32:17Z,1110000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M33.00S,2022-02-08T00:32:07.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1627783,,,1610612761,17,26,2022-02-08T00:32:35Z,1120000,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Missed,,,,,,,,,,,,,,,,,,
114,PT02M32.00S,2022-02-08T00:32:08.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,17,26,2022-02-08T00:32:35Z,1130000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,113.0,,,,,,,,,,,,,,,,,
115,PT02M32.00S,2022-02-08T00:32:36.2Z,1,REGULAR,substitution,out,[],1627783,,,1610612766,17,26,2022-02-08T00:32:42Z,1140000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M32.00S,2022-02-08T00:32:36.2Z,1,REGULAR,substitution,in,[],1628384,,,1610612766,17,26,2022-02-08T00:32:42Z,1150000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M17.00S,2022-02-08T00:33:04.1Z,1,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612766,17,26,2022-02-08T00:33:11Z,1160000,,,0,,T. Rozier bad pass out-of-bounds TURNOVER (1 TO),[1626179],1610612766.0,CHA,bad pass,,,Rozier,T. Rozier,,,,,,,,,,,,,,,1.0,,,1627961.0,,,,,,
118,PT01M58.00S,2022-02-08T00:33:38.1Z,1,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612761,17,26,2022-02-08T00:33:51Z,1170000,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (Achiuwa 2 FT),"[1626162, 1630173]",1610612766.0,CHA,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Achiuwa,1630173.0,,
120,PT01M58.00S,2022-02-08T00:33:54.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630173,,,1610612761,17,27,2022-02-08T00:33:54Z,1190000,,,0,,P. Achiuwa Free Throw 1 of 2 (2 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
121,PT01M58.00S,2022-02-08T00:34:10.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630173,,,1610612761,17,28,2022-02-08T00:34:10Z,1200000,,,0,,P. Achiuwa Free Throw 2 of 2 (3 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
122,PT01M48.00S,2022-02-08T00:34:20.8Z,1,REGULAR,turnover,lost ball,[],202397,,,1610612766,17,28,2022-02-08T00:34:26Z,1210000,,,0,,I. Smith lost ball TURNOVER (1 TO),"[202397, 1629018]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,1.0,Trent Jr.,1629018.0,,,,,,,
123,PT01M48.00S,2022-02-08T00:34:20.8Z,1,REGULAR,steal,,[],1629018,,,1610612761,17,28,2022-02-08T00:34:24Z,1220000,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M43.00S,2022-02-08T00:34:25.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629018,5.995400788436268,51.470588235294116,1610612761,17,30,2022-02-08T00:34:31Z,1230000,-7.0,4.0,1,left,G. Trent Jr. running DUNK (9 PTS),[1629018],1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,0.84,Made,,,,,9.0,,,,,,,,,,,,,
125,PT01M28.00S,2022-02-08T00:34:41.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,91.27792378449409,50.73529411764706,1610612766,19,30,2022-02-08T00:34:48Z,1240000,4.0,29.0,1,right,M. Bridges driving Layup (6 PTS) (K. Oubre Jr. 1 AST),"[1628970, 1626162]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,2.97,Made,,,,,6.0,K. Oubre Jr.,1626162.0,1.0,,,,,,,,,,
127,PT01M16.00S,2022-02-08T00:34:52.5Z,1,REGULAR,turnover,lost ball,[],1627832,,,1610612761,19,30,2022-02-08T00:34:59Z,1260000,,,0,,F. VanVleet lost ball TURNOVER (2 TO),"[1627832, 1628970]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,2.0,Bridges,1628970.0,,,,,,,
128,PT01M16.00S,2022-02-08T00:34:52.5Z,1,REGULAR,steal,,[],1628970,,,1610612766,19,30,2022-02-08T00:35:46Z,1270000,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M12.00S,2022-02-08T00:34:57.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626162,93.24901445466492,50.49019607843137,1610612766,21,30,2022-02-08T00:37:40Z,1280000,2.0,11.0,1,right,K. Oubre Jr. running Layup (2 PTS) (M. Bridges 3 AST),"[1626162, 1628970]",1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,1.13,Made,,,,,2.0,M. Bridges,1628970.0,3.0,,,,,,,,,,
130,PT01M08.00S,2022-02-08T00:35:20.5Z,1,REGULAR,stoppage,court clean up,[],0,,,1610612761,21,30,2022-02-08T00:35:20Z,1290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M04.00S,2022-02-08T00:35:48.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626179,,,1610612761,21,30,2022-02-08T00:35:56Z,1300000,,,0,,T. Rozier personal FOUL (1 PF) (Trent Jr. 2 FT),"[1626179, 1629018]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Trent Jr.,1629018.0,,
134,PT01M04.00S,2022-02-08T00:36:07.2Z,1,REGULAR,freethrow,1 of 2,[],1629018,,,1610612761,21,31,2022-02-08T00:36:07Z,1320000,,,0,,G. Trent Jr. Free Throw 1 of 2 (10 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
135,PT01M04.00S,2022-02-08T00:36:18.7Z,1,REGULAR,freethrow,2 of 2,[],1629018,,,1610612761,21,32,2022-02-08T00:36:18Z,1330000,,,0,,G. Trent Jr. Free Throw 2 of 2 (11 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
136,PT00M52.20S,2022-02-08T00:36:32.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202397,92.46057818659659,53.431372549019606,1610612766,21,32,2022-02-08T00:36:37Z,1340000,17.0,18.0,1,right,MISS I. Smith driving Layup - blocked,"[202397, 1628449]",1610612766.0,CHA,driving,,,Smith,I. Smith,,,,,2.52,Missed,,,,,,,,,,,,,,,,,Boucher,1628449.0
137,PT00M52.20S,2022-02-08T00:36:32.3Z,1,REGULAR,block,,[],1628449,,,1610612766,21,32,2022-02-08T00:36:34Z,1350000,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M48.20S,2022-02-08T00:36:36.3Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,21,32,2022-02-08T00:36:37Z,1360000,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,,,
139,PT00M36.10S,2022-02-08T00:36:50.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,7.835085413929041,59.068627450980394,1610612761,21,32,2022-02-08T00:39:01Z,1370000,-45.0,21.0,1,left,MISS P. Achiuwa driving floating Shot,[1630173],1610612761.0,TOR,driving floating,,,Achiuwa,P. Achiuwa,,,,,5.0,Missed,,,,,,,,,,,,,,,,,,
140,PT00M36.10S,2022-02-08T00:36:50.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,21,32,2022-02-08T00:36:55Z,1380000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,139.0,,,,,,,,,,,,,,,,,
141,PT00M36.10S,2022-02-08T00:36:56.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,21,32,2022-02-08T00:36:56Z,1390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M31.50S,2022-02-08T00:37:10.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,23.603810775295663,89.70588235294117,1610612761,21,35,2022-02-08T00:37:16Z,1400000,-199.0,169.0,1,left,F. VanVleet 26' 3PT  (9 PTS) (G. Trent Jr. 1 AST),"[1627832, 1629018]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,26.1,Made,,,,,9.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,,,
144,PT00M15.30S,2022-02-08T00:37:36.2Z,1,REGULAR,foul,personal,[],1629018,,,1610612766,21,35,2022-02-08T00:37:52Z,1420000,,,0,,G. Trent Jr. personal FOUL (1 PF),"[1629018, 1626179]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Rozier,1626179.0,,
146,PT00M01.40S,2022-02-08T00:37:59.8Z,1,REGULAR,2pt,Jump Shot,[],1626179,76.95466491458606,69.36274509803921,1610612766,21,35,2022-02-08T00:38:05Z,1440000,97.0,164.0,1,right,MISS T. Rozier 19' Jump Shot,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,19.05,Missed,,,,,,,,,,,,,,,,,,
147,PT00M00.30S,2022-02-08T00:38:00.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,21,35,2022-02-08T00:38:05Z,1450000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,146.0,,,,,,,,,,,,,,,,,
148,PT00M00.30S,2022-02-08T00:38:04.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,21,35,2022-02-08T00:38:04Z,1460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M00.00S,2022-02-08T00:38:13.1Z,1,REGULAR,period,end,[],0,,,1610612761,21,35,2022-02-08T00:38:13Z,1470000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-02-08T00:39:28.1Z,2,REGULAR,substitution,out,['startperiod'],1628970,,,1610612761,21,35,2022-02-08T00:40:56Z,1480000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-02-08T00:39:28.1Z,2,REGULAR,substitution,out,['startperiod'],1626179,,,1610612761,21,35,2022-02-08T00:40:56Z,1490000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-02-08T00:39:28.1Z,2,REGULAR,substitution,out,['startperiod'],1630173,,,1610612761,21,35,2022-02-08T00:40:56Z,1500000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-02-08T00:39:28.1Z,2,REGULAR,substitution,out,['startperiod'],1627832,,,1610612761,21,35,2022-02-08T00:40:56Z,1510000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-02-08T00:39:28.1Z,2,REGULAR,substitution,out,['startperiod'],1629018,,,1610612761,21,35,2022-02-08T00:40:56Z,1520000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-02-08T00:39:28.1Z,2,REGULAR,substitution,in,['startperiod'],203486,,,1610612761,21,35,2022-02-08T00:40:56Z,1530000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-02-08T00:39:28.1Z,2,REGULAR,substitution,in,['startperiod'],1630163,,,1610612761,21,35,2022-02-08T00:40:56Z,1540000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-02-08T00:39:28.1Z,2,REGULAR,substitution,in,['startperiod'],1627783,,,1610612761,21,35,2022-02-08T00:40:56Z,1550000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-02-08T00:39:28.1Z,2,REGULAR,substitution,in,['startperiod'],1630625,,,1610612761,21,35,2022-02-08T00:40:56Z,1560000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-02-08T00:39:28.1Z,2,REGULAR,substitution,in,['startperiod'],1630567,,,1610612761,21,35,2022-02-08T00:40:56Z,1570000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-02-08T00:40:55.4Z,2,REGULAR,period,start,[],0,,,1610612761,21,35,2022-02-08T00:40:57Z,1580000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M44.00S,2022-02-08T00:41:11.1Z,2,REGULAR,3pt,Jump Shot,[],1627783,7.178055190538765,5.392156862745098,1610612761,21,35,2022-02-08T00:41:15Z,1590000,223.0,15.0,1,left,MISS P. Siakam 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,22.35,Missed,,,,,,,,,,,,,,,,,,
165,PT11M40.00S,2022-02-08T00:41:13.7Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,21,35,2022-02-08T00:41:13Z,1600000,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,164.0,1.0,1.0,0.0,,,,,,,,,,,,,,
166,PT11M37.00S,2022-02-08T00:41:22.3Z,2,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,21,35,2022-02-08T00:45:44Z,1610000,,,0,,L. Ball bad pass out-of-bounds TURNOVER (3 TO),[1630163],1610612766.0,CHA,bad pass,,,Ball,L. Ball,,,,,,,,,,,,,,,3.0,,,1627961.0,,,,,,
167,PT11M23.00S,2022-02-08T00:41:48.2Z,2,REGULAR,turnover,lost ball,[],1628384,,,1610612761,21,35,2022-02-08T00:41:57Z,1620000,,,0,,O. Anunoby lost ball TURNOVER (2 TO),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,2.0,,,,,,,,,
168,PT11M23.00S,2022-02-08T00:41:54.5Z,2,REGULAR,foul,personal,[],1628384,,,1610612766,21,35,2022-02-08T00:42:16Z,1630000,,,0,,O. Anunoby loose ball personal FOUL (2 PF),"[1628384, 1626162]",1610612761.0,TOR,loose ball,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Oubre Jr.,1626162.0,,
170,PT11M14.00S,2022-02-08T00:42:07.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626162,93.51182654402102,51.9607843137255,1610612766,23,35,2022-02-08T00:42:10Z,1650000,10.0,8.0,1,right,K. Oubre Jr. Layup (4 PTS) (L. Ball 2 AST),"[1626162, 1630163]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,1.3,Made,,,,,4.0,L. Ball,1630163.0,2.0,,,,,,,,,,
172,PT11M03.00S,2022-02-08T00:42:18.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,15.062417871222076,50.0,1610612761,23,35,2022-02-08T00:45:36Z,1670000,0.0,89.0,1,left,MISS O. Anunoby 8' turnaround Shot - blocked,"[1628384, 1626162]",1610612761.0,TOR,turnaround,,,Anunoby,O. Anunoby,,,,,8.91,Missed,,,,,,,,,,,,,,,,,Oubre Jr.,1626162.0
173,PT11M03.00S,2022-02-08T00:42:18.1Z,2,REGULAR,block,,[],1626162,,,1610612761,23,35,2022-02-08T00:42:20Z,1680000,,,0,,K. Oubre Jr. BLOCK (1 BLK),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M59.00S,2022-02-08T00:42:22.1Z,2,REGULAR,rebound,offensive,[],1628449,,,1610612761,23,35,2022-02-08T00:58:14Z,1690000,,,0,,C. Boucher REBOUND (Off:1 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,172.0,2.0,1.0,1.0,,,,,,,,,,,,,,
267,PT10M59.00S,2022-02-08T00:42:22.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628449,6.1268068331143235,51.71568627450981,1610612761,23,35,2022-02-08T00:58:14Z,1695000,-9.0,5.0,1,left,MISS C. Boucher tip Layup,[1628449],1610612761.0,TOR,tip,,,Boucher,C. Boucher,,,,,1.0,Missed,,,,,,,,,,,,,,,,,,
268,PT10M58.00S,2022-02-08T00:42:23.6Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,23,35,2022-02-08T00:58:02Z,1697500,,,0,,L. Ball REBOUND (Off:1 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,267.0,2.0,1.0,1.0,,,,,,,,,,,,,,
175,PT10M55.00S,2022-02-08T00:42:27.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",202397,83.13074901445466,59.80392156862745,1610612766,23,35,2022-02-08T00:42:32Z,1700000,49.0,106.0,1,right,MISS I. Smith 11' fadeaway Shot,[202397],1610612766.0,CHA,fadeaway,,,Smith,I. Smith,,,,,11.69,Missed,,,,,,,,,,,,,,,,,,
176,PT10M53.00S,2022-02-08T00:42:29.1Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,23,35,2022-02-08T00:42:32Z,1710000,,,0,,P. Siakam REBOUND (Off:1 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,175.0,3.0,2.0,1.0,,,,,,,,,,,,,,
177,PT10M47.00S,2022-02-08T00:42:34.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,6.521024967148489,45.588235294117645,1610612761,23,37,2022-02-08T00:42:41Z,1720000,22.0,9.0,1,left,P. Siakam running Layup (9 PTS),[1627783],1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,2.38,Made,,,,,9.0,,,,,,,,,,,,,
