actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
186,PT09M27.00S,2022-01-15T00:41:53.5Z,2,REGULAR,block,,[],1628998,,,1610612753,38,42,2022-01-15T00:41:56Z,1820000,,,0,,C. Martin BLOCK (1 BLK),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M24.00S,2022-01-15T00:41:56.5Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,38,42,2022-01-15T00:41:58Z,1830000,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,185.0,1.0,1.0,0.0,,,,,,,,,,,,,,
188,PT09M17.00S,2022-01-15T00:42:05.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,10.726018396846255,49.26470588235294,1610612766,40,42,2022-01-15T00:42:15Z,1840000,4.0,48.0,1,left,C. Martin Layup (2 PTS) (P. Washington 1 AST),"[1628998, 1629023]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,4.84,Made,2.0,,,,,,,,P. Washington,1629023.0,1.0,,,,,,,,
190,PT09M17.00S,2022-01-15T00:42:07.9Z,2,REGULAR,foul,personal,['1freethrow'],1630591,,,1610612766,40,42,2022-01-15T00:42:21Z,1860000,,,0,,J. Suggs shooting personal FOUL (2 PF) (Martin 1 FT),"[1630591, 1628998]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,1627541.0,,,2.0,0.0,Martin,1628998.0,
192,PT09M17.00S,2022-01-15T00:42:22.0Z,2,REGULAR,substitution,out,[],1630591,,,1610612766,40,42,2022-01-15T00:42:25Z,1880000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M17.00S,2022-01-15T00:42:22.0Z,2,REGULAR,substitution,in,[],1630175,,,1610612766,40,42,2022-01-15T00:42:25Z,1890000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M17.00S,2022-01-15T00:42:40.5Z,2,REGULAR,violation,lane,[],1630532,,,1610612766,40,42,2022-01-15T00:42:40Z,1900000,,,0,,F. Wagner lane VIOLATION,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M17.00S,2022-01-15T00:42:49.4Z,2,REGULAR,freethrow,1 of 1,[],1628998,,,1610612766,41,42,2022-01-15T00:42:49Z,1910000,,,0,,C. Martin Free Throw 1 of 1 (3 PTS),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
196,PT09M05.00S,2022-01-15T00:43:06.4Z,2,REGULAR,foul,personal,[],1630163,,,1610612753,41,42,2022-01-15T00:43:14Z,1920000,,,0,,L. Ball personal FOUL (2 PF),"[1630163, 203082]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,1162.0,,,2.0,0.0,Ross,203082.0,
198,PT08M53.00S,2022-01-15T00:43:35.5Z,2,REGULAR,3pt,Jump Shot,[],203082,67.23061760840999,32.84313725490196,1610612753,41,42,2022-01-15T00:43:43Z,1940000,-86.0,256.0,1,right,MISS T. Ross 26' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,26.95,Missed,,,,,,,,,,,,,,,,,,,
199,PT08M52.00S,2022-01-15T00:43:36.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,41,42,2022-01-15T00:43:43Z,1950000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,198.0,,,,,,,,,,,,,,,,,
200,PT08M52.00S,2022-01-15T00:43:42.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,41,42,2022-01-15T00:43:42Z,1960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M36.00S,2022-01-15T00:44:03.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,8.229303547963205,49.50980392156863,1610612766,43,42,2022-01-15T00:49:05Z,1970000,2.0,25.0,1,left,M. Bridges driving finger roll Layup (6 PTS) (L. Ball 4 AST),"[1628970, 1630163]",1610612766.0,CHA,driving finger roll,,,Bridges,M. Bridges,,,,,2.5,Made,6.0,,,,,,,,L. Ball,1630163.0,4.0,,,,,,,,
203,PT08M19.00S,2022-01-15T00:44:20.7Z,2,REGULAR,2pt,Jump Shot,[],1630181,75.3777923784494,63.48039215686274,1610612753,43,42,2022-01-15T00:49:20Z,1990000,67.0,179.0,1,right,MISS R. Hampton 19' pullup Shot,[1630181],1610612753.0,ORL,pullup,,,Hampton,R. Hampton,,,,,19.12,Missed,,,,,,,,,,,,,,,,,,,
204,PT08M15.00S,2022-01-15T00:44:24.7Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,43,42,2022-01-15T00:44:27Z,2000000,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,203.0,1.0,1.0,0.0,,,,,,,,,,,,,,
205,PT08M12.00S,2022-01-15T00:44:30.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,43,42,2022-01-15T00:44:30Z,2010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M12.00S,2022-01-15T00:44:33.9Z,2,REGULAR,substitution,out,[],203082,,,1610612766,43,42,2022-01-15T00:44:40Z,2020000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M12.00S,2022-01-15T00:44:33.9Z,2,REGULAR,substitution,in,[],203914,,,1610612766,43,42,2022-01-15T00:44:40Z,2030000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M05.00S,2022-01-15T00:44:55.6Z,2,REGULAR,turnover,bad pass,[],1628970,,,1610612766,43,42,2022-01-15T00:45:02Z,2040000,,,0,,M. Bridges bad pass TURNOVER (2 TO),"[1628970, 1630181]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,2.0,Hampton,1630181.0,,,,,,,,,,,
209,PT08M05.00S,2022-01-15T00:44:55.6Z,2,REGULAR,steal,,[],1630181,,,1610612753,43,42,2022-01-15T00:44:57Z,2050000,,,0,,R. Hampton STEAL (1 STL),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M00.00S,2022-01-15T00:44:59.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630175,91.80354796320631,52.450980392156865,1610612753,43,44,2022-01-15T00:50:28Z,2060000,12.0,25.0,1,right,C. Anthony running Layup (4 PTS) (F. Wagner 3 AST),"[1630175, 1630532]",1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,2.74,Made,4.0,,,,,,,,F. Wagner,1630532.0,3.0,,,,,,,,
212,PT07M52.00S,2022-01-15T00:45:07.8Z,2,REGULAR,turnover,bad pass,[],1630163,,,1610612766,43,44,2022-01-15T00:45:11Z,2080000,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1630163, 203914]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,1.0,Harris,203914.0,,,,,,,,,,,
213,PT07M52.00S,2022-01-15T00:45:07.8Z,2,REGULAR,steal,,[],203914,,,1610612753,43,44,2022-01-15T00:45:09Z,2090000,,,0,,G. Harris STEAL (1 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M45.00S,2022-01-15T00:45:14.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629021,95.0886990801577,97.30392156862744,1610612753,43,47,2022-01-15T00:45:19Z,2100000,237.0,-6.0,1,right,M. Wagner 3PT  (7 PTS) (C. Anthony 2 AST),"[1629021, 1630175]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,23.66,Made,7.0,,,,,,,,C. Anthony,1630175.0,2.0,,,,,,,,
216,PT07M37.00S,2022-01-15T00:45:26.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,43,47,2022-01-15T00:45:27Z,2120000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M37.00S,2022-01-15T00:46:13.0Z,2,REGULAR,substitution,out,[],1628998,,,1610612766,43,47,2022-01-15T00:48:12Z,2130000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M37.00S,2022-01-15T00:46:13.0Z,2,REGULAR,substitution,in,[],1626179,,,1610612766,43,47,2022-01-15T00:48:12Z,2140000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M27.00S,2022-01-15T00:48:39.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,7.703679369250986,51.71568627450981,1610612766,45,47,2022-01-15T00:48:44Z,2150000,-9.0,20.0,1,left,T. Rozier driving finger roll Layup (11 PTS) (L. Ball 5 AST),"[1626179, 1630163]",1610612766.0,CHA,driving finger roll,,,Rozier,T. Rozier,,,,,2.17,Made,11.0,,,,,,,,L. Ball,1630163.0,5.0,,,,,,,,
222,PT07M09.00S,2022-01-15T00:48:59.5Z,2,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,45,47,2022-01-15T00:49:09Z,2170000,,,0,,F. Wagner lost ball out-of-bounds TURNOVER (2 TO),[1630532],1610612753.0,ORL,lost ball,,,Wagner,F. Wagner,,,,,,,,,,,,2.0,,,,,,1628487.0,,,,,,,
223,PT06M57.00S,2022-01-15T00:49:17.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630163,14.931011826544022,56.61764705882353,1610612766,45,47,2022-01-15T00:49:23Z,2180000,-33.0,88.0,1,left,MISS L. Ball 9' pullup Shot,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,9.39,Missed,,,,,,,,,,,,,,,,,,,
224,PT06M52.00S,2022-01-15T00:49:22.6Z,2,REGULAR,rebound,offensive,[],1629023,,,1610612766,45,47,2022-01-15T00:49:23Z,2190000,,,0,,P. Washington REBOUND (Off:1 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,223.0,2.0,1.0,1.0,,,,,,,,,,,,,,
225,PT06M52.00S,2022-01-15T00:49:22.2Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629023,5.590000152587891,50.0,1610612766,47,47,2022-01-15T00:52:13Z,2200000,0.0,0.0,1,left,P. Washington tip DUNK (4 PTS),[1629023],1610612766.0,CHA,tip,,,Washington,P. Washington,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
226,PT06M39.00S,2022-01-15T00:49:35.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,90.09526938239159,52.94117647058824,1610612753,47,49,2022-01-15T00:52:52Z,2210000,15.0,41.0,1,right,F. Wagner driving Hook (11 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,4.32,Made,11.0,,,,,,,,,,,,,,,,,,
227,PT06M30.00S,2022-01-15T00:49:44.1Z,2,REGULAR,3pt,Jump Shot,[],1629023,33.065045992115635,51.470588235294116,1610612766,47,49,2022-01-15T00:49:48Z,2220000,-7.0,258.0,1,left,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.84,Missed,,,,,,,,,,,,,,,,,,,
228,PT06M27.00S,2022-01-15T00:49:47.1Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612753,47,49,2022-01-15T00:49:48Z,2230000,,,0,,R. Hampton REBOUND (Off:0 Def:2),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,227.0,2.0,2.0,0.0,,,,,,,,,,,,,,
229,PT06M19.00S,2022-01-15T00:49:55.0Z,2,REGULAR,3pt,Jump Shot,[],1630532,96.13994743758212,97.54901960784314,1610612753,47,49,2022-01-15T00:49:59Z,2240000,238.0,-16.0,1,right,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,23.83,Missed,,,,,,,,,,,,,,,,,,,
230,PT06M16.00S,2022-01-15T00:49:58.0Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,47,49,2022-01-15T00:49:59Z,2250000,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,229.0,2.0,2.0,0.0,,,,,,,,,,,,,,
231,PT05M53.00S,2022-01-15T00:50:20.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,19.004599211563733,60.049019607843135,1610612766,49,49,2022-01-15T00:50:24Z,2260000,-50.0,126.0,1,left,J. McDaniels 13' pullup Jump Shot (4 PTS) (T. Rozier 3 AST),"[1629667, 1626179]",1610612766.0,CHA,pullup,,,McDaniels,J. McDaniels,,,,,13.57,Made,4.0,,,,,,,,T. Rozier,1626179.0,3.0,,,,,,,,
233,PT05M42.00S,2022-01-15T00:50:32.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,92.32917214191852,49.50980392156863,1610612753,49,51,2022-01-15T00:50:36Z,2280000,-2.0,20.0,1,right,M. Wagner cutting Layup (9 PTS) (C. Anthony 3 AST),"[1629021, 1630175]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,1.98,Made,9.0,,,,,,,,C. Anthony,1630175.0,3.0,,,,,,,,
235,PT05M27.00S,2022-01-15T00:50:52.3Z,2,REGULAR,foul,personal,[],1629021,,,1610612766,49,51,2022-01-15T00:51:08Z,2300000,,,0,,M. Wagner personal FOUL (1 PF),"[1629021, 1629667]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,1628487.0,,,1.0,0.0,McDaniels,1629667.0,
237,PT05M27.00S,2022-01-15T00:51:07.2Z,2,REGULAR,substitution,out,[],1628970,,,1610612766,49,51,2022-01-15T00:51:26Z,2320000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M27.00S,2022-01-15T00:51:07.2Z,2,REGULAR,substitution,out,[],1629023,,,1610612766,49,51,2022-01-15T00:51:26Z,2330000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M27.00S,2022-01-15T00:51:07.2Z,2,REGULAR,substitution,out,[],1629021,,,1610612766,49,51,2022-01-15T00:51:26Z,2340000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M27.00S,2022-01-15T00:51:07.2Z,2,REGULAR,substitution,in,[],202330,,,1610612766,49,51,2022-01-15T00:51:26Z,2350000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M27.00S,2022-01-15T00:51:07.2Z,2,REGULAR,substitution,in,[],203486,,,1610612766,49,51,2022-01-15T00:51:26Z,2360000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M27.00S,2022-01-15T00:51:07.2Z,2,REGULAR,substitution,in,[],201577,,,1610612766,49,51,2022-01-15T00:51:26Z,2370000,,,0,,SUB in: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M18.00S,2022-01-15T00:51:38.6Z,2,REGULAR,foul,personal,[],201577,,,1610612766,49,51,2022-01-15T00:51:49Z,2380000,,,0,,R. Lopez personal FOUL (1 PF),"[201577, 203486]",1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,1627541.0,,,1.0,0.0,Plumlee,203486.0,
245,PT05M15.00S,2022-01-15T00:52:04.6Z,2,REGULAR,violation,kicked ball,[],1630532,,,1610612766,49,51,2022-01-15T00:55:36Z,2400000,,,0,,F. Wagner kicked ball VIOLATION,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,1627541.0,,,,,,,
246,PT05M06.00S,2022-01-15T00:52:24.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,7.703679369250986,51.9607843137255,1610612766,51,51,2022-01-15T00:52:30Z,2410000,-10.0,20.0,1,left,L. Ball driving reverse Layup (11 PTS),[1630163],1610612766.0,CHA,driving reverse,,,Ball,L. Ball,,,,,2.22,Made,11.0,,,,,,,,,,,,,,,,,,
247,PT04M54.00S,2022-01-15T00:52:36.2Z,2,REGULAR,3pt,Jump Shot,[],1630181,79.31997371879106,5.88235294117647,1610612753,51,54,2022-01-15T00:52:40Z,2420000,-221.0,142.0,1,right,R. Hampton 26' 3PT  (3 PTS) (F. Wagner 4 AST),"[1630181, 1630532]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,26.23,Made,3.0,,,,,,,,F. Wagner,1630532.0,4.0,,,,,,,,
249,PT04M40.00S,2022-01-15T00:52:51.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,6.258212877792378,49.26470588235294,1610612766,51,54,2022-01-15T00:57:14Z,2440000,4.0,6.0,1,left,MISS L. Ball driving finger roll Layup,[1630163],1610612766.0,CHA,driving finger roll,,,Ball,L. Ball,,,,,0.73,Missed,,,,,,,,,,,,,,,,,,,
250,PT04M40.00S,2022-01-15T00:52:51.1Z,2,REGULAR,rebound,defensive,[],201577,,,1610612753,51,54,2022-01-15T00:52:56Z,2450000,,,0,,R. Lopez REBOUND (Off:0 Def:2),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,249.0,2.0,2.0,0.0,,,,,,,,,,,,,,
251,PT04M40.00S,2022-01-15T00:52:57.9Z,2,REGULAR,foul,personal,[],203486,,,1610612753,51,54,2022-01-15T00:53:21Z,2460000,,,0,,M. Plumlee personal FOUL (2 PF),"[203486, 201577]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,1628487.0,,,2.0,0.0,Lopez,201577.0,
254,PT04M40.00S,2022-01-15T00:53:06.9Z,2,REGULAR,substitution,out,[],1630532,,,1610612753,51,54,2022-01-15T00:53:20Z,2490000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M40.00S,2022-01-15T00:53:06.9Z,2,REGULAR,substitution,in,[],1628970,,,1610612753,51,54,2022-01-15T00:53:20Z,2500000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M40.00S,2022-01-15T00:53:06.9Z,2,REGULAR,substitution,in,[],1629643,,,1610612753,51,54,2022-01-15T00:53:20Z,2510000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M40.00S,2022-01-15T00:53:06.9Z,2,REGULAR,substitution,out,[],1630163,,,1610612753,51,54,2022-01-15T00:53:32Z,2520000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M24.00S,2022-01-15T00:53:38.8Z,2,REGULAR,3pt,Jump Shot,[],1630181,74.58935611038108,88.48039215686273,1610612753,51,54,2022-01-15T00:53:42Z,2530000,192.0,186.0,1,right,MISS R. Hampton 26' 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
259,PT04M21.00S,2022-01-15T00:53:41.8Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,51,54,2022-01-15T00:53:42Z,2540000,,,0,,G. Hayward REBOUND (Off:0 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,258.0,3.0,3.0,0.0,,,,,,,,,,,,,,
260,PT04M11.00S,2022-01-15T00:53:51.2Z,2,REGULAR,2pt,Jump Shot,[],1626179,8.229303547963205,32.59803921568628,1610612766,53,54,2022-01-15T00:53:57Z,2550000,87.0,25.0,1,left,T. Rozier 9' driving bank Jump Shot (13 PTS),[1626179],1610612766.0,CHA,driving bank,,,Rozier,T. Rozier,,,,,9.05,Made,13.0,,,,,,,,,,,,,,,,,,
262,PT04M06.00S,2022-01-15T00:53:58.3Z,2,REGULAR,3pt,Jump Shot,[],1630175,70.12155059132719,72.30392156862744,1610612753,53,54,2022-01-15T00:59:19Z,2570000,112.0,228.0,1,right,MISS C. Anthony 25' pullup 3PT,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
263,PT04M05.00S,2022-01-15T00:53:59.3Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,53,54,2022-01-15T00:59:19Z,2580000,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,262.0,2.0,2.0,0.0,,,,,,,,,,,,,,
264,PT03M49.00S,2022-01-15T00:54:14.8Z,2,REGULAR,3pt,Jump Shot,[],1626179,3.1044678055190538,96.56862745098039,1610612766,53,54,2022-01-15T00:54:20Z,2590000,-233.0,-23.0,1,left,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.4,Missed,,,,,,,,,,,,,,,,,,,
265,PT03M44.00S,2022-01-15T00:54:19.8Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,53,54,2022-01-15T00:54:20Z,2600000,,,0,,M. Plumlee REBOUND (Off:1 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,264.0,3.0,2.0,1.0,,,,,,,,,,,,,,
266,PT03M41.00S,2022-01-15T00:54:21.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629667,32.933639947437584,49.50980392156863,1610612766,53,54,2022-01-15T00:54:29Z,2610000,2.0,257.0,1,left,MISS J. McDaniels 25' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,,
267,PT03M36.00S,2022-01-15T00:54:26.4Z,2,REGULAR,rebound,offensive,[],1626179,,,1610612766,53,54,2022-01-15T00:54:29Z,2620000,,,0,,T. Rozier REBOUND (Off:1 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,266.0,3.0,2.0,1.0,,,,,,,,,,,,,,
268,PT03M34.00S,2022-01-15T00:54:28.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202330,8.886333771353483,51.71568627450981,1610612766,55,54,2022-01-15T00:54:35Z,2630000,-9.0,31.0,1,left,G. Hayward cutting DUNK (8 PTS) (T. Rozier 4 AST),"[202330, 1626179]",1610612766.0,CHA,cutting,,,Hayward,G. Hayward,,,,,3.22,Made,8.0,,,,,,,,T. Rozier,1626179.0,4.0,,,,,,,,
270,PT03M34.00S,2022-01-15T00:54:36.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,55,54,2022-01-15T00:54:36Z,2650000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M34.00S,2022-01-15T00:56:30.5Z,2,REGULAR,substitution,out,[],1629667,,,1610612753,55,54,2022-01-15T00:57:18Z,2660000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M34.00S,2022-01-15T00:56:30.5Z,2,REGULAR,substitution,out,[],1630181,,,1610612753,55,54,2022-01-15T00:57:18Z,2670000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M34.00S,2022-01-15T00:56:30.5Z,2,REGULAR,substitution,in,[],1628998,,,1610612753,55,54,2022-01-15T00:57:18Z,2680000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M34.00S,2022-01-15T00:56:30.5Z,2,REGULAR,substitution,in,[],1630591,,,1610612753,55,54,2022-01-15T00:57:18Z,2690000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M26.00S,2022-01-15T00:57:39.8Z,2,REGULAR,foul,personal,[],1628970,,,1610612753,55,54,2022-01-15T00:57:47Z,2700000,,,0,,M. Bridges personal FOUL (1 PF),"[1628970, 1630591]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,1162.0,,,1.0,0.0,Suggs,1630591.0,
277,PT03M20.00S,2022-01-15T00:58:02.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201577,91.40932982917214,50.98039215686274,1610612753,55,56,2022-01-15T01:02:01Z,2720000,5.0,28.0,1,right,R. Lopez turnaround Hook (5 PTS),[201577],1610612753.0,ORL,turnaround,,,Lopez,R. Lopez,,,,,2.87,Made,5.0,,,,,,,,,,,,,,,,,,
278,PT03M05.00S,2022-01-15T00:58:15.9Z,2,REGULAR,3pt,Jump Shot,[],202330,31.882391590013142,34.068627450980394,1610612766,55,56,2022-01-15T01:02:23Z,2730000,80.0,247.0,1,left,MISS G. Hayward 25' pullup 3PT,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,,
279,PT03M03.00S,2022-01-15T00:58:17.9Z,2,REGULAR,rebound,offensive,[],1628998,,,1610612766,55,56,2022-01-15T00:58:21Z,2740000,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,278.0,3.0,2.0,1.0,,,,,,,,,,,,,,
