actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
175,PT00M00.00S,2021-11-01T23:35:43.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,21,40,2021-11-01T23:35:43Z,1730000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,174.0,,,,,,,,,,,,,,
176,PT00M00.00S,2021-11-01T23:35:45.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,21,40,2021-11-01T23:35:45Z,1740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT00M00.00S,2021-11-01T23:35:56.9Z,1,REGULAR,period,end,[],0,,,1610612739,21,40,2021-11-01T23:35:56Z,1750000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2021-11-01T23:37:50.0Z,2,REGULAR,substitution,out,['startperiod'],202397,,,1610612739,21,40,2021-11-01T23:38:17Z,1760000,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2021-11-01T23:37:50.0Z,2,REGULAR,substitution,out,['startperiod'],1626162,,,1610612739,21,40,2021-11-01T23:38:17Z,1770000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2021-11-01T23:37:50.0Z,2,REGULAR,substitution,out,['startperiod'],1628374,,,1610612739,21,40,2021-11-01T23:38:17Z,1780000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2021-11-01T23:37:50.0Z,2,REGULAR,substitution,out,['startperiod'],1628386,,,1610612739,21,40,2021-11-01T23:38:17Z,1790000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2021-11-01T23:37:50.0Z,2,REGULAR,substitution,in,['startperiod'],1630163,,,1610612739,21,40,2021-11-01T23:38:17Z,1800000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2021-11-01T23:37:50.0Z,2,REGULAR,substitution,in,['startperiod'],1628970,,,1610612739,21,40,2021-11-01T23:38:17Z,1810000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2021-11-01T23:37:50.0Z,2,REGULAR,substitution,in,['startperiod'],1629731,,,1610612739,21,40,2021-11-01T23:38:17Z,1820000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2021-11-01T23:37:50.0Z,2,REGULAR,substitution,in,['startperiod'],1630596,,,1610612739,21,40,2021-11-01T23:38:17Z,1830000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2021-11-01T23:38:15.4Z,2,REGULAR,period,start,[],0,,,1610612766,21,40,2021-11-01T23:38:17Z,1840000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT11M47.00S,2021-11-01T23:38:27.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,93.24901445466492,53.18627450980392,1610612766,23,40,2021-11-01T23:38:31Z,1850000,16.0,11.0,1,right,N. Richards Layup (2 PTS) (L. Ball 1 AST),"[1630208, 1630163]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,1.93,Made,,,,,,,,,2.0,L. Ball,1630163.0,1.0,,,,,
189,PT11M29.00S,2021-11-01T23:38:45.4Z,2,REGULAR,turnover,bad pass,[],201937,,,1610612739,23,40,2021-11-01T23:38:51Z,1870000,,,0,,R. Rubio bad pass TURNOVER (1 TO),"[201937, 1628970]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,1.0,,,,,,,,,Bridges,1628970.0,,,,,,,,,
190,PT11M29.00S,2021-11-01T23:38:45.4Z,2,REGULAR,steal,,[],1628970,,,1610612766,23,40,2021-11-01T23:38:47Z,1880000,,,0,,M. Bridges STEAL (2 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT11M24.00S,2021-11-01T23:38:50.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628998,93.64323258869908,47.30392156862745,1610612766,25,40,2021-11-01T23:38:54Z,1890000,-13.0,7.0,1,right,C. Martin Layup (4 PTS) (M. Bridges 1 AST),"[1628998, 1628970]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,1.53,Made,,,,,,,,,4.0,M. Bridges,1628970.0,1.0,,,,,
193,PT11M05.00S,2021-11-01T23:39:10.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,16.113666228646515,49.01960784313725,1610612739,25,40,2021-11-01T23:39:13Z,1910000,5.0,99.0,1,left,MISS E. Mobley 9' fadeaway Shot,[1630596],1610612739.0,CLE,fadeaway,,,Mobley,E. Mobley,,,,,,,9.91,Missed,,,,,,,,,,,,,,,,,
194,PT11M03.00S,2021-11-01T23:39:12.0Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,25,40,2021-11-01T23:39:13Z,1920000,,,0,,G. Hayward REBOUND (Off:0 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,193.0,2.0,2.0,0.0,,,,,,,,,,,
195,PT10M53.00S,2021-11-01T23:39:21.6Z,2,REGULAR,turnover,lost ball,[],202330,,,1610612766,25,40,2021-11-01T23:39:25Z,1930000,,,0,,G. Hayward lost ball TURNOVER (1 TO),"[202330, 1629012]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,1.0,,,,,,,,,Sexton,1629012.0,,,,,,,,,
196,PT10M53.00S,2021-11-01T23:39:21.6Z,2,REGULAR,steal,,[],1629012,,,1610612739,25,40,2021-11-01T23:39:23Z,1940000,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT10M36.00S,2021-11-01T23:39:38.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629012,7.178055190538765,45.83333333333333,1610612739,25,42,2021-11-01T23:39:42Z,1950000,21.0,15.0,1,left,C. Sexton driving Layup (2 PTS),[1629012],1610612739.0,CLE,driving,,,Sexton,C. Sexton,,,,,,,2.56,Made,,,,,,,,,2.0,,,,,,,,
198,PT10M27.00S,2021-11-01T23:39:48.2Z,2,REGULAR,3pt,Jump Shot,[],1628970,92.9862023653088,96.81372549019608,1610612766,25,42,2021-11-01T23:39:54Z,1960000,234.0,13.0,1,right,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,23.45,Missed,,,,,,,,,,,,,,,,,
199,PT10M23.00S,2021-11-01T23:39:50.7Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,25,42,2021-11-01T23:39:50Z,1970000,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,198.0,1.0,1.0,0.0,,,,,,,,,,,
201,PT10M21.00S,2021-11-01T23:40:27.1Z,2,REGULAR,foul,personal,['2freethrow'],202330,,,1610612739,25,42,2021-11-01T23:40:37Z,1990000,,,0,,G. Hayward shooting personal FOUL (1 PF) (Sexton 2 FT),"[202330, 1629012]",1610612766.0,CHA,shooting,,,Hayward,G. Hayward,,,,,202007.0,,,,,,,,,,,,,,,,1.0,0.0,Sexton,1629012.0,
203,PT10M21.00S,2021-11-01T23:40:39.3Z,2,REGULAR,substitution,out,[],201937,,,1610612739,25,42,2021-11-01T23:40:43Z,2010000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT10M21.00S,2021-11-01T23:40:39.3Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,25,42,2021-11-01T23:40:43Z,2020000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT10M21.00S,2021-11-01T23:40:44.6Z,2,REGULAR,freethrow,1 of 2,[],1629012,,,1610612739,25,42,2021-11-01T23:40:44Z,2030000,,,0,,MISS C. Sexton Free Throw 1 of 2,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,Missed,,,,,,,,,,,,,,,,,
206,PT10M21.00S,2021-11-01T23:40:44.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,25,42,2021-11-01T23:40:44Z,2040000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,205.0,,,,,,,,,,,,,,
207,PT10M21.00S,2021-11-01T23:40:45.4Z,2,REGULAR,freethrow,2 of 2,[],1629012,,,1610612739,25,43,2021-11-01T23:40:45Z,2050000,,,0,,C. Sexton Free Throw 2 of 2 (3 PTS),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,,3.0,,,,,,,,
208,PT10M02.00S,2021-11-01T23:41:03.8Z,2,REGULAR,3pt,Jump Shot,[],1628998,90.22667542706965,4.6568627450980395,1610612766,28,43,2021-11-01T23:41:09Z,2060000,-227.0,39.0,1,right,C. Martin 3PT  (7 PTS) (M. Bridges 2 AST),"[1628998, 1628970]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,23.01,Made,,,,,,,,,7.0,M. Bridges,1628970.0,2.0,,,,,
210,PT09M52.00S,2021-11-01T23:41:14.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629731,5.863994743758213,51.9607843137255,1610612739,28,45,2021-11-01T23:41:23Z,2080000,-10.0,3.0,1,left,D. Wade cutting Layup (2 PTS) (C. Osman 1 AST),"[1629731, 1626224]",1610612739.0,CLE,cutting,,,Wade,D. Wade,,,,,,,1.01,Made,,,,,,,,,2.0,C. Osman,1626224.0,1.0,,,,,
212,PT09M39.00S,2021-11-01T23:41:27.3Z,2,REGULAR,3pt,Jump Shot,[],1630163,64.86530880420499,40.44117647058824,1610612766,31,45,2021-11-01T23:41:33Z,2100000,-48.0,278.0,1,right,L. Ball 28' 3PT  (3 PTS) (M. Bridges 3 AST),"[1630163, 1628970]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,28.19,Made,,,,,,,,,3.0,M. Bridges,1628970.0,3.0,,,,,
214,PT09M29.00S,2021-11-01T23:41:41.5Z,2,REGULAR,turnover,out-of-bounds,[],1629731,,,1610612739,31,45,2021-11-01T23:41:59Z,2120000,,,0,,D. Wade lost ball out-of-bounds TURNOVER (1 TO),[1629731],1610612739.0,CLE,lost ball,,,Wade,D. Wade,,,,,1628171.0,1.0,,,,,,,,,,,,,,,,,,,
215,PT09M29.00S,2021-11-01T23:41:45.7Z,2,REGULAR,substitution,out,[],1630208,,,1610612766,31,45,2021-11-01T23:41:51Z,2130000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M29.00S,2021-11-01T23:41:45.7Z,2,REGULAR,substitution,in,[],203486,,,1610612766,31,45,2021-11-01T23:41:51Z,2140000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M20.00S,2021-11-01T23:42:01.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630163,84.83902759526939,29.166666666666668,1610612766,31,45,2021-11-01T23:42:07Z,2150000,-104.0,90.0,1,right,MISS L. Ball 13' floating Shot,[1630163],1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,,,13.77,Missed,,,,,,,,,,,,,,,,,
218,PT09M16.00S,2021-11-01T23:42:04.2Z,2,REGULAR,rebound,offensive,[],1630163,,,1610612766,31,45,2021-11-01T23:42:04Z,2160000,,,0,,L. Ball REBOUND (Off:1 Def:0),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,217.0,1.0,0.0,1.0,,,,,,,,,,,
219,PT09M10.00S,2021-11-01T23:42:10.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630163,93.51182654402102,47.05882352941176,1610612766,31,45,2021-11-01T23:42:15Z,2170000,-15.0,8.0,1,right,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,,,1.7,Missed,,,,,,,,,,,,,,,,,
220,PT09M07.00S,2021-11-01T23:42:13.9Z,2,REGULAR,rebound,defensive,[],1629012,,,1610612739,31,45,2021-11-01T23:42:15Z,2180000,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,219.0,1.0,1.0,0.0,,,,,,,,,,,
221,PT09M06.00S,2021-11-01T23:42:23.9Z,2,REGULAR,foul,personal,['2freethrow'],1628998,,,1610612739,31,45,2021-11-01T23:42:41Z,2190000,,,0,,C. Martin shooting personal FOUL (1 PF) (Garland 2 FT),"[1628998, 1629636]",1610612766.0,CHA,shooting,,,Martin,C. Martin,,,,,1628171.0,,,,,,,,,,,,,,,,1.0,0.0,Garland,1629636.0,
223,PT09M06.00S,2021-11-01T23:42:48.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629636,,,1610612739,31,45,2021-11-01T23:42:48Z,2210000,,,0,,MISS D. Garland Free Throw 1 of 2,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Missed,,,,,,,,,,,,,,,,,
224,PT09M06.00S,2021-11-01T23:42:48.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,31,45,2021-11-01T23:42:48Z,2220000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,223.0,,,,,,,,,,,,,,
225,PT09M06.00S,2021-11-01T23:43:07.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629636,,,1610612739,31,46,2021-11-01T23:43:07Z,2230000,,,0,,D. Garland Free Throw 2 of 2 (6 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,
226,PT08M58.00S,2021-11-01T23:43:23.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,31,46,2021-11-01T23:43:23Z,2240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M58.00S,2021-11-01T23:43:26.0Z,2,REGULAR,substitution,out,[],202330,,,1610612766,31,46,2021-11-01T23:43:37Z,2250000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M58.00S,2021-11-01T23:43:26.0Z,2,REGULAR,substitution,out,[],1626224,,,1610612766,31,46,2021-11-01T23:43:37Z,2260000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M58.00S,2021-11-01T23:43:26.0Z,2,REGULAR,substitution,in,[],1626162,,,1610612766,31,46,2021-11-01T23:43:37Z,2270000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M58.00S,2021-11-01T23:43:26.0Z,2,REGULAR,substitution,in,[],1628374,,,1610612766,31,46,2021-11-01T23:43:37Z,2280000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M58.00S,2021-11-01T23:43:40.4Z,2,REGULAR,substitution,out,[],1628998,,,1610612766,31,46,2021-11-01T23:43:43Z,2290000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M58.00S,2021-11-01T23:43:40.4Z,2,REGULAR,substitution,in,[],1626179,,,1610612766,31,46,2021-11-01T23:43:43Z,2300000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M47.00S,2021-11-01T23:43:51.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,93.51182654402102,52.94117647058824,1610612766,33,46,2021-11-01T23:43:55Z,2310000,15.0,8.0,1,right,M. Bridges driving Layup (6 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,,,1.7,Made,,,,,,,,,6.0,,,,,,,,
234,PT08M31.00S,2021-11-01T23:44:07.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,12.565703022339028,49.754901960784316,1610612739,33,48,2021-11-01T23:44:12Z,2320000,1.0,66.0,1,left,C. Sexton 6' floating Jump Shot (5 PTS),[1629012],1610612739.0,CLE,floating,,,Sexton,C. Sexton,,,,,,,6.56,Made,,,,,,,,,5.0,,,,,,,,
235,PT08M19.00S,2021-11-01T23:44:19.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,90.09526938239159,39.705882352941174,1610612766,35,48,2021-11-01T23:44:30Z,2330000,-51.0,41.0,1,right,L. Ball 6' fadeaway bank Jump Shot (5 PTS),[1630163],1610612766.0,CHA,fadeaway bank,,,Ball,L. Ball,,,,,,,6.56,Made,,,,,,,,,5.0,,,,,,,,
236,PT08M04.00S,2021-11-01T23:44:34.5Z,2,REGULAR,turnover,bad pass,[],1629636,,,1610612739,35,48,2021-11-01T23:44:39Z,2340000,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 1628970]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,1.0,,,,,,,,,Bridges,1628970.0,,,,,,,,,
237,PT08M04.00S,2021-11-01T23:44:34.5Z,2,REGULAR,steal,,[],1628970,,,1610612766,35,48,2021-11-01T23:45:05Z,2350000,,,0,,M. Bridges STEAL (3 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M58.00S,2021-11-01T23:44:41.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628970,91.67214191852825,36.27450980392157,1610612766,35,48,2021-11-01T23:44:47Z,2360000,-69.0,26.0,1,right,MISS M. Bridges 7' Layup - blocked,"[1628970, 1628374]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,7.33,Missed,Markkanen,1628374.0,,,,,,,,,,,,,,,
239,PT07M58.00S,2021-11-01T23:44:41.6Z,2,REGULAR,block,,[],1628374,,,1610612766,35,48,2021-11-01T23:44:44Z,2370000,,,0,,L. Markkanen BLOCK (3 BLK),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M58.00S,2021-11-01T23:44:41.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,35,48,2021-11-01T23:44:47Z,2380000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,238.0,,,,,,,,,,,,,,
241,PT07M58.00S,2021-11-01T23:44:48.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,35,48,2021-11-01T23:44:48Z,2390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M45.00S,2021-11-01T23:45:08.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626179,92.19776609724047,56.127450980392155,1610612766,37,48,2021-11-01T23:45:15Z,2400000,31.0,21.0,1,right,T. Rozier Layup (2 PTS) (K. Oubre Jr. 1 AST),"[1626179, 1626162]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,3.7,Made,,,,,,,,,2.0,K. Oubre Jr.,1626162.0,1.0,,,,,
244,PT07M40.00S,2021-11-01T23:45:18.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,37,48,2021-11-01T23:45:18Z,2420000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M30.00S,2021-11-01T23:48:19.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,8.360709592641262,51.71568627450981,1610612739,37,48,2021-11-01T23:48:24Z,2430000,-9.0,26.0,1,left,MISS D. Garland Layup,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,2.75,Missed,,,,,,,,,,,,,,,,,
246,PT07M28.00S,2021-11-01T23:48:21.6Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,37,48,2021-11-01T23:48:21Z,2440000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,245.0,2.0,2.0,0.0,,,,,,,,,,,
249,PT07M24.00S,2021-11-01T23:48:36.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,92.19776609724047,49.01960784313725,1610612766,37,48,2021-11-01T23:49:11Z,2470000,-5.0,21.0,1,right,MISS L. Ball Layup - blocked,"[1630163, 1630596]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,2.14,Missed,Mobley,1630596.0,,,,,,,,,,,,,,,
250,PT07M24.00S,2021-11-01T23:48:36.6Z,2,REGULAR,block,,[],1630596,,,1610612766,37,48,2021-11-01T23:48:39Z,2480000,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M22.00S,2021-11-01T23:48:38.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,37,48,2021-11-01T23:49:00Z,2490000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,249.0,,,,,,,,,,,,,,
252,PT07M21.00S,2021-11-01T23:48:42.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,37,48,2021-11-01T23:48:42Z,2500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M15.00S,2021-11-01T23:48:46.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1626162,71.69842312746385,51.71568627450981,1610612766,37,48,2021-11-01T23:49:03Z,2510000,9.0,214.0,1,right,MISS K. Oubre Jr. 21' Jump Shot,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,21.37,Missed,,,,,,,,,,,,,,,,,
254,PT07M13.00S,2021-11-01T23:48:48.7Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,37,48,2021-11-01T23:48:48Z,2520000,,,0,,D. Wade REBOUND (Off:0 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,253.0,2.0,2.0,0.0,,,,,,,,,,,
256,PT07M11.00S,2021-11-01T23:48:54.5Z,2,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612739,37,48,2021-11-01T23:49:20Z,2530000,,,0,,K. Oubre Jr. shooting personal FOUL (2 PF) (Sexton 2 FT),"[1626162, 1629012]",1610612766.0,CHA,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,202007.0,,,,,,,,,,,,,,,,2.0,0.0,Sexton,1629012.0,
258,PT07M11.00S,2021-11-01T23:49:26.2Z,2,REGULAR,freethrow,1 of 2,[],1629012,,,1610612739,37,49,2021-11-01T23:49:26Z,2550000,,,0,,C. Sexton Free Throw 1 of 2 (6 PTS),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,
259,PT07M11.00S,2021-11-01T23:49:40.7Z,2,REGULAR,freethrow,2 of 2,[],1629012,,,1610612739,37,50,2021-11-01T23:49:40Z,2560000,,,0,,C. Sexton Free Throw 2 of 2 (7 PTS),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,
260,PT07M10.00S,2021-11-01T23:49:51.3Z,2,REGULAR,foul,personal,[],1629731,,,1610612766,37,50,2021-11-01T23:50:07Z,2570000,,,0,,D. Wade take personal FOUL (1 PF),"[1629731, 1630163]",1610612739.0,CLE,take,,,Wade,D. Wade,,,,,2003.0,,,,,,,,,,,,,,,,1.0,0.0,Ball,1630163.0,
262,PT07M10.00S,2021-11-01T23:50:05.9Z,2,REGULAR,substitution,out,[],1629012,,,1610612766,37,50,2021-11-01T23:50:09Z,2590000,,,0,,SUB out: C. Sexton,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT07M10.00S,2021-11-01T23:50:05.9Z,2,REGULAR,substitution,in,[],201937,,,1610612766,37,50,2021-11-01T23:50:09Z,2600000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT07M01.00S,2021-11-01T23:50:20.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,92.59198423127464,46.568627450980394,1610612766,37,50,2021-11-01T23:50:28Z,2610000,-17.0,17.0,1,right,MISS M. Bridges alley-oop DUNK,[1628970],1610612766.0,CHA,alley-oop,,,Bridges,M. Bridges,,,,,,,2.43,Missed,,,,,,,,,,,,,,,,,
265,PT06M59.00S,2021-11-01T23:50:22.5Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612766,37,50,2021-11-01T23:50:22Z,2620000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,264.0,2.0,1.0,1.0,,,,,,,,,,,
266,PT06M58.00S,2021-11-01T23:50:24.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,90.88370565045992,96.56862745098039,1610612766,37,50,2021-11-01T23:50:31Z,2630000,233.0,33.0,1,right,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,23.52,Missed,,,,,,,,,,,,,,,,,
