actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
186,PT10M37.00S,2021-12-28T00:39:59.4Z,2,REGULAR,rebound,defensive,[],1630586,,,1610612745,35,31,2021-12-28T00:40:02Z,1850000,,,0,,U. Garuba REBOUND (Off:0 Def:2),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,184.0,2.0,2.0,0.0,,,,,,,,,
187,PT10M37.00S,2021-12-28T00:40:05.7Z,2,REGULAR,foul,personal,[],202330,,,1610612745,35,31,2021-12-28T00:40:26Z,1860000,,,0,,G. Hayward take personal FOUL (1 PF),"[202330, 1629717]",1610612766.0,CHA,take,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Brooks,1629717.0,,,,
189,PT10M23.00S,2021-12-28T00:40:32.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630586,7.835085413929041,50.0,1610612745,35,33,2021-12-28T00:40:36Z,1880000,0.0,21.0,1,left,U. Garuba Layup (2 PTS),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,2.11,Made,2.0,,,,,,,,,,,,,,,,,,
190,PT10M09.00S,2021-12-28T00:40:48.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,92.46057818659659,52.94117647058824,1610612766,35,33,2021-12-28T00:45:18Z,1890000,15.0,18.0,1,right,MISS C. Martin cutting Layup - blocked,"[1628998, 1630586]",1610612766.0,CHA,cutting,,,Martin,C. Martin,,,,,2.36,Missed,,,,,Garuba,1630586.0,,,,,,,,,,,,,
191,PT10M09.00S,2021-12-28T00:40:48.1Z,2,REGULAR,block,,[],1630586,,,1610612766,35,33,2021-12-28T00:40:50Z,1900000,,,0,,U. Garuba BLOCK (1 BLK),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT10M09.00S,2021-12-28T00:40:48.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,35,33,2021-12-28T00:40:52Z,1910000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,190.0,,,,,,,,,,,,
193,PT10M09.00S,2021-12-28T00:40:53.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,35,33,2021-12-28T00:40:53Z,1920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT10M09.00S,2021-12-28T00:40:55.4Z,2,REGULAR,substitution,out,[],1628998,,,1610612766,35,33,2021-12-28T00:40:59Z,1930000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M09.00S,2021-12-28T00:40:55.4Z,2,REGULAR,substitution,in,[],1629667,,,1610612766,35,33,2021-12-28T00:40:59Z,1940000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT10M04.00S,2021-12-28T00:41:12.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,90.22667542706965,97.30392156862744,1610612766,35,33,2021-12-28T00:41:17Z,1950000,237.0,39.0,1,right,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,23.98,Missed,,,,,,,,,,,,,,,,,,,
197,PT10M02.00S,2021-12-28T00:41:15.3Z,2,REGULAR,rebound,defensive,[],1630586,,,1610612745,35,33,2021-12-28T00:41:15Z,1960000,,,0,,U. Garuba REBOUND (Off:0 Def:3),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,196.0,3.0,3.0,0.0,,,,,,,,,
198,PT09M54.00S,2021-12-28T00:41:23.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630227,8.754927726675426,50.49019607843137,1610612745,35,35,2021-12-28T00:41:27Z,1970000,-2.0,30.0,1,left,D. Nix driving Layup (4 PTS),[1630227],1610612745.0,HOU,driving,,,Nix,D. Nix,,,,,2.99,Made,4.0,,,,,,,,,,,,,,,,,,
199,PT09M40.00S,2021-12-28T00:41:40.9Z,2,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612766,35,35,2021-12-28T00:42:01Z,1980000,,,0,,A. Sengun shooting personal FOUL (2 PF) (Plumlee 2 FT),"[1630578, 203486]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,201639.0,2.0,0.0,Plumlee,203486.0,,,,
201,PT09M40.00S,2021-12-28T00:42:13.7Z,2,REGULAR,freethrow,1 of 2,[],203486,,,1610612766,36,35,2021-12-28T00:42:37Z,2000000,,,0,,M. Plumlee Free Throw 1 of 2 (5 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
202,PT09M40.00S,2021-12-28T00:42:16.8Z,2,REGULAR,substitution,out,[],1630578,,,1610612766,36,35,2021-12-28T00:42:19Z,2010000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M40.00S,2021-12-28T00:42:16.8Z,2,REGULAR,substitution,in,[],1628464,,,1610612766,36,35,2021-12-28T00:42:19Z,2020000,,,0,,SUB in: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M40.00S,2021-12-28T00:42:13.7Z,2,REGULAR,freethrow,2 of 2,[],203486,,,1610612766,36,35,2021-12-28T00:42:37Z,2030000,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Missed,,,,,,,,,,,,,,,,,,,
205,PT09M37.00S,2021-12-28T00:42:16.7Z,2,REGULAR,rebound,defensive,[],1630586,,,1610612745,36,35,2021-12-28T00:42:37Z,2040000,,,0,,U. Garuba REBOUND (Off:0 Def:4),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,204.0,4.0,4.0,0.0,,,,,,,,,
206,PT09M24.00S,2021-12-28T00:42:42.7Z,2,REGULAR,3pt,Jump Shot,[],1629717,33.327858081471746,28.431372549019606,1610612745,36,35,2021-12-28T00:46:37Z,2050000,108.0,261.0,1,left,MISS A. Brooks 28' pullup 3PT,[1629717],1610612745.0,HOU,pullup,,,Brooks,A. Brooks,,,,,28.22,Missed,,,,,,,,,,,,,,,,,,,
207,PT09M20.00S,2021-12-28T00:42:46.7Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,36,35,2021-12-28T00:42:47Z,2060000,,,0,,M. Plumlee REBOUND (Off:1 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,206.0,4.0,3.0,1.0,,,,,,,,,
208,PT09M10.00S,2021-12-28T00:42:56.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,92.9862023653088,48.529411764705884,1610612766,38,35,2021-12-28T00:43:02Z,2070000,-7.0,13.0,1,right,K. Oubre Jr. driving Layup (8 PTS) (J. McDaniels 2 AST),"[1626162, 1629667]",1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,1.53,Made,8.0,J. McDaniels,1629667.0,2.0,,,,,,,,,,,,,,,
209,PT08M56.00S,2021-12-28T00:43:11.4Z,2,REGULAR,3pt,Jump Shot,[],1629717,31.09395532194481,69.6078431372549,1610612745,38,35,2021-12-28T00:43:16Z,2080000,-98.0,240.0,1,left,MISS A. Brooks 25' fadeaway 3PT,[1629717],1610612745.0,HOU,fadeaway,,,Brooks,A. Brooks,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,,
210,PT08M52.00S,2021-12-28T00:43:14.0Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,38,35,2021-12-28T00:43:14Z,2090000,,,0,,M. Plumlee REBOUND (Off:1 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,209.0,5.0,4.0,1.0,,,,,,,,,
211,PT08M50.00S,2021-12-28T00:43:23.0Z,2,REGULAR,foul,offensive,[],1629667,,,1610612766,38,35,2021-12-28T00:43:36Z,2100000,,,0,,J. McDaniels charge offensive FOUL (2 PF),"[1629667, 1629717]",1610612766.0,CHA,charge,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,1627541.0,2.0,0.0,Brooks,1629717.0,,,,
213,PT08M50.00S,2021-12-28T00:43:23.0Z,2,REGULAR,turnover,offensive foul,[],1629667,,,1610612766,38,35,2021-12-28T00:43:23Z,2120000,,,0,,J. McDaniels offensive foul TURNOVER (2 TO),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,1627541.0,,,,,2.0,,,
214,PT08M50.00S,2021-12-28T00:43:32.5Z,2,REGULAR,substitution,out,[],1630586,,,1610612745,38,35,2021-12-28T00:43:35Z,2130000,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M50.00S,2021-12-28T00:43:32.5Z,2,REGULAR,substitution,in,[],1628021,,,1610612745,38,35,2021-12-28T00:43:35Z,2140000,,,0,,SUB in: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M30.00S,2021-12-28T00:44:09.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630243,7.966491458607096,48.77450980392157,1610612745,38,37,2021-12-28T00:44:15Z,2150000,6.0,22.0,1,left,T. Queen driving Layup (2 PTS),[1630243],1610612745.0,HOU,driving,,,Queen,T. Queen,,,,,2.32,Made,2.0,,,,,,,,,,,,,,,,,,
217,PT08M30.00S,2021-12-28T00:44:13.6Z,2,REGULAR,foul,personal,['1freethrow'],202397,,,1610612745,38,37,2021-12-28T00:44:23Z,2160000,,,0,,I. Smith shooting personal FOUL (1 PF) (Queen 1 FT),"[202397, 1630243]",1610612766.0,CHA,shooting,,,Smith,I. Smith,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Queen,1630243.0,,,,
219,PT08M30.00S,2021-12-28T00:44:36.5Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630243,,,1610612745,38,38,2021-12-28T00:44:36Z,2180000,,,0,,T. Queen Free Throw 1 of 1 (3 PTS),[1630243],1610612745.0,HOU,,,,Queen,T. Queen,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
220,PT08M16.00S,2021-12-28T00:44:51.8Z,2,REGULAR,3pt,Jump Shot,[],202330,66.70499342969777,50.49019607843137,1610612766,41,38,2021-12-28T00:44:56Z,2190000,2.0,260.0,1,right,G. Hayward 26' 3PT  (8 PTS) (I. Smith 3 AST),"[202330, 202397]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,26.05,Made,8.0,I. Smith,202397.0,3.0,,,,,,,,,,,,,,,
222,PT08M05.00S,2021-12-28T00:45:05.6Z,2,REGULAR,turnover,out-of-bounds,[],1630227,,,1610612745,41,38,2021-12-28T00:45:12Z,2210000,,,0,,D. Nix bad pass out-of-bounds TURNOVER (1 TO),[1630227],1610612745.0,HOU,bad pass,,,Nix,D. Nix,,,,,,,,,,,,,,,,,1627529.0,,,,,1.0,,,
223,PT08M05.00S,2021-12-28T00:45:18.8Z,2,REGULAR,substitution,out,[],202330,,,1610612766,41,38,2021-12-28T00:45:21Z,2220000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M05.00S,2021-12-28T00:45:18.8Z,2,REGULAR,substitution,in,[],1626179,,,1610612766,41,38,2021-12-28T00:45:21Z,2230000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M40.00S,2021-12-28T00:45:49.5Z,2,REGULAR,turnover,bad pass,[],202397,,,1610612766,41,38,2021-12-28T00:46:38Z,2255000,,,0,,I. Smith bad pass TURNOVER (1 TO),"[202397, 1630227]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,1.0,Nix,1630227.0,
232,PT07M40.00S,2021-12-28T00:45:49.5Z,2,REGULAR,steal,,[],1630227,,,1610612745,41,38,2021-12-28T00:46:38Z,2257500,,,0,,D. Nix STEAL (2 STL),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M37.00S,2021-12-28T00:45:51.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628021,5.601182654402102,53.92156862745098,1610612745,41,38,2021-12-28T00:46:38Z,2260000,-20.0,0.0,1,left,MISS D. Nwaba driving Layup,[1628021],1610612745.0,HOU,driving,,,Nwaba,D. Nwaba,,,,,1.96,Missed,,,,,,,,,,,,,,,,,,,
228,PT07M37.00S,2021-12-28T00:45:51.4Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612745,41,38,2021-12-28T00:45:59Z,2270000,,,0,,D. Theis REBOUND (Off:1 Def:0),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,227.0,1.0,0.0,1.0,,,,,,,,,
229,PT07M37.00S,2021-12-28T00:45:58.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1628464,5.590000152587891,50.0,1610612745,41,40,2021-12-28T00:49:47Z,2280000,0.0,0.0,1,left,D. Theis tip Layup (2 PTS),[1628464],1610612745.0,HOU,tip,,,Theis,D. Theis,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
230,PT07M37.00S,2021-12-28T00:46:06.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,41,40,2021-12-28T00:46:06Z,2290000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M37.00S,2021-12-28T00:46:20.2Z,2,REGULAR,substitution,out,[],202397,,,1610612766,41,40,2021-12-28T00:48:45Z,2300000,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M37.00S,2021-12-28T00:46:20.2Z,2,REGULAR,substitution,in,[],1630163,,,1610612766,41,40,2021-12-28T00:48:45Z,2310000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M37.00S,2021-12-28T00:48:54.0Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612766,41,40,2021-12-28T00:49:04Z,2320000,,,0,,TEAM delay-of-game VIOLATION,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,201639.0,,,,,,,,
237,PT07M23.00S,2021-12-28T00:49:12.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,93.51182654402102,51.225490196078425,1610612766,43,40,2021-12-28T00:49:25Z,2330000,6.0,8.0,1,right,M. Plumlee alley-oop DUNK (7 PTS) (L. Ball 2 AST),"[203486, 1630163]",1610612766.0,CHA,alley-oop,,,Plumlee,M. Plumlee,,,,,1.05,Made,7.0,L. Ball,1630163.0,2.0,,,,,,,,,,,,,,,
239,PT06M58.00S,2021-12-28T00:49:38.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630243,10.5946123521682,53.92156862745098,1610612745,43,40,2021-12-28T00:49:42Z,2350000,-20.0,47.0,1,left,MISS T. Queen Hook,[1630243],1610612745.0,HOU,,,,Queen,T. Queen,,,,,5.1,Missed,,,,,,,,,,,,,,,,,,,
240,PT06M55.00S,2021-12-28T00:49:40.5Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612766,43,40,2021-12-28T00:49:40Z,2360000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,239.0,2.0,2.0,0.0,,,,,,,,,
241,PT06M49.00S,2021-12-28T00:49:53.3Z,2,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612766,43,40,2021-12-28T00:50:00Z,2370000,,,0,,T. Rozier bad pass out-of-bounds TURNOVER (1 TO),[1626179],1610612766.0,CHA,bad pass,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,1627529.0,,,,,1.0,,,
242,PT06M49.00S,2021-12-28T00:49:57.9Z,2,REGULAR,substitution,out,[],1630243,,,1610612745,43,40,2021-12-28T00:50:03Z,2380000,,,0,,SUB out: T. Queen,[1630243],1610612745.0,HOU,,,,Queen,T. Queen,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M49.00S,2021-12-28T00:49:57.9Z,2,REGULAR,substitution,in,[],1626174,,,1610612745,43,40,2021-12-28T00:50:03Z,2390000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M41.00S,2021-12-28T00:50:21.9Z,2,REGULAR,turnover,out-of-bounds,[],1626174,,,1610612745,43,40,2021-12-28T00:50:27Z,2400000,,,0,,C. Wood bad pass out-of-bounds TURNOVER (2 TO),[1626174],1610612745.0,HOU,bad pass,,,Wood,C. Wood,,,,,,,,,,,,,,,,,1627541.0,,,,,2.0,,,
245,PT06M30.00S,2021-12-28T00:50:40.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630163,87.72996057818659,38.23529411764706,1610612766,45,40,2021-12-28T00:50:47Z,2410000,-59.0,63.0,1,right,L. Ball 8' driving floating Jump Shot (5 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,8.6,Made,5.0,,,,,,,,,,,,,,,,,,
246,PT06M17.00S,2021-12-28T00:50:54.4Z,2,REGULAR,turnover,bad pass,[],1628021,,,1610612745,45,40,2021-12-28T00:51:01Z,2420000,,,0,,D. Nwaba bad pass TURNOVER (1 TO),"[1628021, 1626162]",1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,1.0,Oubre Jr.,1626162.0,
247,PT06M17.00S,2021-12-28T00:50:54.4Z,2,REGULAR,steal,,[],1626162,,,1610612766,45,40,2021-12-28T00:50:56Z,2430000,,,0,,K. Oubre Jr. STEAL (2 STL),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M12.00S,2021-12-28T00:51:02.0Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630163,71.56701708278581,83.82352941176471,1610612766,48,40,2021-12-28T00:51:28Z,2440000,169.0,215.0,1,right,L. Ball 27' 3PT  (8 PTS) (J. McDaniels 3 AST),"[1630163, 1629667]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,27.34,Made,8.0,J. McDaniels,1629667.0,3.0,,,,,,,,,,,,,,,
250,PT06M10.00S,2021-12-28T00:51:10.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,48,40,2021-12-28T00:51:10Z,2460000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M10.00S,2021-12-28T00:51:11.7Z,2,REGULAR,substitution,out,[],1630227,,,1610612745,48,40,2021-12-28T00:53:41Z,2470000,,,0,,SUB out: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M10.00S,2021-12-28T00:51:11.7Z,2,REGULAR,substitution,in,[],201569,,,1610612745,48,40,2021-12-28T00:53:41Z,2480000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M00.00S,2021-12-28T00:54:06.9Z,2,REGULAR,3pt,Jump Shot,[],1629717,31.882391590013142,50.0,1610612745,48,40,2021-12-28T00:54:11Z,2490000,0.0,247.0,1,left,MISS A. Brooks 24' 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,24.72,Missed,,,,,,,,,,,,,,,,,,,
254,PT05M57.00S,2021-12-28T00:54:09.9Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,48,40,2021-12-28T00:54:11Z,2500000,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,253.0,1.0,1.0,0.0,,,,,,,,,
255,PT05M44.00S,2021-12-28T00:54:22.1Z,2,REGULAR,3pt,Jump Shot,[],1629667,75.3777923784494,86.51960784313727,1610612766,48,40,2021-12-28T00:54:26Z,2510000,183.0,179.0,1,right,MISS J. McDaniels 25' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,,
256,PT05M42.00S,2021-12-28T00:54:24.5Z,2,REGULAR,rebound,offensive,[],1630163,,,1610612766,48,40,2021-12-28T00:54:24Z,2520000,,,0,,L. Ball REBOUND (Off:1 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,255.0,2.0,1.0,1.0,,,,,,,,,
257,PT05M33.00S,2021-12-28T00:54:33.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629667,93.38042049934296,54.41176470588235,1610612766,48,40,2021-12-28T00:54:37Z,2530000,22.0,10.0,1,right,MISS J. McDaniels driving Layup,[1629667],1610612766.0,CHA,driving,,,McDaniels,J. McDaniels,,,,,2.41,Missed,,,,,,,,,,,,,,,,,,,
258,PT05M31.00S,2021-12-28T00:54:35.4Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,48,40,2021-12-28T00:54:35Z,2540000,,,0,,C. Wood REBOUND (Off:0 Def:3),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,257.0,3.0,3.0,0.0,,,,,,,,,
259,PT05M23.00S,2021-12-28T00:54:43.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628464,12.302890932982917,52.20588235294118,1610612745,48,42,2021-12-28T00:54:47Z,2550000,-11.0,63.0,1,left,D. Theis 6' turnaround Jump Shot (4 PTS) (E. Gordon 2 AST),"[1628464, 201569]",1610612745.0,HOU,turnaround,,,Theis,D. Theis,,,,,6.41,Made,4.0,E. Gordon,201569.0,2.0,,,,,,,,,,,,,,,
261,PT05M07.00S,2021-12-28T00:54:59.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,90.75229960578186,61.76470588235294,1610612766,50,42,2021-12-28T00:55:07Z,2570000,59.0,34.0,1,right,T. Rozier 6' fadeaway bank Jump Shot (7 PTS) (L. Ball 3 AST),"[1626179, 1630163]",1610612766.0,CHA,fadeaway bank,,,Rozier,T. Rozier,,,,,6.81,Made,7.0,L. Ball,1630163.0,3.0,,,,,,,,,,,,,,,
263,PT04M51.00S,2021-12-28T00:55:15.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628464,6.1268068331143235,53.92156862745098,1610612745,50,42,2021-12-28T00:56:23Z,2590000,-20.0,5.0,1,left,MISS D. Theis DUNK - blocked,"[1628464, 203486]",1610612745.0,HOU,,,,Theis,D. Theis,,,,,2.03,Missed,,,,,Plumlee,203486.0,,,,,,,,,,,,,
264,PT04M51.00S,2021-12-28T00:55:15.7Z,2,REGULAR,block,,[],203486,,,1610612745,50,42,2021-12-28T00:55:18Z,2600000,,,0,,M. Plumlee BLOCK (3 BLK),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M44.00S,2021-12-28T00:55:22.7Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612745,50,42,2021-12-28T00:55:23Z,2610000,,,0,,D. Theis REBOUND (Off:2 Def:0),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,263.0,2.0,0.0,2.0,,,,,,,,,
266,PT04M44.00S,2021-12-28T00:55:21.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628464,5.590000152587891,50.0,1610612745,50,44,2021-12-28T00:55:21Z,2620000,0.0,0.0,1,left,D. Theis putback Layup (6 PTS),[1628464],1610612745.0,HOU,putback,,,Theis,D. Theis,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,,
267,PT04M36.00S,2021-12-28T00:55:30.6Z,2,REGULAR,3pt,Jump Shot,[],1630163,71.56701708278581,76.22549019607843,1610612766,50,44,2021-12-28T00:57:02Z,2630000,131.0,215.0,1,right,MISS L. Ball 25' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,,
268,PT04M34.00S,2021-12-28T00:55:33.1Z,2,REGULAR,rebound,offensive,[],1626179,,,1610612766,50,44,2021-12-28T00:55:33Z,2640000,,,0,,T. Rozier REBOUND (Off:1 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,267.0,2.0,1.0,1.0,,,,,,,,,
269,PT04M31.00S,2021-12-28T00:55:35.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626179,92.32917214191852,3.431372549019608,1610612766,53,44,2021-12-28T00:55:41Z,2650000,-233.0,20.0,1,right,T. Rozier 3PT  (10 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.36,Made,10.0,,,,,,,,,,,,,,,,,,
270,PT04M24.00S,2021-12-28T00:55:42.1Z,2,REGULAR,turnover,bad pass,[],201569,,,1610612745,53,44,2021-12-28T00:55:47Z,2660000,,,0,,E. Gordon bad pass TURNOVER (2 TO),"[201569, 1630163]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,2.0,Ball,1630163.0,
271,PT04M24.00S,2021-12-28T00:55:42.1Z,2,REGULAR,steal,,[],1630163,,,1610612766,53,44,2021-12-28T00:55:44Z,2670000,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M19.00S,2021-12-28T00:55:47.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626179,66.70499342969777,50.0,1610612766,53,44,2021-12-28T00:55:51Z,2680000,0.0,260.0,1,right,MISS T. Rozier 26' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
