actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
93,PT04M24.00S,2022-01-22T00:27:07.2Z,1,REGULAR,substitution,in,[],1629647,,,1610612760,19,13,2022-01-22T00:27:13Z,930000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M24.00S,2022-01-22T00:27:16.7Z,1,REGULAR,substitution,out,[],1630163,,,1610612760,19,13,2022-01-22T00:27:22Z,940000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M24.00S,2022-01-22T00:27:16.7Z,1,REGULAR,substitution,in,[],1626179,,,1610612760,19,13,2022-01-22T00:27:22Z,950000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M11.00S,2022-01-22T00:27:42.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628983,6.521024967148489,50.0,1610612760,19,15,2022-01-22T00:28:07Z,960000,0.0,9.0,1,left,S. Gilgeous-Alexander driving DUNK (6 PTS) (M. Muscala 1 AST),"[1628983, 203488]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,0.88,Made,,,,,6.0,M. Muscala,203488.0,1.0,,,,,,,,,,
98,PT03M55.00S,2022-01-22T00:28:01.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,19,15,2022-01-22T00:28:01Z,980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M46.00S,2022-01-22T00:28:24.5Z,1,REGULAR,3pt,Jump Shot,[],1626162,80.76544021024968,93.62745098039215,1610612766,19,15,2022-01-22T00:28:28Z,990000,218.0,128.0,1,right,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,
100,PT03M43.00S,2022-01-22T00:28:27.5Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,19,15,2022-01-22T00:28:28Z,1000000,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,99.0,2.0,2.0,0.0,,,,,,,,,,,,,,
101,PT03M37.00S,2022-01-22T00:28:38.3Z,1,REGULAR,foul,personal,[],1626162,,,1610612760,19,15,2022-01-22T00:28:45Z,1010000,,,0,,K. Oubre Jr. personal FOUL (1 PF),"[1626162, 1628983]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,
103,PT03M30.00S,2022-01-22T00:29:00.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,8.360709592641262,49.754901960784316,1610612760,19,15,2022-01-22T00:29:07Z,1030000,1.0,26.0,1,left,MISS J. Giddey driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,2.61,Missed,,,,,,,,,,,,,,,,,,
104,PT03M26.00S,2022-01-22T00:29:04.4Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,19,15,2022-01-22T00:29:07Z,1040000,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,103.0,1.0,1.0,0.0,,,,,,,,,,,,,,
105,PT03M24.00S,2022-01-22T00:29:08.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612766,19,15,2022-01-22T00:29:24Z,1050000,,,0,,L. Dort personal FOUL (1 PF) (Rozier 2 FT),"[1629652, 1626179]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Rozier,1626179.0,,,
107,PT03M24.00S,2022-01-22T00:29:33.5Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1626179,,,1610612766,20,15,2022-01-22T00:29:33Z,1070000,,,0,,T. Rozier Free Throw 1 of 2 (3 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
108,PT03M24.00S,2022-01-22T00:29:36.5Z,1,REGULAR,substitution,out,[],1630581,,,1610612766,20,15,2022-01-22T00:29:44Z,1080000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M24.00S,2022-01-22T00:29:36.5Z,1,REGULAR,substitution,in,[],1630544,,,1610612766,20,15,2022-01-22T00:29:44Z,1090000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M24.00S,2022-01-22T00:29:57.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1626179,,,1610612766,21,15,2022-01-22T00:29:57Z,1100000,,,0,,T. Rozier Free Throw 2 of 2 (4 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
111,PT03M12.00S,2022-01-22T00:30:12.4Z,1,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612760,21,15,2022-01-22T00:30:22Z,1110000,,,0,,P. Washington shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1629023, 1628983]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,
113,PT03M12.00S,2022-01-22T00:30:31.6Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,21,16,2022-01-22T00:30:31Z,1130000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (7 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
114,PT03M12.00S,2022-01-22T00:30:42.6Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,21,17,2022-01-22T00:30:42Z,1140000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (8 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
115,PT03M01.00S,2022-01-22T00:30:54.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,92.46057818659659,51.470588235294116,1610612766,23,17,2022-01-22T00:30:59Z,1150000,7.0,18.0,1,right,M. Bridges cutting DUNK (6 PTS) (T. Rozier 3 AST),"[1628970, 1626179]",1610612766.0,CHA,cutting,,,Bridges,M. Bridges,,,,,1.98,Made,,,,,6.0,T. Rozier,1626179.0,3.0,,,,,,,,,,
117,PT02M44.00S,2022-01-22T00:31:12.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203488,8.886333771353483,54.166666666666664,1610612760,23,17,2022-01-22T00:31:16Z,1170000,-21.0,31.0,1,left,MISS M. Muscala Layup - blocked,"[203488, 1629023]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,3.73,Missed,,,,,,,,,Washington,1629023.0,,,,,,,,
118,PT02M44.00S,2022-01-22T00:31:12.0Z,1,REGULAR,block,,[],1629023,,,1610612760,23,17,2022-01-22T00:31:14Z,1180000,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M42.00S,2022-01-22T00:31:14.0Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,23,17,2022-01-22T00:31:16Z,1190000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,117.0,2.0,2.0,0.0,,,,,,,,,,,,,,
120,PT02M39.00S,2022-01-22T00:31:16.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1626162,93.51182654402102,50.49019607843137,1610612766,25,17,2022-01-22T00:31:57Z,1200000,2.0,8.0,1,right,K. Oubre Jr. running DUNK (2 PTS) (M. Bridges 1 AST),"[1626162, 1628970]",1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,0.89,Made,,,,,2.0,M. Bridges,1628970.0,1.0,,,,,,,,,,
122,PT02M27.00S,2022-01-22T00:31:28.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,9.674770039421814,49.754901960784316,1610612760,25,17,2022-01-22T00:31:41Z,1220000,1.0,38.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,3.84,Missed,,,,,,,,,,,,,,,,,,
124,PT02M25.00S,2022-01-22T00:31:30.9Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,25,17,2022-01-22T00:31:41Z,1240000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,122.0,3.0,3.0,0.0,,,,,,,,,,,,,,
125,PT02M19.00S,2022-01-22T00:31:36.8Z,1,REGULAR,3pt,Jump Shot,[],1626162,73.27529566360053,14.950980392156863,1610612766,25,17,2022-01-22T00:31:44Z,1250000,-175.0,199.0,1,right,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,26.49,Missed,,,,,,,,,,,,,,,,,,
126,PT02M18.00S,2022-01-22T00:31:37.8Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,25,17,2022-01-22T00:31:44Z,1260000,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,125.0,3.0,3.0,0.0,,,,,,,,,,,,,,
127,PT02M13.00S,2022-01-22T00:31:43.0Z,1,REGULAR,turnover,lost ball,[],1629652,,,1610612760,25,17,2022-01-22T00:31:46Z,1270000,,,0,,L. Dort lost ball TURNOVER (1 TO),"[1629652, 1628970]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,1.0,Bridges,1628970.0
128,PT02M13.00S,2022-01-22T00:31:43.0Z,1,REGULAR,steal,,[],1628970,,,1610612766,25,17,2022-01-22T00:38:12Z,1280000,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M07.00S,2022-01-22T00:31:48.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202330,92.06636005256242,49.26470588235294,1610612766,27,17,2022-01-22T00:35:07Z,1290000,-4.0,22.0,1,right,G. Hayward running Layup (5 PTS) (M. Bridges 2 AST),"[202330, 1628970]",1610612766.0,CHA,running,,,Hayward,G. Hayward,,,,,2.24,Made,,,,,5.0,M. Bridges,1628970.0,2.0,,,,,,,,,,
131,PT01M47.00S,2022-01-22T00:32:08.4Z,1,REGULAR,3pt,Jump Shot,[],1629652,19.92444152431012,93.62745098039215,1610612760,27,17,2022-01-22T00:32:12Z,1310000,-218.0,135.0,1,left,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,
132,PT01M44.00S,2022-01-22T00:32:11.4Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612766,27,17,2022-01-22T00:32:12Z,1320000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,
133,PT01M27.00S,2022-01-22T00:32:28.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,87.07293035479631,50.49019607843137,1610612766,29,17,2022-01-22T00:32:32Z,1330000,2.0,69.0,1,right,T. Rozier 6' floating Jump Shot (6 PTS),[1626179],1610612766.0,CHA,floating,,,Rozier,T. Rozier,,,,,6.9,Made,,,,,6.0,,,,,,,,,,,,,
134,PT01M13.00S,2022-01-22T00:32:42.2Z,1,REGULAR,3pt,Jump Shot,[],1629647,23.340998685939553,87.25490196078431,1610612760,29,17,2022-01-22T00:32:47Z,1340000,-186.0,167.0,1,left,MISS D. Bazley 25' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,
135,PT01M12.00S,2022-01-22T00:32:43.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,29,17,2022-01-22T00:32:47Z,1350000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,134.0,,,,,,,,,,,,,,,,,
136,PT01M12.00S,2022-01-22T00:32:46.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,29,17,2022-01-22T00:32:46Z,1360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M12.00S,2022-01-22T00:32:47.2Z,1,REGULAR,substitution,out,[],202330,,,1610612766,29,17,2022-01-22T00:33:03Z,1370000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M12.00S,2022-01-22T00:32:47.2Z,1,REGULAR,substitution,out,[],1628983,,,1610612766,29,17,2022-01-22T00:33:03Z,1380000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M12.00S,2022-01-22T00:32:47.2Z,1,REGULAR,substitution,out,[],1629652,,,1610612766,29,17,2022-01-22T00:33:03Z,1390000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M12.00S,2022-01-22T00:32:47.2Z,1,REGULAR,substitution,out,[],203488,,,1610612766,29,17,2022-01-22T00:33:03Z,1400000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M12.00S,2022-01-22T00:32:47.2Z,1,REGULAR,substitution,in,[],1628998,,,1610612766,29,17,2022-01-22T00:33:03Z,1410000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M12.00S,2022-01-22T00:32:47.2Z,1,REGULAR,substitution,in,[],1630526,,,1610612766,29,17,2022-01-22T00:33:03Z,1420000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M12.00S,2022-01-22T00:32:47.2Z,1,REGULAR,substitution,in,[],1629026,,,1610612766,29,17,2022-01-22T00:33:03Z,1430000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M12.00S,2022-01-22T00:32:47.2Z,1,REGULAR,substitution,in,[],1629660,,,1610612766,29,17,2022-01-22T00:33:03Z,1440000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M59.50S,2022-01-22T00:33:17.3Z,1,REGULAR,3pt,Jump Shot,[],1629023,68.28186596583443,38.72549019607843,1610612766,32,17,2022-01-22T00:33:21Z,1450000,-56.0,246.0,1,right,P. Washington 25' 3PT  (6 PTS) (M. Bridges 3 AST),"[1629023, 1628970]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.21,Made,,,,,6.0,M. Bridges,1628970.0,3.0,,,,,,,,,,
147,PT00M47.50S,2022-01-22T00:33:33.6Z,1,REGULAR,3pt,Jump Shot,[],1630544,26.231931668856767,81.61764705882352,1610612760,32,17,2022-01-22T00:33:38Z,1470000,-158.0,194.0,1,left,MISS T. Mann 25' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,25.03,Missed,,,,,,,,,,,,,,,,,,
148,PT00M44.60S,2022-01-22T00:33:36.5Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,32,17,2022-01-22T00:33:38Z,1480000,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,147.0,1.0,1.0,0.0,,,,,,,,,,,,,,
149,PT00M38.00S,2022-01-22T00:33:43.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629023,67.49342969776609,35.53921568627451,1610612766,35,17,2022-01-22T00:33:54Z,1490000,-72.0,253.0,1,right,P. Washington 26' 3PT  (9 PTS) (C. Martin 1 AST),"[1629023, 1628998]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,26.32,Made,,,,,9.0,C. Martin,1628998.0,1.0,,,,,,,,,,
151,PT00M32.80S,2022-01-22T00:33:56.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,35,17,2022-01-22T00:33:56Z,1510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M28.00S,2022-01-22T00:34:18.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,35,17,2022-01-22T00:34:18Z,1520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M24.20S,2022-01-22T00:34:32.4Z,1,REGULAR,3pt,Jump Shot,[],1629647,30.699737187910642,27.205882352941174,1610612760,35,20,2022-01-22T00:34:37Z,1530000,114.0,236.0,1,left,D. Bazley 26' 3PT  (3 PTS) (T. Jerome 1 AST),"[1629647, 1629660]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,26.22,Made,,,,,3.0,T. Jerome,1629660.0,1.0,,,,,,,,,,
155,PT00M08.20S,2022-01-22T00:34:51.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,91.93495400788436,51.9607843137255,1610612766,37,20,2022-01-22T00:34:59Z,1550000,10.0,23.0,1,right,T. Rozier driving Layup (8 PTS),[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,2.53,Made,,,,,8.0,,,,,,,,,,,,,
156,PT00M08.20S,2022-01-22T00:34:53.9Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630544,,,1610612766,37,20,2022-01-22T00:35:04Z,1560000,,,0,,T. Mann shooting personal FOUL (1 PF) (Rozier 1 FT),"[1630544, 1626179]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Rozier,1626179.0,,,
158,PT00M08.20S,2022-01-22T00:35:22.6Z,1,REGULAR,freethrow,1 of 1,[],1626179,,,1610612766,37,20,2022-01-22T00:35:22Z,1580000,,,0,,MISS T. Rozier Free Throw 1 of 1,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Missed,,,,,,,,,,,,,,,,,,
159,PT00M06.70S,2022-01-22T00:35:24.1Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612760,37,20,2022-01-22T00:35:25Z,1590000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:3),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,158.0,3.0,3.0,0.0,,,,,,,,,,,,,,
160,PT00M01.30S,2022-01-22T00:35:28.6Z,1,REGULAR,3pt,Jump Shot,[],1629026,7.835085413929041,2.941176470588235,1610612760,37,20,2022-01-22T00:35:34Z,1600000,235.0,21.0,1,left,MISS K. Williams 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,23.62,Missed,,,,,,,,,,,,,,,,,,
161,PT00M01.30S,2022-01-22T00:35:28.6Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,37,20,2022-01-22T00:35:34Z,1610000,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,160.0,4.0,4.0,0.0,,,,,,,,,,,,,,
162,PT00M00.00S,2022-01-22T00:35:37.8Z,1,REGULAR,period,end,[],0,,,1610612766,37,20,2022-01-22T00:35:37Z,1620000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-01-22T00:35:43.5Z,2,REGULAR,substitution,out,['startperiod'],1628970,,,1610612766,37,20,2022-01-22T00:38:21Z,1630000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-01-22T00:35:43.5Z,2,REGULAR,substitution,out,['startperiod'],1626179,,,1610612766,37,20,2022-01-22T00:38:21Z,1640000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-01-22T00:35:43.5Z,2,REGULAR,substitution,out,['startperiod'],1630526,,,1610612766,37,20,2022-01-22T00:38:21Z,1650000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-01-22T00:35:43.5Z,2,REGULAR,substitution,in,['startperiod'],1629667,,,1610612766,37,20,2022-01-22T00:38:21Z,1660000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-01-22T00:35:43.5Z,2,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,37,20,2022-01-22T00:38:21Z,1670000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-01-22T00:35:43.5Z,2,REGULAR,substitution,in,['startperiod'],1629603,,,1610612766,37,20,2022-01-22T00:38:21Z,1680000,,,0,,SUB in: M. Diakite,[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-01-22T00:38:15.6Z,2,REGULAR,period,start,[],0,,,1610612760,37,20,2022-01-22T00:38:22Z,1690000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M42.00S,2022-01-22T00:38:33.2Z,2,REGULAR,3pt,Jump Shot,[],1629660,28.203022339027594,78.67647058823529,1610612760,37,20,2022-01-22T00:38:39Z,1700000,-143.0,213.0,1,left,MISS T. Jerome 25' 3PT,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,
171,PT11M38.00S,2022-01-22T00:38:37.2Z,2,REGULAR,rebound,offensive,[],1629026,,,1610612760,37,20,2022-01-22T00:38:39Z,1710000,,,0,,K. Williams REBOUND (Off:1 Def:0),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,170.0,1.0,0.0,1.0,,,,,,,,,,,,,,
172,PT11M37.00S,2022-01-22T00:38:37.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629647,8.360709592641262,49.01960784313725,1610612760,37,22,2022-01-22T00:38:42Z,1720000,5.0,26.0,1,left,D. Bazley cutting DUNK (5 PTS) (K. Williams 1 AST),"[1629647, 1629026]",1610612760.0,OKC,cutting,,,Bazley,D. Bazley,,,,,2.66,Made,,,,,5.0,K. Williams,1629026.0,1.0,,,,,,,,,,
174,PT11M20.00S,2022-01-22T00:38:56.6Z,2,REGULAR,foul,personal,['2freethrow'],1629660,,,1610612766,37,22,2022-01-22T00:39:11Z,1740000,,,0,,T. Jerome shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1629660, 1626162]",1610612760.0,OKC,shooting,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Oubre Jr.,1626162.0,,,
176,PT11M20.00S,2022-01-22T00:39:24.5Z,2,REGULAR,freethrow,1 of 2,[],1626162,,,1610612766,37,22,2022-01-22T00:39:42Z,1760000,,,0,,MISS K. Oubre Jr. Free Throw 1 of 2,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
177,PT11M20.00S,2022-01-22T00:39:24.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,37,22,2022-01-22T00:39:42Z,1770000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,176.0,,,,,,,,,,,,,,,,,
178,PT11M20.00S,2022-01-22T00:39:24.5Z,2,REGULAR,freethrow,2 of 2,[],1626162,,,1610612766,37,22,2022-01-22T00:39:42Z,1780000,,,0,,MISS K. Oubre Jr. Free Throw 2 of 2,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
179,PT11M17.00S,2022-01-22T00:39:27.5Z,2,REGULAR,rebound,offensive,[],1630163,,,1610612766,37,22,2022-01-22T00:39:42Z,1790000,,,0,,L. Ball REBOUND (Off:1 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,178.0,3.0,2.0,1.0,,,,,,,,,,,,,,
180,PT11M05.00S,2022-01-22T00:39:54.3Z,2,REGULAR,turnover,out-of-bounds,[],1629667,,,1610612766,37,22,2022-01-22T00:40:02Z,1800000,,,0,,J. McDaniels bad pass out-of-bounds TURNOVER (1 TO),[1629667],1610612766.0,CHA,bad pass,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,2005.0,,,,,1.0,,
181,PT10M53.00S,2022-01-22T00:40:16.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630544,30.56833114323259,23.03921568627451,1610612760,37,22,2022-01-22T00:40:21Z,1810000,135.0,235.0,1,left,MISS T. Mann 27' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,27.07,Missed,,,,,,,,,,,,,,,,,,
182,PT10M50.00S,2022-01-22T00:40:19.4Z,2,REGULAR,rebound,offensive,[],1629603,,,1610612760,37,22,2022-01-22T00:40:19Z,1820000,,,0,,M. Diakite REBOUND (Off:1 Def:0),[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,181.0,1.0,0.0,1.0,,,,,,,,,,,,,,
183,PT10M48.00S,2022-01-22T00:40:21.1Z,2,REGULAR,turnover,bad pass,[],1629647,,,1610612760,37,22,2022-01-22T00:40:25Z,1830000,,,0,,D. Bazley bad pass TURNOVER (1 TO),"[1629647, 1626162]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,1.0,Oubre Jr.,1626162.0
