actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
184,PT09M46.00S,2022-02-10T01:21:53.9Z,2,REGULAR,substitution,in,[],203897,,,1610612766,34,28,2022-02-10T01:22:02Z,1840000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M46.00S,2022-02-10T01:21:53.9Z,2,REGULAR,substitution,in,[],202696,,,1610612766,34,28,2022-02-10T01:22:02Z,1850000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M46.00S,2022-02-10T01:21:52.3Z,2,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,34,28,2022-02-10T01:22:21Z,1860000,,,0,,MISS N. Richards Free Throw 2 of 2,[1630208],1610612766.0,CHA,,Richards,N. Richards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
187,PT09M43.00S,2022-02-10T01:21:55.3Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,34,28,2022-02-10T01:22:21Z,1870000,,,0,,N. Vucevic REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,,,186.0,4.0,4.0,0.0,,,,,,,,,,,,,,
188,PT09M26.00S,2022-02-10T01:22:35.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,90.88370565045992,51.225490196078425,1610612741,34,30,2022-02-10T01:22:41Z,1880000,6.0,33.0,1,right,D. DeRozan Layup (8 PTS),[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,3.38,Made,,,,,,,,,,8.0,,,,,,,,
189,PT09M14.00S,2022-02-10T01:22:54.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,34,30,2022-02-10T01:22:54Z,1890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M14.00S,2022-02-10T01:22:55.5Z,2,REGULAR,substitution,out,[],1629023,,,1610612766,34,30,2022-02-10T01:22:59Z,1900000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M14.00S,2022-02-10T01:22:55.5Z,2,REGULAR,substitution,in,[],1626162,,,1610612766,34,30,2022-02-10T01:22:59Z,1910000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M11.00S,2022-02-10T01:23:17.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,7.835085413929041,49.01960784313725,1610612766,34,30,2022-02-10T01:46:08Z,1920000,5.0,21.0,1,left,MISS K. Oubre Jr. driving Layup,[1626162],1610612766.0,CHA,,Oubre Jr.,K. Oubre Jr.,driving,,,,,,2.17,Missed,,,,,,,,,,,,,,,,,,
193,PT09M09.00S,2022-02-10T01:23:18.8Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612766,34,30,2022-02-10T01:23:18Z,1930000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:0),[1626162],1610612766.0,CHA,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,192.0,1.0,0.0,1.0,,,,,,,,,,,,,,
194,PT09M08.00S,2022-02-10T01:23:19.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,6.783837056504599,49.50980392156863,1610612766,34,30,2022-02-10T01:46:44Z,1940000,2.0,11.0,1,left,MISS K. Oubre Jr. putback Layup - blocked,"[1626162, 202696]",1610612766.0,CHA,,Oubre Jr.,K. Oubre Jr.,putback,,,,,,1.16,Missed,,,,,,,,,,,,,,,,Vucevic,202696.0,
195,PT09M08.00S,2022-02-10T01:23:19.9Z,2,REGULAR,block,,[],202696,,,1610612766,34,30,2022-02-10T01:23:22Z,1950000,,,0,,N. Vucevic BLOCK (3 BLK),[202696],1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M08.00S,2022-02-10T01:23:19.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,34,30,2022-02-10T01:23:30Z,1960000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,194.0,,,,,,,,,,,,,,,,,
197,PT09M00.00S,2022-02-10T01:23:43.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630163,13.61695137976347,77.45098039215686,1610612766,34,30,2022-02-10T01:23:50Z,1970000,-137.0,75.0,1,left,MISS L. Ball 15' Jump Shot,[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,15.67,Missed,,,,,,,,,,,,,,,,,,
198,PT08M57.00S,2022-02-10T01:23:46.8Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,34,30,2022-02-10T01:23:50Z,1980000,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,,,197.0,2.0,2.0,0.0,,,,,,,,,,,,,,
199,PT08M46.00S,2022-02-10T01:24:01.4Z,2,REGULAR,2pt,Jump Shot,[],201942,94.43166885676742,23.774509803921568,1610612741,34,32,2022-02-10T01:24:07Z,1990000,-131.0,0.0,1,right,D. DeRozan 13' Jump Shot (10 PTS),[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,13.11,Made,,,,,,,,,,10.0,,,,,,,,
200,PT08M46.00S,2022-02-10T01:24:08.1Z,2,REGULAR,foul,personal,['1freethrow'],1626162,,,1610612741,34,32,2022-02-10T01:24:18Z,2000000,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (DeRozan 1 FT),"[1626162, 201942]",1610612766.0,CHA,1204.0,Oubre Jr.,K. Oubre Jr.,shooting,,,,,,,,,,,,,1.0,0.0,DeRozan,201942.0,,,,,,,,,
202,PT08M46.00S,2022-02-10T01:24:29.0Z,2,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,34,32,2022-02-10T01:24:33Z,2020000,,,0,,MISS D. DeRozan Free Throw 1 of 1,[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
203,PT08M44.00S,2022-02-10T01:24:31.0Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,34,32,2022-02-10T01:24:33Z,2030000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,,,202.0,2.0,2.0,0.0,,,,,,,,,,,,,,
204,PT08M25.00S,2022-02-10T01:24:49.6Z,2,REGULAR,2pt,Jump Shot,[],1630163,7.440867279894875,75.49019607843137,1610612766,34,32,2022-02-10T01:25:05Z,2040000,-127.0,17.0,1,left,MISS L. Ball 12' Jump Shot - blocked,"[1630163, 1629632]",1610612766.0,CHA,,Ball,L. Ball,,,,,,,12.87,Missed,,,,,,,,,,,,,,,,White,1629632.0,
211,PT08M25.00S,2022-02-10T01:24:49.6Z,2,REGULAR,block,,[],1629632,,,1610612766,34,32,2022-02-10T01:25:53Z,2045000,,,0,,C. White BLOCK (1 BLK),[1629632],1610612741.0,CHI,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M25.00S,2022-02-10T01:24:49.6Z,2,REGULAR,rebound,offensive,[],1630163,,,1610612766,34,32,2022-02-10T01:25:53Z,2050000,,,0,,L. Ball REBOUND (Off:1 Def:2),[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,,,204.0,3.0,2.0,1.0,,,,,,,,,,,,,,
206,PT08M23.00S,2022-02-10T01:25:02.4Z,2,REGULAR,turnover,traveling,[],1630163,,,1610612766,34,32,2022-02-10T01:25:15Z,2060000,,,0,,L. Ball traveling TURNOVER (2 TO),[1630163],1610612766.0,CHA,1204.0,Ball,L. Ball,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
207,PT08M23.00S,2022-02-10T01:25:16.5Z,2,REGULAR,substitution,out,[],201942,,,1610612741,34,32,2022-02-10T01:25:22Z,2070000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M23.00S,2022-02-10T01:25:16.5Z,2,REGULAR,substitution,in,[],1628972,,,1610612741,34,32,2022-02-10T01:25:22Z,2080000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M06.00S,2022-02-10T01:25:28.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203897,66.96780551905388,50.0,1610612741,34,35,2022-02-10T01:26:06Z,2090000,0.0,258.0,1,right,Z. LaVine 25' 3PT  (13 PTS),[203897],1610612741.0,CHI,,LaVine,Z. LaVine,,,,,,,25.8,Made,,,,,,,,,,13.0,,,,,,,,
210,PT08M05.00S,2022-02-10T01:25:45.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,34,35,2022-02-10T01:25:45Z,2100000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M05.00S,2022-02-10T01:25:49.4Z,2,REGULAR,substitution,out,[],202397,,,1610612766,34,35,2022-02-10T01:28:41Z,2120000,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M05.00S,2022-02-10T01:25:49.4Z,2,REGULAR,substitution,out,[],1630208,,,1610612766,34,35,2022-02-10T01:28:41Z,2130000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M05.00S,2022-02-10T01:25:49.4Z,2,REGULAR,substitution,in,[],1629023,,,1610612766,34,35,2022-02-10T01:28:41Z,2140000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M05.00S,2022-02-10T01:25:49.4Z,2,REGULAR,substitution,in,[],203486,,,1610612766,34,35,2022-02-10T01:28:41Z,2150000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M05.00S,2022-02-10T01:25:49.4Z,2,REGULAR,substitution,in,[],1626179,,,1610612766,34,35,2022-02-10T01:28:41Z,2160000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M05.00S,2022-02-10T01:25:49.4Z,2,REGULAR,substitution,out,[],1628970,,,1610612766,34,35,2022-02-10T01:28:56Z,2170000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M47.00S,2022-02-10T01:29:14.0Z,2,REGULAR,3pt,Jump Shot,[],1626179,5.863994743758213,95.83333333333334,1610612766,37,35,2022-02-10T01:29:20Z,2180000,-229.0,3.0,1,left,T. Rozier 3PT  (8 PTS) (L. Ball 2 AST),"[1626179, 1630163]",1610612766.0,CHA,,Rozier,T. Rozier,,,,,,,22.92,Made,,,,,,,,,,8.0,,,L. Ball,1630163.0,2.0,,,
221,PT07M31.00S,2022-02-10T01:29:29.9Z,2,REGULAR,2pt,Jump Shot,[],202696,91.80354796320631,83.82352941176471,1610612741,37,37,2022-02-10T01:29:35Z,2200000,169.0,25.0,1,right,N. Vucevic 17' Jump Shot (6 PTS) (C. White 1 AST),"[202696, 1629632]",1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,17.09,Made,,,,,,,,,,6.0,,,C. White,1629632.0,1.0,,,
223,PT07M12.00S,2022-02-10T01:29:49.6Z,2,REGULAR,3pt,Jump Shot,[],1626162,24.917871222076215,85.5392156862745,1610612766,37,37,2022-02-10T01:29:56Z,2220000,-178.0,182.0,1,left,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,Oubre Jr.,K. Oubre Jr.,,,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,
224,PT07M11.00S,2022-02-10T01:29:53.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,37,37,2022-02-10T01:29:53Z,2230000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,223.0,,,,,,,,,,,,,,,,,
225,PT06M58.00S,2022-02-10T01:30:14.2Z,2,REGULAR,3pt,Jump Shot,[],1629632,69.72733245729303,76.7156862745098,1610612741,37,37,2022-02-10T01:30:19Z,2240000,134.0,232.0,1,right,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,White,C. White,,,,,,,26.78,Missed,,,,,,,,,,,,,,,,,,
226,PT06M55.00S,2022-02-10T01:30:17.2Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,37,37,2022-02-10T01:30:19Z,2250000,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612766.0,CHA,,Plumlee,M. Plumlee,,,,,,,,,225.0,2.0,2.0,0.0,,,,,,,,,,,,,,
227,PT06M50.00S,2022-02-10T01:30:22.1Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1626179,13.87976346911958,31.127450980392158,1610612766,39,37,2022-02-10T01:47:16Z,2260000,94.0,78.0,1,left,T. Rozier 12' bank Jump Shot (10 PTS) (M. Plumlee 3 AST),"[1626179, 203486]",1610612766.0,CHA,,Rozier,T. Rozier,bank,,,,,,12.25,Made,,,,,,,,,,10.0,,,M. Plumlee,203486.0,3.0,,,
229,PT06M35.00S,2022-02-10T01:30:36.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,83.13074901445466,59.31372549019608,1610612741,39,39,2022-02-10T01:30:50Z,2280000,47.0,106.0,1,right,N. Vucevic 11' Jump Shot (8 PTS) (J. Green 2 AST),"[202696, 1629750]",1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,11.59,Made,,,,,,,,,,8.0,,,J. Green,1629750.0,2.0,,,
231,PT06M21.00S,2022-02-10T01:30:50.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,19.793035479632064,44.6078431372549,1610612766,39,39,2022-02-10T01:30:58Z,2300000,27.0,134.0,1,left,MISS L. Ball 13' floating Shot,[1630163],1610612766.0,CHA,,Ball,L. Ball,floating,,,,,,13.63,Missed,,,,,,,,,,,,,,,,,,
232,PT06M18.00S,2022-02-10T01:30:52.7Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,39,39,2022-02-10T01:30:52Z,2310000,,,0,,N. Vucevic REBOUND (Off:0 Def:5),[202696],1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,,,231.0,5.0,5.0,0.0,,,,,,,,,,,,,,
233,PT06M07.00S,2022-02-10T01:31:03.7Z,2,REGULAR,3pt,Jump Shot,[],1628972,74.06373193166885,9.803921568627452,1610612741,39,39,2022-02-10T01:31:08Z,2320000,-201.0,191.0,1,right,MISS T. Brown Jr. 27' 3PT,[1628972],1610612741.0,CHI,,Brown Jr.,T. Brown Jr.,,,,,,,27.75,Missed,,,,,,,,,,,,,,,,,,
234,PT06M05.00S,2022-02-10T01:31:05.8Z,2,REGULAR,rebound,offensive,[],1629750,,,1610612741,39,39,2022-02-10T01:31:05Z,2330000,,,0,,J. Green REBOUND (Off:1 Def:2),[1629750],1610612741.0,CHI,,Green,J. Green,,,,,,,,,233.0,3.0,2.0,1.0,,,,,,,,,,,,,,
235,PT06M03.00S,2022-02-10T01:31:08.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,69.59592641261499,76.7156862745098,1610612741,39,39,2022-02-10T01:31:13Z,2340000,134.0,233.0,1,right,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,White,C. White,,,,,,,26.88,Missed,,,,,,,,,,,,,,,,,,
236,PT06M00.00S,2022-02-10T01:31:10.9Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,39,39,2022-02-10T01:31:10Z,2350000,,,0,,P. Washington REBOUND (Off:0 Def:4),[1629023],1610612766.0,CHA,,Washington,P. Washington,,,,,,,,,235.0,4.0,4.0,0.0,,,,,,,,,,,,,,
237,PT05M55.00S,2022-02-10T01:31:17.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,15.850854139290407,41.17647058823529,1610612766,39,39,2022-02-10T01:31:25Z,2360000,44.0,96.0,1,left,MISS T. Rozier 10' Jump Shot,[1626179],1610612766.0,CHA,,Rozier,T. Rozier,,,,,,,10.61,Missed,,,,,,,,,,,,,,,,,,
238,PT05M52.00S,2022-02-10T01:31:20.5Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,39,39,2022-02-10T01:31:25Z,2370000,,,0,,N. Vucevic REBOUND (Off:0 Def:6),[202696],1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,,,237.0,6.0,6.0,0.0,,,,,,,,,,,,,,
239,PT05M45.00S,2022-02-10T01:31:25.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,93.24901445466492,47.794117647058826,1610612741,39,41,2022-02-10T01:31:36Z,2380000,-11.0,11.0,1,right,Z. LaVine driving Layup (15 PTS),[203897],1610612741.0,CHI,,LaVine,Z. LaVine,driving,,,,,,1.56,Made,,,,,,,,,,15.0,,,,,,,,
240,PT05M23.00S,2022-02-10T01:31:48.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,8.09789750328515,51.470588235294116,1610612766,39,41,2022-02-10T01:31:55Z,2390000,-7.0,24.0,1,left,MISS L. Ball Layup,[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,2.47,Missed,,,,,,,,,,,,,,,,,,
241,PT05M20.00S,2022-02-10T01:31:51.9Z,2,REGULAR,rebound,defensive,[],1628972,,,1610612741,39,41,2022-02-10T01:31:55Z,2400000,,,0,,T. Brown Jr. REBOUND (Off:2 Def:1),[1628972],1610612741.0,CHI,,Brown Jr.,T. Brown Jr.,,,,,,,,,240.0,3.0,1.0,2.0,,,,,,,,,,,,,,
242,PT05M11.00S,2022-02-10T01:31:59.8Z,2,REGULAR,3pt,Jump Shot,[],1629632,74.06373193166885,83.08823529411765,1610612741,39,44,2022-02-10T01:32:10Z,2410000,165.0,191.0,1,right,C. White 25' 3PT  (6 PTS) (T. Brown Jr. 3 AST),"[1629632, 1628972]",1610612741.0,CHI,,White,C. White,,,,,,,25.29,Made,,,,,,,,,,6.0,,,T. Brown Jr.,1628972.0,3.0,,,
244,PT04M56.00S,2022-02-10T01:32:15.9Z,2,REGULAR,turnover,bad pass,[],1630163,,,1610612766,39,44,2022-02-10T01:32:24Z,2430000,,,0,,L. Ball bad pass TURNOVER (3 TO),"[1630163, 1629750]",1610612766.0,CHA,,Ball,L. Ball,,,,,,,,,,,,,3.0,,,,,,Green,1629750.0,,,,,,
245,PT04M56.00S,2022-02-10T01:32:15.9Z,2,REGULAR,steal,,[],1629750,,,1610612741,39,44,2022-02-10T01:32:20Z,2440000,,,0,,J. Green STEAL (1 STL),[1629750],1610612741.0,CHI,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M53.00S,2022-02-10T01:32:21.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629632,92.59198423127464,50.73529411764706,1610612741,39,46,2022-02-10T01:32:33Z,2450000,4.0,17.0,1,right,C. White DUNK (8 PTS) (J. Green 3 AST),"[1629632, 1629750]",1610612741.0,CHI,,White,C. White,,,,,,,1.75,Made,,,,,,,,,,8.0,,,J. Green,1629750.0,3.0,,,
248,PT04M53.00S,2022-02-10T01:32:42.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,39,46,2022-02-10T01:32:42Z,2470000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M53.00S,2022-02-10T01:34:53.6Z,2,REGULAR,substitution,out,[],1630163,,,1610612766,39,46,2022-02-10T01:35:31Z,2480000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M53.00S,2022-02-10T01:34:53.6Z,2,REGULAR,substitution,out,[],1629750,,,1610612766,39,46,2022-02-10T01:35:31Z,2490000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M53.00S,2022-02-10T01:34:53.6Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,39,46,2022-02-10T01:35:31Z,2500000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M53.00S,2022-02-10T01:34:53.6Z,2,REGULAR,substitution,in,[],201942,,,1610612766,39,46,2022-02-10T01:35:31Z,2510000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M38.00S,2022-02-10T01:36:01.7Z,2,REGULAR,turnover,bad pass,[],1628970,,,1610612766,39,46,2022-02-10T01:36:08Z,2520000,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628970, 1628972]",1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,,,,,,,1.0,,,,,,Brown Jr.,1628972.0,,,,,,
254,PT04M38.00S,2022-02-10T01:36:01.7Z,2,REGULAR,steal,,[],1628972,,,1610612741,39,46,2022-02-10T01:36:04Z,2530000,,,0,,T. Brown Jr. STEAL (1 STL),[1628972],1610612741.0,CHI,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M26.00S,2022-02-10T01:36:13.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201942,88.91261498028909,72.30392156862744,1610612741,39,46,2022-02-10T01:36:19Z,2540000,112.0,52.0,1,right,MISS D. DeRozan 12' Jump Shot,[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,12.29,Missed,,,,,,,,,,,,,,,,,,
256,PT04M23.00S,2022-02-10T01:36:15.8Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,39,46,2022-02-10T01:36:15Z,2550000,,,0,,M. Plumlee REBOUND (Off:0 Def:3),[203486],1610612766.0,CHA,,Plumlee,M. Plumlee,,,,,,,,,255.0,3.0,3.0,0.0,,,,,,,,,,,,,,
257,PT04M18.00S,2022-02-10T01:36:21.0Z,2,REGULAR,3pt,Jump Shot,[],1628970,23.866622864651774,11.27450980392157,1610612766,39,46,2022-02-10T01:36:33Z,2560000,194.0,172.0,1,left,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,
258,PT04M15.00S,2022-02-10T01:36:24.0Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,39,46,2022-02-10T01:36:33Z,2570000,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,White,C. White,,,,,,,,,257.0,2.0,2.0,0.0,,,,,,,,,,,,,,
259,PT03M57.00S,2022-02-10T01:36:41.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628972,93.24901445466492,53.92156862745098,1610612741,39,48,2022-02-10T01:36:50Z,2580000,20.0,11.0,1,right,T. Brown Jr. Layup (2 PTS) (C. White 2 AST),"[1628972, 1629632]",1610612741.0,CHI,,Brown Jr.,T. Brown Jr.,,,,,,,2.25,Made,,,,,,,,,,2.0,,,C. White,1629632.0,2.0,,,
261,PT03M36.00S,2022-02-10T01:37:08.5Z,2,REGULAR,turnover,bad pass,[],1626179,,,1610612766,39,48,2022-02-10T01:43:53Z,2600000,,,0,,T. Rozier bad pass TURNOVER (1 TO),"[1626179, 1628972]",1610612766.0,CHA,,Rozier,T. Rozier,,,,,,,,,,,,,1.0,,,,,,Brown Jr.,1628972.0,,,,,,
262,PT03M36.00S,2022-02-10T01:37:08.5Z,2,REGULAR,steal,,[],1628972,,,1610612741,39,48,2022-02-10T01:37:11Z,2610000,,,0,,T. Brown Jr. STEAL (2 STL),[1628972],1610612741.0,CHI,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M36.00S,2022-02-10T01:37:12.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,39,48,2022-02-10T01:37:12Z,2620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M19.00S,2022-02-10T01:37:34.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202696,93.24901445466492,53.18627450980392,1610612741,39,48,2022-02-10T01:37:41Z,2630000,16.0,11.0,1,right,MISS N. Vucevic Layup,[202696],1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,1.93,Missed,,,,,,,,,,,,,,,,,,
265,PT03M16.00S,2022-02-10T01:37:37.6Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,39,48,2022-02-10T01:37:41Z,2640000,,,0,,N. Vucevic REBOUND (Off:1 Def:6),[202696],1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,,,264.0,7.0,6.0,1.0,,,,,,,,,,,,,,
266,PT03M16.00S,2022-02-10T01:37:39.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202696,94.40999984741211,50.0,1610612741,39,50,2022-02-10T01:37:39Z,2650000,0.0,0.0,1,right,N. Vucevic putback Layup (10 PTS),[202696],1610612741.0,CHI,,Vucevic,N. Vucevic,putback,,,,,,0.0,Made,,,,,,,,,,10.0,,,,,,,,
267,PT03M05.00S,2022-02-10T01:37:48.8Z,2,REGULAR,3pt,Jump Shot,[],1629023,30.831143232588698,66.42156862745098,1610612766,39,50,2022-02-10T01:37:54Z,2660000,-82.0,237.0,1,left,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,Washington,P. Washington,,,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,
268,PT03M02.00S,2022-02-10T01:37:51.8Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,39,50,2022-02-10T01:37:51Z,2670000,,,0,,N. Vucevic REBOUND (Off:1 Def:7),[202696],1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,,,267.0,8.0,7.0,1.0,,,,,,,,,,,,,,
269,PT02M52.00S,2022-02-10T01:38:01.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202696,92.85479632063075,54.65686274509803,1610612741,39,50,2022-02-10T01:38:07Z,2680000,23.0,15.0,1,right,MISS N. Vucevic Layup,[202696],1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,2.75,Missed,,,,,,,,,,,,,,,,,,
