actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
93,PT04M55.00S,2021-11-18T00:23:37.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,7.835085413929041,45.588235294117645,1610612764,15,17,2021-11-18T00:23:41Z,930000,22.0,21.0,1,left,MISS M. Harrell driving Layup - blocked,"[1626149, 1626162]",1610612764.0,WAS,driving,,,Harrell,M. Harrell,,,,,3.06,Missed,,,,,,,,,,,,,,,,,Oubre Jr.,1626162.0
94,PT04M55.00S,2021-11-18T00:23:37.2Z,1,REGULAR,block,,[],1626162,,,1610612764,15,17,2021-11-18T00:26:22Z,940000,,,0,,K. Oubre Jr. BLOCK (1 BLK),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M52.00S,2021-11-18T00:23:40.2Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612766,15,17,2021-11-18T00:23:41Z,950000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,93.0,1.0,1.0,0.0,,,,,,,,,,,,,,
96,PT04M46.00S,2021-11-18T00:23:46.0Z,1,REGULAR,3pt,Jump Shot,[],1628998,92.85479632063075,3.6764705882352944,1610612766,15,17,2021-11-18T00:23:54Z,960000,-232.0,15.0,1,right,MISS C. Martin 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,23.21,Missed,,,,,,,,,,,,,,,,,,
97,PT04M43.00S,2021-11-18T00:23:49.0Z,1,REGULAR,rebound,offensive,[],1628970,,,1610612766,15,17,2021-11-18T00:23:49Z,970000,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,96.0,4.0,3.0,1.0,,,,,,,,,,,,,,
98,PT04M40.00S,2021-11-18T00:24:00.6Z,1,REGULAR,foul,personal,[],203078,,,1610612766,15,17,2021-11-18T00:24:07Z,980000,,,0,,B. Beal personal FOUL (1 PF),"[203078, 1630163]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,201640.0,1.0,0.0,Ball,1630163.0,,
100,PT04M31.00S,2021-11-18T00:24:25.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,92.9862023653088,53.431372549019606,1610612766,17,17,2021-11-18T00:24:29Z,1000000,17.0,13.0,1,right,N. Richards alley-oop Layup (2 PTS) (L. Ball 3 AST),"[1630208, 1630163]",1610612766.0,CHA,alley-oop,,,Richards,N. Richards,,,,,2.18,Made,,,,,2.0,L. Ball,1630163.0,3.0,,,,,,,,,,
102,PT04M12.00S,2021-11-18T00:24:44.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,13.485545335085414,49.01960784313725,1610612764,17,17,2021-11-18T00:24:48Z,1020000,5.0,74.0,1,left,MISS B. Beal 7' pullup Shot,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,7.45,Missed,,,,,,,,,,,,,,,,,,
103,PT04M10.00S,2021-11-18T00:24:46.8Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,17,17,2021-11-18T00:24:46Z,1030000,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,102.0,1.0,1.0,0.0,,,,,,,,,,,,,,
104,PT03M57.00S,2021-11-18T00:25:00.2Z,1,REGULAR,turnover,bad pass,[],1630163,,,1610612766,17,17,2021-11-18T00:25:04Z,1040000,,,0,,L. Ball bad pass TURNOVER (3 TO),"[1630163, 1628398]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,3.0,Kuzma,1628398.0,,,,,,,
105,PT03M57.00S,2021-11-18T00:25:00.2Z,1,REGULAR,steal,,[],1628398,,,1610612764,17,17,2021-11-18T00:25:02Z,1050000,,,0,,K. Kuzma STEAL (1 STL),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M39.00S,2021-11-18T00:25:17.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628398,36.08738501971091,60.29411764705882,1610612764,17,17,2021-11-18T00:25:23Z,1060000,-51.0,287.0,1,left,MISS K. Kuzma 29' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,29.13,Missed,,,,,,,,,,,,,,,,,,
107,PT03M36.00S,2021-11-18T00:25:20.9Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,17,17,2021-11-18T00:25:23Z,1070000,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,106.0,5.0,4.0,1.0,,,,,,,,,,,,,,
108,PT03M30.00S,2021-11-18T00:25:27.4Z,1,REGULAR,3pt,Jump Shot,[],1630163,69.07030223390277,71.32352941176471,1610612766,20,17,2021-11-18T00:25:30Z,1080000,107.0,238.0,1,right,L. Ball 26' 3PT  (6 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,26.1,Made,,,,,6.0,,,,,,,,,,,,,
109,PT03M29.00S,2021-11-18T00:25:38.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,20,17,2021-11-18T00:25:38Z,1090000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M29.00S,2021-11-18T00:25:40.0Z,1,REGULAR,substitution,out,[],1630208,,,1610612764,20,17,2021-11-18T00:28:24Z,1100000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M29.00S,2021-11-18T00:25:40.0Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,20,17,2021-11-18T00:28:24Z,1110000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M29.00S,2021-11-18T00:25:40.0Z,1,REGULAR,substitution,in,[],203486,,,1610612764,20,17,2021-11-18T00:28:24Z,1120000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M29.00S,2021-11-18T00:25:40.0Z,1,REGULAR,substitution,in,[],1630557,,,1610612764,20,17,2021-11-18T00:28:24Z,1130000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M11.00S,2021-11-18T00:28:44.3Z,1,REGULAR,3pt,Jump Shot,[],1630557,26.62614980289093,78.92156862745098,1610612764,20,17,2021-11-18T00:28:51Z,1140000,-145.0,198.0,1,left,MISS C. Kispert 24' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,24.5,Missed,,,,,,,,,,,,,,,,,,
116,PT03M05.00S,2021-11-18T00:28:50.3Z,1,REGULAR,rebound,offensive,[],1626149,,,1610612764,20,17,2021-11-18T00:28:51Z,1150000,,,0,,M. Harrell REBOUND (Off:1 Def:0),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,115.0,1.0,0.0,1.0,,,,,,,,,,,,,,
117,PT02M57.00S,2021-11-18T00:28:56.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626149,7.30946123521682,50.245098039215684,1610612764,20,19,2021-11-18T00:30:01Z,1160000,-1.0,16.0,1,left,M. Harrell driving Layup (2 PTS),[1626149],1610612764.0,WAS,driving,,,Harrell,M. Harrell,,,,,1.62,Made,,,,,2.0,,,,,,,,,,,,,
118,PT02M50.00S,2021-11-18T00:29:04.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,94.03745072273325,54.65686274509803,1610612766,20,19,2021-11-18T00:29:08Z,1170000,23.0,4.0,1,right,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,2.36,Missed,,,,,,,,,,,,,,,,,,
119,PT02M48.00S,2021-11-18T00:29:06.7Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,20,19,2021-11-18T00:29:08Z,1180000,,,0,,M. Harrell REBOUND (Off:1 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,118.0,2.0,1.0,1.0,,,,,,,,,,,,,,
120,PT02M41.00S,2021-11-18T00:29:12.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630557,12.040078843626807,53.431372549019606,1610612764,20,21,2021-11-18T00:29:21Z,1190000,-17.0,61.0,1,left,C. Kispert 6' Hook (2 PTS) (R. Neto 2 AST),"[1630557, 203526]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,6.31,Made,,,,,2.0,R. Neto,203526.0,2.0,,,,,,,,,,
122,PT02M30.00S,2021-11-18T00:29:24.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,92.85479632063075,54.65686274509803,1610612766,20,21,2021-11-18T00:29:29Z,1210000,23.0,15.0,1,right,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,2.75,Missed,,,,,,,,,,,,,,,,,,
123,PT02M28.00S,2021-11-18T00:29:26.3Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,20,21,2021-11-18T00:29:29Z,1220000,,,0,,M. Harrell REBOUND (Off:1 Def:2),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,122.0,3.0,2.0,1.0,,,,,,,,,,,,,,
124,PT02M24.00S,2021-11-18T00:29:30.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630166,6.389618922470433,1.9607843137254901,1610612764,20,21,2021-11-18T00:29:36Z,1230000,240.0,8.0,1,left,MISS D. Avdija 24' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,24.03,Missed,,,,,,,,,,,,,,,,,,
125,PT02M20.00S,2021-11-18T00:29:34.9Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,20,21,2021-11-18T00:29:36Z,1240000,,,0,,M. Plumlee REBOUND (Off:1 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,124.0,2.0,1.0,1.0,,,,,,,,,,,,,,
126,PT02M13.00S,2021-11-18T00:29:41.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,93.11760840998686,49.01960784313725,1610612766,20,21,2021-11-18T00:29:50Z,1250000,-5.0,12.0,1,right,MISS C. Martin driving Layup - blocked,"[1628998, 1626149]",1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,1.31,Missed,,,,,,,,,,,,,,,,,Harrell,1626149.0
143,PT02M13.00S,2021-11-18T00:29:41.1Z,1,REGULAR,block,,[],1626149,,,1610612766,20,21,2021-11-18T00:31:13Z,1255000,,,0,,M. Harrell BLOCK (1 BLK),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M10.00S,2021-11-18T00:29:44.1Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,20,21,2021-11-18T00:29:50Z,1260000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,,,
128,PT02M08.00S,2021-11-18T00:29:46.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203078,29.38567674113009,24.754901960784316,1610612764,20,24,2021-11-18T00:29:53Z,1270000,126.0,224.0,1,left,B. Beal 25' 3PT  (5 PTS) (R. Neto 3 AST),"[203078, 203526]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,25.68,Made,,,,,5.0,R. Neto,203526.0,3.0,,,,,,,,,,
130,PT01M56.00S,2021-11-18T00:29:58.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,93.64323258869908,52.450980392156865,1610612766,22,24,2021-11-18T00:30:03Z,1290000,12.0,7.0,1,right,L. Ball driving Layup (8 PTS),[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,1.43,Made,,,,,8.0,,,,,,,,,,,,,
131,PT01M34.00S,2021-11-18T00:30:21.3Z,1,REGULAR,3pt,Jump Shot,[],1630166,32.40801576872536,45.83333333333333,1610612764,22,27,2021-11-18T00:30:26Z,1300000,21.0,252.0,1,left,D. Avdija 25' 3PT  (3 PTS) (C. Kispert 1 AST),"[1630166, 1630557]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,25.3,Made,,,,,3.0,C. Kispert,1630557.0,1.0,,,,,,,,,,
133,PT01M26.00S,2021-11-18T00:30:32.0Z,1,REGULAR,foul,personal,[],203078,,,1610612766,22,27,2021-11-18T00:34:56Z,1320000,,,0,,B. Beal take personal FOUL (2 PF),"[203078, 1630163]",1610612764.0,WAS,take,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,201640.0,2.0,0.0,Ball,1630163.0,,
135,PT01M26.00S,2021-11-18T00:30:39.1Z,1,REGULAR,substitution,out,[],1628970,,,1610612766,22,27,2021-11-18T00:31:01Z,1340000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M26.00S,2021-11-18T00:30:39.1Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,22,27,2021-11-18T00:31:01Z,1350000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M26.00S,2021-11-18T00:30:39.1Z,1,REGULAR,substitution,out,[],203078,,,1610612766,22,27,2021-11-18T00:31:01Z,1360000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M26.00S,2021-11-18T00:30:39.1Z,1,REGULAR,substitution,out,[],203526,,,1610612766,22,27,2021-11-18T00:31:01Z,1370000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M26.00S,2021-11-18T00:30:39.1Z,1,REGULAR,substitution,in,[],1626179,,,1610612766,22,27,2021-11-18T00:31:01Z,1380000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M26.00S,2021-11-18T00:30:39.1Z,1,REGULAR,substitution,in,[],202330,,,1610612766,22,27,2021-11-18T00:31:01Z,1390000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M26.00S,2021-11-18T00:30:39.1Z,1,REGULAR,substitution,in,[],203915,,,1610612766,22,27,2021-11-18T00:31:01Z,1400000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M26.00S,2021-11-18T00:30:39.1Z,1,REGULAR,substitution,in,[],1628988,,,1610612766,22,27,2021-11-18T00:31:01Z,1410000,,,0,,SUB in: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M06.00S,2021-11-18T00:31:14.9Z,1,REGULAR,2pt,Jump Shot,[],1628998,75.3777923784494,76.7156862745098,1610612766,22,27,2021-11-18T00:35:53Z,1420000,134.0,179.0,1,right,MISS C. Martin 22' step back Shot,[1628998],1610612766.0,CHA,step back,,,Martin,C. Martin,,,,,22.33,Missed,,,,,,,,,,,,,,,,,,
145,PT01M04.00S,2021-11-18T00:31:16.9Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,22,27,2021-11-18T00:31:19Z,1430000,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,144.0,2.0,2.0,0.0,,,,,,,,,,,,,,
146,PT00M52.20S,2021-11-18T00:31:30.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,6.1268068331143235,57.107843137254896,1610612764,22,27,2021-11-18T00:31:33Z,1440000,-36.0,5.0,1,left,MISS M. Harrell Layup - blocked,"[1626149, 1628998]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,3.59,Missed,,,,,,,,,,,,,,,,,Martin,1628998.0
147,PT00M52.20S,2021-11-18T00:31:30.0Z,1,REGULAR,block,,[],1628998,,,1610612764,22,27,2021-11-18T00:31:32Z,1450000,,,0,,C. Martin BLOCK (1 BLK),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M49.40S,2021-11-18T00:31:32.8Z,1,REGULAR,rebound,defensive,[],202330,,,1610612766,22,27,2021-11-18T00:31:33Z,1460000,,,0,,G. Hayward REBOUND (Off:0 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,146.0,2.0,2.0,0.0,,,,,,,,,,,,,,
149,PT00M45.30S,2021-11-18T00:31:36.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,94.82588699080158,95.58823529411765,1610612766,22,27,2021-11-18T00:31:42Z,1470000,228.0,-4.0,1,right,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,
150,PT00M43.20S,2021-11-18T00:31:39.1Z,1,REGULAR,rebound,offensive,[],203486,,,1610612766,22,27,2021-11-18T00:31:39Z,1480000,,,0,,M. Plumlee REBOUND (Off:2 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,149.0,3.0,1.0,2.0,,,,,,,,,,,,,,
151,PT00M42.00S,2021-11-18T00:31:40.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203486,91.93495400788436,51.470588235294116,1610612766,22,27,2021-11-18T00:31:45Z,1490000,7.0,23.0,1,right,MISS M. Plumlee Layup - blocked,"[203486, 1630166]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,2.44,Missed,,,,,,,,,,,,,,,,,Avdija,1630166.0
152,PT00M42.00S,2021-11-18T00:31:40.3Z,1,REGULAR,block,,[],1630166,,,1610612766,22,27,2021-11-18T00:31:42Z,1500000,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M42.00S,2021-11-18T00:31:40.3Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,22,27,2021-11-18T00:40:28Z,1510000,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,151.0,3.0,3.0,0.0,,,,,,,,,,,,,,
154,PT00M37.30S,2021-11-18T00:31:46.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630557,7.5722733245729295,49.50980392156863,1610612764,22,29,2021-11-18T00:39:14Z,1520000,2.0,19.0,1,left,C. Kispert running Layup (4 PTS) (M. Harrell 1 AST),"[1630557, 1626149]",1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,1.89,Made,,,,,4.0,M. Harrell,1626149.0,1.0,,,,,,,,,,
156,PT00M31.70S,2021-11-18T00:31:54.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626162,93.64323258869908,52.69607843137255,1610612766,24,29,2021-11-18T00:40:04Z,1540000,13.0,7.0,1,right,K. Oubre Jr. driving Layup (5 PTS) (T. Rozier 2 AST),"[1626162, 1626179]",1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,1.53,Made,,,,,5.0,T. Rozier,1626179.0,2.0,,,,,,,,,,
158,PT00M12.50S,2021-11-18T00:32:13.5Z,1,REGULAR,3pt,Jump Shot,[],1630166,24.26084099868594,88.72549019607843,1610612764,24,29,2021-11-18T00:32:17Z,1560000,-194.0,176.0,1,left,MISS D. Avdija 26' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,
159,PT00M09.60S,2021-11-18T00:32:16.5Z,1,REGULAR,rebound,defensive,[],202330,,,1610612766,24,29,2021-11-18T00:32:16Z,1570000,,,0,,G. Hayward REBOUND (Off:0 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,158.0,3.0,3.0,0.0,,,,,,,,,,,,,,
160,PT00M00.00S,2021-11-18T00:32:29.7Z,1,REGULAR,3pt,Jump Shot,[],1626162,70.51576872536137,78.43137254901961,1610612766,24,29,2021-11-18T00:32:35Z,1580000,142.0,225.0,1,right,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,26.59,Missed,,,,,,,,,,,,,,,,,,
161,PT00M00.00S,2021-11-18T00:32:33.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,24,29,2021-11-18T00:32:33Z,1590000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,,
162,PT00M00.00S,2021-11-18T00:32:34.9Z,1,REGULAR,period,end,[],0,,,1610612766,24,29,2021-11-18T00:32:34Z,1600000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2021-11-18T00:32:45.4Z,2,REGULAR,substitution,out,['startperiod'],1628998,,,1610612766,24,29,2021-11-18T00:35:14Z,1610000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2021-11-18T00:32:45.4Z,2,REGULAR,substitution,out,['startperiod'],1630557,,,1610612766,24,29,2021-11-18T00:35:14Z,1620000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2021-11-18T00:32:45.4Z,2,REGULAR,substitution,in,['startperiod'],1629667,,,1610612766,24,29,2021-11-18T00:35:14Z,1630000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2021-11-18T00:32:45.4Z,2,REGULAR,substitution,in,['startperiod'],203484,,,1610612766,24,29,2021-11-18T00:35:14Z,1640000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2021-11-18T00:35:16.4Z,2,REGULAR,period,start,[],0,,,1610612766,24,29,2021-11-18T00:35:16Z,1650000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M40.00S,2021-11-18T00:35:35.5Z,2,REGULAR,3pt,Jump Shot,[],1626179,65.65374507227332,49.50980392156863,1610612766,24,29,2021-11-18T00:35:40Z,1660000,-2.0,270.0,1,right,MISS T. Rozier 27' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,27.04,Missed,,,,,,,,,,,,,,,,,,
169,PT11M37.00S,2021-11-18T00:35:38.5Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,24,29,2021-11-18T00:35:40Z,1670000,,,0,,D. Avdija REBOUND (Off:0 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,168.0,4.0,4.0,0.0,,,,,,,,,,,,,,
170,PT11M15.00S,2021-11-18T00:36:00.6Z,2,REGULAR,2pt,Jump Shot,[],1628988,18.873193166885677,70.34313725490196,1610612764,24,29,2021-11-18T00:36:04Z,1680000,-102.0,125.0,1,left,MISS A. Holiday 16' fadeaway Shot,[1628988],1610612764.0,WAS,fadeaway,,,Holiday,A. Holiday,,,,,16.11,Missed,,,,,,,,,,,,,,,,,,
171,PT11M12.00S,2021-11-18T00:36:03.6Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,24,29,2021-11-18T00:36:04Z,1690000,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,170.0,1.0,1.0,0.0,,,,,,,,,,,,,,
172,PT10M57.00S,2021-11-18T00:36:18.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,83.65637319316689,43.872549019607845,1610612766,24,29,2021-11-18T00:36:22Z,1700000,-31.0,101.0,1,right,MISS G. Hayward 10' fadeaway Shot,[202330],1610612766.0,CHA,fadeaway,,,Hayward,G. Hayward,,,,,10.56,Missed,,,,,,,,,,,,,,,,,,
173,PT10M54.00S,2021-11-18T00:36:21.8Z,2,REGULAR,rebound,defensive,[],203484,,,1610612764,24,29,2021-11-18T00:36:22Z,1710000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,172.0,2.0,2.0,0.0,,,,,,,,,,,,,,
174,PT10M47.00S,2021-11-18T00:36:27.8Z,2,REGULAR,3pt,Jump Shot,[],203484,28.465834428383708,77.69607843137256,1610612764,24,29,2021-11-18T00:36:31Z,1720000,-138.0,215.0,1,left,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,
175,PT10M45.00S,2021-11-18T00:36:29.8Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,24,29,2021-11-18T00:36:31Z,1730000,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,174.0,2.0,2.0,0.0,,,,,,,,,,,,,,
176,PT10M40.00S,2021-11-18T00:36:35.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,74.45795006570303,85.04901960784314,1610612766,24,29,2021-11-18T00:36:40Z,1740000,175.0,188.0,1,right,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.67,Missed,,,,,,,,,,,,,,,,,,
177,PT10M37.00S,2021-11-18T00:36:38.3Z,2,REGULAR,rebound,defensive,[],203484,,,1610612764,24,29,2021-11-18T00:36:40Z,1750000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:3),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,176.0,3.0,3.0,0.0,,,,,,,,,,,,,,
