actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
90,PT05M16.00S,2022-01-29T01:00:34.2Z,1,REGULAR,3pt,Jump Shot,[],1628970,93.11760840998686,3.1862745098039214,1610612766,18,5,2022-01-29T01:00:37Z,900000,-234.0,12.0,1,right,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,23.44,Missed,,,,,,,,,,,,,,,,,,,
91,PT05M13.00S,2022-01-29T01:00:36.6Z,1,REGULAR,rebound,defensive,[],201599,,,1610612747,18,5,2022-01-29T01:00:36Z,910000,,,0,,D. Jordan REBOUND (Off:1 Def:1),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,90.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
92,PT05M02.00S,2022-01-29T01:00:52.9Z,1,REGULAR,turnover,traveling,[],2546,,,1610612747,18,5,2022-01-29T01:00:58Z,920000,,,0,,C. Anthony traveling TURNOVER (1 TO),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,1.0,,,204059.0,,,,,
93,PT04M51.00S,2022-01-29T01:01:10.8Z,1,REGULAR,turnover,bad pass,[],203486,,,1610612766,18,5,2022-01-29T01:01:15Z,930000,,,0,,M. Plumlee bad pass TURNOVER (2 TO),"[203486, 1629659]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,2.0,Horton-Tucker,1629659.0,,,,,,
94,PT04M51.00S,2022-01-29T01:01:10.8Z,1,REGULAR,steal,,[],1629659,,,1610612747,18,5,2022-01-29T01:01:13Z,940000,,,0,,T. Horton-Tucker STEAL (1 STL),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M33.00S,2022-01-29T01:01:28.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],2546,5.995400788436268,23.284313725490197,1610612747,18,7,2022-01-29T01:01:32Z,950000,134.0,4.0,1,left,C. Anthony 13' fadeaway Jump Shot (2 PTS),[2546],1610612747.0,LAL,fadeaway,,,Anthony,C. Anthony,,,,,13.37,Made,,,,,2.0,,,,,,,,,,,,,,
96,PT04M23.00S,2022-01-29T01:01:39.8Z,1,REGULAR,2pt,Jump Shot,[],1626179,89.96386333771353,76.22549019607843,1610612766,18,7,2022-01-29T01:01:43Z,960000,131.0,42.0,1,right,MISS T. Rozier 13' pullup Shot,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,13.76,Missed,,,,,,,,,,,,,,,,,,,
97,PT04M21.00S,2022-01-29T01:01:41.8Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,18,7,2022-01-29T01:01:43Z,970000,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,96.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
98,PT04M06.00S,2022-01-29T01:01:59.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612747,18,7,2022-01-29T01:02:15Z,980000,,,0,,P. Washington personal FOUL (1 PF) (Westbrook 2 FT),"[1629023, 201566]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Westbrook,201566.0,
100,PT04M06.00S,2022-01-29T01:02:28.2Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,18,7,2022-01-29T01:02:28Z,1000000,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,,
101,PT04M06.00S,2022-01-29T01:02:28.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,18,7,2022-01-29T01:02:28Z,1010000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,
102,PT04M06.00S,2022-01-29T01:02:44.7Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,18,8,2022-01-29T01:02:44Z,1020000,,,0,,R. Westbrook Free Throw 2 of 2 (3 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
103,PT03M55.00S,2022-01-29T01:02:57.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,80.1084099868594,46.568627450980394,1610612766,20,8,2022-01-29T01:03:03Z,1030000,-17.0,134.0,1,right,L. Ball 13' floating Jump Shot (4 PTS) (M. Plumlee 3 AST),"[1630163, 203486]",1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,13.56,Made,,,,,4.0,M. Plumlee,203486.0,3.0,,,,,,,,,,,
105,PT03M45.00S,2022-01-29T01:03:07.7Z,1,REGULAR,3pt,Jump Shot,[],201566,33.85348226018397,29.166666666666668,1610612747,20,8,2022-01-29T01:03:13Z,1050000,104.0,266.0,1,left,MISS R. Westbrook 28' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,28.54,Missed,,,,,,,,,,,,,,,,,,,
106,PT03M43.00S,2022-01-29T01:03:10.5Z,1,REGULAR,rebound,offensive,[],201599,,,1610612747,20,8,2022-01-29T01:03:10Z,1060000,,,0,,D. Jordan REBOUND (Off:2 Def:1),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,105.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
107,PT03M41.00S,2022-01-29T01:03:12.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629659,30.699737187910642,73.52941176470588,1610612747,20,8,2022-01-29T01:03:16Z,1070000,-118.0,236.0,1,left,MISS T. Horton-Tucker 26' 3PT,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,26.38,Missed,,,,,,,,,,,,,,,,,,,
108,PT03M38.00S,2022-01-29T01:03:15.3Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,20,8,2022-01-29T01:03:16Z,1080000,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,107.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
109,PT03M31.00S,2022-01-29T01:03:21.5Z,1,REGULAR,3pt,Jump Shot,[],1629023,67.7562417871222,36.51960784313725,1610612766,23,8,2022-01-29T01:03:31Z,1090000,-67.0,251.0,1,right,P. Washington 25' 3PT  (3 PTS) (M. Bridges 1 AST),"[1629023, 1628970]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.95,Made,,,,,3.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,
111,PT03M28.00S,2022-01-29T01:03:43.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,23,8,2022-01-29T01:03:43Z,1110000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M28.00S,2022-01-29T01:03:44.9Z,1,REGULAR,substitution,out,[],1626179,,,1610612747,23,8,2022-01-29T01:06:51Z,1120000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M28.00S,2022-01-29T01:03:44.9Z,1,REGULAR,substitution,out,[],201566,,,1610612747,23,8,2022-01-29T01:06:51Z,1130000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M28.00S,2022-01-29T01:03:44.9Z,1,REGULAR,substitution,out,[],201599,,,1610612747,23,8,2022-01-29T01:06:51Z,1140000,,,0,,SUB out: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M28.00S,2022-01-29T01:03:44.9Z,1,REGULAR,substitution,in,[],1630547,,,1610612747,23,8,2022-01-29T01:06:51Z,1150000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M28.00S,2022-01-29T01:03:44.9Z,1,REGULAR,substitution,in,[],2772,,,1610612747,23,8,2022-01-29T01:06:51Z,1160000,,,0,,SUB in: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M28.00S,2022-01-29T01:03:44.9Z,1,REGULAR,substitution,in,[],203145,,,1610612747,23,8,2022-01-29T01:06:51Z,1170000,,,0,,SUB in: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M04.00S,2022-01-29T01:07:15.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2546,7.5722733245729295,51.71568627450981,1610612747,23,10,2022-01-29T01:07:19Z,1180000,-9.0,19.0,1,left,C. Anthony driving Layup (4 PTS) (A. Reaves 1 AST),"[2546, 1630559]",1610612747.0,LAL,driving,,,Anthony,C. Anthony,,,,,2.06,Made,,,,,4.0,A. Reaves,1630559.0,1.0,,,,,,,,,,,
120,PT02M53.00S,2022-01-29T01:07:29.9Z,1,REGULAR,foul,personal,['2freethrow'],2546,,,1610612766,23,10,2022-01-29T01:07:52Z,1200000,,,0,,C. Anthony shooting personal FOUL (1 PF) (Ball 2 FT),"[2546, 1630163]",1610612747.0,LAL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Ball,1630163.0,
122,PT02M53.00S,2022-01-29T01:07:59.9Z,1,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,24,10,2022-01-29T01:07:59Z,1220000,,,0,,L. Ball Free Throw 1 of 2 (5 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
123,PT02M53.00S,2022-01-29T01:08:01.4Z,1,REGULAR,substitution,out,[],203486,,,1610612766,24,10,2022-01-29T01:08:07Z,1230000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M53.00S,2022-01-29T01:08:01.4Z,1,REGULAR,substitution,in,[],1626179,,,1610612766,24,10,2022-01-29T01:08:07Z,1240000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M53.00S,2022-01-29T01:08:23.3Z,1,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,25,10,2022-01-29T01:08:23Z,1250000,,,0,,L. Ball Free Throw 2 of 2 (6 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
126,PT02M32.00S,2022-01-29T01:08:45.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,17.427726675427067,41.911764705882355,1610612747,25,10,2022-01-29T01:08:49Z,1260000,40.0,111.0,1,left,MISS T. Horton-Tucker 11' fadeaway Shot,[1629659],1610612747.0,LAL,fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,11.84,Missed,,,,,,,,,,,,,,,,,,,
127,PT02M29.00S,2022-01-29T01:08:48.2Z,1,REGULAR,rebound,offensive,[],203145,,,1610612747,25,10,2022-01-29T01:08:49Z,1270000,,,0,,K. Bazemore REBOUND (Off:1 Def:0),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,126.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
128,PT02M24.00S,2022-01-29T01:08:53.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630559,6.521024967148489,57.84313725490197,1610612747,25,12,2022-01-29T01:08:59Z,1280000,-39.0,9.0,1,left,A. Reaves driving Layup (2 PTS) (K. Bazemore 1 AST),"[1630559, 203145]",1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,4.02,Made,,,,,2.0,K. Bazemore,203145.0,1.0,,,,,,,,,,,
130,PT02M15.00S,2022-01-29T01:09:02.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,88.25558475689881,52.69607843137255,1610612766,25,12,2022-01-29T01:09:08Z,1300000,13.0,58.0,1,right,MISS L. Ball driving Layup - blocked,"[1630163, 2546]",1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,5.95,Missed,,,,,,,,,Anthony,2546.0,,,,,,,,,
131,PT02M15.00S,2022-01-29T01:09:02.9Z,1,REGULAR,block,,[],2546,,,1610612766,25,12,2022-01-29T01:09:05Z,1310000,,,0,,C. Anthony BLOCK (1 BLK),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M12.00S,2022-01-29T01:09:05.9Z,1,REGULAR,rebound,offensive,[],1628970,,,1610612766,25,12,2022-01-29T01:10:45Z,1320000,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,130.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
133,PT02M11.00S,2022-01-29T01:09:07.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629023,70.64717477003943,25.245098039215684,1610612766,25,12,2022-01-29T01:09:16Z,1330000,-124.0,223.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,,
134,PT02M09.00S,2022-01-29T01:09:09.0Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612747,25,12,2022-01-29T01:10:02Z,1340000,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
135,PT02M02.00S,2022-01-29T01:09:15.8Z,1,REGULAR,3pt,Jump Shot,[],203145,29.6484888304862,22.058823529411764,1610612747,25,15,2022-01-29T01:09:26Z,1350000,140.0,226.0,1,left,K. Bazemore 26' 3PT  (3 PTS) (T. Ariza 1 AST),"[203145, 2772]",1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,26.59,Made,,,,,3.0,T. Ariza,2772.0,1.0,,,,,,,,,,,
137,PT01M45.00S,2022-01-29T01:09:37.8Z,1,REGULAR,foul,personal,['2freethrow'],203145,,,1610612766,25,15,2022-01-29T01:09:51Z,1370000,,,0,,K. Bazemore shooting personal FOUL (1 PF) (Washington 2 FT),"[203145, 1629023]",1610612747.0,LAL,shooting,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Washington,1629023.0,
139,PT01M45.00S,2022-01-29T01:10:01.5Z,1,REGULAR,freethrow,1 of 2,[],1629023,,,1610612766,26,15,2022-01-29T01:10:22Z,1390000,,,0,,P. Washington Free Throw 1 of 2 (4 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
140,PT01M45.00S,2022-01-29T01:10:01.5Z,1,REGULAR,freethrow,2 of 2,[],1629023,,,1610612766,26,15,2022-01-29T01:10:22Z,1400000,,,0,,MISS P. Washington Free Throw 2 of 2,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,Missed,,,,,,,,,,,,,,,,,,,
141,PT01M42.00S,2022-01-29T01:10:04.5Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612747,26,15,2022-01-29T01:10:22Z,1410000,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:2),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,140.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
142,PT01M26.00S,2022-01-29T01:10:40.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612747,26,15,2022-01-29T01:10:52Z,1420000,,,0,,P. Washington shooting personal FOUL (2 PF) (Anthony 2 FT),"[1629023, 2546]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,1363.0,2.0,0.0,Anthony,2546.0,
144,PT01M26.00S,2022-01-29T01:11:06.5Z,1,REGULAR,freethrow,1 of 2,[],2546,,,1610612747,26,16,2022-01-29T01:11:06Z,1440000,,,0,,C. Anthony Free Throw 1 of 2 (5 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
145,PT01M26.00S,2022-01-29T01:11:23.2Z,1,REGULAR,freethrow,2 of 2,[],2546,,,1610612747,26,17,2022-01-29T01:11:23Z,1450000,,,0,,C. Anthony Free Throw 2 of 2 (6 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
146,PT01M18.00S,2022-01-29T01:11:40.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2772,,,1610612766,26,17,2022-01-29T01:11:52Z,1460000,,,0,,T. Ariza shooting personal FOUL (1 PF) (Bridges 2 FT),"[2772, 1628970]",1610612747.0,LAL,shooting,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Bridges,1628970.0,
148,PT01M18.00S,2022-01-29T01:12:05.0Z,1,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,27,17,2022-01-29T01:12:05Z,1480000,,,0,,M. Bridges Free Throw 1 of 2 (7 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
149,PT01M18.00S,2022-01-29T01:12:19.6Z,1,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,28,17,2022-01-29T01:12:19Z,1490000,,,0,,M. Bridges Free Throw 2 of 2 (8 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
150,PT01M00.00S,2022-01-29T01:12:38.3Z,1,REGULAR,3pt,Jump Shot,[],1630559,7.703679369250986,3.6764705882352944,1610612747,28,17,2022-01-29T01:12:41Z,1500000,232.0,20.0,1,left,MISS A. Reaves 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,23.25,Missed,,,,,,,,,,,,,,,,,,,
151,PT00M58.50S,2022-01-29T01:12:39.8Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,28,17,2022-01-29T01:12:41Z,1510000,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,150.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
152,PT00M52.80S,2022-01-29T01:12:46.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630163,93.11760840998686,3.1862745098039214,1610612766,28,17,2022-01-29T01:12:52Z,1520000,-234.0,12.0,1,right,MISS L. Ball 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,23.44,Missed,,,,,,,,,,,,,,,,,,,
153,PT00M50.10S,2022-01-29T01:12:49.2Z,1,REGULAR,rebound,defensive,[],2546,,,1610612747,28,17,2022-01-29T01:12:52Z,1530000,,,0,,C. Anthony REBOUND (Off:0 Def:1),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,152.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
154,PT00M44.50S,2022-01-29T01:12:56.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,5.995400788436268,48.03921568627451,1610612747,28,19,2022-01-29T01:13:00Z,1540000,10.0,4.0,1,left,A. Reaves driving Layup (4 PTS) (C. Anthony 1 AST),"[1630559, 2546]",1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,1.05,Made,,,,,4.0,C. Anthony,2546.0,1.0,,,,,,,,,,,
156,PT00M32.80S,2022-01-29T01:13:08.7Z,1,REGULAR,turnover,lost ball,[],1629023,,,1610612766,28,19,2022-01-29T01:13:12Z,1560000,,,0,,P. Washington lost ball TURNOVER (1 TO),"[1629023, 2546]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,1.0,Anthony,2546.0,,,,,,
157,PT00M32.80S,2022-01-29T01:13:08.7Z,1,REGULAR,steal,,[],2546,,,1610612747,28,19,2022-01-29T01:13:11Z,1570000,,,0,,C. Anthony STEAL (1 STL),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M26.10S,2022-01-29T01:13:19.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628970,,,1610612747,28,19,2022-01-29T01:13:38Z,1580000,,,0,,M. Bridges shooting personal FOUL (1 PF) (Bazemore 2 FT),"[1628970, 203145]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Bazemore,203145.0,
160,PT00M26.10S,2022-01-29T01:13:40.3Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203145,,,1610612747,28,20,2022-01-29T01:13:40Z,1600000,,,0,,K. Bazemore Free Throw 1 of 2 (4 PTS),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
161,PT00M26.10S,2022-01-29T01:13:56.8Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203145,,,1610612747,28,21,2022-01-29T01:13:56Z,1610000,,,0,,K. Bazemore Free Throw 2 of 2 (5 PTS),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
162,PT00M01.40S,2022-01-29T01:14:24.0Z,1,REGULAR,3pt,Jump Shot,[],1626179,83.26215505913272,95.09803921568627,1610612766,31,21,2022-01-29T01:14:27Z,1620000,225.0,105.0,1,right,T. Rozier 24' 3PT  (11 PTS) (M. Bridges 2 AST),"[1626179, 1628970]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,24.87,Made,,,,,11.0,M. Bridges,1628970.0,2.0,,,,,,,,,,,
164,PT00M00.00S,2022-01-29T01:14:35.4Z,1,REGULAR,period,end,[],0,,,1610612747,31,21,2022-01-29T01:14:35Z,1640000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-01-29T01:14:43.4Z,2,REGULAR,substitution,out,['startperiod'],1628970,,,1610612747,31,21,2022-01-29T01:18:17Z,1650000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-01-29T01:14:43.4Z,2,REGULAR,substitution,out,['startperiod'],1630163,,,1610612747,31,21,2022-01-29T01:18:17Z,1660000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-01-29T01:14:43.4Z,2,REGULAR,substitution,in,['startperiod'],1628998,,,1610612747,31,21,2022-01-29T01:18:17Z,1670000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-01-29T01:14:43.4Z,2,REGULAR,substitution,in,['startperiod'],202397,,,1610612747,31,21,2022-01-29T01:18:17Z,1680000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-01-29T01:18:16.5Z,2,REGULAR,period,start,[],0,,,1610612766,31,21,2022-01-29T01:18:18Z,1690000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M51.00S,2022-01-29T01:18:30.6Z,2,REGULAR,foul,personal,[],203145,,,1610612766,31,21,2022-01-29T01:18:41Z,1700000,,,0,,K. Bazemore personal FOUL (2 PF),"[203145, 1626179]",1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Rozier,1626179.0,
172,PT11M32.00S,2022-01-29T01:19:04.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202397,93.11760840998686,54.90196078431373,1610612766,33,21,2022-01-29T01:19:08Z,1720000,25.0,12.0,1,right,I. Smith driving Layup (2 PTS) (C. Martin 1 AST),"[202397, 1628998]",1610612766.0,CHA,driving,,,Smith,I. Smith,,,,,2.74,Made,,,,,2.0,C. Martin,1628998.0,1.0,,,,,,,,,,,
174,PT11M21.00S,2022-01-29T01:19:15.3Z,2,REGULAR,3pt,Jump Shot,[],2772,24.129434954007884,86.76470588235294,1610612747,33,24,2022-01-29T01:19:19Z,1740000,-184.0,174.0,1,left,T. Ariza 25' 3PT  (3 PTS) (A. Reaves 2 AST),"[2772, 1630559]",1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,25.33,Made,,,,,3.0,A. Reaves,1630559.0,2.0,,,,,,,,,,,
176,PT11M10.00S,2022-01-29T01:19:26.1Z,2,REGULAR,3pt,Jump Shot,[],1629023,67.23061760840999,59.80392156862745,1610612766,33,24,2022-01-29T01:19:29Z,1760000,49.0,256.0,1,right,MISS P. Washington 26' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,26.02,Missed,,,,,,,,,,,,,,,,,,,
177,PT11M08.00S,2022-01-29T01:19:28.1Z,2,REGULAR,rebound,defensive,[],2772,,,1610612747,33,24,2022-01-29T01:19:29Z,1770000,,,0,,T. Ariza REBOUND (Off:0 Def:1),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,176.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
178,PT10M58.00S,2022-01-29T01:19:37.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203145,7.046649145860711,53.18627450980392,1610612747,33,26,2022-01-29T01:19:41Z,1780000,-16.0,14.0,1,left,K. Bazemore Layup (7 PTS) (C. Anthony 2 AST),"[203145, 2546]",1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,2.1,Made,,,,,7.0,C. Anthony,2546.0,2.0,,,,,,,,,,,
180,PT10M45.00S,2022-01-29T01:19:51.5Z,2,REGULAR,turnover,bad pass,[],1626179,,,1610612766,33,26,2022-01-29T01:19:59Z,1800000,,,0,,T. Rozier bad pass TURNOVER (2 TO),"[1626179, 2772]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,2.0,Ariza,2772.0,,,,,,
181,PT10M45.00S,2022-01-29T01:19:51.5Z,2,REGULAR,steal,,[],2772,,,1610612747,33,26,2022-01-29T01:19:53Z,1810000,,,0,,T. Ariza STEAL (1 STL),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
