actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
273,PT04M20.00S,2022-04-10T20:27:37.0Z,2,REGULAR,3pt,Jump Shot,[],1630557,31.09395532194481,34.31372549019608,1610612764,50,45,2022-04-10T20:27:41Z,2660000,78.0,240.0,1,left,MISS C. Kispert 25' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,,
274,PT04M17.00S,2022-04-10T20:27:40.0Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,50,45,2022-04-10T20:27:41Z,2670000,,,0,,M. Plumlee REBOUND (Off:1 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,273.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
275,PT04M04.00S,2022-04-10T20:27:57.0Z,2,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612766,50,45,2022-04-10T20:28:14Z,2680000,,,0,,D. Gafford shooting personal FOUL (4 PF) (Plumlee 2 FT),"[1629655, 203486]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,202007.0,4.0,0.0,Plumlee,203486.0,,,,
277,PT04M04.00S,2022-04-10T20:28:25.3Z,2,REGULAR,freethrow,1 of 2,[],203486,,,1610612766,50,45,2022-04-10T20:28:58Z,2700000,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Missed,,,,,,,,,,,,,,,,,,,
278,PT04M04.00S,2022-04-10T20:28:25.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,50,45,2022-04-10T20:28:58Z,2710000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,277.0,,,,,,,,,,,,,,,,,,
279,PT04M04.00S,2022-04-10T20:28:26.4Z,2,REGULAR,substitution,out,[],1629667,,,1610612766,50,45,2022-04-10T20:28:39Z,2720000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M04.00S,2022-04-10T20:28:26.4Z,2,REGULAR,substitution,out,[],1630166,,,1610612766,50,45,2022-04-10T20:28:39Z,2730000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M04.00S,2022-04-10T20:28:26.4Z,2,REGULAR,substitution,out,[],1629655,,,1610612766,50,45,2022-04-10T20:28:39Z,2740000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M04.00S,2022-04-10T20:28:26.4Z,2,REGULAR,substitution,out,[],1630557,,,1610612766,50,45,2022-04-10T20:28:39Z,2750000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M04.00S,2022-04-10T20:28:26.4Z,2,REGULAR,substitution,in,[],1630163,,,1610612766,50,45,2022-04-10T20:28:39Z,2760000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M04.00S,2022-04-10T20:28:26.4Z,2,REGULAR,substitution,in,[],1630225,,,1610612766,50,45,2022-04-10T20:28:39Z,2770000,,,0,,SUB in: I. Todd,[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M04.00S,2022-04-10T20:28:26.4Z,2,REGULAR,substitution,in,[],1630176,,,1610612766,50,45,2022-04-10T20:28:39Z,2780000,,,0,,SUB in: V. Carey Jr.,[1630176],1610612764.0,WAS,,,,Carey Jr.,V. Carey Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M04.00S,2022-04-10T20:28:26.4Z,2,REGULAR,substitution,in,[],203107,,,1610612766,50,45,2022-04-10T20:28:39Z,2790000,,,0,,SUB in: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M04.00S,2022-04-10T20:28:25.3Z,2,REGULAR,freethrow,2 of 2,[],203486,,,1610612766,50,45,2022-04-10T20:28:58Z,2800000,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Missed,,,,,,,,,,,,,,,,,,,
288,PT03M58.00S,2022-04-10T20:28:31.3Z,2,REGULAR,rebound,defensive,[],1630176,,,1610612764,50,45,2022-04-10T20:28:58Z,2810000,,,0,,V. Carey Jr. REBOUND (Off:1 Def:1),[1630176],1610612764.0,WAS,,,,Carey Jr.,V. Carey Jr.,,,,,,,287.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
289,PT03M56.00S,2022-04-10T20:29:07.5Z,2,REGULAR,foul,personal,[],1630163,,,1610612764,50,45,2022-04-10T20:29:19Z,2820000,,,0,,L. Ball personal FOUL (1 PF),"[1630163, 203526]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Neto,203526.0,,,,
291,PT03M45.00S,2022-04-10T20:29:36.8Z,2,REGULAR,turnover,out-of-bounds,[],1630225,,,1610612764,50,45,2022-04-10T20:29:42Z,2840000,,,0,,I. Todd lost ball out-of-bounds TURNOVER (1 TO),[1630225],1610612764.0,WAS,lost ball,,,Todd,I. Todd,,,,,,,,,,,,1.0,,,,,2715.0,,,,,,,,
292,PT03M22.00S,2022-04-10T20:30:02.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203486,94.30026281208936,52.20588235294118,1610612766,52,45,2022-04-10T20:30:06Z,2850000,11.0,1.0,1,right,M. Plumlee reverse DUNK (6 PTS) (C. Martin 3 AST),"[203486, 1628998]",1610612766.0,CHA,reverse,,,Plumlee,M. Plumlee,,,,,1.11,Made,,,,,6.0,,,,,,,,,,,C. Martin,1628998.0,3.0,
294,PT03M12.00S,2022-04-10T20:30:15.2Z,2,REGULAR,foul,personal,['2freethrow'],1628998,,,1610612764,52,45,2022-04-10T20:30:36Z,2870000,,,0,,C. Martin shooting personal FOUL (1 PF) (Carey Jr. 2 FT),"[1628998, 1630176]",1610612766.0,CHA,shooting,,,Martin,C. Martin,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Carey Jr.,1630176.0,,,,
296,PT03M12.00S,2022-04-10T20:30:37.7Z,2,REGULAR,freethrow,1 of 2,[],1630176,,,1610612764,52,45,2022-04-10T20:30:37Z,2890000,,,0,,MISS V. Carey Jr. Free Throw 1 of 2,[1630176],1610612764.0,WAS,,,,Carey Jr.,V. Carey Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
297,PT03M12.00S,2022-04-10T20:30:37.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,52,45,2022-04-10T20:30:37Z,2900000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,296.0,,,,,,,,,,,,,,,,,,
298,PT03M12.00S,2022-04-10T20:30:51.8Z,2,REGULAR,freethrow,2 of 2,[],1630176,,,1610612764,52,46,2022-04-10T20:30:51Z,2910000,,,0,,V. Carey Jr. Free Throw 2 of 2 (2 PTS),[1630176],1610612764.0,WAS,,,,Carey Jr.,V. Carey Jr.,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
299,PT03M00.00S,2022-04-10T20:31:05.8Z,2,REGULAR,turnover,bad pass,[],1630163,,,1610612766,52,46,2022-04-10T20:31:11Z,2920000,,,0,,L. Ball bad pass TURNOVER (4 TO),"[1630163, 1630176]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,4.0,Carey Jr.,1630176.0,,,,,,,,,,,
300,PT03M00.00S,2022-04-10T20:31:05.8Z,2,REGULAR,steal,,[],1630176,,,1610612764,52,46,2022-04-10T20:32:40Z,2930000,,,0,,V. Carey Jr. STEAL (1 STL),[1630176],1610612764.0,WAS,,,,Carey Jr.,V. Carey Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M55.00S,2022-04-10T20:31:09.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629060,5.995400788436268,50.245098039215684,1610612764,52,48,2022-04-10T20:31:15Z,2940000,-1.0,4.0,1,left,R. Hachimura running DUNK (10 PTS) (T. Satoransky 4 AST),"[1629060, 203107]",1610612764.0,WAS,running,,,Hachimura,R. Hachimura,,,,,0.41,Made,,,,,10.0,,,,,,,,,,,T. Satoransky,203107.0,4.0,
303,PT02M41.00S,2022-04-10T20:31:28.2Z,2,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,52,48,2022-04-10T20:31:34Z,2960000,,,0,,L. Ball step out-of-bounds TURNOVER (5 TO),[1630163],1610612766.0,CHA,step,,,Ball,L. Ball,,,,,,,,,,,,5.0,,,,,1626302.0,,,,,,,,
304,PT02M23.00S,2022-04-10T20:31:58.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630176,7.5722733245729295,49.754901960784316,1610612764,52,48,2022-04-10T20:32:03Z,2970000,1.0,19.0,1,left,MISS V. Carey Jr. Layup,[1630176],1610612764.0,WAS,,,,Carey Jr.,V. Carey Jr.,,,,,1.87,Missed,,,,,,,,,,,,,,,,,,,
305,PT02M20.00S,2022-04-10T20:32:01.9Z,2,REGULAR,rebound,offensive,[],1630176,,,1610612764,52,48,2022-04-10T20:36:40Z,2980000,,,0,,V. Carey Jr. REBOUND (Off:2 Def:1),[1630176],1610612764.0,WAS,,,,Carey Jr.,V. Carey Jr.,,,,,,,304.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
306,PT02M20.00S,2022-04-10T20:32:08.2Z,2,REGULAR,turnover,lost ball,[],1630176,,,1610612764,52,48,2022-04-10T20:38:55Z,2990000,,,0,,V. Carey Jr. lost ball TURNOVER (1 TO),"[1630176, 1630163]",1610612764.0,WAS,,,,Carey Jr.,V. Carey Jr.,,,,,,,,,,,,1.0,Ball,1630163.0,,,,,,,,,,,
307,PT02M20.00S,2022-04-10T20:32:08.2Z,2,REGULAR,steal,,[],1630163,,,1610612766,52,48,2022-04-10T20:37:21Z,3000000,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT02M14.00S,2022-04-10T20:32:10.8Z,2,REGULAR,turnover,bad pass,[],1630163,,,1610612766,52,48,2022-04-10T20:38:45Z,3005000,,,0,,L. Ball bad pass TURNOVER (6 TO),"[1630163, 1630225]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,6.0,Todd,1630225.0,,,,,,,,,,,
338,PT02M14.00S,2022-04-10T20:32:10.8Z,2,REGULAR,steal,,[],1630225,,,1610612764,52,48,2022-04-10T20:38:45Z,3007500,,,0,,I. Todd STEAL (1 STL),[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M10.00S,2022-04-10T20:32:13.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",203526,5.732588699080158,52.69607843137255,1610612764,52,50,2022-04-10T20:38:45Z,3010000,-13.0,1.0,1,left,R. Neto running Layup (5 PTS) (I. Todd 1 AST),"[203526, 1630225]",1610612764.0,WAS,running,,,Neto,R. Neto,,,,,1.36,Made,,,,,5.0,,,,,,,,,,,I. Todd,1630225.0,1.0,
310,PT02M10.00S,2022-04-10T20:32:22.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612766,52,50,2022-04-10T20:32:22Z,3030000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M00.00S,2022-04-10T20:34:08.6Z,2,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,52,50,2022-04-10T20:34:13Z,3040000,,,0,,L. Ball bad pass out-of-bounds TURNOVER (7 TO),[1630163],1610612766.0,CHA,bad pass,,,Ball,L. Ball,,,,,,,,,,,,7.0,,,,,202007.0,,,,,,,,
312,PT01M46.00S,2022-04-10T20:34:26.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629060,5.995400788436268,96.32352941176471,1610612764,52,50,2022-04-10T20:34:31Z,3050000,-232.0,4.0,1,left,MISS R. Hachimura 3PT,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,,
313,PT01M43.00S,2022-04-10T20:34:29.5Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,52,50,2022-04-10T20:34:31Z,3060000,,,0,,M. Plumlee REBOUND (Off:1 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,312.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
314,PT01M34.00S,2022-04-10T20:34:38.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,92.85479632063075,49.26470588235294,1610612766,54,50,2022-04-10T20:37:03Z,3070000,-4.0,15.0,1,right,T. Rozier driving finger roll Layup (5 PTS) (M. Bridges 3 AST),"[1626179, 1628970]",1610612766.0,CHA,driving finger roll,,,Rozier,T. Rozier,,,,,1.52,Made,,,,,5.0,,,,,,,,,,,M. Bridges,1628970.0,3.0,
315,PT01M22.00S,2022-04-10T20:34:50.3Z,2,REGULAR,2pt,Jump Shot,[],1630176,26.62614980289093,29.901960784313726,1610612764,54,50,2022-04-10T20:34:54Z,3080000,100.0,198.0,1,left,MISS V. Carey Jr. 22' Jump Shot,[1630176],1610612764.0,WAS,,,,Carey Jr.,V. Carey Jr.,,,,,22.19,Missed,,,,,,,,,,,,,,,,,,,
316,PT01M19.00S,2022-04-10T20:34:53.3Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,54,50,2022-04-10T20:34:54Z,3090000,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,315.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
317,PT01M16.00S,2022-04-10T20:34:56.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,73.40670170827858,81.61764705882352,1610612766,54,50,2022-04-10T20:41:13Z,3100000,158.0,197.0,1,right,MISS T. Rozier 25' running 3PT,[1626179],1610612766.0,CHA,running,,,Rozier,T. Rozier,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,,
318,PT01M12.00S,2022-04-10T20:35:00.7Z,2,REGULAR,rebound,defensive,[],1630225,,,1610612764,54,50,2022-04-10T20:35:02Z,3110000,,,0,,I. Todd REBOUND (Off:0 Def:1),[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,317.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
319,PT01M01.00S,2022-04-10T20:35:11.3Z,2,REGULAR,3pt,Jump Shot,[],203107,8.886333771353483,3.431372549019608,1610612764,54,53,2022-04-10T20:35:15Z,3120000,233.0,31.0,1,left,T. Satoransky 3PT  (5 PTS) (R. Neto 1 AST),"[203107, 203526]",1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,23.49,Made,,,,,5.0,,,,,,,,,,,R. Neto,203526.0,1.0,
321,PT00M40.20S,2022-04-10T20:35:34.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203486,88.78120893561103,49.754901960784316,1610612766,56,53,2022-04-10T20:35:39Z,3140000,-1.0,53.0,1,right,M. Plumlee driving Hook (8 PTS) (T. Rozier 4 AST),"[203486, 1626179]",1610612766.0,CHA,driving,,,Plumlee,M. Plumlee,,,,,5.3,Made,,,,,8.0,,,,,,,,,,,T. Rozier,1626179.0,4.0,
323,PT00M26.80S,2022-04-10T20:35:51.4Z,2,REGULAR,2pt,Jump Shot,[],1629060,21.23850197109067,52.94117647058824,1610612764,56,53,2022-04-10T20:35:57Z,3160000,-15.0,147.0,1,left,MISS R. Hachimura 14' Jump Shot,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,14.78,Missed,,,,,,,,,,,,,,,,,,,
324,PT00M26.80S,2022-04-10T20:35:51.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,56,53,2022-04-10T20:35:57Z,3170000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,323.0,,,,,,,,,,,,,,,,,,
325,PT00M26.80S,2022-04-10T20:35:59.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628970,,,1610612764,56,53,2022-04-10T20:39:34Z,3180000,,,0,,M. Bridges loose ball personal FOUL (1 PF) (Carey Jr. 2 FT),"[1628970, 1630176]",1610612766.0,CHA,loose ball,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Carey Jr.,1630176.0,,,,
327,PT00M26.80S,2022-04-10T20:36:18.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630176,,,1610612764,56,54,2022-04-10T20:39:46Z,3200000,,,0,,V. Carey Jr. Free Throw 1 of 2 (3 PTS),[1630176],1610612764.0,WAS,,,,Carey Jr.,V. Carey Jr.,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
328,PT00M26.80S,2022-04-10T20:36:18.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630176,,,1610612764,56,54,2022-04-10T20:39:46Z,3210000,,,0,,MISS V. Carey Jr. Free Throw 2 of 2,[1630176],1610612764.0,WAS,,,,Carey Jr.,V. Carey Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
329,PT00M25.00S,2022-04-10T20:36:20.1Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,56,54,2022-04-10T20:39:46Z,3220000,,,0,,M. Plumlee REBOUND (Off:1 Def:5),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,328.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
332,PT00M08.30S,2022-04-10T20:36:55.1Z,2,REGULAR,foul,personal,[],203107,,,1610612766,56,54,2022-04-10T20:37:00Z,3230000,,,0,,T. Satoransky personal FOUL (1 PF),"[203107, 1630163]",1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Ball,1630163.0,,,,
334,PT00M02.30S,2022-04-10T20:37:19.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203486,90.98226018396846,60.53921568627451,1610612766,56,54,2022-04-10T20:42:51Z,3250000,53.0,32.0,1,right,MISS M. Plumlee 6' driving floating bank Shot,[203486],1610612766.0,CHA,driving floating bank,,,Plumlee,M. Plumlee,,,,,6.18,Missed,,,,,,,,,,,,,,,,,,,
335,PT00M02.30S,2022-04-10T20:37:19.9Z,2,REGULAR,rebound,defensive,[],203107,,,1610612764,56,54,2022-04-10T20:37:56Z,3260000,,,0,,T. Satoransky REBOUND (Off:1 Def:2),[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,334.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
336,PT00M00.00S,2022-04-10T20:37:24.7Z,2,REGULAR,period,end,[],0,,,1610612764,56,54,2022-04-10T20:37:24Z,3270000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2022-04-10T20:37:34.0Z,3,REGULAR,substitution,out,['startperiod'],1628998,,,1610612764,56,54,2022-04-10T20:52:57Z,3280000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-04-10T20:37:34.0Z,3,REGULAR,substitution,out,['startperiod'],203526,,,1610612764,56,54,2022-04-10T20:52:57Z,3290000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-04-10T20:37:34.0Z,3,REGULAR,substitution,out,['startperiod'],1630225,,,1610612764,56,54,2022-04-10T20:52:57Z,3300000,,,0,,SUB out: I. Todd,[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-04-10T20:37:34.0Z,3,REGULAR,substitution,out,['startperiod'],1630176,,,1610612764,56,54,2022-04-10T20:52:57Z,3310000,,,0,,SUB out: V. Carey Jr.,[1630176],1610612764.0,WAS,,,,Carey Jr.,V. Carey Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-04-10T20:37:34.0Z,3,REGULAR,substitution,in,['startperiod'],1629023,,,1610612764,56,54,2022-04-10T20:52:57Z,3320000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-04-10T20:37:34.0Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612764,56,54,2022-04-10T20:52:57Z,3330000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-04-10T20:37:34.0Z,3,REGULAR,substitution,in,['startperiod'],1630557,,,1610612764,56,54,2022-04-10T20:52:57Z,3340000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-04-10T20:37:34.0Z,3,REGULAR,substitution,in,['startperiod'],1630166,,,1610612764,56,54,2022-04-10T20:52:57Z,3350000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-04-10T20:52:55.1Z,3,REGULAR,period,start,[],0,,,1610612764,56,54,2022-04-10T20:52:58Z,3360000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT11M40.00S,2022-04-10T20:53:13.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,91.01511169513797,47.794117647058826,1610612764,56,54,2022-04-10T20:53:17Z,3370000,-11.0,32.0,1,right,MISS D. Gafford driving Layup - blocked,"[1629655, 1628970]",1610612764.0,WAS,driving,,,Gafford,D. Gafford,,,,,3.38,Missed,,,,,,,,,Bridges,1628970.0,,,,,,,,,
356,PT11M40.00S,2022-04-10T20:53:13.6Z,3,REGULAR,block,,[],1628970,,,1610612764,56,54,2022-04-10T20:54:10Z,3375000,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT11M37.00S,2022-04-10T20:53:16.6Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,56,54,2022-04-10T20:54:10Z,3380000,,,0,,L. Ball REBOUND (Off:2 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,349.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
351,PT11M30.00S,2022-04-10T20:53:24.9Z,3,REGULAR,3pt,Jump Shot,[],1626179,20.581471747700395,91.91176470588235,1610612766,56,54,2022-04-10T20:53:29Z,3390000,-210.0,141.0,1,left,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,,
352,PT11M26.00S,2022-04-10T20:53:27.7Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612764,56,54,2022-04-10T20:53:27Z,3400000,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,351.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
353,PT11M19.00S,2022-04-10T20:53:39.7Z,3,REGULAR,foul,personal,[],1626179,,,1610612764,56,54,2022-04-10T20:54:03Z,3410000,,,0,,T. Rozier personal FOUL (1 PF),"[1626179, 1630166]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Avdija,1630166.0,,,,
355,PT11M14.00S,2022-04-10T20:54:04.1Z,3,REGULAR,turnover,out-of-bounds,[],203107,,,1610612764,56,54,2022-04-10T20:55:40Z,3430000,,,0,,T. Satoransky bad pass out-of-bounds TURNOVER (1 TO),[203107],1610612764.0,WAS,bad pass,,,Satoransky,T. Satoransky,,,,,,,,,,,,1.0,,,,,202007.0,,,,,,,,
357,PT11M01.00S,2022-04-10T20:54:24.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628970,7.966491458607096,54.166666666666664,1610612766,56,54,2022-04-10T20:54:45Z,3440000,-21.0,22.0,1,left,MISS M. Bridges driving DUNK - blocked,"[1628970, 1629655]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,3.06,Missed,,,,,,,,,Gafford,1629655.0,,,,,,,,,
358,PT11M01.00S,2022-04-10T20:54:24.7Z,3,REGULAR,block,,[],1629655,,,1610612766,56,54,2022-04-10T20:54:27Z,3450000,,,0,,D. Gafford BLOCK (2 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT11M01.00S,2022-04-10T20:54:24.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,56,54,2022-04-10T20:54:45Z,3460000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,
360,PT10M49.00S,2022-04-10T20:54:50.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612766,56,54,2022-04-10T20:54:56Z,3470000,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,202007.0,,,,,,,,
361,PT10M30.00S,2022-04-10T20:55:22.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630166,89.96386333771353,61.274509803921575,1610612764,56,54,2022-04-10T20:55:25Z,3480000,56.0,42.0,1,right,MISS D. Avdija 7' fadeaway Shot,[1630166],1610612764.0,WAS,fadeaway,,,Avdija,D. Avdija,,,,,7.02,Missed,,,,,,,,,,,,,,,,,,,
362,PT10M28.00S,2022-04-10T20:55:24.0Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,56,54,2022-04-10T20:55:25Z,3490000,,,0,,M. Plumlee REBOUND (Off:1 Def:6),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,361.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
363,PT10M18.00S,2022-04-10T20:55:36.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,56,54,2022-04-10T20:55:36Z,3500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
