actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
367,PT12M00.00S,2022-03-01T01:51:28.5Z,3,REGULAR,substitution,in,['startperiod'],201949,,,1610612761,48,71,2022-03-01T01:52:26Z,3640000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2022-03-01T01:51:28.5Z,3,REGULAR,substitution,in,['startperiod'],203920,,,1610612761,48,71,2022-03-01T01:52:26Z,3650000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2022-03-01T01:52:42.8Z,3,REGULAR,period,start,[],0,,,1610612761,48,71,2022-03-01T01:52:42Z,3670000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2022-03-01T01:52:43.4Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612761,48,71,2022-03-01T01:52:54Z,3680000,,,0,,TEAM delay-of-game VIOLATION,[],1610612751.0,BKN,,,,,,,,,,,,,200832.0,,,,,,,,,,,,,,,,,
372,PT11M39.00S,2022-03-01T01:53:04.3Z,3,REGULAR,2pt,Jump Shot,[],1629018,92.72339027595268,76.47058823529412,1610612761,48,71,2022-03-01T01:53:14Z,3690000,132.0,16.0,1,right,MISS G. Trent Jr. 13' driving floating Shot,[1629018],1610612761.0,TOR,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,Missed,,,,,,13.34,,,,,,
373,PT11M38.00S,2022-03-01T01:53:05.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,48,71,2022-03-01T01:53:14Z,3700000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,372.0,,,,,,,,,,
374,PT11M38.00S,2022-03-01T01:53:10.8Z,3,REGULAR,foul,personal,[],203552,,,1610612761,48,71,2022-03-01T01:53:22Z,3710000,,,0,,S. Curry loose ball personal FOUL (3 PF),"[203552, 203920]",1610612751.0,BKN,loose ball,,,Curry,S. Curry,,,,,,,,203591.0,3.0,0.0,Birch,203920.0,,,,,,,,,,,,,
376,PT11M31.00S,2022-03-01T01:53:32.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630567,92.9862023653088,54.166666666666664,1610612761,48,73,2022-03-01T01:53:38Z,3730000,21.0,13.0,1,right,S. Barnes floating Jump Shot (26 PTS) (M. Flynn 3 AST),"[1630567, 1630201]",1610612761.0,TOR,floating,,,Barnes,S. Barnes,,,,,,,,,,,,,Made,26.0,,,,,2.47,M. Flynn,1630201.0,3.0,,,
379,PT11M06.00S,2022-03-01T01:53:56.7Z,3,REGULAR,3pt,Jump Shot,[],203552,32.14520367936925,63.23529411764706,1610612751,51,73,2022-03-01T01:54:00Z,3750000,-66.0,250.0,1,left,S. Curry 25' 3PT  (10 PTS) (P. Mills 2 AST),"[203552, 201988]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,Made,10.0,,,,,25.83,P. Mills,201988.0,2.0,,,
381,PT10M45.00S,2022-03-01T01:54:19.7Z,3,REGULAR,3pt,Jump Shot,[],1630201,86.41590013140605,4.901960784313726,1610612761,51,73,2022-03-01T01:54:36Z,3770000,-225.0,75.0,1,right,MISS M. Flynn 3PT - blocked,"[1630201, 1628971]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,Missed,,,,,,23.77,,,,Brown,1628971.0,
382,PT10M45.00S,2022-03-01T01:54:19.7Z,3,REGULAR,block,,[],1628971,,,1610612761,51,73,2022-03-01T01:54:22Z,3780000,,,0,,B. Brown BLOCK (1 BLK),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT10M44.00S,2022-03-01T01:54:20.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,51,73,2022-03-01T01:54:36Z,3790000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,381.0,,,,,,,,,,
384,PT10M44.00S,2022-03-01T01:54:24.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,51,73,2022-03-01T01:54:24Z,3800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT10M41.00S,2022-03-01T01:54:33.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627783,70.38436268068331,17.647058823529413,1610612761,51,76,2022-03-01T01:54:39Z,3810000,-162.0,226.0,1,right,P. Siakam 27' 3PT  (6 PTS) (M. Flynn 4 AST),"[1627783, 1630201]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,Made,6.0,,,,,27.79,M. Flynn,1630201.0,4.0,,,
387,PT10M21.00S,2022-03-01T01:54:53.8Z,3,REGULAR,3pt,Jump Shot,[],1628971,7.703679369250986,3.431372549019608,1610612751,54,76,2022-03-01T01:54:57Z,3830000,233.0,20.0,1,left,B. Brown 3PT  (12 PTS) (A. Drummond 2 AST),"[1628971, 203083]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,Made,12.0,,,,,23.36,A. Drummond,203083.0,2.0,,,
389,PT09M56.00S,2022-03-01T01:55:18.2Z,3,REGULAR,3pt,Jump Shot,[],1629018,73.53810775295663,83.33333333333334,1610612761,54,76,2022-03-01T01:55:22Z,3850000,167.0,196.0,1,right,MISS G. Trent Jr. 25' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,Missed,,,,,,25.75,,,,,,
390,PT09M52.00S,2022-03-01T01:55:22.2Z,3,REGULAR,rebound,offensive,[],1630201,,,1610612761,54,76,2022-03-01T01:55:22Z,3860000,,,0,,M. Flynn REBOUND (Off:1 Def:2),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,389.0,3.0,2.0,1.0,,,,,,,
391,PT09M51.00S,2022-03-01T01:55:26.4Z,3,REGULAR,foul,personal,['2freethrow'],203083,,,1610612761,54,76,2022-03-01T01:55:36Z,3870000,,,0,,A. Drummond shooting personal FOUL (1 PF) (Siakam 2 FT),"[203083, 1627783]",1610612751.0,BKN,shooting,,,Drummond,A. Drummond,,,,,,,,200832.0,1.0,0.0,Siakam,1627783.0,,,,,,,,,,,,,
393,PT09M51.00S,2022-03-01T01:55:52.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627783,,,1610612761,54,77,2022-03-01T01:55:52Z,3890000,,,0,,P. Siakam Free Throw 1 of 2 (7 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,
394,PT09M51.00S,2022-03-01T01:56:10.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627783,,,1610612761,54,78,2022-03-01T01:56:10Z,3900000,,,0,,P. Siakam Free Throw 2 of 2 (8 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,
395,PT09M34.00S,2022-03-01T01:56:28.8Z,3,REGULAR,3pt,Jump Shot,[],201988,31.488173455978973,39.705882352941174,1610612751,54,78,2022-03-01T01:56:33Z,3910000,51.0,243.0,1,left,MISS P. Mills 24' pullup 3PT,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,,,,,,,,,Missed,,,,,,24.89,,,,,,
396,PT09M30.00S,2022-03-01T01:56:32.8Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,54,78,2022-03-01T01:56:33Z,3920000,,,0,,S. Barnes REBOUND (Off:7 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,395.0,10.0,3.0,7.0,,,,,,,
397,PT09M08.00S,2022-03-01T01:56:54.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,87.72996057818659,60.5392156862745,1610612761,54,78,2022-03-01T01:56:56Z,3930000,53.0,63.0,1,right,MISS P. Siakam 8' fadeaway Shot,[1627783],1610612761.0,TOR,fadeaway,,,Siakam,P. Siakam,,,,,,,,,,,,,Missed,,,,,,8.2,,,,,,
398,PT09M06.00S,2022-03-01T01:56:56.2Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612751,54,78,2022-03-01T01:56:56Z,3940000,,,0,,B. Brown REBOUND (Off:4 Def:1),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,397.0,5.0,1.0,4.0,,,,,,,
399,PT08M51.00S,2022-03-01T01:57:13.0Z,3,REGULAR,foul,personal,[],1630201,,,1610612751,54,78,2022-03-01T01:57:24Z,3950000,,,0,,M. Flynn personal FOUL (1 PF),"[1630201, 201949]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,202901.0,1.0,0.0,Johnson,201949.0,,,,,,,,,,,,,
401,PT08M42.00S,2022-03-01T01:57:41.7Z,3,REGULAR,3pt,Jump Shot,[],1628971,33.85348226018397,49.50980392156863,1610612751,54,78,2022-03-01T01:57:46Z,3970000,2.0,266.0,1,left,MISS B. Brown 26' 3PT,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,Missed,,,,,,26.57,,,,,,
402,PT08M39.00S,2022-03-01T01:57:44.7Z,3,REGULAR,rebound,offensive,[],201949,,,1610612751,54,78,2022-03-01T01:57:46Z,3980000,,,0,,J. Johnson REBOUND (Off:2 Def:2),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,401.0,4.0,2.0,2.0,,,,,,,
403,PT08M32.00S,2022-03-01T01:57:51.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203083,5.469776609724048,50.0,1610612751,56,78,2022-03-01T01:57:57Z,3990000,0.0,-1.0,1,left,A. Drummond alley-oop DUNK (3 PTS) (P. Mills 3 AST),"[203083, 201988]",1610612751.0,BKN,alley-oop,,,Drummond,A. Drummond,,,,,,,,,,,,,Made,3.0,,,,,0.11,P. Mills,201988.0,3.0,,,
405,PT08M06.00S,2022-03-01T01:58:17.4Z,3,REGULAR,3pt,Jump Shot,[],1627783,65.78515111695138,17.15686274509804,1610612761,56,78,2022-03-01T01:58:21Z,4010000,-164.0,269.0,1,right,MISS P. Siakam 31' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,Missed,,,,,,31.52,,,,,,
406,PT08M03.00S,2022-03-01T01:58:20.4Z,3,REGULAR,rebound,defensive,[],203083,,,1610612751,56,78,2022-03-01T01:58:21Z,4020000,,,0,,A. Drummond REBOUND (Off:3 Def:3),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,405.0,6.0,3.0,3.0,,,,,,,
407,PT07M56.00S,2022-03-01T01:58:27.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201949,5.601182654402102,48.77450980392157,1610612751,58,78,2022-03-01T01:58:45Z,4030000,6.0,0.0,1,left,J. Johnson driving Layup (5 PTS),[201949],1610612751.0,BKN,driving,,,Johnson,J. Johnson,,,,,,,,,,,,,Made,5.0,,,,,0.61,,,,,,
408,PT07M40.00S,2022-03-01T01:58:43.2Z,3,REGULAR,3pt,Jump Shot,[],1630201,73.01248357424441,11.519607843137255,1610612761,58,81,2022-03-01T01:58:47Z,4040000,-192.0,201.0,1,right,M. Flynn 27' 3PT  (14 PTS) (G. Trent Jr. 4 AST),"[1630201, 1629018]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,Made,14.0,,,,,27.84,G. Trent Jr.,1629018.0,4.0,,,
410,PT07M26.00S,2022-03-01T01:58:57.3Z,3,REGULAR,3pt,Jump Shot,[],201988,26.888961892247043,16.42156862745098,1610612751,58,81,2022-03-01T01:59:01Z,4060000,168.0,200.0,1,left,MISS P. Mills 26' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,Missed,,,,,,26.14,,,,,,
411,PT07M23.00S,2022-03-01T01:59:00.3Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,58,81,2022-03-01T01:59:01Z,4070000,,,0,,S. Barnes REBOUND (Off:7 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,410.0,11.0,4.0,7.0,,,,,,,
412,PT07M08.00S,2022-03-01T01:59:15.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,94.03745072273325,59.068627450980394,1610612761,58,81,2022-03-01T01:59:18Z,4080000,45.0,4.0,1,right,MISS S. Barnes Layup - blocked,"[1630567, 201949]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,Missed,,,,,,4.54,,,,Johnson,201949.0,
413,PT07M08.00S,2022-03-01T01:59:15.3Z,3,REGULAR,block,,[],201949,,,1610612761,58,81,2022-03-01T01:59:17Z,4090000,,,0,,J. Johnson BLOCK (1 BLK),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M06.00S,2022-03-01T01:59:17.3Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,58,81,2022-03-01T01:59:18Z,4100000,,,0,,S. Barnes REBOUND (Off:8 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,412.0,12.0,4.0,8.0,,,,,,,
415,PT07M04.00S,2022-03-01T01:59:19.1Z,3,REGULAR,turnover,bad pass,[],1630567,,,1610612761,58,81,2022-03-01T01:59:21Z,4110000,,,0,,S. Barnes bad pass TURNOVER (2 TO),"[1630567, 203552]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,2.0,Curry,203552.0,,,,,,,,,,,,,,,,,,
416,PT07M04.00S,2022-03-01T01:59:19.1Z,3,REGULAR,steal,,[],203552,,,1610612751,58,81,2022-03-01T01:59:20Z,4120000,,,0,,S. Curry STEAL (1 STL),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M47.00S,2022-03-01T01:59:36.0Z,3,REGULAR,turnover,bad pass,[],1628971,,,1610612751,58,81,2022-03-01T01:59:40Z,4130000,,,0,,B. Brown bad pass TURNOVER (2 TO),"[1628971, 1629018]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,2.0,Trent Jr.,1629018.0,,,,,,,,,,,,,,,,,,
418,PT06M47.00S,2022-03-01T01:59:36.0Z,3,REGULAR,steal,,[],1629018,,,1610612761,58,81,2022-03-01T01:59:39Z,4140000,,,0,,G. Trent Jr. STEAL (4 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M43.00S,2022-03-01T01:59:43.6Z,3,REGULAR,foul,personal,['2freethrow'],201949,,,1610612761,58,81,2022-03-01T02:01:36Z,4150000,,,0,,J. Johnson flagrant-type-1 personal FOUL (3 PF) (Trent Jr. 2 FT),"[201949, 1629018]",1610612751.0,BKN,flagrant-type-1,,,Johnson,J. Johnson,,,,,,,,202901.0,3.0,0.0,Trent Jr.,1629018.0,,,,,,,,,,,,,
421,PT06M43.00S,2022-03-01T02:00:20.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,58,81,2022-03-01T02:00:20Z,4170000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M43.00S,2022-03-01T02:00:32.0Z,3,REGULAR,instantreplay,request,[],0,,,1610612761,58,81,2022-03-01T02:01:32Z,4190000,,,0,,,[],,,overturned,,,,,,,,,,,,200832.0,,,,,,,,,,,,,,,,,Common Foul to Flagrant 1
424,PT06M43.00S,2022-03-01T02:02:48.9Z,3,REGULAR,substitution,out,[],201988,,,1610612761,58,81,2022-03-01T02:02:59Z,4200000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M43.00S,2022-03-01T02:02:48.9Z,3,REGULAR,substitution,in,[],1630560,,,1610612761,58,81,2022-03-01T02:02:59Z,4210000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M43.00S,2022-03-01T02:03:01.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629018,,,1610612761,58,82,2022-03-01T02:03:19Z,4220000,,,0,,G. Trent Jr. flagrant Free Throw 1 of 2 (6 PTS),[1629018],1610612761.0,TOR,flagrant,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,
427,PT06M43.00S,2022-03-01T02:03:01.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629018,,,1610612761,58,83,2022-03-01T02:03:19Z,4230000,,,0,,G. Trent Jr. flagrant Free Throw 2 of 2 (7 PTS),[1629018],1610612761.0,TOR,flagrant,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,
428,PT06M35.00S,2022-03-01T02:03:30.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629018,74.45795006570303,83.33333333333334,1610612761,58,83,2022-03-01T02:03:34Z,4240000,167.0,188.0,1,right,MISS G. Trent Jr. 25' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,Missed,,,,,,25.1,,,,,,
429,PT06M32.00S,2022-03-01T02:03:33.8Z,3,REGULAR,rebound,defensive,[],203552,,,1610612751,58,83,2022-03-01T02:03:34Z,4250000,,,0,,S. Curry REBOUND (Off:0 Def:2),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,428.0,2.0,2.0,0.0,,,,,,,
430,PT06M21.00S,2022-03-01T02:03:44.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,17.559132720105126,48.529411764705884,1610612751,60,83,2022-03-01T02:03:49Z,4260000,7.0,113.0,1,left,B. Brown 11' driving floating Jump Shot (14 PTS) (S. Curry 3 AST),"[1628971, 203552]",1610612751.0,BKN,driving floating,,,Brown,B. Brown,,,,,,,,,,,,,Made,14.0,,,,,11.28,S. Curry,203552.0,3.0,,,
456,PT06M10.00S,2022-03-01T02:04:02.6Z,3,REGULAR,turnover,out-of-bounds,[],1629018,,,1610612761,60,83,2022-03-01T02:06:32Z,4295000,,,0,,G. Trent Jr. bad pass out-of-bounds TURNOVER (2 TO),[1629018],1610612761.0,TOR,bad pass,,,Trent Jr.,G. Trent Jr.,,,,,2.0,,,200832.0,,,,,,,,,,,,,,,,,
435,PT06M08.00S,2022-03-01T02:04:16.0Z,3,REGULAR,substitution,out,[],203920,,,1610612751,60,83,2022-03-01T02:04:25Z,4310000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT06M08.00S,2022-03-01T02:04:16.0Z,3,REGULAR,substitution,in,[],1630173,,,1610612751,60,83,2022-03-01T02:04:25Z,4320000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT06M06.00S,2022-03-01T02:04:31.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630560,8.360709592641262,14.950980392156863,1610612751,60,83,2022-03-01T02:04:38Z,4330000,175.0,26.0,1,left,MISS C. Thomas 17' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,,,,,,,,,Missed,,,,,,17.71,,,,,,
438,PT06M02.00S,2022-03-01T02:04:36.2Z,3,REGULAR,rebound,offensive,[],1628971,,,1610612751,60,83,2022-03-01T02:04:36Z,4340000,,,0,,B. Brown REBOUND (Off:5 Def:1),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,437.0,6.0,1.0,5.0,,,,,,,
439,PT05M51.00S,2022-03-01T02:04:47.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628971,6.783837056504599,64.95098039215686,1610612751,60,83,2022-03-01T02:04:50Z,4350000,-75.0,11.0,1,left,MISS B. Brown 7' driving floating Shot,[1628971],1610612751.0,BKN,driving floating,,,Brown,B. Brown,,,,,,,,,,,,,Missed,,,,,,7.56,,,,,,
440,PT05M49.00S,2022-03-01T02:04:49.1Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,60,83,2022-03-01T02:04:50Z,4360000,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,439.0,2.0,2.0,0.0,,,,,,,
441,PT05M44.00S,2022-03-01T02:04:53.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,92.9862023653088,55.392156862745104,1610612761,60,83,2022-03-01T02:05:00Z,4370000,27.0,13.0,1,right,MISS P. Siakam running Layup,[1627783],1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,,,,,,,,,Missed,,,,,,3.01,,,,,,
443,PT05M43.00S,2022-03-01T02:04:54.2Z,3,REGULAR,rebound,offensive,[],1630173,,,1610612761,60,83,2022-03-01T02:05:00Z,4390000,,,0,,P. Achiuwa REBOUND (Off:2 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,441.0,4.0,2.0,2.0,,,,,,,
445,PT05M43.00S,2022-03-01T02:05:15.0Z,3,REGULAR,foul,personal,['2freethrow'],201949,,,1610612761,60,83,2022-03-01T02:05:51Z,4410000,,,0,,J. Johnson shooting personal FOUL (4 PF) (Achiuwa 2 FT),"[201949, 1630173]",1610612751.0,BKN,shooting,,,Johnson,J. Johnson,,,,,,,,200832.0,4.0,0.0,Achiuwa,1630173.0,,,,,,,,,,,,,
447,PT05M43.00S,2022-03-01T02:05:37.2Z,3,REGULAR,foul,technical,['1freethrow'],201949,,,1610612761,60,83,2022-03-01T02:05:42Z,4430000,,,0,,J. Johnson technical FOUL (1 Tech),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,200832.0,4.0,1.0,,,,,,,,,,,,,,,
448,PT05M43.00S,2022-03-01T02:05:43.8Z,3,REGULAR,freethrow,1 of 1,[],1629018,,,1610612761,60,83,2022-03-01T02:05:43Z,4440000,,,0,,MISS G. Trent Jr. technical Free Throw 1 of 1,[1629018],1610612761.0,TOR,technical,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,Missed,,,,,,,,,,,,
449,PT05M43.00S,2022-03-01T02:05:43.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,60,83,2022-03-01T02:05:43Z,4450000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,448.0,,,,,,,,,,
450,PT05M43.00S,2022-03-01T02:05:50.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630173,,,1610612761,60,83,2022-03-01T02:05:50Z,4460000,,,0,,MISS P. Achiuwa Free Throw 1 of 2,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,Missed,,,,,,,,,,,,
451,PT05M43.00S,2022-03-01T02:05:50.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,60,83,2022-03-01T02:05:50Z,4470000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,450.0,,,,,,,,,,
452,PT05M43.00S,2022-03-01T02:05:57.4Z,3,REGULAR,substitution,out,[],201949,,,1610612761,60,83,2022-03-01T02:06:01Z,4480000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT05M43.00S,2022-03-01T02:05:57.4Z,3,REGULAR,substitution,in,[],1630556,,,1610612761,60,83,2022-03-01T02:06:01Z,4490000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT05M43.00S,2022-03-01T02:06:13.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630173,,,1610612761,60,84,2022-03-01T02:06:13Z,4500000,,,0,,P. Achiuwa Free Throw 2 of 2 (11 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,
455,PT05M33.00S,2022-03-01T02:06:27.9Z,3,REGULAR,turnover,traveling,[],203083,,,1610612751,60,84,2022-03-01T02:07:27Z,4510000,,,0,,A. Drummond traveling TURNOVER (3 TO),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,3.0,,,200832.0,,,,,,,,,,,,,,,,,
457,PT05M24.00S,2022-03-01T02:06:44.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630173,91.50788436268068,3.9215686274509807,1610612761,60,84,2022-03-01T02:10:55Z,4520000,-230.0,27.0,1,right,MISS P. Achiuwa 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,Missed,,,,,,23.2,,,,,,
458,PT05M22.00S,2022-03-01T02:06:46.7Z,3,REGULAR,rebound,defensive,[],1630556,,,1610612751,60,84,2022-03-01T02:10:55Z,4530000,,,0,,K. Edwards REBOUND (Off:0 Def:2),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,457.0,2.0,2.0,0.0,,,,,,,
459,PT05M21.00S,2022-03-01T02:06:48.3Z,3,REGULAR,turnover,lost ball,[],1630556,,,1610612751,60,84,2022-03-01T02:06:59Z,4540000,,,0,,K. Edwards lost ball TURNOVER (1 TO),"[1630556, 1630201]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,1.0,Flynn,1630201.0,,,,,,,,,,,,,,,,,,
460,PT05M21.00S,2022-03-01T02:06:48.3Z,3,REGULAR,steal,,[],1630201,,,1610612761,60,84,2022-03-01T02:06:50Z,4550000,,,0,,M. Flynn STEAL (1 STL),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT05M13.00S,2022-03-01T02:06:56.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630201,72.22404730617609,14.950980392156863,1610612761,60,84,2022-03-01T02:07:02Z,4560000,-175.0,209.0,1,right,MISS M. Flynn 27' 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,Missed,,,,,,27.24,,,,,,
