actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
267,PT06M26.00S,2022-01-09T17:51:56.1Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,41,45,2022-01-09T17:51:56Z,2630000,,,0,,MISS J. Harden Free Throw 1 of 2,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Missed,,,,,,,,,,,,,,,,,,,
268,PT06M26.00S,2022-01-09T17:51:56.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,41,45,2022-01-09T17:51:56Z,2640000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,267.0,,,,,,,,,,,,,,,,,,
269,PT06M26.00S,2022-01-09T17:51:58.1Z,2,REGULAR,substitution,out,[],1629022,,,1610612751,41,45,2022-01-09T17:52:04Z,2650000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M26.00S,2022-01-09T17:51:58.1Z,2,REGULAR,substitution,out,[],1630580,,,1610612751,41,45,2022-01-09T17:52:04Z,2660000,,,0,,SUB out: J. Wieskamp,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M26.00S,2022-01-09T17:51:58.1Z,2,REGULAR,substitution,in,[],1627854,,,1610612751,41,45,2022-01-09T17:52:04Z,2670000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M26.00S,2022-01-09T17:51:58.1Z,2,REGULAR,substitution,in,[],1630563,,,1610612751,41,45,2022-01-09T17:52:04Z,2680000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M26.00S,2022-01-09T17:52:13.7Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,42,45,2022-01-09T17:52:13Z,2690000,,,0,,J. Harden Free Throw 2 of 2 (5 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,,,,,5.0,,,,,,,,
274,PT06M18.00S,2022-01-09T17:52:26.9Z,2,REGULAR,foul,offensive,[],1627854,,,1610612759,42,45,2022-01-09T17:52:36Z,2700000,,,0,,B. Forbes offensive FOUL (2 PF),"[1627854, 201988]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,202007.0,2.0,0.0,Mills,201988.0,,,,,,,,,,
276,PT06M18.00S,2022-01-09T17:52:26.9Z,2,REGULAR,turnover,offensive foul,[],1627854,,,1610612759,42,45,2022-01-09T17:52:26Z,2720000,,,0,,B. Forbes offensive foul TURNOVER (1 TO),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,202007.0,,,,,1.0,,,,,,,,,
277,PT06M18.00S,2022-01-09T17:52:36.6Z,2,REGULAR,substitution,out,[],201935,,,1610612751,42,45,2022-01-09T17:52:39Z,2730000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT06M18.00S,2022-01-09T17:52:36.6Z,2,REGULAR,substitution,in,[],1630561,,,1610612751,42,45,2022-01-09T17:52:39Z,2740000,,,0,,SUB in: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT06M08.00S,2022-01-09T17:52:54.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201988,67.7562417871222,37.00980392156863,1610612751,42,45,2022-01-09T17:53:27Z,2750000,-65.0,251.0,1,right,MISS P. Mills 25' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,,
280,PT06M07.00S,2022-01-09T17:52:58.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,42,45,2022-01-09T17:52:58Z,2760000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,279.0,,,,,,,,,,,,,,,,,,
281,PT06M07.00S,2022-01-09T17:52:59.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,42,45,2022-01-09T17:52:59Z,2770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M55.00S,2022-01-09T17:53:12.6Z,2,REGULAR,3pt,Jump Shot,[],1630563,7.5722733245729295,3.9215686274509802,1610612759,42,45,2022-01-09T17:53:29Z,2780000,230.0,19.0,1,left,MISS J. Primo 3PT,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,23.12,Missed,,,,,,,,,,,,,,,,,,,
285,PT05M49.00S,2022-01-09T17:53:18.6Z,2,REGULAR,rebound,defensive,[],201988,,,1610612751,42,45,2022-01-09T17:53:29Z,2790000,,,0,,P. Mills REBOUND (Off:0 Def:2),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,284.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
286,PT05M49.00S,2022-01-09T17:53:21.1Z,2,REGULAR,foul,personal,[],1627854,,,1610612751,42,45,2022-01-09T17:53:26Z,2800000,,,0,,B. Forbes personal FOUL (3 PF),"[1627854, 201988]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,202007.0,3.0,0.0,Mills,201988.0,,,,,,,,,,
288,PT05M45.00S,2022-01-09T17:53:48.5Z,2,REGULAR,turnover,out-of-bounds,[],1629651,,,1610612751,42,45,2022-01-09T17:53:53Z,2820000,,,0,,N. Claxton bad pass out-of-bounds TURNOVER (1 TO),[1629651],1610612751.0,BKN,bad pass,,,Claxton,N. Claxton,,,,,,,,,,,1179.0,,,,,1.0,,,,,,,,,
289,PT05M20.00S,2022-01-09T17:54:19.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630563,14.011169513797633,31.372549019607842,1610612759,42,45,2022-01-09T17:54:36Z,2830000,93.0,79.0,1,left,MISS J. Primo 12' bank Shot,[1630563],1610612759.0,SAS,bank,,,Primo,J. Primo,,,,,12.22,Missed,,,,,,,,,,,,,,,,,,,
290,PT05M17.00S,2022-01-09T17:54:22.0Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,42,45,2022-01-09T17:54:22Z,2840000,,,0,,N. Claxton REBOUND (Off:1 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,289.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
291,PT05M02.00S,2022-01-09T17:54:36.9Z,2,REGULAR,3pt,Jump Shot,[],201988,70.64717477003943,23.284313725490197,1610612751,42,45,2022-01-09T17:54:41Z,2850000,-134.0,223.0,1,right,MISS P. Mills 26' pullup 3PT,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,,
292,PT04M59.00S,2022-01-09T17:54:39.9Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,42,45,2022-01-09T17:54:41Z,2860000,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,291.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
293,PT04M50.00S,2022-01-09T17:54:49.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627854,16.376478318002626,49.01960784313725,1610612759,42,45,2022-01-09T17:54:53Z,2870000,5.0,101.0,1,left,MISS B. Forbes 10' driving floating Shot,[1627854],1610612759.0,SAS,driving floating,,,Forbes,B. Forbes,,,,,10.15,Missed,,,,,,,,,,,,,,,,,,,
294,PT04M47.00S,2022-01-09T17:54:52.0Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,42,45,2022-01-09T17:54:53Z,2880000,,,0,,N. Claxton REBOUND (Off:1 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,293.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
295,PT04M42.00S,2022-01-09T17:54:57.1Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],201142,93.77463863337714,73.77450980392157,1610612751,44,45,2022-01-09T17:55:18Z,2890000,119.0,6.0,1,right,K. Durant 11' running pullup Jump Shot (13 PTS) (N. Claxton 1 AST),"[201142, 1629651]",1610612751.0,BKN,running pullup,,,Durant,K. Durant,,,,,11.91,Made,,,,,,,,,,,13.0,N. Claxton,1629651.0,1.0,,,,,
296,PT04M23.00S,2022-01-09T17:55:16.1Z,2,REGULAR,2pt,Jump Shot,[],1627749,17.95335085413929,31.61764705882353,1610612759,44,47,2022-01-09T17:55:21Z,2900000,92.0,116.0,1,left,D. Murray 14' pullup Jump Shot (11 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,14.82,Made,,,,,,,,,,,11.0,,,,,,,,
298,PT04M05.00S,2022-01-09T17:55:36.0Z,2,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612751,44,47,2022-01-09T17:55:45Z,2910000,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Claxton 2 FT),"[1627751, 1629651]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,202053.0,1.0,0.0,Claxton,1629651.0,,,,,,,,,,
300,PT04M05.00S,2022-01-09T17:56:05.1Z,2,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,45,47,2022-01-09T17:56:33Z,2930000,,,0,,N. Claxton Free Throw 1 of 2 (5 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Made,,,,,,,,,,,5.0,,,,,,,,
301,PT04M05.00S,2022-01-09T17:56:05.7Z,2,REGULAR,substitution,out,[],201949,,,1610612751,45,47,2022-01-09T17:56:15Z,2940000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M05.00S,2022-01-09T17:56:05.7Z,2,REGULAR,substitution,out,[],1627854,,,1610612751,45,47,2022-01-09T17:56:15Z,2950000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT04M05.00S,2022-01-09T17:56:05.7Z,2,REGULAR,substitution,out,[],1627751,,,1610612751,45,47,2022-01-09T17:56:15Z,2960000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT04M05.00S,2022-01-09T17:56:05.7Z,2,REGULAR,substitution,in,[],201935,,,1610612751,45,47,2022-01-09T17:56:15Z,2970000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT04M05.00S,2022-01-09T17:56:05.7Z,2,REGULAR,substitution,in,[],204020,,,1610612751,45,47,2022-01-09T17:56:15Z,2980000,,,0,,SUB in: T. Johnson,[204020],1610612759.0,SAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT04M05.00S,2022-01-09T17:56:05.7Z,2,REGULAR,substitution,in,[],1629111,,,1610612751,45,47,2022-01-09T17:56:15Z,2990000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT04M05.00S,2022-01-09T17:56:05.1Z,2,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,45,47,2022-01-09T17:56:33Z,3000000,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
308,PT04M02.00S,2022-01-09T17:56:08.1Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,45,47,2022-01-09T17:56:33Z,3010000,,,0,,D. Murray REBOUND (Off:0 Def:4),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,307.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
309,PT03M53.00S,2022-01-09T17:56:41.9Z,2,REGULAR,3pt,Jump Shot,[],1630563,7.440867279894875,4.6568627450980395,1610612759,45,47,2022-01-09T17:56:47Z,3020000,227.0,17.0,1,left,MISS J. Primo 3PT,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,22.74,Missed,,,,,,,,,,,,,,,,,,,
310,PT03M48.00S,2022-01-09T17:56:46.9Z,2,REGULAR,rebound,defensive,[],1630561,,,1610612751,45,47,2022-01-09T17:56:47Z,3030000,,,0,,D. Duke Jr. REBOUND (Off:0 Def:4),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,309.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
311,PT03M42.00S,2022-01-09T17:56:52.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630561,93.64323258869908,49.50980392156863,1610612751,47,47,2022-01-09T17:57:11Z,3040000,-2.0,7.0,1,right,D. Duke Jr. running DUNK (2 PTS) (J. Harden 9 AST),"[1630561, 201935]",1610612751.0,BKN,running,,,Duke Jr.,D. Duke Jr.,,,,,0.77,Made,,,,,,,,,,,2.0,J. Harden,201935.0,9.0,,,,,
313,PT03M32.00S,2022-01-09T17:57:02.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,17.0335085413929,36.51960784313725,1610612759,47,47,2022-01-09T17:57:14Z,3060000,67.0,108.0,1,left,MISS D. Murray 12' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,12.7,Missed,,,,,,,,,,,,,,,,,,,
314,PT03M32.00S,2022-01-09T17:57:02.9Z,2,REGULAR,rebound,defensive,[],201935,,,1610612751,47,47,2022-01-09T17:57:14Z,3070000,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,313.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
315,PT03M24.00S,2022-01-09T17:57:10.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201935,92.9862023653088,47.549019607843135,1610612751,49,47,2022-01-09T17:57:20Z,3080000,-12.0,13.0,1,right,J. Harden running Layup (7 PTS),[201935],1610612751.0,BKN,running,,,Harden,J. Harden,,,,,1.82,Made,,,,,,,,,,,7.0,,,,,,,,
316,PT03M24.00S,2022-01-09T17:57:16.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,49,47,2022-01-09T17:57:16Z,3090000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M24.00S,2022-01-09T17:57:19.4Z,2,REGULAR,substitution,out,[],1627749,,,1610612759,49,47,2022-01-09T17:59:47Z,3100000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT03M24.00S,2022-01-09T17:57:19.4Z,2,REGULAR,substitution,in,[],1627854,,,1610612759,49,47,2022-01-09T17:59:47Z,3110000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT03M02.00S,2022-01-09T18:00:39.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,49,47,2022-01-09T18:00:39Z,3120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M59.00S,2022-01-09T18:00:54.4Z,2,REGULAR,2pt,Jump Shot,[],1629111,13.091327201051248,23.774509803921568,1610612759,49,47,2022-01-09T18:00:59Z,3130000,131.0,71.0,1,left,MISS J. Landale 14' turnaround Shot,[1629111],1610612759.0,SAS,turnaround,,,Landale,J. Landale,,,,,14.89,Missed,,,,,,,,,,,,,,,,,,,
321,PT02M56.00S,2022-01-09T18:00:57.4Z,2,REGULAR,rebound,defensive,[],201935,,,1610612751,49,47,2022-01-09T18:00:59Z,3140000,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,320.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
322,PT02M50.00S,2022-01-09T18:01:04.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630561,92.85479632063075,49.26470588235294,1610612751,51,47,2022-01-09T18:02:57Z,3150000,-4.0,15.0,1,right,D. Duke Jr. alley-oop Layup (4 PTS) (K. Durant 2 AST),"[1630561, 201142]",1610612751.0,BKN,alley-oop,,,Duke Jr.,D. Duke Jr.,,,,,1.52,Made,,,,,,,,,,,4.0,K. Durant,201142.0,2.0,,,,,
324,PT02M36.00S,2022-01-09T18:01:21.6Z,2,REGULAR,foul,personal,[],1630561,,,1610612759,51,47,2022-01-09T18:01:31Z,3170000,,,0,,D. Duke Jr. personal FOUL (2 PF),"[1630561, 1629111]",1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,1179.0,2.0,0.0,Landale,1629111.0,,,,,,,,,,
326,PT02M22.00S,2022-01-09T18:01:52.9Z,2,REGULAR,2pt,Jump Shot,[],1628966,7.835085413929041,10.784313725490197,1610612759,51,47,2022-01-09T18:01:56Z,3190000,196.0,21.0,1,left,MISS K. Bates-Diop 19' Jump Shot,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,19.72,Missed,,,,,,,,,,,,,,,,,,,
327,PT02M18.00S,2022-01-09T18:01:55.4Z,2,REGULAR,rebound,defensive,[],201988,,,1610612751,51,47,2022-01-09T18:01:55Z,3200000,,,0,,P. Mills REBOUND (Off:0 Def:3),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,326.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
328,PT02M16.00S,2022-01-09T18:01:59.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201142,93.51182654402102,49.01960784313725,1610612751,53,47,2022-01-09T18:02:16Z,3210000,-5.0,8.0,1,right,K. Durant driving Layup (15 PTS) (P. Mills 2 AST),"[201142, 201988]",1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,0.98,Made,,,,,,,,,,,15.0,P. Mills,201988.0,2.0,,,,,
330,PT02M16.00S,2022-01-09T18:02:02.7Z,2,REGULAR,foul,personal,['1freethrow'],204020,,,1610612751,53,47,2022-01-09T18:02:25Z,3230000,,,0,,T. Johnson shooting personal FOUL (1 PF) (Durant 1 FT),"[204020, 201142]",1610612759.0,SAS,shooting,,,Johnson,T. Johnson,,,,,,,,,,,202053.0,1.0,0.0,Durant,201142.0,,,,,,,,,,
332,PT02M16.00S,2022-01-09T18:02:26.3Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],201142,,,1610612751,54,47,2022-01-09T18:02:26Z,3250000,,,0,,K. Durant Free Throw 1 of 1 (16 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,,16.0,,,,,,,,
333,PT02M02.00S,2022-01-09T18:02:40.6Z,2,REGULAR,3pt,Jump Shot,[],1627854,29.517082785808146,25.98039215686275,1610612759,54,47,2022-01-09T18:02:45Z,3260000,120.0,225.0,1,left,MISS B. Forbes 25' 3PT,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,,
334,PT01M59.00S,2022-01-09T18:02:43.6Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,54,47,2022-01-09T18:02:45Z,3270000,,,0,,N. Claxton REBOUND (Off:1 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,333.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
335,PT01M56.00S,2022-01-09T18:02:49.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628966,,,1610612751,54,47,2022-01-09T18:02:58Z,3280000,,,0,,K. Bates-Diop shooting personal FOUL (2 PF) (Harden 2 FT),"[1628966, 201935]",1610612759.0,SAS,shooting,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,1179.0,2.0,0.0,Harden,201935.0,,,,,,,,,,
337,PT01M56.00S,2022-01-09T18:03:15.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],201935,,,1610612751,55,47,2022-01-09T18:03:15Z,3300000,,,0,,J. Harden Free Throw 1 of 2 (8 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,,,,,8.0,,,,,,,,
338,PT01M56.00S,2022-01-09T18:03:28.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],201935,,,1610612751,56,47,2022-01-09T18:03:28Z,3310000,,,0,,J. Harden Free Throw 2 of 2 (9 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,,,,,9.0,,,,,,,,
339,PT01M46.00S,2022-01-09T18:03:45.2Z,2,REGULAR,turnover,out-of-bounds,[],1630563,,,1610612759,56,47,2022-01-09T18:03:50Z,3320000,,,0,,J. Primo bad pass out-of-bounds TURNOVER (2 TO),[1630563],1610612759.0,SAS,bad pass,,,Primo,J. Primo,,,,,,,,,,,1179.0,,,,,2.0,,,,,,,,,
340,PT01M35.00S,2022-01-09T18:03:56.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629651,92.72339027595268,50.0,1610612751,58,47,2022-01-09T18:04:00Z,3330000,0.0,16.0,1,right,N. Claxton alley-oop DUNK (7 PTS) (D. Duke Jr. 1 AST),"[1629651, 1630561]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,1.59,Made,,,,,,,,,,,7.0,D. Duke Jr.,1630561.0,1.0,,,,,
342,PT01M25.00S,2022-01-09T18:04:06.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630563,4.812746386333772,46.32352941176471,1610612759,58,49,2022-01-09T18:04:11Z,3350000,18.0,-7.0,1,left,J. Primo driving Layup (7 PTS),[1630563],1610612759.0,SAS,driving,,,Primo,J. Primo,,,,,1.98,Made,,,,,,,,,,,7.0,,,,,,,,
343,PT01M19.00S,2022-01-09T18:04:15.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628966,,,1610612751,58,49,2022-01-09T18:04:20Z,3360000,,,0,,K. Bates-Diop personal FOUL (3 PF) (Durant 2 FT),"[1628966, 201142]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,1179.0,3.0,0.0,Durant,201142.0,,,,,,,,,,
345,PT01M19.00S,2022-01-09T18:04:38.4Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,59,49,2022-01-09T18:04:38Z,3380000,,,0,,K. Durant Free Throw 1 of 2 (17 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,,17.0,,,,,,,,
346,PT01M19.00S,2022-01-09T18:04:39.9Z,2,REGULAR,substitution,out,[],201988,,,1610612751,59,49,2022-01-09T18:04:45Z,3390000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT01M19.00S,2022-01-09T18:04:39.9Z,2,REGULAR,substitution,in,[],1630560,,,1610612751,59,49,2022-01-09T18:04:45Z,3400000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT01M19.00S,2022-01-09T18:04:58.8Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,60,49,2022-01-09T18:04:58Z,3410000,,,0,,K. Durant Free Throw 2 of 2 (18 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,,18.0,,,,,,,,
349,PT01M07.00S,2022-01-09T18:05:13.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,11.251642575558476,49.26470588235294,1610612759,60,49,2022-01-09T18:05:17Z,3420000,4.0,53.0,1,left,MISS J. Landale Hook - blocked,"[1629111, 201935]",1610612759.0,SAS,,,,Landale,J. Landale,,,,,5.34,Missed,,,,,,,,,,,,,,,Harden,201935.0,,,
350,PT01M07.00S,2022-01-09T18:05:13.3Z,2,REGULAR,block,,[],201935,,,1610612759,60,49,2022-01-09T18:05:15Z,3430000,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT01M04.00S,2022-01-09T18:05:16.3Z,2,REGULAR,rebound,offensive,[],1629111,,,1610612759,60,49,2022-01-09T18:05:16Z,3440000,,,0,,J. Landale REBOUND (Off:1 Def:0),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,349.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
352,PT00M54.60S,2022-01-09T18:05:27.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],204020,28.07161629434954,76.9607843137255,1610612759,60,49,2022-01-09T18:05:30Z,3450000,-135.0,211.0,1,left,MISS T. Johnson 25' 3PT,[204020],1610612759.0,SAS,,,,Johnson,T. Johnson,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,,
353,PT00M52.00S,2022-01-09T18:05:29.6Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,60,49,2022-01-09T18:05:29Z,3460000,,,0,,C. Thomas REBOUND (Off:0 Def:4),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,352.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
354,PT00M47.00S,2022-01-09T18:05:36.4Z,2,REGULAR,turnover,traveling,[],1630560,,,1610612751,60,49,2022-01-09T18:05:42Z,3470000,,,0,,C. Thomas traveling TURNOVER (2 TO),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,1179.0,,,,,2.0,,,,,,,,,
355,PT00M24.10S,2022-01-09T18:06:10.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628966,8.360709592641262,12.009803921568627,1610612759,60,51,2022-01-09T18:06:30Z,3480000,190.0,26.0,1,left,K. Bates-Diop 19' turnaround Jump Shot (2 PTS) (J. Primo 1 AST),"[1628966, 1630563]",1610612759.0,SAS,turnaround,,,Bates-Diop,K. Bates-Diop,,,,,19.18,Made,,,,,,,,,,,2.0,J. Primo,1630563.0,1.0,,,,,
357,PT00M02.00S,2022-01-09T18:06:34.8Z,2,REGULAR,3pt,Jump Shot,[],201935,68.9388961892247,33.088235294117645,1610612751,60,51,2022-01-09T18:06:39Z,3500000,-85.0,239.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,25.4,Missed,,,,,,,,,,,,,,,,,,,
