actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
354,PT12M00.00S,2022-02-18T01:49:54.9Z,3,REGULAR,substitution,out,['startperiod'],1629655,,,1610612764,51,55,2022-02-18T01:51:03Z,3490000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-02-18T01:49:54.9Z,3,REGULAR,substitution,in,['startperiod'],1628971,,,1610612764,51,55,2022-02-18T01:51:03Z,3500000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-02-18T01:49:54.9Z,3,REGULAR,substitution,in,['startperiod'],203083,,,1610612764,51,55,2022-02-18T01:51:03Z,3510000,,,0,,SUB in: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-02-18T01:49:54.9Z,3,REGULAR,substitution,in,['startperiod'],1630556,,,1610612764,51,55,2022-02-18T01:51:03Z,3520000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-02-18T01:49:54.9Z,3,REGULAR,substitution,in,['startperiod'],1628418,,,1610612764,51,55,2022-02-18T01:51:03Z,3530000,,,0,,SUB in: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-02-18T01:49:54.9Z,3,REGULAR,substitution,in,['startperiod'],1630557,,,1610612764,51,55,2022-02-18T01:51:03Z,3540000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-02-18T01:51:04.3Z,3,REGULAR,period,start,[],0,,,1610612764,51,55,2022-02-18T01:51:04Z,3550000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT11M45.00S,2022-02-18T01:51:20.0Z,3,REGULAR,foul,personal,['2freethrow'],1630556,,,1610612764,51,55,2022-02-18T01:51:30Z,3560000,,,0,,K. Edwards shooting personal FOUL (1 PF) (Bryant 2 FT),"[1630556, 1628418]",1610612751.0,BKN,shooting,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,201245.0,,,,1.0,0.0,Bryant,1628418.0,
363,PT11M45.00S,2022-02-18T01:51:41.3Z,3,REGULAR,freethrow,1 of 2,[],1628418,,,1610612764,51,56,2022-02-18T01:51:41Z,3580000,,,0,,T. Bryant Free Throw 1 of 2 (11 PTS),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
364,PT11M45.00S,2022-02-18T01:51:56.5Z,3,REGULAR,freethrow,2 of 2,[],1628418,,,1610612764,51,57,2022-02-18T01:51:56Z,3590000,,,0,,T. Bryant Free Throw 2 of 2 (12 PTS),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
365,PT11M32.00S,2022-02-18T01:52:10.9Z,3,REGULAR,2pt,Jump Shot,[],201988,24.655059132720105,48.28431372549019,1610612751,51,57,2022-02-18T01:53:06Z,3600000,9.0,179.0,1,left,MISS P. Mills 17' pullup Shot,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,17.95,Missed,,,,,,,,,,,,,,,,,,,
366,PT11M31.00S,2022-02-18T01:52:11.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,51,57,2022-02-18T01:53:47Z,3610000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,365.0,,,,,,,,,,,,,,,,,,
367,PT11M31.00S,2022-02-18T01:52:17.3Z,3,REGULAR,foul,personal,[],203083,,,1610612764,51,57,2022-02-18T01:52:23Z,3620000,,,0,,A. Drummond loose ball personal FOUL (4 PF),"[203083, 1628398]",1610612751.0,BKN,loose ball,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,201245.0,,,,4.0,0.0,Kuzma,1628398.0,
369,PT11M31.00S,2022-02-18T01:52:44.3Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612764,51,57,2022-02-18T01:52:44Z,3640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT11M16.00S,2022-02-18T01:53:46.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,88.12417871222075,52.94117647058824,1610612764,51,59,2022-02-18T01:53:49Z,3650000,15.0,59.0,1,right,R. Neto 6' driving floating Jump Shot (5 PTS),[203526],1610612764.0,WAS,driving floating,,,Neto,R. Neto,,,,,6.09,Made,,,,,5.0,,,,,,,,,,,,,,
371,PT10M57.00S,2022-02-18T01:54:04.1Z,3,REGULAR,3pt,Jump Shot,[],1630556,27.677398160315374,82.35294117647058,1610612751,51,59,2022-02-18T01:55:25Z,3660000,-162.0,208.0,1,left,MISS K. Edwards 26' 3PT,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,26.33,Missed,,,,,,,,,,,,,,,,,,,
372,PT10M56.00S,2022-02-18T01:54:05.1Z,3,REGULAR,rebound,offensive,[],203083,,,1610612751,51,59,2022-02-18T01:55:25Z,3670000,,,0,,A. Drummond REBOUND (Off:3 Def:5),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,371.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
373,PT10M52.00S,2022-02-18T01:54:09.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,6.783837056504599,49.754901960784316,1610612751,51,59,2022-02-18T01:54:12Z,3680000,1.0,11.0,1,left,MISS A. Drummond driving Layup,[203083],1610612751.0,BKN,driving,,,Drummond,A. Drummond,,,,,1.14,Missed,,,,,,,,,,,,,,,,,,,
374,PT10M50.00S,2022-02-18T01:54:11.3Z,3,REGULAR,rebound,defensive,[],1628418,,,1610612764,51,59,2022-02-18T01:54:11Z,3690000,,,0,,T. Bryant REBOUND (Off:1 Def:3),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,373.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
375,PT10M45.00S,2022-02-18T01:54:16.5Z,3,REGULAR,3pt,Jump Shot,[],1628398,66.83639947437582,48.77450980392157,1610612764,51,59,2022-02-18T01:54:25Z,3700000,-6.0,259.0,1,right,MISS K. Kuzma 25' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,,
376,PT10M43.00S,2022-02-18T01:54:18.5Z,3,REGULAR,rebound,defensive,[],203552,,,1610612751,51,59,2022-02-18T01:54:25Z,3710000,,,0,,S. Curry REBOUND (Off:1 Def:2),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,375.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
377,PT10M34.00S,2022-02-18T01:54:28.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203083,11.645860709592641,48.03921568627451,1610612751,51,59,2022-02-18T01:54:51Z,3720000,10.0,57.0,1,left,MISS A. Drummond floating Shot,[203083],1610612751.0,BKN,floating,,,Drummond,A. Drummond,,,,,5.78,Missed,,,,,,,,,,,,,,,,,,,
378,PT10M30.00S,2022-02-18T01:54:32.7Z,3,REGULAR,rebound,defensive,[],1628418,,,1610612764,51,59,2022-02-18T01:54:40Z,3730000,,,0,,T. Bryant REBOUND (Off:1 Def:4),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,377.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
379,PT10M21.00S,2022-02-18T01:54:40.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,91.01511169513797,40.44117647058824,1610612764,51,61,2022-02-18T01:54:48Z,3740000,-48.0,32.0,1,right,C. Kispert driving floating bank Jump Shot (10 PTS) (R. Neto 3 AST),"[1630557, 203526]",1610612764.0,WAS,driving floating bank,,,Kispert,C. Kispert,,,,,5.75,Made,,,,,10.0,,,R. Neto,203526.0,3.0,,,,,,,,,
381,PT10M20.00S,2022-02-18T01:54:46.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,51,61,2022-02-18T01:54:46Z,3760000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT10M20.00S,2022-02-18T01:55:49.6Z,3,REGULAR,substitution,out,[],1630556,,,1610612751,51,61,2022-02-18T01:57:09Z,3770000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT10M20.00S,2022-02-18T01:55:49.6Z,3,REGULAR,substitution,in,[],1630561,,,1610612751,51,61,2022-02-18T01:57:09Z,3780000,,,0,,SUB in: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT09M58.00S,2022-02-18T01:57:56.4Z,3,REGULAR,3pt,Jump Shot,[],201988,33.98488830486202,46.568627450980394,1610612751,51,61,2022-02-18T01:58:02Z,3790000,17.0,267.0,1,left,MISS P. Mills 26' pullup 3PT,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,26.76,Missed,,,,,,,,,,,,,,,,,,,
385,PT09M54.00S,2022-02-18T01:58:00.4Z,3,REGULAR,rebound,offensive,[],1630561,,,1610612751,51,61,2022-02-18T01:58:02Z,3800000,,,0,,D. Duke Jr. REBOUND (Off:1 Def:0),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,384.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
386,PT09M50.00S,2022-02-18T01:58:04.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203552,27.94021024967148,21.813725490196077,1610612751,51,61,2022-02-18T01:58:08Z,3810000,141.0,210.0,1,left,MISS S. Curry 25' 3PT,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,,
387,PT09M47.00S,2022-02-18T01:58:07.1Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,51,61,2022-02-18T01:58:08Z,3820000,,,0,,K. Kuzma REBOUND (Off:0 Def:6),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,386.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
388,PT09M27.00S,2022-02-18T01:58:27.8Z,3,REGULAR,3pt,Jump Shot,[],1628398,66.96780551905388,40.44117647058824,1610612764,51,61,2022-02-18T01:58:31Z,3830000,-48.0,258.0,1,right,MISS K. Kuzma 26' pullup 3PT,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,,
389,PT09M23.00S,2022-02-18T01:58:31.8Z,3,REGULAR,rebound,defensive,[],203083,,,1610612751,51,61,2022-02-18T01:58:31Z,3840000,,,0,,A. Drummond REBOUND (Off:3 Def:6),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,388.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
390,PT09M14.00S,2022-02-18T01:58:40.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203552,7.5722733245729295,41.66666666666667,1610612751,51,61,2022-02-18T01:58:47Z,3850000,42.0,19.0,1,left,MISS S. Curry driving Layup,[203552],1610612751.0,BKN,driving,,,Curry,S. Curry,,,,,4.57,Missed,,,,,,,,,,,,,,,,,,,
391,PT09M12.00S,2022-02-18T01:58:42.1Z,3,REGULAR,rebound,defensive,[],203484,,,1610612764,51,61,2022-02-18T01:58:47Z,3860000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:2),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,390.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
393,PT09M05.00S,2022-02-18T01:58:49.8Z,3,REGULAR,3pt,Jump Shot,[],203526,67.62483574244416,38.72549019607843,1610612764,51,64,2022-02-18T01:58:54Z,3870000,-56.0,252.0,1,right,R. Neto 25' 3PT step back (8 PTS) (T. Bryant 2 AST),"[203526, 1628418]",1610612764.0,WAS,step back,,,Neto,R. Neto,,,,,25.8,Made,,,,,8.0,,,T. Bryant,1628418.0,2.0,,,,,,,,,
394,PT08M43.00S,2022-02-18T01:59:10.9Z,3,REGULAR,3pt,Jump Shot,[],1630561,1.921813403416557,96.07843137254902,1610612751,51,64,2022-02-18T01:59:15Z,3880000,-230.0,-34.0,1,left,MISS D. Duke Jr. 3PT,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,,
395,PT08M40.00S,2022-02-18T01:59:13.9Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,51,64,2022-02-18T01:59:15Z,3890000,,,0,,K. Kuzma REBOUND (Off:0 Def:7),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,394.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
396,PT08M38.00S,2022-02-18T01:59:20.5Z,3,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,51,64,2022-02-18T01:59:24Z,3900000,,,0,,K. Kuzma bad pass out-of-bounds TURNOVER (5 TO),[1628398],1610612764.0,WAS,bad pass,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,201245.0,5.0,,,,,,,
397,PT08M25.00S,2022-02-18T01:59:45.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628971,9.017739816031538,39.46078431372549,1610612751,53,64,2022-02-18T01:59:49Z,3910000,53.0,32.0,1,left,B. Brown 6' driving floating bank Jump Shot (8 PTS) (S. Curry 3 AST),"[1628971, 203552]",1610612751.0,BKN,driving floating bank,,,Brown,B. Brown,,,,,6.18,Made,,,,,8.0,,,S. Curry,203552.0,3.0,,,,,,,,,
399,PT08M09.00S,2022-02-18T01:59:59.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,84.1819973718791,44.85294117647059,1610612764,53,66,2022-02-18T02:00:03Z,3930000,-26.0,96.0,1,right,R. Neto 9' turnaround fadeaway Jump Shot (10 PTS) (K. Kuzma 3 AST),"[203526, 1628398]",1610612764.0,WAS,turnaround fadeaway,,,Neto,R. Neto,,,,,9.96,Made,,,,,10.0,,,K. Kuzma,1628398.0,3.0,,,,,,,,,
401,PT07M52.00S,2022-02-18T02:00:16.9Z,3,REGULAR,3pt,Jump Shot,[],203552,31.882391590013142,57.59803921568627,1610612751,53,66,2022-02-18T02:00:22Z,3950000,-38.0,247.0,1,left,MISS S. Curry 25' step back 3PT,[203552],1610612751.0,BKN,step back,,,Curry,S. Curry,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,,
402,PT07M50.00S,2022-02-18T02:00:18.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,53,66,2022-02-18T02:00:22Z,3960000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,401.0,,,,,,,,,,,,,,,,,,
403,PT07M50.00S,2022-02-18T02:00:22.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,53,66,2022-02-18T02:00:22Z,3970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT07M50.00S,2022-02-18T02:00:23.7Z,3,REGULAR,substitution,out,[],203083,,,1610612764,53,66,2022-02-18T02:00:30Z,3980000,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M50.00S,2022-02-18T02:00:23.7Z,3,REGULAR,substitution,out,[],1628418,,,1610612764,53,66,2022-02-18T02:00:30Z,3990000,,,0,,SUB out: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M50.00S,2022-02-18T02:00:23.7Z,3,REGULAR,substitution,in,[],200746,,,1610612764,53,66,2022-02-18T02:00:30Z,4000000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT07M50.00S,2022-02-18T02:00:23.7Z,3,REGULAR,substitution,in,[],1629655,,,1610612764,53,66,2022-02-18T02:00:30Z,4010000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M40.00S,2022-02-18T02:00:52.1Z,3,REGULAR,turnover,out-of-bounds,[],1630557,,,1610612764,53,66,2022-02-18T02:00:58Z,4020000,,,0,,C. Kispert step out-of-bounds TURNOVER (2 TO),[1630557],1610612764.0,WAS,step,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,202053.0,2.0,,,,,,,
410,PT07M27.00S,2022-02-18T02:01:19.4Z,3,REGULAR,turnover,lost ball,[],201988,,,1610612751,53,66,2022-02-18T02:01:24Z,4030000,,,0,,P. Mills lost ball TURNOVER (2 TO),"[201988, 203484]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,2.0,Caldwell-Pope,203484.0,,,,,
411,PT07M27.00S,2022-02-18T02:01:19.4Z,3,REGULAR,steal,,[],203484,,,1610612764,53,66,2022-02-18T02:01:22Z,4040000,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M26.00S,2022-02-18T02:01:25.9Z,3,REGULAR,turnover,out-of-bounds,[],203484,,,1610612764,53,66,2022-02-18T02:01:32Z,4050000,,,0,,K. Caldwell-Pope lost ball out-of-bounds TURNOVER (1 TO),[203484],1610612764.0,WAS,lost ball,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,1148.0,1.0,,,,,,,
413,PT07M14.00S,2022-02-18T02:01:41.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630561,7.178055190538765,47.549019607843135,1610612751,55,66,2022-02-18T02:01:46Z,4060000,12.0,15.0,1,left,D. Duke Jr. driving DUNK (2 PTS) (P. Mills 2 AST),"[1630561, 201988]",1610612751.0,BKN,driving,,,Duke Jr.,D. Duke Jr.,,,,,1.94,Made,,,,,2.0,,,P. Mills,201988.0,2.0,,,,,,,,,
415,PT06M56.00S,2022-02-18T02:02:00.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,92.32917214191852,53.67647058823529,1610612764,55,66,2022-02-18T02:05:17Z,4080000,18.0,20.0,1,right,MISS D. Gafford Layup,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,2.69,Missed,,,,,,,,,,,,,,,,,,,
416,PT06M54.00S,2022-02-18T02:02:02.3Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,55,66,2022-02-18T02:05:17Z,4090000,,,0,,D. Gafford REBOUND (Off:3 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,415.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
417,PT06M54.00S,2022-02-18T02:02:06.5Z,3,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612764,55,66,2022-02-18T02:02:13Z,4100000,,,0,,B. Brown shooting personal FOUL (4 PF) (Gafford 2 FT),"[1628971, 1629655]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,,,,,,,201245.0,,,,4.0,0.0,Gafford,1629655.0,
420,PT06M54.00S,2022-02-18T02:02:38.8Z,3,REGULAR,substitution,out,[],1630557,,,1610612764,55,66,2022-02-18T02:02:42Z,4130000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M54.00S,2022-02-18T02:02:38.8Z,3,REGULAR,substitution,in,[],1630166,,,1610612764,55,66,2022-02-18T02:02:42Z,4140000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M54.00S,2022-02-18T02:02:38.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629655,,,1610612764,55,67,2022-02-18T02:06:22Z,4142500,,,0,,D. Gafford Free Throw 1 of 2 (3 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
422,PT06M54.00S,2022-02-18T02:02:38.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629655,,,1610612764,55,67,2022-02-18T02:06:22Z,4143750,,,0,,MISS D. Gafford Free Throw 2 of 2,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Missed,,,,,,,,,,,,,,,,,,,
423,PT06M51.00S,2022-02-18T02:02:41.8Z,3,REGULAR,rebound,defensive,[],200746,,,1610612751,55,67,2022-02-18T02:06:22Z,4144375,,,0,,L. Aldridge REBOUND (Off:0 Def:2),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,422.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
424,PT06M29.00S,2022-02-18T02:03:37.7Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612751,55,67,2022-02-18T02:05:28Z,4145000,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,1148.0,,,,,,,,
425,PT06M15.00S,2022-02-18T02:04:05.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203484,80.1084099868594,25.98039215686275,1610612764,55,67,2022-02-18T02:05:34Z,4180000,-120.0,134.0,1,right,MISS K. Caldwell-Pope 18' pullup Shot,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,18.03,Missed,,,,,,,,,,,,,,,,,,,
426,PT06M12.00S,2022-02-18T02:04:08.0Z,3,REGULAR,rebound,defensive,[],1630561,,,1610612751,55,67,2022-02-18T02:04:10Z,4190000,,,0,,D. Duke Jr. REBOUND (Off:1 Def:1),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,425.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
427,PT06M07.00S,2022-02-18T02:04:13.2Z,3,REGULAR,3pt,Jump Shot,[],203552,7.178055190538765,3.431372549019608,1610612751,58,67,2022-02-18T02:04:22Z,4200000,233.0,15.0,1,left,S. Curry 3PT  (9 PTS) (B. Brown 3 AST),"[203552, 1628971]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,23.33,Made,,,,,9.0,,,B. Brown,1628971.0,3.0,,,,,,,,,
429,PT05M48.00S,2022-02-18T02:04:31.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629655,86.41590013140605,50.49019607843137,1610612764,58,67,2022-02-18T02:04:38Z,4220000,2.0,75.0,1,right,MISS D. Gafford 7' Hook,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,7.52,Missed,,,,,,,,,,,,,,,,,,,
430,PT05M45.00S,2022-02-18T02:04:34.3Z,3,REGULAR,rebound,defensive,[],1630561,,,1610612751,58,67,2022-02-18T02:04:34Z,4230000,,,0,,D. Duke Jr. REBOUND (Off:1 Def:2),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,429.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
431,PT05M43.00S,2022-02-18T02:04:45.2Z,3,REGULAR,foul,personal,[],203526,,,1610612751,58,67,2022-02-18T02:04:52Z,4240000,,,0,,R. Neto personal FOUL (1 PF),"[203526, 1628971]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,202053.0,,,,1.0,0.0,Brown,1628971.0,
433,PT05M43.00S,2022-02-18T02:04:54.5Z,3,REGULAR,substitution,out,[],201988,,,1610612751,58,67,2022-02-18T02:04:58Z,4260000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M43.00S,2022-02-18T02:04:54.5Z,3,REGULAR,substitution,in,[],1628975,,,1610612751,58,67,2022-02-18T02:04:58Z,4270000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M40.00S,2022-02-18T02:05:14.5Z,3,REGULAR,3pt,Jump Shot,[],203552,32.14520367936925,32.84313725490196,1610612751,61,67,2022-02-18T02:05:20Z,4280000,86.0,250.0,1,left,S. Curry 26' 3PT  (12 PTS) (J. Carter 1 AST),"[203552, 1628975]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,26.4,Made,,,,,12.0,,,J. Carter,1628975.0,1.0,,,,,,,,,
437,PT05M27.00S,2022-02-18T02:05:28.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203526,93.51182654402102,49.754901960784316,1610612764,61,69,2022-02-18T02:05:33Z,4300000,-1.0,8.0,1,right,R. Neto cutting Layup (12 PTS) (K. Kuzma 4 AST),"[203526, 1628398]",1610612764.0,WAS,cutting,,,Neto,R. Neto,,,,,0.86,Made,,,,,12.0,,,K. Kuzma,1628398.0,4.0,,,,,,,,,
439,PT05M12.00S,2022-02-18T02:05:43.6Z,3,REGULAR,turnover,out-of-bounds,[],203552,,,1610612751,61,69,2022-02-18T02:05:49Z,4320000,,,0,,S. Curry bad pass out-of-bounds TURNOVER (2 TO),[203552],1610612751.0,BKN,bad pass,,,Curry,S. Curry,,,,,,,,,,,,,,,,,201245.0,2.0,,,,,,,
440,PT05M12.00S,2022-02-18T02:05:48.5Z,3,REGULAR,substitution,out,[],203484,,,1610612764,61,69,2022-02-18T02:06:04Z,4330000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M12.00S,2022-02-18T02:05:48.5Z,3,REGULAR,substitution,in,[],1629060,,,1610612764,61,69,2022-02-18T02:06:04Z,4340000,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M58.00S,2022-02-18T02:06:22.2Z,3,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,61,69,2022-02-18T02:06:31Z,4350000,,,0,,K. Kuzma bad pass out-of-bounds TURNOVER (6 TO),[1628398],1610612764.0,WAS,bad pass,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,1148.0,6.0,,,,,,,
