actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
91,PT04M04.00S,2021-11-28T00:55:36.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,93.77463863337714,50.0,1610612756,13,23,2021-11-28T00:55:42Z,910000,0.0,6.0,1,right,C. Payne driving Layup (2 PTS),[1626166],1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,0.6,Made,,,,,2.0,,,,,,,,,,,,,,
92,PT03M44.00S,2021-11-28T00:55:56.3Z,1,REGULAR,turnover,lost ball,[],1630560,,,1610612751,13,23,2021-11-28T00:56:11Z,920000,,,0,,C. Thomas lost ball TURNOVER (1 TO),"[1630560, 1626164]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,1.0,Booker,1626164.0,,,,,,,,,,,
93,PT03M44.00S,2021-11-28T00:55:56.3Z,1,REGULAR,steal,,[],1626164,,,1610612756,13,23,2021-11-28T00:55:58Z,930000,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M41.00S,2021-11-28T00:56:03.7Z,1,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612756,13,23,2021-11-28T00:56:24Z,940000,,,0,,B. Brown shooting personal FOUL (1 PF) (Booker 2 FT),"[1628971, 1626164]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Booker,1626164.0,,,
96,PT03M41.00S,2021-11-28T00:56:28.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626164,,,1610612756,13,24,2021-11-28T00:56:28Z,960000,,,0,,D. Booker Free Throw 1 of 2 (13 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
97,PT03M41.00S,2021-11-28T00:56:45.2Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626164,,,1610612756,13,25,2021-11-28T00:56:45Z,970000,,,0,,D. Booker Free Throw 2 of 2 (14 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
98,PT03M22.00S,2021-11-28T00:57:05.4Z,1,REGULAR,2pt,Jump Shot,[],201142,20.05584756898817,26.715686274509803,1610612751,15,25,2021-11-28T00:57:37Z,980000,116.0,136.0,1,left,K. Durant 17' pullup Jump Shot (5 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,17.9,Made,,,,,5.0,,,,,,,,,,,,,,
99,PT03M10.00S,2021-11-28T00:57:18.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,84.70762155059133,47.30392156862745,1610612756,15,25,2021-11-28T00:57:23Z,990000,-13.0,91.0,1,right,MISS D. Ayton 9' driving floating Shot,[1629028],1610612756.0,PHX,driving floating,,,Ayton,D. Ayton,,,,,9.22,Missed,,,,,,,,,,,,,,,,,,,
100,PT03M10.00S,2021-11-28T00:57:18.0Z,1,REGULAR,rebound,defensive,[],200746,,,1610612751,15,25,2021-11-28T00:57:23Z,1000000,,,0,,L. Aldridge REBOUND (Off:0 Def:4),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,99.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
101,PT02M59.00S,2021-11-28T00:57:31.2Z,1,REGULAR,turnover,out-of-bounds,[],201935,,,1610612751,15,25,2021-11-28T00:57:50Z,1010000,,,0,,J. Harden bad pass out-of-bounds TURNOVER (2 TO),[201935],1610612751.0,BKN,bad pass,,,Harden,J. Harden,,,,,,,,,,,,2.0,,,,,,2003.0,,,,,,,
102,PT02M59.00S,2021-11-28T00:57:38.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,15,25,2021-11-28T00:57:38Z,1020000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M59.00S,2021-11-28T00:57:39.7Z,1,REGULAR,substitution,out,[],200746,,,1610612756,15,25,2021-11-28T01:00:15Z,1030000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M59.00S,2021-11-28T00:57:39.7Z,1,REGULAR,substitution,out,[],1629028,,,1610612756,15,25,2021-11-28T01:00:15Z,1040000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M59.00S,2021-11-28T00:57:39.7Z,1,REGULAR,substitution,in,[],200794,,,1610612756,15,25,2021-11-28T01:00:15Z,1050000,,,0,,SUB in: P. Millsap,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M59.00S,2021-11-28T00:57:39.7Z,1,REGULAR,substitution,in,[],201580,,,1610612756,15,25,2021-11-28T01:00:15Z,1060000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M49.00S,2021-11-28T01:00:40.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626166,91.67214191852825,45.34313725490196,1610612756,15,25,2021-11-28T01:00:46Z,1070000,-23.0,26.0,1,right,MISS C. Payne driving Layup,[1626166],1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,3.48,Missed,,,,,,,,,,,,,,,,,,,
108,PT02M47.00S,2021-11-28T01:00:42.8Z,1,REGULAR,rebound,offensive,[],201580,,,1610612756,15,25,2021-11-28T01:00:46Z,1080000,,,0,,J. McGee REBOUND (Off:1 Def:0),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,107.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
109,PT02M44.00S,2021-11-28T01:00:44.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201580,94.43166885676742,50.49019607843137,1610612756,15,27,2021-11-28T01:00:49Z,1090000,2.0,0.0,1,right,J. McGee putback Layup (2 PTS),[201580],1610612756.0,PHX,putback,,,McGee,J. McGee,,,,,0.25,Made,,,,,2.0,,,,,,,,,,,,,,
110,PT02M30.00S,2021-11-28T01:01:02.7Z,1,REGULAR,foul,personal,[],1629661,,,1610612751,15,27,2021-11-28T01:01:37Z,1100000,,,0,,C. Johnson personal FOUL (1 PF),"[1629661, 201142]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Durant,201142.0,,,
112,PT02M30.00S,2021-11-28T01:01:10.1Z,1,REGULAR,substitution,out,[],201935,,,1610612751,15,27,2021-11-28T01:01:18Z,1120000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M30.00S,2021-11-28T01:01:10.1Z,1,REGULAR,substitution,out,[],1628969,,,1610612751,15,27,2021-11-28T01:01:18Z,1130000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M30.00S,2021-11-28T01:01:10.1Z,1,REGULAR,substitution,in,[],201988,,,1610612751,15,27,2021-11-28T01:01:18Z,1140000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M30.00S,2021-11-28T01:01:10.1Z,1,REGULAR,substitution,in,[],1629013,,,1610612751,15,27,2021-11-28T01:01:18Z,1150000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M20.00S,2021-11-28T01:01:35.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,11.12023653088042,56.372549019607845,1610612751,17,27,2021-11-28T01:01:40Z,1160000,-32.0,52.0,1,left,C. Thomas 6' driving floating Jump Shot (2 PTS) (P. Mills 1 AST),"[1630560, 201988]",1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,6.1,Made,,,,,2.0,,,,P. Mills,201988.0,1.0,,,,,,,,
118,PT02M02.00S,2021-11-28T01:01:54.4Z,1,REGULAR,turnover,bad pass,[],1629661,,,1610612756,17,27,2021-11-28T01:01:59Z,1180000,,,0,,C. Johnson bad pass TURNOVER (1 TO),"[1629661, 201142]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,1.0,Durant,201142.0,,,,,,,,,,,
119,PT02M02.00S,2021-11-28T01:01:54.4Z,1,REGULAR,steal,,[],201142,,,1610612751,17,27,2021-11-28T01:01:57Z,1190000,,,0,,K. Durant STEAL (1 STL),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M00.00S,2021-11-28T01:02:02.1Z,1,REGULAR,turnover,out-of-bounds,[],1628971,,,1610612751,17,27,2021-11-28T01:03:51Z,1200000,,,0,,B. Brown lost ball out-of-bounds TURNOVER (1 TO),[1628971],1610612751.0,BKN,lost ball,,,Brown,B. Brown,,,,,,,,,,,,1.0,,,,,,2003.0,,,,,,,
121,PT01M50.00S,2021-11-28T01:02:27.2Z,1,REGULAR,foul,personal,[],200794,,,1610612756,17,27,2021-11-28T01:02:57Z,1210000,,,0,,P. Millsap personal FOUL (1 PF),"[200794, 201580]",1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,McGee,201580.0,,,
123,PT01M43.00S,2021-11-28T01:02:45.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629013,94.69448094612353,95.34313725490196,1610612756,17,30,2021-11-28T01:02:51Z,1230000,227.0,-3.0,1,right,L. Shamet 3PT  (3 PTS) (D. Booker 1 AST),"[1629013, 1626164]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,22.67,Made,,,,,3.0,,,,D. Booker,1626164.0,1.0,,,,,,,,
125,PT01M29.00S,2021-11-28T01:02:58.9Z,1,REGULAR,3pt,Jump Shot,[],200794,32.14520367936925,55.14705882352941,1610612751,17,30,2021-11-28T01:03:09Z,1250000,-26.0,250.0,1,left,MISS P. Millsap 25' 3PT,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,25.1,Missed,,,,,,,,,,,,,,,,,,,
126,PT01M26.00S,2021-11-28T01:03:01.9Z,1,REGULAR,rebound,defensive,[],201580,,,1610612756,17,30,2021-11-28T01:03:09Z,1260000,,,0,,J. McGee REBOUND (Off:1 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,125.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
127,PT01M15.00S,2021-11-28T01:03:13.4Z,1,REGULAR,3pt,Jump Shot,[],1626166,77.7431011826544,87.99019607843137,1610612756,17,30,2021-11-28T01:03:18Z,1270000,190.0,157.0,1,right,MISS C. Payne 24' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,24.63,Missed,,,,,,,,,,,,,,,,,,,
128,PT01M11.00S,2021-11-28T01:03:17.4Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,17,30,2021-11-28T01:03:18Z,1280000,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,127.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
129,PT01M10.00S,2021-11-28T01:03:21.9Z,1,REGULAR,turnover,lost ball,[],1628971,,,1610612751,17,30,2021-11-28T01:05:39Z,1290000,,,0,,B. Brown lost ball TURNOVER (2 TO),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,2.0,,,,,,1626302.0,,,,,,,
130,PT00M51.80S,2021-11-28T01:03:43.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626164,84.70762155059133,36.27450980392157,1610612756,17,32,2021-11-28T01:03:53Z,1300000,-69.0,91.0,1,right,D. Booker 11' pullup Jump Shot (16 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,11.41,Made,,,,,16.0,,,,,,,,,,,,,,
131,PT00M38.30S,2021-11-28T01:03:59.1Z,1,REGULAR,3pt,Jump Shot,[],201988,3.7614980289093296,96.56862745098039,1610612751,20,32,2021-11-28T01:04:03Z,1310000,-233.0,-17.0,1,left,P. Mills 3PT  (3 PTS) (P. Millsap 1 AST),"[201988, 200794]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,23.34,Made,,,,,3.0,,,,P. Millsap,200794.0,1.0,,,,,,,,
133,PT00M31.30S,2021-11-28T01:04:08.8Z,1,REGULAR,3pt,Jump Shot,[],1626164,66.3107752956636,50.245098039215684,1610612756,20,32,2021-11-28T01:04:15Z,1330000,1.0,264.0,1,right,MISS D. Booker 26' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,,
134,PT00M25.50S,2021-11-28T01:04:14.6Z,1,REGULAR,rebound,offensive,[],201580,,,1610612756,20,32,2021-11-28T01:04:15Z,1340000,,,0,,J. McGee REBOUND (Off:2 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,133.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
135,PT00M25.50S,2021-11-28T01:04:14.6Z,1,REGULAR,2pt,Hook,"['2ndchance', 'pointsinthepaint']",201580,94.40999984741211,50.0,1610612756,20,32,2021-11-28T01:04:37Z,1350000,0.0,0.0,1,right,MISS J. McGee Hook,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
136,PT00M25.50S,2021-11-28T01:04:14.6Z,1,REGULAR,rebound,offensive,[],201580,,,1610612756,20,32,2021-11-28T01:04:18Z,1360000,,,0,,J. McGee REBOUND (Off:3 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,135.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
137,PT00M23.60S,2021-11-28T01:04:17.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201580,94.40999984741211,50.0,1610612756,20,32,2021-11-28T01:04:29Z,1370000,0.0,0.0,1,right,MISS J. McGee putback Layup,[201580],1610612756.0,PHX,putback,,,McGee,J. McGee,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
138,PT00M23.60S,2021-11-28T01:04:17.2Z,1,REGULAR,rebound,offensive,[],201580,,,1610612756,20,32,2021-11-28T01:04:20Z,1380000,,,0,,J. McGee REBOUND (Off:4 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,137.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
139,PT00M23.40S,2021-11-28T01:04:19.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201580,94.40999984741211,50.0,1610612756,20,34,2021-11-28T01:07:34Z,1390000,0.0,0.0,1,right,J. McGee tip Layup (4 PTS),[201580],1610612756.0,PHX,tip,,,McGee,J. McGee,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,,
140,PT00M07.00S,2021-11-28T01:04:35.9Z,1,REGULAR,3pt,Jump Shot,[],1630560,7.703679369250986,3.6764705882352944,1610612751,20,34,2021-11-28T01:04:42Z,1400000,232.0,20.0,1,left,MISS C. Thomas 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,23.25,Missed,,,,,,,,,,,,,,,,,,,
141,PT00M04.10S,2021-11-28T01:04:41.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,20,34,2021-11-28T01:04:41Z,1410000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,140.0,,,,,,,,,,,,,,,,,,
142,PT00M04.10S,2021-11-28T01:04:47.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,20,34,2021-11-28T01:04:47Z,1420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M00.50S,2021-11-28T01:04:58.5Z,1,REGULAR,3pt,Jump Shot,[],1626164,70.38436268068331,76.47058823529412,1610612756,20,34,2021-11-28T01:05:09Z,1430000,132.0,226.0,1,right,MISS D. Booker 26' running pullup 3PT,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,,
144,PT00M00.50S,2021-11-28T01:04:58.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,20,34,2021-11-28T01:05:09Z,1440000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,143.0,,,,,,,,,,,,,,,,,,
145,PT00M00.00S,2021-11-28T01:05:02.0Z,1,REGULAR,period,end,[],0,,,1610612756,20,34,2021-11-28T01:05:02Z,1450000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2021-11-28T01:05:12.9Z,2,REGULAR,substitution,out,['startperiod'],1628971,,,1610612756,20,34,2021-11-28T01:07:27Z,1460000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2021-11-28T01:05:12.9Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612756,20,34,2021-11-28T01:07:27Z,1470000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2021-11-28T01:05:12.9Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612756,20,34,2021-11-28T01:07:27Z,1480000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2021-11-28T01:05:12.9Z,2,REGULAR,substitution,in,['startperiod'],1628975,,,1610612756,20,34,2021-11-28T01:07:27Z,1490000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2021-11-28T01:05:12.9Z,2,REGULAR,substitution,in,['startperiod'],201949,,,1610612756,20,34,2021-11-28T01:07:27Z,1500000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2021-11-28T01:05:12.9Z,2,REGULAR,substitution,in,['startperiod'],1628969,,,1610612756,20,34,2021-11-28T01:07:27Z,1510000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2021-11-28T01:05:12.9Z,2,REGULAR,substitution,out,['startperiod'],1630560,,,1610612756,20,34,2021-11-28T01:07:55Z,1515000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2021-11-28T01:05:12.9Z,2,REGULAR,substitution,in,['startperiod'],201935,,,1610612756,20,34,2021-11-28T01:07:55Z,1517500,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2021-11-28T01:07:55.7Z,2,REGULAR,period,start,[],0,,,1610612751,20,34,2021-11-28T01:07:55Z,1520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2021-11-28T01:07:59.6Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612751,20,34,2021-11-28T01:08:15Z,1530000,,,0,,TEAM delay-of-game VIOLATION,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,1155.0,,,,,,,
156,PT11M37.00S,2021-11-28T01:08:17.7Z,2,REGULAR,3pt,Jump Shot,[],201935,32.14520367936925,46.07843137254902,1610612751,20,34,2021-11-28T01:08:23Z,1540000,20.0,250.0,1,left,MISS J. Harden 25' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,,
157,PT11M32.00S,2021-11-28T01:08:22.7Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612756,20,34,2021-11-28T01:08:23Z,1550000,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,156.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
158,PT11M18.00S,2021-11-28T01:08:36.4Z,2,REGULAR,3pt,Jump Shot,[],1629661,69.72733245729303,70.09803921568627,1610612756,20,34,2021-11-28T01:08:49Z,1560000,100.0,232.0,1,right,MISS C. Johnson 25' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,25.29,Missed,,,,,,,,,,,,,,,,,,,
159,PT11M17.00S,2021-11-28T01:08:37.4Z,2,REGULAR,rebound,offensive,[],201580,,,1610612756,20,34,2021-11-28T01:09:05Z,1570000,,,0,,J. McGee REBOUND (Off:5 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,158.0,6.0,1.0,5.0,,,,,,,,,,,,,,,
160,PT11M17.00S,2021-11-28T01:08:42.0Z,2,REGULAR,foul,personal,['2freethrow'],200794,,,1610612756,20,34,2021-11-28T01:09:05Z,1580000,,,0,,P. Millsap shooting personal FOUL (2 PF) (McGee 2 FT),"[200794, 201580]",1610612751.0,BKN,shooting,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,McGee,201580.0,,,
162,PT11M17.00S,2021-11-28T01:09:11.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201580,,,1610612756,20,35,2021-11-28T01:09:11Z,1600000,,,0,,J. McGee Free Throw 1 of 2 (5 PTS),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
163,PT11M17.00S,2021-11-28T01:09:11.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201580,,,1610612756,20,35,2021-11-28T01:09:34Z,1610000,,,0,,MISS J. McGee Free Throw 2 of 2,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,Missed,,,,,,,,,,,,,,,,,,,
164,PT11M14.00S,2021-11-28T01:09:14.0Z,2,REGULAR,rebound,defensive,[],201935,,,1610612751,20,35,2021-11-28T01:09:34Z,1620000,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,163.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
165,PT11M05.00S,2021-11-28T01:09:42.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,4.812746386333772,50.49019607843137,1610612751,22,35,2021-11-28T01:09:47Z,1630000,-2.0,-7.0,1,left,J. Harden driving Layup (2 PTS),[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,0.77,Made,,,,,2.0,,,,,,,,,,,,,,
166,PT10M48.00S,2021-11-28T01:09:59.6Z,2,REGULAR,3pt,Jump Shot,[],1629661,69.07030223390277,27.450980392156865,1610612756,22,38,2021-11-28T01:10:06Z,1640000,-113.0,238.0,1,right,C. Johnson 26' 3PT  (3 PTS) (C. Payne 1 AST),"[1629661, 1626166]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,26.35,Made,,,,,3.0,,,,C. Payne,1626166.0,1.0,,,,,,,,
168,PT10M25.00S,2021-11-28T01:10:22.7Z,2,REGULAR,turnover,bad pass,[],1628975,,,1610612751,22,38,2021-11-28T01:10:41Z,1660000,,,0,,J. Carter bad pass TURNOVER (1 TO),"[1628975, 1628969]",1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,1.0,Bridges,1628969.0,,,,,,,,,,,
169,PT10M25.00S,2021-11-28T01:10:22.7Z,2,REGULAR,steal,,[],1628969,,,1610612756,22,38,2021-11-28T01:10:30Z,1670000,,,0,,M. Bridges STEAL (2 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M21.00S,2021-11-28T01:10:26.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,92.85479632063075,50.245098039215684,1610612756,22,40,2021-11-28T01:10:37Z,1680000,1.0,15.0,1,right,M. Bridges running Layup (5 PTS),[1628969],1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,1.47,Made,,,,,5.0,,,,,,,,,,,,,,
171,PT10M06.00S,2021-11-28T01:10:41.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,12.040078843626807,51.225490196078425,1610612751,22,40,2021-11-28T01:10:47Z,1690000,-6.0,61.0,1,left,MISS J. Harden 6' floating Shot,[201935],1610612751.0,BKN,floating,,,Harden,J. Harden,,,,,6.1,Missed,,,,,,,,,,,,,,,,,,,
172,PT10M06.00S,2021-11-28T01:10:41.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,22,40,2021-11-28T01:10:47Z,1700000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,171.0,,,,,,,,,,,,,,,,,,
173,PT10M06.00S,2021-11-28T01:10:47.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,22,40,2021-11-28T01:10:47Z,1710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT09M58.00S,2021-11-28T01:11:08.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201935,7.440867279894875,53.92156862745098,1610612751,22,40,2021-11-28T01:11:16Z,1720000,-20.0,17.0,1,left,MISS J. Harden driving Layup,[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,2.62,Missed,,,,,,,,,,,,,,,,,,,
175,PT09M55.00S,2021-11-28T01:11:11.3Z,2,REGULAR,rebound,offensive,[],201935,,,1610612751,22,40,2021-11-28T01:11:16Z,1730000,,,0,,J. Harden REBOUND (Off:1 Def:3),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,174.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
176,PT09M55.00S,2021-11-28T01:11:10.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201935,5.590000152587891,50.0,1610612751,22,40,2021-11-28T01:11:10Z,1740000,0.0,0.0,1,left,MISS J. Harden tip Layup,[201935],1610612751.0,BKN,tip,,,Harden,J. Harden,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
