actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
88,PT04M45.00S,2021-12-31T00:23:19.3Z,1,REGULAR,substitution,in,[],201933,,,1610612755,23,22,2021-12-31T00:26:12Z,860000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M45.00S,2021-12-31T00:23:19.3Z,1,REGULAR,substitution,in,[],1627777,,,1610612755,23,22,2021-12-31T00:26:12Z,870000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M26.00S,2021-12-31T00:26:45.7Z,1,REGULAR,3pt,Jump Shot,[],203954,31.488173455978973,63.970588235294116,1610612755,23,25,2021-12-31T00:26:50Z,880000,-70.0,243.0,1,left,J. Embiid 25' 3PT  (10 PTS) (T. Maxey 1 AST),"[203954, 1630178]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,25.33,Made,,,,,10.0,T. Maxey,1630178.0,1.0,,,,,,,
92,PT04M13.00S,2021-12-31T00:27:00.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,89.04402102496715,43.872549019607845,1610612751,25,25,2021-12-31T00:27:08Z,900000,-31.0,50.0,1,right,J. Harden driving floating bank Jump Shot (6 PTS),[201935],1610612751.0,BKN,driving floating bank,,,Harden,J. Harden,,,,,,,,5.9,Made,,,,,6.0,,,,,,,,,,
93,PT04M13.00S,2021-12-31T00:27:05.3Z,1,REGULAR,foul,personal,['1freethrow'],1627777,,,1610612751,25,25,2021-12-31T00:27:25Z,910000,,,0,,G. Niang shooting personal FOUL (1 PF) (Harden 1 FT),"[1627777, 201935]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Harden,201935.0,,
95,PT04M13.00S,2021-12-31T00:27:15.6Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,25,25,2021-12-31T00:27:22Z,930000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M13.00S,2021-12-31T00:27:15.6Z,1,REGULAR,substitution,in,[],201949,,,1610612751,25,25,2021-12-31T00:27:22Z,940000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M13.00S,2021-12-31T00:27:40.6Z,1,REGULAR,freethrow,1 of 1,[],201935,,,1610612751,26,25,2021-12-31T00:27:40Z,950000,,,0,,J. Harden Free Throw 1 of 1 (7 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
98,PT03M52.00S,2021-12-31T00:28:02.3Z,1,REGULAR,2pt,Jump Shot,[],203954,24.392247043363994,48.529411764705884,1610612755,26,25,2021-12-31T00:28:07Z,960000,7.0,177.0,1,left,MISS J. Embiid 17' step back Shot,[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,,,,17.7,Missed,,,,,,,,,,,,,,,
99,PT03M49.00S,2021-12-31T00:28:05.3Z,1,REGULAR,rebound,defensive,[],201935,,,1610612751,26,25,2021-12-31T00:28:07Z,970000,,,0,,J. Harden REBOUND (Off:1 Def:5),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,98.0,6.0,5.0,1.0,,,,,,,,,,,
100,PT03M37.00S,2021-12-31T00:28:17.0Z,1,REGULAR,turnover,lost ball,[],201935,,,1610612751,26,25,2021-12-31T00:28:20Z,980000,,,0,,J. Harden lost ball TURNOVER (2 TO),"[201935, 203552]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,2.0,Curry,203552.0,,,,,,,,,,,,,,,,,
101,PT03M37.00S,2021-12-31T00:28:17.0Z,1,REGULAR,steal,,[],203552,,,1610612755,26,25,2021-12-31T00:28:18Z,990000,,,0,,S. Curry STEAL (1 STL),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M34.00S,2021-12-31T00:28:21.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630178,4.681340341655716,47.794117647058826,1610612755,26,27,2021-12-31T00:34:11Z,1000000,11.0,-8.0,1,left,T. Maxey running finger roll Layup (9 PTS) (S. Curry 3 AST),"[1630178, 203552]",1610612755.0,PHI,running finger roll,,,Maxey,T. Maxey,,,,,,,,1.39,Made,,,,,9.0,S. Curry,203552.0,3.0,,,,,,,
104,PT03M20.00S,2021-12-31T00:28:34.3Z,1,REGULAR,3pt,Jump Shot,[],201933,71.04139290407359,21.568627450980394,1610612751,26,27,2021-12-31T00:28:38Z,1020000,-142.0,220.0,1,right,MISS B. Griffin 26' 3PT,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,26.17,Missed,,,,,,,,,,,,,,,
105,PT03M17.00S,2021-12-31T00:28:37.3Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,26,27,2021-12-31T00:28:38Z,1030000,,,0,,T. Maxey REBOUND (Off:1 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,104.0,2.0,1.0,1.0,,,,,,,,,,,
106,PT03M05.00S,2021-12-31T00:28:51.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,6.258212877792378,45.83333333333333,1610612755,26,29,2021-12-31T00:28:58Z,1040000,21.0,6.0,1,left,J. Embiid driving Layup (12 PTS) (T. Maxey 2 AST),"[203954, 1630178]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,,,,2.17,Made,,,,,12.0,T. Maxey,1630178.0,2.0,,,,,,,
108,PT03M05.00S,2021-12-31T00:28:54.8Z,1,REGULAR,foul,personal,['1freethrow'],1627761,,,1610612755,26,29,2021-12-31T00:29:22Z,1060000,,,0,,D. Bembry shooting personal FOUL (1 PF) (Embiid 1 FT),"[1627761, 203954]",1610612751.0,BKN,shooting,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Embiid,203954.0,,
110,PT03M05.00S,2021-12-31T00:29:03.6Z,1,REGULAR,substitution,out,[],201935,,,1610612755,26,29,2021-12-31T00:29:11Z,1080000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M05.00S,2021-12-31T00:29:03.6Z,1,REGULAR,substitution,out,[],1630178,,,1610612755,26,29,2021-12-31T00:29:11Z,1090000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M05.00S,2021-12-31T00:29:03.6Z,1,REGULAR,substitution,in,[],201988,,,1610612755,26,29,2021-12-31T00:29:11Z,1100000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M05.00S,2021-12-31T00:29:03.6Z,1,REGULAR,substitution,in,[],1629003,,,1610612755,26,29,2021-12-31T00:29:11Z,1110000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M05.00S,2021-12-31T00:29:14.6Z,1,REGULAR,substitution,out,[],202699,,,1610612755,26,29,2021-12-31T00:29:19Z,1120000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M05.00S,2021-12-31T00:29:14.6Z,1,REGULAR,substitution,in,[],1629680,,,1610612755,26,29,2021-12-31T00:29:19Z,1130000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M05.00S,2021-12-31T00:29:35.5Z,1,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,26,30,2021-12-31T00:29:35Z,1140000,,,0,,J. Embiid Free Throw 1 of 1 (13 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,Made,,,,,13.0,,,,,,,,,,
117,PT02M51.00S,2021-12-31T00:29:52.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,82.07950065703022,45.09803921568628,1610612751,26,30,2021-12-31T00:29:58Z,1150000,-25.0,116.0,1,right,MISS K. Durant 11' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,,,,11.86,Missed,,,,,,,,,,,,,,,
118,PT02M47.00S,2021-12-31T00:29:56.9Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,26,30,2021-12-31T00:29:58Z,1160000,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,,
119,PT02M43.00S,2021-12-31T00:30:02.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203954,7.046649145860711,46.568627450980394,1610612755,26,32,2021-12-31T00:30:09Z,1170000,17.0,14.0,1,left,J. Embiid driving finger roll Layup (15 PTS),[203954],1610612755.0,PHI,driving finger roll,,,Embiid,J. Embiid,,,,,,,,2.2,Made,,,,,15.0,,,,,,,,,,
120,PT02M43.00S,2021-12-31T00:30:04.7Z,1,REGULAR,foul,personal,['1freethrow'],201142,,,1610612755,26,32,2021-12-31T00:30:13Z,1180000,,,0,,K. Durant shooting personal FOUL (1 PF) (Embiid 1 FT),"[201142, 203954]",1610612751.0,BKN,shooting,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Embiid,203954.0,,
122,PT02M43.00S,2021-12-31T00:30:40.6Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],203954,,,1610612755,26,33,2021-12-31T00:30:40Z,1200000,,,0,,J. Embiid Free Throw 1 of 1 (16 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,Made,,,,,16.0,,,,,,,,,,
123,PT02M37.00S,2021-12-31T00:30:50.8Z,1,REGULAR,turnover,bad pass,[],201949,,,1610612751,26,33,2021-12-31T00:30:56Z,1210000,,,0,,J. Johnson bad pass TURNOVER (1 TO),"[201949, 203552]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,1.0,Curry,203552.0,,,,,,,,,,,,,,,,,
124,PT02M37.00S,2021-12-31T00:30:50.8Z,1,REGULAR,steal,,[],203552,,,1610612755,26,33,2021-12-31T00:30:54Z,1220000,,,0,,S. Curry STEAL (2 STL),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M37.00S,2021-12-31T00:30:58.9Z,1,REGULAR,foul,personal,[],1627761,,,1610612755,26,33,2021-12-31T00:31:10Z,1230000,,,0,,D. Bembry personal FOUL (2 PF),"[1627761, 203552]",1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Curry,203552.0,,
127,PT02M37.00S,2021-12-31T00:31:04.7Z,1,REGULAR,substitution,out,[],203954,,,1610612755,26,33,2021-12-31T00:31:08Z,1250000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M37.00S,2021-12-31T00:31:04.7Z,1,REGULAR,substitution,in,[],203083,,,1610612755,26,33,2021-12-31T00:31:08Z,1260000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M21.00S,2021-12-31T00:31:26.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203552,14.931011826544022,41.911764705882355,1610612755,26,33,2021-12-31T00:38:24Z,1270000,40.0,88.0,1,left,MISS S. Curry 9' driving finger roll Layup,[203552],1610612755.0,PHI,driving finger roll,,,Curry,S. Curry,,,,,,,,9.67,Missed,,,,,,,,,,,,,,,
130,PT02M17.00S,2021-12-31T00:31:30.0Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,26,33,2021-12-31T00:31:31Z,1280000,,,0,,A. Drummond REBOUND (Off:1 Def:0),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,129.0,1.0,0.0,1.0,,,,,,,,,,,
131,PT02M17.00S,2021-12-31T00:31:29.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203083,5.590000152587891,50.0,1610612755,26,33,2021-12-31T00:31:33Z,1290000,0.0,0.0,1,left,MISS A. Drummond tip Layup,[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,
132,PT02M17.00S,2021-12-31T00:31:29.9Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,26,33,2021-12-31T00:31:33Z,1300000,,,0,,A. Drummond REBOUND (Off:2 Def:0),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,131.0,2.0,0.0,2.0,,,,,,,,,,,
133,PT02M14.00S,2021-12-31T00:31:32.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203083,5.590000152587891,50.0,1610612755,26,35,2021-12-31T00:39:15Z,1310000,0.0,0.0,1,left,A. Drummond putback Layup (2 PTS),[203083],1610612755.0,PHI,putback,,,Drummond,A. Drummond,,,,,,,,0.0,Made,,,,,2.0,,,,,,,,,,
134,PT02M04.00S,2021-12-31T00:31:43.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201949,92.06636005256242,53.18627450980392,1610612751,28,35,2021-12-31T00:31:53Z,1320000,16.0,22.0,1,right,J. Johnson cutting Layup (2 PTS) (D. Bembry 1 AST),"[201949, 1627761]",1610612751.0,BKN,cutting,,,Johnson,J. Johnson,,,,,,,,2.72,Made,,,,,2.0,D. Bembry,1627761.0,1.0,,,,,,,
136,PT01M51.00S,2021-12-31T00:31:55.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,6.521024967148489,48.28431372549019,1610612755,28,37,2021-12-31T00:31:59Z,1340000,9.0,9.0,1,left,A. Drummond alley-oop DUNK (4 PTS) (S. Milton 1 AST),"[203083, 1629003]",1610612755.0,PHI,alley-oop,,,Drummond,A. Drummond,,,,,,,,1.23,Made,,,,,4.0,S. Milton,1629003.0,1.0,,,,,,,
138,PT01M40.00S,2021-12-31T00:32:06.9Z,1,REGULAR,2pt,Jump Shot,[],201988,87.59855453350855,16.176470588235293,1610612751,28,37,2021-12-31T00:40:04Z,1360000,-169.0,64.0,1,right,MISS P. Mills 18' fadeaway Shot,[201988],1610612751.0,BKN,fadeaway,,,Mills,P. Mills,,,,,,,,18.08,Missed,,,,,,,,,,,,,,,
139,PT01M36.00S,2021-12-31T00:32:10.9Z,1,REGULAR,rebound,defensive,[],1629680,,,1610612755,28,37,2021-12-31T00:32:12Z,1370000,,,0,,M. Thybulle REBOUND (Off:0 Def:2),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,138.0,2.0,2.0,0.0,,,,,,,,,,,
141,PT01M25.00S,2021-12-31T00:32:22.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,5.863994743758213,49.754901960784316,1610612755,28,37,2021-12-31T00:32:40Z,1380000,1.0,3.0,1,left,MISS G. Niang cutting Layup - blocked,"[1627777, 201142]",1610612755.0,PHI,cutting,,,Niang,G. Niang,,,,,,,,0.29,Missed,,,,,,,,,,,,,,Durant,201142.0
142,PT01M25.00S,2021-12-31T00:32:22.3Z,1,REGULAR,block,,[],201142,,,1610612755,28,37,2021-12-31T00:32:40Z,1390000,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M22.00S,2021-12-31T00:32:25.3Z,1,REGULAR,rebound,defensive,[],1627761,,,1610612751,28,37,2021-12-31T00:32:40Z,1400000,,,0,,D. Bembry REBOUND (Off:0 Def:1),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,141.0,1.0,1.0,0.0,,,,,,,,,,,
144,PT01M18.00S,2021-12-31T00:32:29.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201142,94.30026281208936,50.98039215686274,1610612751,28,37,2021-12-31T00:32:46Z,1410000,5.0,1.0,1,right,MISS K. Durant driving Layup,[201142],1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,,,,0.5,Missed,,,,,,,,,,,,,,,
145,PT01M15.00S,2021-12-31T00:32:32.5Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612755,28,37,2021-12-31T00:32:46Z,1420000,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,
156,PT00M54.30S,2021-12-31T00:32:59.6Z,1,REGULAR,turnover,offensive goaltending,[],203083,,,1610612755,28,37,2021-12-31T00:34:05Z,1445000,,,0,,A. Drummond offensive goaltending TURNOVER (1 TO),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,1.0,,,,,,,,,,,,,200834.0,,,,,,
150,PT00M54.30S,2021-12-31T00:33:16.7Z,1,REGULAR,substitution,out,[],203552,,,1610612751,28,37,2021-12-31T00:33:32Z,1455000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M54.30S,2021-12-31T00:33:16.7Z,1,REGULAR,substitution,in,[],1627788,,,1610612751,28,37,2021-12-31T00:33:32Z,1457500,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M44.50S,2021-12-31T00:33:27.6Z,1,REGULAR,turnover,out-of-bounds,[],201949,,,1610612751,28,37,2021-12-31T00:34:33Z,1460000,,,0,,J. Johnson bad pass out-of-bounds TURNOVER (2 TO),[201949],1610612751.0,BKN,bad pass,,,Johnson,J. Johnson,,,,,2.0,,,,,,,,,,,,,2004.0,,,,,,
152,PT00M31.80S,2021-12-31T00:33:50.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203083,5.995400788436268,49.26470588235294,1610612755,28,39,2021-12-31T01:11:32Z,1470000,4.0,4.0,1,left,A. Drummond driving Layup (6 PTS) (F. Korkmaz 1 AST),"[203083, 1627788]",1610612755.0,PHI,driving,,,Drummond,A. Drummond,,,,,,,,0.54,Made,,,,,6.0,F. Korkmaz,1627788.0,1.0,,,,,,,
154,PT00M31.80S,2021-12-31T00:33:54.0Z,1,REGULAR,foul,personal,['1freethrow'],201933,,,1610612755,28,39,2021-12-31T00:34:06Z,1490000,,,0,,B. Griffin shooting personal FOUL (1 PF) (Drummond 1 FT),"[201933, 203083]",1610612751.0,BKN,shooting,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Drummond,203083.0,,
157,PT00M31.80S,2021-12-31T00:34:18.2Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],203083,,,1610612755,28,39,2021-12-31T00:34:18Z,1510000,,,0,,MISS A. Drummond Free Throw 1 of 1,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,Missed,,,,,,,,,,,,,,,
158,PT00M28.50S,2021-12-31T00:34:21.0Z,1,REGULAR,rebound,defensive,[],201949,,,1610612751,28,39,2021-12-31T00:34:21Z,1520000,,,0,,J. Johnson REBOUND (Off:0 Def:1),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,157.0,1.0,1.0,0.0,,,,,,,,,,,
159,PT00M16.90S,2021-12-31T00:34:32.8Z,1,REGULAR,2pt,Jump Shot,[],201142,83.919185282523,22.058823529411764,1610612751,28,39,2021-12-31T01:12:17Z,1530000,-140.0,99.0,1,right,MISS K. Durant 17' fadeaway Shot,[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,,,,17.1,Missed,,,,,,,,,,,,,,,
160,PT00M16.80S,2021-12-31T00:34:32.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,28,39,2021-12-31T00:35:57Z,1540000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,159.0,,,,,,,,,,,,,,
161,PT00M16.80S,2021-12-31T00:34:38.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,28,39,2021-12-31T00:34:38Z,1550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M15.10S,2021-12-31T00:34:52.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201933,75.64060446780552,15.686274509803921,1610612751,31,39,2021-12-31T00:34:57Z,1560000,-172.0,176.0,1,right,B. Griffin 24' 3PT  (3 PTS) (D. Bembry 2 AST),"[201933, 1627761]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,24.62,Made,,,,,3.0,D. Bembry,1627761.0,2.0,,,,,,,
164,PT00M03.50S,2021-12-31T00:35:11.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,6.258212877792378,54.166666666666664,1610612755,31,39,2021-12-31T00:35:17Z,1580000,-21.0,6.0,1,left,MISS S. Milton driving floating Shot - blocked,"[1629003, 1627761]",1610612755.0,PHI,driving floating,,,Milton,S. Milton,,,,,,,,2.17,Missed,,,,,,,,,,,,,,Bembry,1627761.0
165,PT00M03.50S,2021-12-31T00:35:11.6Z,1,REGULAR,block,,[],1627761,,,1610612755,31,39,2021-12-31T00:35:14Z,1590000,,,0,,D. Bembry BLOCK (1 BLK),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M03.50S,2021-12-31T00:35:11.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,31,39,2021-12-31T00:35:17Z,1600000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,164.0,,,,,,,,,,,,,,
167,PT00M03.50S,2021-12-31T00:35:16.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,31,39,2021-12-31T00:35:16Z,1610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M03.50S,2021-12-31T00:35:24.3Z,1,REGULAR,substitution,out,[],201988,,,1610612755,31,39,2021-12-31T00:35:34Z,1620000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M03.50S,2021-12-31T00:35:24.3Z,1,REGULAR,substitution,out,[],1629680,,,1610612755,31,39,2021-12-31T00:35:34Z,1630000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M03.50S,2021-12-31T00:35:24.3Z,1,REGULAR,substitution,in,[],1628971,,,1610612755,31,39,2021-12-31T00:35:34Z,1640000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M03.50S,2021-12-31T00:35:24.3Z,1,REGULAR,substitution,in,[],203552,,,1610612755,31,39,2021-12-31T00:35:34Z,1650000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M00.00S,2021-12-31T00:35:47.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629003,6.389618922470433,46.07843137254902,1610612755,31,39,2021-12-31T00:36:05Z,1660000,20.0,8.0,1,left,MISS S. Milton driving Layup - blocked,"[1629003, 1628971]",1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,,,,2.1,Missed,,,,,,,,,,,,,,Brown,1628971.0
173,PT00M00.00S,2021-12-31T00:35:47.6Z,1,REGULAR,block,,[],1628971,,,1610612755,31,39,2021-12-31T00:35:50Z,1670000,,,0,,B. Brown BLOCK (1 BLK),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M00.00S,2021-12-31T00:35:47.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,31,39,2021-12-31T00:36:05Z,1680000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,172.0,,,,,,,,,,,,,,
175,PT00M00.00S,2021-12-31T00:35:53.1Z,1,REGULAR,period,end,[],0,,,1610612755,31,39,2021-12-31T00:35:53Z,1690000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2021-12-31T00:35:59.0Z,2,REGULAR,substitution,out,['startperiod'],201933,,,1610612755,31,39,2021-12-31T00:38:34Z,1700000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2021-12-31T00:35:59.0Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612755,31,39,2021-12-31T00:38:34Z,1710000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2021-12-31T00:35:59.0Z,2,REGULAR,substitution,out,['startperiod'],1627761,,,1610612755,31,39,2021-12-31T00:38:34Z,1720000,,,0,,SUB out: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2021-12-31T00:35:59.0Z,2,REGULAR,substitution,out,['startperiod'],1627777,,,1610612755,31,39,2021-12-31T00:38:34Z,1730000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2021-12-31T00:35:59.0Z,2,REGULAR,substitution,out,['startperiod'],203552,,,1610612755,31,39,2021-12-31T00:38:34Z,1740000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2021-12-31T00:35:59.0Z,2,REGULAR,substitution,in,['startperiod'],201935,,,1610612755,31,39,2021-12-31T00:38:34Z,1750000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
