actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
185,PT11M03.00S,2021-11-20T01:11:20.0Z,2,REGULAR,3pt,Jump Shot,[],201988,19.92444152431012,8.088235294117647,1610612751,27,43,2021-11-20T01:11:28Z,1820000,210.0,135.0,1,left,MISS P. Mills 24' pullup 3PT,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,24.92,Missed,,,,,,,,,,,,,,,,,,,
186,PT10M58.00S,2021-11-20T01:11:25.0Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612753,27,43,2021-11-20T01:11:28Z,1830000,,,0,,R. Hampton REBOUND (Off:0 Def:1),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,185.0,1.0,1.0,0.0,,,,,,,,,,,,,
187,PT10M53.00S,2021-11-20T01:11:33.2Z,2,REGULAR,foul,personal,[],201949,,,1610612753,27,43,2021-11-20T01:11:42Z,1840000,,,0,,J. Johnson personal FOUL (2 PF),"[201949, 1628976]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Carter Jr.,1628976.0,
189,PT10M44.00S,2021-11-20T01:12:00.2Z,2,REGULAR,3pt,Jump Shot,[],1630532,91.67214191852825,4.166666666666666,1610612753,27,43,2021-11-20T01:12:04Z,1860000,-229.0,26.0,1,right,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,23.06,Missed,,,,,,,,,,,,,,,,,,,
190,PT10M41.00S,2021-11-20T01:12:03.2Z,2,REGULAR,rebound,defensive,[],200746,,,1610612751,27,43,2021-11-20T01:12:04Z,1870000,,,0,,L. Aldridge REBOUND (Off:1 Def:1),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,189.0,2.0,1.0,1.0,,,,,,,,,,,,,
191,PT10M30.00S,2021-11-20T01:12:14.5Z,2,REGULAR,2pt,Jump Shot,[],1630560,17.0335085413929,84.31372549019608,1610612751,27,43,2021-11-20T01:12:19Z,1880000,-172.0,108.0,1,left,MISS C. Thomas 20' step back Shot,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,20.25,Missed,,,,,,,,,,,,,,,,,,,
192,PT10M27.00S,2021-11-20T01:12:17.5Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612753,27,43,2021-11-20T01:12:19Z,1890000,,,0,,R. Hampton REBOUND (Off:0 Def:2),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,191.0,2.0,2.0,0.0,,,,,,,,,,,,,
193,PT10M22.00S,2021-11-20T01:12:22.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629643,92.32917214191852,55.63725490196079,1610612753,27,43,2021-11-20T01:12:39Z,1900000,28.0,20.0,1,right,MISS C. Okeke driving Layup - blocked,"[1629643, 201949]",1610612753.0,ORL,driving,,,Okeke,C. Okeke,,,,,3.43,Missed,Johnson,201949.0,,,,,,,,,,,,,,,,,
194,PT10M22.00S,2021-11-20T01:12:22.3Z,2,REGULAR,block,,[],201949,,,1610612753,27,43,2021-11-20T01:12:24Z,1910000,,,0,,J. Johnson BLOCK (1 BLK),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M19.00S,2021-11-20T01:12:25.3Z,2,REGULAR,rebound,defensive,[],201949,,,1610612751,27,43,2021-11-20T01:12:39Z,1920000,,,0,,J. Johnson REBOUND (Off:0 Def:2),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,193.0,2.0,2.0,0.0,,,,,,,,,,,,,
196,PT10M12.00S,2021-11-20T01:12:32.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200746,14.931011826544022,50.245098039215684,1610612751,27,43,2021-11-20T01:12:43Z,1930000,-1.0,88.0,1,left,MISS L. Aldridge 8' turnaround Shot,[200746],1610612751.0,BKN,turnaround,,,Aldridge,L. Aldridge,,,,,8.79,Missed,,,,,,,,,,,,,,,,,,,
197,PT10M09.00S,2021-11-20T01:12:35.3Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612753,27,43,2021-11-20T01:12:43Z,1940000,,,0,,R. Hampton REBOUND (Off:0 Def:3),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,196.0,3.0,3.0,0.0,,,,,,,,,,,,,
198,PT09M53.00S,2021-11-20T01:12:53.2Z,2,REGULAR,turnover,backcourt,[],1630181,,,1610612753,27,43,2021-11-20T01:13:01Z,1950000,,,0,,R. Hampton backcourt TURNOVER (1 TO),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,1.0,,,200832.0,,,,,
199,PT09M53.00S,2021-11-20T01:12:59.4Z,2,REGULAR,substitution,out,[],1630560,,,1610612751,27,43,2021-11-20T01:13:09Z,1960000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M53.00S,2021-11-20T01:12:59.4Z,2,REGULAR,substitution,in,[],201935,,,1610612751,27,43,2021-11-20T01:13:09Z,1970000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M45.00S,2021-11-20T01:13:23.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627761,8.360709592641262,44.36274509803921,1610612751,29,43,2021-11-20T01:13:28Z,1980000,28.0,26.0,1,left,D. Bembry cutting DUNK (2 PTS) (J. Harden 1 AST),"[1627761, 201935]",1610612751.0,BKN,cutting,,,Bembry,D. Bembry,,,,,3.84,Made,,,,,,,2.0,J. Harden,201935.0,1.0,,,,,,,,,
203,PT09M25.00S,2021-11-20T01:13:44.6Z,2,REGULAR,foul,personal,['2freethrow'],201949,,,1610612753,29,43,2021-11-20T01:13:54Z,2000000,,,0,,J. Johnson shooting personal FOUL (3 PF) (Okeke 2 FT),"[201949, 1629643]",1610612751.0,BKN,shooting,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,1201.0,3.0,0.0,Okeke,1629643.0,
205,PT09M25.00S,2021-11-20T01:14:14.5Z,2,REGULAR,freethrow,1 of 2,[],1629643,,,1610612753,29,44,2021-11-20T01:14:14Z,2020000,,,0,,C. Okeke Free Throw 1 of 2 (3 PTS),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
206,PT09M25.00S,2021-11-20T01:14:32.7Z,2,REGULAR,freethrow,2 of 2,[],1629643,,,1610612753,29,45,2021-11-20T01:14:32Z,2030000,,,0,,C. Okeke Free Throw 2 of 2 (4 PTS),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
207,PT09M07.00S,2021-11-20T01:14:55.3Z,2,REGULAR,3pt,Jump Shot,[],201988,26.363337713534822,18.137254901960784,1610612751,32,45,2021-11-20T01:15:00Z,2040000,159.0,195.0,1,left,P. Mills 25' 3PT pullup (8 PTS) (J. Harden 2 AST),"[201988, 201935]",1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,25.2,Made,,,,,,,8.0,J. Harden,201935.0,2.0,,,,,,,,,
209,PT08M53.00S,2021-11-20T01:15:10.7Z,2,REGULAR,turnover,out-of-bounds,[],1630181,,,1610612753,32,45,2021-11-20T01:15:39Z,2060000,,,0,,R. Hampton lost ball out-of-bounds TURNOVER (2 TO),[1630181],1610612753.0,ORL,lost ball,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,2.0,,,,,,,,
210,PT08M53.00S,2021-11-20T01:15:16.4Z,2,REGULAR,substitution,out,[],201949,,,1610612751,32,45,2021-11-20T01:15:18Z,2070000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M53.00S,2021-11-20T01:15:16.4Z,2,REGULAR,substitution,in,[],1628971,,,1610612751,32,45,2021-11-20T01:15:18Z,2080000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M53.00S,2021-11-20T01:15:16.4Z,2,REGULAR,substitution,out,[],1629643,,,1610612751,32,45,2021-11-20T01:15:25Z,2090000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M53.00S,2021-11-20T01:15:16.4Z,2,REGULAR,substitution,in,[],203914,,,1610612751,32,45,2021-11-20T01:15:25Z,2100000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M32.00S,2021-11-20T01:15:44.4Z,2,REGULAR,2pt,Layup,['fromturnover'],201935,5.732588699080158,26.225490196078432,1610612751,32,45,2021-11-20T01:15:48Z,2110000,119.0,1.0,1,left,MISS J. Harden 11' driving Layup - blocked,"[201935, 1628976]",1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,11.89,Missed,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,
215,PT08M32.00S,2021-11-20T01:15:44.4Z,2,REGULAR,block,,[],1628976,,,1610612751,32,45,2021-11-20T01:15:47Z,2120000,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M30.00S,2021-11-20T01:15:46.4Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,32,45,2021-11-20T01:15:48Z,2130000,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,214.0,1.0,1.0,0.0,,,,,,,,,,,,,
217,PT08M23.00S,2021-11-20T01:15:53.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,89.30683311432325,65.44117647058823,1610612753,32,45,2021-11-20T01:15:59Z,2140000,77.0,48.0,1,right,MISS F. Wagner 9' driving Hook,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,9.09,Missed,,,,,,,,,,,,,,,,,,,
218,PT08M23.00S,2021-11-20T01:15:53.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,32,45,2021-11-20T01:15:59Z,2150000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,217.0,,,,,,,,,,,,,,,,
219,PT08M23.00S,2021-11-20T01:15:57.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,32,45,2021-11-20T01:15:57Z,2160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M11.00S,2021-11-20T01:16:14.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,9.149145860709593,48.77450980392157,1610612751,34,45,2021-11-20T01:16:21Z,2170000,6.0,34.0,1,left,J. Harden driving floating Jump Shot (8 PTS),[201935],1610612751.0,BKN,driving floating,,,Harden,J. Harden,,,,,3.41,Made,,,,,,,8.0,,,,,,,,,,,,
221,PT07M57.00S,2021-11-20T01:16:29.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,90.88370565045992,44.36274509803921,1610612753,34,47,2021-11-20T01:16:35Z,2180000,-28.0,33.0,1,right,F. Wagner driving finger roll Layup (4 PTS) (W. Carter Jr. 2 AST),"[1630532, 1628976]",1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,4.36,Made,,,,,,,4.0,W. Carter Jr.,1628976.0,2.0,,,,,,,,,
223,PT07M30.00S,2021-11-20T01:16:56.0Z,2,REGULAR,3pt,Jump Shot,[],201935,35.29894875164258,45.09803921568628,1610612751,37,47,2021-11-20T01:17:12Z,2200000,25.0,279.0,1,left,J. Harden 28' 3PT  (11 PTS) (D. Bembry 1 AST),"[201935, 1627761]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,28.04,Made,,,,,,,11.0,D. Bembry,1627761.0,1.0,,,,,,,,,
225,PT07M16.00S,2021-11-20T01:17:13.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,90.88370565045992,49.26470588235294,1610612753,37,49,2021-11-20T01:17:18Z,2220000,-4.0,33.0,1,right,F. Wagner cutting Layup (6 PTS) (J. Suggs 3 AST),"[1630532, 1630591]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,3.34,Made,,,,,,,6.0,J. Suggs,1630591.0,3.0,,,,,,,,,
227,PT07M16.00S,2021-11-20T01:17:15.3Z,2,REGULAR,foul,personal,['1freethrow'],1628971,,,1610612753,37,49,2021-11-20T01:17:31Z,2240000,,,0,,B. Brown shooting personal FOUL (1 PF) (Wagner 1 FT),"[1628971, 1630532]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Wagner,1630532.0,
229,PT07M16.00S,2021-11-20T01:17:23.7Z,2,REGULAR,substitution,out,[],1630591,,,1610612753,37,49,2021-11-20T01:17:30Z,2260000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M16.00S,2021-11-20T01:17:23.7Z,2,REGULAR,substitution,in,[],1630175,,,1610612753,37,49,2021-11-20T01:17:30Z,2270000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M16.00S,2021-11-20T01:17:43.7Z,2,REGULAR,freethrow,1 of 1,[],1630532,,,1610612753,37,50,2021-11-20T01:17:43Z,2280000,,,0,,F. Wagner Free Throw 1 of 1 (7 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
232,PT06M55.00S,2021-11-20T01:18:07.3Z,2,REGULAR,2pt,Jump Shot,[],201988,16.376478318002626,68.87254901960785,1610612751,39,50,2021-11-20T01:18:17Z,2290000,-94.0,101.0,1,left,P. Mills 13' pullup Jump Shot (10 PTS) (B. Brown 1 AST),"[201988, 1628971]",1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,13.85,Made,,,,,,,10.0,B. Brown,1628971.0,1.0,,,,,,,,,
234,PT06M34.00S,2021-11-20T01:18:28.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630181,90.88370565045992,47.549019607843135,1610612753,39,52,2021-11-20T01:18:38Z,2310000,-12.0,33.0,1,right,R. Hampton driving DUNK (4 PTS) (C. Anthony 5 AST),"[1630181, 1630175]",1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,3.54,Made,,,,,,,4.0,C. Anthony,1630175.0,5.0,,,,,,,,,
236,PT06M19.00S,2021-11-20T01:18:44.6Z,2,REGULAR,foul,personal,[],1630175,,,1610612751,39,52,2021-11-20T01:18:57Z,2330000,,,0,,C. Anthony personal FOUL (1 PF),"[1630175, 201935]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Harden,201935.0,
238,PT06M19.00S,2021-11-20T01:19:01.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,39,52,2021-11-20T01:19:01Z,2350000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M19.00S,2021-11-20T01:19:59.5Z,2,REGULAR,substitution,out,[],200746,,,1610612751,39,52,2021-11-20T01:21:39Z,2360000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M19.00S,2021-11-20T01:19:59.5Z,2,REGULAR,substitution,in,[],201933,,,1610612751,39,52,2021-11-20T01:21:39Z,2370000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M12.00S,2021-11-20T01:21:57.6Z,2,REGULAR,3pt,Jump Shot,[],201935,30.831143232588698,25.735294117647058,1610612751,39,52,2021-11-20T01:22:01Z,2380000,121.0,237.0,1,left,MISS J. Harden 26' 3PT,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,26.65,Missed,,,,,,,,,,,,,,,,,,,
242,PT06M10.00S,2021-11-20T01:21:59.6Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612753,39,52,2021-11-20T01:22:01Z,2390000,,,0,,R. Hampton REBOUND (Off:0 Def:4),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,241.0,4.0,4.0,0.0,,,,,,,,,,,,,
243,PT05M57.00S,2021-11-20T01:22:13.7Z,2,REGULAR,3pt,Jump Shot,[],1630175,67.49342969776609,31.61764705882353,1610612753,39,55,2021-11-20T01:22:23Z,2400000,-92.0,253.0,1,right,C. Anthony 26' 3PT  (7 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,26.93,Made,,,,,,,7.0,,,,,,,,,,,,
244,PT05M31.00S,2021-11-20T01:22:38.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627761,12.302890932982917,35.53921568627451,1610612751,39,55,2021-11-20T01:22:43Z,2410000,72.0,63.0,1,left,MISS D. Bembry 9' driving floating Shot,[1627761],1610612751.0,BKN,driving floating,,,Bembry,D. Bembry,,,,,9.6,Missed,,,,,,,,,,,,,,,,,,,
245,PT05M27.00S,2021-11-20T01:22:42.6Z,2,REGULAR,rebound,offensive,[],201933,,,1610612751,39,55,2021-11-20T01:22:43Z,2420000,,,0,,B. Griffin REBOUND (Off:2 Def:3),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,244.0,5.0,3.0,2.0,,,,,,,,,,,,,
246,PT05M27.00S,2021-11-20T01:22:42.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201933,5.590000152587891,50.0,1610612751,39,55,2021-11-20T01:22:45Z,2430000,0.0,0.0,1,left,MISS B. Griffin tip Layup,[201933],1610612751.0,BKN,tip,,,Griffin,B. Griffin,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
247,PT05M27.00S,2021-11-20T01:22:42.4Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,39,55,2021-11-20T01:22:45Z,2440000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,246.0,4.0,4.0,0.0,,,,,,,,,,,,,
248,PT05M21.00S,2021-11-20T01:22:48.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203914,92.06636005256242,3.6764705882352944,1610612753,39,58,2021-11-20T01:22:56Z,2450000,-232.0,22.0,1,right,G. Harris 3PT  (3 PTS) (F. Wagner 4 AST),"[203914, 1630532]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,23.27,Made,,,,,,,3.0,F. Wagner,1630532.0,4.0,,,,,,,,,
250,PT05M13.00S,2021-11-20T01:22:58.9Z,2,REGULAR,foul,personal,[],1630532,,,1610612751,39,58,2021-11-20T01:23:06Z,2470000,,,0,,F. Wagner personal FOUL (1 PF),"[1630532, 201988]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Mills,201988.0,
252,PT05M06.00S,2021-11-20T01:23:22.4Z,2,REGULAR,turnover,bad pass,[],201935,,,1610612751,39,58,2021-11-20T01:23:26Z,2490000,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 1630181]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,2.0,Hampton,1630181.0,,,,,,
253,PT05M06.00S,2021-11-20T01:23:22.4Z,2,REGULAR,steal,,[],1630181,,,1610612753,39,58,2021-11-20T01:23:24Z,2500000,,,0,,R. Hampton STEAL (1 STL),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M00.00S,2021-11-20T01:23:27.9Z,2,REGULAR,turnover,bad pass,[],1630181,,,1610612753,39,58,2021-11-20T01:24:00Z,2510000,,,0,,R. Hampton bad pass TURNOVER (3 TO),"[1630181, 201933]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,3.0,Griffin,201933.0,,,,,,
255,PT05M00.00S,2021-11-20T01:23:27.9Z,2,REGULAR,steal,,[],201933,,,1610612751,39,58,2021-11-20T01:23:29Z,2520000,,,0,,B. Griffin STEAL (1 STL),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M57.00S,2021-11-20T01:23:34.7Z,2,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612751,39,58,2021-11-20T01:23:56Z,2530000,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Harden 2 FT),"[1628976, 201935]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Harden,201935.0,
258,PT04M57.00S,2021-11-20T01:24:02.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",201935,,,1610612751,40,58,2021-11-20T01:24:02Z,2550000,,,0,,J. Harden Free Throw 1 of 2 (12 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,12.0,,,,,,,,,,,,
259,PT04M57.00S,2021-11-20T01:24:23.3Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",201935,,,1610612751,41,58,2021-11-20T01:24:23Z,2560000,,,0,,J. Harden Free Throw 2 of 2 (13 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,13.0,,,,,,,,,,,,
260,PT04M34.00S,2021-11-20T01:24:50.2Z,2,REGULAR,foul,personal,[],1628971,,,1610612753,41,58,2021-11-20T01:24:56Z,2570000,,,0,,B. Brown personal FOUL (2 PF),"[1628971, 1630175]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Anthony,1630175.0,
262,PT04M34.00S,2021-11-20T01:24:58.8Z,2,REGULAR,substitution,out,[],203914,,,1610612753,41,58,2021-11-20T01:25:22Z,2590000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M34.00S,2021-11-20T01:24:58.8Z,2,REGULAR,substitution,out,[],1630532,,,1610612753,41,58,2021-11-20T01:25:22Z,2600000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M34.00S,2021-11-20T01:24:58.8Z,2,REGULAR,substitution,in,[],203082,,,1610612753,41,58,2021-11-20T01:25:22Z,2610000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M34.00S,2021-11-20T01:24:58.8Z,2,REGULAR,substitution,in,[],1628964,,,1610612753,41,58,2021-11-20T01:25:22Z,2620000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M24.00S,2021-11-20T01:25:38.5Z,2,REGULAR,3pt,Jump Shot,[],1628964,89.56964520367937,3.9215686274509802,1610612753,41,58,2021-11-20T01:25:41Z,2630000,-230.0,46.0,1,right,MISS M. Bamba 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,23.48,Missed,,,,,,,,,,,,,,,,,,,
267,PT04M22.00S,2021-11-20T01:25:40.5Z,2,REGULAR,rebound,defensive,[],201935,,,1610612751,41,58,2021-11-20T01:25:41Z,2640000,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,266.0,3.0,3.0,0.0,,,,,,,,,,,,,
268,PT04M16.00S,2021-11-20T01:25:48.4Z,2,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612751,41,58,2021-11-20T01:25:59Z,2650000,,,0,,M. Bamba shooting personal FOUL (1 PF) (Brown 2 FT),"[1628964, 1628971]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Brown,1628971.0,
270,PT04M16.00S,2021-11-20T01:26:09.8Z,2,REGULAR,freethrow,1 of 2,[],1628971,,,1610612751,42,58,2021-11-20T01:26:09Z,2670000,,,0,,B. Brown Free Throw 1 of 2 (5 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
271,PT04M16.00S,2021-11-20T01:26:10.6Z,2,REGULAR,substitution,out,[],201988,,,1610612751,42,58,2021-11-20T01:26:16Z,2680000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M16.00S,2021-11-20T01:26:10.6Z,2,REGULAR,substitution,in,[],1628975,,,1610612751,42,58,2021-11-20T01:26:16Z,2690000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M16.00S,2021-11-20T01:26:27.6Z,2,REGULAR,freethrow,2 of 2,[],1628971,,,1610612751,43,58,2021-11-20T01:26:27Z,2700000,,,0,,B. Brown Free Throw 2 of 2 (6 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
274,PT04M06.00S,2021-11-20T01:26:46.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628975,,,1610612753,43,58,2021-11-20T01:27:11Z,2710000,,,0,,J. Carter personal FOUL (1 PF) (Carter Jr. 2 FT),"[1628975, 1628976]",1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Carter Jr.,1628976.0,
276,PT04M06.00S,2021-11-20T01:27:24.4Z,2,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,43,58,2021-11-20T01:27:24Z,2730000,,,0,,MISS W. Carter Jr. Free Throw 1 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
277,PT04M06.00S,2021-11-20T01:27:24.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,43,58,2021-11-20T01:27:24Z,2740000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,276.0,,,,,,,,,,,,,,,,
