actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
182,PT10M56.00S,2022-04-10T20:16:38.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630560,67.7562417871222,31.127450980392158,1610612751,47,29,2022-04-10T20:16:43Z,1790000,-94.0,251.0,1,right,C. Thomas 26' 3PT pullup (3 PTS) (N. Claxton 2 AST),"[1630560, 1629651]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,26.78,Made,3.0,N. Claxton,1629651.0,2.0,,,,,,,,,,,,,,,
183,PT10M44.00S,2022-04-10T20:16:51.5Z,2,REGULAR,turnover,bad pass,[],202362,,,1610612754,47,29,2022-04-10T20:16:55Z,1800000,,,0,,L. Stephenson bad pass TURNOVER (1 TO),"[202362, 1628971]",1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,1.0,Brown,1628971.0,,,,,,
184,PT10M44.00S,2022-04-10T20:16:51.5Z,2,REGULAR,steal,,[],1628971,,,1610612751,47,29,2022-04-10T20:16:53Z,1810000,,,0,,B. Brown STEAL (2 STL),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT10M41.00S,2022-04-10T20:16:54.4Z,2,REGULAR,turnover,lost ball,[],1628971,,,1610612751,47,29,2022-04-10T20:16:58Z,1820000,,,0,,B. Brown lost ball TURNOVER (1 TO),"[1628971, 202362]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,1.0,Stephenson,202362.0,,,,,,
186,PT10M41.00S,2022-04-10T20:16:54.4Z,2,REGULAR,steal,,[],202362,,,1610612754,47,29,2022-04-10T20:25:29Z,1830000,,,0,,L. Stephenson STEAL (1 STL),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M34.00S,2022-04-10T20:17:01.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202362,6.521024967148489,44.36274509803921,1610612754,47,31,2022-04-10T20:17:20Z,1840000,28.0,9.0,1,left,L. Stephenson driving reverse Layup (6 PTS),[202362],1610612754.0,IND,driving reverse,,,Stephenson,L. Stephenson,,,,,2.95,Made,6.0,,,,,,,,,,,,,,,,,,
189,PT10M19.00S,2022-04-10T20:17:16.1Z,2,REGULAR,turnover,bad pass,[],202681,,,1610612751,47,31,2022-04-10T20:17:22Z,1860000,,,0,,K. Irving bad pass TURNOVER (1 TO),"[202681, 1628221]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,1.0,York,1628221.0,,,,,,
190,PT10M19.00S,2022-04-10T20:17:16.1Z,2,REGULAR,steal,,[],1628221,,,1610612754,47,31,2022-04-10T20:17:19Z,1870000,,,0,,G. York STEAL (1 STL),[1628221],1610612754.0,IND,,,,York,G. York,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT10M13.00S,2022-04-10T20:17:21.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630613,5.206964520367937,52.450980392156865,1610612754,47,33,2022-04-10T20:17:40Z,1880000,-12.0,-4.0,1,left,D. Washington Jr. running DUNK (4 PTS) (G. York 1 AST),"[1630613, 1628221]",1610612754.0,IND,running,,,Washington Jr.,D. Washington Jr.,,,,,1.28,Made,4.0,G. York,1628221.0,1.0,,,,,,,,,,,,,,,
192,PT10M12.00S,2022-04-10T20:17:29.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,47,33,2022-04-10T20:17:29Z,1890000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M58.00S,2022-04-10T20:21:02.5Z,2,REGULAR,foul,personal,[],1630543,,,1610612751,47,33,2022-04-10T20:21:11Z,1900000,,,0,,I. Jackson personal FOUL (2 PF),"[1630543, 202681]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,1627524.0,2.0,0.0,Irving,202681.0,
195,PT09M58.00S,2022-04-10T20:21:26.7Z,2,REGULAR,substitution,out,[],1630543,,,1610612751,47,33,2022-04-10T20:21:41Z,1920000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M58.00S,2022-04-10T20:21:26.7Z,2,REGULAR,substitution,in,[],1629052,,,1610612751,47,33,2022-04-10T20:21:41Z,1930000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M53.00S,2022-04-10T20:21:49.1Z,2,REGULAR,3pt,Jump Shot,[],202681,68.28186596583443,67.40196078431373,1610612751,47,33,2022-04-10T20:21:53Z,1940000,87.0,246.0,1,right,MISS K. Irving 26' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,,
198,PT09M50.00S,2022-04-10T20:21:52.1Z,2,REGULAR,rebound,defensive,[],1628221,,,1610612754,47,33,2022-04-10T20:21:53Z,1950000,,,0,,G. York REBOUND (Off:0 Def:1),[1628221],1610612754.0,IND,,,,York,G. York,,,,,,,,,,,,,197.0,1.0,1.0,0.0,,,,,,,,,
199,PT09M48.00S,2022-04-10T20:21:54.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630613,5.601182654402102,49.26470588235294,1610612754,47,35,2022-04-10T20:22:02Z,1960000,4.0,0.0,1,left,D. Washington Jr. running finger roll Layup (6 PTS) (G. York 2 AST),"[1630613, 1628221]",1610612754.0,IND,running finger roll,,,Washington Jr.,D. Washington Jr.,,,,,0.37,Made,6.0,G. York,1628221.0,2.0,,,,,,,,,,,,,,,
201,PT09M26.00S,2022-04-10T20:22:16.4Z,2,REGULAR,3pt,Jump Shot,[],1630560,66.3107752956636,52.94117647058824,1610612751,47,35,2022-04-10T20:22:24Z,1980000,15.0,264.0,1,right,MISS C. Thomas 26' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,,
202,PT09M24.00S,2022-04-10T20:22:18.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,47,35,2022-04-10T20:22:24Z,1990000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,201.0,,,,,,,,,,,,
203,PT09M24.00S,2022-04-10T20:22:22.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,47,35,2022-04-10T20:22:22Z,2000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M24.00S,2022-04-10T20:22:23.1Z,2,REGULAR,substitution,out,[],201988,,,1610612754,47,35,2022-04-10T20:22:29Z,2010000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M24.00S,2022-04-10T20:22:23.1Z,2,REGULAR,substitution,in,[],1630556,,,1610612754,47,35,2022-04-10T20:22:29Z,2020000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M10.00S,2022-04-10T20:22:46.6Z,2,REGULAR,3pt,Jump Shot,[],1628221,32.013797634691194,54.41176470588235,1610612754,47,35,2022-04-10T20:22:51Z,2030000,-22.0,248.0,1,left,MISS G. York 24' 3PT,[1628221],1610612754.0,IND,,,,York,G. York,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,,
207,PT09M07.00S,2022-04-10T20:22:49.6Z,2,REGULAR,rebound,defensive,[],202681,,,1610612751,47,35,2022-04-10T20:22:51Z,2040000,,,0,,K. Irving REBOUND (Off:1 Def:2),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,206.0,3.0,2.0,1.0,,,,,,,,,
208,PT09M01.00S,2022-04-10T20:22:55.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,88.64980289093299,57.59803921568627,1610612751,49,35,2022-04-10T20:23:00Z,2050000,38.0,54.0,1,right,K. Irving 6' driving floating Jump Shot (12 PTS),[202681],1610612751.0,BKN,driving floating,,,Irving,K. Irving,,,,,6.62,Made,12.0,,,,,,,,,,,,,,,,,,
209,PT08M51.00S,2022-04-10T20:23:04.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630613,18.873193166885677,46.81372549019608,1610612754,49,35,2022-04-10T20:23:08Z,2060000,16.0,125.0,1,left,MISS D. Washington Jr. 12' driving floating Shot,[1630613],1610612754.0,IND,driving floating,,,Washington Jr.,D. Washington Jr.,,,,,12.59,Missed,,,,,,,,,,,,,,,,,,,
210,PT08M48.00S,2022-04-10T20:23:07.8Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,49,35,2022-04-10T20:23:08Z,2070000,,,0,,N. Claxton REBOUND (Off:2 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,209.0,5.0,3.0,2.0,,,,,,,,,
211,PT08M36.00S,2022-04-10T20:23:19.3Z,2,REGULAR,2pt,Jump Shot,[],1630560,84.97043363994744,74.75490196078431,1610612751,51,35,2022-04-10T20:23:25Z,2080000,124.0,89.0,1,right,C. Thomas 15' turnaround fadeaway Jump Shot (5 PTS),[1630560],1610612751.0,BKN,turnaround fadeaway,,,Thomas,C. Thomas,,,,,15.24,Made,5.0,,,,,,,,,,,,,,,,,,
212,PT08M34.00S,2022-04-10T20:23:28.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,51,35,2022-04-10T20:23:28Z,2090000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M34.00S,2022-04-10T20:23:30.6Z,2,REGULAR,substitution,out,[],202362,,,1610612754,51,35,2022-04-10T20:26:25Z,2100000,,,0,,SUB out: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M34.00S,2022-04-10T20:23:30.6Z,2,REGULAR,substitution,out,[],1628221,,,1610612754,51,35,2022-04-10T20:26:25Z,2110000,,,0,,SUB out: G. York,[1628221],1610612754.0,IND,,,,York,G. York,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M34.00S,2022-04-10T20:23:30.6Z,2,REGULAR,substitution,in,[],204456,,,1610612754,51,35,2022-04-10T20:26:25Z,2120000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M34.00S,2022-04-10T20:23:30.6Z,2,REGULAR,substitution,in,[],1627741,,,1610612754,51,35,2022-04-10T20:26:25Z,2130000,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M15.00S,2022-04-10T20:27:06.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,8.09789750328515,39.705882352941174,1610612754,51,35,2022-04-10T20:27:11Z,2140000,51.0,24.0,1,left,MISS T. McConnell driving floating bank Shot,[204456],1610612754.0,IND,driving floating bank,,,McConnell,T. McConnell,,,,,5.66,Missed,,,,,,,,,,,,,,,,,,,
219,PT08M13.00S,2022-04-10T20:27:08.4Z,2,REGULAR,rebound,offensive,[],1630678,,,1610612754,51,35,2022-04-10T20:27:08Z,2150000,,,0,,T. Taylor REBOUND (Off:1 Def:0),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,218.0,1.0,0.0,1.0,,,,,,,,,
220,PT08M13.00S,2022-04-10T20:27:10.9Z,2,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612754,51,35,2022-04-10T20:27:18Z,2160000,,,0,,N. Claxton shooting personal FOUL (2 PF) (Taylor 2 FT),"[1629651, 1630678]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,1627524.0,2.0,0.0,Taylor,1630678.0,
222,PT08M13.00S,2022-04-10T20:27:29.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630678,,,1610612754,51,36,2022-04-10T20:27:29Z,2180000,,,0,,T. Taylor Free Throw 1 of 2 (1 PTS),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
223,PT08M13.00S,2022-04-10T20:27:43.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630678,,,1610612754,51,37,2022-04-10T20:27:43Z,2190000,,,0,,T. Taylor Free Throw 2 of 2 (2 PTS),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
225,PT07M59.00S,2022-04-10T20:27:59.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,93.77463863337714,53.92156862745098,1610612751,51,37,2022-04-10T20:28:03Z,2200000,20.0,6.0,1,right,MISS B. Brown driving Layup,[1628971],1610612751.0,BKN,driving,,,Brown,B. Brown,,,,,2.05,Missed,,,,,,,,,,,,,,,,,,,
226,PT07M56.00S,2022-04-10T20:28:02.0Z,2,REGULAR,rebound,defensive,[],1630678,,,1610612754,51,37,2022-04-10T20:28:03Z,2210000,,,0,,T. Taylor REBOUND (Off:1 Def:1),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,225.0,2.0,1.0,1.0,,,,,,,,,
227,PT07M48.00S,2022-04-10T20:28:09.2Z,2,REGULAR,turnover,lost ball,[],1627741,,,1610612754,51,37,2022-04-10T20:28:13Z,2220000,,,0,,B. Hield lost ball TURNOVER (2 TO),"[1627741, 1628971]",1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,2.0,Brown,1628971.0,,,,,,
228,PT07M48.00S,2022-04-10T20:28:09.2Z,2,REGULAR,steal,,[],1628971,,,1610612751,51,37,2022-04-10T20:28:11Z,2230000,,,0,,B. Brown STEAL (3 STL),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M46.00S,2022-04-10T20:28:14.2Z,2,REGULAR,foul,personal,['2freethrow'],1629052,,,1610612751,51,37,2022-04-10T20:28:24Z,2240000,,,0,,O. Brissett shooting personal FOUL (1 PF) (Thomas 2 FT),"[1629052, 1630560]",1610612754.0,IND,shooting,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,1627524.0,1.0,0.0,Thomas,1630560.0,
231,PT07M46.00S,2022-04-10T20:28:40.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630560,,,1610612751,51,37,2022-04-10T20:28:40Z,2260000,,,0,,MISS C. Thomas Free Throw 1 of 2,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Missed,,,,,,,,,,,,,,,,,,,
232,PT07M46.00S,2022-04-10T20:28:40.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,51,37,2022-04-10T20:28:40Z,2270000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,231.0,,,,,,,,,,,,
233,PT07M46.00S,2022-04-10T20:28:56.2Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630560,,,1610612751,52,37,2022-04-10T20:28:56Z,2280000,,,0,,C. Thomas Free Throw 2 of 2 (6 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
234,PT07M36.00S,2022-04-10T20:29:07.7Z,2,REGULAR,2pt,Jump Shot,[],204456,18.478975032851512,27.941176470588236,1610612754,52,37,2022-04-10T20:29:12Z,2290000,110.0,121.0,1,left,MISS T. McConnell 16' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,16.39,Missed,,,,,,,,,,,,,,,,,,,
235,PT07M31.00S,2022-04-10T20:29:12.7Z,2,REGULAR,rebound,offensive,[],1630678,,,1610612754,52,37,2022-04-10T20:30:54Z,2300000,,,0,,T. Taylor REBOUND (Off:2 Def:1),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,234.0,3.0,1.0,2.0,,,,,,,,,
236,PT07M30.00S,2022-04-10T20:29:13.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630613,10.200394218134035,95.58823529411765,1610612754,52,40,2022-04-10T20:29:18Z,2310000,-228.0,43.0,1,left,D. Washington Jr. 3PT  (9 PTS) (B. Hield 1 AST),"[1630613, 1627741]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,23.2,Made,9.0,B. Hield,1627741.0,1.0,,,,,,,,,,,,,,,
238,PT07M14.00S,2022-04-10T20:29:33.5Z,2,REGULAR,foul,personal,[],1629052,,,1610612751,52,40,2022-04-10T20:29:42Z,2330000,,,0,,O. Brissett personal FOUL (2 PF),"[1629052, 1629651]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,202026.0,2.0,0.0,Claxton,1629651.0,
242,PT07M04.00S,2022-04-10T20:30:14.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612751,52,40,2022-04-10T20:30:23Z,2370000,,,0,,B. Hield personal FOUL (1 PF) (Claxton 2 FT),"[1627741, 1629651]",1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Claxton,1629651.0,
245,PT07M04.00S,2022-04-10T20:30:30.7Z,2,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,53,40,2022-04-10T20:30:30Z,2400000,,,0,,N. Claxton Free Throw 1 of 2 (7 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
246,PT07M04.00S,2022-04-10T20:30:47.6Z,2,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,54,40,2022-04-10T20:30:47Z,2410000,,,0,,N. Claxton Free Throw 2 of 2 (8 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
247,PT06M50.00S,2022-04-10T20:31:04.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630678,5.338370565045992,55.14705882352941,1610612754,54,42,2022-04-10T20:31:08Z,2420000,-26.0,-2.0,1,left,T. Taylor cutting Layup (4 PTS) (O. Brissett 1 AST),"[1630678, 1629052]",1610612754.0,IND,cutting,,,Taylor,T. Taylor,,,,,2.58,Made,4.0,O. Brissett,1629052.0,1.0,,,,,,,,,,,,,,,
249,PT06M39.00S,2022-04-10T20:31:16.6Z,2,REGULAR,turnover,out-of-bounds,[],1630560,,,1610612751,54,42,2022-04-10T20:31:21Z,2440000,,,0,,C. Thomas bad pass out-of-bounds TURNOVER (1 TO),[1630560],1610612751.0,BKN,bad pass,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,1.0,,,1830.0,,,,,
250,PT06M39.00S,2022-04-10T20:31:25.0Z,2,REGULAR,substitution,out,[],1630613,,,1610612754,54,42,2022-04-10T20:31:41Z,2450000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M39.00S,2022-04-10T20:31:25.0Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,54,42,2022-04-10T20:31:41Z,2460000,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M23.00S,2022-04-10T20:31:59.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627741,6.783837056504599,90.19607843137256,1610612754,54,42,2022-04-10T20:32:05Z,2470000,-201.0,11.0,1,left,MISS B. Hield 20' Jump Shot - blocked,"[1627741, 1630556]",1610612754.0,IND,,,,Hield,B. Hield,,,,,20.13,Missed,,,,,Edwards,1630556.0,,,,,,,,,,,,,
253,PT06M23.00S,2022-04-10T20:31:59.4Z,2,REGULAR,block,,[],1630556,,,1610612754,54,42,2022-04-10T20:32:02Z,2480000,,,0,,K. Edwards BLOCK (1 BLK),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M19.00S,2022-04-10T20:32:03.4Z,2,REGULAR,rebound,offensive,[],1630678,,,1610612754,54,42,2022-04-10T20:35:55Z,2490000,,,0,,T. Taylor REBOUND (Off:3 Def:1),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,252.0,4.0,1.0,3.0,,,,,,,,,
255,PT06M19.00S,2022-04-10T20:32:07.5Z,2,REGULAR,foul,personal,['2freethrow'],1630556,,,1610612754,54,42,2022-04-10T20:32:40Z,2500000,,,0,,K. Edwards shooting personal FOUL (2 PF) (Brissett 2 FT),"[1630556, 1629052]",1610612751.0,BKN,shooting,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Brissett,1629052.0,
257,PT06M19.00S,2022-04-10T20:32:22.4Z,2,REGULAR,substitution,out,[],202681,,,1610612754,54,42,2022-04-10T20:32:34Z,2520000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M19.00S,2022-04-10T20:32:22.4Z,2,REGULAR,substitution,out,[],1630560,,,1610612754,54,42,2022-04-10T20:32:34Z,2530000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M19.00S,2022-04-10T20:32:22.4Z,2,REGULAR,substitution,out,[],1629651,,,1610612754,54,42,2022-04-10T20:32:34Z,2540000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M19.00S,2022-04-10T20:32:22.4Z,2,REGULAR,substitution,in,[],203083,,,1610612754,54,42,2022-04-10T20:32:34Z,2550000,,,0,,SUB in: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M19.00S,2022-04-10T20:32:22.4Z,2,REGULAR,substitution,in,[],201142,,,1610612754,54,42,2022-04-10T20:32:34Z,2560000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M19.00S,2022-04-10T20:32:22.4Z,2,REGULAR,substitution,in,[],201988,,,1610612754,54,42,2022-04-10T20:32:34Z,2570000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M19.00S,2022-04-10T20:32:43.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629052,,,1610612754,54,43,2022-04-10T20:33:02Z,2580000,,,0,,O. Brissett Free Throw 1 of 2 (8 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
264,PT06M19.00S,2022-04-10T20:32:43.8Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629052,,,1610612754,54,43,2022-04-10T20:33:02Z,2590000,,,0,,MISS O. Brissett Free Throw 2 of 2,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,Missed,,,,,,,,,,,,,,,,,,,
265,PT06M16.00S,2022-04-10T20:32:46.8Z,2,REGULAR,rebound,defensive,[],203083,,,1610612751,54,43,2022-04-10T20:33:02Z,2600000,,,0,,A. Drummond REBOUND (Off:0 Def:6),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,264.0,6.0,6.0,0.0,,,,,,,,,
266,PT06M03.00S,2022-04-10T20:33:14.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,92.72339027595268,48.77450980392157,1610612751,56,43,2022-04-10T20:37:36Z,2610000,-6.0,16.0,1,right,B. Brown cutting Layup (10 PTS) (K. Durant 7 AST),"[1628971, 201142]",1610612751.0,BKN,cutting,,,Brown,B. Brown,,,,,1.7,Made,10.0,K. Durant,201142.0,7.0,,,,,,,,,,,,,,,
268,PT05M41.00S,2022-04-10T20:33:36.5Z,2,REGULAR,3pt,Jump Shot,[],204456,7.30946123521682,3.1862745098039214,1610612754,56,43,2022-04-10T20:33:43Z,2630000,234.0,16.0,1,left,MISS T. McConnell 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,23.47,Missed,,,,,,,,,,,,,,,,,,,
269,PT05M38.00S,2022-04-10T20:33:39.5Z,2,REGULAR,rebound,offensive,[],1630678,,,1610612754,56,43,2022-04-10T20:33:43Z,2640000,,,0,,T. Taylor REBOUND (Off:4 Def:1),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,268.0,5.0,1.0,4.0,,,,,,,,,
270,PT05M36.00S,2022-04-10T20:33:41.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630678,5.601182654402102,48.77450980392157,1610612754,56,45,2022-04-10T20:38:51Z,2650000,6.0,0.0,1,left,T. Taylor putback Layup (6 PTS),[1630678],1610612754.0,IND,putback,,,Taylor,T. Taylor,,,,,0.61,Made,6.0,,,,,,,,,,,,,,,,,,
271,PT05M16.00S,2022-04-10T20:34:00.6Z,2,REGULAR,3pt,Jump Shot,[],201988,71.17279894875165,22.30392156862745,1610612751,56,45,2022-04-10T20:34:06Z,2660000,-138.0,218.0,1,right,MISS P. Mills 25' step back 3PT,[201988],1610612751.0,BKN,step back,,,Mills,P. Mills,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,,
272,PT05M11.00S,2022-04-10T20:34:05.6Z,2,REGULAR,rebound,offensive,[],203083,,,1610612751,56,45,2022-04-10T20:34:06Z,2670000,,,0,,A. Drummond REBOUND (Off:1 Def:6),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,271.0,7.0,6.0,1.0,,,,,,,,,
273,PT05M11.00S,2022-04-10T20:34:05.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,94.40999984741211,50.0,1610612751,58,45,2022-04-10T20:34:05Z,2680000,0.0,0.0,1,right,A. Drummond tip Layup (8 PTS),[203083],1610612751.0,BKN,tip,,,Drummond,A. Drummond,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,,
