actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
177,PT09M48.00S,2022-02-15T01:11:21.8Z,2,REGULAR,substitution,out,[],201949,,,1610612751,37,29,2022-02-15T01:11:29Z,1730000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M48.00S,2022-02-15T01:11:21.8Z,2,REGULAR,substitution,in,[],1628971,,,1610612751,37,29,2022-02-15T01:11:29Z,1740000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT09M48.00S,2022-02-15T01:11:21.8Z,2,REGULAR,substitution,in,[],203083,,,1610612751,37,29,2022-02-15T01:11:29Z,1750000,,,0,,SUB in: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M36.00S,2022-02-15T01:11:48.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203552,92.46057818659659,67.8921568627451,1610612751,39,29,2022-02-15T01:11:51Z,1760000,89.0,18.0,1,right,S. Curry 9' pullup Jump Shot (9 PTS),[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,9.14,Made,,,,,9.0,,,,,,,,,,,,,,
181,PT09M27.00S,2022-02-15T01:11:57.2Z,2,REGULAR,turnover,lost ball,[],1626158,,,1610612758,39,29,2022-02-15T01:12:00Z,1770000,,,0,,R. Holmes lost ball TURNOVER (2 TO),"[1626158, 203083]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,2.0,,,,,Drummond,203083.0,,,
182,PT09M27.00S,2022-02-15T01:11:57.2Z,2,REGULAR,steal,,[],203083,,,1610612751,39,29,2022-02-15T01:11:59Z,1780000,,,0,,A. Drummond STEAL (2 STL),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M23.00S,2022-02-15T01:12:01.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203552,92.85479632063075,96.56862745098039,1610612751,39,29,2022-02-15T01:12:08Z,1790000,233.0,15.0,1,right,MISS S. Curry 3PT,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,23.33,Missed,,,,,,,,,,,,,,,,,,,
184,PT09M20.00S,2022-02-15T01:12:04.4Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612758,39,29,2022-02-15T01:12:08Z,1800000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:3),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,183.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
185,PT09M10.00S,2022-02-15T01:12:13.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626158,5.863994743758213,48.529411764705884,1610612758,39,29,2022-02-15T01:14:23Z,1810000,7.0,3.0,1,left,MISS R. Holmes cutting DUNK,[1626158],1610612758.0,SAC,cutting,,,Holmes,R. Holmes,,,,,0.78,Missed,,,,,,,,,,,,,,,,,,,
186,PT09M08.00S,2022-02-15T01:12:15.8Z,2,REGULAR,rebound,defensive,[],203552,,,1610612751,39,29,2022-02-15T01:12:19Z,1820000,,,0,,S. Curry REBOUND (Off:0 Def:3),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,185.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
187,PT09M08.00S,2022-02-15T01:12:22.0Z,2,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612751,39,29,2022-02-15T01:19:55Z,1840000,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Thomas 2 FT),"[1630558, 1630560]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,1628172.0,,1.0,0.0,Thomas,1630560.0,,,,,
190,PT09M08.00S,2022-02-15T01:12:55.4Z,2,REGULAR,substitution,out,[],1630558,,,1610612751,39,29,2022-02-15T01:13:00Z,1860000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M08.00S,2022-02-15T01:12:55.4Z,2,REGULAR,substitution,out,[],1626158,,,1610612751,39,29,2022-02-15T01:13:00Z,1870000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M08.00S,2022-02-15T01:12:55.4Z,2,REGULAR,substitution,in,[],1628368,,,1610612751,39,29,2022-02-15T01:13:00Z,1880000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M08.00S,2022-02-15T01:12:55.4Z,2,REGULAR,substitution,in,[],1627734,,,1610612751,39,29,2022-02-15T01:13:00Z,1890000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M08.00S,2022-02-15T01:12:55.7Z,2,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,40,29,2022-02-15T01:20:16Z,1892500,,,0,,C. Thomas Free Throw 1 of 2 (1 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
194,PT09M08.00S,2022-02-15T01:12:55.7Z,2,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,41,29,2022-02-15T01:20:16Z,1893750,,,0,,C. Thomas Free Throw 2 of 2 (2 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
195,PT08M57.00S,2022-02-15T01:13:24.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,8.492115637319317,56.372549019607845,1610612758,41,29,2022-02-15T01:14:28Z,1895000,-32.0,27.0,1,left,MISS D. DiVincenzo driving Layup,[1628978],1610612758.0,SAC,driving,,,DiVincenzo,D. DiVincenzo,,,,,4.2,Missed,,,,,,,,,,,,,,,,,,,
196,PT08M56.00S,2022-02-15T01:13:25.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,41,29,2022-02-15T01:14:28Z,1897500,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,195.0,,,,,,,,,,,,,,,,,,
197,PT08M56.00S,2022-02-15T01:13:29.3Z,2,REGULAR,foul,personal,[],1630560,,,1610612758,41,29,2022-02-15T01:14:37Z,1898750,,,0,,C. Thomas loose ball personal FOUL (1 PF),"[1630560, 1627734]",1610612751.0,BKN,loose ball,,,Thomas,C. Thomas,,,,,,,,,,,,,,,2004.0,,1.0,0.0,Sabonis,1627734.0,,,,,
199,PT08M49.00S,2022-02-15T01:13:49.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628368,21.107095926412615,46.32352941176471,1610612758,41,31,2022-02-15T01:13:52Z,1950000,18.0,146.0,1,left,D. Fox 14' pullup Jump Shot (7 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,14.71,Made,,,,,7.0,,,,,,,,,,,,,,
200,PT08M24.00S,2022-02-15T01:14:12.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203552,93.24901445466492,47.30392156862745,1610612751,43,31,2022-02-15T01:20:33Z,1960000,-13.0,11.0,1,right,S. Curry Layup (11 PTS),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,1.74,Made,,,,,11.0,,,,,,,,,,,,,,
201,PT08M08.00S,2022-02-15T01:14:28.5Z,2,REGULAR,3pt,Jump Shot,[],203200,31.09395532194481,37.00980392156863,1610612758,43,31,2022-02-15T01:14:40Z,1970000,65.0,240.0,1,left,MISS J. Holiday 24' 3PT,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,24.85,Missed,,,,,,,,,,,,,,,,,,,
202,PT08M04.00S,2022-02-15T01:14:32.6Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,43,31,2022-02-15T01:14:32Z,1980000,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,201.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
203,PT07M52.00S,2022-02-15T01:14:45.3Z,2,REGULAR,turnover,bad pass,[],203552,,,1610612751,43,31,2022-02-15T01:14:48Z,1990000,,,0,,S. Curry bad pass TURNOVER (1 TO),"[203552, 1627734]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,1.0,,,,,Sabonis,1627734.0,,,
204,PT07M52.00S,2022-02-15T01:14:45.3Z,2,REGULAR,steal,,[],1627734,,,1610612758,43,31,2022-02-15T01:14:47Z,2000000,,,0,,D. Sabonis STEAL (1 STL),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M48.00S,2022-02-15T01:14:51.8Z,2,REGULAR,foul,offensive,[],1629002,,,1610612758,43,31,2022-02-15T01:15:31Z,2010000,,,0,,C. Metu offensive FOUL (1 PF),"[1629002, 1628971]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,1193.0,,1.0,0.0,Brown,1628971.0,,,,,
207,PT07M48.00S,2022-02-15T01:14:51.8Z,2,REGULAR,turnover,offensive foul,[],1629002,,,1610612758,43,31,2022-02-15T01:14:51Z,2030000,,,0,,C. Metu offensive foul TURNOVER (1 TO),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,1193.0,1.0,,,,,,,,,
208,PT07M48.00S,2022-02-15T01:15:03.7Z,2,REGULAR,substitution,out,[],201988,,,1610612751,43,31,2022-02-15T01:15:25Z,2040000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M48.00S,2022-02-15T01:15:03.7Z,2,REGULAR,substitution,out,[],203552,,,1610612751,43,31,2022-02-15T01:15:25Z,2050000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M48.00S,2022-02-15T01:15:03.7Z,2,REGULAR,substitution,out,[],1629002,,,1610612751,43,31,2022-02-15T01:15:25Z,2060000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M48.00S,2022-02-15T01:15:03.7Z,2,REGULAR,substitution,in,[],1628975,,,1610612751,43,31,2022-02-15T01:15:25Z,2070000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M48.00S,2022-02-15T01:15:03.7Z,2,REGULAR,substitution,in,[],1630556,,,1610612751,43,31,2022-02-15T01:15:25Z,2080000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M48.00S,2022-02-15T01:15:03.7Z,2,REGULAR,substitution,in,[],203084,,,1610612751,43,31,2022-02-15T01:15:25Z,2090000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M35.00S,2022-02-15T01:15:27.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630560,92.9862023653088,75.98039215686273,1610612751,43,31,2022-02-15T01:15:33Z,2100000,130.0,13.0,1,right,MISS C. Thomas 13' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,13.06,Missed,,,,,,,,,,,,,,,,,,,
215,PT07M32.00S,2022-02-15T01:15:30.8Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,43,31,2022-02-15T01:15:30Z,2110000,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,214.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
216,PT07M25.00S,2022-02-15T01:15:37.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,16.90210249671485,53.67647058823529,1610612758,43,31,2022-02-15T01:15:42Z,2120000,-18.0,106.0,1,left,MISS D. Fox 10' floating Shot,[1628368],1610612758.0,SAC,floating,,,Fox,D. Fox,,,,,10.8,Missed,,,,,,,,,,,,,,,,,,,
217,PT07M23.00S,2022-02-15T01:15:39.7Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,43,31,2022-02-15T01:15:42Z,2130000,,,0,,C. Thomas REBOUND (Off:0 Def:2),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,216.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
218,PT07M20.00S,2022-02-15T01:15:43.8Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628971,93.24901445466492,50.245098039215684,1610612751,45,31,2022-02-15T01:22:10Z,2140000,1.0,11.0,1,right,B. Brown cutting DUNK (12 PTS) (C. Thomas 2 AST),"[1628971, 1630560]",1610612751.0,BKN,cutting,,,Brown,B. Brown,,,,,1.11,Made,,,,,12.0,C. Thomas,1630560.0,2.0,,,,,,,,,,,
220,PT07M02.00S,2022-02-15T01:16:00.7Z,2,REGULAR,3pt,Jump Shot,[],1628978,34.247700394218136,42.15686274509804,1610612758,45,34,2022-02-15T01:16:06Z,2160000,39.0,269.0,1,left,D. DiVincenzo 27' 3PT  (6 PTS) (D. Sabonis 1 AST),"[1628978, 1627734]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,27.22,Made,,,,,6.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,
222,PT06M47.00S,2022-02-15T01:16:15.4Z,2,REGULAR,3pt,Jump Shot,[],1630556,74.32654402102497,16.911764705882355,1610612751,45,34,2022-02-15T01:16:19Z,2180000,-165.0,189.0,1,right,MISS K. Edwards 25' 3PT,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,25.1,Missed,,,,,,,,,,,,,,,,,,,
223,PT06M45.00S,2022-02-15T01:16:17.4Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612758,45,34,2022-02-15T01:16:19Z,2190000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:4),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,222.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
224,PT06M34.00S,2022-02-15T01:16:29.7Z,2,REGULAR,3pt,Jump Shot,[],1628368,5.995400788436268,4.6568627450980395,1610612758,45,34,2022-02-15T01:16:34Z,2200000,227.0,4.0,1,left,MISS D. Fox 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,22.67,Missed,,,,,,,,,,,,,,,,,,,
225,PT06M30.00S,2022-02-15T01:16:33.7Z,2,REGULAR,rebound,defensive,[],1630556,,,1610612751,45,34,2022-02-15T01:16:37Z,2210000,,,0,,K. Edwards REBOUND (Off:0 Def:2),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,224.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
226,PT06M25.00S,2022-02-15T01:16:38.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630556,94.43166885676742,96.81372549019608,1610612751,45,34,2022-02-15T01:16:50Z,2220000,234.0,0.0,1,right,MISS K. Edwards 3PT,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
227,PT06M21.00S,2022-02-15T01:16:42.3Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612758,45,34,2022-02-15T01:16:50Z,2230000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:5),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,226.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
228,PT06M18.00S,2022-02-15T01:16:45.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,32.53942181340342,62.254901960784316,1610612758,45,34,2022-02-15T01:17:07Z,2240000,-61.0,253.0,1,left,MISS D. DiVincenzo 26' running pullup 3PT,[1628978],1610612758.0,SAC,running pullup,,,DiVincenzo,D. DiVincenzo,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,,
229,PT06M16.00S,2022-02-15T01:16:47.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,45,34,2022-02-15T01:17:07Z,2250000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,228.0,,,,,,,,,,,,,,,,,,
230,PT06M16.00S,2022-02-15T01:16:50.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,45,34,2022-02-15T01:16:50Z,2260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M16.00S,2022-02-15T01:16:54.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,45,34,2022-02-15T01:16:55Z,2270000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M16.00S,2022-02-15T01:17:10.5Z,2,REGULAR,substitution,out,[],203200,,,1610612751,45,34,2022-02-15T01:19:41Z,2280000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M16.00S,2022-02-15T01:17:10.5Z,2,REGULAR,substitution,in,[],1630558,,,1610612751,45,34,2022-02-15T01:19:41Z,2290000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M52.00S,2022-02-15T01:20:08.7Z,2,REGULAR,2pt,Jump Shot,[],1628975,84.31340341655716,31.862745098039213,1610612751,45,34,2022-02-15T01:20:14Z,2300000,-91.0,95.0,1,right,MISS J. Carter 13' pullup Shot - blocked,"[1628975, 1630558]",1610612751.0,BKN,pullup,,,Carter,J. Carter,,,,,13.13,Missed,,,,,,,,,,,,,,,,,,Mitchell,1630558.0
235,PT05M52.00S,2022-02-15T01:20:08.7Z,2,REGULAR,block,,[],1630558,,,1610612751,45,34,2022-02-15T01:20:12Z,2310000,,,0,,D. Mitchell BLOCK (1 BLK),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M52.00S,2022-02-15T01:20:08.7Z,2,REGULAR,rebound,offensive,[],203083,,,1610612751,45,34,2022-02-15T01:20:14Z,2320000,,,0,,A. Drummond REBOUND (Off:1 Def:2),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,234.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
237,PT05M52.00S,2022-02-15T01:20:14.8Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612751,45,34,2022-02-15T01:20:26Z,2330000,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,1628172.0,,,,,,,,,,
238,PT05M34.00S,2022-02-15T01:20:43.9Z,2,REGULAR,turnover,out-of-bounds,[],1630558,,,1610612758,45,34,2022-02-15T01:20:52Z,2340000,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (1 TO),[1630558],1610612758.0,SAC,bad pass,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,1193.0,1.0,,,,,,,,,
239,PT05M22.00S,2022-02-15T01:21:01.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630560,79.97700394218134,93.38235294117648,1610612751,45,34,2022-02-15T01:21:06Z,2350000,217.0,136.0,1,right,MISS C. Thomas 25' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
240,PT05M19.00S,2022-02-15T01:21:04.8Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,45,34,2022-02-15T01:21:06Z,2360000,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,239.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
241,PT05M09.00S,2022-02-15T01:21:15.1Z,2,REGULAR,3pt,Jump Shot,[],1628368,3.630091984231275,96.32352941176471,1610612758,45,37,2022-02-15T01:21:20Z,2370000,-232.0,-18.0,1,left,D. Fox 3PT  (10 PTS) (D. Sabonis 2 AST),"[1628368, 1627734]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,23.23,Made,,,,,10.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,,
243,PT04M55.00S,2022-02-15T01:21:31.1Z,2,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612751,45,37,2022-02-15T01:21:38Z,2390000,,,0,,D. Sabonis shooting personal FOUL (2 PF) (Thomas 2 FT),"[1627734, 1630560]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,1628172.0,,2.0,0.0,Thomas,1630560.0,,,,,
245,PT04M55.00S,2022-02-15T01:21:55.2Z,2,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,46,37,2022-02-15T01:21:55Z,2410000,,,0,,C. Thomas Free Throw 1 of 2 (3 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
246,PT04M55.00S,2022-02-15T01:21:55.9Z,2,REGULAR,substitution,out,[],203083,,,1610612751,46,37,2022-02-15T01:22:01Z,2420000,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M55.00S,2022-02-15T01:21:55.9Z,2,REGULAR,substitution,in,[],200746,,,1610612751,46,37,2022-02-15T01:22:01Z,2430000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M55.00S,2022-02-15T01:22:11.9Z,2,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,47,37,2022-02-15T01:22:11Z,2440000,,,0,,C. Thomas Free Throw 2 of 2 (4 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
249,PT04M44.00S,2022-02-15T01:22:27.7Z,2,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612758,47,37,2022-02-15T01:22:36Z,2450000,,,0,,D. Fox bad pass out-of-bounds TURNOVER (1 TO),[1628368],1610612758.0,SAC,bad pass,,,Fox,D. Fox,,,,,,,,,,,,,,,1628172.0,1.0,,,,,,,,,
250,PT04M44.00S,2022-02-15T01:22:30.5Z,2,REGULAR,substitution,out,[],1630560,,,1610612751,47,37,2022-02-15T01:22:34Z,2460000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M44.00S,2022-02-15T01:22:30.5Z,2,REGULAR,substitution,in,[],201988,,,1610612751,47,37,2022-02-15T01:22:34Z,2470000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M28.00S,2022-02-15T01:22:55.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",200746,86.81011826544021,45.34313725490196,1610612751,47,37,2022-02-15T01:23:00Z,2480000,-23.0,71.0,1,right,MISS L. Aldridge 7' turnaround Hook,[200746],1610612751.0,BKN,turnaround,,,Aldridge,L. Aldridge,,,,,7.52,Missed,,,,,,,,,,,,,,,,,,,
253,PT04M26.00S,2022-02-15T01:22:57.6Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,47,37,2022-02-15T01:23:00Z,2490000,,,0,,D. Sabonis REBOUND (Off:1 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,252.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
254,PT04M16.00S,2022-02-15T01:23:08.4Z,2,REGULAR,turnover,bad pass,[],1627734,,,1610612758,47,37,2022-02-15T01:23:12Z,2500000,,,0,,D. Sabonis bad pass TURNOVER (3 TO),"[1627734, 1628971]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,3.0,,,,,Brown,1628971.0,,,
255,PT04M16.00S,2022-02-15T01:23:08.4Z,2,REGULAR,steal,,[],1628971,,,1610612751,47,37,2022-02-15T01:23:10Z,2510000,,,0,,B. Brown STEAL (2 STL),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M11.00S,2022-02-15T01:23:12.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628971,93.64323258869908,54.166666666666664,1610612751,47,37,2022-02-15T01:23:18Z,2520000,21.0,7.0,1,right,MISS B. Brown running Layup,[1628971],1610612751.0,BKN,running,,,Brown,B. Brown,,,,,2.2,Missed,,,,,,,,,,,,,,,,,,,
257,PT04M09.00S,2022-02-15T01:23:14.5Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,47,37,2022-02-15T01:23:18Z,2530000,,,0,,D. Sabonis REBOUND (Off:1 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,256.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
258,PT04M02.00S,2022-02-15T01:23:21.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203084,5.995400788436268,43.13725490196079,1610612758,47,37,2022-02-15T01:23:25Z,2540000,34.0,4.0,1,left,MISS H. Barnes Layup,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,3.45,Missed,,,,,,,,,,,,,,,,,,,
259,PT04M00.00S,2022-02-15T01:23:23.7Z,2,REGULAR,rebound,defensive,[],200746,,,1610612751,47,37,2022-02-15T01:23:25Z,2550000,,,0,,L. Aldridge REBOUND (Off:0 Def:3),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,258.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
260,PT03M55.00S,2022-02-15T01:23:29.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628975,86.15308804204993,39.46078431372549,1610612751,47,37,2022-02-15T01:23:36Z,2560000,-53.0,78.0,1,right,MISS J. Carter 9' pullup Shot,[1628975],1610612751.0,BKN,pullup,,,Carter,J. Carter,,,,,9.39,Missed,,,,,,,,,,,,,,,,,,,
