actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
117,PT04M28.00S,2021-12-19T00:53:50.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,93.11760840998686,48.529411764705884,1610612753,10,19,2021-12-19T00:57:23Z,855000,-7.0,12.0,1,right,MISS F. Wagner driving Layup - blocked,"[1630532, 1627885]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,1.43,Missed,,,,,,,,,,,,,,,Harrison,1627885.0,,,
118,PT04M28.00S,2021-12-19T00:53:50.5Z,1,REGULAR,block,,[],1627885,,,1610612753,10,19,2021-12-19T00:57:23Z,857500,,,0,,S.Harrison BLOCK (1 BLK),[1627885],1610612751.0,BKN,,,,Harrison,S.Harrison,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M25.00S,2021-12-19T00:53:53.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,10,19,2021-12-19T01:12:16Z,858750,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,117.0,,,,,,,,,,,,,,,,,,
86,PT04M25.00S,2021-12-19T00:54:03.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,10,19,2021-12-19T01:12:16Z,860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M25.00S,2021-12-19T00:54:04.2Z,1,REGULAR,substitution,out,[],201988,,,1610612753,10,19,2021-12-19T01:12:16Z,870000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M25.00S,2021-12-19T00:54:04.2Z,1,REGULAR,substitution,out,[],1630556,,,1610612753,10,19,2021-12-19T01:12:16Z,880000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M25.00S,2021-12-19T00:54:04.2Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,10,19,2021-12-19T01:12:16Z,890000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M25.00S,2021-12-19T00:54:04.2Z,1,REGULAR,substitution,in,[],1630561,,,1610612753,10,19,2021-12-19T01:12:16Z,900000,,,0,,SUB in: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M25.00S,2021-12-19T00:54:04.2Z,1,REGULAR,substitution,in,[],203516,,,1610612753,10,19,2021-12-19T01:12:16Z,910000,,,0,,SUB in: J.Ennis,[203516],1610612751.0,BKN,,,,Ennis III,J.Ennis,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M25.00S,2021-12-19T00:54:04.2Z,1,REGULAR,substitution,in,[],1629755,,,1610612753,10,19,2021-12-19T01:12:16Z,920000,,,0,,SUB in: H. Gravett,[1629755],1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M22.00S,2021-12-19T00:54:27.5Z,1,REGULAR,2pt,Hook,['2ndchance'],201577,92.32917214191852,71.07843137254902,1610612753,10,19,2021-12-19T01:12:16Z,930000,105.0,20.0,1,right,MISS R. Lopez 10' turnaround Hook,[201577],1610612753.0,ORL,turnaround,,,Lopez,R. Lopez,,,,,10.72,Missed,,,,,,,,,,,,,,,,,,,
94,PT04M19.00S,2021-12-19T00:54:30.5Z,1,REGULAR,rebound,defensive,[],201933,,,1610612751,10,19,2021-12-19T01:12:08Z,940000,,,0,,B. Griffin REBOUND (Off:0 Def:3),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,93.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
95,PT04M02.00S,2021-12-19T00:54:48.1Z,1,REGULAR,turnover,bad pass,[],1627885,,,1610612751,10,19,2021-12-19T00:54:51Z,950000,,,0,,S.Harrison bad pass TURNOVER (1 TO),"[1627885, 1629755]",1610612751.0,BKN,,,,Harrison,S.Harrison,,,,,,,,,,,,,,,,,,,,1.0,,,Gravett,1629755.0,
96,PT04M02.00S,2021-12-19T00:54:48.1Z,1,REGULAR,steal,,[],1629755,,,1610612753,10,19,2021-12-19T00:54:49Z,960000,,,0,,H. Gravett STEAL (1 STL),[1629755],1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M55.00S,2021-12-19T00:54:57.9Z,1,REGULAR,foul,offensive,[],201577,,,1610612753,10,19,2021-12-19T00:55:10Z,970000,,,0,,R. Lopez offensive FOUL (1 PF),"[201577, 1627885]",1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,202041.0,1.0,0.0,Harrison,1627885.0,,,,,,
99,PT03M55.00S,2021-12-19T00:54:57.9Z,1,REGULAR,turnover,offensive foul,[],201577,,,1610612753,10,19,2021-12-19T00:54:57Z,990000,,,0,,R. Lopez offensive foul TURNOVER (1 TO),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,202041.0,,,,,1.0,,,,,
100,PT03M39.00S,2021-12-19T00:55:26.7Z,1,REGULAR,turnover,out-of-bounds,[],204038,,,1610612751,10,19,2021-12-19T00:55:34Z,1000000,,,0,,L. Galloway bad pass out-of-bounds TURNOVER (1 TO),[204038],1610612751.0,BKN,bad pass,,,Galloway,L. Galloway,,,,,,,,,,,,,,,202041.0,,,,,1.0,,,,,
101,PT03M28.00S,2021-12-19T00:55:46.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203914,84.70762155059133,55.88235294117647,1610612753,10,19,2021-12-19T00:55:56Z,1010000,29.0,91.0,1,right,MISS G. Harris 9' floating Shot,[203914],1610612753.0,ORL,floating,,,Harris,G. Harris,,,,,9.58,Missed,,,,,,,,,,,,,,,,,,,
102,PT03M25.00S,2021-12-19T00:55:49.1Z,1,REGULAR,rebound,defensive,[],1630561,,,1610612751,10,19,2021-12-19T00:55:56Z,1020000,,,0,,D. Duke Jr. REBOUND (Off:1 Def:1),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,101.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
103,PT03M13.00S,2021-12-19T00:56:01.4Z,1,REGULAR,3pt,Jump Shot,[],201933,28.728646517739815,26.96078431372549,1610612751,13,19,2021-12-19T00:56:06Z,1030000,115.0,218.0,1,left,B. Griffin 24' 3PT step back (3 PTS) (L. Galloway 1 AST),"[201933, 204038]",1610612751.0,BKN,step back,,,Griffin,B. Griffin,,,,,24.61,Made,,,,,3.0,L. Galloway,204038.0,1.0,,,,,,,,,,,
104,PT03M03.00S,2021-12-19T00:56:16.2Z,1,REGULAR,foul,offensive,[],203914,,,1610612753,13,19,2021-12-19T00:56:23Z,1040000,,,0,,G. Harris charge offensive FOUL (1 PF),"[203914, 201933]",1610612753.0,ORL,charge,,,Harris,G. Harris,,,,,,,,,,,,,,,202041.0,1.0,0.0,Griffin,201933.0,,,,,,
106,PT03M03.00S,2021-12-19T00:56:16.2Z,1,REGULAR,turnover,offensive foul,[],203914,,,1610612753,13,19,2021-12-19T00:56:16Z,1060000,,,0,,G. Harris offensive foul TURNOVER (1 TO),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,202041.0,,,,,1.0,,,,,
107,PT03M03.00S,2021-12-19T00:56:23.9Z,1,REGULAR,substitution,out,[],201933,,,1610612751,13,19,2021-12-19T00:56:38Z,1070000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M03.00S,2021-12-19T00:56:23.9Z,1,REGULAR,substitution,out,[],203914,,,1610612751,13,19,2021-12-19T00:56:38Z,1080000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M03.00S,2021-12-19T00:56:23.9Z,1,REGULAR,substitution,out,[],201577,,,1610612751,13,19,2021-12-19T00:56:38Z,1090000,,,0,,SUB out: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M03.00S,2021-12-19T00:56:23.9Z,1,REGULAR,substitution,in,[],1630556,,,1610612751,13,19,2021-12-19T00:56:38Z,1100000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M03.00S,2021-12-19T00:56:23.9Z,1,REGULAR,substitution,in,[],1629678,,,1610612751,13,19,2021-12-19T00:56:38Z,1110000,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M03.00S,2021-12-19T00:56:23.9Z,1,REGULAR,substitution,in,[],1628539,,,1610612751,13,19,2021-12-19T00:56:38Z,1120000,,,0,,SUB in: M. Mulder,[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M51.00S,2021-12-19T00:56:56.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203516,5.469776609724048,49.01960784313725,1610612751,13,19,2021-12-19T00:57:28Z,1130000,5.0,-1.0,1,left,MISS J.Ennis driving Layup,[203516],1610612751.0,BKN,driving,,,Ennis III,J.Ennis,,,,,0.5,Missed,,,,,,,,,,,,,,,,,,,
114,PT02M48.00S,2021-12-19T00:56:58.3Z,1,REGULAR,rebound,defensive,[],1629168,,,1610612753,13,19,2021-12-19T00:56:58Z,1140000,,,0,,B. Johnson REBOUND (Off:1 Def:1),[1629168],1610612753.0,ORL,,,,Johnson,B. Johnson,,,,,,,113.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
115,PT02M37.00S,2021-12-19T00:57:10.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629678,93.9060446780552,49.26470588235294,1610612753,13,21,2021-12-19T00:57:31Z,1150000,-4.0,5.0,1,right,A. Schofield driving Layup (2 PTS),[1629678],1610612753.0,ORL,driving,,,Schofield,A. Schofield,,,,,0.61,Made,,,,,2.0,,,,,,,,,,,,,,
116,PT02M25.00S,2021-12-19T00:57:21.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204038,17.95335085413929,46.81372549019608,1610612751,15,21,2021-12-19T00:57:34Z,1160000,16.0,116.0,1,left,L. Galloway 11' fadeaway Jump Shot (2 PTS),[204038],1610612751.0,BKN,fadeaway,,,Galloway,L. Galloway,,,,,11.74,Made,,,,,2.0,,,,,,,,,,,,,,
120,PT02M02.00S,2021-12-19T00:57:43.9Z,1,REGULAR,3pt,Jump Shot,[],1629168,67.09921156373193,48.03921568627451,1610612753,15,21,2021-12-19T00:57:49Z,1170000,-10.0,257.0,1,right,MISS B. Johnson 25' 3PT,[1629168],1610612753.0,ORL,,,,Johnson,B. Johnson,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,,
121,PT01M58.00S,2021-12-19T00:57:47.9Z,1,REGULAR,rebound,defensive,[],1630556,,,1610612751,15,21,2021-12-19T00:57:49Z,1180000,,,0,,K. Edwards REBOUND (Off:0 Def:1),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,120.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
122,PT01M49.00S,2021-12-19T00:57:57.8Z,1,REGULAR,2pt,Jump Shot,[],1630561,22.28975032851511,23.774509803921568,1610612751,15,21,2021-12-19T00:58:04Z,1190000,131.0,157.0,1,left,MISS D. Duke Jr. 20' step back Shot,[1630561],1610612751.0,BKN,step back,,,Duke Jr.,D. Duke Jr.,,,,,20.45,Missed,,,,,,,,,,,,,,,,,,,
123,PT01M46.00S,2021-12-19T00:58:00.8Z,1,REGULAR,rebound,defensive,[],1629168,,,1610612753,15,21,2021-12-19T00:58:04Z,1200000,,,0,,B. Johnson REBOUND (Off:1 Def:2),[1629168],1610612753.0,ORL,,,,Johnson,B. Johnson,,,,,,,122.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
124,PT01M35.00S,2021-12-19T00:58:11.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629643,90.22667542706965,45.34313725490196,1610612753,15,21,2021-12-19T00:58:19Z,1210000,-23.0,39.0,1,right,MISS C. Okeke driving Layup,[1629643],1610612753.0,ORL,driving,,,Okeke,C. Okeke,,,,,4.58,Missed,,,,,,,,,,,,,,,,,,,
125,PT01M35.00S,2021-12-19T00:58:11.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,15,21,2021-12-19T00:58:19Z,1220000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,124.0,,,,,,,,,,,,,,,,,,
127,PT01M35.00S,2021-12-19T00:58:20.2Z,1,REGULAR,turnover,traveling,[],1629643,,,1610612753,15,21,2021-12-19T00:58:27Z,1240000,,,0,,C. Okeke traveling TURNOVER (1 TO),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,2002.0,,,,,1.0,,,,,
128,PT01M35.00S,2021-12-19T00:58:26.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,15,21,2021-12-19T00:58:26Z,1250000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M35.00S,2021-12-19T00:59:03.1Z,1,REGULAR,substitution,out,[],1629643,,,1610612751,15,21,2021-12-19T01:01:06Z,1260000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M35.00S,2021-12-19T00:59:03.1Z,1,REGULAR,substitution,in,[],1630758,,,1610612751,15,21,2021-12-19T01:01:06Z,1270000,,,0,,SUB in: A. Ford,[1630758],1610612753.0,ORL,,,,Ford,A. Ford,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M21.00S,2021-12-19T01:01:29.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",204038,15.719448094612352,35.294117647058826,1610612751,17,21,2021-12-19T01:01:46Z,1280000,74.0,95.0,1,left,L. Galloway 12' fadeaway Jump Shot (4 PTS) (S.Harrison 1 AST),"[204038, 1627885]",1610612751.0,BKN,fadeaway,,,Galloway,L. Galloway,,,,,12.04,Made,,,,,4.0,S.Harrison,1627885.0,1.0,,,,,,,,,,,
133,PT01M06.00S,2021-12-19T01:01:44.3Z,1,REGULAR,2pt,Jump Shot,[],1628539,85.75886990801577,81.37254901960785,1610612753,17,21,2021-12-19T01:01:48Z,1300000,157.0,81.0,1,right,MISS M. Mulder 17' pullup Shot,[1628539],1610612753.0,ORL,pullup,,,Mulder,M. Mulder,,,,,17.68,Missed,,,,,,,,,,,,,,,,,,,
134,PT01M06.00S,2021-12-19T01:01:44.3Z,1,REGULAR,rebound,defensive,[],204038,,,1610612751,17,21,2021-12-19T01:01:48Z,1310000,,,0,,L. Galloway REBOUND (Off:0 Def:1),[204038],1610612751.0,BKN,,,,Galloway,L. Galloway,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
135,PT00M52.30S,2021-12-19T01:01:58.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203516,7.440867279894875,51.470588235294116,1610612751,17,21,2021-12-19T01:02:03Z,1320000,-7.0,17.0,1,left,MISS J.Ennis driving Layup,[203516],1610612751.0,BKN,driving,,,Ennis III,J.Ennis,,,,,1.89,Missed,,,,,,,,,,,,,,,,,,,
136,PT00M52.30S,2021-12-19T01:01:58.1Z,1,REGULAR,rebound,offensive,[],203516,,,1610612751,17,21,2021-12-19T01:02:03Z,1330000,,,0,,J.Ennis REBOUND (Off:1 Def:0),[203516],1610612751.0,BKN,,,,Ennis III,J.Ennis,,,,,,,135.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
138,PT00M50.50S,2021-12-19T01:02:00.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203516,6.521024967148489,48.77450980392157,1610612751,17,21,2021-12-19T01:02:08Z,1340000,6.0,9.0,1,left,MISS J.Ennis putback Layup,[203516],1610612751.0,BKN,putback,,,Ennis III,J.Ennis,,,,,1.07,Missed,,,,,,,,,,,,,,,,,,,
139,PT00M48.10S,2021-12-19T01:02:03.1Z,1,REGULAR,rebound,defensive,[],1629168,,,1610612753,17,21,2021-12-19T01:02:03Z,1350000,,,0,,B. Johnson REBOUND (Off:1 Def:3),[1629168],1610612753.0,ORL,,,,Johnson,B. Johnson,,,,,,,138.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
140,PT00M40.60S,2021-12-19T01:02:12.6Z,1,REGULAR,foul,personal,[],1627885,,,1610612753,17,21,2021-12-19T01:02:19Z,1360000,,,0,,S.Harrison personal FOUL (1 PF),"[1627885, 1629755]",1610612751.0,BKN,,,,Harrison,S.Harrison,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Gravett,1629755.0,,,,,,
142,PT00M35.70S,2021-12-19T01:02:35.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629755,93.11760840998686,50.245098039215684,1610612753,17,23,2021-12-19T01:02:41Z,1380000,1.0,12.0,1,right,H. Gravett driving Layup (2 PTS),[1629755],1610612753.0,ORL,driving,,,Gravett,H. Gravett,,,,,1.23,Made,,,,,2.0,,,,,,,,,,,,,,
143,PT00M26.00S,2021-12-19T01:02:46.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630556,13.091327201051248,63.970588235294116,1610612751,17,23,2021-12-19T01:02:51Z,1390000,-70.0,71.0,1,left,MISS K. Edwards 9' pullup Shot,[1630556],1610612751.0,BKN,pullup,,,Edwards,K. Edwards,,,,,9.93,Missed,,,,,,,,,,,,,,,,,,,
144,PT00M23.00S,2021-12-19T01:02:49.3Z,1,REGULAR,rebound,defensive,[],1628539,,,1610612753,17,23,2021-12-19T01:02:51Z,1400000,,,0,,M. Mulder REBOUND (Off:0 Def:2),[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,143.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
145,PT00M05.40S,2021-12-19T01:03:06.9Z,1,REGULAR,3pt,Jump Shot,[],1628539,71.43561103810775,22.30392156862745,1610612753,17,26,2021-12-19T01:03:11Z,1410000,-138.0,216.0,1,right,M. Mulder 25' 3PT  (3 PTS) (H. Gravett 1 AST),"[1628539, 1629755]",1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,25.66,Made,,,,,3.0,H. Gravett,1629755.0,1.0,,,,,,,,,,,
147,PT00M00.00S,2021-12-19T01:03:16.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627885,11.383048620236531,62.254901960784316,1610612751,17,26,2021-12-19T01:03:33Z,1430000,-61.0,55.0,1,left,MISS S.Harrison 8' driving floating Shot,[1627885],1610612751.0,BKN,driving floating,,,Harrison,S.Harrison,,,,,8.2,Missed,,,,,,,,,,,,,,,,,,,
148,PT00M00.00S,2021-12-19T01:03:16.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,17,26,2021-12-19T01:03:33Z,1440000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,147.0,,,,,,,,,,,,,,,,,,
149,PT00M00.00S,2021-12-19T01:03:19.7Z,1,REGULAR,period,end,[],0,,,1610612751,17,26,2021-12-19T01:03:19Z,1450000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2021-12-19T01:03:39.4Z,2,REGULAR,substitution,out,['startperiod'],204038,,,1610612751,17,26,2021-12-19T01:05:52Z,1460000,,,0,,SUB out: L. Galloway,[204038],1610612751.0,BKN,,,,Galloway,L. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2021-12-19T01:03:39.4Z,2,REGULAR,substitution,out,['startperiod'],203516,,,1610612751,17,26,2021-12-19T01:05:52Z,1470000,,,0,,SUB out: J.Ennis,[203516],1610612751.0,BKN,,,,Ennis III,J.Ennis,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2021-12-19T01:03:39.4Z,2,REGULAR,substitution,out,['startperiod'],1629168,,,1610612751,17,26,2021-12-19T01:05:52Z,1480000,,,0,,SUB out: B. Johnson,[1629168],1610612753.0,ORL,,,,Johnson,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2021-12-19T01:03:39.4Z,2,REGULAR,substitution,in,['startperiod'],1630560,,,1610612751,17,26,2021-12-19T01:05:52Z,1490000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2021-12-19T01:03:39.4Z,2,REGULAR,substitution,in,['startperiod'],201988,,,1610612751,17,26,2021-12-19T01:05:52Z,1500000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2021-12-19T01:03:39.4Z,2,REGULAR,substitution,in,['startperiod'],203914,,,1610612751,17,26,2021-12-19T01:05:52Z,1510000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2021-12-19T01:06:05.8Z,2,REGULAR,period,start,[],0,,,1610612751,17,26,2021-12-19T01:06:05Z,1520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M43.00S,2021-12-19T01:06:21.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630556,5.863994743758213,51.225490196078425,1610612751,19,26,2021-12-19T01:06:27Z,1530000,-6.0,3.0,1,left,K. Edwards cutting DUNK (2 PTS) (C. Thomas 1 AST),"[1630556, 1630560]",1610612751.0,BKN,cutting,,,Edwards,K. Edwards,,,,,0.66,Made,,,,,2.0,C. Thomas,1630560.0,1.0,,,,,,,,,,,
159,PT11M27.00S,2021-12-19T01:06:37.2Z,2,REGULAR,3pt,Jump Shot,[],1629755,68.80749014454665,68.13725490196079,1610612753,19,26,2021-12-19T01:06:42Z,1550000,91.0,241.0,1,right,MISS H. Gravett 25' 3PT,[1629755],1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
160,PT11M24.00S,2021-12-19T01:06:40.2Z,2,REGULAR,rebound,defensive,[],1627885,,,1610612751,19,26,2021-12-19T01:06:42Z,1560000,,,0,,S.Harrison REBOUND (Off:0 Def:1),[1627885],1610612751.0,BKN,,,,Harrison,S.Harrison,,,,,,,159.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
161,PT11M17.00S,2021-12-19T01:06:47.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,5.732588699080158,47.794117647058826,1610612751,21,26,2021-12-19T01:06:55Z,1570000,11.0,1.0,1,left,C. Thomas running Layup (6 PTS),[1630560],1610612751.0,BKN,running,,,Thomas,C. Thomas,,,,,1.11,Made,,,,,6.0,,,,,,,,,,,,,,
162,PT11M01.00S,2021-12-19T01:07:05.3Z,2,REGULAR,foul,personal,['3freethrow'],201988,,,1610612753,21,26,2021-12-19T01:07:23Z,1580000,,,0,,P. Mills shooting personal FOUL (1 PF) (Harris 3 FT),"[201988, 203914]",1610612751.0,BKN,shooting,,,Mills,P. Mills,,,,,,,,,,,,,,,202041.0,1.0,0.0,Harris,203914.0,,,,,,
164,PT11M01.00S,2021-12-19T01:07:27.8Z,2,REGULAR,instantreplay,request,[],0,,,1610612753,21,26,2021-12-19T01:07:38Z,1600000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support 3 FTs
165,PT11M01.00S,2021-12-19T01:07:35.2Z,2,REGULAR,freethrow,1 of 3,[],203914,,,1610612753,21,27,2021-12-19T01:07:35Z,1610000,,,0,,G. Harris Free Throw 1 of 3 (3 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
166,PT11M01.00S,2021-12-19T01:07:47.9Z,2,REGULAR,freethrow,2 of 3,[],203914,,,1610612753,21,28,2021-12-19T01:07:47Z,1620000,,,0,,G. Harris Free Throw 2 of 3 (4 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
167,PT11M01.00S,2021-12-19T01:08:02.0Z,2,REGULAR,freethrow,3 of 3,[],203914,,,1610612753,21,29,2021-12-19T01:08:02Z,1630000,,,0,,G. Harris Free Throw 3 of 3 (5 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
168,PT10M42.00S,2021-12-19T01:08:22.5Z,2,REGULAR,3pt,Jump Shot,[],1630561,26.757555847568987,80.14705882352942,1610612751,21,29,2021-12-19T01:08:31Z,1640000,-151.0,199.0,1,left,MISS D. Duke Jr. 24' 3PT,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,,
169,PT10M37.00S,2021-12-19T01:08:27.5Z,2,REGULAR,rebound,defensive,[],203914,,,1610612753,21,29,2021-12-19T01:08:31Z,1650000,,,0,,G. Harris REBOUND (Off:0 Def:2),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,168.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
170,PT10M31.00S,2021-12-19T01:08:36.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,21,29,2021-12-19T01:08:36Z,1660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT10M31.00S,2021-12-19T01:08:40.0Z,2,REGULAR,substitution,out,[],1630561,,,1610612753,21,29,2021-12-19T01:08:47Z,1670000,,,0,,SUB out: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M31.00S,2021-12-19T01:08:40.0Z,2,REGULAR,substitution,in,[],204038,,,1610612753,21,29,2021-12-19T01:08:47Z,1680000,,,0,,SUB in: L. Galloway,[204038],1610612751.0,BKN,,,,Galloway,L. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT10M22.00S,2021-12-19T01:09:09.1Z,2,REGULAR,3pt,Jump Shot,[],1630758,71.69842312746385,21.323529411764707,1610612753,21,32,2021-12-19T01:09:14Z,1690000,-143.0,214.0,1,right,A. Ford 25' 3PT  (3 PTS) (G. Harris 2 AST),"[1630758, 203914]",1610612753.0,ORL,,,,Ford,A. Ford,,,,,25.72,Made,,,,,3.0,G. Harris,203914.0,2.0,,,,,,,,,,,
