actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
176,PT12M00.00S,2021-12-04T01:09:22.0Z,2,REGULAR,substitution,in,['startperiod'],201935,,,1610612750,27,34,2021-12-04T01:11:43Z,1700000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,,,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2021-12-04T01:09:22.0Z,2,REGULAR,substitution,in,['startperiod'],1630162,,,1610612750,27,34,2021-12-04T01:11:43Z,1710000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,,,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2021-12-04T01:09:22.0Z,2,REGULAR,substitution,in,['startperiod'],1629006,,,1610612750,27,34,2021-12-04T01:11:43Z,1720000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,,,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2021-12-04T01:12:09.3Z,2,REGULAR,period,start,[],0,,,1610612751,27,34,2021-12-04T01:12:09Z,1730000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M50.00S,2021-12-04T01:12:26.7Z,2,REGULAR,foul,technical,['1freethrow'],1626156,,,1610612751,27,34,2021-12-04T01:12:41Z,1740000,,,0,,D. Russell defensive-3-second technical FOUL (1 Tech),[1626156],1610612750.0,MIN,defensive-3-second,,,,,,,,Russell,D. Russell,,,,,201640.0,,,,,,,,0.0,1.0,,,,,
181,PT11M50.00S,2021-12-04T01:12:43.7Z,2,REGULAR,freethrow,1 of 1,[],201935,,,1610612751,28,34,2021-12-04T01:12:43Z,1750000,,,0,,J. Harden technical Free Throw 1 of 1 (7 PTS),[201935],1610612751.0,BKN,technical,,,,,,,Made,Harden,J. Harden,,,,,,,7.0,,,,,,,,,,,,
368,PT11M38.00S,2021-12-04T01:12:52.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612750,28,34,2021-12-04T01:48:19Z,1755000,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,,,,,,201640.0,,,,,,,,,,,,,,
182,PT11M35.00S,2021-12-04T01:13:12.8Z,2,REGULAR,foul,personal,['3freethrow'],1630233,,,1610612751,28,34,2021-12-04T01:13:28Z,1760000,,,0,,N. Knight shooting personal FOUL (1 PF) (Harden 3 FT),"[1630233, 201935]",1610612750.0,MIN,shooting,,,,,,,,Knight,N. Knight,,,,,202007.0,,,,,,,,1.0,0.0,Harden,201935.0,,,
184,PT11M35.00S,2021-12-04T01:13:24.4Z,2,REGULAR,instantreplay,request,[],0,,,1610612751,28,34,2021-12-04T01:13:38Z,1780000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support 3 FTs
185,PT11M35.00S,2021-12-04T01:13:49.4Z,2,REGULAR,freethrow,1 of 3,['fromturnover'],201935,,,1610612751,29,34,2021-12-04T01:46:13Z,1790000,,,0,,J. Harden Free Throw 1 of 3 (8 PTS),[201935],1610612751.0,BKN,,,,,,,,Made,Harden,J. Harden,,,,,,,8.0,,,,,,,,,,,,
186,PT11M35.00S,2021-12-04T01:14:05.0Z,2,REGULAR,freethrow,2 of 3,['fromturnover'],201935,,,1610612751,29,34,2021-12-04T01:46:13Z,1800000,,,0,,MISS J. Harden Free Throw 2 of 3,[201935],1610612751.0,BKN,,,,,,,,Missed,Harden,J. Harden,,,,,,,,,,,,,,,,,,,
187,PT11M35.00S,2021-12-04T01:14:05.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,29,34,2021-12-04T01:14:05Z,1810000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,186.0,,,,,,,,,,,,,,,,,,
188,PT11M35.00S,2021-12-04T01:14:19.9Z,2,REGULAR,freethrow,3 of 3,['fromturnover'],201935,,,1610612751,30,34,2021-12-04T01:46:13Z,1820000,,,0,,J. Harden Free Throw 3 of 3 (9 PTS),[201935],1610612751.0,BKN,,,,,,,,Made,Harden,J. Harden,,,,,,,9.0,,,,,,,,,,,,
189,PT11M18.00S,2021-12-04T01:14:38.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,4.944152431011826,44.11764705882353,1610612750,30,34,2021-12-04T01:14:44Z,1830000,29.0,-6.0,1,left,MISS D. Russell driving reverse Layup,[1626156],1610612750.0,MIN,driving reverse,,,,,,3.0,Missed,Russell,D. Russell,,,,,,,,,,,,,,,,,,,
190,PT11M15.00S,2021-12-04T01:14:41.5Z,2,REGULAR,rebound,defensive,[],200794,,,1610612751,30,34,2021-12-04T01:14:44Z,1840000,,,0,,P. Millsap REBOUND (Off:0 Def:1),[200794],1610612751.0,BKN,,,,,,,,,Millsap,P. Millsap,189.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
191,PT11M08.00S,2021-12-04T01:14:48.0Z,2,REGULAR,3pt,Jump Shot,[],1628975,80.23981603153744,92.8921568627451,1610612751,30,34,2021-12-04T01:14:54Z,1850000,214.0,133.0,1,right,MISS J. Carter 25' 3PT,[1628975],1610612751.0,BKN,,,,,,,25.25,Missed,Carter,J. Carter,,,,,,,,,,,,,,,,,,,
192,PT11M03.00S,2021-12-04T01:14:53.0Z,2,REGULAR,rebound,offensive,[],201949,,,1610612751,30,34,2021-12-04T01:14:54Z,1860000,,,0,,J. Johnson REBOUND (Off:1 Def:1),[201949],1610612751.0,BKN,,,,,,,,,Johnson,J. Johnson,191.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
193,PT11M03.00S,2021-12-04T01:14:53.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201949,94.40999984741211,50.0,1610612751,32,34,2021-12-04T01:14:56Z,1870000,0.0,0.0,1,right,J. Johnson tip Layup (2 PTS),[201949],1610612751.0,BKN,tip,,,,,,0.0,Made,Johnson,J. Johnson,,,,,,,2.0,,,,,,,,,,,,
194,PT10M50.00S,2021-12-04T01:15:08.0Z,2,REGULAR,3pt,Jump Shot,[],1626156,31.225361366622867,29.901960784313726,1610612750,32,34,2021-12-04T01:15:36Z,1880000,100.0,241.0,1,left,MISS D. Russell 26' 3PT,[1626156],1610612750.0,MIN,,,,,,,26.11,Missed,Russell,D. Russell,,,,,,,,,,,,,,,,,,,
195,PT10M49.00S,2021-12-04T01:15:09.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,32,34,2021-12-04T01:15:36Z,1890000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,194.0,,,,,,,,,,,,,,,,,,
196,PT10M49.00S,2021-12-04T01:15:13.5Z,2,REGULAR,foul,personal,[],201949,,,1610612750,32,34,2021-12-04T01:15:31Z,1900000,,,0,,J. Johnson loose ball personal FOUL (1 PF),"[201949, 1630233]",1610612751.0,BKN,loose ball,,,,,,,,Johnson,J. Johnson,,,,,202007.0,,,,,,,,1.0,0.0,Knight,1630233.0,,,
198,PT10M45.00S,2021-12-04T01:15:35.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,28.203022339027594,77.45098039215686,1610612750,32,34,2021-12-04T01:15:40Z,1920000,-137.0,213.0,1,left,MISS M. Beasley 25' 3PT,[1627736],1610612750.0,MIN,,,,,,,25.31,Missed,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,
199,PT10M41.00S,2021-12-04T01:15:39.2Z,2,REGULAR,rebound,defensive,[],1628975,,,1610612751,32,34,2021-12-04T01:15:40Z,1930000,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612751.0,BKN,,,,,,,,,Carter,J. Carter,198.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
200,PT10M37.00S,2021-12-04T01:15:47.4Z,2,REGULAR,foul,personal,['2freethrow'],1627736,,,1610612751,32,34,2021-12-04T01:16:00Z,1940000,,,0,,M. Beasley shooting personal FOUL (1 PF) (Millsap 2 FT),"[1627736, 200794]",1610612750.0,MIN,shooting,,,,,,,,Beasley,M. Beasley,,,,,201640.0,,,,,,,,1.0,0.0,Millsap,200794.0,,,
202,PT10M37.00S,2021-12-04T01:16:12.4Z,2,REGULAR,freethrow,1 of 2,[],200794,,,1610612751,33,34,2021-12-04T01:16:35Z,1960000,,,0,,P. Millsap Free Throw 1 of 2 (3 PTS),[200794],1610612751.0,BKN,,,,,,,,Made,Millsap,P. Millsap,,,,,,,3.0,,,,,,,,,,,,
203,PT10M37.00S,2021-12-04T01:16:13.0Z,2,REGULAR,substitution,out,[],1630233,,,1610612751,33,34,2021-12-04T01:16:21Z,1970000,,,0,,SUB out: N. Knight,[1630233],1610612750.0,MIN,,,,,,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,
204,PT10M37.00S,2021-12-04T01:16:13.0Z,2,REGULAR,substitution,in,[],1629675,,,1610612751,33,34,2021-12-04T01:16:21Z,1980000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,
205,PT10M37.00S,2021-12-04T01:16:12.4Z,2,REGULAR,freethrow,2 of 2,[],200794,,,1610612751,33,34,2021-12-04T01:16:35Z,1990000,,,0,,MISS P. Millsap Free Throw 2 of 2,[200794],1610612751.0,BKN,,,,,,,,Missed,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,
206,PT10M34.00S,2021-12-04T01:16:15.4Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,33,34,2021-12-04T01:16:35Z,2000000,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],1610612750.0,MIN,,,,,,,,,Reid,N. Reid,205.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
207,PT10M20.00S,2021-12-04T01:16:48.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,5.469776609724048,49.01960784313725,1610612750,33,34,2021-12-04T01:16:57Z,2010000,5.0,-1.0,1,left,MISS N. Reid driving Layup - blocked,"[1629675, 200794]",1610612750.0,MIN,driving,,,,,,0.5,Missed,Reid,N. Reid,,,,,,,,,,,,,,,,,Millsap,200794.0,
208,PT10M20.00S,2021-12-04T01:16:48.1Z,2,REGULAR,block,,[],200794,,,1610612750,33,34,2021-12-04T01:16:51Z,2020000,,,0,,P. Millsap BLOCK (1 BLK),[200794],1610612751.0,BKN,,,,,,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,
209,PT10M16.00S,2021-12-04T01:16:52.1Z,2,REGULAR,rebound,defensive,[],200794,,,1610612751,33,34,2021-12-04T01:16:57Z,2030000,,,0,,P. Millsap REBOUND (Off:0 Def:2),[200794],1610612751.0,BKN,,,,,,,,,Millsap,P. Millsap,207.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
210,PT10M14.00S,2021-12-04T01:16:54.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201949,93.9060446780552,48.529411764705884,1610612751,35,34,2021-12-04T01:17:01Z,2040000,-7.0,5.0,1,right,J. Johnson cutting DUNK (4 PTS) (P. Millsap 1 AST),"[201949, 200794]",1610612751.0,BKN,cutting,,,,,,0.88,Made,Johnson,J. Johnson,,,,,,,4.0,P. Millsap,200794.0,1.0,,,,,,,,,
212,PT10M00.00S,2021-12-04T01:17:08.3Z,2,REGULAR,turnover,bad pass,[],1630162,,,1610612750,35,34,2021-12-04T01:17:13Z,2060000,,,0,,A. Edwards bad pass TURNOVER (5 TO),"[1630162, 201935]",1610612750.0,MIN,,,,,,,,,Edwards,A. Edwards,,,,,,5.0,,,,,Harden,201935.0,,,,,,,
213,PT10M00.00S,2021-12-04T01:17:08.3Z,2,REGULAR,steal,,[],201935,,,1610612751,35,34,2021-12-04T01:17:11Z,2070000,,,0,,J. Harden STEAL (2 STL),[201935],1610612751.0,BKN,,,,,,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,
214,PT09M55.00S,2021-12-04T01:17:13.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201935,93.51182654402102,50.245098039215684,1610612751,35,34,2021-12-04T01:17:19Z,2080000,1.0,8.0,1,right,MISS J. Harden running finger roll Layup,[201935],1610612751.0,BKN,running finger roll,,,,,,0.86,Missed,Harden,J. Harden,,,,,,,,,,,,,,,,,,,
215,PT09M53.00S,2021-12-04T01:17:15.5Z,2,REGULAR,rebound,defensive,[],1627736,,,1610612750,35,34,2021-12-04T01:17:15Z,2090000,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612750.0,MIN,,,,,,,,,Beasley,M. Beasley,214.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
216,PT09M49.00S,2021-12-04T01:17:19.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629675,8.492115637319317,62.99019607843137,1610612750,35,34,2021-12-04T01:17:39Z,2100000,-65.0,27.0,1,left,MISS N. Reid 7' running Shot,[1629675],1610612750.0,MIN,running,,,,,,7.05,Missed,Reid,N. Reid,,,,,,,,,,,,,,,,,,,
217,PT09M44.00S,2021-12-04T01:17:24.6Z,2,REGULAR,rebound,defensive,[],201949,,,1610612751,35,34,2021-12-04T01:17:39Z,2110000,,,0,,J. Johnson REBOUND (Off:1 Def:2),[201949],1610612751.0,BKN,,,,,,,,,Johnson,J. Johnson,216.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
218,PT09M43.00S,2021-12-04T01:17:27.6Z,2,REGULAR,foul,personal,['2freethrow'],1627736,,,1610612751,35,34,2021-12-04T01:20:34Z,2120000,,,0,,M. Beasley shooting personal FOUL (2 PF) (Mills 2 FT),"[1627736, 201988]",1610612750.0,MIN,shooting,,,,,,,,Beasley,M. Beasley,,,,,202007.0,,,,,,,,2.0,0.0,Mills,201988.0,,,
220,PT09M43.00S,2021-12-04T01:17:41.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,35,34,2021-12-04T01:17:41Z,2140000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M43.00S,2021-12-04T01:17:42.3Z,2,REGULAR,substitution,out,[],200794,,,1610612751,35,34,2021-12-04T01:20:24Z,2150000,,,0,,SUB out: P. Millsap,[200794],1610612751.0,BKN,,,,,,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,
222,PT09M43.00S,2021-12-04T01:17:42.3Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,35,34,2021-12-04T01:20:24Z,2160000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,,,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,
223,PT09M43.00S,2021-12-04T01:20:45.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],201988,,,1610612751,36,34,2021-12-04T01:20:46Z,2170000,,,0,,P. Mills Free Throw 1 of 2 (6 PTS),[201988],1610612751.0,BKN,,,,,,,,Made,Mills,P. Mills,,,,,,,6.0,,,,,,,,,,,,
224,PT09M43.00S,2021-12-04T01:20:58.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],201988,,,1610612751,37,34,2021-12-04T01:20:58Z,2180000,,,0,,P. Mills Free Throw 2 of 2 (7 PTS),[201988],1610612751.0,BKN,,,,,,,,Made,Mills,P. Mills,,,,,,,7.0,,,,,,,,,,,,
225,PT09M30.00S,2021-12-04T01:21:11.8Z,2,REGULAR,2pt,Jump Shot,[],1630162,21.895532194480946,67.64705882352942,1610612750,37,34,2021-12-04T01:21:31Z,2190000,-88.0,153.0,1,left,MISS A. Edwards 17' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,,,,17.69,Missed,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,
226,PT09M27.00S,2021-12-04T01:21:14.8Z,2,REGULAR,rebound,defensive,[],201935,,,1610612751,37,34,2021-12-04T01:21:31Z,2200000,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612751.0,BKN,,,,,,,,,Harden,J. Harden,225.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
227,PT09M26.00S,2021-12-04T01:21:19.9Z,2,REGULAR,foul,personal,[],1626156,,,1610612751,37,34,2021-12-04T01:21:23Z,2210000,,,0,,D. Russell personal FOUL (1 PF),"[1626156, 201935]",1610612750.0,MIN,,,,,,,,,Russell,D. Russell,,,,,201640.0,,,,,,,,1.0,1.0,Harden,201935.0,,,
229,PT09M20.00S,2021-12-04T01:21:44.9Z,2,REGULAR,violation,kicked ball,[],1629675,,,1610612751,37,34,2021-12-04T01:21:50Z,2230000,,,0,,N. Reid kicked ball VIOLATION,[1629675],1610612750.0,MIN,,,,,,,,,Reid,N. Reid,,,,,201640.0,,,,,,,,,,,,,,
230,PT09M09.00S,2021-12-04T01:22:06.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201949,93.77463863337714,49.50980392156863,1610612751,39,34,2021-12-04T01:22:10Z,2240000,-2.0,6.0,1,right,J. Johnson cutting Layup (6 PTS) (J. Carter 1 AST),"[201949, 1628975]",1610612751.0,BKN,cutting,,,,,,0.65,Made,Johnson,J. Johnson,,,,,,,6.0,J. Carter,1628975.0,1.0,,,,,,,,,
232,PT08M57.00S,2021-12-04T01:22:20.9Z,2,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612750,39,34,2021-12-04T01:22:38Z,2260000,,,0,,N. Claxton shooting personal FOUL (1 PF) (Reid 2 FT),"[1629651, 1629675]",1610612751.0,BKN,shooting,,,,,,,,Claxton,N. Claxton,,,,,203592.0,,,,,,,,1.0,0.0,Reid,1629675.0,,,
234,PT08M57.00S,2021-12-04T01:22:45.2Z,2,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,39,35,2021-12-04T01:22:45Z,2280000,,,0,,N. Reid Free Throw 1 of 2 (11 PTS),[1629675],1610612750.0,MIN,,,,,,,,Made,Reid,N. Reid,,,,,,,11.0,,,,,,,,,,,,
235,PT08M57.00S,2021-12-04T01:23:02.0Z,2,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,39,36,2021-12-04T01:23:02Z,2290000,,,0,,N. Reid Free Throw 2 of 2 (12 PTS),[1629675],1610612750.0,MIN,,,,,,,,Made,Reid,N. Reid,,,,,,,12.0,,,,,,,,,,,,
236,PT08M44.00S,2021-12-04T01:23:17.5Z,2,REGULAR,2pt,Jump Shot,[],201988,76.16622864651774,37.5,1610612751,39,36,2021-12-04T01:23:24Z,2300000,-62.0,172.0,1,right,MISS P. Mills 18' pullup Shot,[201988],1610612751.0,BKN,pullup,,,,,,18.25,Missed,Mills,P. Mills,,,,,,,,,,,,,,,,,,,
237,PT08M42.00S,2021-12-04T01:23:19.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,39,36,2021-12-04T01:23:24Z,2310000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,236.0,,,,,,,,,,,,,,,,,,
238,PT08M42.00S,2021-12-04T01:23:24.3Z,2,REGULAR,foul,personal,[],1629651,,,1610612750,39,36,2021-12-04T01:23:33Z,2320000,,,0,,N. Claxton loose ball personal FOUL (2 PF),"[1629651, 1629675]",1610612751.0,BKN,loose ball,,,,,,,,Claxton,N. Claxton,,,,,203592.0,,,,,,,,2.0,0.0,Reid,1629675.0,,,
240,PT08M42.00S,2021-12-04T01:23:35.1Z,2,REGULAR,substitution,out,[],1628975,,,1610612750,39,36,2021-12-04T01:23:50Z,2340000,,,0,,SUB out: J. Carter,[1628975],1610612751.0,BKN,,,,,,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,
241,PT08M42.00S,2021-12-04T01:23:35.1Z,2,REGULAR,substitution,out,[],201988,,,1610612750,39,36,2021-12-04T01:23:50Z,2350000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,,,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,
242,PT08M42.00S,2021-12-04T01:23:35.1Z,2,REGULAR,substitution,in,[],1630560,,,1610612750,39,36,2021-12-04T01:23:50Z,2360000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,,,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,
243,PT08M42.00S,2021-12-04T01:23:35.1Z,2,REGULAR,substitution,in,[],1627761,,,1610612750,39,36,2021-12-04T01:23:50Z,2370000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,,,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,
244,PT08M34.00S,2021-12-04T01:24:01.7Z,2,REGULAR,3pt,Jump Shot,[],1626156,30.962549277266753,65.44117647058823,1610612750,39,39,2021-12-04T01:24:06Z,2380000,-77.0,239.0,1,left,D. Russell 25' 3PT pullup (10 PTS),[1626156],1610612750.0,MIN,pullup,,,,,,25.07,Made,Russell,D. Russell,,,,,,,10.0,,,,,,,,,,,,
245,PT08M30.00S,2021-12-04T01:24:08.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,39,39,2021-12-04T01:24:08Z,2390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M12.00S,2021-12-04T01:24:37.1Z,2,REGULAR,foul,offensive,[],1627761,,,1610612751,39,39,2021-12-04T01:24:45Z,2400000,,,0,,D. Bembry charge offensive FOUL (2 PF),"[1627761, 1626156]",1610612751.0,BKN,charge,,,,,,,,Bembry,D. Bembry,,,,,203592.0,,,,,,,,2.0,0.0,Russell,1626156.0,,,
248,PT08M12.00S,2021-12-04T01:24:37.1Z,2,REGULAR,turnover,offensive foul,[],1627761,,,1610612751,39,39,2021-12-04T01:24:37Z,2420000,,,0,,D. Bembry offensive foul TURNOVER (1 TO),[1627761],1610612751.0,BKN,,,,,,,,,Bembry,D. Bembry,,,,,203592.0,1.0,,,,,,,,,,,,,
249,PT07M54.00S,2021-12-04T01:25:07.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,7.835085413929041,4.166666666666666,1610612750,39,39,2021-12-04T01:25:12Z,2430000,229.0,21.0,1,left,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,,,,23.02,Missed,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,
250,PT07M50.00S,2021-12-04T01:25:11.8Z,2,REGULAR,rebound,defensive,[],201949,,,1610612751,39,39,2021-12-04T01:25:12Z,2440000,,,0,,J. Johnson REBOUND (Off:1 Def:3),[201949],1610612751.0,BKN,,,,,,,,,Johnson,J. Johnson,249.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
255,PT07M33.00S,2021-12-04T01:25:34.3Z,2,REGULAR,foul,offensive,[],1629651,,,1610612751,39,39,2021-12-04T01:25:54Z,2490000,,,0,,N. Claxton offensive FOUL (3 PF),"[1629651, 1629006]",1610612751.0,BKN,,,,,,,,,Claxton,N. Claxton,,,,,202007.0,,,,,,,,3.0,0.0,Okogie,1629006.0,,,
257,PT07M33.00S,2021-12-04T01:25:34.3Z,2,REGULAR,turnover,offensive foul,[],1629651,,,1610612751,39,39,2021-12-04T01:25:34Z,2510000,,,0,,N. Claxton offensive foul TURNOVER (1 TO),[1629651],1610612751.0,BKN,,,,,,,,,Claxton,N. Claxton,,,,,202007.0,1.0,,,,,,,,,,,,,
258,PT07M23.00S,2021-12-04T01:25:58.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,32.14520367936925,54.65686274509803,1610612750,39,39,2021-12-04T01:26:06Z,2520000,-23.0,250.0,1,left,MISS D. Russell 25' pullup 3PT,[1626156],1610612750.0,MIN,pullup,,,,,,25.08,Missed,Russell,D. Russell,,,,,,,,,,,,,,,,,,,
259,PT07M21.00S,2021-12-04T01:26:02.3Z,2,REGULAR,rebound,offensive,[],1629006,,,1610612750,39,39,2021-12-04T01:26:02Z,2530000,,,0,,J. Okogie REBOUND (Off:1 Def:0),[1629006],1610612750.0,MIN,,,,,,,,,Okogie,J. Okogie,258.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
260,PT07M21.00S,2021-12-04T01:26:24.6Z,2,REGULAR,foul,personal,[],201949,,,1610612750,39,39,2021-12-04T01:26:32Z,2540000,,,0,,J. Johnson personal FOUL (2 PF),"[201949, 1629006]",1610612751.0,BKN,,,,,,,,,Johnson,J. Johnson,,,,,201640.0,,,,,,,,2.0,0.0,Okogie,1629006.0,,,
262,PT07M13.00S,2021-12-04T01:26:49.9Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1626156,6.521024967148489,16.666666666666664,1610612750,39,39,2021-12-04T01:27:28Z,2560000,167.0,9.0,1,left,MISS D. Russell 16' pullup Shot,[1626156],1610612750.0,MIN,pullup,,,,,,16.69,Missed,Russell,D. Russell,,,,,,,,,,,,,,,,,,,
263,PT07M10.00S,2021-12-04T01:26:52.9Z,2,REGULAR,rebound,defensive,[],201935,,,1610612751,39,39,2021-12-04T01:26:54Z,2570000,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612751.0,BKN,,,,,,,,,Harden,J. Harden,262.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
264,PT07M04.00S,2021-12-04T01:27:04.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629006,,,1610612751,39,39,2021-12-04T01:30:20Z,2580000,,,0,,J. Okogie shooting personal FOUL (1 PF) (Johnson 2 FT),"[1629006, 201949]",1610612750.0,MIN,shooting,,,,,,,,Okogie,J. Okogie,,,,,201640.0,,,,,,,,1.0,0.0,Johnson,201949.0,,,
267,PT07M04.00S,2021-12-04T01:27:26.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,39,39,2021-12-04T01:29:38Z,2610000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT07M04.00S,2021-12-04T01:27:39.9Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612751,39,39,2021-12-04T01:37:05Z,2620000,,,0,,,[],1610612751.0,BKN,overturned,,,,,,,,,,,,,,201640.0,,,,,,,,,,,,,,Corrected to Shooting Foul on J. Okogie
269,PT07M04.00S,2021-12-04T01:28:36.2Z,2,REGULAR,substitution,out,[],1626156,,,1610612751,39,39,2021-12-04T01:30:12Z,2630000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,,,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,
270,PT07M04.00S,2021-12-04T01:28:36.2Z,2,REGULAR,substitution,out,[],1627736,,,1610612751,39,39,2021-12-04T01:30:12Z,2640000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,,,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,
271,PT07M04.00S,2021-12-04T01:28:36.2Z,2,REGULAR,substitution,in,[],1630195,,,1610612751,39,39,2021-12-04T01:30:12Z,2650000,,,0,,SUB in: L. Bolmaro,[1630195],1610612750.0,MIN,,,,,,,,,Bolmaro,L. Bolmaro,,,,,,,,,,,,,,,,,,,
