actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
89,PT04M58.00S,2021-10-27T23:54:40.6Z,1,REGULAR,substitution,in,[],1629639,,,1610612748,18,15,2021-10-27T23:57:18Z,890000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M41.00S,2021-10-27T23:57:42.9Z,1,REGULAR,3pt,Jump Shot,[],1629639,7.046649145860711,2.450980392156863,1610612748,18,15,2021-10-27T23:57:54Z,900000,238.0,14.0,1,left,MISS T. Herro 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,23.81,Missed,,,,,,,,,,,,,,,,,,,
91,PT04M40.00S,2021-10-27T23:57:43.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,18,15,2021-10-27T23:57:54Z,910000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,
92,PT04M40.00S,2021-10-27T23:57:49.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,18,15,2021-10-27T23:57:49Z,920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M36.00S,2021-10-27T23:58:05.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629639,4.812746386333772,48.28431372549019,1610612748,18,17,2021-10-27T23:58:08Z,930000,9.0,-7.0,1,left,T. Herro cutting Layup (2 PTS) (J. Butler 1 AST),"[1629639, 202710]",1610612748.0,MIA,cutting,,,Herro,T. Herro,,,,,1.13,Made,2.0,J. Butler,202710.0,1.0,,,,,,,,,,,,,,,
95,PT04M14.00S,2021-10-27T23:58:26.8Z,1,REGULAR,2pt,Jump Shot,[],201142,93.51182654402102,76.22549019607843,1610612751,18,17,2021-10-28T00:01:17Z,950000,131.0,8.0,1,right,MISS K. Durant 13' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,13.14,Missed,,,,,,,,,,,,,,,,,,,
96,PT04M11.00S,2021-10-27T23:58:29.8Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,18,17,2021-10-27T23:58:31Z,960000,,,0,,D. Dedmon REBOUND (Off:0 Def:1),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,,,,
97,PT04M02.00S,2021-10-27T23:58:39.1Z,1,REGULAR,2pt,Jump Shot,[],203473,5.863994743758213,72.05882352941177,1610612748,18,19,2021-10-27T23:58:43Z,970000,-110.0,3.0,1,left,D. Dedmon 11' Jump Shot (2 PTS) (J. Butler 2 AST),"[203473, 202710]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,11.03,Made,2.0,J. Butler,202710.0,2.0,,,,,,,,,,,,,,,
99,PT03M49.00S,2021-10-27T23:58:51.5Z,1,REGULAR,turnover,lost ball,[],201935,,,1610612751,18,19,2021-10-27T23:58:55Z,990000,,,0,,J. Harden lost ball TURNOVER (1 TO),"[201935, 202710]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,1.0,,,,,,,Butler,202710.0,
100,PT03M49.00S,2021-10-27T23:58:51.5Z,1,REGULAR,steal,,[],202710,,,1610612748,18,19,2021-10-27T23:58:53Z,1000000,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M49.00S,2021-10-27T23:58:57.1Z,1,REGULAR,foul,personal,['2freethrow'],200746,,,1610612748,18,19,2021-10-28T00:00:26Z,1010000,,,0,,L. Aldridge clear-path personal FOUL (1 PF) (Herro 2 FT),"[200746, 1629639]",1610612751.0,BKN,clear-path,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,2530.0,,1.0,0.0,Herro,1629639.0,,,,,
103,PT03M49.00S,2021-10-27T23:59:30.0Z,1,REGULAR,instantreplay,request,[],0,,,1610612748,18,19,2021-10-28T00:00:17Z,1030000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,2530.0,,,,,,,,,,Clear Path - Overturn Call
104,PT03M49.00S,2021-10-28T00:00:44.0Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629639,,,1610612748,18,19,2021-10-28T00:01:05Z,1040000,,,0,,MISS T. Herro clear-path Free Throw 1 of 2,[1629639],1610612748.0,MIA,clear-path,,,Herro,T. Herro,,,,,,Missed,,,,,,,,,,,,,,,,,,,
105,PT03M49.00S,2021-10-28T00:00:44.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,18,19,2021-10-28T00:00:44Z,1050000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,104.0,,,,,,,,,,,,,,
106,PT03M49.00S,2021-10-28T00:00:44.0Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629639,,,1610612748,18,20,2021-10-28T00:01:05Z,1060000,,,0,,T. Herro clear-path Free Throw 2 of 2 (3 PTS),[1629639],1610612748.0,MIA,clear-path,,,Herro,T. Herro,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
107,PT03M37.00S,2021-10-28T00:01:20.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202710,8.492115637319317,77.94117647058823,1610612748,18,20,2021-10-28T00:01:26Z,1070000,-140.0,27.0,1,left,MISS J. Butler 14' turnaround fadeaway Shot,[202710],1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,14.23,Missed,,,,,,,,,,,,,,,,,,,
108,PT03M34.00S,2021-10-28T00:01:23.2Z,1,REGULAR,rebound,offensive,[],200782,,,1610612748,18,20,2021-10-28T00:01:26Z,1080000,,,0,,P. Tucker REBOUND (Off:1 Def:0),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,107.0,1.0,0.0,1.0,,,,,,,,,,,
109,PT03M32.00S,2021-10-28T00:01:24.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",200782,9.149145860709593,47.549019607843135,1610612748,18,20,2021-10-28T00:01:29Z,1090000,12.0,34.0,1,left,MISS P. Tucker turnaround Hook - blocked,"[200782, 201142]",1610612748.0,MIA,turnaround,,,Tucker,P. Tucker,,,,,3.57,Missed,,,,,,,,,,,,,,,Durant,201142.0,,,
110,PT03M32.00S,2021-10-28T00:01:24.7Z,1,REGULAR,block,,[],201142,,,1610612748,18,20,2021-10-28T00:01:27Z,1100000,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M29.00S,2021-10-28T00:01:27.7Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,18,20,2021-10-28T00:01:29Z,1110000,,,0,,J. Butler REBOUND (Off:2 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,109.0,5.0,3.0,2.0,,,,,,,,,,,
112,PT03M27.00S,2021-10-28T00:01:30.2Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",202710,8.360709592641262,21.568627450980394,1610612748,18,20,2021-10-28T00:01:33Z,1120000,142.0,26.0,1,left,MISS J. Butler 14' driving floating bank Shot,[202710],1610612748.0,MIA,driving floating bank,,,Butler,J. Butler,,,,,14.46,Missed,,,,,,,,,,,,,,,,,,,
113,PT03M25.00S,2021-10-28T00:01:32.2Z,1,REGULAR,rebound,offensive,[],1629639,,,1610612748,18,20,2021-10-28T00:01:32Z,1130000,,,0,,T. Herro REBOUND (Off:1 Def:0),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,112.0,1.0,0.0,1.0,,,,,,,,,,,
114,PT03M22.00S,2021-10-28T00:01:35.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",200782,4.418528252299605,96.32352941176471,1610612748,18,23,2021-10-28T00:01:39Z,1140000,-232.0,-11.0,1,left,P. Tucker 3PT  (6 PTS) (T. Herro 1 AST),"[200782, 1629639]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,23.19,Made,6.0,T. Herro,1629639.0,1.0,,,,,,,,,,,,,,,
116,PT02M59.00S,2021-10-28T00:01:57.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],200746,93.77463863337714,63.970588235294116,1610612751,18,23,2021-10-28T00:02:01Z,1160000,70.0,6.0,1,right,MISS L. Aldridge 7' turnaround Hook,[200746],1610612751.0,BKN,turnaround,,,Aldridge,L. Aldridge,,,,,7.02,Missed,,,,,,,,,,,,,,,,,,,
117,PT02M57.00S,2021-10-28T00:01:59.4Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,18,23,2021-10-28T00:02:01Z,1170000,,,0,,J. Butler REBOUND (Off:2 Def:4),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,116.0,6.0,4.0,2.0,,,,,,,,,,,
118,PT02M44.00S,2021-10-28T00:02:12.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,14.668199737187912,43.13725490196079,1610612748,18,25,2021-10-28T00:02:21Z,1180000,34.0,85.0,1,left,T. Herro 9' floating Jump Shot (5 PTS) (P. Tucker 1 AST),"[1629639, 200782]",1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,9.2,Made,5.0,P. Tucker,200782.0,1.0,,,,,,,,,,,,,,,
120,PT02M30.00S,2021-10-28T00:02:26.3Z,1,REGULAR,3pt,Jump Shot,[],201142,66.5735873850197,56.61764705882353,1610612751,18,25,2021-10-28T00:02:31Z,1200000,33.0,262.0,1,right,MISS K. Durant 26' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,26.38,Missed,,,,,,,,,,,,,,,,,,,
121,PT02M26.00S,2021-10-28T00:02:30.3Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,18,25,2021-10-28T00:02:31Z,1210000,,,0,,T. Herro REBOUND (Off:1 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,120.0,2.0,1.0,1.0,,,,,,,,,,,
122,PT02M23.00S,2021-10-28T00:02:35.7Z,1,REGULAR,foul,personal,[],201935,,,1610612748,18,25,2021-10-28T00:02:42Z,1220000,,,0,,J. Harden personal FOUL (1 PF),"[201935, 1629639]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,1627962.0,,1.0,0.0,Herro,1629639.0,,,,,
124,PT02M23.00S,2021-10-28T00:02:45.1Z,1,REGULAR,substitution,out,[],203925,,,1610612748,18,25,2021-10-28T00:02:55Z,1240000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M23.00S,2021-10-28T00:02:45.1Z,1,REGULAR,substitution,out,[],201935,,,1610612748,18,25,2021-10-28T00:02:55Z,1250000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M23.00S,2021-10-28T00:02:45.1Z,1,REGULAR,substitution,in,[],1628971,,,1610612748,18,25,2021-10-28T00:02:55Z,1260000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M23.00S,2021-10-28T00:02:45.1Z,1,REGULAR,substitution,in,[],1627761,,,1610612748,18,25,2021-10-28T00:02:55Z,1270000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M16.00S,2021-10-28T00:03:11.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,19.398817345597898,46.07843137254902,1610612748,18,27,2021-10-28T00:03:15Z,1280000,20.0,130.0,1,left,T. Herro 13' pullup Jump Shot (7 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,13.13,Made,7.0,,,,,,,,,,,,,,,,,,
129,PT01M52.00S,2021-10-28T00:03:35.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627761,87.86136662286465,46.81372549019608,1610612751,20,27,2021-10-28T00:03:39Z,1290000,-16.0,62.0,1,right,D. Bembry 6' driving floating Jump Shot (2 PTS),[1627761],1610612751.0,BKN,driving floating,,,Bembry,D. Bembry,,,,,6.36,Made,2.0,,,,,,,,,,,,,,,,,,
130,PT01M41.00S,2021-10-28T00:03:46.1Z,1,REGULAR,3pt,Jump Shot,[],1629639,32.802233902759525,63.970588235294116,1610612748,20,27,2021-10-28T00:03:50Z,1300000,-70.0,256.0,1,left,MISS T. Herro 26' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,26.52,Missed,,,,,,,,,,,,,,,,,,,
131,PT01M38.00S,2021-10-28T00:03:49.1Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,20,27,2021-10-28T00:03:50Z,1310000,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,130.0,4.0,4.0,0.0,,,,,,,,,,,
132,PT01M31.00S,2021-10-28T00:04:00.2Z,1,REGULAR,foul,offensive,[],1627761,,,1610612751,20,27,2021-10-28T00:04:19Z,1320000,,,0,,D. Bembry charge offensive FOUL (1 PF),"[1627761, 203473]",1610612751.0,BKN,charge,,,Bembry,D. Bembry,,,,,,,,,,,,,,,1627962.0,,1.0,0.0,Dedmon,203473.0,,,,,
134,PT01M31.00S,2021-10-28T00:04:00.2Z,1,REGULAR,turnover,offensive foul,[],1627761,,,1610612751,20,27,2021-10-28T00:04:00Z,1340000,,,0,,D. Bembry offensive foul TURNOVER (1 TO),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,1627962.0,1.0,,,,,,,,,
135,PT01M31.00S,2021-10-28T00:04:13.4Z,1,REGULAR,substitution,out,[],202710,,,1610612748,20,27,2021-10-28T00:04:19Z,1350000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M31.00S,2021-10-28T00:04:13.4Z,1,REGULAR,substitution,out,[],1629130,,,1610612748,20,27,2021-10-28T00:04:19Z,1360000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M31.00S,2021-10-28T00:04:13.4Z,1,REGULAR,substitution,in,[],200768,,,1610612748,20,27,2021-10-28T00:04:19Z,1370000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M31.00S,2021-10-28T00:04:13.4Z,1,REGULAR,substitution,in,[],1629622,,,1610612748,20,27,2021-10-28T00:04:19Z,1380000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M19.00S,2021-10-28T00:04:33.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,16.63929040735874,46.81372549019608,1610612748,20,27,2021-10-28T00:04:37Z,1390000,16.0,104.0,1,left,MISS T. Herro 10' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,10.51,Missed,,,,,,,,,,,,,,,,,,,
140,PT01M16.00S,2021-10-28T00:04:36.0Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,20,27,2021-10-28T00:04:37Z,1400000,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,139.0,5.0,5.0,0.0,,,,,,,,,,,
141,PT01M13.00S,2021-10-28T00:04:42.4Z,1,REGULAR,foul,offensive,[],201142,,,1610612751,20,27,2021-10-28T00:04:55Z,1410000,,,0,,K. Durant charge offensive FOUL (1 PF),"[201142, 200768]",1610612751.0,BKN,charge,,,Durant,K. Durant,,,,,,,,,,,,,,,1627962.0,,1.0,0.0,Lowry,200768.0,,,,,
143,PT01M13.00S,2021-10-28T00:04:42.4Z,1,REGULAR,turnover,offensive foul,[],201142,,,1610612751,20,27,2021-10-28T00:04:42Z,1430000,,,0,,K. Durant offensive foul TURNOVER (1 TO),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,1627962.0,1.0,,,,,,,,,
144,PT01M01.00S,2021-10-28T00:05:15.1Z,1,REGULAR,foul,personal,[],1627761,,,1610612748,20,27,2021-10-28T00:05:21Z,1440000,,,0,,D. Bembry personal FOUL (2 PF),"[1627761, 1629639]",1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,2530.0,,2.0,0.0,Herro,1629639.0,,,,,
146,PT00M52.70S,2021-10-28T00:05:43.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629639,14.931011826544022,67.8921568627451,1610612748,20,27,2021-10-28T00:05:49Z,1460000,-89.0,88.0,1,left,MISS T. Herro 12' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,12.54,Missed,,,,,,,,,,,,,,,,,,,
147,PT00M51.30S,2021-10-28T00:05:45.2Z,1,REGULAR,rebound,offensive,[],203473,,,1610612748,20,27,2021-10-28T00:08:33Z,1470000,,,0,,D. Dedmon REBOUND (Off:1 Def:1),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,146.0,2.0,1.0,1.0,,,,,,,,,,,
159,PT00M50.70S,2021-10-28T00:05:50.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203473,6.783837056504599,51.470588235294116,1610612748,20,27,2021-10-28T00:08:41Z,1485000,-7.0,11.0,1,left,MISS D. Dedmon tip Layup,[203473],1610612748.0,MIA,tip,,,Dedmon,D. Dedmon,,,,,1.35,Missed,,,,,,,,,,,,,,,,,,,
160,PT00M49.70S,2021-10-28T00:05:51.5Z,1,REGULAR,rebound,offensive,[],200782,,,1610612748,20,27,2021-10-28T00:08:41Z,1492500,,,0,,P. Tucker REBOUND (Off:2 Def:0),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,159.0,2.0,0.0,2.0,,,,,,,,,,,
150,PT00M39.90S,2021-10-28T00:05:57.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",200768,31.225361366622867,63.970588235294116,1610612748,20,27,2021-10-28T00:08:20Z,1500000,-70.0,241.0,1,left,MISS K. Lowry 25' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,25.09,Missed,,,,,,,,,,,,,,,,,,,
151,PT00M36.70S,2021-10-28T00:06:00.5Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,20,27,2021-10-28T00:06:02Z,1510000,,,0,,K. Durant REBOUND (Off:0 Def:6),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,150.0,6.0,6.0,0.0,,,,,,,,,,,
152,PT00M30.80S,2021-10-28T00:06:06.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,83.39356110381078,53.18627450980392,1610612751,22,27,2021-10-28T00:06:10Z,1520000,16.0,104.0,1,right,K. Durant 10' fadeaway Jump Shot (7 PTS),[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,10.48,Made,7.0,,,,,,,,,,,,,,,,,,
153,PT00M05.50S,2021-10-28T00:06:36.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200782,14.536793692509855,59.31372549019608,1610612748,22,27,2021-10-28T00:06:41Z,1530000,-47.0,84.0,1,left,MISS P. Tucker 9' floating Shot,[200782],1610612748.0,MIA,floating,,,Tucker,P. Tucker,,,,,9.61,Missed,,,,,,,,,,,,,,,,,,,
154,PT00M04.00S,2021-10-28T00:06:40.5Z,1,REGULAR,rebound,offensive,[],203473,,,1610612748,22,27,2021-10-28T00:06:40Z,1540000,,,0,,D. Dedmon REBOUND (Off:2 Def:1),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,153.0,3.0,1.0,2.0,,,,,,,,,,,
155,PT00M04.00S,2021-10-28T00:06:40.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203473,5.590000152587891,50.0,1610612748,22,29,2021-10-28T00:06:40Z,1550000,0.0,0.0,1,left,D. Dedmon tip Layup (4 PTS),[203473],1610612748.0,MIA,tip,,,Dedmon,D. Dedmon,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
156,PT00M00.00S,2021-10-28T00:06:44.8Z,1,REGULAR,3pt,Jump Shot,[],200746,68.80749014454665,33.088235294117645,1610612751,22,29,2021-10-28T00:06:49Z,1560000,-85.0,241.0,1,right,MISS L. Aldridge 25' 3PT,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,,
157,PT00M00.00S,2021-10-28T00:06:47.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,22,29,2021-10-28T00:06:47Z,1570000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,156.0,,,,,,,,,,,,,,
158,PT00M00.00S,2021-10-28T00:06:48.4Z,1,REGULAR,period,end,[],0,,,1610612751,22,29,2021-10-28T00:06:48Z,1580000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2021-10-28T00:07:13.0Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612751,22,29,2021-10-28T00:09:25Z,1590000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2021-10-28T00:07:13.0Z,2,REGULAR,substitution,out,['startperiod'],201988,,,1610612751,22,29,2021-10-28T00:09:25Z,1600000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2021-10-28T00:07:13.0Z,2,REGULAR,substitution,out,['startperiod'],200746,,,1610612751,22,29,2021-10-28T00:09:25Z,1610000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2021-10-28T00:07:13.0Z,2,REGULAR,substitution,out,['startperiod'],200782,,,1610612751,22,29,2021-10-28T00:09:25Z,1620000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2021-10-28T00:07:13.0Z,2,REGULAR,substitution,in,['startperiod'],1628975,,,1610612751,22,29,2021-10-28T00:09:25Z,1630000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2021-10-28T00:07:13.0Z,2,REGULAR,substitution,in,['startperiod'],203925,,,1610612751,22,29,2021-10-28T00:09:25Z,1640000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2021-10-28T00:07:13.0Z,2,REGULAR,substitution,in,['startperiod'],200794,,,1610612751,22,29,2021-10-28T00:09:25Z,1650000,,,0,,SUB in: P. Millsap,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2021-10-28T00:07:13.0Z,2,REGULAR,substitution,in,['startperiod'],202693,,,1610612751,22,29,2021-10-28T00:09:25Z,1660000,,,0,,SUB in: M. Morris,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2021-10-28T00:09:35.9Z,2,REGULAR,period,start,[],0,,,1610612751,22,29,2021-10-28T00:09:35Z,1670000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M46.00S,2021-10-28T00:09:49.8Z,2,REGULAR,3pt,Jump Shot,[],203925,67.36202365308804,36.76470588235294,1610612751,22,29,2021-10-28T00:09:54Z,1680000,-66.0,254.0,1,right,MISS J. Harris 26' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,,
171,PT11M41.00S,2021-10-28T00:09:54.8Z,2,REGULAR,rebound,defensive,[],203473,,,1610612748,22,29,2021-10-28T00:09:54Z,1690000,,,0,,D. Dedmon REBOUND (Off:2 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,170.0,4.0,2.0,2.0,,,,,,,,,,,
172,PT11M31.00S,2021-10-28T00:10:03.3Z,2,REGULAR,3pt,Jump Shot,[],202693,29.77989487516426,27.450980392156865,1610612748,22,29,2021-10-28T00:10:07Z,1700000,113.0,227.0,1,left,MISS M. Morris 25' 3PT,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
173,PT11M28.00S,2021-10-28T00:10:06.3Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612751,22,29,2021-10-28T00:10:07Z,1710000,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,172.0,2.0,2.0,0.0,,,,,,,,,,,
174,PT11M21.00S,2021-10-28T00:10:15.9Z,2,REGULAR,turnover,traveling,[],200794,,,1610612751,22,29,2021-10-28T00:10:20Z,1720000,,,0,,P. Millsap traveling TURNOVER (1 TO),[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,1628171.0,1.0,,,,,,,,,
175,PT11M02.00S,2021-10-28T00:10:40.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,13.87976346911958,95.34313725490196,1610612748,22,29,2021-10-28T00:10:47Z,1730000,-227.0,78.0,1,left,MISS M. Strus 3PT - blocked,"[1629622, 1627761]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,23.97,Missed,,,,,,,,,,,,,,,Bembry,1627761.0,,,
176,PT11M02.00S,2021-10-28T00:10:40.1Z,2,REGULAR,block,,[],1627761,,,1610612748,22,29,2021-10-28T00:10:43Z,1740000,,,0,,D. Bembry BLOCK (1 BLK),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
