actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
95,PT05M02.00S,2022-02-25T01:03:20.2Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612751,10,22,2022-02-25T01:03:22Z,940000,,,0,,B. Brown REBOUND (Off:1 Def:1),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,94.0,2.0,1.0,1.0,,,,,,,,
96,PT05M00.00S,2022-02-25T01:03:26.9Z,1,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612751,10,22,2022-02-25T01:03:39Z,950000,,,0,,J. Brown shooting personal FOUL (2 PF) (Brown 2 FT),"[1627759, 1628971]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Brown,1628971.0,,,
99,PT05M00.00S,2022-02-25T01:03:48.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628971,,,1610612751,10,22,2022-02-25T01:03:48Z,970000,,,0,,MISS B. Brown Free Throw 1 of 2,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,Missed,,,,,,,,,,,,,,,,
100,PT05M00.00S,2022-02-25T01:03:48.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,10,22,2022-02-25T01:03:48Z,980000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,
101,PT05M00.00S,2022-02-25T01:03:49.0Z,1,REGULAR,substitution,out,[],1627759,,,1610612751,10,22,2022-02-25T01:03:53Z,990000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M00.00S,2022-02-25T01:03:49.0Z,1,REGULAR,substitution,in,[],1628369,,,1610612751,10,22,2022-02-25T01:03:53Z,1000000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M00.00S,2022-02-25T01:04:09.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628971,,,1610612751,11,22,2022-02-25T01:04:09Z,1010000,,,0,,B. Brown Free Throw 2 of 2 (6 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
104,PT04M49.00S,2022-02-25T01:04:21.6Z,1,REGULAR,3pt,Jump Shot,[],203935,68.67608409986859,31.372549019607842,1610612738,11,25,2022-02-25T01:04:26Z,1020000,-93.0,242.0,1,right,M. Smart 25' 3PT  (6 PTS) (R. Williams III 2 AST),"[203935, 1629057]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,25.92,Made,6.0,R. Williams III,1629057.0,2.0,,,,,,,,,,,,
106,PT04M28.00S,2022-02-25T01:04:42.0Z,1,REGULAR,2pt,Jump Shot,[],203552,24.441524310118265,76.00337009803921,1610612751,13,25,2022-02-25T01:04:57Z,1040000,-130.0,177.0,1,left,S. Curry 21' step back Jump Shot (4 PTS) (B. Brown 1 AST),"[203552, 1628971]",1610612751.0,BKN,step back,,,Curry,S. Curry,,,,,,,,21.99,Made,4.0,B. Brown,1628971.0,1.0,,,,,,,,,,,,
108,PT04M10.00S,2022-02-25T01:04:59.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.72339027595268,42.8921568627451,1610612738,13,25,2022-02-25T01:05:05Z,1060000,-36.0,16.0,1,right,MISS J. Tatum driving Layup - blocked,"[1628369, 200746]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,,,,3.89,Missed,,,,,,,,,,,,,,,Aldridge,200746.0
179,PT04M10.00S,2022-02-25T01:04:59.8Z,1,REGULAR,block,,[],200746,,,1610612738,13,25,2022-02-25T01:19:04Z,1065000,,,0,,L. Aldridge BLOCK (1 BLK),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M07.00S,2022-02-25T01:05:02.8Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612751,13,25,2022-02-25T01:05:05Z,1070000,,,0,,B. Brown REBOUND (Off:1 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,108.0,3.0,2.0,1.0,,,,,,,,
110,PT04M03.00S,2022-02-25T01:05:06.5Z,1,REGULAR,3pt,Jump Shot,[],201933,20.844283837056505,8.823529411764707,1610612751,13,25,2022-02-25T01:05:13Z,1080000,206.0,143.0,1,left,MISS B. Griffin 25' 3PT,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,25.09,Missed,,,,,,,,,,,,,,,,
111,PT04M00.00S,2022-02-25T01:05:09.5Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,13,25,2022-02-25T01:05:13Z,1090000,,,0,,R. Williams III REBOUND (Off:0 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,110.0,4.0,4.0,0.0,,,,,,,,
112,PT03M55.00S,2022-02-25T01:05:15.3Z,1,REGULAR,turnover,lost ball,[],1628369,,,1610612738,13,25,2022-02-25T01:05:21Z,1100000,,,0,,J. Tatum lost ball TURNOVER (3 TO),"[1628369, 1628971]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,3.0,Brown,1628971.0,,,,,,,,,,,,,,,,,,
113,PT03M55.00S,2022-02-25T01:05:15.3Z,1,REGULAR,steal,,[],1628971,,,1610612751,13,25,2022-02-25T01:05:16Z,1110000,,,0,,B. Brown STEAL (1 STL),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M52.00S,2022-02-25T01:05:18.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628971,6.258212877792378,47.794117647058826,1610612751,15,25,2022-02-25T01:05:29Z,1120000,11.0,6.0,1,left,B. Brown running DUNK (8 PTS),[1628971],1610612751.0,BKN,running,,,Brown,B. Brown,,,,,,,,1.27,Made,8.0,,,,,,,,,,,,,,,
115,PT03M25.00S,2022-02-25T01:05:47.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201933,,,1610612738,15,25,2022-02-25T01:06:03Z,1130000,,,0,,B. Griffin personal FOUL (1 PF) (Williams III 2 FT),"[201933, 1629057]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Williams III,1629057.0,,,
117,PT03M25.00S,2022-02-25T01:06:23.6Z,1,REGULAR,freethrow,1 of 2,[],1629057,,,1610612738,15,26,2022-02-25T01:06:23Z,1150000,,,0,,R. Williams III Free Throw 1 of 2 (5 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
118,PT03M25.00S,2022-02-25T01:06:24.3Z,1,REGULAR,substitution,out,[],1628971,,,1610612738,15,26,2022-02-25T01:06:33Z,1160000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M25.00S,2022-02-25T01:06:24.3Z,1,REGULAR,substitution,out,[],203552,,,1610612738,15,26,2022-02-25T01:06:33Z,1170000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M25.00S,2022-02-25T01:06:24.3Z,1,REGULAR,substitution,in,[],1630556,,,1610612738,15,26,2022-02-25T01:06:33Z,1180000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M25.00S,2022-02-25T01:06:24.3Z,1,REGULAR,substitution,in,[],201988,,,1610612738,15,26,2022-02-25T01:06:33Z,1190000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M25.00S,2022-02-25T01:06:50.1Z,1,REGULAR,freethrow,2 of 2,[],1629057,,,1610612738,15,27,2022-02-25T01:06:50Z,1200000,,,0,,R. Williams III Free Throw 2 of 2 (6 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
123,PT03M17.00S,2022-02-25T01:07:06.6Z,1,REGULAR,foul,personal,[],1629057,,,1610612751,15,27,2022-02-25T01:07:13Z,1210000,,,0,,R. Williams III personal FOUL (1 PF),"[1629057, 200746]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Aldridge,200746.0,,,
125,PT03M05.00S,2022-02-25T01:07:28.0Z,1,REGULAR,2pt,Jump Shot,[],1630560,28.07161629434954,60.78431372549019,1610612751,15,27,2022-02-25T01:07:32Z,1230000,-54.0,211.0,1,left,MISS C. Thomas 21' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,,,,21.82,Missed,,,,,,,,,,,,,,,,
126,PT03M02.00S,2022-02-25T01:07:31.0Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,15,27,2022-02-25T01:07:32Z,1240000,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,125.0,2.0,2.0,0.0,,,,,,,,
127,PT02M56.00S,2022-02-25T01:07:36.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,92.32917214191852,55.14705882352941,1610612738,15,27,2022-02-25T01:07:45Z,1250000,26.0,20.0,1,right,MISS D. White driving Layup - blocked,"[1628401, 200746]",1610612738.0,BOS,driving,,,White,D. White,,,,,,,,3.23,Missed,,,,,,,,,,,,,,,Aldridge,200746.0
128,PT02M56.00S,2022-02-25T01:07:36.1Z,1,REGULAR,block,,[],200746,,,1610612738,15,27,2022-02-25T01:07:38Z,1260000,,,0,,L. Aldridge BLOCK (2 BLK),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M54.00S,2022-02-25T01:07:38.1Z,1,REGULAR,rebound,defensive,[],200746,,,1610612751,15,27,2022-02-25T01:07:45Z,1270000,,,0,,L. Aldridge REBOUND (Off:0 Def:1),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,
130,PT02M52.00S,2022-02-25T01:07:40.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201988,30.831143232588698,34.31372549019608,1610612751,15,27,2022-02-25T01:07:49Z,1280000,78.0,237.0,1,left,MISS P. Mills 24' running pullup 3PT,[201988],1610612751.0,BKN,running pullup,,,Mills,P. Mills,,,,,,,,24.99,Missed,,,,,,,,,,,,,,,,
131,PT02M49.00S,2022-02-25T01:07:44.3Z,1,REGULAR,rebound,offensive,[],1630560,,,1610612751,15,27,2022-02-25T01:07:44Z,1290000,,,0,,C. Thomas REBOUND (Off:1 Def:0),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,130.0,1.0,0.0,1.0,,,,,,,,
132,PT02M35.00S,2022-02-25T01:07:57.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201988,29.77989487516426,46.81372549019608,1610612751,15,27,2022-02-25T01:08:01Z,1300000,16.0,227.0,1,left,MISS P. Mills 22' pullup Shot,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,,,,22.8,Missed,,,,,,,,,,,,,,,,
133,PT02M33.00S,2022-02-25T01:08:00.3Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,15,27,2022-02-25T01:08:00Z,1310000,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,132.0,2.0,2.0,0.0,,,,,,,,
134,PT02M24.00S,2022-02-25T01:08:08.7Z,1,REGULAR,3pt,Jump Shot,[],1628369,68.9388961892247,27.941176470588236,1610612738,15,27,2022-02-25T01:14:20Z,1320000,-110.0,239.0,1,right,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,,,,26.37,Missed,,,,,,,,,,,,,,,,
135,PT02M21.00S,2022-02-25T01:08:11.7Z,1,REGULAR,rebound,defensive,[],200746,,,1610612751,15,27,2022-02-25T01:08:12Z,1330000,,,0,,L. Aldridge REBOUND (Off:0 Def:2),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,134.0,2.0,2.0,0.0,,,,,,,,
136,PT02M13.00S,2022-02-25T01:08:19.9Z,1,REGULAR,2pt,Jump Shot,[],1630556,28.897010512483572,42.98406862745098,1610612751,17,27,2022-02-25T01:08:29Z,1340000,35.0,219.0,1,left,K. Edwards 22' pullup Jump Shot (2 PTS),[1630556],1610612751.0,BKN,pullup,,,Edwards,K. Edwards,,,,,,,,22.19,Made,2.0,,,,,,,,,,,,,,,
137,PT01M55.00S,2022-02-25T01:08:38.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630556,,,1610612738,17,27,2022-02-25T01:12:16Z,1350000,,,0,,K. Edwards personal FOUL (1 PF) (Tatum 2 FT),"[1630556, 1628369]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Tatum,1628369.0,,,
139,PT01M55.00S,2022-02-25T01:08:56.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,17,27,2022-02-25T01:08:56Z,1370000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M55.00S,2022-02-25T01:09:03.8Z,1,REGULAR,substitution,out,[],1629057,,,1610612738,17,27,2022-02-25T01:12:09Z,1380000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M55.00S,2022-02-25T01:09:03.8Z,1,REGULAR,substitution,in,[],201143,,,1610612738,17,27,2022-02-25T01:12:09Z,1390000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M55.00S,2022-02-25T01:12:29.3Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,17,28,2022-02-25T01:12:29Z,1400000,,,0,,J. Tatum Free Throw 1 of 2 (6 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
143,PT01M55.00S,2022-02-25T01:12:43.3Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,17,29,2022-02-25T01:12:43Z,1410000,,,0,,J. Tatum Free Throw 2 of 2 (7 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
144,PT01M46.00S,2022-02-25T01:12:56.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,5.732588699080158,46.568627450980394,1610612751,19,29,2022-02-25T01:13:00Z,1420000,17.0,1.0,1,left,C. Thomas driving Layup (2 PTS),[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,,,,1.73,Made,2.0,,,,,,,,,,,,,,,
145,PT01M27.00S,2022-02-25T01:13:15.0Z,1,REGULAR,3pt,Jump Shot,[],203935,71.56701708278581,78.67647058823529,1610612738,19,32,2022-02-25T01:13:20Z,1430000,143.0,215.0,1,right,M. Smart 25' 3PT  (9 PTS) (J. Tatum 1 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,25.83,Made,9.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,
147,PT01M09.00S,2022-02-25T01:13:32.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,6.521024967148489,52.94117647058824,1610612751,19,32,2022-02-25T01:13:47Z,1450000,-15.0,9.0,1,left,MISS C. Thomas driving Layup - blocked,"[1630560, 201143]",1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,,,,1.71,Missed,,,,,,,,,,,,,,,Horford,201143.0
148,PT01M09.00S,2022-02-25T01:13:32.8Z,1,REGULAR,block,,[],201143,,,1610612751,19,32,2022-02-25T01:13:35Z,1460000,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M06.00S,2022-02-25T01:13:35.8Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,19,32,2022-02-25T01:13:47Z,1470000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,147.0,3.0,3.0,0.0,,,,,,,,
150,PT01M04.00S,2022-02-25T01:13:37.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203935,78.53153745072274,8.57843137254902,1610612738,19,32,2022-02-25T01:13:49Z,1480000,-207.0,149.0,1,right,MISS M. Smart 25' running 3PT,[203935],1610612738.0,BOS,running,,,Smart,M. Smart,,,,,,,,25.53,Missed,,,,,,,,,,,,,,,,
151,PT01M01.00S,2022-02-25T01:13:40.4Z,1,REGULAR,rebound,defensive,[],1630556,,,1610612751,19,32,2022-02-25T01:13:49Z,1490000,,,0,,K. Edwards REBOUND (Off:0 Def:1),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,150.0,1.0,1.0,0.0,,,,,,,,
152,PT00M41.00S,2022-02-25T01:14:01.9Z,1,REGULAR,2pt,Jump Shot,[],201988,19.92444152431012,30.637254901960787,1610612751,19,32,2022-02-25T01:14:06Z,1500000,97.0,135.0,1,left,MISS P. Mills 16' Jump Shot,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,16.6,Missed,,,,,,,,,,,,,,,,
153,PT00M38.10S,2022-02-25T01:14:04.8Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,19,32,2022-02-25T01:14:06Z,1510000,,,0,,D. White REBOUND (Off:0 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,152.0,3.0,3.0,0.0,,,,,,,,
154,PT00M34.50S,2022-02-25T01:14:08.5Z,1,REGULAR,3pt,Jump Shot,[],1628401,70.25295663600527,71.56862745098039,1610612738,19,35,2022-02-25T01:14:15Z,1520000,108.0,227.0,1,right,D. White 25' 3PT running pullup (3 PTS),[1628401],1610612738.0,BOS,running pullup,,,White,D. White,,,,,,,,25.14,Made,3.0,,,,,,,,,,,,,,,
155,PT00M19.20S,2022-02-25T01:14:27.8Z,1,REGULAR,2pt,Jump Shot,[],200746,8.754927726675426,75.73529411764706,1610612751,21,35,2022-02-25T01:14:40Z,1530000,-129.0,30.0,1,left,L. Aldridge 13' turnaround bank Jump Shot (2 PTS) (K. Edwards 1 AST),"[200746, 1630556]",1610612751.0,BKN,turnaround bank,,,Aldridge,L. Aldridge,,,,,,,,13.21,Made,2.0,K. Edwards,1630556.0,1.0,,,,,,,,,,,,
156,PT00M19.20S,2022-02-25T01:14:34.5Z,1,REGULAR,foul,personal,['1freethrow'],1629684,,,1610612751,21,35,2022-02-25T01:15:01Z,1540000,,,0,,G. Williams shooting personal FOUL (1 PF) (Aldridge 1 FT),"[1629684, 200746]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Aldridge,200746.0,,,
158,PT00M19.20S,2022-02-25T01:14:48.5Z,1,REGULAR,substitution,out,[],201988,,,1610612751,21,35,2022-02-25T01:14:58Z,1560000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M19.20S,2022-02-25T01:14:48.5Z,1,REGULAR,substitution,in,[],1628971,,,1610612751,21,35,2022-02-25T01:14:58Z,1570000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M19.20S,2022-02-25T01:15:07.7Z,1,REGULAR,freethrow,1 of 1,[],200746,,,1610612751,22,35,2022-02-25T01:15:07Z,1580000,,,0,,L. Aldridge Free Throw 1 of 1 (3 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
162,PT00M04.40S,2022-02-25T01:15:24.1Z,1,REGULAR,3pt,Jump Shot,[],201143,94.56307490144546,95.58823529411765,1610612738,22,35,2022-02-25T01:15:28Z,1590000,228.0,-1.0,1,right,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,22.79,Missed,,,,,,,,,,,,,,,,
163,PT00M01.40S,2022-02-25T01:15:27.1Z,1,REGULAR,rebound,defensive,[],201933,,,1610612751,22,35,2022-02-25T01:16:22Z,1600000,,,0,,B. Griffin REBOUND (Off:0 Def:1),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,162.0,1.0,1.0,0.0,,,,,,,,
164,PT00M01.10S,2022-02-25T01:15:30.2Z,1,REGULAR,3pt,Jump Shot,[],201933,53.95860709592641,64.4607843137255,1610612751,22,35,2022-02-25T01:16:08Z,1610000,-72.0,455.0,1,left,MISS B. Griffin 46' running pullup 3PT,[201933],1610612751.0,BKN,running pullup,,,Griffin,B. Griffin,,,,,,,,46.04,Missed,,,,,,,,,,,,,,,,
165,PT00M00.10S,2022-02-25T01:15:31.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,22,35,2022-02-25T01:16:08Z,1620000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,164.0,,,,,,,,,,,
166,PT00M00.00S,2022-02-25T01:15:36.3Z,1,REGULAR,period,end,[],0,,,1610612751,22,35,2022-02-25T01:15:36Z,1630000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-02-25T01:15:56.6Z,2,REGULAR,substitution,out,['startperiod'],201933,,,1610612751,22,35,2022-02-25T01:19:03Z,1640000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-02-25T01:15:56.6Z,2,REGULAR,substitution,out,['startperiod'],1630556,,,1610612751,22,35,2022-02-25T01:19:03Z,1650000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-02-25T01:15:56.6Z,2,REGULAR,substitution,out,['startperiod'],200746,,,1610612751,22,35,2022-02-25T01:19:03Z,1660000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-02-25T01:15:56.6Z,2,REGULAR,substitution,out,['startperiod'],1630560,,,1610612751,22,35,2022-02-25T01:19:03Z,1670000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-02-25T01:15:56.6Z,2,REGULAR,substitution,out,['startperiod'],1628369,,,1610612751,22,35,2022-02-25T01:19:03Z,1680000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-02-25T01:15:56.6Z,2,REGULAR,substitution,out,['startperiod'],203935,,,1610612751,22,35,2022-02-25T01:19:03Z,1690000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-02-25T01:15:56.6Z,2,REGULAR,substitution,in,['startperiod'],1629651,,,1610612751,22,35,2022-02-25T01:19:03Z,1700000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-02-25T01:15:56.6Z,2,REGULAR,substitution,in,['startperiod'],201949,,,1610612751,22,35,2022-02-25T01:19:03Z,1710000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-02-25T01:15:56.6Z,2,REGULAR,substitution,in,['startperiod'],201988,,,1610612751,22,35,2022-02-25T01:19:03Z,1720000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-02-25T01:15:56.6Z,2,REGULAR,substitution,in,['startperiod'],203552,,,1610612751,22,35,2022-02-25T01:19:03Z,1730000,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-02-25T01:15:56.6Z,2,REGULAR,substitution,in,['startperiod'],1627759,,,1610612751,22,35,2022-02-25T01:19:03Z,1740000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2022-02-25T01:15:56.6Z,2,REGULAR,substitution,in,['startperiod'],1630202,,,1610612751,22,35,2022-02-25T01:19:03Z,1750000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2022-02-25T01:19:34.8Z,2,REGULAR,period,start,[],0,,,1610612738,22,35,2022-02-25T01:19:34Z,1760000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M42.00S,2022-02-25T01:19:51.9Z,2,REGULAR,3pt,Jump Shot,[],1630202,71.30420499342969,77.20588235294117,1610612738,22,38,2022-02-25T01:19:57Z,1770000,136.0,217.0,1,right,P. Pritchard 25' 3PT pullup (3 PTS) (D. White 2 AST),"[1630202, 1628401]",1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,,,,25.63,Made,3.0,D. White,1628401.0,2.0,,,,,,,,,,,,
183,PT11M19.00S,2022-02-25T01:20:14.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,15.850854139290407,56.127450980392155,1610612751,24,38,2022-02-25T01:20:19Z,1790000,-31.0,96.0,1,left,B. Brown 10' floating Jump Shot (10 PTS),[1628971],1610612751.0,BKN,floating,,,Brown,B. Brown,,,,,,,,10.12,Made,10.0,,,,,,,,,,,,,,,
