actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
183,PT09M08.00S,2022-04-01T00:05:11.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,92.9862023653088,49.01960784313725,1610612749,40,32,2022-04-01T00:05:14Z,1810000,-5.0,13.0,1,right,G. Antetokounmpo driving DUNK (13 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,1.43,Made,,,,,,,13.0,,,,,,,,,,,,
184,PT08M56.00S,2022-04-01T00:05:22.9Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],202681,14.931011826544022,26.96078431372549,1610612751,42,32,2022-04-01T00:05:35Z,1820000,115.0,88.0,1,left,K. Irving 14' running pullup Jump Shot (9 PTS),[202681],1610612751.0,BKN,running pullup,,,Irving,K. Irving,,,,,14.49,Made,,,,,,,9.0,,,,,,,,,,,,
185,PT08M45.00S,2022-04-01T00:05:35.0Z,2,REGULAR,3pt,Jump Shot,[],1626192,68.01905387647832,39.705882352941174,1610612749,42,35,2022-04-01T00:06:07Z,1830000,-51.0,248.0,1,right,P. Connaughton 25' 3PT  (10 PTS) (G. Antetokounmpo 2 AST),"[1626192, 203507]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,25.34,Made,,,,,,,10.0,G. Antetokounmpo,203507.0,2.0,,,,,,,,,
187,PT08M45.00S,2022-04-01T00:05:39.6Z,2,REGULAR,foul,personal,['1freethrow'],1630556,,,1610612749,42,35,2022-04-01T00:05:52Z,1850000,,,0,,K. Edwards shooting personal FOUL (2 PF) (Connaughton 1 FT),"[1630556, 1626192]",1610612751.0,BKN,shooting,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,201638.0,2.0,0.0,Connaughton,1626192.0,,,,
189,PT08M45.00S,2022-04-01T00:05:57.2Z,2,REGULAR,substitution,out,[],1630556,,,1610612749,42,35,2022-04-01T00:06:07Z,1870000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M45.00S,2022-04-01T00:05:57.2Z,2,REGULAR,substitution,in,[],201988,,,1610612749,42,35,2022-04-01T00:06:07Z,1880000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M45.00S,2022-04-01T00:06:12.5Z,2,REGULAR,freethrow,1 of 1,[],1626192,,,1610612749,42,36,2022-04-01T00:06:12Z,1890000,,,0,,P. Connaughton Free Throw 1 of 1 (11 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
192,PT08M32.00S,2022-04-01T00:06:27.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202681,5.601182654402102,45.09803921568628,1610612751,42,36,2022-04-01T00:06:32Z,1900000,25.0,0.0,1,left,MISS K. Irving driving finger roll Layup,[202681],1610612751.0,BKN,driving finger roll,,,Irving,K. Irving,,,,,2.45,Missed,,,,,,,,,,,,,,,,,,,
193,PT08M32.00S,2022-04-01T00:06:27.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,42,36,2022-04-01T00:06:32Z,1910000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,192.0,,,,,,,,,,,,,,,,
194,PT08M32.00S,2022-04-01T00:06:32.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,42,36,2022-04-01T00:06:32Z,1920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M12.00S,2022-04-01T00:06:58.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,94.03745072273325,48.77450980392157,1610612749,42,38,2022-04-01T00:07:19Z,1930000,-6.0,4.0,1,right,G. Antetokounmpo DUNK (15 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,0.7,Made,,,,,,,15.0,,,,,,,,,,,,
196,PT08M12.00S,2022-04-01T00:07:01.1Z,2,REGULAR,foul,personal,['1freethrow'],201949,,,1610612749,42,38,2022-04-01T00:07:19Z,1940000,,,0,,J. Johnson shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[201949, 203507]",1610612751.0,BKN,shooting,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Antetokounmpo,203507.0,,,,
198,PT08M12.00S,2022-04-01T00:07:13.7Z,2,REGULAR,substitution,out,[],201588,,,1610612749,42,38,2022-04-01T00:08:23Z,1960000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M12.00S,2022-04-01T00:07:13.7Z,2,REGULAR,substitution,in,[],201572,,,1610612749,42,38,2022-04-01T00:08:23Z,1970000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M12.00S,2022-04-01T00:07:44.9Z,2,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,42,39,2022-04-01T00:07:44Z,1980000,,,0,,G. Antetokounmpo Free Throw 1 of 1 (16 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,16.0,,,,,,,,,,,,
201,PT07M54.00S,2022-04-01T00:08:04.3Z,2,REGULAR,3pt,Jump Shot,[],201609,32.802233902759525,45.09803921568628,1610612751,45,39,2022-04-01T00:08:08Z,1990000,25.0,256.0,1,left,G. Dragic 25' 3PT  (5 PTS) (N. Claxton 1 AST),"[201609, 1629651]",1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,25.7,Made,,,,,,,5.0,N. Claxton,1629651.0,1.0,,,,,,,,,
203,PT07M37.00S,2022-04-01T00:08:21.3Z,2,REGULAR,turnover,bad pass,[],201572,,,1610612749,45,39,2022-04-01T00:08:26Z,2010000,,,0,,B. Lopez bad pass TURNOVER (2 TO),"[201572, 1629651]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,2.0,Claxton,1629651.0,
204,PT07M37.00S,2022-04-01T00:08:21.3Z,2,REGULAR,steal,,[],1629651,,,1610612751,45,39,2022-04-01T00:08:23Z,2020000,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M35.00S,2022-04-01T00:08:25.8Z,2,REGULAR,foul,personal,['2freethrow'],201950,,,1610612751,45,39,2022-04-01T00:08:36Z,2030000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Claxton 2 FT),"[201950, 1629651]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Claxton,1629651.0,,,,
207,PT07M35.00S,2022-04-01T00:08:57.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629651,,,1610612751,45,39,2022-04-01T00:09:21Z,2050000,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
208,PT07M35.00S,2022-04-01T00:08:57.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,45,39,2022-04-01T00:09:21Z,2060000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,207.0,,,,,,,,,,,,,,,,
209,PT07M35.00S,2022-04-01T00:08:57.9Z,2,REGULAR,substitution,out,[],201949,,,1610612751,45,39,2022-04-01T00:09:13Z,2070000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M35.00S,2022-04-01T00:08:57.9Z,2,REGULAR,substitution,out,[],1628960,,,1610612751,45,39,2022-04-01T00:09:13Z,2080000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M35.00S,2022-04-01T00:08:57.9Z,2,REGULAR,substitution,in,[],201142,,,1610612751,45,39,2022-04-01T00:09:13Z,2090000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M35.00S,2022-04-01T00:08:57.9Z,2,REGULAR,substitution,in,[],202083,,,1610612751,45,39,2022-04-01T00:09:13Z,2100000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M35.00S,2022-04-01T00:08:57.2Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629651,,,1610612751,45,39,2022-04-01T00:09:21Z,2110000,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
214,PT07M32.00S,2022-04-01T00:09:00.2Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,45,39,2022-04-01T00:09:21Z,2120000,,,0,,P. Connaughton REBOUND (Off:1 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,213.0,2.0,1.0,1.0,,,,,,,,,,,,,
215,PT07M19.00S,2022-04-01T00:09:33.1Z,2,REGULAR,3pt,Jump Shot,[],1626192,67.36202365308804,63.23529411764706,1610612749,45,39,2022-04-01T00:09:37Z,2130000,66.0,254.0,1,right,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,,
216,PT07M16.00S,2022-04-01T00:09:36.1Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,45,39,2022-04-01T00:09:37Z,2140000,,,0,,N. Claxton REBOUND (Off:0 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,215.0,3.0,3.0,0.0,,,,,,,,,,,,,
217,PT07M01.00S,2022-04-01T00:09:52.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,12.434296977660972,57.35294117647059,1610612751,45,39,2022-04-01T00:09:56Z,2150000,-37.0,64.0,1,left,MISS K. Irving 7' driving floating bank Shot,[202681],1610612751.0,BKN,driving floating bank,,,Irving,K. Irving,,,,,7.42,Missed,,,,,,,,,,,,,,,,,,,
218,PT06M57.00S,2022-04-01T00:09:56.6Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,45,39,2022-04-01T00:09:56Z,2160000,,,0,,N. Claxton REBOUND (Off:1 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,217.0,4.0,3.0,1.0,,,,,,,,,,,,,
219,PT06M57.00S,2022-04-01T00:09:55.5Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629651,5.590000152587891,50.0,1610612751,47,39,2022-04-01T00:10:47Z,2170000,0.0,0.0,1,left,N. Claxton tip DUNK (8 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,0.0,Made,,,,,,,8.0,,,,,,,,,,,,
220,PT06M50.00S,2022-04-01T00:10:02.5Z,2,REGULAR,3pt,Jump Shot,[],203507,73.14388961892247,19.607843137254903,1610612749,47,39,2022-04-01T00:10:14Z,2180000,-152.0,200.0,1,right,MISS G. Antetokounmpo 25' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,,
221,PT06M47.00S,2022-04-01T00:10:05.5Z,2,REGULAR,rebound,defensive,[],202681,,,1610612751,47,39,2022-04-01T00:10:14Z,2190000,,,0,,K. Irving REBOUND (Off:0 Def:1),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,220.0,1.0,1.0,0.0,,,,,,,,,,,,,
222,PT06M37.00S,2022-04-01T00:10:15.1Z,2,REGULAR,3pt,Jump Shot,[],201988,32.013797634691194,48.77450980392157,1610612751,50,39,2022-04-01T00:10:20Z,2200000,6.0,248.0,1,left,P. Mills 24' 3PT  (3 PTS) (K. Durant 6 AST),"[201988, 201142]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,24.85,Made,,,,,,,3.0,K. Durant,201142.0,6.0,,,,,,,,,
224,PT06M37.00S,2022-04-01T00:10:22.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,50,39,2022-04-01T00:10:22Z,2220000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M37.00S,2022-04-01T00:10:23.5Z,2,REGULAR,substitution,out,[],201609,,,1610612749,50,39,2022-04-01T00:13:28Z,2230000,,,0,,SUB out: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M37.00S,2022-04-01T00:10:23.5Z,2,REGULAR,substitution,out,[],203507,,,1610612749,50,39,2022-04-01T00:13:28Z,2240000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M37.00S,2022-04-01T00:10:23.5Z,2,REGULAR,substitution,in,[],203552,,,1610612749,50,39,2022-04-01T00:13:28Z,2250000,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M37.00S,2022-04-01T00:10:23.5Z,2,REGULAR,substitution,in,[],203114,,,1610612749,50,39,2022-04-01T00:13:28Z,2260000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M15.00S,2022-04-01T00:14:07.0Z,2,REGULAR,3pt,Jump Shot,[],202083,89.17542706964521,3.9215686274509802,1610612749,50,42,2022-04-01T00:14:12Z,2270000,-230.0,49.0,1,right,W. Matthews 3PT  (6 PTS) (P. Connaughton 1 AST),"[202083, 1626192]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,23.56,Made,,,,,,,6.0,P. Connaughton,1626192.0,1.0,,,,,,,,,
231,PT05M56.00S,2022-04-01T00:14:25.1Z,2,REGULAR,2pt,Jump Shot,[],203552,7.835085413929041,70.09803921568627,1610612751,50,42,2022-04-01T00:14:29Z,2290000,-100.0,21.0,1,left,MISS S. Curry 10' driving floating Shot,[203552],1610612751.0,BKN,driving floating,,,Curry,S. Curry,,,,,10.27,Missed,,,,,,,,,,,,,,,,,,,
232,PT05M54.00S,2022-04-01T00:14:27.1Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,50,42,2022-04-01T00:14:29Z,2300000,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,231.0,2.0,2.0,0.0,,,,,,,,,,,,,
233,PT05M51.00S,2022-04-01T00:14:32.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203552,,,1610612749,50,42,2022-04-01T00:14:43Z,2310000,,,0,,S. Curry shooting personal FOUL (2 PF) (Middleton 2 FT),"[203552, 203114]",1610612751.0,BKN,shooting,,,Curry,S. Curry,,,,,,,,,,,,,,,,,101284.0,2.0,0.0,Middleton,203114.0,,,,
235,PT05M51.00S,2022-04-01T00:14:57.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203114,,,1610612749,50,43,2022-04-01T00:14:57Z,2330000,,,0,,K. Middleton Free Throw 1 of 2 (6 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
236,PT05M51.00S,2022-04-01T00:14:58.2Z,2,REGULAR,substitution,out,[],201988,,,1610612749,50,43,2022-04-01T00:15:05Z,2340000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M51.00S,2022-04-01T00:14:58.2Z,2,REGULAR,substitution,out,[],1629651,,,1610612749,50,43,2022-04-01T00:15:05Z,2350000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M51.00S,2022-04-01T00:14:58.2Z,2,REGULAR,substitution,in,[],203083,,,1610612749,50,43,2022-04-01T00:15:05Z,2360000,,,0,,SUB in: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M51.00S,2022-04-01T00:14:58.2Z,2,REGULAR,substitution,in,[],1628971,,,1610612749,50,43,2022-04-01T00:15:05Z,2370000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M51.00S,2022-04-01T00:15:19.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203114,,,1610612749,50,44,2022-04-01T00:15:19Z,2380000,,,0,,K. Middleton Free Throw 2 of 2 (7 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
241,PT05M29.00S,2022-04-01T00:15:44.3Z,2,REGULAR,2pt,Jump Shot,[],1628971,6.783837056504599,18.627450980392158,1610612751,50,44,2022-04-01T00:15:50Z,2390000,157.0,11.0,1,left,MISS B. Brown 15' floating Shot,[1628971],1610612751.0,BKN,floating,,,Brown,B. Brown,,,,,15.73,Missed,,,,,,,,,,,,,,,,,,,
242,PT05M25.00S,2022-04-01T00:15:48.3Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,50,44,2022-04-01T00:15:50Z,2400000,,,0,,K. Middleton REBOUND (Off:0 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,241.0,3.0,3.0,0.0,,,,,,,,,,,,,
243,PT05M13.00S,2022-04-01T00:16:01.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203083,,,1610612749,50,44,2022-04-01T00:17:41Z,2402500,,,0,,A. Drummond personal FOUL (1 PF) (Lopez 2 FT),"[203083, 201572]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Lopez,201572.0,,,,
245,PT05M13.00S,2022-04-01T00:16:36.8Z,2,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,50,45,2022-04-01T00:17:49Z,2404375,,,0,,B. Lopez Free Throw 1 of 2 (3 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
248,PT05M13.00S,2022-04-01T00:16:36.8Z,2,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,50,45,2022-04-01T00:17:49Z,2404687,,,0,,MISS B. Lopez Free Throw 2 of 2,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,Missed,,,,,,,,,,,,,,,,,,,
249,PT05M13.00S,2022-04-01T00:16:36.8Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,50,45,2022-04-01T00:22:35Z,2404843,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,248.0,4.0,4.0,0.0,,,,,,,,,,,,,
246,PT05M13.00S,2022-04-01T00:16:37.5Z,2,REGULAR,substitution,out,[],1626192,,,1610612751,50,45,2022-04-01T00:17:49Z,2405000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M13.00S,2022-04-01T00:16:37.5Z,2,REGULAR,substitution,in,[],1626171,,,1610612751,50,45,2022-04-01T00:17:49Z,2407500,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M52.00S,2022-04-01T00:17:18.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,8.886333771353483,59.068627450980394,1610612751,50,45,2022-04-01T00:17:23Z,2480000,-45.0,31.0,1,left,MISS K. Irving driving floating Shot,[202681],1610612751.0,BKN,driving floating,,,Irving,K. Irving,,,,,5.49,Missed,,,,,,,,,,,,,,,,,,,
251,PT04M49.00S,2022-04-01T00:17:21.4Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,50,45,2022-04-01T00:17:23Z,2490000,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,250.0,1.0,1.0,0.0,,,,,,,,,,,,,
252,PT04M46.00S,2022-04-01T00:17:25.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203114,69.99014454664915,72.54901960784314,1610612749,50,45,2022-04-01T00:17:38Z,2500000,113.0,230.0,1,right,MISS K. Middleton 25' running pullup 3PT - blocked,"[203114, 1628971]",1610612749.0,MIL,running pullup,,,Middleton,K. Middleton,,,,,25.58,Missed,Brown,1628971.0,,,,,,,,,,,,,,,,,
253,PT04M46.00S,2022-04-01T00:17:25.3Z,2,REGULAR,block,,[],1628971,,,1610612749,50,45,2022-04-01T00:17:28Z,2510000,,,0,,B. Brown BLOCK (2 BLK),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M44.00S,2022-04-01T00:17:27.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,50,45,2022-04-01T00:17:38Z,2520000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,252.0,,,,,,,,,,,,,,,,
255,PT04M44.00S,2022-04-01T00:17:31.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,50,45,2022-04-01T00:17:31Z,2530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M27.00S,2022-04-01T00:17:50.8Z,2,REGULAR,2pt,Jump Shot,[],201142,15.850854139290407,30.14705882352941,1610612751,50,45,2022-04-01T00:17:54Z,2540000,99.0,96.0,1,left,MISS K. Durant 13' pullup Shot - blocked,"[201142, 202083]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,13.85,Missed,Matthews,202083.0,,,,,,,,,,,,,,,,,
257,PT04M27.00S,2022-04-01T00:17:50.8Z,2,REGULAR,block,,[],202083,,,1610612751,50,45,2022-04-01T00:17:53Z,2550000,,,0,,W. Matthews BLOCK (1 BLK),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M24.00S,2022-04-01T00:17:53.8Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,50,45,2022-04-01T00:17:54Z,2560000,,,0,,B. Lopez REBOUND (Off:0 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,256.0,3.0,3.0,0.0,,,,,,,,,,,,,
259,PT04M21.00S,2022-04-01T00:17:57.6Z,2,REGULAR,3pt,Jump Shot,[],203114,70.90998685939553,74.01960784313727,1610612749,50,45,2022-04-01T00:18:08Z,2570000,120.0,221.0,1,right,MISS K. Middleton 25' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,,
260,PT04M16.00S,2022-04-01T00:18:02.6Z,2,REGULAR,rebound,defensive,[],203083,,,1610612751,50,45,2022-04-01T00:19:06Z,2580000,,,0,,A. Drummond REBOUND (Off:0 Def:3),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,259.0,3.0,3.0,0.0,,,,,,,,,,,,,
261,PT04M11.00S,2022-04-01T00:18:07.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203083,6.1268068331143235,52.94117647058824,1610612751,52,45,2022-04-01T00:18:19Z,2590000,-15.0,5.0,1,left,A. Drummond driving Layup (2 PTS) (K. Durant 7 AST),"[203083, 201142]",1610612751.0,BKN,driving,,,Drummond,A. Drummond,,,,,1.56,Made,,,,,,,2.0,K. Durant,201142.0,7.0,,,,,,,,,
263,PT03M59.00S,2022-04-01T00:18:19.2Z,2,REGULAR,2pt,Jump Shot,[],201572,76.69185282522996,61.274509803921575,1610612749,52,45,2022-04-01T00:18:30Z,2610000,56.0,167.0,1,right,MISS B. Lopez 17' Jump Shot,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,17.59,Missed,,,,,,,,,,,,,,,,,,,
264,PT03M56.00S,2022-04-01T00:18:22.2Z,2,REGULAR,rebound,defensive,[],203552,,,1610612751,52,45,2022-04-01T00:18:30Z,2620000,,,0,,S. Curry REBOUND (Off:1 Def:1),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,263.0,2.0,1.0,1.0,,,,,,,,,,,,,
265,PT03M51.00S,2022-04-01T00:18:27.1Z,2,REGULAR,turnover,bad pass,[],201142,,,1610612751,52,45,2022-04-01T00:18:32Z,2630000,,,0,,K. Durant bad pass TURNOVER (4 TO),"[201142, 203114]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,4.0,Middleton,203114.0,
266,PT03M51.00S,2022-04-01T00:18:27.1Z,2,REGULAR,steal,,[],203114,,,1610612749,52,45,2022-04-01T00:18:29Z,2640000,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M45.00S,2022-04-01T00:18:32.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201950,94.1688567674113,50.245098039215684,1610612749,52,47,2022-04-01T00:18:37Z,2650000,1.0,2.0,1,right,J. Holiday running Layup (2 PTS) (K. Middleton 2 AST),"[201950, 203114]",1610612749.0,MIL,running,,,Holiday,J. Holiday,,,,,0.26,Made,,,,,,,2.0,K. Middleton,203114.0,2.0,,,,,,,,,
269,PT03M32.00S,2022-04-01T00:18:46.1Z,2,REGULAR,2pt,Jump Shot,[],203083,7.046649145860711,31.127450980392158,1610612751,54,47,2022-04-01T00:20:33Z,2670000,94.0,14.0,1,left,A. Drummond 9' floating Jump Shot (4 PTS) (B. Brown 2 AST),"[203083, 1628971]",1610612751.0,BKN,floating,,,Drummond,A. Drummond,,,,,9.54,Made,,,,,,,4.0,B. Brown,1628971.0,2.0,,,,,,,,,
