actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
183,PT09M31.00S,2021-12-17T01:12:31.9Z,2,REGULAR,violation,defensive goaltending,[],1629651,,,1610612755,39,27,2021-12-17T01:12:45Z,1790000,,,0,,N. Claxton defensive goaltending VIOLATION,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,2003.0,,,,,,,,,,,,,,
184,PT09M31.00S,2021-12-17T01:12:38.3Z,2,REGULAR,foul,personal,[],1630556,,,1610612755,39,27,2021-12-17T02:22:10Z,1800000,,,0,,K. Edwards shooting personal FOUL (1 PF),"[1630556, 1629003]",1610612751.0,BKN,shooting,,,Edwards,K. Edwards,,,,,,,,,,,2003.0,1.0,0.0,Milton,1629003.0,,,,,,,,,,
496,PT09M31.00S,2021-12-17T01:12:59.7Z,2,REGULAR,turnover,offensive goaltending,[],203083,,,1610612755,39,27,2021-12-17T02:24:23Z,1820000,,,0,,A. Drummond offensive goaltending TURNOVER (2 TO),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,1199.0,,,,,,,,,,,2.0,,,
187,PT09M12.00S,2021-12-17T01:13:21.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630556,76.2976346911958,69.36274509803921,1610612751,41,27,2021-12-17T02:22:41Z,1830000,97.0,170.0,1,right,K. Edwards 19' pullup Jump Shot (5 PTS),[1630556],1610612751.0,BKN,pullup,,,Edwards,K. Edwards,,,,,19.59,Made,5.0,,,,,,,,,,,,,,,,,,
188,PT08M54.00S,2021-12-17T01:13:40.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,5.206964520367937,48.529411764705884,1610612755,41,29,2021-12-17T01:13:44Z,1840000,7.0,-4.0,1,left,A. Drummond driving DUNK (2 PTS) (S. Curry 1 AST),"[203083, 203552]",1610612755.0,PHI,driving,,,Drummond,A. Drummond,,,,,0.82,Made,2.0,S. Curry,203552.0,1.0,,,,,,,,,,,,,,,
190,PT08M41.00S,2021-12-17T01:13:55.2Z,2,REGULAR,turnover,out-of-bounds,[],1629651,,,1610612751,41,29,2021-12-17T01:14:40Z,1860000,,,0,,N. Claxton step out-of-bounds TURNOVER (1 TO),[1629651],1610612751.0,BKN,step,,,Claxton,N. Claxton,,,,,,,,,,,2003.0,,,,,,,,,,,1.0,,,
191,PT08M26.00S,2021-12-17T01:14:16.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203552,28.33442838370565,55.63725490196079,1610612755,41,31,2021-12-17T01:14:52Z,1870000,-28.0,214.0,1,left,S. Curry 21' pullup Jump Shot (7 PTS),[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,21.57,Made,7.0,,,,,,,,,,,,,,,,,,
192,PT08M13.00S,2021-12-17T01:14:28.7Z,2,REGULAR,3pt,Jump Shot,[],204038,77.87450722733246,89.95098039215686,1610612751,44,31,2021-12-17T01:14:57Z,1880000,200.0,155.0,1,right,L. Galloway 25' 3PT  (3 PTS),[204038],1610612751.0,BKN,,,,Galloway,L. Galloway,,,,,25.32,Made,3.0,,,,,,,,,,,,,,,,,,
193,PT08M09.00S,2021-12-17T01:14:40.2Z,2,REGULAR,foul,personal,[],1629651,,,1610612755,44,31,2021-12-17T01:14:45Z,1890000,,,0,,N. Claxton personal FOUL (2 PF),"[1629651, 203083]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,1199.0,2.0,0.0,Drummond,203083.0,,,,,,,,,,
195,PT07M59.00S,2021-12-17T01:15:05.7Z,2,REGULAR,3pt,Jump Shot,[],1629003,30.56833114323259,32.35294117647059,1610612755,44,31,2021-12-17T01:15:11Z,1910000,88.0,235.0,1,left,MISS S. Milton 25' 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,,
196,PT07M55.00S,2021-12-17T01:15:09.7Z,2,REGULAR,rebound,defensive,[],1630556,,,1610612751,44,31,2021-12-17T01:15:11Z,1920000,,,0,,K. Edwards REBOUND (Off:0 Def:2),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,195.0,2.0,2.0,0.0,,,,,,
197,PT07M48.00S,2021-12-17T01:15:18.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,44,31,2021-12-17T01:15:18Z,1930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M46.00S,2021-12-17T01:15:34.2Z,2,REGULAR,foul,personal,[],203083,,,1610612751,44,31,2021-12-17T01:15:56Z,1940000,,,0,,A. Drummond personal FOUL (1 PF),"[203083, 204038]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,1199.0,1.0,0.0,Galloway,204038.0,,,,,,,,,,
200,PT07M36.00S,2021-12-17T01:15:59.1Z,2,REGULAR,3pt,Jump Shot,[],201988,66.70499342969777,48.77450980392157,1610612751,47,31,2021-12-17T01:16:03Z,1960000,-6.0,260.0,1,right,P. Mills 26' 3PT  (9 PTS) (K. Edwards 2 AST),"[201988, 1630556]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,26.06,Made,9.0,K. Edwards,1630556.0,2.0,,,,,,,,,,,,,,,
202,PT07M18.00S,2021-12-17T01:16:17.7Z,2,REGULAR,turnover,bad pass,[],1629003,,,1610612755,47,31,2021-12-17T01:16:24Z,1980000,,,0,,S. Milton bad pass TURNOVER (1 TO),"[1629003, 1630561]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,1.0,Duke Jr.,1630561.0,
203,PT07M18.00S,2021-12-17T01:16:17.7Z,2,REGULAR,steal,,[],1630561,,,1610612751,47,31,2021-12-17T01:17:58Z,1990000,,,0,,D. Duke Jr. STEAL (1 STL),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M12.00S,2021-12-17T01:16:23.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",204038,94.03745072273325,50.98039215686274,1610612751,47,31,2021-12-17T01:16:28Z,2000000,5.0,4.0,1,right,MISS L. Galloway running Layup,[204038],1610612751.0,BKN,running,,,Galloway,L. Galloway,,,,,0.6,Missed,,,,,,,,,,,,,,,,,,,
205,PT07M08.00S,2021-12-17T01:16:26.7Z,2,REGULAR,rebound,offensive,[],1630561,,,1610612751,47,31,2021-12-17T01:16:26Z,2010000,,,0,,D. Duke Jr. REBOUND (Off:1 Def:1),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,204.0,2.0,1.0,1.0,,,,,,
206,PT07M08.00S,2021-12-17T01:16:26.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1630561,94.40999984741211,50.0,1610612751,47,31,2021-12-17T01:16:32Z,2020000,0.0,0.0,1,right,MISS D. Duke Jr. tip Layup,[1630561],1610612751.0,BKN,tip,,,Duke Jr.,D. Duke Jr.,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
207,PT07M08.00S,2021-12-17T01:16:26.7Z,2,REGULAR,rebound,defensive,[],203552,,,1610612755,47,31,2021-12-17T01:16:32Z,2030000,,,0,,S. Curry REBOUND (Off:0 Def:2),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,206.0,2.0,2.0,0.0,,,,,,
208,PT06M48.00S,2021-12-17T01:16:47.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630198,8.754927726675426,58.82352941176471,1610612755,47,31,2021-12-17T01:16:55Z,2040000,-44.0,30.0,1,left,MISS I. Joe cutting Layup,[1630198],1610612755.0,PHI,cutting,,,Joe,I. Joe,,,,,5.32,Missed,,,,,,,,,,,,,,,,,,,
209,PT06M46.00S,2021-12-17T01:16:49.9Z,2,REGULAR,rebound,defensive,[],1630556,,,1610612751,47,31,2021-12-17T01:16:49Z,2050000,,,0,,K. Edwards REBOUND (Off:0 Def:3),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,208.0,3.0,3.0,0.0,,,,,,
210,PT06M44.00S,2021-12-17T01:16:52.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630561,92.59198423127464,50.49019607843137,1610612751,47,31,2021-12-17T01:17:28Z,2060000,2.0,17.0,1,right,MISS D. Duke Jr. running Layup - blocked,"[1630561, 1629003]",1610612751.0,BKN,running,,,Duke Jr.,D. Duke Jr.,,,,,1.73,Missed,,,,,,,,,,,,,,Milton,1629003.0,,,,
211,PT06M44.00S,2021-12-17T01:16:52.2Z,2,REGULAR,block,,[],1629003,,,1610612751,47,31,2021-12-17T01:16:55Z,2070000,,,0,,S. Milton BLOCK (1 BLK),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M44.00S,2021-12-17T01:16:52.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,47,31,2021-12-17T01:17:28Z,2080000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,210.0,,,,,,,,,
213,PT06M44.00S,2021-12-17T01:17:27.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,47,31,2021-12-17T01:17:27Z,2090000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M44.00S,2021-12-17T01:17:29.1Z,2,REGULAR,substitution,out,[],201988,,,1610612755,47,31,2021-12-17T01:19:50Z,2100000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M44.00S,2021-12-17T01:17:29.1Z,2,REGULAR,substitution,out,[],1629651,,,1610612755,47,31,2021-12-17T01:19:50Z,2110000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M44.00S,2021-12-17T01:17:29.1Z,2,REGULAR,substitution,out,[],203083,,,1610612755,47,31,2021-12-17T01:19:50Z,2120000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M44.00S,2021-12-17T01:17:29.1Z,2,REGULAR,substitution,out,[],1630198,,,1610612755,47,31,2021-12-17T01:19:50Z,2130000,,,0,,SUB out: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M44.00S,2021-12-17T01:17:29.1Z,2,REGULAR,substitution,in,[],201142,,,1610612755,47,31,2021-12-17T01:19:50Z,2140000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M44.00S,2021-12-17T01:17:29.1Z,2,REGULAR,substitution,in,[],201933,,,1610612755,47,31,2021-12-17T01:19:50Z,2150000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M44.00S,2021-12-17T01:17:29.1Z,2,REGULAR,substitution,in,[],202699,,,1610612755,47,31,2021-12-17T01:19:50Z,2160000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M44.00S,2021-12-17T01:17:29.1Z,2,REGULAR,substitution,in,[],203954,,,1610612755,47,31,2021-12-17T01:19:50Z,2170000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M30.00S,2021-12-17T01:20:17.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,17.69053876478318,47.05882352941176,1610612755,47,33,2021-12-17T01:52:25Z,2180000,15.0,114.0,1,left,T. Harris 11' pullup Jump Shot (9 PTS),[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,11.47,Made,9.0,,,,,,,,,,,,,,,,,,
223,PT06M10.00S,2021-12-17T01:20:37.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201933,92.32917214191852,47.794117647058826,1610612751,47,33,2021-12-17T01:20:45Z,2190000,-11.0,20.0,1,right,MISS B. Griffin Layup,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,2.25,Missed,,,,,,,,,,,,,,,,,,,
224,PT06M06.00S,2021-12-17T01:20:40.9Z,2,REGULAR,rebound,offensive,[],201933,,,1610612751,47,33,2021-12-17T01:20:40Z,2200000,,,0,,B. Griffin REBOUND (Off:1 Def:0),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,223.0,1.0,0.0,1.0,,,,,,
225,PT06M06.00S,2021-12-17T01:20:40.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201933,94.40999984741211,50.0,1610612751,49,33,2021-12-17T01:20:40Z,2210000,0.0,0.0,1,right,B. Griffin tip Layup (4 PTS),[201933],1610612751.0,BKN,tip,,,Griffin,B. Griffin,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
226,PT05M57.00S,2021-12-17T01:20:49.6Z,2,REGULAR,3pt,Jump Shot,[],201980,8.09789750328515,96.32352941176471,1610612755,49,33,2021-12-17T01:20:55Z,2220000,-232.0,24.0,1,left,MISS D. Green step back 3PT,[201980],1610612755.0,PHI,step back,,,Green,D. Green,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
227,PT05M54.00S,2021-12-17T01:20:52.6Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,49,33,2021-12-17T01:20:55Z,2230000,,,0,,K. Durant REBOUND (Off:1 Def:6),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,226.0,7.0,6.0,1.0,,,,,,
228,PT05M50.00S,2021-12-17T01:21:01.7Z,2,REGULAR,foul,personal,[],1629003,,,1610612751,49,33,2021-12-17T01:21:32Z,2240000,,,0,,S. Milton personal FOUL (3 PF),"[1629003, 204038]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,2003.0,3.0,0.0,Galloway,204038.0,,,,,,,,,,
230,PT05M50.00S,2021-12-17T01:21:14.0Z,2,REGULAR,substitution,out,[],1629003,,,1610612751,49,33,2021-12-17T01:21:17Z,2260000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M50.00S,2021-12-17T01:21:14.0Z,2,REGULAR,substitution,in,[],1630198,,,1610612751,49,33,2021-12-17T01:21:17Z,2270000,,,0,,SUB in: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT05M43.00S,2021-12-17T01:21:30.9Z,2,REGULAR,2pt,Jump Shot,[],201142,84.70762155059133,76.7156862745098,1610612751,51,33,2021-12-17T01:21:34Z,2280000,134.0,91.0,1,right,K. Durant 16' pullup Jump Shot (12 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,16.18,Made,12.0,,,,,,,,,,,,,,,,,,
233,PT05M29.00S,2021-12-17T01:21:43.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202699,12.302890932982917,42.8921568627451,1610612755,51,33,2021-12-17T01:21:49Z,2290000,36.0,63.0,1,left,MISS T. Harris 7' driving Layup - blocked,"[202699, 201142]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,7.24,Missed,,,,,,,,,,,,,,Durant,201142.0,,,,
234,PT05M29.00S,2021-12-17T01:21:43.7Z,2,REGULAR,block,,[],201142,,,1610612755,51,33,2021-12-17T01:21:46Z,2300000,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M26.00S,2021-12-17T01:21:46.7Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,51,33,2021-12-17T01:21:49Z,2310000,,,0,,K. Durant REBOUND (Off:1 Def:7),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,233.0,8.0,7.0,1.0,,,,,,
237,PT05M21.00S,2021-12-17T01:21:51.6Z,2,REGULAR,turnover,bad pass,[],1630561,,,1610612751,51,33,2021-12-17T01:22:02Z,2320000,,,0,,D. Duke Jr. bad pass TURNOVER (1 TO),"[1630561, 201980]",1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,1.0,Green,201980.0,
238,PT05M21.00S,2021-12-17T01:21:51.6Z,2,REGULAR,steal,,[],201980,,,1610612755,51,33,2021-12-17T01:21:54Z,2330000,,,0,,D. Green STEAL (1 STL),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M16.00S,2021-12-17T01:21:58.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203954,11.514454664914586,38.72549019607843,1610612755,51,35,2021-12-17T01:22:14Z,2340000,56.0,56.0,1,left,J. Embiid 7' cutting Layup (6 PTS) (T. Harris 3 AST),"[203954, 202699]",1610612755.0,PHI,cutting,,,Embiid,J. Embiid,,,,,7.93,Made,6.0,T. Harris,202699.0,3.0,,,,,,,,,,,,,,,
241,PT05M16.00S,2021-12-17T01:22:02.4Z,2,REGULAR,foul,personal,['1freethrow'],1630561,,,1610612755,51,35,2021-12-17T01:22:27Z,2360000,,,0,,D. Duke Jr. shooting personal FOUL (2 PF) (Embiid 1 FT),"[1630561, 203954]",1610612751.0,BKN,shooting,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,2003.0,2.0,0.0,Embiid,203954.0,,,,,,,,,,
243,PT05M16.00S,2021-12-17T01:22:13.8Z,2,REGULAR,substitution,out,[],204038,,,1610612755,51,35,2021-12-17T01:22:36Z,2380000,,,0,,SUB out: L. Galloway,[204038],1610612751.0,BKN,,,,Galloway,L. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M16.00S,2021-12-17T01:22:13.8Z,2,REGULAR,substitution,in,[],1630560,,,1610612755,51,35,2021-12-17T01:22:36Z,2390000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M16.00S,2021-12-17T01:22:35.0Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],203954,,,1610612755,51,35,2021-12-17T01:22:38Z,2400000,,,0,,MISS J. Embiid Free Throw 1 of 1,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
246,PT05M13.00S,2021-12-17T01:22:38.0Z,2,REGULAR,rebound,defensive,[],201933,,,1610612751,51,35,2021-12-17T01:22:38Z,2410000,,,0,,B. Griffin REBOUND (Off:1 Def:1),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,245.0,2.0,1.0,1.0,,,,,,
247,PT05M10.00S,2021-12-17T01:22:41.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201933,92.85479632063075,50.49019607843137,1610612751,53,35,2021-12-17T01:23:22Z,2420000,2.0,15.0,1,right,B. Griffin cutting finger roll Layup (6 PTS) (K. Durant 3 AST),"[201933, 201142]",1610612751.0,BKN,cutting finger roll,,,Griffin,B. Griffin,,,,,1.49,Made,6.0,K. Durant,201142.0,3.0,,,,,,,,,,,,,,,
249,PT05M10.00S,2021-12-17T01:22:44.6Z,2,REGULAR,foul,personal,['1freethrow'],203954,,,1610612751,53,35,2021-12-17T01:22:54Z,2440000,,,0,,J. Embiid shooting personal FOUL (2 PF) (Griffin 1 FT),"[203954, 201933]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,,,,,,,1627541.0,2.0,0.0,Griffin,201933.0,,,,,,,,,,
251,PT05M10.00S,2021-12-17T01:23:17.8Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],201933,,,1610612751,54,35,2021-12-17T01:23:17Z,2460000,,,0,,B. Griffin Free Throw 1 of 1 (7 PTS),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
252,PT05M02.00S,2021-12-17T01:23:31.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201142,,,1610612755,54,35,2021-12-17T01:23:52Z,2470000,,,0,,K. Durant personal FOUL (1 PF) (Green 2 FT),"[201142, 201980]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,1199.0,1.0,0.0,Green,201980.0,,,,,,,,,,
254,PT05M02.00S,2021-12-17T01:24:10.6Z,2,REGULAR,freethrow,1 of 2,[],201980,,,1610612755,54,36,2021-12-17T01:24:10Z,2490000,,,0,,D. Green Free Throw 1 of 2 (4 PTS),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
255,PT05M02.00S,2021-12-17T01:24:34.3Z,2,REGULAR,freethrow,2 of 2,[],201980,,,1610612755,54,37,2021-12-17T01:24:34Z,2500000,,,0,,D. Green Free Throw 2 of 2 (5 PTS),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
256,PT04M50.00S,2021-12-17T01:24:47.5Z,2,REGULAR,3pt,Jump Shot,[],1630561,67.62483574244416,59.80392156862745,1610612751,54,37,2021-12-17T01:24:51Z,2510000,49.0,252.0,1,right,MISS D. Duke Jr. 25' 3PT,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
257,PT04M46.00S,2021-12-17T01:24:51.5Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,54,37,2021-12-17T01:24:51Z,2520000,,,0,,T. Harris REBOUND (Off:2 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,256.0,4.0,2.0,2.0,,,,,,
258,PT04M35.00S,2021-12-17T01:25:05.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203954,10.068988173455978,52.450980392156865,1610612755,54,39,2021-12-17T01:25:13Z,2530000,-12.0,42.0,1,left,J. Embiid driving Hook (8 PTS),[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,4.39,Made,8.0,,,,,,,,,,,,,,,,,,
259,PT04M35.00S,2021-12-17T01:25:09.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201933,,,1610612755,54,39,2021-12-17T01:25:16Z,2540000,,,0,,B. Griffin shooting personal FOUL (2 PF) (Embiid 1 FT),"[201933, 203954]",1610612751.0,BKN,shooting,,,Griffin,B. Griffin,,,,,,,,,,,2003.0,2.0,0.0,Embiid,203954.0,,,,,,,,,,
261,PT04M35.00S,2021-12-17T01:25:32.8Z,2,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,54,40,2021-12-17T01:25:32Z,2560000,,,0,,J. Embiid Free Throw 1 of 1 (9 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
262,PT04M15.00S,2021-12-17T01:25:54.3Z,2,REGULAR,turnover,bad pass,[],201142,,,1610612751,54,40,2021-12-17T01:25:57Z,2570000,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 203954]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,1.0,Embiid,203954.0,
263,PT04M15.00S,2021-12-17T01:25:54.3Z,2,REGULAR,steal,,[],203954,,,1610612755,54,40,2021-12-17T01:25:56Z,2580000,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M05.00S,2021-12-17T01:26:05.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202699,29.517082785808146,29.901960784313726,1610612755,54,40,2021-12-17T01:26:09Z,2590000,100.0,225.0,1,left,MISS T. Harris 24' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,24.64,Missed,,,,,,,,,,,,,,,,,,,
265,PT04M02.00S,2021-12-17T01:26:08.2Z,2,REGULAR,rebound,defensive,[],1630556,,,1610612751,54,40,2021-12-17T01:26:09Z,2600000,,,0,,K. Edwards REBOUND (Off:0 Def:4),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,264.0,4.0,4.0,0.0,,,,,,
266,PT03M49.00S,2021-12-17T01:26:20.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,81.68528252299606,48.77450980392157,1610612751,54,40,2021-12-17T01:26:31Z,2610000,-6.0,120.0,1,right,MISS K. Durant 11' fadeaway Shot,[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,11.99,Missed,,,,,,,,,,,,,,,,,,,
267,PT03M44.00S,2021-12-17T01:26:25.7Z,2,REGULAR,rebound,defensive,[],1630198,,,1610612755,54,40,2021-12-17T01:26:31Z,2620000,,,0,,I. Joe REBOUND (Off:0 Def:2),[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,266.0,2.0,2.0,0.0,,,,,,
268,PT03M39.00S,2021-12-17T01:26:33.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201933,,,1610612755,54,40,2021-12-17T01:26:47Z,2630000,,,0,,B. Griffin shooting personal FOUL (3 PF) (Embiid 2 FT),"[201933, 203954]",1610612751.0,BKN,shooting,,,Griffin,B. Griffin,,,,,,,,,,,1627541.0,3.0,0.0,Embiid,203954.0,,,,,,,,,,
270,PT03M39.00S,2021-12-17T01:27:01.1Z,2,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,54,40,2021-12-17T01:27:01Z,2650000,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
271,PT03M39.00S,2021-12-17T01:27:01.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,54,40,2021-12-17T01:27:01Z,2660000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,270.0,,,,,,,,,
272,PT03M39.00S,2021-12-17T01:27:01.8Z,2,REGULAR,substitution,out,[],1630556,,,1610612755,54,40,2021-12-17T01:27:09Z,2670000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
