actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
361,PT00M26.10S,2022-03-28T00:37:14.0Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629023,11.908672798948752,44.36274509803921,1610612766,58,53,2022-03-28T00:37:19Z,3570000,28.0,59.0,1,left,MISS P. Washington 6' Hook - blocked,"[1629023, 1629651]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,6.58,Missed,Claxton,1629651.0,,,,,,,,,,,,,,,,
362,PT00M26.10S,2022-03-28T00:37:14.0Z,2,REGULAR,block,,[],1629651,,,1610612766,58,53,2022-03-28T00:37:16Z,3580000,,,0,,N. Claxton BLOCK (2 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
363,PT00M23.00S,2022-03-28T00:37:17.1Z,2,REGULAR,rebound,offensive,[],1628998,,,1610612766,58,53,2022-03-28T00:37:17Z,3590000,,,0,,C. Martin REBOUND (Off:2 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,361.0,4.0,2.0,2.0,,,,,,,,,,,,
364,PT00M19.20S,2022-03-28T00:37:22.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630163,5.863994743758213,48.77450980392157,1610612766,58,55,2022-03-28T00:47:35Z,3600000,6.0,3.0,1,left,L. Ball cutting DUNK (14 PTS) (T. Rozier 2 AST),"[1630163, 1626179]",1610612766.0,CHA,cutting,,,Ball,L. Ball,,,,,0.66,Made,,,,,,,,,,,,14.0,T. Rozier,1626179.0,2.0,,,
366,PT00M19.20S,2022-03-28T00:37:24.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629651,,,1610612766,58,55,2022-03-28T00:37:50Z,3620000,,,0,,N. Claxton shooting personal FOUL (3 PF) (Ball 1 FT),"[1629651, 1630163]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,,,,,,,,,203593.0,3.0,0.0,Ball,1630163.0,,,,,,,
368,PT00M19.20S,2022-03-28T00:37:34.7Z,2,REGULAR,substitution,out,[],1629651,,,1610612766,58,55,2022-03-28T00:37:48Z,3640000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
369,PT00M19.20S,2022-03-28T00:37:34.7Z,2,REGULAR,substitution,out,[],1629023,,,1610612766,58,55,2022-03-28T00:37:48Z,3650000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
370,PT00M19.20S,2022-03-28T00:37:34.7Z,2,REGULAR,substitution,in,[],202681,,,1610612766,58,55,2022-03-28T00:37:48Z,3660000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
371,PT00M19.20S,2022-03-28T00:37:34.7Z,2,REGULAR,substitution,in,[],1629667,,,1610612766,58,55,2022-03-28T00:37:48Z,3670000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
372,PT00M19.20S,2022-03-28T00:38:04.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630163,,,1610612766,58,56,2022-03-28T00:38:04Z,3680000,,,0,,L. Ball Free Throw 1 of 1 (15 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,,,,,,,,,,,,15.0,,,,,,
373,PT00M03.20S,2022-03-28T00:38:22.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201142,92.46057818659659,50.245098039215684,1610612751,60,56,2022-03-28T00:38:27Z,3690000,1.0,18.0,1,right,K. Durant driving Layup (10 PTS) (K. Irving 7 AST),"[201142, 202681]",1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,1.84,Made,,,,,,,,,,,,10.0,K. Irving,202681.0,7.0,,,
375,PT00M00.10S,2022-03-28T00:38:29.7Z,2,REGULAR,3pt,Jump Shot,[],1628970,53.43298291721419,15.441176470588236,1610612766,60,56,2022-03-28T00:38:47Z,3710000,173.0,450.0,1,left,MISS M. Bridges 48' running 3PT,[1628970],1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,48.19,Missed,,,,,,,,,,,,,,,,,,
376,PT00M00.10S,2022-03-28T00:38:29.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,60,56,2022-03-28T00:38:47Z,3720000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,375.0,,,,,,,,,,,,,,,
377,PT00M00.00S,2022-03-28T00:38:35.5Z,2,REGULAR,period,end,[],0,,,1610612766,60,56,2022-03-28T00:38:35Z,3730000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2022-03-28T00:52:54.9Z,3,REGULAR,substitution,out,['startperiod'],201609,,,1610612766,60,56,2022-03-28T00:53:42Z,3740000,,,0,,SUB out: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2022-03-28T00:52:54.9Z,3,REGULAR,substitution,out,['startperiod'],1628998,,,1610612766,60,56,2022-03-28T00:53:42Z,3750000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2022-03-28T00:52:54.9Z,3,REGULAR,substitution,out,['startperiod'],1629667,,,1610612766,60,56,2022-03-28T00:53:42Z,3760000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2022-03-28T00:52:54.9Z,3,REGULAR,substitution,in,['startperiod'],203083,,,1610612766,60,56,2022-03-28T00:53:42Z,3770000,,,0,,SUB in: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2022-03-28T00:52:54.9Z,3,REGULAR,substitution,in,['startperiod'],203486,,,1610612766,60,56,2022-03-28T00:53:42Z,3780000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2022-03-28T00:52:54.9Z,3,REGULAR,substitution,in,['startperiod'],1629023,,,1610612766,60,56,2022-03-28T00:53:42Z,3790000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2022-03-28T00:53:52.4Z,3,REGULAR,period,start,[],0,,,1610612766,60,56,2022-03-28T00:53:52Z,3800000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT11M50.00S,2022-03-28T00:54:06.1Z,3,REGULAR,foul,personal,[],203552,,,1610612766,60,56,2022-03-28T00:54:12Z,3810000,,,0,,S. Curry personal FOUL (2 PF),"[203552, 1629023]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,101283.0,2.0,0.0,Washington,1629023.0,,,,,,,
387,PT11M37.00S,2022-03-28T00:54:29.9Z,3,REGULAR,2pt,Jump Shot,[],1628970,77.7431011826544,51.225490196078425,1610612766,60,56,2022-03-28T00:54:36Z,3830000,6.0,157.0,1,right,MISS M. Bridges 15' turnaround fadeaway Shot,[1628970],1610612766.0,CHA,turnaround fadeaway,,,Bridges,M. Bridges,,,,,15.68,Missed,,,,,,,,,,,,,,,,,,
388,PT11M34.00S,2022-03-28T00:54:32.9Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612751,60,56,2022-03-28T00:54:36Z,3840000,,,0,,B. Brown REBOUND (Off:2 Def:3),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,387.0,5.0,3.0,2.0,,,,,,,,,,,,
389,PT11M30.00S,2022-03-28T00:54:37.2Z,3,REGULAR,turnover,lost ball,[],1628971,,,1610612751,60,56,2022-03-28T00:54:41Z,3850000,,,0,,B. Brown lost ball TURNOVER (1 TO),"[1628971, 1630163]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,1.0,Ball,1630163.0
390,PT11M30.00S,2022-03-28T00:54:37.2Z,3,REGULAR,steal,,[],1630163,,,1610612766,60,56,2022-03-28T00:54:39Z,3860000,,,0,,L. Ball STEAL (2 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
391,PT11M18.00S,2022-03-28T00:54:49.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,87.20433639947439,96.32352941176471,1610612766,60,59,2022-03-28T00:54:55Z,3870000,232.0,68.0,1,right,L. Ball 24' 3PT step back (18 PTS) (P. Washington 2 AST),"[1630163, 1629023]",1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,24.13,Made,,,,,,,,,,,,18.0,P. Washington,1629023.0,2.0,,,
393,PT11M08.00S,2022-03-28T00:55:01.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203083,5.732588699080158,46.81372549019608,1610612751,62,59,2022-03-28T00:55:06Z,3890000,16.0,1.0,1,left,A. Drummond driving Layup (17 PTS) (K. Irving 8 AST),"[203083, 202681]",1610612751.0,BKN,driving,,,Drummond,A. Drummond,,,,,1.6,Made,,,,,,,,,,,,17.0,K. Irving,202681.0,8.0,,,
395,PT11M08.00S,2022-03-28T00:55:03.2Z,3,REGULAR,foul,personal,['1freethrow'],1630163,,,1610612751,62,59,2022-03-28T00:55:12Z,3910000,,,0,,L. Ball shooting personal FOUL (3 PF) (Drummond 1 FT),"[1630163, 203083]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,,,,,,,,,101283.0,3.0,0.0,Drummond,203083.0,,,,,,,
397,PT11M08.00S,2022-03-28T00:55:30.2Z,3,REGULAR,freethrow,1 of 1,[],203083,,,1610612751,63,59,2022-03-28T00:55:30Z,3930000,,,0,,A. Drummond Free Throw 1 of 1 (18 PTS),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,Made,,,,,,,,,,,,18.0,,,,,,
398,PT10M54.00S,2022-03-28T00:55:46.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629023,89.17542706964521,39.705882352941174,1610612766,63,61,2022-03-28T00:55:53Z,3940000,-51.0,49.0,1,right,P. Washington 7' turnaround Hook (11 PTS) (L. Ball 4 AST),"[1629023, 1630163]",1610612766.0,CHA,turnaround,,,Washington,P. Washington,,,,,7.13,Made,,,,,,,,,,,,11.0,L. Ball,1630163.0,4.0,,,
400,PT10M35.00S,2022-03-28T00:56:05.9Z,3,REGULAR,3pt,Jump Shot,[],201142,8.360709592641262,3.9215686274509802,1610612751,66,61,2022-03-28T00:56:11Z,3960000,230.0,26.0,1,left,K. Durant 3PT  (13 PTS) (K. Irving 9 AST),"[201142, 202681]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,23.19,Made,,,,,,,,,,,,13.0,K. Irving,202681.0,9.0,,,
402,PT10M11.00S,2022-03-28T00:56:30.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,87.99277266754271,56.127450980392155,1610612766,66,61,2022-03-28T00:56:34Z,3980000,31.0,60.0,1,right,MISS M. Bridges 6' driving floating Shot,[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,6.77,Missed,,,,,,,,,,,,,,,,,,
403,PT10M08.00S,2022-03-28T00:56:33.2Z,3,REGULAR,rebound,defensive,[],203083,,,1610612751,66,61,2022-03-28T00:56:34Z,3990000,,,0,,A. Drummond REBOUND (Off:2 Def:8),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,402.0,10.0,8.0,2.0,,,,,,,,,,,,
404,PT10M01.00S,2022-03-28T00:56:40.2Z,3,REGULAR,2pt,Jump Shot,[],202681,13.748357424441524,28.676470588235293,1610612751,66,61,2022-03-28T00:56:46Z,4000000,107.0,77.0,1,left,MISS K. Irving 13' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,13.13,Missed,,,,,,,,,,,,,,,,,,
405,PT09M55.00S,2022-03-28T00:56:46.2Z,3,REGULAR,rebound,offensive,[],203083,,,1610612751,66,61,2022-03-28T00:56:46Z,4010000,,,0,,A. Drummond REBOUND (Off:3 Def:8),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,404.0,11.0,8.0,3.0,,,,,,,,,,,,
406,PT09M55.00S,2022-03-28T00:56:45.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612751,66,61,2022-03-28T00:56:45Z,4020000,0.0,0.0,1,left,MISS A. Drummond putback DUNK,[203083],1610612751.0,BKN,putback,,,Drummond,A. Drummond,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
407,PT09M54.00S,2022-03-28T00:56:46.5Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,66,61,2022-03-28T00:56:46Z,4030000,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,406.0,3.0,3.0,0.0,,,,,,,,,,,,
408,PT09M52.00S,2022-03-28T00:56:48.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630163,88.64980289093299,96.32352941176471,1610612766,66,64,2022-03-28T00:56:57Z,4040000,232.0,54.0,1,right,L. Ball 3PT running (21 PTS) (T. Rozier 3 AST),"[1630163, 1626179]",1610612766.0,CHA,running,,,Ball,L. Ball,,,,,23.79,Made,,,,,,,,,,,,21.0,T. Rozier,1626179.0,3.0,,,
410,PT09M37.00S,2022-03-28T00:57:03.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,8.09789750328515,62.00980392156863,1610612751,66,64,2022-03-28T00:57:07Z,4060000,-60.0,24.0,1,left,MISS B. Brown 6' Jump Shot,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,6.45,Missed,,,,,,,,,,,,,,,,,,
411,PT09M35.00S,2022-03-28T00:57:05.3Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,66,64,2022-03-28T00:57:07Z,4070000,,,0,,P. Washington REBOUND (Off:2 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,410.0,6.0,4.0,2.0,,,,,,,,,,,,
412,PT09M28.00S,2022-03-28T00:57:13.0Z,3,REGULAR,3pt,Jump Shot,[],1629023,69.99014454664915,23.52941176470588,1610612766,66,67,2022-03-28T00:57:17Z,4080000,-132.0,230.0,1,right,P. Washington 26' 3PT  (14 PTS) (L. Ball 5 AST),"[1629023, 1630163]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,26.5,Made,,,,,,,,,,,,14.0,L. Ball,1630163.0,5.0,,,
414,PT09M11.00S,2022-03-28T00:57:29.4Z,3,REGULAR,2pt,Jump Shot,[],1628971,5.863994743758213,27.450980392156865,1610612751,66,67,2022-03-28T00:57:37Z,4100000,113.0,3.0,1,left,MISS B. Brown 11' pullup Shot,[1628971],1610612751.0,BKN,pullup,,,Brown,B. Brown,,,,,11.27,Missed,,,,,,,,,,,,,,,,,,
415,PT09M07.00S,2022-03-28T00:57:33.4Z,3,REGULAR,rebound,offensive,[],203083,,,1610612751,66,67,2022-03-28T00:57:37Z,4110000,,,0,,A. Drummond REBOUND (Off:4 Def:8),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,414.0,12.0,8.0,4.0,,,,,,,,,,,,
416,PT09M07.00S,2022-03-28T00:57:33.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612751,66,67,2022-03-28T00:57:33Z,4120000,0.0,0.0,1,left,MISS A. Drummond tip Layup,[203083],1610612751.0,BKN,tip,,,Drummond,A. Drummond,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
417,PT09M07.00S,2022-03-28T00:57:34.1Z,3,REGULAR,rebound,offensive,[],1628971,,,1610612751,66,67,2022-03-28T00:57:34Z,4130000,,,0,,B. Brown REBOUND (Off:3 Def:3),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,416.0,6.0,3.0,3.0,,,,,,,,,,,,
418,PT09M05.00S,2022-03-28T00:57:35.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628971,7.5722733245729295,49.26470588235294,1610612751,66,67,2022-03-28T00:57:40Z,4140000,4.0,19.0,1,left,MISS B. Brown putback Layup,[1628971],1610612751.0,BKN,putback,,,Brown,B. Brown,,,,,1.91,Missed,,,,,,,,,,,,,,,,,,
419,PT09M05.00S,2022-03-28T00:57:35.9Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,66,67,2022-03-28T00:57:40Z,4150000,,,0,,M. Plumlee REBOUND (Off:1 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,418.0,4.0,3.0,1.0,,,,,,,,,,,,
420,PT09M00.00S,2022-03-28T00:57:41.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630163,70.25295663600527,75.49019607843137,1610612766,66,70,2022-03-28T00:57:47Z,4160000,127.0,227.0,1,right,L. Ball 26' 3PT pullup (24 PTS),[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,26.04,Made,,,,,,,,,,,,24.0,,,,,,
421,PT08M59.00S,2022-03-28T00:57:47.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,66,70,2022-03-28T00:57:47Z,4170000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT08M39.00S,2022-03-28T01:00:54.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203552,5.995400788436268,50.49019607843137,1610612751,68,70,2022-03-28T01:00:58Z,4180000,-2.0,4.0,1,left,S. Curry driving Layup (7 PTS) (K. Irving 10 AST),"[203552, 202681]",1610612751.0,BKN,driving,,,Curry,S. Curry,,,,,0.46,Made,,,,,,,,,,,,7.0,K. Irving,202681.0,10.0,,,
424,PT08M25.00S,2022-03-28T01:01:08.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,87.86136662286465,54.166666666666664,1610612766,68,70,2022-03-28T01:01:13Z,4200000,21.0,62.0,1,right,MISS M. Bridges 6' driving Hook,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,6.5,Missed,,,,,,,,,,,,,,,,,,
425,PT08M22.00S,2022-03-28T01:01:11.1Z,3,REGULAR,rebound,offensive,[],203486,,,1610612766,68,70,2022-03-28T01:01:11Z,4210000,,,0,,M. Plumlee REBOUND (Off:2 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,424.0,5.0,3.0,2.0,,,,,,,,,,,,
426,PT08M15.00S,2022-03-28T01:01:17.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626179,94.82588699080158,35.294117647058826,1610612766,68,70,2022-03-28T01:01:32Z,4220000,-74.0,-4.0,1,right,MISS T. Rozier 7' pullup Shot,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,7.36,Missed,,,,,,,,,,,,,,,,,,
427,PT08M07.00S,2022-03-28T01:01:25.4Z,3,REGULAR,rebound,defensive,[],203083,,,1610612751,68,70,2022-03-28T01:08:23Z,4230000,,,0,,A. Drummond REBOUND (Off:4 Def:9),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,426.0,13.0,9.0,4.0,,,,,,,,,,,,
428,PT08M07.00S,2022-03-28T01:01:27.1Z,3,REGULAR,3pt,Jump Shot,[],201142,30.042706964520367,69.36274509803921,1610612751,68,70,2022-03-28T01:01:35Z,4240000,-97.0,230.0,1,left,MISS K. Durant 24' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,
429,PT08M07.00S,2022-03-28T01:01:27.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,68,70,2022-03-28T01:01:35Z,4250000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,428.0,,,,,,,,,,,,,,,
430,PT08M07.00S,2022-03-28T01:01:32.2Z,3,REGULAR,foul,personal,[],203486,,,1610612751,68,70,2022-03-28T01:01:40Z,4260000,,,0,,M. Plumlee loose ball personal FOUL (2 PF),"[203486, 203083]",1610612766.0,CHA,loose ball,,,Plumlee,M. Plumlee,,,,,,,,,,,,,203593.0,2.0,0.0,Drummond,203083.0,,,,,,,
432,PT07M57.00S,2022-03-28T01:02:00.0Z,3,REGULAR,turnover,bad pass,[],202681,,,1610612751,68,70,2022-03-28T01:02:04Z,4280000,,,0,,K. Irving bad pass TURNOVER (2 TO),"[202681, 1628970]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,2.0,Bridges,1628970.0
433,PT07M57.00S,2022-03-28T01:02:00.0Z,3,REGULAR,steal,,[],1628970,,,1610612766,68,70,2022-03-28T01:02:02Z,4290000,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
434,PT07M57.00S,2022-03-28T01:02:04.1Z,3,REGULAR,foul,personal,[],202681,,,1610612766,68,70,2022-03-28T01:02:13Z,4300000,,,0,,K. Irving personal FOUL (2 PF),"[202681, 1628970]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,2003.0,2.0,0.0,Bridges,1628970.0,,,,,,,
436,PT07M45.00S,2022-03-28T01:02:23.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203486,94.56307490144546,50.49019607843137,1610612766,68,72,2022-03-28T01:02:29Z,4320000,2.0,-1.0,1,right,M. Plumlee cutting DUNK (2 PTS) (P. Washington 3 AST),"[203486, 1629023]",1610612766.0,CHA,cutting,,,Plumlee,M. Plumlee,,,,,0.29,Made,,,,,,,,,,,,2.0,P. Washington,1629023.0,3.0,,,
438,PT07M27.00S,2022-03-28T01:02:41.5Z,3,REGULAR,2pt,Jump Shot,[],201142,21.76412614980289,25.98039215686275,1610612751,70,72,2022-03-28T01:02:45Z,4340000,120.0,152.0,1,left,K. Durant 19' pullup Jump Shot (15 PTS) (S. Curry 2 AST),"[201142, 203552]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,19.38,Made,,,,,,,,,,,,15.0,S. Curry,203552.0,2.0,,,
440,PT07M11.00S,2022-03-28T01:02:59.2Z,3,REGULAR,turnover,lost ball,[],203486,,,1610612766,70,72,2022-03-28T01:03:04Z,4360000,,,0,,M. Plumlee lost ball TURNOVER (2 TO),"[203486, 1628971]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,2.0,Brown,1628971.0
441,PT07M11.00S,2022-03-28T01:02:59.2Z,3,REGULAR,steal,,[],1628971,,,1610612751,70,72,2022-03-28T01:13:23Z,4370000,,,0,,B. Brown STEAL (1 STL),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
442,PT07M06.00S,2022-03-28T01:03:03.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628971,5.995400788436268,48.529411764705884,1610612751,72,72,2022-03-28T01:03:09Z,4380000,7.0,4.0,1,left,B. Brown running Layup (10 PTS) (K. Durant 7 AST),"[1628971, 201142]",1610612751.0,BKN,running,,,Brown,B. Brown,,,,,0.84,Made,,,,,,,,,,,,10.0,K. Durant,201142.0,7.0,,,
444,PT06M50.00S,2022-03-28T01:03:18.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,89.04402102496715,45.588235294117645,1610612766,72,72,2022-03-28T01:03:23Z,4400000,-22.0,50.0,1,right,MISS P. Washington driving Layup - blocked,"[1629023, 203083]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,5.51,Missed,Drummond,203083.0,,,,,,,,,,,,,,,,
445,PT06M50.00S,2022-03-28T01:03:18.5Z,3,REGULAR,block,,[],203083,,,1610612766,72,72,2022-03-28T01:03:21Z,4410000,,,0,,A. Drummond BLOCK (2 BLK),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
446,PT06M47.00S,2022-03-28T01:03:21.5Z,3,REGULAR,rebound,offensive,[],1629023,,,1610612766,72,72,2022-03-28T01:03:23Z,4420000,,,0,,P. Washington REBOUND (Off:3 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,444.0,7.0,4.0,3.0,,,,,,,,,,,,
447,PT06M46.00S,2022-03-28T01:03:23.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629023,93.24901445466492,47.549019607843135,1610612766,72,74,2022-03-28T01:03:29Z,4430000,-12.0,11.0,1,right,P. Washington reverse Layup (16 PTS),[1629023],1610612766.0,CHA,reverse,,,Washington,P. Washington,,,,,1.65,Made,,,,,,,,,,,,16.0,,,,,,
448,PT06M32.00S,2022-03-28T01:03:39.8Z,3,REGULAR,foul,personal,['2freethrow'],203486,,,1610612751,72,74,2022-03-28T01:03:49Z,4440000,,,0,,M. Plumlee shooting personal FOUL (3 PF) (Drummond 2 FT),"[203486, 203083]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,,,2003.0,3.0,0.0,Drummond,203083.0,,,,,,,
450,PT06M32.00S,2022-03-28T01:04:07.2Z,3,REGULAR,freethrow,1 of 2,[],203083,,,1610612751,73,74,2022-03-28T01:04:07Z,4460000,,,0,,A. Drummond Free Throw 1 of 2 (19 PTS),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,Made,,,,,,,,,,,,19.0,,,,,,
451,PT06M32.00S,2022-03-28T01:04:08.2Z,3,REGULAR,substitution,out,[],1629023,,,1610612751,73,74,2022-03-28T01:04:14Z,4470000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
452,PT06M32.00S,2022-03-28T01:04:08.2Z,3,REGULAR,substitution,in,[],1628998,,,1610612751,73,74,2022-03-28T01:04:14Z,4480000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
453,PT06M32.00S,2022-03-28T01:04:25.2Z,3,REGULAR,freethrow,2 of 2,[],203083,,,1610612751,74,74,2022-03-28T01:04:25Z,4490000,,,0,,A. Drummond Free Throw 2 of 2 (20 PTS),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,Made,,,,,,,,,,,,20.0,,,,,,
