actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
95,PT05M32.00S,2021-12-15T00:56:01.7Z,1,REGULAR,3pt,Jump Shot,[],1630551,30.17411300919842,75.73529411764706,1610612761,18,19,2021-12-15T00:56:08Z,930000,-129.0,231.0,1,left,MISS J. Champagnie 26' 3PT,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,,
96,PT05M29.00S,2021-12-15T00:56:04.7Z,1,REGULAR,rebound,defensive,[],201933,,,1610612751,18,19,2021-12-15T00:56:08Z,940000,,,0,,B. Griffin REBOUND (Off:0 Def:1),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,
97,PT05M21.00S,2021-12-15T00:56:13.3Z,1,REGULAR,3pt,Jump Shot,[],201142,65.25952693823915,46.07843137254902,1610612751,18,19,2021-12-15T00:56:18Z,950000,-20.0,274.0,1,right,MISS K. Durant 27' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,27.48,Missed,,,,,,,,,,,,,,,,,,,
98,PT05M17.00S,2021-12-15T00:56:17.3Z,1,REGULAR,rebound,defensive,[],1629139,,,1610612761,18,19,2021-12-15T00:56:18Z,960000,,,0,,Y. Watanabe REBOUND (Off:0 Def:1),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,,,,,,
99,PT05M06.00S,2021-12-15T00:56:28.2Z,1,REGULAR,3pt,Jump Shot,[],1629139,6.652431011826544,95.09803921568627,1610612761,18,19,2021-12-15T00:56:35Z,970000,-225.0,10.0,1,left,MISS Y. Watanabe 3PT,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,22.57,Missed,,,,,,,,,,,,,,,,,,,
100,PT05M01.00S,2021-12-15T00:56:33.2Z,1,REGULAR,rebound,offensive,[],1630551,,,1610612761,18,19,2021-12-15T00:56:35Z,980000,,,0,,J. Champagnie REBOUND (Off:1 Def:0),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,99.0,1.0,0.0,1.0,,,,,,,,,,,,,
101,PT05M01.00S,2021-12-15T00:56:33.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630551,5.590000152587891,50.0,1610612761,18,19,2021-12-15T00:56:42Z,990000,0.0,0.0,1,left,MISS J. Champagnie tip Layup,[1630551],1610612761.0,TOR,tip,,,Champagnie,J. Champagnie,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
102,PT05M01.00S,2021-12-15T00:56:33.1Z,1,REGULAR,rebound,offensive,[],1630551,,,1610612761,18,19,2021-12-15T00:56:38Z,1000000,,,0,,J. Champagnie REBOUND (Off:2 Def:0),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,101.0,2.0,0.0,2.0,,,,,,,,,,,,,
103,PT04M58.00S,2021-12-15T00:56:35.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630551,5.590000152587891,50.0,1610612761,18,21,2021-12-15T00:56:35Z,1010000,0.0,0.0,1,left,J. Champagnie putback Layup (2 PTS),[1630551],1610612761.0,TOR,putback,,,Champagnie,J. Champagnie,,,,,0.0,Made,,,,,,,2.0,,,,,,,,,,,,
104,PT04M47.00S,2021-12-15T00:56:47.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201933,93.64323258869908,50.73529411764706,1610612751,20,21,2021-12-15T00:56:54Z,1020000,4.0,7.0,1,right,B. Griffin Layup (3 PTS) (K. Durant 3 AST),"[201933, 201142]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,0.82,Made,,,,,,,3.0,K. Durant,201142.0,3.0,,,,,,,,,
106,PT04M39.00S,2021-12-15T00:56:59.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,5.206964520367937,44.6078431372549,1610612761,20,23,2021-12-15T00:57:10Z,1040000,27.0,-4.0,1,left,F. VanVleet Layup (8 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,2.72,Made,,,,,,,8.0,,,,,,,,,,,,
107,PT04M39.00S,2021-12-15T00:57:03.2Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630561,,,1610612761,20,23,2021-12-15T00:57:10Z,1050000,,,0,,D. Duke Jr. shooting personal FOUL (2 PF) (VanVleet 1 FT),"[1630561, 1627832]",1610612751.0,BKN,shooting,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,202035.0,2.0,0.0,VanVleet,1627832.0,,,,
109,PT04M39.00S,2021-12-15T00:57:18.4Z,1,REGULAR,freethrow,1 of 1,[],1627832,,,1610612761,20,24,2021-12-15T00:57:18Z,1070000,,,0,,F. VanVleet Free Throw 1 of 1 (9 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
110,PT04M27.00S,2021-12-15T00:57:33.9Z,1,REGULAR,2pt,Jump Shot,[],201142,95.22010512483574,68.13725490196079,1610612751,22,24,2021-12-15T00:57:38Z,1080000,91.0,-8.0,1,right,K. Durant 9' pullup Jump Shot (6 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,9.1,Made,,,,,,,6.0,,,,,,,,,,,,
111,PT04M08.00S,2021-12-15T00:57:51.5Z,1,REGULAR,3pt,Jump Shot,[],1627832,33.459264126149804,46.81372549019608,1610612761,22,24,2021-12-15T00:57:55Z,1090000,16.0,262.0,1,left,MISS F. VanVleet 26' pullup 3PT - blocked,"[1627832, 1630561]",1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,26.25,Missed,Duke Jr.,1630561.0,,,,,,,,,,,,,,,,,
112,PT04M08.00S,2021-12-15T00:57:51.5Z,1,REGULAR,block,,[],1630561,,,1610612761,22,24,2021-12-15T00:57:53Z,1100000,,,0,,D. Duke Jr. BLOCK (2 BLK),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M06.00S,2021-12-15T00:57:53.5Z,1,REGULAR,rebound,defensive,[],1630561,,,1610612751,22,24,2021-12-15T00:57:55Z,1110000,,,0,,D. Duke Jr. REBOUND (Off:0 Def:4),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,111.0,4.0,4.0,0.0,,,,,,,,,,,,,
114,PT04M03.00S,2021-12-15T00:57:57.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630561,94.03745072273325,50.73529411764706,1610612751,24,24,2021-12-15T00:58:03Z,1120000,4.0,4.0,1,right,D. Duke Jr. running Layup (6 PTS) (C. Thomas 1 AST),"[1630561, 1630560]",1610612751.0,BKN,running,,,Duke Jr.,D. Duke Jr.,,,,,0.51,Made,,,,,,,6.0,C. Thomas,1630560.0,1.0,,,,,,,,,
116,PT03M52.00S,2021-12-15T00:58:08.7Z,1,REGULAR,2pt,Jump Shot,[],1627783,26.363337713534822,66.42156862745098,1610612761,24,26,2021-12-15T00:58:24Z,1140000,-82.0,195.0,1,left,P. Siakam 21' pullup Jump Shot (8 PTS),[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,21.19,Made,,,,,,,8.0,,,,,,,,,,,,
117,PT03M42.00S,2021-12-15T00:58:17.4Z,1,REGULAR,3pt,Jump Shot,[],1630560,75.90341655716163,88.72549019607843,1610612751,24,26,2021-12-15T00:58:29Z,1150000,194.0,174.0,1,right,MISS C. Thomas 26' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,,
118,PT03M42.00S,2021-12-15T00:58:17.4Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,24,26,2021-12-15T00:58:29Z,1160000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,,
119,PT03M36.00S,2021-12-15T00:58:24.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627783,6.1268068331143235,3.9215686274509802,1610612761,24,26,2021-12-15T00:58:33Z,1170000,230.0,5.0,1,left,MISS P. Siakam 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,,
120,PT03M33.00S,2021-12-15T00:58:27.4Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,24,26,2021-12-15T00:58:33Z,1180000,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,119.0,1.0,1.0,0.0,,,,,,,,,,,,,
121,PT03M29.00S,2021-12-15T00:58:32.7Z,1,REGULAR,turnover,out-of-bounds,[],201933,,,1610612751,24,26,2021-12-15T00:59:03Z,1190000,,,0,,B. Griffin lost ball out-of-bounds TURNOVER (1 TO),[201933],1610612751.0,BKN,lost ball,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,202035.0,,,,,1.0,,,
122,PT03M29.00S,2021-12-15T00:58:36.9Z,1,REGULAR,substitution,out,[],201933,,,1610612761,24,26,2021-12-15T00:58:44Z,1200000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M29.00S,2021-12-15T00:58:36.9Z,1,REGULAR,substitution,out,[],1630561,,,1610612761,24,26,2021-12-15T00:58:44Z,1210000,,,0,,SUB out: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M29.00S,2021-12-15T00:58:36.9Z,1,REGULAR,substitution,in,[],1629651,,,1610612761,24,26,2021-12-15T00:58:44Z,1220000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M29.00S,2021-12-15T00:58:36.9Z,1,REGULAR,substitution,in,[],201988,,,1610612761,24,26,2021-12-15T00:58:44Z,1230000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M20.00S,2021-12-15T00:59:02.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627832,11.383048620236531,32.84313725490196,1610612761,24,26,2021-12-15T00:59:10Z,1240000,86.0,55.0,1,left,MISS F. VanVleet 10' fadeaway Shot - blocked,"[1627832, 1629651]",1610612761.0,TOR,fadeaway,,,VanVleet,F. VanVleet,,,,,10.16,Missed,Claxton,1629651.0,,,,,,,,,,,,,,,,,
127,PT03M20.00S,2021-12-15T00:59:02.8Z,1,REGULAR,block,,[],1629651,,,1610612761,24,26,2021-12-15T00:59:05Z,1250000,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M17.00S,2021-12-15T00:59:05.8Z,1,REGULAR,rebound,offensive,[],1630551,,,1610612761,24,26,2021-12-15T00:59:10Z,1260000,,,0,,J. Champagnie REBOUND (Off:3 Def:0),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,126.0,3.0,0.0,3.0,,,,,,,,,,,,,
129,PT03M15.00S,2021-12-15T00:59:07.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630551,6.1268068331143235,45.34313725490196,1610612761,24,28,2021-12-15T00:59:13Z,1270000,23.0,5.0,1,left,J. Champagnie putback Layup (4 PTS),[1630551],1610612761.0,TOR,putback,,,Champagnie,J. Champagnie,,,,,2.39,Made,,,,,,,4.0,,,,,,,,,,,,
130,PT03M03.00S,2021-12-15T00:59:19.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,93.9060446780552,53.92156862745098,1610612751,24,28,2021-12-15T00:59:24Z,1280000,20.0,5.0,1,right,MISS N. Claxton alley-oop Layup,[1629651],1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,2.02,Missed,,,,,,,,,,,,,,,,,,,
131,PT03M00.00S,2021-12-15T00:59:22.8Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,24,28,2021-12-15T00:59:24Z,1290000,,,0,,N. Claxton REBOUND (Off:2 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,130.0,3.0,1.0,2.0,,,,,,,,,,,,,
132,PT03M00.00S,2021-12-15T00:59:22.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,94.40999984741211,50.0,1610612751,26,28,2021-12-15T00:59:22Z,1300000,0.0,0.0,1,right,N. Claxton tip Layup (8 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,0.0,Made,,,,,,,8.0,,,,,,,,,,,,
133,PT02M36.00S,2021-12-15T00:59:46.3Z,1,REGULAR,2pt,Jump Shot,[],1627783,8.015768725361367,70.8563112745098,1610612761,26,28,2021-12-15T00:59:56Z,1310000,-104.0,23.0,1,left,MISS P. Siakam 10' turnaround fadeaway Shot,[1627783],1610612761.0,TOR,turnaround fadeaway,,,Siakam,P. Siakam,,,,,10.68,Missed,,,,,,,,,,,,,,,,,,,
134,PT02M35.00S,2021-12-15T00:59:47.3Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,26,28,2021-12-15T00:59:56Z,1320000,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,133.0,2.0,2.0,0.0,,,,,,,,,,,,,
135,PT02M33.00S,2021-12-15T00:59:51.2Z,1,REGULAR,turnover,out-of-bounds,[],201142,,,1610612751,26,28,2021-12-15T01:00:03Z,1330000,,,0,,K. Durant bad pass out-of-bounds TURNOVER (1 TO),[201142],1610612751.0,BKN,bad pass,,,Durant,K. Durant,,,,,,,,,,,,,,,,,202037.0,,,,,1.0,,,
136,PT02M33.00S,2021-12-15T00:59:57.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,26,28,2021-12-15T00:59:57Z,1340000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M33.00S,2021-12-15T01:01:09.7Z,1,REGULAR,substitution,out,[],1627832,,,1610612761,26,28,2021-12-15T01:02:40Z,1350000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M33.00S,2021-12-15T01:01:09.7Z,1,REGULAR,substitution,out,[],1629018,,,1610612761,26,28,2021-12-15T01:02:40Z,1360000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M33.00S,2021-12-15T01:01:09.7Z,1,REGULAR,substitution,out,[],1627783,,,1610612761,26,28,2021-12-15T01:02:40Z,1370000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M33.00S,2021-12-15T01:01:09.7Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,26,28,2021-12-15T01:02:40Z,1380000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M33.00S,2021-12-15T01:01:09.7Z,1,REGULAR,substitution,in,[],1629004,,,1610612761,26,28,2021-12-15T01:02:40Z,1390000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M33.00S,2021-12-15T01:01:09.7Z,1,REGULAR,substitution,in,[],1630201,,,1610612761,26,28,2021-12-15T01:02:40Z,1400000,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M23.00S,2021-12-15T01:03:00.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629004,6.1268068331143235,53.92156862745098,1610612761,26,30,2021-12-15T01:03:05Z,1410000,-20.0,5.0,1,left,S. Mykhailiuk cutting Layup (2 PTS) (S. Barnes 1 AST),"[1629004, 1630567]",1610612761.0,TOR,cutting,,,Mykhailiuk,S. Mykhailiuk,,,,,2.03,Made,,,,,,,2.0,S. Barnes,1630567.0,1.0,,,,,,,,,
145,PT02M08.00S,2021-12-15T01:03:15.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201988,94.30026281208936,44.85294117647059,1610612751,26,30,2021-12-15T01:03:20Z,1430000,-26.0,1.0,1,right,MISS P. Mills driving Layup,[201988],1610612751.0,BKN,driving,,,Mills,P. Mills,,,,,2.57,Missed,,,,,,,,,,,,,,,,,,,
146,PT02M05.00S,2021-12-15T01:03:18.6Z,1,REGULAR,rebound,defensive,[],1629139,,,1610612761,26,30,2021-12-15T01:03:20Z,1440000,,,0,,Y. Watanabe REBOUND (Off:0 Def:2),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,145.0,2.0,2.0,0.0,,,,,,,,,,,,,
147,PT01M52.00S,2021-12-15T01:03:30.2Z,1,REGULAR,3pt,Jump Shot,[],1629139,8.754927726675426,95.34313725490196,1610612761,26,30,2021-12-15T01:03:35Z,1450000,-227.0,30.0,1,left,MISS Y. Watanabe 3PT,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,22.87,Missed,,,,,,,,,,,,,,,,,,,
148,PT01M50.00S,2021-12-15T01:03:32.2Z,1,REGULAR,rebound,defensive,[],201988,,,1610612751,26,30,2021-12-15T01:03:35Z,1460000,,,0,,P. Mills REBOUND (Off:0 Def:1),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,147.0,1.0,1.0,0.0,,,,,,,,,,,,,
149,PT01M46.00S,2021-12-15T01:03:37.4Z,1,REGULAR,turnover,out-of-bounds,[],201988,,,1610612751,26,30,2021-12-15T01:03:45Z,1470000,,,0,,P. Mills bad pass out-of-bounds TURNOVER (2 TO),[201988],1610612751.0,BKN,bad pass,,,Mills,P. Mills,,,,,,,,,,,,,,,,,202037.0,,,,,2.0,,,
150,PT01M28.00S,2021-12-15T01:04:02.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630551,5.469776609724048,43.38235294117647,1610612761,26,32,2021-12-15T01:04:07Z,1480000,33.0,-1.0,1,left,J. Champagnie cutting Layup (6 PTS) (Y. Watanabe 1 AST),"[1630551, 1629139]",1610612761.0,TOR,cutting,,,Champagnie,J. Champagnie,,,,,3.31,Made,,,,,,,6.0,Y. Watanabe,1629139.0,1.0,,,,,,,,,
152,PT01M12.00S,2021-12-15T01:04:18.0Z,1,REGULAR,2pt,Jump Shot,[],1630560,77.61169513797634,64.70588235294117,1610612751,28,32,2021-12-15T01:04:22Z,1500000,74.0,158.0,1,right,C. Thomas 17' step back Jump Shot (2 PTS),[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,17.43,Made,,,,,,,2.0,,,,,,,,,,,,
153,PT00M59.20S,2021-12-15T01:04:32.4Z,1,REGULAR,turnover,lost ball,[],1629004,,,1610612761,28,32,2021-12-15T01:04:38Z,1510000,,,0,,S. Mykhailiuk lost ball TURNOVER (1 TO),"[1629004, 201988]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,1.0,Mills,201988.0,
154,PT00M59.20S,2021-12-15T01:04:32.4Z,1,REGULAR,steal,,[],201988,,,1610612751,28,32,2021-12-15T01:04:34Z,1520000,,,0,,P. Mills STEAL (1 STL),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M53.70S,2021-12-15T01:04:37.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630556,78.9257555847569,93.87254901960785,1610612751,31,32,2021-12-15T01:04:45Z,1530000,219.0,146.0,1,right,K. Edwards 26' 3PT running (3 PTS) (C. Thomas 2 AST),"[1630556, 1630560]",1610612751.0,BKN,running,,,Edwards,K. Edwards,,,,,26.33,Made,,,,,,,3.0,C. Thomas,1630560.0,2.0,,,,,,,,,
157,PT00M40.00S,2021-12-15T01:04:53.6Z,1,REGULAR,3pt,Jump Shot,[],1630551,10.33180026281209,95.34313725490196,1610612761,31,32,2021-12-15T01:04:59Z,1550000,-227.0,45.0,1,left,MISS J. Champagnie 3PT,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,23.1,Missed,,,,,,,,,,,,,,,,,,,
158,PT00M37.10S,2021-12-15T01:04:56.5Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,31,32,2021-12-15T01:04:59Z,1560000,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,157.0,3.0,3.0,0.0,,,,,,,,,,,,,
159,PT00M33.20S,2021-12-15T01:05:00.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629651,93.11760840998686,50.49019607843137,1610612751,33,32,2021-12-15T01:05:07Z,1570000,2.0,12.0,1,right,N. Claxton running DUNK (10 PTS) (K. Durant 4 AST),"[1629651, 201142]",1610612751.0,BKN,running,,,Claxton,N. Claxton,,,,,1.25,Made,,,,,,,10.0,K. Durant,201142.0,4.0,,,,,,,,,
161,PT00M12.90S,2021-12-15T01:05:25.0Z,1,REGULAR,3pt,Jump Shot,[],1630551,7.966491458607096,94.11764705882352,1610612761,33,32,2021-12-15T01:05:30Z,1590000,-221.0,22.0,1,left,MISS J. Champagnie 3PT,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,22.17,Missed,,,,,,,,,,,,,,,,,,,
162,PT00M10.20S,2021-12-15T01:05:27.6Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,33,32,2021-12-15T01:05:27Z,1600000,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,161.0,4.0,4.0,0.0,,,,,,,,,,,,,
163,PT00M00.90S,2021-12-15T01:05:36.9Z,1,REGULAR,2pt,Jump Shot,[],1630560,79.31997371879106,25.0,1610612751,33,32,2021-12-15T01:05:44Z,1610000,-125.0,142.0,1,right,MISS C. Thomas 18' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,18.91,Missed,,,,,,,,,,,,,,,,,,,
164,PT00M00.90S,2021-12-15T01:05:36.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,33,32,2021-12-15T01:05:44Z,1620000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,163.0,,,,,,,,,,,,,,,,
165,PT00M00.00S,2021-12-15T01:05:49.1Z,1,REGULAR,period,end,[],0,,,1610612751,33,32,2021-12-15T01:05:49Z,1630000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M00.00S,2021-12-15T01:05:51.9Z,1,REGULAR,instantreplay,request,[],0,,,1610612751,33,32,2021-12-15T01:23:04Z,1640000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,2530.0,,,,,,,,End Period - No Basket
167,PT12M00.00S,2021-12-15T01:05:56.0Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612751,33,32,2021-12-15T01:08:36Z,1650000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2021-12-15T01:05:56.0Z,2,REGULAR,substitution,out,['startperiod'],1629651,,,1610612751,33,32,2021-12-15T01:08:36Z,1660000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2021-12-15T01:05:56.0Z,2,REGULAR,substitution,in,['startperiod'],1630561,,,1610612751,33,32,2021-12-15T01:08:36Z,1670000,,,0,,SUB in: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2021-12-15T01:05:56.0Z,2,REGULAR,substitution,in,['startperiod'],1630549,,,1610612751,33,32,2021-12-15T01:08:36Z,1680000,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2021-12-15T01:08:36.2Z,2,REGULAR,period,start,[],0,,,1610612751,33,32,2021-12-15T01:08:37Z,1690000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M38.00S,2021-12-15T01:09:01.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,90.22667542706965,53.18627450980392,1610612751,33,32,2021-12-15T01:09:53Z,1700000,16.0,39.0,1,right,MISS C. Thomas driving Layup - blocked,"[1630560, 1629139]",1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,4.25,Missed,Watanabe,1629139.0,,,,,,,,,,,,,,,,,
173,PT11M38.00S,2021-12-15T01:09:01.0Z,2,REGULAR,block,,[],1629139,,,1610612751,33,32,2021-12-15T01:09:22Z,1710000,,,0,,Y. Watanabe BLOCK (2 BLK),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M36.00S,2021-12-15T01:09:03.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,33,32,2021-12-15T01:09:53Z,1720000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,172.0,,,,,,,,,,,,,,,,
175,PT11M36.00S,2021-12-15T01:09:11.2Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612751,33,32,2021-12-15T01:09:20Z,1730000,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,2530.0,,,,,,,,
176,PT11M25.00S,2021-12-15T01:09:24.5Z,2,REGULAR,turnover,bad pass,[],1630201,,,1610612761,33,32,2021-12-15T01:09:31Z,1740000,,,0,,M. Flynn bad pass TURNOVER (1 TO),"[1630201, 1630561]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,1.0,Duke Jr.,1630561.0,
