actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
86,PT06M00.00S,2022-01-04T00:52:18.3Z,1,REGULAR,rebound,defensive,[],1629633,,,1610612763,10,18,2022-01-04T00:52:20Z,820000,,,0,,J. Culver REBOUND (Off:0 Def:1),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,,,,,
87,PT05M49.00S,2022-01-04T00:52:30.2Z,1,REGULAR,turnover,lost ball,[],203500,,,1610612763,10,18,2022-01-04T00:52:35Z,830000,,,0,,S. Adams lost ball TURNOVER (1 TO),"[203500, 201142]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,1.0,Durant,201142.0,,,,,,,,,,,,,,,,,,
88,PT05M49.00S,2022-01-04T00:52:30.2Z,1,REGULAR,steal,,[],201142,,,1610612751,10,18,2022-01-04T00:54:17Z,840000,,,0,,K. Durant STEAL (1 STL),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M38.00S,2022-01-04T00:52:41.1Z,1,REGULAR,turnover,bad pass,[],201142,,,1610612751,10,18,2022-01-04T00:52:45Z,850000,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 1629633]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,1.0,Culver,1629633.0,,,,,,,,,,,,,,,,,,
90,PT05M38.00S,2022-01-04T00:52:41.1Z,1,REGULAR,steal,,[],1629633,,,1610612763,10,18,2022-01-04T00:52:43Z,860000,,,0,,J. Culver STEAL (1 STL),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M23.00S,2022-01-04T00:52:56.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629633,87.72996057818659,4.6568627450980395,1610612763,10,21,2022-01-04T00:53:01Z,870000,-227.0,63.0,1,right,J. Culver 3PT  (3 PTS) (J. Morant 1 AST),"[1629633, 1629630]",1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,23.52,Made,,,,,3.0,J. Morant,1629630.0,1.0,,,,,,,,
93,PT05M07.00S,2022-01-04T00:53:14.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,10,21,2022-01-04T00:53:14Z,890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M07.00S,2022-01-04T00:53:15.4Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,10,21,2022-01-04T00:53:26Z,900000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M07.00S,2022-01-04T00:53:15.4Z,1,REGULAR,substitution,out,[],203500,,,1610612751,10,21,2022-01-04T00:53:26Z,910000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M07.00S,2022-01-04T00:53:15.4Z,1,REGULAR,substitution,out,[],1628991,,,1610612751,10,21,2022-01-04T00:53:26Z,920000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M07.00S,2022-01-04T00:53:15.4Z,1,REGULAR,substitution,in,[],201933,,,1610612751,10,21,2022-01-04T00:53:26Z,930000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M07.00S,2022-01-04T00:53:15.4Z,1,REGULAR,substitution,in,[],1629634,,,1610612751,10,21,2022-01-04T00:53:26Z,940000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M07.00S,2022-01-04T00:53:15.4Z,1,REGULAR,substitution,in,[],1630583,,,1610612751,10,21,2022-01-04T00:53:26Z,950000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M00.00S,2022-01-04T00:53:40.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627761,5.601182654402102,52.94117647058824,1610612751,12,21,2022-01-04T00:53:45Z,960000,-15.0,0.0,1,left,D. Bembry reverse Layup (2 PTS) (K. Durant 2 AST),"[1627761, 201142]",1610612751.0,BKN,reverse,,,Bembry,D. Bembry,,,,,,,,1.47,Made,,,,,2.0,K. Durant,201142.0,2.0,,,,,,,,
102,PT04M46.00S,2022-01-04T00:53:53.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,92.85479632063075,44.85294117647059,1610612763,12,21,2022-01-04T00:53:57Z,980000,-26.0,15.0,1,right,MISS D. Bane driving Layup,[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,,,,2.96,Missed,,,,,,,,,,,,,,,,
103,PT04M44.00S,2022-01-04T00:53:55.8Z,1,REGULAR,rebound,defensive,[],201933,,,1610612751,12,21,2022-01-04T00:53:57Z,990000,,,0,,B. Griffin REBOUND (Off:0 Def:1),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,102.0,1.0,1.0,0.0,,,,,,,,,,,,
104,PT04M37.00S,2022-01-04T00:54:03.4Z,1,REGULAR,3pt,Jump Shot,[],201142,26.62614980289093,20.833333333333336,1610612751,15,21,2022-01-04T00:54:11Z,1000000,146.0,198.0,1,left,K. Durant 24' 3PT  (5 PTS) (J. Johnson 1 AST),"[201142, 201949]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,24.57,Made,,,,,5.0,J. Johnson,201949.0,1.0,,,,,,,,
106,PT04M13.00S,2022-01-04T00:54:27.2Z,1,REGULAR,turnover,bad pass,[],1629630,,,1610612763,15,21,2022-01-04T00:54:31Z,1020000,,,0,,J. Morant bad pass TURNOVER (1 TO),"[1629630, 201142]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,1.0,Durant,201142.0,,,,,,,,,,,,,,,,,,
107,PT04M13.00S,2022-01-04T00:54:27.2Z,1,REGULAR,steal,,[],201142,,,1610612751,15,21,2022-01-04T00:54:29Z,1030000,,,0,,K. Durant STEAL (2 STL),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M12.00S,2022-01-04T00:54:32.1Z,1,REGULAR,foul,personal,[],1629633,,,1610612751,15,21,2022-01-04T01:52:43Z,1040000,,,0,,J. Culver take personal FOUL (1 PF),"[1629633, 201142]",1610612763.0,MEM,take,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Durant,201142.0,,,
110,PT04M12.00S,2022-01-04T00:54:38.3Z,1,REGULAR,substitution,out,[],1627761,,,1610612751,15,21,2022-01-04T00:54:42Z,1060000,,,0,,SUB out: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M12.00S,2022-01-04T00:54:38.3Z,1,REGULAR,substitution,in,[],1628971,,,1610612751,15,21,2022-01-04T00:54:42Z,1070000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M04.00S,2022-01-04T00:54:57.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201933,5.863994743758213,46.32352941176471,1610612751,17,21,2022-01-04T00:55:01Z,1080000,18.0,3.0,1,left,B. Griffin cutting Layup (2 PTS) (J. Harden 1 AST),"[201933, 201935]",1610612751.0,BKN,cutting,,,Griffin,B. Griffin,,,,,,,,1.86,Made,,,,,2.0,J. Harden,201935.0,1.0,,,,,,,,
114,PT04M04.00S,2022-01-04T00:55:03.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,17,21,2022-01-04T00:55:03Z,1100000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M50.00S,2022-01-04T00:58:09.7Z,1,REGULAR,turnover,bad pass,[],1629630,,,1610612763,17,21,2022-01-04T00:58:13Z,1110000,,,0,,J. Morant bad pass TURNOVER (2 TO),"[1629630, 201933]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,2.0,Griffin,201933.0,,,,,,,,,,,,,,,,,,
116,PT03M50.00S,2022-01-04T00:58:09.7Z,1,REGULAR,steal,,[],201933,,,1610612751,17,21,2022-01-04T00:58:11Z,1120000,,,0,,B. Griffin STEAL (1 STL),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M34.00S,2022-01-04T00:58:25.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201142,15.456636005256241,35.049019607843135,1610612751,17,21,2022-01-04T00:58:31Z,1130000,75.0,93.0,1,left,MISS K. Durant 11' turnaround Shot,[201142],1610612751.0,BKN,turnaround,,,Durant,K. Durant,,,,,,,,11.92,Missed,,,,,,,,,,,,,,,,
118,PT03M31.00S,2022-01-04T00:58:28.4Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,17,21,2022-01-04T00:58:31Z,1140000,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,
119,PT03M11.00S,2022-01-04T00:58:48.2Z,1,REGULAR,2pt,Jump Shot,[],1629634,86.28449408672799,18.872549019607842,1610612763,17,23,2022-01-04T00:59:07Z,1150000,-156.0,76.0,1,right,B. Clarke 17' Jump Shot (2 PTS) (J. Morant 2 AST),"[1629634, 1629630]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,17.33,Made,,,,,2.0,J. Morant,1629630.0,2.0,,,,,,,,
121,PT02M52.00S,2022-01-04T00:59:07.4Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612751,17,23,2022-01-04T00:59:10Z,1170000,,,0,,J. Harden bad pass TURNOVER (4 TO),"[201935, 1630217]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,4.0,Bane,1630217.0,,,,,,,,,,,,,,,,,,
122,PT02M52.00S,2022-01-04T00:59:07.4Z,1,REGULAR,steal,,[],1630217,,,1610612763,17,23,2022-01-04T00:59:09Z,1180000,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M49.00S,2022-01-04T00:59:10.1Z,1,REGULAR,turnover,bad pass,[],1630217,,,1610612763,17,23,2022-01-04T00:59:14Z,1190000,,,0,,D. Bane bad pass TURNOVER (1 TO),"[1630217, 201935]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,1.0,Harden,201935.0,,,,,,,,,,,,,,,,,,
124,PT02M49.00S,2022-01-04T00:59:10.1Z,1,REGULAR,steal,,[],201935,,,1610612751,17,23,2022-01-04T00:59:12Z,1200000,,,0,,J. Harden STEAL (1 STL),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M46.00S,2022-01-04T00:59:13.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201142,6.258212877792378,48.77450980392157,1610612751,19,23,2022-01-04T00:59:19Z,1210000,6.0,6.0,1,left,K. Durant alley-oop DUNK (7 PTS) (J. Harden 2 AST),"[201142, 201935]",1610612751.0,BKN,alley-oop,,,Durant,K. Durant,,,,,,,,0.88,Made,,,,,7.0,J. Harden,201935.0,2.0,,,,,,,,
127,PT02M34.00S,2022-01-04T00:59:29.2Z,1,REGULAR,foul,personal,[],1628971,,,1610612763,19,23,2022-01-04T00:59:50Z,1230000,,,0,,B. Brown personal FOUL (1 PF),"[1628971, 1629630]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Morant,1629630.0,,,
129,PT02M34.00S,2022-01-04T00:59:36.5Z,1,REGULAR,substitution,out,[],201935,,,1610612763,19,23,2022-01-04T00:59:49Z,1250000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M34.00S,2022-01-04T00:59:36.5Z,1,REGULAR,substitution,out,[],1629630,,,1610612763,19,23,2022-01-04T00:59:49Z,1260000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M34.00S,2022-01-04T00:59:36.5Z,1,REGULAR,substitution,in,[],201988,,,1610612763,19,23,2022-01-04T00:59:49Z,1270000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M34.00S,2022-01-04T00:59:36.5Z,1,REGULAR,substitution,in,[],1626145,,,1610612763,19,23,2022-01-04T00:59:49Z,1280000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M20.00S,2022-01-04T01:00:03.2Z,1,REGULAR,2pt,Jump Shot,[],1629633,71.30420499342969,51.9607843137255,1610612763,19,25,2022-01-04T01:00:20Z,1290000,10.0,217.0,1,right,J. Culver 21' pullup Jump Shot (5 PTS) (B. Clarke 1 AST),"[1629633, 1629634]",1610612763.0,MEM,pullup,,,Culver,J. Culver,,,,,,,,21.74,Made,,,,,5.0,B. Clarke,1629634.0,1.0,,,,,,,,
135,PT02M02.00S,2022-01-04T01:00:21.8Z,1,REGULAR,turnover,lost ball,[],201142,,,1610612751,19,25,2022-01-04T01:00:25Z,1310000,,,0,,K. Durant lost ball TURNOVER (2 TO),"[201142, 1629633]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,2.0,Culver,1629633.0,,,,,,,,,,,,,,,,,,
136,PT02M02.00S,2022-01-04T01:00:21.8Z,1,REGULAR,steal,,[],1629633,,,1610612763,19,25,2022-01-04T01:00:23Z,1320000,,,0,,J. Culver STEAL (2 STL),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M58.00S,2022-01-04T01:00:25.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629633,94.43166885676742,47.549019607843135,1610612763,19,25,2022-01-04T01:00:30Z,1330000,-12.0,0.0,1,right,MISS J. Culver running Layup,[1629633],1610612763.0,MEM,running,,,Culver,J. Culver,,,,,,,,1.23,Missed,,,,,,,,,,,,,,,,
138,PT01M55.00S,2022-01-04T01:00:28.8Z,1,REGULAR,rebound,offensive,[],1630217,,,1610612763,19,25,2022-01-04T01:00:28Z,1340000,,,0,,D. Bane REBOUND (Off:1 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,137.0,2.0,1.0,1.0,,,,,,,,,,,,
139,PT01M54.00S,2022-01-04T01:00:29.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630217,93.9060446780552,3.6764705882352944,1610612763,19,25,2022-01-04T01:00:39Z,1350000,-232.0,5.0,1,right,MISS D. Bane 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,23.16,Missed,,,,,,,,,,,,,,,,
140,PT01M54.00S,2022-01-04T01:00:29.4Z,1,REGULAR,rebound,offensive,[],1629634,,,1610612763,19,25,2022-01-04T01:00:39Z,1360000,,,0,,B. Clarke REBOUND (Off:1 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,139.0,1.0,0.0,1.0,,,,,,,,,,,,
142,PT01M54.00S,2022-01-04T01:00:41.9Z,1,REGULAR,foul,personal,[],201933,,,1610612763,19,25,2022-01-04T01:00:49Z,1380000,,,0,,B. Griffin personal FOUL (1 PF),"[201933, 1629634]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Clarke,1629634.0,,,
144,PT01M47.00S,2022-01-04T01:00:58.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629634,93.24901445466492,54.65686274509803,1610612763,19,27,2022-01-04T01:01:02Z,1400000,23.0,11.0,1,right,B. Clarke alley-oop Layup (4 PTS) (T. Jones 1 AST),"[1629634, 1626145]",1610612763.0,MEM,alley-oop,,,Clarke,B. Clarke,,,,,,,,2.58,Made,,,,,4.0,T. Jones,1626145.0,1.0,,,,,,,,
146,PT01M30.00S,2022-01-04T01:01:16.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,13.222733245729303,62.00980392156863,1610612751,21,27,2022-01-04T01:01:23Z,1420000,-60.0,72.0,1,left,K. Durant 9' fadeaway Jump Shot (9 PTS) (B. Griffin 1 AST),"[201142, 201933]",1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,,,,9.36,Made,,,,,9.0,B. Griffin,201933.0,1.0,,,,,,,,
147,PT01M30.00S,2022-01-04T01:01:20.7Z,1,REGULAR,foul,personal,['1freethrow'],1629633,,,1610612751,21,27,2022-01-04T01:01:36Z,1430000,,,0,,J. Culver shooting personal FOUL (2 PF) (Durant 1 FT),"[1629633, 201142]",1610612763.0,MEM,shooting,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Durant,201142.0,,,
149,PT01M30.00S,2022-01-04T01:01:29.8Z,1,REGULAR,substitution,out,[],1630217,,,1610612751,21,27,2022-01-04T01:01:34Z,1450000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M30.00S,2022-01-04T01:01:29.8Z,1,REGULAR,substitution,in,[],1630582,,,1610612751,21,27,2022-01-04T01:01:34Z,1460000,,,0,,SUB in: Y. Pons,[1630582],1610612763.0,MEM,,,,Pons,Y. Pons,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M30.00S,2022-01-04T01:01:48.1Z,1,REGULAR,freethrow,1 of 1,[],201142,,,1610612751,22,27,2022-01-04T01:01:48Z,1470000,,,0,,K. Durant Free Throw 1 of 1 (10 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
153,PT01M19.00S,2022-01-04T01:02:00.3Z,1,REGULAR,3pt,Jump Shot,[],1630583,67.7562417871222,37.99019607843137,1610612763,22,27,2022-01-04T01:02:04Z,1480000,-60.0,251.0,1,right,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,25.77,Missed,,,,,,,,,,,,,,,,
154,PT01M16.00S,2022-01-04T01:02:03.8Z,1,REGULAR,rebound,defensive,[],201933,,,1610612751,22,27,2022-01-04T01:02:03Z,1490000,,,0,,B. Griffin REBOUND (Off:0 Def:2),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,153.0,2.0,2.0,0.0,,,,,,,,,,,,
155,PT01M10.00S,2022-01-04T01:02:10.1Z,1,REGULAR,3pt,Jump Shot,[],201988,31.882391590013142,50.98039215686274,1610612751,22,27,2022-01-04T01:02:14Z,1500000,-5.0,247.0,1,left,MISS P. Mills 24' pullup 3PT,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,,,,24.72,Missed,,,,,,,,,,,,,,,,
156,PT01M05.00S,2022-01-04T01:02:15.1Z,1,REGULAR,rebound,defensive,[],1629634,,,1610612763,22,27,2022-01-04T01:02:14Z,1510000,,,0,,B. Clarke REBOUND (Off:1 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,155.0,2.0,1.0,1.0,,,,,,,,,,,,
157,PT00M47.30S,2022-01-04T01:02:32.6Z,1,REGULAR,3pt,Jump Shot,[],1629633,68.28186596583443,64.2156862745098,1610612763,22,27,2022-01-04T01:02:39Z,1520000,71.0,246.0,1,right,MISS J. Culver 25' 3PT,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,25.58,Missed,,,,,,,,,,,,,,,,
158,PT00M45.20S,2022-01-04T01:02:34.7Z,1,REGULAR,rebound,offensive,[],1630583,,,1610612763,22,27,2022-01-04T01:03:51Z,1530000,,,0,,S. Aldama REBOUND (Off:1 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,157.0,2.0,1.0,1.0,,,,,,,,,,,,
163,PT00M45.10S,2022-01-04T01:02:36.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630583,92.85479632063075,53.18627450980392,1610612763,22,27,2022-01-04T01:04:00Z,1535000,16.0,15.0,1,right,MISS S. Aldama tip Layup,[1630583],1610612763.0,MEM,tip,,,Aldama,S. Aldama,,,,,,,,2.17,Missed,,,,,,,,,,,,,,,,
164,PT00M44.10S,2022-01-04T01:02:37.1Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612751,22,27,2022-01-04T01:04:00Z,1537500,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,163.0,1.0,1.0,0.0,,,,,,,,,,,,
159,PT00M40.50S,2022-01-04T01:02:39.6Z,1,REGULAR,turnover,bad pass,[],1628971,,,1610612751,22,27,2022-01-04T01:02:43Z,1540000,,,0,,B. Brown bad pass TURNOVER (1 TO),"[1628971, 1629633]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,1.0,Culver,1629633.0,,,,,,,,,,,,,,,,,,
160,PT00M40.50S,2022-01-04T01:02:39.6Z,1,REGULAR,steal,,[],1629633,,,1610612763,22,27,2022-01-04T01:02:41Z,1550000,,,0,,J. Culver STEAL (3 STL),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M24.50S,2022-01-04T01:02:56.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612763,22,27,2022-01-04T01:03:29Z,1560000,,,0,,B. Brown shooting personal FOUL (2 PF) (Jones 2 FT),"[1628971, 1626145]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Jones,1626145.0,,,
165,PT00M24.50S,2022-01-04T01:03:25.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626145,,,1610612763,22,28,2022-01-04T01:03:25Z,1580000,,,0,,T. Jones Free Throw 1 of 2 (1 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
166,PT00M24.50S,2022-01-04T01:03:26.3Z,1,REGULAR,substitution,out,[],1628971,,,1610612763,22,28,2022-01-04T01:03:34Z,1590000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M24.50S,2022-01-04T01:03:26.3Z,1,REGULAR,substitution,out,[],1629633,,,1610612763,22,28,2022-01-04T01:03:34Z,1600000,,,0,,SUB out: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M24.50S,2022-01-04T01:03:26.3Z,1,REGULAR,substitution,in,[],201935,,,1610612763,22,28,2022-01-04T01:03:34Z,1610000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M24.50S,2022-01-04T01:03:26.3Z,1,REGULAR,substitution,in,[],1630270,,,1610612763,22,28,2022-01-04T01:03:34Z,1620000,,,0,,SUB in: X. Sneed,[1630270],1610612763.0,MEM,,,,Sneed,X. Sneed,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M24.50S,2022-01-04T01:03:47.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626145,,,1610612763,22,29,2022-01-04T01:03:47Z,1630000,,,0,,T. Jones Free Throw 2 of 2 (2 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
171,PT00M04.80S,2022-01-04T01:04:13.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,19.793035479632064,48.529411764705884,1610612751,24,29,2022-01-04T01:04:25Z,1640000,7.0,134.0,1,left,K. Durant 13' pullup Jump Shot (12 PTS) (J. Harden 3 AST),"[201142, 201935]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,,,,13.38,Made,,,,,12.0,J. Harden,201935.0,3.0,,,,,,,,
173,PT00M00.70S,2022-01-04T01:04:20.2Z,1,REGULAR,3pt,Jump Shot,[],1626145,68.9388961892247,25.98039215686275,1610612763,24,29,2022-01-04T01:04:54Z,1660000,-120.0,239.0,1,right,MISS T. Jones 26' pullup 3PT,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,,,,26.79,Missed,,,,,,,,,,,,,,,,
174,PT00M00.70S,2022-01-04T01:04:20.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,24,29,2022-01-04T01:04:28Z,1670000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,173.0,,,,,,,,,,,,,,,
175,PT00M00.00S,2022-01-04T01:04:24.2Z,1,REGULAR,period,end,[],0,,,1610612763,24,29,2022-01-04T01:04:24Z,1680000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-01-04T01:04:29.6Z,2,REGULAR,substitution,out,['startperiod'],201933,,,1610612763,24,29,2022-01-04T01:06:56Z,1690000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-01-04T01:04:29.6Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612763,24,29,2022-01-04T01:06:56Z,1700000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2022-01-04T01:04:29.6Z,2,REGULAR,substitution,out,['startperiod'],1630583,,,1610612763,24,29,2022-01-04T01:06:56Z,1710000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2022-01-04T01:04:29.6Z,2,REGULAR,substitution,in,['startperiod'],1629651,,,1610612763,24,29,2022-01-04T01:06:56Z,1720000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
