actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
183,PT09M48.00S,2022-03-17T00:16:47.1Z,2,REGULAR,foul,personal,['2freethrow'],202722,,,1610612751,35,30,2022-03-17T00:17:02Z,1820000,,,0,,D. Bertans shooting personal FOUL (1 PF) (Dragic 2 FT),"[202722, 201609]",1610612742.0,DAL,shooting,,,Bertans,D. Bertans,,,,,,,,,,,203591.0,,,,,,1.0,0.0,Dragic,201609.0,,,,,
185,PT09M48.00S,2022-03-17T00:17:09.5Z,2,REGULAR,freethrow,1 of 2,[],201609,,,1610612751,36,30,2022-03-17T00:17:09Z,1840000,,,0,,G. Dragic Free Throw 1 of 2 (1 PTS),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
186,PT09M48.00S,2022-03-17T00:17:22.2Z,2,REGULAR,freethrow,2 of 2,[],201609,,,1610612751,37,30,2022-03-17T00:17:22Z,1850000,,,0,,G. Dragic Free Throw 2 of 2 (2 PTS),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,Made,,,,,,,2.0,,,,,,,,,,,,
187,PT09M23.00S,2022-03-17T00:17:49.0Z,2,REGULAR,2pt,Jump Shot,[],1628973,5.732588699080158,79.16666666666666,1610612742,37,32,2022-03-17T00:17:52Z,1860000,-146.0,1.0,1,left,J. Brunson 14' pullup Jump Shot (4 PTS) (S. Dinwiddie 2 AST),"[1628973, 203915]",1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,14.58,Made,,,,,,,4.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,
189,PT09M04.00S,2022-03-17T00:18:08.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201609,89.43823915900131,54.65686274509803,1610612751,39,32,2022-03-17T00:18:10Z,1880000,23.0,47.0,1,right,G. Dragic turnaround fadeaway Jump Shot (4 PTS),[201609],1610612751.0,BKN,turnaround fadeaway,,,Dragic,G. Dragic,,,,,5.23,Made,,,,,,,4.0,,,,,,,,,,,,
190,PT08M57.00S,2022-03-17T00:18:18.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,8.623521681997373,46.32352941176471,1610612742,39,34,2022-03-17T00:18:22Z,1890000,18.0,29.0,1,left,J. Brunson driving floating Jump Shot (6 PTS),[1628973],1610612742.0,DAL,driving floating,,,Brunson,J. Brunson,,,,,3.4,Made,,,,,,,6.0,,,,,,,,,,,,
191,PT08M57.00S,2022-03-17T00:18:20.1Z,2,REGULAR,foul,personal,['1freethrow'],201949,,,1610612742,39,34,2022-03-17T00:18:30Z,1900000,,,0,,J. Johnson shooting personal FOUL (1 PF) (Brunson 1 FT),"[201949, 1628973]",1610612751.0,BKN,shooting,,,Johnson,J. Johnson,,,,,,,,,,,1627961.0,,,,,,1.0,0.0,Brunson,1628973.0,,,,,
193,PT08M57.00S,2022-03-17T00:18:34.4Z,2,REGULAR,substitution,out,[],1628467,,,1610612742,39,34,2022-03-17T00:19:10Z,1920000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M57.00S,2022-03-17T00:18:34.4Z,2,REGULAR,substitution,in,[],203939,,,1610612742,39,34,2022-03-17T00:19:10Z,1930000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M57.00S,2022-03-17T00:18:49.4Z,2,REGULAR,freethrow,1 of 1,[],1628973,,,1610612742,39,35,2022-03-17T00:18:49Z,1940000,,,0,,J. Brunson Free Throw 1 of 1 (7 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
196,PT08M47.00S,2022-03-17T00:19:00.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,94.43166885676742,49.50980392156863,1610612751,41,35,2022-03-17T01:27:23Z,1950000,-2.0,0.0,1,right,N. Claxton cutting Layup (4 PTS) (G. Dragic 3 AST),"[1629651, 201609]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,0.25,Made,,,,,,,4.0,G. Dragic,201609.0,3.0,,,,,,,,,
198,PT08M42.00S,2022-03-17T00:19:07.8Z,2,REGULAR,3pt,Jump Shot,[],203915,29.911300919842315,78.92156862745098,1610612742,41,35,2022-03-17T00:20:13Z,1970000,-145.0,229.0,1,left,MISS S. Dinwiddie 27' running pullup 3PT,[203915],1610612742.0,DAL,running pullup,,,Dinwiddie,S. Dinwiddie,,,,,27.06,Missed,,,,,,,,,,,,,,,,,,,
199,PT08M41.00S,2022-03-17T00:19:08.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,41,35,2022-03-17T00:20:13Z,1980000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,198.0,,,,,,,,,,,,,,,,,,
200,PT08M41.00S,2022-03-17T00:19:11.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,41,35,2022-03-17T00:19:11Z,1990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M30.00S,2022-03-17T00:19:26.0Z,2,REGULAR,2pt,Jump Shot,[],201609,75.77201051248358,44.6078431372549,1610612751,43,35,2022-03-17T00:19:29Z,2000000,-27.0,175.0,1,right,G. Dragic 17' step back Jump Shot (6 PTS),[201609],1610612751.0,BKN,step back,,,Dragic,G. Dragic,,,,,17.73,Made,,,,,,,6.0,,,,,,,,,,,,
202,PT08M08.00S,2022-03-17T00:19:53.3Z,2,REGULAR,2pt,Jump Shot,[],1628973,6.258212877792378,69.85294117647058,1610612742,43,35,2022-03-17T00:20:09Z,2010000,-99.0,6.0,1,left,MISS J. Brunson 9' turnaround fadeaway Shot - blocked,"[1628973, 201949]",1610612742.0,DAL,turnaround fadeaway,,,Brunson,J. Brunson,,,,,9.95,Missed,,,,,,,,,,,,,,,,,Johnson,201949.0,
203,PT08M08.00S,2022-03-17T00:19:53.3Z,2,REGULAR,block,,[],201949,,,1610612742,43,35,2022-03-17T00:19:57Z,2020000,,,0,,J. Johnson BLOCK (1 BLK),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M05.00S,2022-03-17T00:19:56.3Z,2,REGULAR,rebound,defensive,[],201949,,,1610612751,43,35,2022-03-17T00:20:09Z,2030000,,,0,,J. Johnson REBOUND (Off:0 Def:2),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,202.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
205,PT07M51.00S,2022-03-17T00:20:05.0Z,2,REGULAR,2pt,Jump Shot,[],201609,89.96386333771353,70.09803921568627,1610612751,45,35,2022-03-17T00:20:30Z,2040000,100.0,42.0,1,right,G. Dragic 10' fadeaway bank Jump Shot (8 PTS),[201609],1610612751.0,BKN,fadeaway bank,,,Dragic,G. Dragic,,,,,10.88,Made,,,,,,,8.0,,,,,,,,,,,,
206,PT07M35.00S,2022-03-17T00:23:55.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,10.463206307490145,55.392156862745104,1610612742,45,35,2022-03-17T00:23:58Z,2050000,-27.0,46.0,1,left,MISS J. Brunson driving floating Shot,[1628973],1610612742.0,DAL,driving floating,,,Brunson,J. Brunson,,,,,5.33,Missed,,,,,,,,,,,,,,,,,,,
207,PT07M34.00S,2022-03-17T00:23:56.0Z,2,REGULAR,rebound,defensive,[],201609,,,1610612751,45,35,2022-03-17T00:23:58Z,2060000,,,0,,G. Dragic REBOUND (Off:0 Def:1),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,206.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
208,PT07M29.00S,2022-03-17T00:24:01.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201609,94.03745072273325,53.18627450980392,1610612751,47,35,2022-03-17T00:24:05Z,2070000,16.0,4.0,1,right,G. Dragic running Layup (10 PTS),[201609],1610612751.0,BKN,running,,,Dragic,G. Dragic,,,,,1.63,Made,,,,,,,10.0,,,,,,,,,,,,
209,PT07M14.00S,2022-03-17T00:24:16.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628425,16.507884362680684,59.55882352941176,1610612742,47,37,2022-03-17T00:24:20Z,2080000,-48.0,103.0,1,left,S. Brown 11' driving floating Jump Shot (2 PTS) (D. Powell 2 AST),"[1628425, 203939]",1610612742.0,DAL,driving floating,,,Brown,S. Brown,,,,,11.33,Made,,,,,,,2.0,D. Powell,203939.0,2.0,,,,,,,,,
211,PT06M56.00S,2022-03-17T00:24:33.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,88.12417871222075,46.81372549019608,1610612751,47,37,2022-03-17T00:24:37Z,2100000,-16.0,59.0,1,right,MISS N. Claxton 6' turnaround Hook,[1629651],1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,6.12,Missed,,,,,,,,,,,,,,,,,,,
212,PT06M54.00S,2022-03-17T00:24:35.7Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612742,47,37,2022-03-17T00:24:37Z,2110000,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,211.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
213,PT06M50.00S,2022-03-17T00:24:40.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202722,36.35019710906702,16.42156862745098,1610612742,47,40,2022-03-17T00:24:45Z,2120000,168.0,289.0,1,left,D. Bertans 33' 3PT  (3 PTS) (J. Brunson 2 AST),"[202722, 1628973]",1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,33.44,Made,,,,,,,3.0,J. Brunson,1628973.0,2.0,,,,,,,,,
215,PT06M35.00S,2022-03-17T00:24:56.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201609,86.41590013140605,54.90196078431373,1610612751,49,40,2022-03-17T00:24:59Z,2140000,25.0,75.0,1,right,G. Dragic 7' pullup Jump Shot (12 PTS),[201609],1610612751.0,BKN,pullup,,,Dragic,G. Dragic,,,,,7.91,Made,,,,,,,12.0,,,,,,,,,,,,
216,PT06M22.00S,2022-03-17T00:25:10.4Z,2,REGULAR,foul,personal,[],201949,,,1610612742,49,40,2022-03-17T00:25:23Z,2150000,,,0,,J. Johnson personal FOUL (2 PF),"[201949, 202722]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,1627961.0,,,,,,2.0,0.0,Bertans,202722.0,,,,,
465,PT06M22.00S,2022-03-17T00:25:16.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,49,40,2022-03-17T01:22:41Z,2170000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M22.00S,2022-03-17T00:25:22.6Z,2,REGULAR,substitution,out,[],1630560,,,1610612742,49,40,2022-03-17T00:25:43Z,2180000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M22.00S,2022-03-17T00:25:22.6Z,2,REGULAR,substitution,out,[],1629651,,,1610612742,49,40,2022-03-17T00:25:43Z,2190000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M22.00S,2022-03-17T00:25:22.6Z,2,REGULAR,substitution,out,[],1628973,,,1610612742,49,40,2022-03-17T00:25:43Z,2200000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M22.00S,2022-03-17T00:25:22.6Z,2,REGULAR,substitution,out,[],202722,,,1610612742,49,40,2022-03-17T00:25:43Z,2210000,,,0,,SUB out: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M22.00S,2022-03-17T00:25:22.6Z,2,REGULAR,substitution,in,[],203083,,,1610612742,49,40,2022-03-17T00:25:43Z,2220000,,,0,,SUB in: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M22.00S,2022-03-17T00:25:22.6Z,2,REGULAR,substitution,in,[],201142,,,1610612742,49,40,2022-03-17T00:25:43Z,2230000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M22.00S,2022-03-17T00:25:22.6Z,2,REGULAR,substitution,in,[],1628971,,,1610612742,49,40,2022-03-17T00:25:43Z,2240000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M22.00S,2022-03-17T00:25:22.6Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,49,40,2022-03-17T00:25:43Z,2250000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M22.00S,2022-03-17T00:25:22.6Z,2,REGULAR,substitution,in,[],1627827,,,1610612742,49,40,2022-03-17T00:25:43Z,2260000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M22.00S,2022-03-17T00:25:22.6Z,2,REGULAR,substitution,out,[],201988,,,1610612742,49,40,2022-03-17T00:25:58Z,2270000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M12.00S,2022-03-17T00:25:59.2Z,2,REGULAR,foul,offensive,[],203915,,,1610612742,49,40,2022-03-17T00:26:16Z,2290000,,,0,,S. Dinwiddie offensive FOUL (3 PF),"[203915, 201609]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,203591.0,,,,,,3.0,0.0,Dragic,201609.0,,,,,
232,PT06M12.00S,2022-03-17T00:25:59.2Z,2,REGULAR,turnover,offensive foul,[],203915,,,1610612742,49,40,2022-03-17T00:25:59Z,2310000,,,0,,S. Dinwiddie offensive foul TURNOVER (1 TO),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,203591.0,1.0,,,,,,,,,,,,,
233,PT06M12.00S,2022-03-17T00:26:08.6Z,2,REGULAR,substitution,out,[],203915,,,1610612751,49,40,2022-03-17T00:26:13Z,2320000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M12.00S,2022-03-17T00:26:08.6Z,2,REGULAR,substitution,in,[],1630182,,,1610612751,49,40,2022-03-17T00:26:13Z,2330000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M58.00S,2022-03-17T00:26:36.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201609,94.1688567674113,47.05882352941176,1610612751,51,40,2022-03-17T00:26:40Z,2340000,-15.0,2.0,1,right,G. Dragic driving Layup (14 PTS) (K. Durant 2 AST),"[201609, 201142]",1610612751.0,BKN,driving,,,Dragic,G. Dragic,,,,,1.49,Made,,,,,,,14.0,K. Durant,201142.0,2.0,,,,,,,,,
237,PT05M45.00S,2022-03-17T00:26:49.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,10.726018396846255,57.107843137254896,1610612742,51,42,2022-03-17T00:26:52Z,2360000,-36.0,48.0,1,left,L. Doncic turnaround fadeaway Jump Shot (14 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,5.99,Made,,,,,,,14.0,,,,,,,,,,,,
238,PT05M33.00S,2022-03-17T00:27:03.9Z,2,REGULAR,foul,personal,[],1627827,,,1610612751,51,42,2022-03-17T00:27:09Z,2370000,,,0,,D. Finney-Smith personal FOUL (2 PF),"[1627827, 201142]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,203591.0,,,,,,2.0,0.0,Durant,201142.0,,,,,
240,PT05M33.00S,2022-03-17T00:27:09.0Z,2,REGULAR,substitution,out,[],1628425,,,1610612751,51,42,2022-03-17T00:27:13Z,2390000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M33.00S,2022-03-17T00:27:09.0Z,2,REGULAR,substitution,in,[],1628467,,,1610612751,51,42,2022-03-17T00:27:13Z,2400000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M26.00S,2022-03-17T00:27:24.1Z,2,REGULAR,turnover,bad pass,[],203083,,,1610612751,51,42,2022-03-17T00:31:47Z,2415000,,,0,,A. Drummond bad pass TURNOVER (1 TO),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,1.0,,,,,,,,,,,,,
244,PT05M26.00S,2022-03-17T00:27:39.2Z,2,REGULAR,foul,personal,[],203083,,,1610612742,51,42,2022-03-17T00:31:47Z,2430000,,,0,,A. Drummond loose ball personal FOUL (1 PF),"[203083, 1629029]",1610612751.0,BKN,loose ball,,,Drummond,A. Drummond,,,,,,,,,,,1627961.0,,,,,,1.0,0.0,Doncic,1629029.0,,,,,
246,PT05M14.00S,2022-03-17T00:28:08.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,30.831143232588698,80.88235294117648,1610612742,51,42,2022-03-17T00:27:39Z,2450000,-154.0,237.0,1,left,MISS L. Doncic 28' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,28.31,Missed,,,,,,,,,,,,,,,,,,,
247,PT05M12.00S,2022-03-17T00:28:11.1Z,2,REGULAR,rebound,offensive,[],1628467,,,1610612742,51,42,2022-03-17T00:28:11Z,2460000,,,0,,M. Kleber REBOUND (Off:1 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,246.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
249,PT05M11.00S,2022-03-17T00:28:13.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201949,,,1610612742,51,42,2022-03-17T00:28:22Z,2470000,,,0,,J. Johnson shooting personal FOUL (3 PF) (Doncic 2 FT),"[201949, 1629029]",1610612751.0,BKN,shooting,,,Johnson,J. Johnson,,,,,,,,,,,203591.0,,,,,,3.0,0.0,Doncic,1629029.0,,,,,
251,PT05M11.00S,2022-03-17T00:28:43.4Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629029,,,1610612742,51,43,2022-03-17T00:28:43Z,2490000,,,0,,L. Doncic Free Throw 1 of 2 (15 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,,,15.0,,,,,,,,,,,,
252,PT05M11.00S,2022-03-17T00:28:44.1Z,2,REGULAR,substitution,out,[],201949,,,1610612742,51,43,2022-03-17T00:28:46Z,2500000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M11.00S,2022-03-17T00:28:44.1Z,2,REGULAR,substitution,in,[],1630556,,,1610612742,51,43,2022-03-17T00:28:46Z,2510000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M11.00S,2022-03-17T00:29:08.1Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629029,,,1610612742,51,44,2022-03-17T00:29:08Z,2520000,,,0,,L. Doncic Free Throw 2 of 2 (16 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,,,16.0,,,,,,,,,,,,
255,PT04M52.00S,2022-03-17T00:29:27.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628971,92.9862023653088,51.470588235294116,1610612751,53,44,2022-03-17T00:29:32Z,2530000,7.0,13.0,1,right,B. Brown turnaround Hook (7 PTS) (K. Durant 3 AST),"[1628971, 201142]",1610612751.0,BKN,turnaround,,,Brown,B. Brown,,,,,1.53,Made,,,,,,,7.0,K. Durant,201142.0,3.0,,,,,,,,,
257,PT04M33.00S,2022-03-17T00:29:46.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,7.440867279894875,55.392156862745104,1610612742,53,46,2022-03-17T00:29:51Z,2550000,-27.0,17.0,1,left,L. Doncic driving floating bank Jump Shot (18 PTS),[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,3.21,Made,,,,,,,18.0,,,,,,,,,,,,
258,PT04M19.00S,2022-03-17T00:30:00.7Z,2,REGULAR,2pt,Jump Shot,[],1628971,94.43166885676742,12.009803921568627,1610612751,53,46,2022-03-17T00:30:04Z,2560000,-190.0,0.0,1,right,MISS B. Brown 19' Jump Shot,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,19.0,Missed,,,,,,,,,,,,,,,,,,,
259,PT04M16.00S,2022-03-17T00:30:03.7Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612742,53,46,2022-03-17T00:30:04Z,2570000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,258.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
260,PT04M07.00S,2022-03-17T00:30:12.7Z,2,REGULAR,3pt,Jump Shot,[],1628467,7.178055190538765,97.30392156862744,1610612742,53,46,2022-03-17T00:30:15Z,2580000,-237.0,15.0,1,left,MISS M. Kleber 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,23.7,Missed,,,,,,,,,,,,,,,,,,,
261,PT04M05.00S,2022-03-17T00:30:14.7Z,2,REGULAR,rebound,defensive,[],203083,,,1610612751,53,46,2022-03-17T00:30:15Z,2590000,,,0,,A. Drummond REBOUND (Off:5 Def:6),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,260.0,11.0,6.0,5.0,,,,,,,,,,,,,,,
262,PT03M55.00S,2022-03-17T00:30:24.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,93.38042049934296,49.26470588235294,1610612751,55,46,2022-03-17T00:30:27Z,2600000,-4.0,10.0,1,right,A. Drummond cutting Layup (10 PTS) (K. Durant 4 AST),"[203083, 201142]",1610612751.0,BKN,cutting,,,Drummond,A. Drummond,,,,,1.04,Made,,,,,,,10.0,K. Durant,201142.0,4.0,,,,,,,,,
265,PT03M55.00S,2022-03-17T00:30:36.0Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612742,55,46,2022-03-17T00:30:39Z,2630000,,,0,,TEAM delay-of-game VIOLATION,[],1610612751.0,BKN,,,,,,,,,,,,,,,,203591.0,,,,,,,,,,,,,,
266,PT03M40.00S,2022-03-17T00:30:55.3Z,2,REGULAR,3pt,Jump Shot,[],1629029,33.590670170827856,20.098039215686274,1610612742,55,49,2022-03-17T00:30:58Z,2640000,150.0,263.0,1,left,L. Doncic 30' 3PT  (21 PTS) (J. Green 1 AST),"[1629029, 1630182]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,30.28,Made,,,,,,,21.0,J. Green,1630182.0,1.0,,,,,,,,,
268,PT03M26.00S,2022-03-17T00:31:11.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630182,,,1610612751,55,49,2022-03-17T00:31:19Z,2660000,,,0,,J. Green personal FOUL (1 PF) (Edwards 2 FT),"[1630182, 1630556]",1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,203591.0,,,,,,1.0,0.0,Edwards,1630556.0,,,,,
271,PT03M26.00S,2022-03-17T00:31:47.7Z,2,REGULAR,freethrow,1 of 2,[],1630556,,,1610612751,56,49,2022-03-17T00:31:47Z,2680000,,,0,,K. Edwards Free Throw 1 of 2 (4 PTS),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
272,PT03M26.00S,2022-03-17T00:31:48.4Z,2,REGULAR,substitution,out,[],203939,,,1610612751,56,49,2022-03-17T00:31:52Z,2690000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M26.00S,2022-03-17T00:31:48.4Z,2,REGULAR,substitution,in,[],1628973,,,1610612751,56,49,2022-03-17T00:31:52Z,2700000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M26.00S,2022-03-17T00:32:09.6Z,2,REGULAR,freethrow,2 of 2,[],1630556,,,1610612751,57,49,2022-03-17T00:32:09Z,2710000,,,0,,K. Edwards Free Throw 2 of 2 (5 PTS),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
275,PT03M17.00S,2022-03-17T00:32:20.1Z,2,REGULAR,3pt,Jump Shot,[],1629029,38.18988173455979,63.48039215686274,1610612742,57,52,2022-03-17T00:32:24Z,2720000,-67.0,306.0,1,left,L. Doncic 31' 3PT step back (24 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,31.38,Made,,,,,,,24.0,,,,,,,,,,,,
276,PT02M57.00S,2022-03-17T00:32:39.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,91.93495400788436,57.59803921568627,1610612751,57,52,2022-03-17T00:32:44Z,2730000,38.0,23.0,1,right,MISS K. Durant driving floating bank Shot,[201142],1610612751.0,BKN,driving floating bank,,,Durant,K. Durant,,,,,4.46,Missed,,,,,,,,,,,,,,,,,,,
277,PT02M54.00S,2022-03-17T00:32:42.8Z,2,REGULAR,rebound,offensive,[],1628971,,,1610612751,57,52,2022-03-17T00:32:44Z,2740000,,,0,,B. Brown REBOUND (Off:1 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,276.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
