actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
167,PT12M00.00S,2025-12-09T01:37:09.2Z,2,REGULAR,substitution,out,['startperiod'],1631121,,,1610612740,25,35,2025-12-09T01:37:51Z,1670000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-12-09T01:37:09.2Z,2,REGULAR,substitution,in,['startperiod'],1630529,,,1610612740,25,35,2025-12-09T01:37:51Z,1680000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-12-09T01:37:50.7Z,2,REGULAR,period,start,[],0,,,1610612740,25,35,2025-12-09T01:37:51Z,1690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M46.00S,2025-12-09T01:38:03.9Z,2,REGULAR,3pt,Jump Shot,[],1630631,65.65374507227332,45.34313725490196,1610612740,25,35,2025-12-09T01:38:08Z,1700000,False,-23.0,270.0,1,right,MISS J. Alvarado 27' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,,27.14,Missed,,,,,,,,,,,,,,,
171,PT11M42.00S,2025-12-09T01:38:07.9Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,25,35,2025-12-09T01:38:08Z,1710000,False,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,170.0,2.0,1.0,1.0,,,,,
172,PT11M29.00S,2025-12-09T01:38:20.0Z,2,REGULAR,3pt,Jump Shot,[],1630577,28.33442838370565,76.47058823529412,1610612759,25,38,2025-12-09T01:38:25Z,1720000,False,-132.0,214.0,1,left,J. Champagnie 25' 3PT  (9 PTS) (D. Fox 3 AST),"[1630577, 1628368]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,25.15,Made,9.0,,,,,,,,,,,,D. Fox,1628368.0,3.0
174,PT11M16.00S,2025-12-09T01:38:33.4Z,2,REGULAR,3pt,Jump Shot,[],1641722,91.40932982917214,3.6764705882352944,1610612740,25,38,2025-12-09T01:38:37Z,1740000,False,-232.0,28.0,1,right,MISS J. Hawkins 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Left Corner 3,24+ Left,,,,23.33,Missed,,,,,,,,,,,,,,,
175,PT11M14.00S,2025-12-09T01:38:35.4Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,25,38,2025-12-09T01:38:37Z,1750000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,174.0,2.0,2.0,0.0,,,,,
176,PT11M09.00S,2025-12-09T01:38:41.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,32.013797634691194,48.28431372549019,1610612759,25,41,2025-12-09T01:39:35Z,1760000,False,9.0,248.0,1,left,D. Fox 24' 3PT running pullup (6 PTS),[1628368],1610612759.0,SAS,running pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,24.85,Made,6.0,,,,,,,,,,,,,,
177,PT10M52.00S,2025-12-09T01:38:57.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642877,94.1688567674113,49.01960784313725,1610612740,27,41,2025-12-09T01:39:02Z,1770000,False,-5.0,2.0,1,right,M. Peavy cutting DUNK (2 PTS) (K. Matković 1 AST),"[1642877, 1631255]",1610612740.0,NOP,cutting,,,Peavy,M. Peavy,,,,,Restricted Area,0-8 Center,,,,0.54,Made,2.0,,,,,,,,,,,,K. Matković,1631255.0,1.0
179,PT10M38.00S,2025-12-09T01:39:18.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203482,15.982260183968464,58.08823529411765,1610612759,27,41,2025-12-09T01:39:30Z,1790000,False,-40.0,98.0,1,left,MISS K. Olynyk 10' Layup,[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,,,,10.57,Missed,,,,,,,,,,,,,,,
181,PT10M37.00S,2025-12-09T01:39:19.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,27,41,2025-12-09T01:39:30Z,1810000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,179.0,,,,,,,,
183,PT10M37.00S,2025-12-09T01:39:24.9Z,2,REGULAR,substitution,out,[],1641722,,,1610612759,27,41,2025-12-09T01:39:30Z,1830000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M37.00S,2025-12-09T01:39:24.9Z,2,REGULAR,substitution,in,[],1642847,,,1610612759,27,41,2025-12-09T01:39:30Z,1840000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT10M31.00S,2025-12-09T01:39:45.8Z,2,REGULAR,foul,personal,[],1642847,,,1610612759,27,41,2025-12-09T01:39:51Z,1850000,False,,,0,,J. Fears personal FOUL (2 PF),"[1642847, 1628368]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,,,,,,,1151.0,2.0,0.0,Fox,1628368.0,,,,,,,,,
187,PT10M26.00S,2025-12-09T01:40:11.5Z,2,REGULAR,violation,kicked ball,[],1630529,,,1610612759,27,41,2025-12-09T01:40:22Z,1870000,False,,,0,,H. Jones kicked ball VIOLATION,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,1151.0,,,,,,,,,,,,,
188,PT10M18.00S,2025-12-09T01:40:30.0Z,2,REGULAR,turnover,lost ball,[],1628368,,,1610612759,27,41,2025-12-09T01:40:33Z,1880000,False,,,0,,D. Fox lost ball TURNOVER (2 TO),"[1628368, 1642847]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,2.0,Fears,1642847.0,,,,,,,,,,,,,,,,,
189,PT10M18.00S,2025-12-09T01:40:30.0Z,2,REGULAR,steal,,[],1642847,,,1610612740,27,41,2025-12-09T01:49:13Z,1890000,False,,,0,,J. Fears STEAL (1 STL),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
190,PT10M11.00S,2025-12-09T01:40:36.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642877,93.77463863337714,47.05882352941176,1610612740,27,41,2025-12-09T01:40:43Z,1900000,False,-15.0,6.0,1,right,MISS M. Peavy running Layup,[1642877],1610612740.0,NOP,running,,,Peavy,M. Peavy,,,,,Restricted Area,0-8 Center,,,,1.59,Missed,,,,,,,,,,,,,,,
191,PT10M06.00S,2025-12-09T01:40:41.0Z,2,REGULAR,rebound,defensive,[],1642868,,,1610612759,27,41,2025-12-09T01:40:41Z,1910000,False,,,0,,C. Bryant REBOUND (Off:0 Def:1),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,190.0,1.0,1.0,0.0,,,,,
192,PT10M06.00S,2025-12-09T01:40:45.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642868,6.1268068331143235,47.05882352941176,1610612759,27,43,2025-12-09T01:40:51Z,1920000,False,15.0,5.0,1,left,C. Bryant running Layup (2 PTS),[1642868],1610612759.0,SAS,running,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,,,,1.56,Made,2.0,,,,,,,,,,,,,,
193,PT10M06.00S,2025-12-09T01:40:49.8Z,2,REGULAR,foul,personal,['1freethrow'],1630529,,,1610612759,27,43,2025-12-09T01:41:01Z,1930000,False,,,0,,H. Jones shooting personal FOUL (1 PF) (Bryant 1 FT),"[1630529, 1642868]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,1162.0,1.0,0.0,Bryant,1642868.0,,,,,,,,,
195,PT10M06.00S,2025-12-09T01:41:11.7Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1642868,,,1610612759,27,43,2025-12-09T01:41:13Z,1950000,False,,,0,,MISS C. Bryant Free Throw 1 of 1,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
196,PT10M04.00S,2025-12-09T01:41:13.7Z,2,REGULAR,rebound,defensive,[],1642877,,,1610612740,27,43,2025-12-09T01:41:13Z,1960000,False,,,0,,M. Peavy REBOUND (Off:0 Def:1),[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,195.0,1.0,1.0,0.0,,,,,
197,PT09M54.00S,2025-12-09T01:41:22.9Z,2,REGULAR,3pt,Jump Shot,[],1642877,93.24901445466492,95.83333333333334,1610612740,27,43,2025-12-09T01:41:27Z,1970000,False,229.0,11.0,1,right,MISS M. Peavy 3PT,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Right Corner 3,24+ Right,,,,22.95,Missed,,,,,,,,,,,,,,,
198,PT09M51.00S,2025-12-09T01:41:25.9Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612759,27,43,2025-12-09T01:41:27Z,1980000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,197.0,2.0,2.0,0.0,,,,,
199,PT09M49.00S,2025-12-09T01:41:27.7Z,2,REGULAR,turnover,bad pass,[],1628368,,,1610612759,27,43,2025-12-09T01:41:31Z,1990000,False,,,0,,D. Fox bad pass TURNOVER (3 TO),"[1628368, 1630529]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Left,3.0,Jones,1630529.0,,,,,,,,,,,,,,,,,
200,PT09M49.00S,2025-12-09T01:41:27.7Z,2,REGULAR,steal,,[],1630529,,,1610612740,27,43,2025-12-09T01:41:29Z,2000000,False,,,0,,H. Jones STEAL (2 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
201,PT09M35.00S,2025-12-09T01:41:41.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630529,94.56307490144546,46.07843137254902,1610612740,27,43,2025-12-09T01:41:46Z,2010000,False,-20.0,-1.0,1,right,MISS H. Jones driving Layup,[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,1.96,Missed,,,,,,,,,,,,,,,
202,PT09M33.00S,2025-12-09T01:41:43.6Z,2,REGULAR,rebound,defensive,[],203482,,,1610612759,27,43,2025-12-09T01:41:46Z,2020000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,201.0,1.0,1.0,0.0,,,,,
203,PT09M29.00S,2025-12-09T01:41:47.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642868,5.863994743758213,50.245098039215684,1610612759,27,45,2025-12-09T01:41:54Z,2030000,False,-1.0,3.0,1,left,C. Bryant running alley-oop DUNK (4 PTS) (K. Johnson 1 AST),"[1642868, 1629640]",1610612759.0,SAS,running alley-oop,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,,,,0.29,Made,4.0,,,,,,,,,,,,K. Johnson,1629640.0,1.0
205,PT09M22.00S,2025-12-09T01:41:53.6Z,2,REGULAR,3pt,Jump Shot,[],1642877,93.11760840998686,3.6764705882352944,1610612740,27,45,2025-12-09T01:41:57Z,2050000,False,-232.0,12.0,1,right,MISS M. Peavy 3PT,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Left Corner 3,24+ Left,,,,23.19,Missed,,,,,,,,,,,,,,,
206,PT09M20.00S,2025-12-09T01:41:56.3Z,2,REGULAR,rebound,offensive,[],1630529,,,1610612740,27,45,2025-12-09T01:41:56Z,2060000,False,,,0,,H. Jones REBOUND (Off:1 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,205.0,2.0,1.0,1.0,,,,,
208,PT09M20.00S,2025-12-09T01:42:02.3Z,2,REGULAR,substitution,out,[],1628368,,,1610612740,27,45,2025-12-09T01:42:11Z,2080000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M20.00S,2025-12-09T01:42:02.3Z,2,REGULAR,substitution,in,[],1642264,,,1610612740,27,45,2025-12-09T01:42:11Z,2090000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M07.00S,2025-12-09T01:42:26.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642847,94.1688567674113,51.9607843137255,1610612740,29,45,2025-12-09T01:42:30Z,2100000,False,10.0,2.0,1,right,J. Fears driving Layup (5 PTS) (J. Alvarado 3 AST),"[1642847, 1630631]",1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,1.01,Made,5.0,,,,,,,,,,,,J. Alvarado,1630631.0,3.0
212,PT09M06.00S,2025-12-09T01:42:37.6Z,2,REGULAR,foul,technical,['1freethrow'],202435,,,1610612759,29,45,2025-12-09T01:43:33Z,2135000,False,,,0,,TEAM foul technical,[202435],1610612740.0,NOP,,,,,,,,,,,,,,,,,,1162.0,,,,,,,,,,,,,
213,PT09M06.00S,2025-12-09T01:42:58.2Z,2,REGULAR,freethrow,1 of 1,[],1630577,,,1610612759,29,46,2025-12-09T01:43:40Z,2137500,False,,,0,,J. Champagnie technical Free Throw 1 of 1 (10 PTS),[1630577],1610612759.0,SAS,technical,,,Champagnie,J. Champagnie,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
214,PT09M06.00S,2025-12-09T01:43:03.7Z,2,REGULAR,substitution,out,[],203482,,,1610612759,29,46,2025-12-09T01:43:20Z,2140000,False,,,0,,SUB out: K. Olynyk,[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M06.00S,2025-12-09T01:43:03.7Z,2,REGULAR,substitution,out,[],1642868,,,1610612759,29,46,2025-12-09T01:43:20Z,2150000,False,,,0,,SUB out: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M06.00S,2025-12-09T01:43:03.7Z,2,REGULAR,substitution,in,[],1642844,,,1610612759,29,46,2025-12-09T01:43:20Z,2160000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M06.00S,2025-12-09T01:43:03.7Z,2,REGULAR,substitution,in,[],203084,,,1610612759,29,46,2025-12-09T01:43:20Z,2170000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M53.00S,2025-12-09T01:43:36.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,5.075558475689881,48.28431372549019,1610612759,29,48,2025-12-09T01:43:43Z,2180000,False,9.0,-5.0,1,left,S. Castle driving Layup (8 PTS),[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,0.98,Made,8.0,,,,,,,,,,,,,,
219,PT08M36.00S,2025-12-09T01:43:54.2Z,2,REGULAR,2pt,Hook,[],1642847,89.56964520367937,70.34313725490196,1610612740,29,48,2025-12-09T01:43:59Z,2190000,False,102.0,46.0,1,right,MISS J. Fears 11' driving Hook,[1642847],1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Mid-Range,8-16 Right,,,,11.14,Missed,,,,,,,,,,,,,,,
220,PT08M32.00S,2025-12-09T01:43:58.2Z,2,REGULAR,rebound,defensive,[],1642844,,,1610612759,29,48,2025-12-09T01:43:59Z,2200000,False,,,0,,D. Harper REBOUND (Off:0 Def:1),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,219.0,1.0,1.0,0.0,,,,,
221,PT08M31.00S,2025-12-09T01:44:01.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,5.338370565045992,52.94117647058824,1610612759,29,48,2025-12-09T01:44:25Z,2210000,False,-15.0,-2.0,1,left,MISS K. Johnson Layup,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,1.49,Missed,,,,,,,,,,,,,,,
222,PT08M30.00S,2025-12-09T01:44:02.7Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,29,48,2025-12-09T01:44:25Z,2220000,False,,,0,,K. Johnson REBOUND (Off:2 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,221.0,3.0,1.0,2.0,,,,,
223,PT08M29.00S,2025-12-09T01:44:20.9Z,2,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612759,29,48,2025-12-09T01:44:27Z,2230000,False,,,0,,H. Jones shooting personal FOUL (2 PF) (Johnson 2 FT),"[1630529, 1629640]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,1629183.0,2.0,0.0,Johnson,1629640.0,,,,,,,,,
225,PT08M29.00S,2025-12-09T01:44:32.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629640,,,1610612759,29,48,2025-12-09T01:44:32Z,2250000,False,,,0,,MISS K. Johnson Free Throw 1 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
226,PT08M29.00S,2025-12-09T01:44:32.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,29,48,2025-12-09T01:44:32Z,2260000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,225.0,,,,,,,,
227,PT08M29.00S,2025-12-09T01:44:34.6Z,2,REGULAR,substitution,out,[],1630529,,,1610612759,29,48,2025-12-09T01:44:43Z,2270000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M29.00S,2025-12-09T01:44:34.6Z,2,REGULAR,substitution,out,[],1642877,,,1610612759,29,48,2025-12-09T01:44:43Z,2280000,False,,,0,,SUB out: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M29.00S,2025-12-09T01:44:34.6Z,2,REGULAR,substitution,in,[],1630530,,,1610612759,29,48,2025-12-09T01:44:43Z,2290000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M29.00S,2025-12-09T01:44:34.6Z,2,REGULAR,substitution,in,[],1630180,,,1610612759,29,48,2025-12-09T01:44:43Z,2300000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M29.00S,2025-12-09T01:44:57.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629640,,,1610612759,29,49,2025-12-09T01:44:57Z,2310000,False,,,0,,K. Johnson Free Throw 2 of 2 (5 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
232,PT08M15.00S,2025-12-09T01:45:13.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,93.51182654402102,45.09803921568628,1610612740,31,49,2025-12-09T01:45:17Z,2320000,False,-25.0,8.0,1,right,T. Murphy III driving Layup (6 PTS) (J. Fears 2 AST),"[1630530, 1642847]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,2.59,Made,6.0,,,,,,,,,,,,J. Fears,1642847.0,2.0
234,PT08M09.00S,2025-12-09T01:45:18.6Z,2,REGULAR,3pt,Jump Shot,[],1630577,26.49474375821288,17.647058823529413,1610612759,31,49,2025-12-09T01:45:26Z,2340000,False,162.0,197.0,1,left,MISS J. Champagnie 25' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,25.46,Missed,,,,,,,,,,,,,,,
235,PT08M05.00S,2025-12-09T01:45:22.6Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,31,49,2025-12-09T01:45:26Z,2350000,False,,,0,,K. Johnson REBOUND (Off:3 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,234.0,4.0,1.0,3.0,,,,,
236,PT08M02.00S,2025-12-09T01:45:25.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642844,6.389618922470433,46.07843137254902,1610612759,31,51,2025-12-09T01:45:29Z,2360000,False,20.0,8.0,1,left,D. Harper driving Layup (4 PTS) (K. Johnson 2 AST),"[1642844, 1629640]",1610612759.0,SAS,driving,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,2.1,Made,4.0,,,,,,,,,,,,K. Johnson,1629640.0,2.0
238,PT07M46.00S,2025-12-09T01:45:42.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,93.51182654402102,51.225490196078425,1610612740,33,51,2025-12-09T01:45:46Z,2380000,False,6.0,8.0,1,right,S. Bey driving Layup (6 PTS) (K. Matković 2 AST),"[1630180, 1631255]",1610612740.0,NOP,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,1.05,Made,6.0,,,,,,,,,,,,K. Matković,1631255.0,2.0
240,PT07M39.00S,2025-12-09T01:45:55.3Z,2,REGULAR,foul,personal,['2freethrow'],1631255,,,1610612759,33,51,2025-12-09T01:46:07Z,2400000,False,,,0,,K. Matković shooting personal FOUL (1 PF) (Castle 2 FT),"[1631255, 1642264]",1610612740.0,NOP,shooting,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,1162.0,1.0,0.0,Castle,1642264.0,,,,,,,,,
242,PT07M39.00S,2025-12-09T01:46:45.7Z,2,REGULAR,freethrow,1 of 2,[],1642264,,,1610612759,33,52,2025-12-09T01:46:45Z,2420000,False,,,0,,S. Castle Free Throw 1 of 2 (9 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
243,PT07M39.00S,2025-12-09T01:46:46.8Z,2,REGULAR,substitution,out,[],1630577,,,1610612759,33,52,2025-12-09T01:46:53Z,2430000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M39.00S,2025-12-09T01:46:46.8Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,33,52,2025-12-09T01:46:53Z,2440000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M39.00S,2025-12-09T01:47:03.8Z,2,REGULAR,freethrow,2 of 2,[],1642264,,,1610612759,33,53,2025-12-09T01:47:03Z,2450000,False,,,0,,S. Castle Free Throw 2 of 2 (10 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
246,PT07M32.00S,2025-12-09T01:47:18.1Z,2,REGULAR,foul,personal,[],1642264,,,1610612740,33,53,2025-12-09T01:47:46Z,2460000,False,,,0,,S. Castle personal FOUL (1 PF),"[1642264, 1642847]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,,,,,,,1629183.0,1.0,0.0,Fears,1642847.0,,,,,,,,,
248,PT07M18.00S,2025-12-09T01:47:51.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,87.20433639947439,48.77450980392157,1610612740,33,53,2025-12-09T01:48:14Z,2480000,False,-6.0,68.0,1,right,MISS S. Bey 6' driving Layup,[1630180],1610612740.0,NOP,driving,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,6.81,Missed,,,,,,,,,,,,,,,
249,PT07M13.00S,2025-12-09T01:47:56.1Z,2,REGULAR,rebound,offensive,[],1630180,,,1610612740,33,53,2025-12-09T01:48:12Z,2490000,False,,,0,,S. Bey REBOUND (Off:1 Def:1),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,248.0,2.0,1.0,1.0,,,,,
250,PT07M13.00S,2025-12-09T01:47:55.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,94.40999984741211,50.0,1610612740,35,53,2025-12-09T01:47:55Z,2500000,False,0.0,0.0,1,right,S. Bey putback Layup (8 PTS),[1630180],1610612740.0,NOP,putback,,,Bey,S. Bey,,,,,Mid-Range,8-16 Left,,,,0.0,Made,8.0,,,,,,,,,,,,,,
251,PT07M03.00S,2025-12-09T01:48:06.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629640,5.338370565045992,49.754901960784316,1610612759,35,55,2025-12-09T01:48:34Z,2510000,False,1.0,-2.0,1,left,K. Johnson driving DUNK (7 PTS) (D. Harper 2 AST),"[1629640, 1642844]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,0.26,Made,7.0,,,,,,,,,,,,D. Harper,1642844.0,2.0
253,PT06M56.00S,2025-12-09T01:48:13.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631255,93.38042049934296,50.245098039215684,1610612740,37,55,2025-12-09T01:48:18Z,2530000,False,1.0,10.0,1,right,K. Matković cutting DUNK (4 PTS) (J. Fears 3 AST),"[1631255, 1642847]",1610612740.0,NOP,cutting,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,0.98,Made,4.0,,,,,,,,,,,,J. Fears,1642847.0,3.0
