actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
84,PT05M40.00S,2025-12-30T01:23:36.2Z,1,REGULAR,3pt,Jump Shot,[],1642885,12.171484888304862,3.6764705882352944,1610612752,19,23,2025-12-30T01:23:41Z,830000,False,232.0,62.0,1,left,M. Diawara 3PT  (11 PTS) (M. Bridges 1 AST),"[1642885, 1628969]",1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Right Corner 3,24+ Right,23.97,Made,11.0,,,,,M. Bridges,1628969.0,1.0,,,,,,,,,,
86,PT05M20.00S,2025-12-30T01:23:59.2Z,1,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612740,19,23,2025-12-30T01:24:07Z,850000,False,,,0,,O. Anunoby shooting personal FOUL (1 PF) (Bey 2 FT),"[1628384, 1630180]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627963.0,1.0,0.0,Bey,1630180.0,,
88,PT05M20.00S,2025-12-30T01:24:28.8Z,1,REGULAR,freethrow,1 of 2,[],1630180,,,1610612740,20,23,2025-12-30T01:24:28Z,870000,False,,,0,,S. Bey Free Throw 1 of 2 (14 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
89,PT05M20.00S,2025-12-30T01:24:31.4Z,1,REGULAR,substitution,out,[],1642847,,,1610612740,20,23,2025-12-30T01:24:41Z,880000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M20.00S,2025-12-30T01:24:31.4Z,1,REGULAR,substitution,out,[],1628384,,,1610612740,20,23,2025-12-30T01:24:41Z,890000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M20.00S,2025-12-30T01:24:31.4Z,1,REGULAR,substitution,out,[],1626157,,,1610612740,20,23,2025-12-30T01:24:41Z,900000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M20.00S,2025-12-30T01:24:31.4Z,1,REGULAR,substitution,in,[],1629673,,,1610612740,20,23,2025-12-30T01:24:41Z,910000,False,,,0,,SUB in: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M20.00S,2025-12-30T01:24:31.4Z,1,REGULAR,substitution,in,[],1630574,,,1610612740,20,23,2025-12-30T01:24:41Z,920000,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M20.00S,2025-12-30T01:24:31.4Z,1,REGULAR,substitution,in,[],1627824,,,1610612740,20,23,2025-12-30T01:24:41Z,930000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M20.00S,2025-12-30T01:24:53.4Z,1,REGULAR,freethrow,2 of 2,[],1630180,,,1610612740,21,23,2025-12-30T01:24:53Z,940000,False,,,0,,S. Bey Free Throw 2 of 2 (15 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
96,PT05M08.00S,2025-12-30T01:25:09.3Z,1,REGULAR,turnover,traveling,[],1627824,,,1610612752,21,23,2025-12-30T01:25:21Z,950000,False,,,0,,G. Yabusele traveling TURNOVER (1 TO),[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,Right Corner 3,24+ Right,,,,,,,,,,,1.0,,,201246.0,,,,,,
97,PT04M52.00S,2025-12-30T01:25:36.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,93.77463863337714,95.34313725490196,1610612740,24,23,2025-12-30T01:25:42Z,960000,False,227.0,6.0,1,right,J. Poole 3PT  (3 PTS) (S. Bey 1 AST),"[1629673, 1630180]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,22.68,Made,3.0,,,,,S. Bey,1630180.0,1.0,,,,,,,,,,
99,PT04M42.00S,2025-12-30T01:25:46.9Z,1,REGULAR,2pt,Jump Shot,[],1628973,20.71287779237845,61.51960784313726,1610612752,24,23,2025-12-30T01:25:51Z,980000,False,-58.0,142.0,1,left,MISS J. Brunson 15' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Center,15.34,Missed,,,,,,,,,,,,,,,,,,
100,PT04M38.00S,2025-12-30T01:25:50.9Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,24,23,2025-12-30T01:25:51Z,990000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Center,,,,99.0,2.0,2.0,0.0,,,,,,,,,,,,,
101,PT04M33.00S,2025-12-30T01:25:55.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,90.22667542706965,3.6764705882352944,1610612740,24,23,2025-12-30T01:26:02Z,1000000,False,-232.0,39.0,1,right,MISS J. Poole running 3PT,[1629673],1610612740.0,NOP,running,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,23.49,Missed,,,,,,,,,,,,,,,,,,
102,PT04M31.00S,2025-12-30T01:25:58.3Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612740,24,23,2025-12-30T01:25:58Z,1010000,False,,,0,,K. Looney REBOUND (Off:1 Def:0),[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,Left Corner 3,24+ Left,,,,101.0,1.0,0.0,1.0,,,,,,,,,,,,,
103,PT04M25.00S,2025-12-30T01:26:03.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,89.30683311432325,3.1862745098039214,1610612740,27,23,2025-12-30T01:26:08Z,1020000,False,-234.0,48.0,1,right,S. Bey 3PT  (18 PTS) (T. Murphy III 2 AST),"[1630180, 1630530]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,23.9,Made,18.0,,,,,T. Murphy III,1630530.0,2.0,,,,,,,,,,
105,PT04M11.00S,2025-12-30T01:26:17.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,6.389618922470433,52.94117647058824,1610612752,27,23,2025-12-30T01:26:25Z,1040000,False,-15.0,8.0,1,left,MISS J. Brunson driving Layup,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.65,Missed,,,,,,,,,,,,,,,,,,
106,PT04M08.00S,2025-12-30T01:26:20.6Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,27,23,2025-12-30T01:26:25Z,1050000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,105.0,3.0,3.0,0.0,,,,,,,,,,,,,
107,PT04M00.00S,2025-12-30T01:26:28.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,93.77463863337714,46.81372549019608,1610612740,27,23,2025-12-30T01:26:36Z,1060000,False,-16.0,6.0,1,right,MISS S. Bey driving reverse Layup,[1630180],1610612740.0,NOP,driving reverse,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,,,,,,,,
108,PT03M57.00S,2025-12-30T01:26:31.4Z,1,REGULAR,rebound,offensive,[],1642852,,,1610612740,27,23,2025-12-30T01:26:31Z,1070000,False,,,0,,D. Queen REBOUND (Off:1 Def:4),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,107.0,5.0,4.0,1.0,,,,,,,,,,,,,
109,PT03M57.00S,2025-12-30T01:26:31.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642852,94.40999984741211,50.0,1610612740,27,23,2025-12-30T01:26:31Z,1080000,False,0.0,0.0,1,right,MISS D. Queen tip Layup,[1642852],1610612740.0,NOP,tip,,,Queen,D. Queen,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
110,PT03M56.00S,2025-12-30T01:26:32.7Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,27,23,2025-12-30T01:26:32Z,1090000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,
111,PT03M54.00S,2025-12-30T01:26:35.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642885,5.863994743758213,44.85294117647059,1610612752,27,25,2025-12-30T01:26:42Z,1100000,False,26.0,3.0,1,left,M. Diawara running Layup (13 PTS) (J. Brunson 2 AST),"[1642885, 1628973]",1610612752.0,NYK,running,,,Diawara,M. Diawara,,,,,Restricted Area,0-8 Center,2.58,Made,13.0,,,,,J. Brunson,1628973.0,2.0,,,,,,,,,,
113,PT03M27.00S,2025-12-30T01:27:01.8Z,1,REGULAR,3pt,Jump Shot,[],1630180,72.7496714848883,20.833333333333336,1610612740,30,25,2025-12-30T01:27:08Z,1120000,False,-146.0,204.0,1,right,S. Bey 25' 3PT  (21 PTS) (J. Poole 1 AST),"[1630180, 1629673]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,25.05,Made,21.0,,,,,J. Poole,1629673.0,1.0,,,,,,,,,,
115,PT03M10.00S,2025-12-30T01:27:19.0Z,1,REGULAR,2pt,Jump Shot,[],1628969,14.931011826544022,26.96078431372549,1610612752,30,27,2025-12-30T01:27:23Z,1140000,False,115.0,88.0,1,left,M. Bridges 14' pullup Jump Shot (4 PTS) (J. Brunson 3 AST),"[1628969, 1628973]",1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,14.49,Made,4.0,,,,,J. Brunson,1628973.0,3.0,,,,,,,,,,
116,PT02M59.00S,2025-12-30T01:27:31.6Z,1,REGULAR,foul,personal,['2freethrow'],1630574,,,1610612740,30,27,2025-12-30T01:27:40Z,1150000,False,,,0,,A. Hukporti shooting personal FOUL (1 PF) (Poole 2 FT),"[1630574, 1629673]",1610612752.0,NYK,shooting,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,201246.0,1.0,0.0,Poole,1629673.0,,
118,PT02M59.00S,2025-12-30T01:27:44.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,30,27,2025-12-30T01:27:44Z,1170000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M59.00S,2025-12-30T01:30:09.4Z,1,REGULAR,substitution,out,[],1642852,,,1610612740,30,27,2025-12-30T01:30:37Z,1180000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M59.00S,2025-12-30T01:30:09.4Z,1,REGULAR,substitution,out,[],1628969,,,1610612740,30,27,2025-12-30T01:30:37Z,1190000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M59.00S,2025-12-30T01:30:09.4Z,1,REGULAR,substitution,out,[],1642885,,,1610612740,30,27,2025-12-30T01:30:37Z,1200000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M59.00S,2025-12-30T01:30:09.4Z,1,REGULAR,substitution,in,[],1642274,,,1610612740,30,27,2025-12-30T01:30:37Z,1210000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M59.00S,2025-12-30T01:30:09.4Z,1,REGULAR,substitution,in,[],203903,,,1610612740,30,27,2025-12-30T01:30:37Z,1220000,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M59.00S,2025-12-30T01:30:09.4Z,1,REGULAR,substitution,in,[],1628384,,,1610612740,30,27,2025-12-30T01:30:37Z,1230000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M59.00S,2025-12-30T01:30:52.7Z,1,REGULAR,freethrow,1 of 2,[],1629673,,,1610612740,31,27,2025-12-30T01:30:52Z,1240000,False,,,0,,J. Poole Free Throw 1 of 2 (4 PTS),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
127,PT02M59.00S,2025-12-30T01:31:10.0Z,1,REGULAR,freethrow,2 of 2,[],1629673,,,1610612740,32,27,2025-12-30T01:31:10Z,1250000,False,,,0,,J. Poole Free Throw 2 of 2 (5 PTS),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
128,PT02M45.00S,2025-12-30T01:31:27.6Z,1,REGULAR,3pt,Jump Shot,[],1627824,4.5499342969776615,95.83333333333334,1610612752,32,30,2025-12-30T01:31:33Z,1260000,False,-229.0,-10.0,1,left,G. Yabusele 3PT  (3 PTS) (O. Anunoby 1 AST),"[1627824, 1628384]",1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,Left Corner 3,24+ Left,22.94,Made,3.0,,,,,O. Anunoby,1628384.0,1.0,,,,,,,,,,
130,PT02M28.00S,2025-12-30T01:31:43.9Z,1,REGULAR,3pt,Jump Shot,[],1630530,73.66951379763469,80.63725490196079,1610612740,32,30,2025-12-30T01:31:49Z,1280000,False,153.0,195.0,1,right,MISS T. Murphy III 24' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,24.8,Missed,,,,,,,,,,,,,,,,,,
131,PT02M24.00S,2025-12-30T01:31:47.9Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,32,30,2025-12-30T01:31:49Z,1290000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,,130.0,2.0,2.0,0.0,,,,,,,,,,,,,
132,PT02M24.00S,2025-12-30T01:31:51.1Z,1,REGULAR,turnover,out-of-bounds,[],1628384,,,1610612752,32,30,2025-12-30T01:32:00Z,1300000,False,,,0,,O. Anunoby bad pass out-of-bounds TURNOVER (1 TO),[1628384],1610612752.0,NYK,bad pass,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,,,1627963.0,,,,,,
133,PT02M24.00S,2025-12-30T01:31:56.1Z,1,REGULAR,substitution,out,[],1630530,,,1610612740,32,30,2025-12-30T01:32:05Z,1310000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M24.00S,2025-12-30T01:31:56.1Z,1,REGULAR,substitution,in,[],1641722,,,1610612740,32,30,2025-12-30T01:32:05Z,1320000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M10.00S,2025-12-30T01:32:27.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627824,,,1610612740,32,30,2025-12-30T01:32:34Z,1330000,False,,,0,,G. Yabusele shooting personal FOUL (1 PF) (Poole 2 FT),"[1627824, 1629673]",1610612752.0,NYK,shooting,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1627963.0,1.0,0.0,Poole,1629673.0,,
137,PT02M10.00S,2025-12-30T01:32:52.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629673,,,1610612740,33,30,2025-12-30T01:32:52Z,1350000,False,,,0,,J. Poole Free Throw 1 of 2 (6 PTS),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
138,PT02M10.00S,2025-12-30T01:32:59.3Z,1,REGULAR,substitution,out,[],1626172,,,1610612740,33,30,2025-12-30T01:33:02Z,1360000,False,,,0,,SUB out: K. Looney,[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M10.00S,2025-12-30T01:32:59.3Z,1,REGULAR,substitution,in,[],1629627,,,1610612740,33,30,2025-12-30T01:33:02Z,1370000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M10.00S,2025-12-30T01:33:16.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629673,,,1610612740,34,30,2025-12-30T01:33:16Z,1380000,False,,,0,,J. Poole Free Throw 2 of 2 (7 PTS),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
141,PT01M57.00S,2025-12-30T01:33:33.8Z,1,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612752,34,30,2025-12-30T01:33:41Z,1390000,False,,,0,,J. Poole shooting personal FOUL (1 PF) (Brunson 2 FT),"[1629673, 1628973]",1610612740.0,NOP,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,201246.0,1.0,0.0,Brunson,1628973.0,,
143,PT01M57.00S,2025-12-30T01:34:00.2Z,1,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,34,31,2025-12-30T01:34:00Z,1410000,False,,,0,,J. Brunson Free Throw 1 of 2 (7 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
144,PT01M57.00S,2025-12-30T01:34:18.1Z,1,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,34,32,2025-12-30T01:34:18Z,1420000,False,,,0,,J. Brunson Free Throw 2 of 2 (8 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
145,PT01M49.00S,2025-12-30T01:34:27.4Z,1,REGULAR,3pt,Jump Shot,[],1641722,78.40013140604468,9.068627450980392,1610612740,34,32,2025-12-30T01:34:32Z,1430000,False,-205.0,151.0,1,right,MISS J. Hawkins 25' 3PT - blocked,"[1641722, 1628384]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,25.41,Missed,,,,,,,,,,,,,,,,,Anunoby,1628384.0
146,PT01M49.00S,2025-12-30T01:34:27.4Z,1,REGULAR,block,,[],1628384,,,1610612740,34,32,2025-12-30T01:34:30Z,1440000,False,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
147,PT01M45.00S,2025-12-30T01:34:31.4Z,1,REGULAR,rebound,offensive,[],1629673,,,1610612740,34,32,2025-12-30T01:34:31Z,1450000,False,,,0,,J. Poole REBOUND (Off:1 Def:0),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,145.0,1.0,0.0,1.0,,,,,,,,,,,,,
148,PT01M44.00S,2025-12-30T01:34:32.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,72.09264126149803,76.47058823529412,1610612740,34,32,2025-12-30T01:34:38Z,1460000,False,132.0,210.0,1,right,MISS S. Bey 24' 3PT,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,24.81,Missed,,,,,,,,,,,,,,,,,,
149,PT01M41.00S,2025-12-30T01:34:35.9Z,1,REGULAR,rebound,offensive,[],1629627,,,1610612740,34,32,2025-12-30T01:34:38Z,1470000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Right Center,,,,148.0,2.0,1.0,1.0,,,,,,,,,,,,,
150,PT01M41.00S,2025-12-30T01:34:36.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629627,93.77463863337714,49.754901960784316,1610612740,36,32,2025-12-30T01:34:42Z,1480000,False,-1.0,6.0,1,right,Z. Williamson putback DUNK (3 PTS),[1629627],1610612740.0,NOP,putback,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.61,Made,3.0,,,,,,,,,,,,,,,,,
151,PT01M26.00S,2025-12-30T01:34:51.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641722,,,1610612752,36,32,2025-12-30T01:34:59Z,1490000,False,,,0,,J. Hawkins shooting personal FOUL (1 PF) (Clarkson 2 FT),"[1641722, 203903]",1610612740.0,NOP,shooting,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628480.0,1.0,0.0,Clarkson,203903.0,,
153,PT01M26.00S,2025-12-30T01:35:14.6Z,1,REGULAR,freethrow,1 of 2,[],203903,,,1610612752,36,33,2025-12-30T01:35:14Z,1510000,False,,,0,,J. Clarkson Free Throw 1 of 2 (1 PTS),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
154,PT01M26.00S,2025-12-30T01:35:35.7Z,1,REGULAR,freethrow,2 of 2,[],203903,,,1610612752,36,34,2025-12-30T01:35:35Z,1520000,False,,,0,,J. Clarkson Free Throw 2 of 2 (2 PTS),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
155,PT01M09.00S,2025-12-30T01:35:55.1Z,1,REGULAR,2pt,Jump Shot,[],1630180,82.9993429697766,23.774509803921568,1610612740,36,34,2025-12-30T01:36:22Z,1530000,False,-131.0,107.0,1,right,MISS S. Bey 16' step back Shot,[1630180],1610612740.0,NOP,step back,,,Bey,S. Bey,,,,,Mid-Range,16-24 Left Center,16.94,Missed,,,,,,,,,,,,,,,,,,
156,PT01M05.00S,2025-12-30T01:35:59.1Z,1,REGULAR,rebound,defensive,[],203903,,,1610612752,36,34,2025-12-30T01:36:03Z,1540000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Left Center,,,,155.0,1.0,1.0,0.0,,,,,,,,,,,,,
157,PT00M58.60S,2025-12-30T01:36:04.9Z,1,REGULAR,3pt,Jump Shot,[],1627824,6.783837056504599,3.431372549019608,1610612752,36,37,2025-12-30T01:36:10Z,1550000,False,233.0,11.0,1,left,G. Yabusele 3PT  (6 PTS) (J. Clarkson 1 AST),"[1627824, 203903]",1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,Right Corner 3,24+ Right,23.31,Made,6.0,,,,,J. Clarkson,203903.0,1.0,,,,,,,,,,
159,PT00M49.40S,2025-12-30T01:36:18.1Z,1,REGULAR,3pt,Jump Shot,[],1629673,66.04796320630749,58.333333333333336,1610612740,39,37,2025-12-30T01:36:23Z,1570000,False,42.0,267.0,1,right,J. Poole 26' 3PT  (10 PTS) (Z. Williamson 1 AST),"[1629673, 1629627]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,26.98,Made,10.0,,,,,Z. Williamson,1629627.0,1.0,,,,,,,,,,
161,PT00M31.50S,2025-12-30T01:36:41.0Z,1,REGULAR,2pt,Jump Shot,[],1628973,20.97568988173456,50.245098039215684,1610612752,39,37,2025-12-30T01:36:45Z,1590000,False,-1.0,145.0,1,left,MISS J. Brunson 14' turnaround Shot,[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Center,14.47,Missed,,,,,,,,,,,,,,,,,,
162,PT00M27.90S,2025-12-30T01:36:44.6Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612740,39,37,2025-12-30T01:36:45Z,1600000,False,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Mid-Range,8-16 Center,,,,161.0,2.0,2.0,0.0,,,,,,,,,,,,,
163,PT00M20.10S,2025-12-30T01:36:52.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,92.72339027595268,48.529411764705884,1610612740,41,37,2025-12-30T01:36:57Z,1610000,False,-7.0,16.0,1,right,S. Bey driving finger roll Layup (23 PTS) (Y. Missi 1 AST),"[1630180, 1642274]",1610612740.0,NOP,driving finger roll,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1.75,Made,23.0,,,,,Y. Missi,1642274.0,1.0,,,,,,,,,,
165,PT00M18.00S,2025-12-30T01:36:57.5Z,1,REGULAR,turnover,bad pass,[],1627824,,,1610612752,41,37,2025-12-30T01:37:01Z,1630000,False,,,0,,G. Yabusele bad pass TURNOVER (2 TO),"[1627824, 1630180]",1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2.0,Bey,1630180.0,,,,,,,
166,PT00M18.00S,2025-12-30T01:36:57.5Z,1,REGULAR,steal,,[],1630180,,,1610612740,41,37,2025-12-30T01:36:59Z,1640000,False,,,0,,S. Bey STEAL (1 STL),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
167,PT00M01.50S,2025-12-30T01:37:13.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,73.80091984231275,80.63725490196079,1610612740,41,37,2025-12-30T01:37:19Z,1650000,False,153.0,194.0,1,right,MISS J. Poole 24' pullup 3PT,[1629673],1610612740.0,NOP,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,24.7,Missed,,,,,,,,,,,,,,,,,,
168,PT00M01.50S,2025-12-30T01:37:13.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,41,37,2025-12-30T01:38:00Z,1660000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,,167.0,,,,,,,,,,,,,,,,
