actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
262,PT07M02.00S,2025-10-28T01:00:38.7Z,2,REGULAR,foul,personal,['1freethrow'],1627759,,,1610612740,34,39,2025-10-28T01:00:46Z,2590000,False,,,0,,J. Brown shooting personal FOUL (2 PF) (Jordan 1 FT),"[1627759, 201599]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204058.0,,2.0,0.0,Jordan,201599.0,,
264,PT07M02.00S,2025-10-28T01:01:07.0Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],201599,,,1610612740,35,39,2025-10-28T01:01:07Z,2610000,False,,,0,,D. Jordan Free Throw 1 of 1 (7 PTS),[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
265,PT06M55.00S,2025-10-28T01:01:16.0Z,2,REGULAR,3pt,Jump Shot,[],1630202,23.47240473061761,8.57843137254902,1610612738,35,39,2025-10-28T01:01:23Z,2620000,False,207.0,168.0,1,left,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,26.67,Missed,,,,,,,,,,,,,,,,,,
266,PT06M52.00S,2025-10-28T01:01:19.2Z,2,REGULAR,rebound,offensive,[],1630202,,,1610612738,35,39,2025-10-28T01:01:19Z,2630000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,,265.0,,,2.0,1.0,1.0,,,,,,,,
267,PT06M50.00S,2025-10-28T01:01:20.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629674,15.456636005256241,51.9607843137255,1610612738,35,41,2025-10-28T01:01:30Z,2640000,False,-10.0,93.0,1,left,N. Queta 9' Hook (2 PTS) (P. Pritchard 2 AST),"[1629674, 1630202]",1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Center,9.33,Made,2.0,P. Pritchard,1630202.0,2.0,,,,,,,,,,,,,,
269,PT06M35.00S,2025-10-28T01:01:38.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629674,,,1610612740,35,41,2025-10-28T01:01:46Z,2660000,False,,,0,,N. Queta shooting personal FOUL (2 PF) (Jones 2 FT),"[1629674, 1630529]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628485.0,,2.0,0.0,Jones,1630529.0,,
271,PT06M35.00S,2025-10-28T01:02:02.6Z,2,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,36,41,2025-10-28T01:02:02Z,2680000,False,,,0,,H. Jones Free Throw 1 of 2 (6 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
272,PT06M35.00S,2025-10-28T01:02:03.4Z,2,REGULAR,substitution,out,[],1628401,,,1610612740,36,41,2025-10-28T01:02:13Z,2690000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M35.00S,2025-10-28T01:02:03.4Z,2,REGULAR,substitution,out,[],1629674,,,1610612740,36,41,2025-10-28T01:02:13Z,2700000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M35.00S,2025-10-28T01:02:03.4Z,2,REGULAR,substitution,in,[],1630568,,,1610612740,36,41,2025-10-28T01:02:13Z,2710000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M35.00S,2025-10-28T01:02:03.4Z,2,REGULAR,substitution,in,[],1630573,,,1610612740,36,41,2025-10-28T01:02:13Z,2720000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT06M35.00S,2025-10-28T01:02:24.4Z,2,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,37,41,2025-10-28T01:02:24Z,2730000,False,,,0,,H. Jones Free Throw 2 of 2 (7 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
277,PT06M27.00S,2025-10-28T01:02:34.3Z,2,REGULAR,2pt,Jump Shot,[],1627759,19.92444152431012,24.509803921568626,1610612738,37,41,2025-10-28T01:02:40Z,2740000,False,127.0,135.0,1,left,MISS J. Brown 18' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,18.55,Missed,,,,,,,,,,,,,,,,,,
278,PT06M24.00S,2025-10-28T01:02:37.0Z,2,REGULAR,rebound,offensive,[],1631169,,,1610612738,37,41,2025-10-28T01:02:37Z,2750000,False,,,0,,J. Minott REBOUND (Off:2 Def:4),[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,Mid-Range,16-24 Right Center,,,,,,,277.0,,,6.0,4.0,2.0,,,,,,,,
279,PT06M22.00S,2025-10-28T01:02:38.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631169,12.565703022339028,53.67647058823529,1610612738,37,41,2025-10-28T01:02:43Z,2760000,False,-18.0,66.0,1,left,MISS J. Minott 6' floating Shot,[1631169],1610612738.0,BOS,floating,,,Minott,J. Minott,,,,,In The Paint (Non-RA),0-8 Center,6.81,Missed,,,,,,,,,,,,,,,,,,
280,PT06M20.00S,2025-10-28T01:02:40.5Z,2,REGULAR,rebound,offensive,[],1630568,,,1610612738,37,41,2025-10-28T01:02:40Z,2770000,False,,,0,,L. Garza REBOUND (Off:2 Def:1),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,279.0,,,3.0,1.0,2.0,,,,,,,,
281,PT06M17.00S,2025-10-28T01:02:44.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630202,14.4053876478318,43.627450980392155,1610612738,37,43,2025-10-28T01:03:26Z,2780000,False,32.0,83.0,1,left,P. Pritchard 8' turnaround fadeaway Jump Shot (7 PTS),[1630202],1610612738.0,BOS,turnaround fadeaway,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,8.88,Made,7.0,,,,,,,,,,,,,,,,,
282,PT06M04.00S,2025-10-28T01:02:57.1Z,2,REGULAR,3pt,Jump Shot,[],1629673,69.59592641261499,22.30392156862745,1610612740,37,43,2025-10-28T01:03:47Z,2790000,False,-138.0,233.0,1,right,MISS J. Poole 27' pullup 3PT,[1629673],1610612740.0,NOP,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,27.13,Missed,,,,,,,,,,,,,,,,,,
283,PT06M03.00S,2025-10-28T01:02:58.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,37,43,2025-10-28T01:03:08Z,2800000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,282.0,,,,,,,,,,,,,
285,PT05M46.00S,2025-10-28T01:03:23.7Z,2,REGULAR,3pt,Jump Shot,[],1630568,32.40801576872536,51.71568627450981,1610612738,37,46,2025-10-28T01:03:29Z,2820000,False,-9.0,252.0,1,left,L. Garza 25' 3PT  (9 PTS) (P. Pritchard 3 AST),"[1630568, 1630202]",1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Center,25.22,Made,9.0,P. Pritchard,1630202.0,3.0,,,,,,,,,,,,,,
287,PT05M29.00S,2025-10-28T01:03:40.2Z,2,REGULAR,turnover,bad pass,[],1630180,,,1610612740,37,46,2025-10-28T01:03:45Z,2840000,False,,,0,,S. Bey bad pass TURNOVER (1 TO),"[1630180, 1631169]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1.0,,,,,Minott,1631169.0
288,PT05M29.00S,2025-10-28T01:03:40.2Z,2,REGULAR,steal,,[],1631169,,,1610612738,37,46,2025-10-28T01:03:42Z,2850000,False,,,0,,J. Minott STEAL (1 STL),[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
289,PT05M24.00S,2025-10-28T01:03:44.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631169,5.469776609724048,49.26470588235294,1610612738,37,48,2025-10-28T01:03:52Z,2860000,False,4.0,-1.0,1,left,J. Minott running DUNK (11 PTS),[1631169],1610612738.0,BOS,running,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,0.39,Made,11.0,,,,,,,,,,,,,,,,,
290,PT05M11.00S,2025-10-28T01:03:57.5Z,2,REGULAR,3pt,Jump Shot,[],1630180,89.04402102496715,2.696078431372549,1610612740,37,48,2025-10-28T01:04:04Z,2870000,False,-237.0,50.0,1,right,MISS S. Bey 24' 3PT,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,24.18,Missed,,,,,,,,,,,,,,,,,,
291,PT05M07.00S,2025-10-28T01:04:01.5Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,37,48,2025-10-28T01:04:04Z,2880000,False,,,0,,J. Brown REBOUND (Off:0 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,,,,,290.0,,,5.0,5.0,0.0,,,,,,,,
292,PT05M05.00S,2025-10-28T01:04:15.2Z,2,REGULAR,foul,offensive,['inpenalty'],1630568,,,1610612738,37,48,2025-10-28T01:04:26Z,2890000,False,,,0,,L. Garza offensive FOUL (3 PF),"[1630568, 1629673]",1610612738.0,BOS,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1628485.0,,3.0,0.0,Poole,1629673.0,,
294,PT05M05.00S,2025-10-28T01:04:15.2Z,2,REGULAR,turnover,offensive foul,[],1630568,,,1610612738,37,48,2025-10-28T01:04:15Z,2910000,False,,,0,,L. Garza offensive foul TURNOVER (1 TO),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1628485.0,1.0,,,,,,
295,PT05M05.00S,2025-10-28T01:04:25.5Z,2,REGULAR,substitution,out,[],1642847,,,1610612740,37,48,2025-10-28T01:04:46Z,2920000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT05M05.00S,2025-10-28T01:04:25.5Z,2,REGULAR,substitution,out,[],201599,,,1610612740,37,48,2025-10-28T01:04:46Z,2930000,False,,,0,,SUB out: D. Jordan,[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT05M05.00S,2025-10-28T01:04:25.5Z,2,REGULAR,substitution,out,[],1627759,,,1610612740,37,48,2025-10-28T01:04:46Z,2940000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT05M05.00S,2025-10-28T01:04:25.5Z,2,REGULAR,substitution,in,[],1630631,,,1610612740,37,48,2025-10-28T01:04:46Z,2950000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT05M05.00S,2025-10-28T01:04:25.5Z,2,REGULAR,substitution,in,[],1642274,,,1610612740,37,48,2025-10-28T01:04:46Z,2960000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT05M05.00S,2025-10-28T01:04:25.5Z,2,REGULAR,substitution,in,[],1629014,,,1610612740,37,48,2025-10-28T01:04:46Z,2970000,False,,,0,,SUB in: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M52.00S,2025-10-28T01:05:14.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,71.04139290407359,80.63725490196079,1610612740,37,48,2025-10-28T01:05:41Z,2972500,False,153.0,220.0,1,right,MISS J. Poole 26' 3PT,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,26.78,Missed,,,,,,,,,,,,,,,,,,
302,PT04M51.00S,2025-10-28T01:05:15.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,37,48,2025-10-28T01:05:41Z,2973750,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,301.0,,,,,,,,,,,,,
304,PT04M41.00S,2025-10-28T01:05:47.4Z,2,REGULAR,3pt,Jump Shot,[],1630573,31.750985545335087,70.09803921568627,1610612738,37,48,2025-10-28T01:05:52Z,3010000,False,-100.0,246.0,1,left,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,26.57,Missed,,,,,,,,,,,,,,,,,,
305,PT04M36.00S,2025-10-28T01:05:52.4Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,37,48,2025-10-28T01:05:52Z,3020000,False,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,304.0,,,1.0,1.0,0.0,,,,,,,,
306,PT04M35.00S,2025-10-28T01:05:53.1Z,2,REGULAR,turnover,bad pass,[],1630529,,,1610612740,37,48,2025-10-28T01:06:01Z,3030000,False,,,0,,H. Jones bad pass TURNOVER (1 TO),"[1630529, 1630573]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1.0,,,,,Hauser,1630573.0
307,PT04M35.00S,2025-10-28T01:05:53.1Z,2,REGULAR,steal,,[],1630573,,,1610612738,37,48,2025-10-28T01:05:55Z,3040000,False,,,0,,S. Hauser STEAL (1 STL),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
308,PT04M25.00S,2025-10-28T01:06:03.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,20.581471747700395,92.40196078431373,1610612738,37,51,2025-10-28T01:06:09Z,3050000,False,-212.0,141.0,1,left,P. Pritchard 25' 3PT step back (10 PTS),[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,25.46,Made,10.0,,,,,,,,,,,,,,,,,
309,PT04M00.00S,2025-10-28T01:06:27.7Z,2,REGULAR,3pt,Jump Shot,[],1630180,72.7496714848883,17.401960784313726,1610612740,37,51,2025-10-28T01:06:31Z,3060000,False,-163.0,204.0,1,right,MISS S. Bey 26' 3PT,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,,
310,PT03M58.00S,2025-10-28T01:06:29.7Z,2,REGULAR,rebound,defensive,[],1631169,,,1610612738,37,51,2025-10-28T01:06:31Z,3070000,False,,,0,,J. Minott REBOUND (Off:2 Def:5),[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Left Center,,,,,,,309.0,,,7.0,5.0,2.0,,,,,,,,
311,PT03M54.00S,2025-10-28T01:06:34.2Z,2,REGULAR,turnover,bad pass,[],1630202,,,1610612738,37,51,2025-10-28T01:06:37Z,3080000,False,,,0,,P. Pritchard bad pass TURNOVER (1 TO),"[1630202, 1630180]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1.0,,,,,Bey,1630180.0
312,PT03M54.00S,2025-10-28T01:06:34.2Z,2,REGULAR,steal,,[],1630180,,,1610612740,37,51,2025-10-28T01:06:36Z,3090000,False,,,0,,S. Bey STEAL (2 STL),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
313,PT03M52.00S,2025-10-28T01:06:45.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631169,,,1610612740,37,51,2025-10-28T01:06:50Z,3100000,False,,,0,,J. Minott personal FOUL (2 PF) (Jones 2 FT),"[1631169, 1630529]",1610612738.0,BOS,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1628485.0,,2.0,0.0,Jones,1630529.0,,
315,PT03M52.00S,2025-10-28T01:07:12.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630529,,,1610612740,37,51,2025-10-28T01:07:12Z,3120000,False,,,0,,MISS H. Jones Free Throw 1 of 2,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
316,PT03M52.00S,2025-10-28T01:07:12.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,37,51,2025-10-28T01:07:12Z,3130000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,315.0,,,,,,,,,,,,,
317,PT03M52.00S,2025-10-28T01:07:13.5Z,2,REGULAR,substitution,out,[],1630180,,,1610612740,37,51,2025-10-28T01:07:20Z,3140000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT03M52.00S,2025-10-28T01:07:13.5Z,2,REGULAR,substitution,out,[],1630202,,,1610612740,37,51,2025-10-28T01:07:20Z,3150000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT03M52.00S,2025-10-28T01:07:13.5Z,2,REGULAR,substitution,in,[],1630530,,,1610612740,37,51,2025-10-28T01:07:20Z,3160000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT03M52.00S,2025-10-28T01:07:13.5Z,2,REGULAR,substitution,in,[],1627759,,,1610612740,37,51,2025-10-28T01:07:20Z,3170000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT03M52.00S,2025-10-28T01:07:39.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630529,,,1610612740,38,51,2025-10-28T01:07:39Z,3180000,False,,,0,,H. Jones Free Throw 2 of 2 (8 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
322,PT03M35.00S,2025-10-28T01:07:56.2Z,2,REGULAR,turnover,lost ball,[],1627759,,,1610612738,38,51,2025-10-28T01:08:00Z,3190000,False,,,0,,J. Brown lost ball TURNOVER (1 TO),"[1627759, 1630631]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,1.0,,,,,Alvarado,1630631.0
323,PT03M35.00S,2025-10-28T01:07:56.2Z,2,REGULAR,steal,,[],1630631,,,1610612740,38,51,2025-10-28T01:07:58Z,3200000,False,,,0,,J. Alvarado STEAL (2 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
324,PT03M32.00S,2025-10-28T01:07:59.6Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630631,67.7562417871222,39.950980392156865,1610612740,41,51,2025-10-28T01:08:18Z,3210000,False,-50.0,251.0,1,right,J. Alvarado 25' 3PT running pullup (5 PTS),[1630631],1610612740.0,NOP,running pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,25.56,Made,5.0,,,,,,,,,,,,,,,,,
325,PT03M17.00S,2025-10-28T01:08:14.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,14.799605781865965,51.71568627450981,1610612738,41,51,2025-10-28T01:08:18Z,3220000,False,-9.0,87.0,1,left,MISS A. Simons 8' driving floating Shot,[1629014],1610612738.0,BOS,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,8.7,Missed,,,,,,,,,,,,,,,,,,
326,PT03M14.00S,2025-10-28T01:08:17.3Z,2,REGULAR,rebound,defensive,[],1642274,,,1610612740,41,51,2025-10-28T01:08:18Z,3230000,False,,,0,,Y. Missi REBOUND (Off:1 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,325.0,,,3.0,2.0,1.0,,,,,,,,
327,PT03M09.00S,2025-10-28T01:08:21.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630631,85.10183968462549,3.9215686274509802,1610612740,41,51,2025-10-28T01:08:44Z,3240000,False,-230.0,88.0,1,right,MISS J. Alvarado 24' running 3PT,[1630631],1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,Left Corner 3,24+ Left,24.65,Missed,,,,,,,,,,,,,,,,,,
328,PT03M05.00S,2025-10-28T01:08:25.7Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612738,41,51,2025-10-28T01:08:26Z,3250000,False,,,0,,A. Simons REBOUND (Off:1 Def:1),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,,,,,,,327.0,,,2.0,1.0,1.0,,,,,,,,
329,PT02M58.00S,2025-10-28T01:08:32.7Z,2,REGULAR,2pt,Jump Shot,[],1629014,3.7614980289093296,67.8921568627451,1610612738,41,53,2025-10-28T01:08:41Z,3260000,False,-89.0,-17.0,1,left,A. Simons 9' pullup Jump Shot (5 PTS),[1629014],1610612738.0,BOS,pullup,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,9.11,Made,5.0,,,,,,,,,,,,,,,,,
330,PT02M47.00S,2025-10-28T01:08:47.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631169,,,1610612740,41,53,2025-10-28T01:08:52Z,3270000,False,,,0,,J. Minott personal FOUL (3 PF) (Poole 2 FT),"[1631169, 1629673]",1610612738.0,BOS,,,,Minott,J. Minott,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,201245.0,,3.0,0.0,Poole,1629673.0,,
332,PT02M47.00S,2025-10-28T01:09:18.4Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612740,42,53,2025-10-28T01:09:18Z,3290000,False,,,0,,J. Poole Free Throw 1 of 2 (7 PTS),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
333,PT02M47.00S,2025-10-28T01:09:19.5Z,2,REGULAR,substitution,out,[],1631169,,,1610612740,42,53,2025-10-28T01:09:25Z,3300000,False,,,0,,SUB out: J. Minott,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT02M47.00S,2025-10-28T01:09:19.5Z,2,REGULAR,substitution,out,[],1630568,,,1610612740,42,53,2025-10-28T01:09:25Z,3310000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT02M47.00S,2025-10-28T01:09:19.5Z,2,REGULAR,substitution,in,[],1630202,,,1610612740,42,53,2025-10-28T01:09:25Z,3320000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT02M47.00S,2025-10-28T01:09:19.5Z,2,REGULAR,substitution,in,[],1630214,,,1610612740,42,53,2025-10-28T01:09:25Z,3330000,False,,,0,,SUB in: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT02M47.00S,2025-10-28T01:09:40.7Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612740,43,53,2025-10-28T01:09:40Z,3340000,False,,,0,,J. Poole Free Throw 2 of 2 (8 PTS),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
338,PT02M33.00S,2025-10-28T01:09:56.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,13.61695137976347,49.26470588235294,1610612738,43,55,2025-10-28T01:10:05Z,3350000,False,4.0,75.0,1,left,J. Brown 7' driving floating Jump Shot (11 PTS),[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,7.56,Made,11.0,,,,,,,,,,,,,,,,,
339,PT02M14.00S,2025-10-28T01:10:14.6Z,2,REGULAR,3pt,Jump Shot,[],1630529,77.7431011826544,89.70588235294117,1610612740,46,55,2025-10-28T01:10:19Z,3360000,False,199.0,157.0,1,right,H. Jones 25' 3PT  (11 PTS) (Y. Missi 2 AST),"[1630529, 1642274]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,25.29,Made,11.0,Y. Missi,1642274.0,2.0,,,,,,,,,,,,,,
341,PT01M57.00S,2025-10-28T01:10:39.2Z,2,REGULAR,foul,personal,[],1630529,,,1610612738,46,55,2025-10-28T01:10:45Z,3380000,False,,,0,,H. Jones personal FOUL (3 PF),"[1630529, 1627759]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,201245.0,,3.0,0.0,Brown,1627759.0,,
343,PT01M57.00S,2025-10-28T01:10:57.4Z,2,REGULAR,substitution,out,[],1630573,,,1610612738,46,55,2025-10-28T01:11:01Z,3400000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT01M57.00S,2025-10-28T01:10:57.4Z,2,REGULAR,substitution,in,[],1628401,,,1610612738,46,55,2025-10-28T01:11:01Z,3410000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
