actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
180,PT11M26.00S,2025-11-18T01:43:09.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641717,27.414586070959263,75.98039215686273,1610612760,24,52,2025-11-18T01:43:19Z,1800000,False,-130.0,205.0,1,left,C. Wallace 24' 3PT  (3 PTS) (I. Joe 2 AST),"[1641717, 1630198]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,24.29,Made,,3.0,I. Joe,1630198.0,2.0,,,,,,,,,,,,,
183,PT10M59.00S,2025-11-18T01:43:52.9Z,2,REGULAR,3pt,Jump Shot,[],1630530,93.38042049934296,96.81372549019608,1610612740,27,52,2025-11-18T01:43:58Z,1830000,False,234.0,10.0,1,right,T. Murphy III 3PT  (5 PTS) (M. Peavy 2 AST),"[1630530, 1642877]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,23.43,Made,,5.0,M. Peavy,1642877.0,2.0,,,,,,,,,,,,,
185,PT10M50.00S,2025-11-18T01:44:02.7Z,2,REGULAR,3pt,Jump Shot,[],1642349,26.49474375821288,17.15686274509804,1610612760,27,52,2025-11-18T01:44:15Z,1850000,False,164.0,197.0,1,left,MISS A. Mitchell 25' 3PT,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Right Center,25.62,Missed,,,,,,,,,,,,,,,,,,
186,PT10M49.00S,2025-11-18T01:44:06.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,27,52,2025-11-18T01:44:06Z,1860000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,185.0,,,,,,,,,,,,,,,,,
188,PT10M33.00S,2025-11-18T01:44:31.3Z,2,REGULAR,turnover,out-of-bounds,[],1630631,,,1610612740,27,52,2025-11-18T01:44:38Z,1880000,False,,,0,,J. Alvarado bad pass out-of-bounds TURNOVER (1 TO),[1630631],1610612740.0,NOP,bad pass,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,1627962.0,,,,,,,,,
189,PT10M18.00S,2025-11-18T01:44:59.0Z,2,REGULAR,turnover,lost ball,[],1641717,,,1610612760,27,52,2025-11-18T01:45:05Z,1890000,False,,,0,,C. Wallace lost ball TURNOVER (1 TO),"[1641717, 1642274]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,Missi,1642274.0,,,,,,,,,,
190,PT10M18.00S,2025-11-18T01:44:59.0Z,2,REGULAR,steal,,[],1642274,,,1610612740,27,52,2025-11-18T01:45:01Z,1900000,False,,,0,,Y. Missi STEAL (1 STL),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
191,PT09M59.00S,2025-11-18T01:45:17.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642877,85.75886990801577,52.69607843137255,1610612740,29,52,2025-11-18T01:45:22Z,1910000,False,13.0,81.0,1,right,M. Peavy 8' Jump Shot (9 PTS) (Y. Missi 1 AST),"[1642877, 1642274]",1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,In The Paint (Non-RA),8-16 Center,8.25,Made,,9.0,Y. Missi,1642274.0,1.0,,,,,,,,,,,,,
193,PT09M47.00S,2025-11-18T01:45:29.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628392,11.777266754270697,42.15686274509804,1610612760,29,54,2025-11-18T01:45:50Z,1930000,False,39.0,58.0,1,left,I. Hartenstein 7' turnaround Hook (6 PTS) (C. Wallace 3 AST),"[1628392, 1641717]",1610612760.0,OKC,turnaround,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,7.02,Made,,6.0,C. Wallace,1641717.0,3.0,,,,,,,,,,,,,
195,PT09M34.00S,2025-11-18T01:45:43.3Z,2,REGULAR,3pt,Jump Shot,[],1642877,72.61826544021025,80.3921568627451,1610612740,29,54,2025-11-18T01:45:54Z,1950000,False,152.0,205.0,1,right,MISS M. Peavy 25' 3PT,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Above the Break 3,24+ Right Center,25.51,Missed,,,,,,,,,,,,,,,,,,
196,PT09M34.00S,2025-11-18T01:45:43.3Z,2,REGULAR,rebound,defensive,[],1641717,,,1610612760,29,54,2025-11-18T01:45:54Z,1960000,False,,,0,,C. Wallace REBOUND (Off:0 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,,,195.0,,,,,,,,,,,,,1.0,1.0,0.0,,
197,PT09M27.00S,2025-11-18T01:45:53.4Z,2,REGULAR,foul,personal,[],1642877,,,1610612760,29,54,2025-11-18T01:46:00Z,1970000,False,,,0,,M. Peavy personal FOUL (1 PF),"[1642877, 1631096]",1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202037.0,1.0,0.0,Holmgren,1631096.0,,,,,
199,PT09M22.00S,2025-11-18T01:46:16.3Z,2,REGULAR,3pt,Jump Shot,[],1642349,31.225361366622867,35.049019607843135,1610612760,29,54,2025-11-18T01:46:21Z,1990000,False,75.0,241.0,1,left,MISS A. Mitchell 25' pullup 3PT,[1642349],1610612760.0,OKC,pullup,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Center,25.23,Missed,,,,,,,,,,,,,,,,,,
200,PT09M19.00S,2025-11-18T01:46:19.3Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,29,54,2025-11-18T01:46:21Z,2000000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,199.0,,,,,,,,,,,,,2.0,1.0,1.0,,
201,PT09M12.00S,2025-11-18T01:46:26.1Z,2,REGULAR,3pt,Jump Shot,[],1630631,94.69448094612353,2.941176470588235,1610612740,29,54,2025-11-18T01:46:32Z,2010000,False,-235.0,-3.0,1,right,MISS J. Alvarado 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
202,PT09M09.00S,2025-11-18T01:46:29.1Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,29,54,2025-11-18T01:46:32Z,2020000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,,,201.0,,,,,,,,,,,,,3.0,3.0,0.0,,
203,PT08M59.00S,2025-11-18T01:46:39.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642349,17.559132720105126,40.44117647058824,1610612760,29,54,2025-11-18T01:46:47Z,2030000,False,48.0,113.0,1,left,MISS A. Mitchell 12' driving floating Shot,[1642349],1610612760.0,OKC,driving floating,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,12.23,Missed,,,,,,,,,,,,,,,,,,
204,PT08M55.00S,2025-11-18T01:46:43.2Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612760,29,54,2025-11-18T01:51:24Z,2040000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,203.0,,,,,,,,,,,,,2.0,1.0,1.0,,
222,PT08M55.00S,2025-11-18T01:46:43.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,9.937582128777924,48.28431372549019,1610612760,29,54,2025-11-18T01:50:40Z,2045000,False,9.0,41.0,1,left,MISS I. Hartenstein tip Layup,[1628392],1610612760.0,OKC,tip,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,4.18,Missed,,,,,,,,,,,,,,,,,,
223,PT08M55.00S,2025-11-18T01:46:43.7Z,2,REGULAR,rebound,offensive,[],1630198,,,1610612760,29,54,2025-11-18T01:50:06Z,2047500,False,,,0,,I. Joe REBOUND (Off:1 Def:0),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,222.0,,,,,,,,,,,,,1.0,0.0,1.0,,
205,PT08M50.00S,2025-11-18T01:46:48.2Z,2,REGULAR,turnover,lost ball,[],1630198,,,1610612760,29,54,2025-11-18T01:47:05Z,2050000,False,,,0,,I. Joe lost ball TURNOVER (1 TO),"[1630198, 1630631]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Mid-Range,16-24 Right,,,,,,,,1.0,Alvarado,1630631.0,,,,,,,,,,
206,PT08M50.00S,2025-11-18T01:46:48.2Z,2,REGULAR,steal,,[],1630631,,,1610612740,29,54,2025-11-18T01:46:51Z,2060000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
207,PT08M46.00S,2025-11-18T01:46:52.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,72.09264126149803,13.970588235294118,1610612740,32,54,2025-11-18T01:47:13Z,2070000,False,-180.0,210.0,1,right,T. Murphy III 27' 3PT  (8 PTS) (J. Hawkins 3 AST),"[1630530, 1641722]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,27.65,Made,,8.0,J. Hawkins,1641722.0,3.0,,,,,,,,,,,,,
209,PT08M33.00S,2025-11-18T01:47:08.1Z,2,REGULAR,foul,personal,[],1630631,,,1610612760,32,54,2025-11-18T01:47:23Z,2090000,False,,,0,,J. Alvarado personal FOUL (3 PF),"[1630631, 1631096]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,3.0,0.0,Holmgren,1631096.0,,,,,
211,PT08M33.00S,2025-11-18T01:47:22.4Z,2,REGULAR,substitution,out,[],1630631,,,1610612760,32,54,2025-11-18T01:47:37Z,2110000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M33.00S,2025-11-18T01:47:22.4Z,2,REGULAR,substitution,out,[],1641717,,,1610612760,32,54,2025-11-18T01:47:37Z,2120000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M33.00S,2025-11-18T01:47:22.4Z,2,REGULAR,substitution,in,[],1642847,,,1610612760,32,54,2025-11-18T01:47:37Z,2130000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M33.00S,2025-11-18T01:47:22.4Z,2,REGULAR,substitution,in,[],1642964,,,1610612760,32,54,2025-11-18T01:47:37Z,2140000,False,,,0,,SUB in: B. Barnhizer,[1642964],1610612760.0,OKC,,,,Barnhizer,B. Barnhizer,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M25.00S,2025-11-18T01:47:45.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,18.478975032851512,40.19607843137255,1610612760,32,56,2025-11-18T01:47:54Z,2150000,False,49.0,121.0,1,left,C. Holmgren 13' pullup Jump Shot (11 PTS) (I. Hartenstein 2 AST),"[1631096, 1628392]",1610612760.0,OKC,pullup,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,13.07,Made,,11.0,I. Hartenstein,1628392.0,2.0,,,,,,,,,,,,,
217,PT08M14.00S,2025-11-18T01:47:57.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,84.70762155059133,41.42156862745098,1610612740,34,56,2025-11-18T01:48:03Z,2170000,False,-43.0,91.0,1,right,T. Murphy III 10' driving floating Jump Shot (10 PTS),[1630530],1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,10.08,Made,,10.0,,,,,,,,,,,,,,,,
218,PT08M02.00S,2025-11-18T01:48:09.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642349,8.360709592641262,54.41176470588235,1610612760,34,58,2025-11-18T01:49:09Z,2180000,False,-22.0,26.0,1,left,A. Mitchell alley-oop Layup (4 PTS) (I. Hartenstein 3 AST),"[1642349, 1628392]",1610612760.0,OKC,alley-oop,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,3.42,Made,,4.0,I. Hartenstein,1628392.0,3.0,,,,,,,,,,,,,
220,PT07M54.00S,2025-11-18T01:48:17.0Z,2,REGULAR,3pt,Jump Shot,[],1630530,67.23061760840999,47.794117647058826,1610612740,37,58,2025-11-18T01:48:22Z,2200000,False,-11.0,256.0,1,right,T. Murphy III 25' 3PT step back (13 PTS),[1630530],1610612740.0,NOP,step back,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,25.57,Made,,13.0,,,,,,,,,,,,,,,,
221,PT07M53.00S,2025-11-18T01:48:24.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,37,58,2025-11-18T01:48:24Z,2210000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M53.00S,2025-11-18T01:49:54.4Z,2,REGULAR,substitution,out,[],1641722,,,1610612760,37,58,2025-11-18T01:51:02Z,2220000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M53.00S,2025-11-18T01:49:54.4Z,2,REGULAR,substitution,in,[],1630529,,,1610612760,37,58,2025-11-18T01:51:02Z,2230000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M35.00S,2025-11-18T01:51:31.7Z,2,REGULAR,3pt,Jump Shot,[],1631096,14.14257555847569,94.85294117647058,1610612760,37,58,2025-11-18T01:51:36Z,2240000,False,-224.0,80.0,1,left,MISS C. Holmgren 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,23.83,Missed,,,,,,,,,,,,,,,,,,
227,PT07M32.00S,2025-11-18T01:51:34.7Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,37,58,2025-11-18T01:51:36Z,2250000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,,,226.0,,,,,,,,,,,,,3.0,2.0,1.0,,
228,PT07M25.00S,2025-11-18T01:51:41.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642847,92.46057818659659,56.86274509803921,1610612740,37,58,2025-11-18T01:52:06Z,2260000,False,34.0,18.0,1,right,MISS J. Fears driving floating Shot,[1642847],1610612740.0,NOP,driving floating,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,3.89,Missed,,,,,,,,,,,,,,,,,,
229,PT07M22.00S,2025-11-18T01:51:44.8Z,2,REGULAR,rebound,defensive,[],1642964,,,1610612760,37,58,2025-11-18T01:52:06Z,2270000,False,,,0,,B. Barnhizer REBOUND (Off:0 Def:1),[1642964],1610612760.0,OKC,,,,Barnhizer,B. Barnhizer,,,,,Restricted Area,0-8 Center,,,228.0,,,,,,,,,,,,,1.0,1.0,0.0,,
230,PT07M13.00S,2025-11-18T01:51:53.9Z,2,REGULAR,3pt,Jump Shot,[],1630198,38.18988173455979,53.18627450980392,1610612760,37,58,2025-11-18T01:51:58Z,2280000,False,-16.0,306.0,1,left,MISS I. Joe 30' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,30.69,Missed,,,,,,,,,,,,,,,,,,
231,PT07M10.00S,2025-11-18T01:51:56.9Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,37,58,2025-11-18T01:51:58Z,2290000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,230.0,,,,,,,,,,,,,4.0,3.0,1.0,,
232,PT07M03.00S,2025-11-18T01:52:03.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,89.30683311432325,37.00980392156863,1610612740,37,58,2025-11-18T01:52:12Z,2300000,False,-65.0,48.0,1,right,MISS T. Murphy III 8' driving floating Shot,[1630530],1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,8.08,Missed,,,,,,,,,,,,,,,,,,
233,PT07M00.00S,2025-11-18T01:52:06.6Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,37,58,2025-11-18T01:52:12Z,2310000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:4),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,232.0,,,,,,,,,,,,,4.0,4.0,0.0,,
234,PT06M51.00S,2025-11-18T01:52:15.0Z,2,REGULAR,3pt,Jump Shot,[],1630198,29.77989487516426,72.05882352941177,1610612760,37,61,2025-11-18T01:52:20Z,2320000,False,-110.0,227.0,1,left,I. Joe 25' 3PT  (9 PTS) (I. Hartenstein 4 AST),"[1630198, 1628392]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,25.27,Made,,9.0,I. Hartenstein,1628392.0,4.0,,,,,,,,,,,,,
236,PT06M31.00S,2025-11-18T01:52:36.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,92.19776609724047,48.03921568627451,1610612740,39,61,2025-11-18T01:52:47Z,2340000,False,-10.0,21.0,1,right,Y. Missi driving Layup (2 PTS),[1642274],1610612740.0,NOP,driving,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,2.3,Made,,2.0,,,,,,,,,,,,,,,,
237,PT06M13.00S,2025-11-18T01:52:53.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,7.835085413929041,49.50980392156863,1610612760,39,63,2025-11-18T01:52:58Z,2350000,False,2.0,21.0,1,left,I. Hartenstein cutting DUNK (8 PTS) (I. Joe 3 AST),"[1628392, 1630198]",1610612760.0,OKC,cutting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,2.12,Made,,8.0,I. Joe,1630198.0,3.0,,,,,,,,,,,,,
239,PT06M03.00S,2025-11-18T01:53:06.6Z,2,REGULAR,foul,personal,[],1642349,,,1610612740,39,63,2025-11-18T01:53:22Z,2370000,False,,,0,,A. Mitchell personal FOUL (1 PF),"[1642349, 1630530]",1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,1.0,0.0,Murphy III,1630530.0,,,,,
241,PT06M03.00S,2025-11-18T01:53:20.4Z,2,REGULAR,substitution,out,[],1642877,,,1610612740,39,63,2025-11-18T01:53:45Z,2390000,False,,,0,,SUB out: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M03.00S,2025-11-18T01:53:20.4Z,2,REGULAR,substitution,out,[],1642274,,,1610612740,39,63,2025-11-18T01:53:45Z,2400000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M03.00S,2025-11-18T01:53:20.4Z,2,REGULAR,substitution,out,[],1630530,,,1610612740,39,63,2025-11-18T01:53:45Z,2410000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M03.00S,2025-11-18T01:53:20.4Z,2,REGULAR,substitution,out,[],1630198,,,1610612740,39,63,2025-11-18T01:53:45Z,2420000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M03.00S,2025-11-18T01:53:20.4Z,2,REGULAR,substitution,in,[],1631255,,,1610612740,39,63,2025-11-18T01:53:45Z,2430000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M03.00S,2025-11-18T01:53:20.4Z,2,REGULAR,substitution,in,[],1642852,,,1610612740,39,63,2025-11-18T01:53:45Z,2440000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M03.00S,2025-11-18T01:53:20.4Z,2,REGULAR,substitution,in,[],1631121,,,1610612740,39,63,2025-11-18T01:53:45Z,2450000,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M03.00S,2025-11-18T01:53:20.4Z,2,REGULAR,substitution,in,[],1629652,,,1610612740,39,63,2025-11-18T01:53:45Z,2460000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M56.00S,2025-11-18T01:53:55.7Z,2,REGULAR,3pt,Jump Shot,[],1642847,73.14388961892247,15.196078431372548,1610612740,39,63,2025-11-18T01:54:03Z,2470000,False,-174.0,200.0,1,right,MISS J. Fears 26' 3PT,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,26.5,Missed,,,,,,,,,,,,,,,,,,
250,PT05M53.00S,2025-11-18T01:53:58.7Z,2,REGULAR,rebound,offensive,[],1642852,,,1610612740,39,63,2025-11-18T01:54:03Z,2480000,False,,,0,,D. Queen REBOUND (Off:1 Def:0),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Left Center,,,249.0,,,,,,,,,,,,,1.0,0.0,1.0,,
251,PT05M50.00S,2025-11-18T01:54:01.8Z,2,REGULAR,turnover,bad pass,[],1642852,,,1610612740,39,63,2025-11-18T01:54:06Z,2490000,False,,,0,,D. Queen bad pass TURNOVER (1 TO),"[1642852, 1642349]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Mitchell,1642349.0,,,,,,,,,,
252,PT05M50.00S,2025-11-18T01:54:01.8Z,2,REGULAR,steal,,[],1642349,,,1610612760,39,63,2025-11-18T01:55:33Z,2500000,False,,,0,,A. Mitchell STEAL (1 STL),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
253,PT05M40.00S,2025-11-18T01:54:11.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628392,32.14520367936925,35.294117647058826,1610612760,39,63,2025-11-18T01:54:17Z,2510000,False,74.0,250.0,1,left,MISS I. Hartenstein 26' 3PT,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,26.03,Missed,,,,,,,,,,,,,,,,,,
254,PT05M38.00S,2025-11-18T01:54:13.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,39,63,2025-11-18T01:54:17Z,2520000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,253.0,,,,,,,,,,,,,,,,,
256,PT05M30.00S,2025-11-18T01:54:28.9Z,2,REGULAR,3pt,Jump Shot,[],1642847,68.28186596583443,29.166666666666668,1610612740,42,63,2025-11-18T01:54:34Z,2540000,False,-104.0,246.0,1,right,J. Fears 26' 3PT pullup (9 PTS),[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,26.69,Made,,9.0,,,,,,,,,,,,,,,,
257,PT05M10.00S,2025-11-18T01:54:48.9Z,2,REGULAR,3pt,Jump Shot,[],1629652,32.53942181340342,36.51960784313725,1610612760,42,63,2025-11-18T01:54:54Z,2550000,False,67.0,253.0,1,left,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,26.22,Missed,,,,,,,,,,,,,,,,,,
258,PT05M06.00S,2025-11-18T01:54:52.9Z,2,REGULAR,rebound,defensive,[],1631255,,,1610612740,42,63,2025-11-18T01:54:54Z,2560000,False,,,0,,K. Matković REBOUND (Off:0 Def:1),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Center,,,257.0,,,,,,,,,,,,,1.0,1.0,0.0,,
259,PT04M57.00S,2025-11-18T01:55:01.7Z,2,REGULAR,3pt,Jump Shot,[],1631255,64.99671484888306,44.85294117647059,1610612740,45,63,2025-11-18T01:55:06Z,2570000,False,-26.0,277.0,1,right,K. Matković 27' 3PT  (6 PTS) (J. Fears 1 AST),"[1631255, 1642847]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Center,27.77,Made,,6.0,J. Fears,1642847.0,1.0,,,,,,,,,,,,,
261,PT04M56.00S,2025-11-18T01:55:13.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,45,63,2025-11-18T01:55:13Z,2590000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M56.00S,2025-11-18T01:56:53.9Z,2,REGULAR,substitution,out,[],1631096,,,1610612760,45,63,2025-11-18T01:57:53Z,2600000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M56.00S,2025-11-18T01:56:53.9Z,2,REGULAR,substitution,out,[],1642964,,,1610612760,45,63,2025-11-18T01:57:53Z,2610000,False,,,0,,SUB out: B. Barnhizer,[1642964],1610612760.0,OKC,,,,Barnhizer,B. Barnhizer,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M56.00S,2025-11-18T01:56:53.9Z,2,REGULAR,substitution,out,[],1628392,,,1610612760,45,63,2025-11-18T01:57:53Z,2620000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
