actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
591,PT09M38.00S,2025-12-28T02:01:11.9Z,4,REGULAR,3pt,Jump Shot,[],1631123,87.46714848883047,95.34313725490196,1610612756,91,100,2025-12-28T02:01:16Z,5760000,False,227.0,65.0,1,right,J. Bouyea 3PT  (7 PTS) (J. Goodwin 4 AST),"[1631123, 1630692]",1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,Right Corner 3,24+ Right,,,,,,Made,7.0,,23.59,,,,,,J. Goodwin,1630692.0,4.0,,,
593,PT09M24.00S,2025-12-28T02:01:29.1Z,4,REGULAR,foul,offensive,[],1629627,,,1610612740,91,100,2025-12-28T02:01:39Z,5780000,False,,,0,,Z. Williamson charge offensive FOUL (2 PF),"[1629627, 1631221]",1610612740.0,NOP,charge,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Left,1627529.0,2.0,0.0,Gillespie,1631221.0,,,,,,,,,,,,,,,
595,PT09M24.00S,2025-12-28T02:01:29.1Z,4,REGULAR,turnover,offensive foul,[],1629627,,,1610612740,91,100,2025-12-28T02:01:29Z,5800000,False,,,0,,Z. Williamson offensive foul TURNOVER (3 TO),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Left,1627529.0,,,,,,,,,,,,,,,,,3.0,,
596,PT09M24.00S,2025-12-28T02:01:46.3Z,4,REGULAR,substitution,out,[],1629627,,,1610612756,91,100,2025-12-28T02:01:51Z,5810000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT09M24.00S,2025-12-28T02:01:46.3Z,4,REGULAR,substitution,in,[],1642877,,,1610612756,91,100,2025-12-28T02:01:51Z,5820000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT09M03.00S,2025-12-28T02:02:12.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630692,90.62089356110381,45.34313725490196,1610612756,91,102,2025-12-28T02:04:42Z,5830000,False,-23.0,36.0,1,right,J. Goodwin driving Layup (16 PTS),[1630692],1610612756.0,PHX,driving,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,,,Made,16.0,,4.26,,,,,,,,,,,
599,PT08M55.00S,2025-12-28T02:02:24.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,91,102,2025-12-28T02:02:24Z,5840000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT08M55.00S,2025-12-28T02:04:45.2Z,4,REGULAR,substitution,out,[],1642274,,,1610612740,91,102,2025-12-28T02:04:59Z,5850000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT08M55.00S,2025-12-28T02:04:45.2Z,4,REGULAR,substitution,in,[],1642852,,,1610612740,91,102,2025-12-28T02:04:59Z,5860000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT08M48.00S,2025-12-28T02:05:23.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,5.206964520367937,47.05882352941176,1610612740,93,102,2025-12-28T02:05:28Z,5870000,False,15.0,-4.0,1,left,S. Bey driving Layup (13 PTS),[1630180],1610612740.0,NOP,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,Made,13.0,,1.51,,,,,,,,,,,
603,PT08M27.00S,2025-12-28T02:05:45.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,83.39356110381078,45.588235294117645,1610612756,93,102,2025-12-28T02:06:26Z,5880000,False,-22.0,104.0,1,right,MISS J. Goodwin 10' turnaround Shot,[1630692],1610612756.0,PHX,turnaround,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,10.59,,,,,,,,,,,
604,PT08M25.00S,2025-12-28T02:05:47.6Z,4,REGULAR,rebound,defensive,[],1642852,,,1610612740,93,102,2025-12-28T02:06:26Z,5890000,False,,,0,,D. Queen REBOUND (Off:3 Def:7),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,603.0,,10.0,7.0,3.0,,,,,,,,
605,PT08M16.00S,2025-12-28T02:05:55.6Z,4,REGULAR,foul,personal,['2freethrow'],1642853,,,1610612740,93,102,2025-12-28T02:06:03Z,5900000,False,,,0,,R. Fleming shooting personal FOUL (2 PF) (Fears 2 FT),"[1642853, 1642847]",1610612756.0,PHX,shooting,,,Fleming,R. Fleming,,,,,Restricted Area,0-8 Center,1627529.0,2.0,1.0,Fears,1642847.0,,,,,,,,,,,,,,,
607,PT08M16.00S,2025-12-28T02:06:28.3Z,4,REGULAR,freethrow,1 of 2,[],1642847,,,1610612740,94,102,2025-12-28T02:06:28Z,5920000,False,,,0,,J. Fears Free Throw 1 of 2 (13 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
608,PT08M16.00S,2025-12-28T02:06:32.4Z,4,REGULAR,substitution,out,[],1631221,,,1610612740,94,102,2025-12-28T02:06:52Z,5930000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT08M16.00S,2025-12-28T02:06:32.4Z,4,REGULAR,substitution,out,[],1642853,,,1610612740,94,102,2025-12-28T02:06:52Z,5940000,False,,,0,,SUB out: R. Fleming,[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT08M16.00S,2025-12-28T02:06:32.4Z,4,REGULAR,substitution,out,[],1630692,,,1610612740,94,102,2025-12-28T02:06:52Z,5950000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT08M16.00S,2025-12-28T02:06:32.4Z,4,REGULAR,substitution,in,[],1626164,,,1610612740,94,102,2025-12-28T02:06:52Z,5960000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT08M16.00S,2025-12-28T02:06:32.4Z,4,REGULAR,substitution,in,[],1628415,,,1610612740,94,102,2025-12-28T02:06:52Z,5970000,False,,,0,,SUB in: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT08M16.00S,2025-12-28T02:06:32.4Z,4,REGULAR,substitution,in,[],1626220,,,1610612740,94,102,2025-12-28T02:06:52Z,5980000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT08M16.00S,2025-12-28T02:07:06.1Z,4,REGULAR,freethrow,2 of 2,[],1642847,,,1610612740,95,102,2025-12-28T02:07:06Z,5990000,False,,,0,,J. Fears Free Throw 2 of 2 (14 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
615,PT07M52.00S,2025-12-28T02:07:32.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631123,81.42247043363994,48.03921568627451,1610612756,95,102,2025-12-28T02:08:13Z,6000000,False,-10.0,122.0,1,right,MISS J. Bouyea 12' pullup Shot - blocked,"[1631123, 1642847]",1610612756.0,PHX,pullup,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,12.25,,,,Fears,1642847.0,,,,,,
616,PT07M52.00S,2025-12-28T02:07:32.6Z,4,REGULAR,block,,[],1642847,,,1610612756,95,102,2025-12-28T02:07:35Z,6010000,False,,,0,,J. Fears BLOCK (1 BLK),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
617,PT07M51.00S,2025-12-28T02:07:33.6Z,4,REGULAR,rebound,offensive,[],1631123,,,1610612756,95,102,2025-12-28T02:08:02Z,6020000,False,,,0,,J. Bouyea REBOUND (Off:1 Def:2),[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,615.0,,3.0,2.0,1.0,,,,,,,,
618,PT07M50.00S,2025-12-28T02:07:36.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631123,82.7365308804205,44.36274509803921,1610612756,95,104,2025-12-28T02:08:07Z,6030000,False,-28.0,110.0,1,right,J. Bouyea 11' Jump Shot (9 PTS),[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,9.0,,11.34,,,,,,,,,,,
619,PT07M40.00S,2025-12-28T02:07:46.5Z,4,REGULAR,foul,personal,[],1630208,,,1610612740,95,104,2025-12-28T02:08:30Z,6040000,False,,,0,,N. Richards personal FOUL (3 PF),"[1630208, 1642852]",1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,1627529.0,3.0,0.0,Queen,1642852.0,,,,,,,,,,,,,,,
621,PT07M40.00S,2025-12-28T02:07:59.2Z,4,REGULAR,foul,technical,['1freethrow'],1628415,,,1610612740,95,104,2025-12-28T02:08:06Z,6060000,False,,,0,,D. Brooks technical FOUL (1 Tech),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,201639.0,1.0,1.0,,,,,,,,,,,,,,,,,
654,PT07M40.00S,2025-12-28T02:08:06.0Z,4,REGULAR,substitution,out,[],1642877,,,1610612740,95,104,2025-12-28T02:12:13Z,6065000,False,,,0,,SUB out: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT07M40.00S,2025-12-28T02:08:06.0Z,4,REGULAR,substitution,in,[],1630530,,,1610612740,95,104,2025-12-28T02:12:13Z,6067500,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT07M40.00S,2025-12-28T02:08:12.8Z,4,REGULAR,freethrow,1 of 1,[],1630180,,,1610612740,95,104,2025-12-28T02:08:12Z,6070000,False,,,0,,MISS S. Bey technical Free Throw 1 of 1,[1630180],1610612740.0,NOP,technical,,,Bey,S. Bey,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
623,PT07M40.00S,2025-12-28T02:08:12.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,95,104,2025-12-28T02:08:12Z,6080000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,622.0,,,,,,,,,,,,
624,PT07M35.00S,2025-12-28T02:08:38.1Z,4,REGULAR,turnover,bad pass,[],1642852,,,1610612740,95,104,2025-12-28T02:08:43Z,6090000,False,,,0,,D. Queen bad pass TURNOVER (4 TO),"[1642852, 1630208]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,4.0,Richards,1630208.0
625,PT07M35.00S,2025-12-28T02:08:38.1Z,4,REGULAR,steal,,[],1630208,,,1610612756,95,104,2025-12-28T02:08:40Z,6100000,False,,,0,,N. Richards STEAL (1 STL),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
626,PT07M21.00S,2025-12-28T02:08:54.9Z,4,REGULAR,turnover,lost ball,[],1626164,,,1610612756,95,104,2025-12-28T02:10:47Z,6110000,False,,,0,,D. Booker lost ball TURNOVER (3 TO),"[1626164, 1642852]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,3.0,Queen,1642852.0
627,PT07M21.00S,2025-12-28T02:08:54.9Z,4,REGULAR,steal,,[],1642852,,,1610612740,95,104,2025-12-28T02:08:56Z,6120000,False,,,0,,D. Queen STEAL (1 STL),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
628,PT07M15.00S,2025-12-28T02:08:59.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630180,4.155716162943495,94.85294117647058,1610612740,95,104,2025-12-28T02:09:06Z,6130000,False,-224.0,-13.0,1,left,MISS S. Bey running 3PT,[1630180],1610612740.0,NOP,running,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,22.47,,,,,,,,,,,
629,PT07M12.00S,2025-12-28T02:09:02.4Z,4,REGULAR,rebound,offensive,[],1642847,,,1610612740,95,104,2025-12-28T02:09:02Z,6140000,False,,,0,,J. Fears REBOUND (Off:4 Def:4),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Left Corner 3,24+ Left,,,,,,,,628.0,,8.0,4.0,4.0,,,,,,,,
630,PT07M09.00S,2025-12-28T02:09:06.5Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1642847,6.258212877792378,71.81372549019608,1610612740,95,104,2025-12-28T02:11:31Z,6150000,False,-109.0,6.0,1,left,MISS J. Fears 10' pullup Shot,[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,10.93,,,,,,,,,,,
631,PT07M08.00S,2025-12-28T02:09:07.5Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612756,95,104,2025-12-28T02:11:31Z,6160000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:5),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Left,,,,,,,,630.0,,5.0,5.0,0.0,,,,,,,,
632,PT07M01.00S,2025-12-28T02:09:12.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631123,95.22010512483574,95.34313725490196,1610612756,95,107,2025-12-28T02:09:25Z,6170000,False,227.0,-8.0,1,right,J. Bouyea 3PT running (12 PTS) (D. Booker 3 AST),"[1631123, 1626164]",1610612756.0,PHX,running,,,Bouyea,J. Bouyea,,,,,Right Corner 3,24+ Right,,,,,,Made,12.0,,22.68,,,,,,D. Booker,1626164.0,3.0,,,
634,PT06M34.00S,2025-12-28T02:09:39.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,5.732588699080158,47.05882352941176,1610612740,97,107,2025-12-28T02:12:02Z,6190000,False,15.0,1.0,1,left,D. Queen driving finger roll Layup (19 PTS),[1642852],1610612740.0,NOP,driving finger roll,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,Made,19.0,,1.48,,,,,,,,,,,
635,PT06M15.00S,2025-12-28T02:09:58.5Z,4,REGULAR,2pt,Jump Shot,[],1628415,79.31997371879106,64.70588235294117,1610612756,97,107,2025-12-28T02:10:02Z,6200000,False,74.0,142.0,1,right,MISS D. Brooks 15' turnaround Shot,[1628415],1610612756.0,PHX,turnaround,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,15.98,,,,,,,,,,,
636,PT06M13.00S,2025-12-28T02:10:00.5Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612740,97,107,2025-12-28T02:10:02Z,6210000,False,,,0,,S. Bey REBOUND (Off:0 Def:3),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Mid-Range,8-16 Center,,,,,,,,635.0,,3.0,3.0,0.0,,,,,,,,
637,PT06M01.00S,2025-12-28T02:10:13.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,5.206964520367937,53.431372549019606,1610612740,97,107,2025-12-28T02:10:19Z,6220000,False,-17.0,-4.0,1,left,MISS D. Queen driving Layup,[1642852],1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.76,,,,,,,,,,,
638,PT06M01.00S,2025-12-28T02:10:13.4Z,4,REGULAR,rebound,offensive,[],1630180,,,1610612740,97,107,2025-12-28T02:10:19Z,6230000,False,,,0,,S. Bey REBOUND (Off:1 Def:3),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,,637.0,,4.0,3.0,1.0,,,,,,,,
639,PT06M01.00S,2025-12-28T02:10:16.7Z,4,REGULAR,foul,personal,['2freethrow'],1631123,,,1610612740,97,107,2025-12-28T02:10:27Z,6240000,False,,,0,,J. Bouyea shooting personal FOUL (1 PF) (Bey 2 FT),"[1631123, 1630180]",1610612756.0,PHX,shooting,,,Bouyea,J. Bouyea,,,,,Restricted Area,0-8 Center,202007.0,1.0,0.0,Bey,1630180.0,,,,,,,,,,,,,,,
641,PT06M01.00S,2025-12-28T02:10:44.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630180,,,1610612740,98,107,2025-12-28T02:10:44Z,6260000,False,,,0,,S. Bey Free Throw 1 of 2 (14 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
642,PT06M01.00S,2025-12-28T02:10:44.8Z,4,REGULAR,substitution,out,[],1631121,,,1610612740,98,107,2025-12-28T02:10:52Z,6270000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT06M01.00S,2025-12-28T02:10:44.8Z,4,REGULAR,substitution,out,[],1630208,,,1610612740,98,107,2025-12-28T02:10:52Z,6280000,False,,,0,,SUB out: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT06M01.00S,2025-12-28T02:10:44.8Z,4,REGULAR,substitution,in,[],1629627,,,1610612740,98,107,2025-12-28T02:10:52Z,6290000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT06M01.00S,2025-12-28T02:10:44.8Z,4,REGULAR,substitution,in,[],1642345,,,1610612740,98,107,2025-12-28T02:10:52Z,6300000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT06M01.00S,2025-12-28T02:11:11.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630180,,,1610612740,99,107,2025-12-28T02:11:11Z,6310000,False,,,0,,S. Bey Free Throw 2 of 2 (15 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
647,PT05M52.00S,2025-12-28T02:11:23.9Z,4,REGULAR,foul,personal,[],1642847,,,1610612756,99,107,2025-12-28T02:11:46Z,6320000,False,,,0,,J. Fears personal FOUL (3 PF),"[1642847, 1626164]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,202007.0,3.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,,
649,PT05M45.00S,2025-12-28T02:11:43.6Z,4,REGULAR,3pt,Jump Shot,[],1626164,68.15045992115637,37.99019607843137,1610612756,99,107,2025-12-28T02:13:44Z,6340000,False,-60.0,247.0,1,right,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.41,,,,,,,,,,,
650,PT05M43.00S,2025-12-28T02:11:45.4Z,4,REGULAR,rebound,defensive,[],1642852,,,1610612740,99,107,2025-12-28T02:11:45Z,6350000,False,,,0,,D. Queen REBOUND (Off:3 Def:8),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Center,,,,,,,,649.0,,11.0,8.0,3.0,,,,,,,,
651,PT05M38.00S,2025-12-28T02:11:51.8Z,4,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612740,99,107,2025-12-28T02:11:59Z,6360000,False,,,0,,R. O'Neale shooting personal FOUL (3 PF) (Queen 2 FT),"[1626220, 1642852]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,201639.0,3.0,0.0,Queen,1642852.0,,,,,,,,,,,,,,,
653,PT05M38.00S,2025-12-28T02:12:12.9Z,4,REGULAR,freethrow,1 of 2,[],1642852,,,1610612740,100,107,2025-12-28T02:12:12Z,6380000,False,,,0,,D. Queen Free Throw 1 of 2 (20 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
656,PT05M38.00S,2025-12-28T02:12:14.6Z,4,REGULAR,substitution,out,[],1631123,,,1610612740,100,107,2025-12-28T02:12:18Z,6390000,False,,,0,,SUB out: J. Bouyea,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT05M38.00S,2025-12-28T02:12:14.6Z,4,REGULAR,substitution,in,[],1631221,,,1610612740,100,107,2025-12-28T02:12:18Z,6400000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT05M38.00S,2025-12-28T02:12:28.8Z,4,REGULAR,freethrow,2 of 2,[],1642852,,,1610612740,101,107,2025-12-28T02:12:28Z,6410000,False,,,0,,D. Queen Free Throw 2 of 2 (21 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,
659,PT05M26.00S,2025-12-28T02:12:43.9Z,4,REGULAR,3pt,Jump Shot,[],1628415,84.83902759526939,2.696078431372549,1610612756,101,107,2025-12-28T02:12:48Z,6420000,False,-237.0,90.0,1,right,MISS D. Brooks 25' 3PT,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left,,,,,,Missed,,,25.3,,,,,,,,,,,
660,PT05M23.00S,2025-12-28T02:12:46.9Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,101,107,2025-12-28T02:12:48Z,6430000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:5),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left,,,,,,,,659.0,,6.0,5.0,1.0,,,,,,,,
661,PT05M03.00S,2025-12-28T02:13:07.8Z,4,REGULAR,2pt,Jump Shot,[],1630180,15.719448094612352,66.91176470588235,1610612740,101,107,2025-12-28T02:13:12Z,6440000,False,-85.0,95.0,1,left,MISS S. Bey 12' pullup Shot,[1630180],1610612740.0,NOP,pullup,,,Bey,S. Bey,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,12.74,,,,,,,,,,,
662,PT04M59.00S,2025-12-28T02:13:11.8Z,4,REGULAR,rebound,defensive,[],1631221,,,1610612756,101,107,2025-12-28T02:13:12Z,6450000,False,,,0,,C. Gillespie REBOUND (Off:2 Def:5),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Mid-Range,8-16 Left,,,,,,,,661.0,,7.0,5.0,2.0,,,,,,,,
663,PT04M47.00S,2025-12-28T02:13:23.2Z,4,REGULAR,3pt,Jump Shot,[],1626164,70.12155059132719,27.696078431372552,1610612756,101,107,2025-12-28T02:13:29Z,6460000,False,-112.0,228.0,1,right,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.42,,,,,,,,,,,
664,PT04M43.00S,2025-12-28T02:13:27.2Z,4,REGULAR,rebound,offensive,[],1642345,,,1610612756,101,107,2025-12-28T02:13:29Z,6470000,False,,,0,,O. Ighodaro REBOUND (Off:3 Def:5),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Left Center,,,,,,,,663.0,,8.0,5.0,3.0,,,,,,,,
665,PT04M38.00S,2025-12-28T02:13:32.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631221,93.38042049934296,46.81372549019608,1610612756,101,107,2025-12-28T02:15:36Z,6480000,False,-16.0,10.0,1,right,MISS C. Gillespie driving reverse Layup,[1631221],1610612756.0,PHX,driving reverse,,,Gillespie,C. Gillespie,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.86,,,,,,,,,,,
666,PT04M35.00S,2025-12-28T02:13:35.7Z,4,REGULAR,rebound,defensive,[],1629627,,,1610612740,101,107,2025-12-28T02:13:41Z,6490000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,665.0,,4.0,3.0,1.0,,,,,,,,
667,PT04M31.00S,2025-12-28T02:13:38.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,23.73521681997372,86.27450980392157,1610612740,104,107,2025-12-28T02:13:45Z,6500000,False,-181.0,171.0,1,left,T. Murphy III 24' 3PT running (22 PTS) (S. Bey 2 AST),"[1630530, 1630180]",1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,Made,22.0,,24.9,,,,,,S. Bey,1630180.0,2.0,,,
669,PT04M30.00S,2025-12-28T02:13:46.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,104,107,2025-12-28T02:13:46Z,6520000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT04M09.00S,2025-12-28T02:17:01.4Z,4,REGULAR,foul,personal,['2freethrow'],1642847,,,1610612756,104,107,2025-12-28T02:17:09Z,6530000,False,,,0,,J. Fears shooting personal FOUL (4 PF) (Booker 2 FT),"[1642847, 1626164]",1610612740.0,NOP,shooting,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Center,201639.0,4.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,,
672,PT04M09.00S,2025-12-28T02:17:23.7Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,104,107,2025-12-28T02:17:23Z,6550000,False,,,0,,MISS D. Booker Free Throw 1 of 2,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
