actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
84,PT05M11.00S,2026-02-12T01:24:44.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1642852,,,1610612740,7,19,2026-02-12T01:24:44Z,830000,False,,,0,,D. Queen Free Throw 2 of 2 (1 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
85,PT04M49.00S,2026-02-12T01:25:08.6Z,1,REGULAR,2pt,Jump Shot,[],1642276,4.681340341655716,90.93137254901961,1610612748,7,19,2026-02-12T01:25:13Z,840000,False,-205.0,-8.0,1,left,MISS K. Ware 20' step back Shot,[1642276],1610612748.0,MIA,step back,,,Ware,K. Ware,,,,,Mid-Range,16-24 Left,20.49,Missed,,,,,,,,,,,,,,,,,,
86,PT04M47.00S,2026-02-12T01:25:10.6Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,7,19,2026-02-12T01:25:43Z,850000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Left,,,,,,,,,85.0,3.0,3.0,0.0,,,,,,,,
87,PT04M43.00S,2026-02-12T01:25:15.1Z,1,REGULAR,3pt,Jump Shot,[],1642847,94.82588699080158,95.58823529411765,1610612740,10,19,2026-02-12T01:25:22Z,860000,False,228.0,-4.0,1,right,J. Fears 3PT  (3 PTS) (T. Murphy III 3 AST),"[1642847, 1630530]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Right Corner 3,24+ Right,22.79,Made,3.0,T. Murphy III,1630530.0,3.0,,,,,,,,,,,,,,
89,PT04M28.00S,2026-02-12T01:25:29.1Z,1,REGULAR,3pt,Jump Shot,[],1631323,16.63929040735874,4.901960784313726,1610612748,10,22,2026-02-12T01:25:33Z,880000,False,225.0,104.0,1,left,S. Fontecchio 24' 3PT  (5 PTS) (D. Mitchell 2 AST),"[1631323, 1630558]",1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,24.83,Made,5.0,D. Mitchell,1630558.0,2.0,,,,,,,,,,,,,,
91,PT04M13.00S,2026-02-12T01:25:46.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642852,90.09526938239159,49.01960784313725,1610612740,10,22,2026-02-12T01:29:05Z,900000,False,-5.0,41.0,1,right,MISS D. Queen turnaround Hook,[1642852],1610612740.0,NOP,turnaround,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,4.09,Missed,,,,,,,,,,,,,,,,,,
92,PT04M11.00S,2026-02-12T01:25:48.3Z,1,REGULAR,rebound,defensive,[],1642066,,,1610612748,10,22,2026-02-12T01:29:05Z,910000,False,,,0,,M. Gardner REBOUND (Off:0 Def:4),[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,Restricted Area,0-8 Center,,,,,,,,,91.0,4.0,4.0,0.0,,,,,,,,
93,PT03M59.00S,2026-02-12T01:25:58.3Z,1,REGULAR,3pt,Jump Shot,[],1630558,29.911300919842315,24.754901960784316,1610612748,10,22,2026-02-12T01:26:05Z,920000,False,126.0,229.0,1,left,MISS D. Mitchell 26' 3PT,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,26.12,Missed,,,,,,,,,,,,,,,,,,
94,PT03M57.00S,2026-02-12T01:26:00.3Z,1,REGULAR,rebound,defensive,[],1642852,,,1610612740,10,22,2026-02-12T01:26:05Z,930000,False,,,0,,D. Queen REBOUND (Off:0 Def:3),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,93.0,3.0,3.0,0.0,,,,,,,,
95,PT03M57.00S,2026-02-12T01:26:14.2Z,1,REGULAR,foul,personal,[],1631323,,,1610612740,10,22,2026-02-12T01:26:26Z,940000,False,,,0,,S. Fontecchio personal FOUL (1 PF),"[1631323, 1642852]",1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,,,,,,,,,,1.0,0.0,Queen,1642852.0
97,PT03M57.00S,2026-02-12T01:26:22.4Z,1,REGULAR,substitution,out,[],1642852,,,1610612740,10,22,2026-02-12T01:26:37Z,960000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M57.00S,2026-02-12T01:26:22.4Z,1,REGULAR,substitution,out,[],1631323,,,1610612740,10,22,2026-02-12T01:26:37Z,970000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M57.00S,2026-02-12T01:26:22.4Z,1,REGULAR,substitution,out,[],1630558,,,1610612740,10,22,2026-02-12T01:26:37Z,980000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M57.00S,2026-02-12T01:26:22.4Z,1,REGULAR,substitution,in,[],1626172,,,1610612740,10,22,2026-02-12T01:26:37Z,990000,False,,,0,,SUB in: K. Looney,[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M57.00S,2026-02-12T01:26:22.4Z,1,REGULAR,substitution,in,[],1642857,,,1610612740,10,22,2026-02-12T01:26:37Z,1000000,False,,,0,,SUB in: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M57.00S,2026-02-12T01:26:22.4Z,1,REGULAR,substitution,in,[],1630696,,,1610612740,10,22,2026-02-12T01:26:37Z,1010000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M44.00S,2026-02-12T01:26:44.6Z,1,REGULAR,3pt,Jump Shot,[],1630530,67.23061760840999,46.81372549019608,1610612740,13,22,2026-02-12T01:26:49Z,1020000,False,-16.0,256.0,1,right,T. Murphy III 25' 3PT pullup (5 PTS) (J. Fears 1 AST),"[1630530, 1642847]",1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,25.6,Made,5.0,J. Fears,1642847.0,1.0,,,,,,,,,,,,,,
104,PT03M31.00S,2026-02-12T01:26:58.1Z,1,REGULAR,3pt,Jump Shot,[],1642066,28.728646517739815,21.813725490196077,1610612748,13,22,2026-02-12T01:27:01Z,1030000,False,141.0,218.0,1,left,MISS M. Gardner 25' 3PT,[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,Above the Break 3,24+ Right Center,25.92,Missed,,,,,,,,,,,,,,,,,,
105,PT03M28.00S,2026-02-12T01:27:01.1Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612740,13,22,2026-02-12T01:27:01Z,1040000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,,,,,,,,,104.0,1.0,1.0,0.0,,,,,,,,
106,PT03M16.00S,2026-02-12T01:27:13.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642847,83.39356110381078,34.80392156862745,1610612740,13,22,2026-02-12T02:13:12Z,1050000,False,-76.0,104.0,1,right,MISS J. Fears 12' fadeaway Shot - blocked,"[1642847, 1642066]",1610612740.0,NOP,fadeaway,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Left,12.85,Missed,,,,,,,,,,,,,Gardner,1642066.0,,,,
107,PT03M16.00S,2026-02-12T01:27:13.9Z,1,REGULAR,block,,[],1642066,,,1610612740,13,22,2026-02-12T01:27:17Z,1060000,False,,,0,,M. Gardner BLOCK (1 BLK),[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
108,PT03M16.00S,2026-02-12T01:27:13.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,13,22,2026-02-12T01:27:20Z,1070000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,106.0,,,,,,,,,,,
110,PT03M16.00S,2026-02-12T01:27:29.6Z,1,REGULAR,substitution,out,[],1631255,,,1610612740,13,22,2026-02-12T01:27:41Z,1090000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M16.00S,2026-02-12T01:27:29.6Z,1,REGULAR,substitution,out,[],1642276,,,1610612740,13,22,2026-02-12T01:27:41Z,1100000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M16.00S,2026-02-12T01:27:29.6Z,1,REGULAR,substitution,out,[],1642066,,,1610612740,13,22,2026-02-12T01:27:41Z,1110000,False,,,0,,SUB out: M. Gardner,[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M16.00S,2026-02-12T01:27:29.6Z,1,REGULAR,substitution,in,[],1629627,,,1610612740,13,22,2026-02-12T01:27:41Z,1120000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M16.00S,2026-02-12T01:27:29.6Z,1,REGULAR,substitution,in,[],1628389,,,1610612740,13,22,2026-02-12T01:27:41Z,1130000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M16.00S,2026-02-12T01:27:29.6Z,1,REGULAR,substitution,in,[],1631107,,,1610612740,13,22,2026-02-12T01:27:41Z,1140000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M08.00S,2026-02-12T01:27:55.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630530,94.30026281208936,51.71568627450981,1610612740,15,22,2026-02-12T01:28:00Z,1150000,False,9.0,1.0,1,right,T. Murphy III driving Layup (7 PTS) (B. McGowens 2 AST),"[1630530, 1631121]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,0.87,Made,7.0,B. McGowens,1631121.0,2.0,,,,,,,,,,,,,,
118,PT02M57.00S,2026-02-12T01:28:06.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,5.995400788436268,46.32352941176471,1610612748,15,24,2026-02-12T01:28:13Z,1170000,False,18.0,4.0,1,left,J. Jaquez Jr. driving finger roll Layup (2 PTS),[1631170],1610612748.0,MIA,driving finger roll,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,1.88,Made,2.0,,,,,,,,,,,,,,,,,
119,PT02M37.00S,2026-02-12T01:28:26.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631121,94.03745072273325,52.94117647058824,1610612740,15,24,2026-02-12T01:28:33Z,1180000,False,15.0,4.0,1,right,MISS B. McGowens driving Layup - blocked,"[1631121, 1631170]",1610612740.0,NOP,driving,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,1.51,Missed,,,,,,,,,,,,,Jaquez Jr.,1631170.0,,,,
120,PT02M37.00S,2026-02-12T01:28:26.9Z,1,REGULAR,block,,[],1631170,,,1610612740,15,24,2026-02-12T01:28:30Z,1190000,False,,,0,,J. Jaquez Jr. BLOCK (1 BLK),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
121,PT02M35.00S,2026-02-12T01:28:28.9Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612740,15,24,2026-02-12T01:33:20Z,1200000,False,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,119.0,2.0,1.0,1.0,,,,,,,,
122,PT02M35.00S,2026-02-12T01:28:32.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626172,94.40999984741211,50.0,1610612740,17,24,2026-02-12T01:33:08Z,1210000,False,0.0,0.0,1,right,K. Looney tip Layup (2 PTS),[1626172],1610612740.0,NOP,tip,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
123,PT02M23.00S,2026-02-12T01:28:45.7Z,1,REGULAR,foul,personal,[],1631121,,,1610612748,17,24,2026-02-12T01:28:52Z,1220000,False,,,0,,B. McGowens personal FOUL (1 PF),"[1631121, 1628389]",1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Mid-Range,8-16 Center,,,,,,,1628485.0,,,,,,,,,,1.0,0.0,Adebayo,1628389.0
125,PT02M23.00S,2026-02-12T01:28:51.7Z,1,REGULAR,substitution,out,[],1630530,,,1610612748,17,24,2026-02-12T01:29:01Z,1240000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M23.00S,2026-02-12T01:28:51.7Z,1,REGULAR,substitution,in,[],1630180,,,1610612748,17,24,2026-02-12T01:29:01Z,1250000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M13.00S,2026-02-12T01:29:14.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631170,10.200394218134035,42.15686274509804,1610612748,17,26,2026-02-12T01:29:19Z,1260000,False,39.0,43.0,1,left,J. Jaquez Jr. driving Hook (4 PTS),[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.85,Made,4.0,,,,,,,,,,,,,,,,,
128,PT01M53.00S,2026-02-12T01:29:34.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,93.38042049934296,57.59803921568627,1610612740,17,26,2026-02-12T01:29:38Z,1270000,False,38.0,10.0,1,right,MISS S. Bey driving Layup,[1630180],1610612740.0,NOP,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,3.92,Missed,,,,,,,,,,,,,,,,,,
129,PT01M51.00S,2026-02-12T01:29:36.3Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,17,26,2026-02-12T01:29:38Z,1280000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,
130,PT01M48.00S,2026-02-12T01:29:39.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642857,26.10052562417871,13.480392156862745,1610612748,17,26,2026-02-12T01:34:26Z,1290000,False,183.0,193.0,1,left,MISS K. Jakučionis 26' running pullup 3PT,[1642857],1610612748.0,MIA,running pullup,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Right Center,26.55,Missed,,,,,,,,,,,,,,,,,,
131,PT01M43.00S,2026-02-12T01:29:44.7Z,1,REGULAR,rebound,offensive,[],1630696,,,1610612748,17,26,2026-02-12T01:29:53Z,1300000,False,,,0,,D. Smith REBOUND (Off:1 Def:0),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,130.0,1.0,0.0,1.0,,,,,,,,
132,PT01M42.00S,2026-02-12T01:29:45.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631170,5.863994743758213,54.65686274509803,1610612748,17,28,2026-02-12T01:29:50Z,1310000,False,-23.0,3.0,1,left,J. Jaquez Jr. Layup (6 PTS) (D. Smith 1 AST),"[1631170, 1630696]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,2.34,Made,6.0,D. Smith,1630696.0,1.0,,,,,,,,,,,,,,
134,PT01M29.00S,2026-02-12T01:29:58.8Z,1,REGULAR,3pt,Jump Shot,[],1642847,78.26872536136662,9.313725490196079,1610612740,17,28,2026-02-12T01:30:05Z,1330000,False,-203.0,152.0,1,right,MISS J. Fears 25' step back 3PT,[1642847],1610612740.0,NOP,step back,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,,
135,PT01M27.00S,2026-02-12T01:30:00.8Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612740,17,28,2026-02-12T01:38:06Z,1340000,False,,,0,,K. Looney REBOUND (Off:2 Def:1),[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Left Center,,,,,,,,,134.0,3.0,1.0,2.0,,,,,,,,
136,PT01M27.00S,2026-02-12T01:30:04.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626172,94.40999984741211,50.0,1610612740,19,28,2026-02-12T01:38:13Z,1350000,False,0.0,0.0,1,right,K. Looney tip Layup (4 PTS),[1626172],1610612740.0,NOP,tip,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
137,PT01M23.00S,2026-02-12T01:30:13.4Z,1,REGULAR,foul,personal,[],1642847,,,1610612748,19,28,2026-02-12T01:30:21Z,1360000,False,,,0,,J. Fears personal FOUL (1 PF),"[1642847, 1631107]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,,101283.0,,,,,,,,,,1.0,0.0,Jović,1631107.0
139,PT01M17.00S,2026-02-12T01:30:29.1Z,1,REGULAR,3pt,Jump Shot,[],1642857,21.50131406044678,90.93137254901961,1610612748,19,28,2026-02-12T01:30:34Z,1380000,False,-205.0,150.0,1,left,MISS K. Jakučionis 25' 3PT,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Left Center,25.35,Missed,,,,,,,,,,,,,,,,,,
140,PT01M13.00S,2026-02-12T01:30:33.1Z,1,REGULAR,rebound,defensive,[],1629627,,,1610612740,19,28,2026-02-12T01:30:34Z,1390000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,139.0,1.0,1.0,0.0,,,,,,,,
141,PT01M04.00S,2026-02-12T01:30:42.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642847,86.94152431011827,42.64705882352941,1610612740,21,28,2026-02-12T01:30:49Z,1400000,False,-37.0,70.0,1,right,J. Fears 7' driving floating Jump Shot (5 PTS) (Z. Williamson 1 AST),"[1642847, 1629627]",1610612740.0,NOP,driving floating,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,7.93,Made,5.0,Z. Williamson,1629627.0,1.0,,,,,,,,,,,,,,
143,PT00M53.00S,2026-02-12T01:30:53.1Z,1,REGULAR,3pt,Jump Shot,[],1631170,26.49474375821288,83.57843137254902,1610612748,21,28,2026-02-12T01:30:57Z,1420000,False,-168.0,197.0,1,left,MISS J. Jaquez Jr. 25' 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
144,PT00M50.80S,2026-02-12T01:30:55.3Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612740,21,28,2026-02-12T01:30:57Z,1430000,False,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,143.0,1.0,1.0,0.0,,,,,,,,
145,PT00M39.10S,2026-02-12T01:31:08.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,93.51182654402102,46.568627450980394,1610612740,21,28,2026-02-12T01:31:12Z,1440000,False,-17.0,8.0,1,right,MISS J. Fears driving Layup,[1642847],1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,1.92,Missed,,,,,,,,,,,,,,,,,,
146,PT00M36.50S,2026-02-12T01:31:10.6Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,21,28,2026-02-12T01:31:12Z,1450000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:2),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,145.0,2.0,2.0,0.0,,,,,,,,
147,PT00M34.90S,2026-02-12T01:31:14.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631121,,,1610612748,21,28,2026-02-12T01:31:42Z,1460000,False,,,0,,B. McGowens personal FOUL (2 PF) (Jović 2 FT),"[1631121, 1631107]",1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1628485.0,,,,,,,,,,2.0,0.0,Jović,1631107.0
149,PT00M34.90S,2026-02-12T01:31:51.1Z,1,REGULAR,freethrow,1 of 2,[],1631107,,,1610612748,21,29,2026-02-12T01:32:10Z,1480000,False,,,0,,N. Jović Free Throw 1 of 2 (1 PTS),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
150,PT00M34.90S,2026-02-12T01:31:52.1Z,1,REGULAR,substitution,out,[],1631121,,,1610612748,21,29,2026-02-12T01:31:56Z,1490000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M34.90S,2026-02-12T01:31:52.1Z,1,REGULAR,substitution,in,[],1630530,,,1610612748,21,29,2026-02-12T01:31:56Z,1500000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M34.90S,2026-02-12T01:31:51.1Z,1,REGULAR,freethrow,2 of 2,[],1631107,,,1610612748,21,29,2026-02-12T01:32:10Z,1510000,False,,,0,,MISS N. Jović Free Throw 2 of 2,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
154,PT00M33.00S,2026-02-12T01:31:53.0Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612740,21,29,2026-02-12T01:32:10Z,1520000,False,,,0,,K. Looney REBOUND (Off:2 Def:2),[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,,,,,,,,,,,153.0,4.0,2.0,2.0,,,,,,,,
155,PT00M13.10S,2026-02-12T01:32:30.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.38042049934296,47.05882352941176,1610612740,23,29,2026-02-12T01:32:35Z,1530000,False,-15.0,10.0,1,right,Z. Williamson driving Layup (4 PTS) (S. Bey 1 AST),"[1629627, 1630180]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.76,Made,4.0,S. Bey,1630180.0,1.0,,,,,,,,,,,,,,
157,PT00M13.10S,2026-02-12T01:32:50.8Z,1,REGULAR,foul,technical,"['inpenalty', '1freethrow']",202435,,,1610612748,23,29,2026-02-12T01:33:06Z,1550000,False,,,0,,TEAM foul technical,[202435],1610612740.0,NOP,,,,,,,,,,,,,,,,,,1628485.0,,,,,,,,,,,,,
158,PT00M13.10S,2026-02-12T01:33:06.9Z,1,REGULAR,freethrow,1 of 1,[],1628389,,,1610612748,23,29,2026-02-12T01:33:06Z,1560000,False,,,0,,MISS B. Adebayo technical Free Throw 1 of 1,[1628389],1610612748.0,MIA,technical,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
159,PT00M13.10S,2026-02-12T01:33:06.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,23,29,2026-02-12T01:33:06Z,1570000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,158.0,,,,,,,,,,,
160,PT00M03.80S,2026-02-12T01:33:37.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626172,,,1610612748,23,29,2026-02-12T01:33:49Z,1580000,False,,,0,,K. Looney shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1626172, 1628389]",1610612740.0,NOP,shooting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,101283.0,,,,,,,,,,1.0,0.0,Adebayo,1628389.0
162,PT00M03.80S,2026-02-12T01:33:58.9Z,1,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,23,30,2026-02-12T01:33:58Z,1600000,False,,,0,,B. Adebayo Free Throw 1 of 2 (6 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
163,PT00M03.80S,2026-02-12T01:34:14.2Z,1,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,23,31,2026-02-12T01:34:14Z,1610000,False,,,0,,B. Adebayo Free Throw 2 of 2 (7 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
164,PT00M00.00S,2026-02-12T01:34:21.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,92.9862023653088,47.05882352941176,1610612740,25,31,2026-02-12T01:34:25Z,1620000,False,-15.0,13.0,1,right,J. Fears driving Layup (7 PTS),[1642847],1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,1.99,Made,7.0,,,,,,,,,,,,,,,,,
166,PT00M00.00S,2026-02-12T01:35:52.3Z,1,REGULAR,period,end,[],0,,,1610612748,25,31,2026-02-12T01:35:52Z,1640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2026-02-12T01:36:44.0Z,2,REGULAR,substitution,out,['startperiod'],1630530,,,1610612748,25,31,2026-02-12T01:37:03Z,1650000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2026-02-12T01:36:44.0Z,2,REGULAR,substitution,in,['startperiod'],1630529,,,1610612748,25,31,2026-02-12T01:37:03Z,1660000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
