actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
176,PT00M12.70S,2026-01-22T01:36:00.0Z,1,REGULAR,turnover,bad pass,[],1631093,,,1610612765,28,34,2026-01-22T01:36:06Z,1690000,False,,,0,,J. Ivey bad pass TURNOVER (2 TO),"[1631093, 1642877]",1610612765.0,DET,,,,,,,,Ivey,J. Ivey,Above the Break 3,24+ Right Center,,,,,,,2.0,Peavy,1642877.0,,,,,,,,,,
177,PT00M12.70S,2026-01-22T01:36:00.0Z,1,REGULAR,steal,,[],1642877,,,1610612740,28,34,2026-01-22T01:36:02Z,1700000,False,,,0,,M. Peavy STEAL (2 STL),[1642877],1610612740.0,NOP,,,,,,,,Peavy,M. Peavy,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,
178,PT00M10.60S,2026-01-22T01:36:04.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642877,93.77463863337714,50.49019607843137,1610612740,30,34,2026-01-22T01:36:15Z,1710000,False,2.0,6.0,1,right,M. Peavy running DUNK (8 PTS),[1642877],1610612740.0,NOP,running,,,,,,,Peavy,M. Peavy,Restricted Area,0-8 Center,0.65,Made,8.0,,,,,,,,,,,,,,,,
179,PT00M02.80S,2026-01-22T01:36:13.8Z,1,REGULAR,3pt,Jump Shot,[],1630191,7.440867279894875,3.431372549019608,1610612765,30,34,2026-01-22T01:36:31Z,1720000,False,233.0,17.0,1,left,MISS I. Stewart 3PT,[1630191],1610612765.0,DET,,,,,,,,Stewart,I. Stewart,Right Corner 3,24+ Right,23.34,Missed,,,,,,,,,,,,,,,,,
180,PT00M02.80S,2026-01-22T01:36:13.8Z,1,REGULAR,rebound,offensive,[],202699,,,1610612765,30,34,2026-01-22T01:36:31Z,1730000,False,,,0,,T. Harris REBOUND (Off:1 Def:3),[202699],1610612765.0,DET,,,,,,,,Harris,T. Harris,Right Corner 3,24+ Right,,,,,,,,,,179.0,4.0,3.0,1.0,,,,,,
181,PT00M01.00S,2026-01-22T01:36:18.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202699,7.703679369250986,49.50980392156863,1610612765,30,34,2026-01-22T02:02:34Z,1740000,False,2.0,20.0,1,left,MISS T. Harris tip Layup - blocked,"[202699, 1630530]",1610612765.0,DET,tip,,,,,,,Harris,T. Harris,Restricted Area,0-8 Center,2.01,Missed,,,,,,,,,,,,Murphy III,1630530.0,,,,
182,PT00M01.00S,2026-01-22T01:36:18.3Z,1,REGULAR,block,,[],1630530,,,1610612765,30,34,2026-01-22T01:36:20Z,1750000,False,,,0,,T. Murphy III BLOCK (1 BLK),[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
183,PT00M01.00S,2026-01-22T01:36:18.3Z,1,REGULAR,rebound,defensive,[],1642877,,,1610612740,30,34,2026-01-22T02:02:34Z,1760000,False,,,0,,M. Peavy REBOUND (Off:0 Def:1),[1642877],1610612740.0,NOP,,,,,,,,Peavy,M. Peavy,Restricted Area,0-8 Center,,,,,,,,,,181.0,1.0,1.0,0.0,,,,,,
184,PT00M00.00S,2026-01-22T01:37:17.3Z,1,REGULAR,period,end,[],0,,,1610612740,30,34,2026-01-22T01:37:17Z,1770000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2026-01-22T01:38:54.5Z,2,REGULAR,substitution,out,['startperiod'],1630530,,,1610612740,30,34,2026-01-22T01:39:09Z,1780000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2026-01-22T01:38:54.5Z,2,REGULAR,substitution,out,['startperiod'],202699,,,1610612740,30,34,2026-01-22T01:39:09Z,1790000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2026-01-22T01:38:54.5Z,2,REGULAR,substitution,out,['startperiod'],1631093,,,1610612740,30,34,2026-01-22T01:39:09Z,1800000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2026-01-22T01:38:54.5Z,2,REGULAR,substitution,in,['startperiod'],1631121,,,1610612740,30,34,2026-01-22T01:39:09Z,1810000,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2026-01-22T01:38:54.5Z,2,REGULAR,substitution,in,['startperiod'],1629750,,,1610612740,30,34,2026-01-22T01:39:09Z,1820000,False,,,0,,SUB in: J. Green,[1629750],1610612765.0,DET,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2026-01-22T01:38:54.5Z,2,REGULAR,substitution,in,['startperiod'],1642450,,,1610612740,30,34,2026-01-22T01:39:09Z,1830000,False,,,0,,SUB in: D. Jenkins,[1642450],1610612765.0,DET,,,,,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2026-01-22T01:39:12.4Z,2,REGULAR,period,start,[],0,,,1610612740,30,34,2026-01-22T01:39:12Z,1840000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT11M40.00S,2026-01-22T01:39:32.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,90.22667542706965,47.30392156862745,1610612740,30,34,2026-01-22T02:04:38Z,1850000,False,-13.0,39.0,1,right,MISS Z. Williamson driving Layup - blocked,"[1629627, 1630191]",1610612740.0,NOP,driving,,,,,,,Williamson,Z. Williamson,Restricted Area,0-8 Center,4.16,Missed,,,,,,,,,,,,Stewart,1630191.0,,,,
193,PT11M40.00S,2026-01-22T01:39:32.1Z,2,REGULAR,block,,[],1630191,,,1610612740,30,34,2026-01-22T01:39:34Z,1860000,False,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,,,,,Stewart,I. Stewart,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
194,PT11M36.00S,2026-01-22T01:39:36.1Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,30,34,2026-01-22T02:09:12Z,1870000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,,,,,Stewart,I. Stewart,Restricted Area,0-8 Center,,,,,,,,,,192.0,1.0,1.0,0.0,,,,,,
195,PT11M34.00S,2026-01-22T01:39:42.3Z,2,REGULAR,foul,personal,['2freethrow'],1631121,,,1610612765,30,34,2026-01-22T01:39:56Z,1880000,False,,,0,,B. McGowens shooting personal FOUL (1 PF) (Holland II 2 FT),"[1631121, 1641842]",1610612740.0,NOP,shooting,,,,,,1628168.0,McGowens,B. McGowens,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Holland II,1641842.0
197,PT11M34.00S,2026-01-22T01:40:06.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1641842,,,1610612765,30,35,2026-01-22T01:40:30Z,1900000,False,,,0,,R. Holland II Free Throw 1 of 2 (1 PTS),[1641842],1610612765.0,DET,,,,,,,,Holland II,R. Holland II,,,,Made,1.0,,,,,,,,,,,,,,,,
198,PT11M34.00S,2026-01-22T01:40:06.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1641842,,,1610612765,30,35,2026-01-22T01:40:30Z,1910000,False,,,0,,MISS R. Holland II Free Throw 2 of 2,[1641842],1610612765.0,DET,,,,,,,,Holland II,R. Holland II,,,,Missed,,,,,,,,,,,,,,,,,
199,PT11M31.00S,2026-01-22T01:40:09.0Z,2,REGULAR,rebound,defensive,[],1642274,,,1610612740,30,35,2026-01-22T01:40:30Z,1920000,False,,,0,,Y. Missi REBOUND (Off:1 Def:3),[1642274],1610612740.0,NOP,,,,,,,,Missi,Y. Missi,,,,,,,,,,,,198.0,4.0,3.0,1.0,,,,,,
200,PT11M25.00S,2026-01-22T01:40:35.7Z,2,REGULAR,turnover,lost ball,[],1629627,,,1610612740,30,35,2026-01-22T01:40:45Z,1930000,False,,,0,,Z. Williamson lost ball TURNOVER (1 TO),"[1629627, 1641842]",1610612740.0,NOP,,,,,,,,Williamson,Z. Williamson,Mid-Range,8-16 Left,,,,,,,1.0,Holland II,1641842.0,,,,,,,,,,
201,PT11M25.00S,2026-01-22T01:40:35.7Z,2,REGULAR,steal,,[],1641842,,,1610612765,30,35,2026-01-22T01:41:26Z,1940000,False,,,0,,R. Holland II STEAL (2 STL),[1641842],1610612765.0,DET,,,,,,,,Holland II,R. Holland II,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
202,PT11M21.00S,2026-01-22T01:40:42.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642450,5.863994743758213,45.34313725490196,1610612765,30,37,2026-01-22T01:41:00Z,1950000,False,23.0,3.0,1,left,D. Jenkins running Layup (5 PTS),[1642450],1610612765.0,DET,running,,,,,,,Jenkins,D. Jenkins,Restricted Area,0-8 Center,2.34,Made,5.0,,,,,,,,,,,,,,,,
203,PT11M21.00S,2026-01-22T01:40:51.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,30,37,2026-01-22T01:40:51Z,1960000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT11M03.00S,2026-01-22T01:43:53.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,93.38042049934296,52.94117647058824,1610612740,32,37,2026-01-22T02:07:53Z,1970000,False,15.0,10.0,1,right,J. Poole floating Jump Shot (4 PTS) (B. McGowens 1 AST),"[1629673, 1631121]",1610612740.0,NOP,floating,,,,,,,Poole,J. Poole,Restricted Area,0-8 Center,1.76,Made,4.0,B. McGowens,1631121.0,1.0,,,,,,,,,,,,,
206,PT10M46.00S,2026-01-22T01:44:13.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630191,11.514454664914586,50.245098039215684,1610612765,32,39,2026-01-22T01:44:25Z,1990000,False,-1.0,56.0,1,left,I. Stewart driving Hook (5 PTS),[1630191],1610612765.0,DET,driving,,,,,,,Stewart,I. Stewart,In The Paint (Non-RA),0-8 Center,5.57,Made,5.0,,,,,,,,,,,,,,,,
208,PT10M46.00S,2026-01-22T01:44:20.4Z,2,REGULAR,foul,personal,['1freethrow'],1642274,,,1610612765,32,39,2026-01-22T01:44:30Z,2010000,False,,,0,,Y. Missi shooting personal FOUL (1 PF) (Stewart 1 FT),"[1642274, 1630191]",1610612740.0,NOP,shooting,,,,,,101283.0,Missi,Y. Missi,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Stewart,1630191.0
210,PT10M46.00S,2026-01-22T01:44:40.6Z,2,REGULAR,freethrow,1 of 1,[],1630191,,,1610612765,32,40,2026-01-22T01:44:40Z,2030000,False,,,0,,I. Stewart Free Throw 1 of 1 (6 PTS),[1630191],1610612765.0,DET,,,,,,,,Stewart,I. Stewart,,,,Made,6.0,,,,,,,,,,,,,,,,
211,PT10M32.00S,2026-01-22T01:44:58.6Z,2,REGULAR,2pt,Jump Shot,[],1629673,82.65440210249672,91.19944852941177,1610612740,32,40,2026-01-22T02:11:06Z,2040000,False,206.0,111.0,1,right,MISS J. Poole 23' step back Shot,[1629673],1610612740.0,NOP,step back,,,,,,,Poole,J. Poole,Mid-Range,16-24 Right,23.38,Missed,,,,,,,,,,,,,,,,,
212,PT10M30.00S,2026-01-22T01:45:00.6Z,2,REGULAR,rebound,defensive,[],1641842,,,1610612765,32,40,2026-01-22T02:11:06Z,2050000,False,,,0,,R. Holland II REBOUND (Off:0 Def:1),[1641842],1610612765.0,DET,,,,,,,,Holland II,R. Holland II,Mid-Range,16-24 Right,,,,,,,,,,211.0,1.0,1.0,0.0,,,,,,
213,PT10M24.00S,2026-01-22T01:45:04.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631204,22.026938239159,89.4607843137255,1610612765,32,43,2026-01-22T02:11:33Z,2060000,False,-197.0,155.0,1,left,M. Sasser 25' 3PT running pullup (5 PTS) (R. Holland II 1 AST),"[1631204, 1641842]",1610612765.0,DET,running pullup,,,,,,,Sasser,M. Sasser,Above the Break 3,24+ Left Center,25.07,Made,5.0,R. Holland II,1641842.0,1.0,,,,,,,,,,,,,
215,PT10M22.00S,2026-01-22T01:45:15.2Z,2,REGULAR,violation,kicked ball,[],1629750,,,1610612740,32,43,2026-01-22T01:45:25Z,2080000,False,,,0,,J. Green kicked ball VIOLATION,[1629750],1610612765.0,DET,,,,,,,1628171.0,Green,J. Green,,,,,,,,,,,,,,,,,,,,,
216,PT10M15.00S,2026-01-22T01:45:25.9Z,2,REGULAR,foul,personal,[],1642450,,,1610612740,32,43,2026-01-22T01:45:41Z,2090000,False,,,0,,D. Jenkins personal FOUL (3 PF),"[1642450, 1629673]",1610612765.0,DET,,,,,,,1628168.0,Jenkins,D. Jenkins,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,3.0,0.0,Poole,1629673.0
218,PT10M04.00S,2026-01-22T01:46:01.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642877,94.03745072273325,42.8921568627451,1610612740,32,43,2026-01-22T02:16:30Z,2110000,False,-36.0,4.0,1,right,MISS M. Peavy driving reverse Layup - blocked,"[1642877, 1629750]",1610612740.0,NOP,driving reverse,,,,,,,Peavy,M. Peavy,Restricted Area,0-8 Center,3.57,Missed,,,,,,,,,,,,Green,1629750.0,,,,
219,PT10M04.00S,2026-01-22T01:46:01.1Z,2,REGULAR,block,,[],1629750,,,1610612740,32,43,2026-01-22T01:46:04Z,2120000,False,,,0,,J. Green BLOCK (1 BLK),[1629750],1610612765.0,DET,,,,,,,,Green,J. Green,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
220,PT10M02.00S,2026-01-22T01:46:03.1Z,2,REGULAR,rebound,offensive,[],1642877,,,1610612740,32,43,2026-01-22T02:16:30Z,2130000,False,,,0,,M. Peavy REBOUND (Off:1 Def:1),[1642877],1610612740.0,NOP,,,,,,,,Peavy,M. Peavy,Restricted Area,0-8 Center,,,,,,,,,,218.0,2.0,1.0,1.0,,,,,,
221,PT10M00.00S,2026-01-22T01:46:06.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631121,70.64717477003943,23.284313725490197,1610612740,32,43,2026-01-22T02:16:53Z,2140000,False,-134.0,223.0,1,right,MISS B. McGowens 26' 3PT,[1631121],1610612740.0,NOP,,,,,,,,McGowens,B. McGowens,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,
222,PT09M57.00S,2026-01-22T01:46:09.8Z,2,REGULAR,rebound,offensive,[],1642877,,,1610612740,32,43,2026-01-22T02:16:53Z,2150000,False,,,0,,M. Peavy REBOUND (Off:2 Def:1),[1642877],1610612740.0,NOP,,,,,,,,Peavy,M. Peavy,Above the Break 3,24+ Left Center,,,,,,,,,,221.0,3.0,1.0,2.0,,,,,,
223,PT09M56.00S,2026-01-22T01:46:09.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642877,93.24901445466492,53.67647058823529,1610612740,34,43,2026-01-22T02:17:24Z,2160000,False,18.0,11.0,1,right,M. Peavy putback Layup (10 PTS),[1642877],1610612740.0,NOP,putback,,,,,,,Peavy,M. Peavy,Restricted Area,0-8 Center,2.14,Made,10.0,,,,,,,,,,,,,,,,
224,PT09M40.00S,2026-01-22T01:46:22.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642450,6.1268068331143235,48.28431372549019,1610612765,34,45,2026-01-22T02:18:01Z,2170000,False,9.0,5.0,1,left,D. Jenkins driving finger roll Layup (7 PTS),[1642450],1610612765.0,DET,driving finger roll,,,,,,,Jenkins,D. Jenkins,Restricted Area,0-8 Center,1.0,Made,7.0,,,,,,,,,,,,,,,,
225,PT09M30.00S,2026-01-22T01:46:33.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,88.12417871222075,39.21568627450981,1610612740,36,45,2026-01-22T02:18:35Z,2180000,False,-54.0,59.0,1,right,Z. Williamson 8' driving floating Jump Shot (4 PTS),[1629627],1610612740.0,NOP,driving floating,,,,,,,Williamson,Z. Williamson,In The Paint (Non-RA),0-8 Center,8.0,Made,4.0,,,,,,,,,,,,,,,,
226,PT09M18.00S,2026-01-22T01:46:45.2Z,2,REGULAR,turnover,bad pass,[],1642450,,,1610612765,36,45,2026-01-22T01:46:50Z,2190000,False,,,0,,D. Jenkins bad pass TURNOVER (2 TO),"[1642450, 1629673]",1610612765.0,DET,,,,,,,,Jenkins,D. Jenkins,Above the Break 3,24+ Right Center,,,,,,,2.0,Poole,1629673.0,,,,,,,,,,
227,PT09M18.00S,2026-01-22T01:46:45.2Z,2,REGULAR,steal,,[],1629673,,,1610612740,36,45,2026-01-22T01:46:48Z,2200000,False,,,0,,J. Poole STEAL (1 STL),[1629673],1610612740.0,NOP,,,,,,,,Poole,J. Poole,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,
228,PT09M13.00S,2026-01-22T01:46:49.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629673,93.64323258869908,49.50980392156863,1610612740,38,45,2026-01-22T01:46:56Z,2210000,False,-2.0,7.0,1,right,J. Poole running DUNK (6 PTS),[1629673],1610612740.0,NOP,running,,,,,,,Poole,J. Poole,Restricted Area,0-8 Center,0.77,Made,6.0,,,,,,,,,,,,,,,,
229,PT08M55.00S,2026-01-22T01:47:08.2Z,2,REGULAR,2pt,Jump Shot,[],1631204,21.76412614980289,59.31372549019608,1610612765,38,45,2026-01-22T01:47:14Z,2220000,False,-47.0,152.0,1,left,MISS M. Sasser 15' pullup Shot,[1631204],1610612765.0,DET,pullup,,,,,,,Sasser,M. Sasser,Mid-Range,8-16 Center,15.91,Missed,,,,,,,,,,,,,,,,,
230,PT08M51.00S,2026-01-22T01:47:12.2Z,2,REGULAR,rebound,defensive,[],1631121,,,1610612740,38,45,2026-01-22T01:47:14Z,2230000,False,,,0,,B. McGowens REBOUND (Off:0 Def:1),[1631121],1610612740.0,NOP,,,,,,,,McGowens,B. McGowens,Mid-Range,8-16 Center,,,,,,,,,,229.0,1.0,1.0,0.0,,,,,,
231,PT08M44.00S,2026-01-22T01:47:20.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631121,93.38042049934296,54.166666666666664,1610612740,40,45,2026-01-22T01:47:27Z,2240000,False,21.0,10.0,1,right,B. McGowens driving Layup (2 PTS),[1631121],1610612740.0,NOP,driving,,,,,,,McGowens,B. McGowens,Restricted Area,0-8 Center,2.3,Made,2.0,,,,,,,,,,,,,,,,
232,PT08M44.00S,2026-01-22T01:47:23.2Z,2,REGULAR,foul,personal,['1freethrow'],1630191,,,1610612740,40,45,2026-01-22T01:47:52Z,2250000,False,,,0,,I. Stewart shooting personal FOUL (1 PF) (McGowens 1 FT),"[1630191, 1631121]",1610612765.0,DET,shooting,,,,,,101283.0,Stewart,I. Stewart,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,McGowens,1631121.0
234,PT08M44.00S,2026-01-22T01:47:34.1Z,2,REGULAR,substitution,out,[],1629627,,,1610612740,40,45,2026-01-22T01:47:48Z,2270000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,
235,PT08M44.00S,2026-01-22T01:47:34.1Z,2,REGULAR,substitution,out,[],1642450,,,1610612740,40,45,2026-01-22T01:47:48Z,2280000,False,,,0,,SUB out: D. Jenkins,[1642450],1610612765.0,DET,,,,,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,
236,PT08M44.00S,2026-01-22T01:47:34.1Z,2,REGULAR,substitution,in,[],1631255,,,1610612740,40,45,2026-01-22T01:47:48Z,2290000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,
237,PT08M44.00S,2026-01-22T01:47:34.1Z,2,REGULAR,substitution,in,[],1629130,,,1610612740,40,45,2026-01-22T01:47:48Z,2300000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,
238,PT08M44.00S,2026-01-22T01:48:03.2Z,2,REGULAR,freethrow,1 of 1,[],1631121,,,1610612740,41,45,2026-01-22T01:48:03Z,2310000,False,,,0,,B. McGowens Free Throw 1 of 1 (3 PTS),[1631121],1610612740.0,NOP,,,,,,,,McGowens,B. McGowens,,,,Made,3.0,,,,,,,,,,,,,,,,
239,PT08M20.00S,2026-01-22T01:48:30.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630191,7.966491458607096,38.23529411764706,1610612765,41,45,2026-01-22T01:48:37Z,2320000,False,59.0,22.0,1,left,MISS I. Stewart 6' driving Hook,[1630191],1610612765.0,DET,driving,,,,,,,Stewart,I. Stewart,In The Paint (Non-RA),0-8 Center,6.29,Missed,,,,,,,,,,,,,,,,,
240,PT08M17.00S,2026-01-22T01:48:33.2Z,2,REGULAR,rebound,defensive,[],1642877,,,1610612740,41,45,2026-01-22T01:48:37Z,2330000,False,,,0,,M. Peavy REBOUND (Off:2 Def:2),[1642877],1610612740.0,NOP,,,,,,,,Peavy,M. Peavy,In The Paint (Non-RA),0-8 Center,,,,,,,,,,239.0,4.0,2.0,2.0,,,,,,
241,PT08M14.00S,2026-01-22T01:48:36.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631255,91.01511169513797,3.9215686274509802,1610612740,41,45,2026-01-22T02:20:51Z,2340000,False,-230.0,32.0,1,right,MISS K. Matković running 3PT,[1631255],1610612740.0,NOP,running,,,,,,,Matković,K. Matković,Left Corner 3,24+ Left,23.26,Missed,,,,,,,,,,,,,,,,,
242,PT08M10.00S,2026-01-22T01:48:40.4Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612765,41,45,2026-01-22T01:48:42Z,2350000,False,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612765.0,DET,,,,,,,,Robinson,D. Robinson,Left Corner 3,24+ Left,,,,,,,,,,241.0,2.0,2.0,0.0,,,,,,
243,PT08M07.00S,2026-01-22T01:48:50.7Z,2,REGULAR,foul,personal,['2freethrow'],1631255,,,1610612765,41,45,2026-01-22T01:48:59Z,2360000,False,,,0,,K. Matković shooting personal FOUL (2 PF) (Sasser 2 FT),"[1631255, 1631204]",1610612740.0,NOP,shooting,,,,,,101283.0,Matković,K. Matković,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Sasser,1631204.0
245,PT08M07.00S,2026-01-22T01:49:12.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631204,,,1610612765,41,46,2026-01-22T01:49:12Z,2380000,False,,,0,,M. Sasser Free Throw 1 of 2 (6 PTS),[1631204],1610612765.0,DET,,,,,,,,Sasser,M. Sasser,,,,Made,6.0,,,,,,,,,,,,,,,,
246,PT08M07.00S,2026-01-22T01:49:15.1Z,2,REGULAR,substitution,out,[],1642274,,,1610612765,41,46,2026-01-22T01:49:23Z,2390000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,
247,PT08M07.00S,2026-01-22T01:49:15.1Z,2,REGULAR,substitution,in,[],1642852,,,1610612765,41,46,2026-01-22T01:49:23Z,2400000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,
248,PT08M07.00S,2026-01-22T01:49:36.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631204,,,1610612765,41,47,2026-01-22T01:49:36Z,2410000,False,,,0,,M. Sasser Free Throw 2 of 2 (7 PTS),[1631204],1610612765.0,DET,,,,,,,,Sasser,M. Sasser,,,,Made,7.0,,,,,,,,,,,,,,,,
249,PT07M48.00S,2026-01-22T01:49:56.4Z,2,REGULAR,turnover,lost ball,[],1642852,,,1610612740,41,47,2026-01-22T01:50:04Z,2420000,False,,,0,,D. Queen lost ball TURNOVER (1 TO),"[1642852, 1629750]",1610612740.0,NOP,,,,,,,,Queen,D. Queen,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Green,1629750.0,,,,,,,,,,
250,PT07M48.00S,2026-01-22T01:49:56.4Z,2,REGULAR,steal,,[],1629750,,,1610612765,41,47,2026-01-22T01:49:59Z,2430000,False,,,0,,J. Green STEAL (1 STL),[1629750],1610612765.0,DET,,,,,,,,Green,J. Green,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
251,PT07M42.00S,2026-01-22T01:50:03.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629750,26.62614980289093,81.86274509803921,1610612765,41,50,2026-01-22T02:22:54Z,2440000,False,-159.0,198.0,1,left,J. Green 25' 3PT running (3 PTS) (D. Robinson 2 AST),"[1629750, 1629130]",1610612765.0,DET,running,,,,,,,Green,J. Green,Above the Break 3,24+ Left Center,25.4,Made,3.0,D. Robinson,1629130.0,2.0,,,,,,,,,,,,,
253,PT07M25.00S,2026-01-22T01:50:19.6Z,2,REGULAR,3pt,Jump Shot,[],1629673,66.70499342969777,48.77450980392157,1610612740,41,50,2026-01-22T01:50:27Z,2460000,False,-6.0,260.0,1,right,MISS J. Poole 26' 3PT,[1629673],1610612740.0,NOP,,,,,,,,Poole,J. Poole,Above the Break 3,24+ Center,26.06,Missed,,,,,,,,,,,,,,,,,
254,PT07M20.00S,2026-01-22T01:50:24.6Z,2,REGULAR,rebound,offensive,[],1631121,,,1610612740,41,50,2026-01-22T01:50:24Z,2470000,False,,,0,,B. McGowens REBOUND (Off:1 Def:1),[1631121],1610612740.0,NOP,,,,,,,,McGowens,B. McGowens,Above the Break 3,24+ Center,,,,,,,,,,253.0,2.0,1.0,1.0,,,,,,
255,PT07M19.00S,2026-01-22T01:50:25.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642877,74.98357424441524,13.23529411764706,1610612740,41,50,2026-01-22T01:50:30Z,2480000,False,-184.0,183.0,1,right,MISS M. Peavy 25' 3PT,[1642877],1610612740.0,NOP,,,,,,,,Peavy,M. Peavy,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,
