actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
177,PT03M01.00S,2026-01-03T01:34:50.4Z,1,REGULAR,substitution,in,[],1641722,,,1610612757,30,25,2026-01-03T01:36:08Z,1760000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT03M01.00S,2026-01-03T01:34:50.4Z,1,REGULAR,substitution,in,[],1642270,,,1610612757,30,25,2026-01-03T01:36:08Z,1770000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT03M01.00S,2026-01-03T01:34:50.4Z,1,REGULAR,substitution,in,[],1631321,,,1610612757,30,25,2026-01-03T01:36:08Z,1780000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT03M01.00S,2026-01-03T01:34:50.4Z,1,REGULAR,substitution,in,[],1630166,,,1610612757,30,25,2026-01-03T01:36:08Z,1790000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT03M01.00S,2026-01-03T01:34:50.4Z,1,REGULAR,substitution,in,[],1641712,,,1610612757,30,25,2026-01-03T01:36:08Z,1800000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT03M01.00S,2026-01-03T01:34:50.4Z,1,REGULAR,substitution,in,[],1631200,,,1610612757,30,25,2026-01-03T01:36:08Z,1810000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT02M45.00S,2026-01-03T01:36:39.8Z,1,REGULAR,3pt,Jump Shot,[],1631200,11.645860709592641,2.2058823529411766,1610612757,30,25,2026-01-03T01:36:45Z,1820000,False,239.0,57.0,1,left,MISS K. Murray 24' 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,24.57,Missed,,,,,,,,,,,,,,,,,,
184,PT02M41.00S,2026-01-03T01:36:43.8Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612740,30,25,2026-01-03T01:36:45Z,1830000,False,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,Right Corner 3,24+ Right,,,,,183.0,2.0,1.0,1.0,,,,,,,,,,,,
185,PT02M38.00S,2026-01-03T01:36:47.2Z,1,REGULAR,turnover,bad pass,[],1631255,,,1610612740,30,25,2026-01-03T01:36:53Z,1840000,False,,,0,,K. Matković bad pass TURNOVER (1 TO),"[1631255, 1631321]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,Mid-Range,16-24 Center,,,,,,,,,,1.0,Cissoko,1631321.0,,,,,,,,
186,PT02M38.00S,2026-01-03T01:36:47.2Z,1,REGULAR,steal,,[],1631321,,,1610612757,30,25,2026-01-03T01:36:50Z,1850000,False,,,0,,S. Cissoko STEAL (1 STL),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
187,PT02M37.00S,2026-01-03T01:36:52.6Z,1,REGULAR,turnover,palming,[],1631321,,,1610612757,30,25,2026-01-03T01:37:26Z,1860000,False,,,0,,S. Cissoko palming TURNOVER (1 TO),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1.0,,,1627539.0,,,,,,,
188,PT02M21.00S,2026-01-03T01:37:30.4Z,1,REGULAR,turnover,out-of-bounds,[],1641722,,,1610612740,30,25,2026-01-03T01:37:44Z,1870000,False,,,0,,J. Hawkins step out-of-bounds TURNOVER (1 TO),[1641722],1610612740.0,NOP,step,,,Hawkins,J. Hawkins,,,,,Right Corner 3,24+ Right,,,,,,,,,,1.0,,,1627539.0,,,,,,,
189,PT02M07.00S,2026-01-03T01:37:49.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630166,18.2161629434954,40.931372549019606,1610612757,30,27,2026-01-03T01:37:56Z,1880000,False,45.0,119.0,1,left,D. Avdija 12' driving floating Jump Shot (11 PTS),[1630166],1610612757.0,POR,driving floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,12.71,Made,,,,,,,11.0,,,,,,,,,,,
190,PT01M49.00S,2026-01-03T01:38:06.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642877,92.59198423127464,48.03921568627451,1610612740,30,27,2026-01-03T01:38:14Z,1890000,False,-10.0,17.0,1,right,MISS M. Peavy reverse Layup,[1642877],1610612740.0,NOP,reverse,,,Peavy,M. Peavy,,,,,Restricted Area,0-8 Center,1.97,Missed,,,,,,,,,,,,,,,,,,
191,PT01M47.00S,2026-01-03T01:38:08.7Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612740,30,27,2026-01-03T01:38:14Z,1900000,False,,,0,,K. Looney REBOUND (Off:2 Def:1),[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,190.0,3.0,1.0,2.0,,,,,,,,,,,,
192,PT01M47.00S,2026-01-03T01:38:09.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,93.64323258869908,50.49019607843137,1610612740,32,27,2026-01-03T01:38:18Z,1910000,False,2.0,7.0,1,right,K. Looney putback Layup (2 PTS),[1626172],1610612740.0,NOP,putback,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,2.0,,,,,,,,,,,
193,PT01M26.00S,2026-01-03T01:38:30.1Z,1,REGULAR,3pt,Jump Shot,[],1631321,30.305519053876477,25.735294117647058,1610612757,32,27,2026-01-03T01:38:35Z,1920000,False,121.0,232.0,1,left,MISS S. Cissoko 26' 3PT,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Right Center,26.22,Missed,,,,,,,,,,,,,,,,,,
194,PT01M22.00S,2026-01-03T01:38:34.1Z,1,REGULAR,rebound,defensive,[],1630631,,,1610612740,32,27,2026-01-03T01:38:35Z,1930000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,,193.0,2.0,2.0,0.0,,,,,,,,,,,,
195,PT01M16.00S,2026-01-03T01:38:40.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631255,93.77463863337714,48.28431372549019,1610612740,34,27,2026-01-03T01:38:45Z,1940000,False,-9.0,6.0,1,right,K. Matković cutting DUNK (7 PTS) (J. Alvarado 1 AST),"[1631255, 1630631]",1610612740.0,NOP,cutting,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,,,7.0,,,,,,,,,J. Alvarado,1630631.0,1.0
197,PT01M09.00S,2026-01-03T01:38:47.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631321,8.886333771353483,49.754901960784316,1610612757,34,27,2026-01-03T01:38:54Z,1960000,False,1.0,31.0,1,left,MISS S. Cissoko driving floating Shot - blocked,"[1631321, 1631255]",1610612757.0,POR,driving floating,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,3.1,Missed,Matković,1631255.0,,,,,,,,,,,,,,,,
198,PT01M09.00S,2026-01-03T01:38:47.0Z,1,REGULAR,block,,[],1631255,,,1610612757,34,27,2026-01-03T01:38:49Z,1970000,False,,,0,,K. Matković BLOCK (1 BLK),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
199,PT01M05.00S,2026-01-03T01:38:51.0Z,1,REGULAR,rebound,defensive,[],1630631,,,1610612740,34,27,2026-01-03T01:38:54Z,1980000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:3),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,197.0,3.0,3.0,0.0,,,,,,,,,,,,
200,PT01M00.00S,2026-01-03T01:38:55.9Z,1,REGULAR,3pt,Jump Shot,[],1631255,69.46452036793693,74.26470588235294,1610612740,37,27,2026-01-03T01:39:01Z,1990000,False,121.0,235.0,1,right,K. Matković 26' 3PT  (10 PTS) (J. Alvarado 2 AST),"[1631255, 1630631]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Right Center,26.4,Made,,,,,,,10.0,,,,,,,,,J. Alvarado,1630631.0,2.0
202,PT00M51.70S,2026-01-03T01:39:25.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642877,,,1610612757,37,27,2026-01-03T01:39:32Z,2010000,False,,,0,,M. Peavy shooting personal FOUL (1 PF) (Avdija 2 FT),"[1642877, 1630166]",1610612740.0,NOP,shooting,,,Peavy,M. Peavy,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2004.0,1.0,0.0,Avdija,1630166.0,,,
204,PT00M51.70S,2026-01-03T01:39:41.9Z,1,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,37,28,2026-01-03T01:39:41Z,2030000,False,,,0,,D. Avdija Free Throw 1 of 2 (12 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
205,PT00M51.70S,2026-01-03T01:40:01.8Z,1,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,37,29,2026-01-03T01:40:01Z,2040000,False,,,0,,D. Avdija Free Throw 2 of 2 (13 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
206,PT00M36.00S,2026-01-03T01:40:19.7Z,1,REGULAR,turnover,out-of-bounds,[],1641722,,,1610612740,37,29,2026-01-03T01:40:28Z,2050000,False,,,0,,J. Hawkins bad pass out-of-bounds TURNOVER (2 TO),[1641722],1610612740.0,NOP,bad pass,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,,,,,,,,,,2.0,,,2004.0,,,,,,,
207,PT00M25.20S,2026-01-03T01:40:36.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641712,9.149145860709593,4.6568627450980395,1610612757,37,29,2026-01-03T01:40:40Z,2060000,False,227.0,34.0,1,left,MISS R. Rupert 3PT,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,
208,PT00M22.30S,2026-01-03T01:40:38.9Z,1,REGULAR,rebound,defensive,[],1641722,,,1610612740,37,29,2026-01-03T01:40:38Z,2070000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:1),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Right Corner 3,24+ Right,,,,,207.0,1.0,1.0,0.0,,,,,,,,,,,,
209,PT00M04.70S,2026-01-03T01:40:57.5Z,1,REGULAR,turnover,out-of-bounds,[],1630631,,,1610612740,37,29,2026-01-03T01:41:03Z,2080000,False,,,0,,J. Alvarado bad pass out-of-bounds TURNOVER (1 TO),[1630631],1610612740.0,NOP,bad pass,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,,,,,,,,1.0,,,2004.0,,,,,,,
210,PT00M00.10S,2026-01-03T01:41:21.9Z,1,REGULAR,heave,,['fromturnover'],0,,,1610612757,37,29,2026-01-03T01:50:39Z,2090000,False,,,0,,POR Heave,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,42.34,,,,,,,,,,,,,,,,,,,
211,PT00M00.10S,2026-01-03T01:41:21.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,37,29,2026-01-03T01:42:47Z,2100000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,210.0,,,,,,,,,,,,,,,
212,PT00M00.00S,2026-01-03T01:41:30.7Z,1,REGULAR,period,end,[],0,,,1610612757,37,29,2026-01-03T01:41:30Z,2110000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT12M00.00S,2026-01-03T01:43:36.1Z,2,REGULAR,substitution,out,['startperiod'],1642877,,,1610612757,37,29,2026-01-03T01:44:03Z,2120000,False,,,0,,SUB out: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT12M00.00S,2026-01-03T01:43:36.1Z,2,REGULAR,substitution,out,['startperiod'],1631255,,,1610612757,37,29,2026-01-03T01:44:03Z,2130000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT12M00.00S,2026-01-03T01:43:36.1Z,2,REGULAR,substitution,out,['startperiod'],1626172,,,1610612757,37,29,2026-01-03T01:44:03Z,2140000,False,,,0,,SUB out: K. Looney,[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT12M00.00S,2026-01-03T01:43:36.1Z,2,REGULAR,substitution,out,['startperiod'],1631200,,,1610612757,37,29,2026-01-03T01:44:03Z,2150000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT12M00.00S,2026-01-03T01:43:36.1Z,2,REGULAR,substitution,in,['startperiod'],1631121,,,1610612757,37,29,2026-01-03T01:44:03Z,2160000,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT12M00.00S,2026-01-03T01:43:36.1Z,2,REGULAR,substitution,in,['startperiod'],1642274,,,1610612757,37,29,2026-01-03T01:44:03Z,2170000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT12M00.00S,2026-01-03T01:43:36.1Z,2,REGULAR,substitution,in,['startperiod'],1629627,,,1610612757,37,29,2026-01-03T01:44:03Z,2180000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT12M00.00S,2026-01-03T01:43:36.1Z,2,REGULAR,substitution,in,['startperiod'],1631126,,,1610612757,37,29,2026-01-03T01:44:03Z,2190000,False,,,0,,SUB in: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT12M00.00S,2026-01-03T01:44:05.7Z,2,REGULAR,period,start,[],0,,,1610612740,37,29,2026-01-03T01:44:05Z,2200000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT11M44.00S,2026-01-03T01:44:21.7Z,2,REGULAR,3pt,Jump Shot,[],1641722,70.12155059132719,23.52941176470588,1610612740,37,29,2026-01-03T01:51:16Z,2210000,False,-132.0,228.0,1,right,MISS J. Hawkins 26' step back 3PT,[1641722],1610612740.0,NOP,step back,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,26.4,Missed,,,,,,,,,,,,,,,,,,
223,PT11M39.00S,2026-01-03T01:44:26.7Z,2,REGULAR,rebound,defensive,[],1641712,,,1610612757,37,29,2026-01-03T01:44:26Z,2220000,False,,,0,,R. Rupert REBOUND (Off:0 Def:1),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Left Center,,,,,222.0,1.0,1.0,0.0,,,,,,,,,,,,
224,PT11M26.00S,2026-01-03T01:44:38.8Z,2,REGULAR,2pt,Jump Shot,[],1630166,26.49474375821288,37.5,1610612757,37,31,2026-01-03T01:44:43Z,2230000,False,62.0,197.0,1,left,D. Avdija 20' pullup Jump Shot (15 PTS),[1630166],1610612757.0,POR,pullup,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Center,20.63,Made,,,,,,,15.0,,,,,,,,,,,
225,PT11M12.00S,2026-01-03T01:44:53.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.32917214191852,50.73529411764706,1610612740,39,31,2026-01-03T01:44:59Z,2240000,False,4.0,20.0,1,right,Z. Williamson driving Layup (10 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,10.0,,,,,,,,,,,
226,PT10M52.00S,2026-01-03T01:45:11.9Z,2,REGULAR,3pt,Jump Shot,[],1631126,29.77989487516426,26.96078431372549,1610612757,39,34,2026-01-03T01:45:16Z,2250000,False,115.0,227.0,1,left,C. Love 25' 3PT  (6 PTS) (R. Rupert 1 AST),"[1631126, 1641712]",1610612757.0,POR,,,,Love,C. Love,,,,,Above the Break 3,24+ Right Center,25.49,Made,,,,,,,6.0,,,,,,,,,R. Rupert,1641712.0,1.0
228,PT10M34.00S,2026-01-03T01:45:31.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.59198423127464,47.794117647058826,1610612740,41,34,2026-01-03T01:45:35Z,2270000,False,-11.0,17.0,1,right,Z. Williamson driving Layup (12 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,,,12.0,,,,,,,,,,,
229,PT10M18.00S,2026-01-03T01:45:48.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,9.411957950065702,44.85294117647059,1610612757,41,34,2026-01-03T01:52:51Z,2280000,False,26.0,36.0,1,left,MISS D. Avdija cutting Layup,[1630166],1610612757.0,POR,cutting,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,4.42,Missed,,,,,,,,,,,,,,,,,,
230,PT10M18.00S,2026-01-03T01:45:48.2Z,2,REGULAR,rebound,offensive,[],1630166,,,1610612757,41,34,2026-01-03T01:52:51Z,2290000,False,,,0,,D. Avdija REBOUND (Off:1 Def:0),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,229.0,1.0,0.0,1.0,,,,,,,,,,,,
231,PT10M17.00S,2026-01-03T01:45:52.5Z,2,REGULAR,foul,personal,['2freethrow'],1630631,,,1610612757,41,34,2026-01-03T01:46:02Z,2300000,False,,,0,,J. Alvarado shooting personal FOUL (1 PF) (Avdija 2 FT),"[1630631, 1630166]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627534.0,1.0,0.0,Avdija,1630166.0,,,
233,PT10M17.00S,2026-01-03T01:46:18.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630166,,,1610612757,41,35,2026-01-03T01:46:18Z,2320000,False,,,0,,D. Avdija Free Throw 1 of 2 (16 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
234,PT10M17.00S,2026-01-03T01:46:32.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630166,,,1610612757,41,36,2026-01-03T01:46:32Z,2330000,False,,,0,,D. Avdija Free Throw 2 of 2 (17 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
235,PT10M00.00S,2026-01-03T01:46:51.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,90.22667542706965,47.549019607843135,1610612740,41,36,2026-01-03T01:46:59Z,2340000,False,-12.0,39.0,1,right,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,4.13,Missed,,,,,,,,,,,,,,,,,,
236,PT09M58.00S,2026-01-03T01:46:54.0Z,2,REGULAR,rebound,offensive,[],1629627,,,1610612740,41,36,2026-01-03T01:46:54Z,2350000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,235.0,3.0,1.0,2.0,,,,,,,,,,,,
237,PT09M56.00S,2026-01-03T01:46:55.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,88.91261498028909,48.28431372549019,1610612740,41,36,2026-01-03T01:47:03Z,2360000,False,-9.0,52.0,1,right,MISS Z. Williamson putback Layup - blocked,"[1629627, 1631321]",1610612740.0,NOP,putback,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,5.24,Missed,Cissoko,1631321.0,,,,,,,,,,,,,,,,
246,PT09M56.00S,2026-01-03T01:46:55.9Z,2,REGULAR,block,,[],1631321,,,1610612740,41,36,2026-01-03T01:47:47Z,2365000,False,,,0,,S. Cissoko BLOCK (1 BLK),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
238,PT09M56.00S,2026-01-03T01:46:55.9Z,2,REGULAR,rebound,defensive,[],1631126,,,1610612757,41,36,2026-01-03T01:47:03Z,2370000,False,,,0,,C. Love REBOUND (Off:0 Def:2),[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,,237.0,2.0,2.0,0.0,,,,,,,,,,,,
239,PT09M42.00S,2026-01-03T01:47:09.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,11.12023653088042,43.872549019607845,1610612757,41,36,2026-01-03T01:47:20Z,2380000,False,31.0,52.0,1,left,MISS D. Avdija 6' driving Layup - blocked,"[1630166, 1642274]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,6.03,Missed,Missi,1642274.0,,,,,,,,,,,,,,,,
240,PT09M42.00S,2026-01-03T01:47:09.7Z,2,REGULAR,block,,[],1642274,,,1610612757,41,36,2026-01-03T01:56:03Z,2390000,False,,,0,,Y. Missi BLOCK (3 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
241,PT09M42.00S,2026-01-03T01:47:09.7Z,2,REGULAR,rebound,offensive,[],1642270,,,1610612757,41,36,2026-01-03T01:47:20Z,2400000,False,,,0,,D. Clingan REBOUND (Off:3 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,239.0,4.0,1.0,3.0,,,,,,,,,,,,
242,PT09M42.00S,2026-01-03T01:47:21.5Z,2,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612757,41,36,2026-01-03T01:47:27Z,2410000,False,,,0,,Z. Williamson shooting personal FOUL (1 PF) (Clingan 2 FT),"[1629627, 1642270]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2004.0,1.0,0.0,Clingan,1642270.0,,,
244,PT09M42.00S,2026-01-03T01:47:43.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1642270,,,1610612757,41,36,2026-01-03T01:47:43Z,2430000,False,,,0,,MISS D. Clingan Free Throw 1 of 2,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
245,PT09M42.00S,2026-01-03T01:47:43.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,41,36,2026-01-03T01:47:43Z,2440000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,244.0,,,,,,,,,,,,,,,
247,PT09M42.00S,2026-01-03T01:47:52.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,41,36,2026-01-03T01:47:52Z,2450000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT09M42.00S,2026-01-03T01:50:46.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1642270,,,1610612757,41,37,2026-01-03T01:50:46Z,2460000,False,,,0,,D. Clingan Free Throw 2 of 2 (1 PTS),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
249,PT09M20.00S,2026-01-03T01:51:13.9Z,2,REGULAR,turnover,out-of-bounds,[],1641722,,,1610612740,41,37,2026-01-03T01:51:21Z,2470000,False,,,0,,J. Hawkins lost ball out-of-bounds TURNOVER (3 TO),[1641722],1610612740.0,NOP,lost ball,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,3.0,,,1627539.0,,,,,,,
250,PT09M09.00S,2026-01-03T01:51:29.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631321,32.276609724047304,62.99019607843137,1610612757,41,37,2026-01-03T01:51:36Z,2480000,False,-65.0,251.0,1,left,MISS S. Cissoko 25' 3PT,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
251,PT09M08.00S,2026-01-03T01:51:30.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,41,37,2026-01-03T01:51:36Z,2490000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,,,250.0,,,,,,,,,,,,,,,
253,PT09M08.00S,2026-01-03T01:51:37.0Z,2,REGULAR,substitution,out,[],1630631,,,1610612757,41,37,2026-01-03T01:51:43Z,2510000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT09M08.00S,2026-01-03T01:51:37.0Z,2,REGULAR,substitution,out,[],1631121,,,1610612757,41,37,2026-01-03T01:51:43Z,2520000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT09M08.00S,2026-01-03T01:51:37.0Z,2,REGULAR,substitution,in,[],1642847,,,1610612757,41,37,2026-01-03T01:51:43Z,2530000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT09M08.00S,2026-01-03T01:51:37.0Z,2,REGULAR,substitution,in,[],1642877,,,1610612757,41,37,2026-01-03T01:51:43Z,2540000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
