actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
295,PT04M42.00S,2025-10-25T01:00:05.6Z,2,REGULAR,substitution,out,[],1642852,,,1610612740,46,49,2025-10-25T01:00:12Z,2930000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M42.00S,2025-10-25T01:00:05.6Z,2,REGULAR,substitution,in,[],1630530,,,1610612740,46,49,2025-10-25T01:00:12Z,2940000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M42.00S,2025-10-25T01:00:05.6Z,2,REGULAR,substitution,in,[],1629627,,,1610612740,46,49,2025-10-25T01:00:12Z,2950000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT04M28.00S,2025-10-25T01:00:33.1Z,2,REGULAR,turnover,traveling,[],1630529,,,1610612740,46,49,2025-10-25T01:00:38Z,2960000,False,,,0,,H. Jones traveling TURNOVER (1 TO),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Center,,,,1629177.0,,,,,,,,,,,,,,1.0,,
299,PT04M15.00S,2025-10-25T01:00:50.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628436,6.1268068331143235,49.01960784313725,1610612759,46,51,2025-10-25T01:00:56Z,2970000,False,5.0,5.0,1,left,L. Kornet cutting DUNK (12 PTS) (D. Harper 2 AST),"[1628436, 1642844]",1610612759.0,SAS,cutting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,0.71,Made,12.0,,,,,,,,,,D. Harper,1642844.0,2.0,,,,,
301,PT03M51.00S,2025-10-25T01:01:15.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,93.9060446780552,52.450980392156865,1610612740,46,51,2025-10-25T01:22:04Z,2990000,False,12.0,5.0,1,right,MISS J. Poole driving finger roll Layup,[1629673],1610612740.0,NOP,driving finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,1.32,Missed,,,,,,,,,,,,,,,,,,
302,PT03M49.00S,2025-10-25T01:01:17.6Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,46,51,2025-10-25T01:01:19Z,3000000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,301.0,5.0,5.0,0.0,,,,,,,,
303,PT03M45.00S,2025-10-25T01:01:21.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629640,5.601182654402102,52.94117647058824,1610612759,46,51,2025-10-25T01:03:22Z,3010000,False,-15.0,0.0,1,left,MISS K. Johnson running Layup,[1629640],1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
305,PT03M39.00S,2025-10-25T01:01:27.9Z,2,REGULAR,rebound,offensive,[],1641705,,,1610612759,46,51,2025-10-25T01:01:32Z,3030000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,303.0,6.0,5.0,1.0,,,,,,,,
306,PT03M38.00S,2025-10-25T01:01:27.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641705,6.57030223390276,49.01577818627451,1610612759,46,53,2025-10-25T01:01:37Z,3040000,False,5.0,9.0,1,left,V. Wembanyama putback Layup (12 PTS),[1641705],1610612759.0,SAS,putback,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.05,Made,12.0,,,,,,,,,,,,,,,,,
307,PT03M29.00S,2025-10-25T01:01:37.3Z,2,REGULAR,3pt,Jump Shot,[],1630530,67.23061760840999,35.78431372549019,1610612740,46,53,2025-10-25T01:01:41Z,3050000,False,-71.0,256.0,1,right,MISS T. Murphy III 26' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,26.52,Missed,,,,,,,,,,,,,,,,,,
308,PT03M26.00S,2025-10-25T01:01:40.3Z,2,REGULAR,rebound,defensive,[],1642844,,,1610612759,46,53,2025-10-25T01:01:41Z,3060000,False,,,0,,D. Harper REBOUND (Off:0 Def:2),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Center,,,,,,,,,307.0,2.0,2.0,0.0,,,,,,,,
309,PT03M16.00S,2025-10-25T01:01:50.3Z,2,REGULAR,3pt,Jump Shot,[],1630170,20.318659658344284,7.598039215686274,1610612759,46,53,2025-10-25T01:01:59Z,3070000,False,212.0,138.0,1,left,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
310,PT03M15.00S,2025-10-25T01:01:51.3Z,2,REGULAR,rebound,offensive,[],1641705,,,1610612759,46,53,2025-10-25T01:01:59Z,3080000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,309.0,7.0,5.0,2.0,,,,,,,,
311,PT03M11.00S,2025-10-25T01:02:04.5Z,2,REGULAR,foul,personal,[],1630529,,,1610612759,46,53,2025-10-25T01:02:15Z,3090000,False,,,0,,H. Jones personal FOUL (3 PF),"[1630529, 1641705]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,1629177.0,3.0,0.0,Wembanyama,1641705.0,,,,,,,,,,,,
313,PT03M11.00S,2025-10-25T01:02:22.8Z,2,REGULAR,foul,technical,['1freethrow'],1630529,,,1610612759,46,53,2025-10-25T01:02:30Z,3110000,False,,,0,,H. Jones technical FOUL (1 Tech),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,1629177.0,3.0,1.0,,,,,,,,,,,,,,
314,PT03M11.00S,2025-10-25T01:02:42.3Z,2,REGULAR,freethrow,1 of 1,[],1630170,,,1610612759,46,53,2025-10-25T01:02:42Z,3120000,False,,,0,,MISS D. Vassell technical Free Throw 1 of 1,[1630170],1610612759.0,SAS,technical,,,Vassell,D. Vassell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
315,PT03M11.00S,2025-10-25T01:02:42.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,46,53,2025-10-25T01:02:42Z,3130000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,314.0,,,,,,,,,,,
316,PT03M11.00S,2025-10-25T01:02:45.5Z,2,REGULAR,substitution,out,[],1630529,,,1610612759,46,53,2025-10-25T01:02:49Z,3140000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M11.00S,2025-10-25T01:02:45.5Z,2,REGULAR,substitution,in,[],1642852,,,1610612759,46,53,2025-10-25T01:02:49Z,3150000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M57.00S,2025-10-25T01:03:08.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,3.630091984231275,97.05882352941177,1610612759,46,53,2025-10-25T01:03:13Z,3160000,False,-235.0,-18.0,1,left,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,23.6,Missed,,,,,,,,,,,,,,,,,,
319,PT02M53.00S,2025-10-25T01:03:12.2Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,46,53,2025-10-25T01:03:13Z,3170000,False,,,0,,Z. Williamson REBOUND (Off:3 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Left Corner 3,24+ Left,,,,,,,,,318.0,5.0,2.0,3.0,,,,,,,,
320,PT02M50.00S,2025-10-25T01:03:18.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629627,94.30026281208936,47.30392156862745,1610612740,48,53,2025-10-25T01:03:37Z,3180000,False,-13.0,1.0,1,right,Z. Williamson running Layup (9 PTS),[1629627],1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.35,Made,9.0,,,,,,,,,,,,,,,,,
321,PT02M50.00S,2025-10-25T01:03:22.0Z,2,REGULAR,foul,personal,['1freethrow'],1641705,,,1610612740,48,53,2025-10-25T01:03:43Z,3190000,False,,,0,,V. Wembanyama shooting personal FOUL (3 PF) (Williamson 1 FT),"[1641705, 1629627]",1610612759.0,SAS,shooting,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,202007.0,3.0,0.0,Williamson,1629627.0,,,,,,,,,,,,
323,PT02M50.00S,2025-10-25T01:03:47.2Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629627,,,1610612740,48,53,2025-10-25T01:03:49Z,3210000,False,,,0,,MISS Z. Williamson Free Throw 1 of 1,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
324,PT02M47.00S,2025-10-25T01:03:50.2Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,48,53,2025-10-25T01:03:49Z,3220000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,323.0,8.0,6.0,2.0,,,,,,,,
325,PT02M37.00S,2025-10-25T01:04:06.2Z,2,REGULAR,foul,personal,[],1629673,,,1610612759,48,53,2025-10-25T01:04:10Z,3230000,False,,,0,,J. Poole personal FOUL (2 PF),"[1629673, 1630170]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,202007.0,2.0,0.0,Vassell,1630170.0,,,,,,,,,,,,
327,PT02M27.00S,2025-10-25T01:04:30.8Z,2,REGULAR,3pt,Jump Shot,[],1630170,12.434296977660972,96.56862745098039,1610612759,48,53,2025-10-25T01:04:35Z,3250000,False,-233.0,64.0,1,left,MISS D. Vassell 24' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,24.15,Missed,,,,,,,,,,,,,,,,,,
328,PT02M23.00S,2025-10-25T01:04:34.8Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,48,53,2025-10-25T01:04:35Z,3260000,False,,,0,,Z. Williamson REBOUND (Off:3 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Left Corner 3,24+ Left,,,,,,,,,327.0,6.0,3.0,3.0,,,,,,,,
329,PT02M16.00S,2025-10-25T01:04:41.3Z,2,REGULAR,3pt,Jump Shot,[],1630180,83.39356110381078,94.6078431372549,1610612740,51,53,2025-10-25T01:04:45Z,3270000,False,223.0,104.0,1,right,S. Bey 24' 3PT  (9 PTS) (Z. Williamson 2 AST),"[1630180, 1629627]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,24.59,Made,9.0,,,,,,,,,,Z. Williamson,1629627.0,2.0,,,,,
331,PT01M48.00S,2025-10-25T01:05:09.6Z,2,REGULAR,2pt,Jump Shot,[],1630170,15.193823915900131,80.63725490196079,1610612759,51,53,2025-10-25T01:05:12Z,3290000,False,-153.0,90.0,1,left,MISS D. Vassell 17' Jump Shot,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left,17.78,Missed,,,,,,,,,,,,,,,,,,
332,PT01M46.00S,2025-10-25T01:05:11.6Z,2,REGULAR,rebound,defensive,[],1642852,,,1610612740,51,53,2025-10-25T01:05:12Z,3300000,False,,,0,,D. Queen REBOUND (Off:0 Def:1),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,16-24 Left,,,,,,,,,331.0,1.0,1.0,0.0,,,,,,,,
333,PT01M43.00S,2025-10-25T01:05:16.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629673,90.48948751642575,44.11764705882353,1610612740,51,53,2025-10-25T01:05:23Z,3310000,False,-29.0,37.0,1,right,MISS J. Poole running Layup - blocked,"[1629673, 1641705]",1610612740.0,NOP,running,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,4.72,Missed,,,,,,,,,,,,,,Wembanyama,1641705.0,,,
334,PT01M43.00S,2025-10-25T01:05:16.8Z,2,REGULAR,block,,[],1641705,,,1610612740,51,53,2025-10-25T01:05:19Z,3320000,False,,,0,,V. Wembanyama BLOCK (5 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
335,PT01M43.00S,2025-10-25T01:05:16.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,51,53,2025-10-25T01:05:23Z,3330000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,333.0,,,,,,,,,,,
337,PT01M43.00S,2025-10-25T01:05:28.8Z,2,REGULAR,substitution,out,[],1641705,,,1610612740,51,53,2025-10-25T01:05:37Z,3350000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT01M43.00S,2025-10-25T01:05:28.8Z,2,REGULAR,substitution,in,[],1630577,,,1610612740,51,53,2025-10-25T01:05:37Z,3360000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT01M40.00S,2025-10-25T01:05:45.0Z,2,REGULAR,turnover,bad pass,[],1629627,,,1610612740,51,53,2025-10-25T01:05:49Z,3370000,False,,,0,,Z. Williamson bad pass TURNOVER (2 TO),"[1629627, 1642844]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,2.0,Harper,1642844.0
340,PT01M40.00S,2025-10-25T01:05:45.0Z,2,REGULAR,steal,,[],1642844,,,1610612759,51,53,2025-10-25T01:05:47Z,3380000,False,,,0,,D. Harper STEAL (1 STL),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
341,PT01M33.00S,2025-10-25T01:05:53.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630530,,,1610612759,51,53,2025-10-25T01:06:09Z,3390000,False,,,0,,T. Murphy III shooting personal FOUL (1 PF) (Harper 2 FT),"[1630530, 1642844]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,2003.0,1.0,0.0,Harper,1642844.0,,,,,,,,,,,,
343,PT01M33.00S,2025-10-25T01:06:20.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1642844,,,1610612759,51,54,2025-10-25T01:06:20Z,3410000,False,,,0,,D. Harper Free Throw 1 of 2 (3 PTS),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
344,PT01M33.00S,2025-10-25T01:06:40.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1642844,,,1610612759,51,55,2025-10-25T01:06:40Z,3420000,False,,,0,,D. Harper Free Throw 2 of 2 (4 PTS),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
345,PT01M21.00S,2025-10-25T01:06:58.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612740,51,55,2025-10-25T01:07:04Z,3430000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Williamson 2 FT),"[1629640, 1629627]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,202007.0,1.0,0.0,Williamson,1629627.0,,,,,,,,,,,,
347,PT01M21.00S,2025-10-25T01:07:25.4Z,2,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,51,55,2025-10-25T01:07:25Z,3450000,False,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
348,PT01M21.00S,2025-10-25T01:07:25.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,51,55,2025-10-25T01:07:25Z,3460000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,347.0,,,,,,,,,,,
349,PT01M21.00S,2025-10-25T01:07:48.8Z,2,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,52,55,2025-10-25T01:07:48Z,3470000,False,,,0,,Z. Williamson Free Throw 2 of 2 (10 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
350,PT01M04.00S,2025-10-25T01:08:08.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,5.995400788436268,46.32352941176471,1610612759,52,55,2025-10-25T01:08:15Z,3480000,False,18.0,4.0,1,left,MISS D. Harper driving reverse Layup,[1642844],1610612759.0,SAS,driving reverse,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,1.88,Missed,,,,,,,,,,,,,,,,,,
351,PT01M00.00S,2025-10-25T01:08:10.5Z,2,REGULAR,rebound,defensive,[],1642852,,,1610612740,52,55,2025-10-25T01:08:10Z,3490000,False,,,0,,D. Queen REBOUND (Off:0 Def:2),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,,,350.0,2.0,2.0,0.0,,,,,,,,
352,PT00M57.60S,2025-10-25T01:08:15.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630530,94.1688567674113,50.0,1610612740,54,55,2025-10-25T01:08:34Z,3500000,False,0.0,2.0,1,right,T. Murphy III running DUNK (13 PTS) (S. Bey 1 AST),"[1630530, 1630180]",1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,0.23,Made,13.0,,,,,,,,,,S. Bey,1630180.0,1.0,,,,,
424,PT00M40.60S,2025-10-25T01:08:25.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,5.338370565045992,49.754901960784316,1610612759,54,55,2025-10-25T01:36:02Z,3515000,False,1.0,-2.0,1,left,MISS L. Kornet alley-oop Layup,[1628436],1610612759.0,SAS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,0.26,Missed,,,,,,,,,,,,,,,,,,
425,PT00M39.60S,2025-10-25T01:08:26.4Z,2,REGULAR,rebound,defensive,[],1642852,,,1610612740,54,55,2025-10-25T01:36:13Z,3517500,False,,,0,,D. Queen REBOUND (Off:0 Def:3),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,,,424.0,3.0,3.0,0.0,,,,,,,,
356,PT00M32.00S,2025-10-25T01:08:43.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642852,86.15308804204993,46.07843137254902,1610612740,56,55,2025-10-25T01:36:08Z,3540000,False,-20.0,78.0,1,right,D. Queen 8' driving floating Jump Shot (6 PTS),[1642852],1610612740.0,NOP,driving floating,,,Queen,D. Queen,,,,,In The Paint (Non-RA),8-16 Center,8.01,Made,6.0,,,,,,,,,,,,,,,,,
357,PT00M16.30S,2025-10-25T01:09:01.7Z,2,REGULAR,3pt,Jump Shot,[],1630170,26.363337713534822,15.931372549019606,1610612759,56,55,2025-10-25T01:09:08Z,3550000,False,170.0,195.0,1,left,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
358,PT00M13.50S,2025-10-25T01:09:08.2Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,56,55,2025-10-25T01:09:08Z,3560000,False,,,0,,K. Johnson REBOUND (Off:5 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,357.0,8.0,3.0,5.0,,,,,,,,
359,PT00M13.50S,2025-10-25T01:09:08.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629640,5.590000152587891,50.0,1610612759,56,57,2025-10-25T01:09:08Z,3570000,False,0.0,0.0,1,left,K. Johnson putback DUNK (6 PTS),[1629640],1610612759.0,SAS,putback,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
362,PT00M04.50S,2025-10-25T01:09:31.1Z,2,REGULAR,substitution,out,[],1642844,,,1610612740,56,57,2025-10-25T01:09:38Z,3600000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT00M04.50S,2025-10-25T01:09:31.1Z,2,REGULAR,substitution,in,[],1642264,,,1610612740,56,57,2025-10-25T01:09:38Z,3610000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT00M03.70S,2025-10-25T01:09:48.8Z,2,REGULAR,turnover,traveling,[],1642852,,,1610612740,56,57,2025-10-25T01:24:21Z,3620000,False,,,0,,D. Queen traveling TURNOVER (1 TO),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,16-24 Center,,,,1629177.0,,,,,,,,,,,,,,1.0,,
365,PT00M03.70S,2025-10-25T01:09:58.0Z,2,REGULAR,substitution,out,[],1628436,,,1610612759,56,57,2025-10-25T01:10:03Z,3630000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT00M03.70S,2025-10-25T01:09:58.0Z,2,REGULAR,substitution,in,[],1641705,,,1610612759,56,57,2025-10-25T01:10:03Z,3640000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT00M00.80S,2025-10-25T01:10:16.6Z,2,REGULAR,turnover,lost ball,[],1642264,,,1610612759,56,57,2025-10-25T01:24:33Z,3650000,False,,,0,,S. Castle lost ball TURNOVER (3 TO),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,3.0,,
369,PT00M00.80S,2025-10-25T01:10:21.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612740,56,57,2025-10-25T01:10:51Z,3670000,False,,,0,,K. Johnson loose ball personal FOUL (2 PF) (Williamson 2 FT),"[1629640, 1629627]",1610612759.0,SAS,loose ball,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,1629177.0,2.0,0.0,Williamson,1629627.0,,,,,,,,,,,,
371,PT00M00.80S,2025-10-25T01:10:58.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629627,,,1610612740,57,57,2025-10-25T01:10:58Z,3690000,False,,,0,,Z. Williamson Free Throw 1 of 2 (11 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
372,PT00M00.80S,2025-10-25T01:11:00.7Z,2,REGULAR,substitution,out,[],1641705,,,1610612740,57,57,2025-10-25T01:11:05Z,3700000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT00M00.80S,2025-10-25T01:11:00.7Z,2,REGULAR,substitution,in,[],1628436,,,1610612740,57,57,2025-10-25T01:11:05Z,3710000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT00M00.80S,2025-10-25T01:11:18.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629627,,,1610612740,58,57,2025-10-25T01:11:18Z,3720000,False,,,0,,Z. Williamson Free Throw 2 of 2 (12 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
375,PT00M00.30S,2025-10-25T01:11:21.6Z,2,REGULAR,heave,,[],0,,,1610612759,58,57,2025-10-25T01:11:32Z,3730000,False,,,0,,SAS Heave,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,16-24 Left Center,72.37,,,,,,,,,,,,,,,,,,,
376,PT00M00.10S,2025-10-25T01:11:21.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,58,57,2025-10-25T01:11:32Z,3740000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,375.0,,,,,,,,,,,
377,PT00M00.00S,2025-10-25T01:11:31.0Z,2,REGULAR,period,end,[],0,,,1610612759,58,57,2025-10-25T01:11:31Z,3750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2025-10-25T01:26:14.4Z,3,REGULAR,substitution,out,['startperiod'],1642852,,,1610612759,58,57,2025-10-25T01:26:32Z,3760000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2025-10-25T01:26:14.4Z,3,REGULAR,substitution,out,['startperiod'],1629640,,,1610612759,58,57,2025-10-25T01:26:32Z,3770000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2025-10-25T01:26:14.4Z,3,REGULAR,substitution,out,['startperiod'],1628436,,,1610612759,58,57,2025-10-25T01:26:32Z,3780000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
