actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
86,PT05M33.00S,2026-02-21T01:23:33.3Z,1,REGULAR,2pt,Jump Shot,[],1626171,9.411957950065702,72.54901960784314,1610612749,16,22,2026-02-21T01:23:41Z,860000,False,-113.0,36.0,1,left,B. Portis 11' pullup bank Jump Shot (2 PTS) (A. Green 3 AST),"[1626171, 1631260]",1610612749.0,MIL,pullup bank,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,11.83,Made,,,,,,,2.0,A. Green,1631260.0,3.0,,,,,,,,
88,PT05M16.00S,2026-02-21T01:23:53.2Z,1,REGULAR,turnover,traveling,[],1630180,,,1610612740,16,22,2026-02-21T01:24:01Z,880000,False,,,0,,S. Bey traveling TURNOVER (2 TO),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,,,2534.0,,,,
89,PT05M16.00S,2026-02-21T01:24:06.4Z,1,REGULAR,substitution,out,[],1630579,,,1610612749,16,22,2026-02-21T01:24:13Z,890000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M16.00S,2026-02-21T01:24:06.4Z,1,REGULAR,substitution,in,[],1631250,,,1610612749,16,22,2026-02-21T01:24:13Z,900000,False,,,0,,SUB in: P. Nance,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M01.00S,2026-02-21T01:24:31.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631260,32.933639947437584,50.98039215686274,1610612749,16,22,2026-02-21T01:24:37Z,910000,False,-5.0,257.0,1,left,MISS A. Green 25' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,,
92,PT04M57.00S,2026-02-21T01:24:35.0Z,1,REGULAR,rebound,defensive,[],1642852,,,1610612740,16,22,2026-02-21T01:24:37Z,920000,False,,,0,,D. Queen REBOUND (Off:0 Def:1),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Center,,,91.0,1.0,1.0,0.0,,,,,,,,,,,,,,
93,PT04M50.00S,2026-02-21T01:24:41.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642852,89.83245729303549,47.30392156862745,1610612740,16,22,2026-02-21T01:29:23Z,930000,False,-13.0,43.0,1,right,MISS D. Queen driving floating Shot,[1642852],1610612740.0,NOP,driving floating,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,4.52,Missed,,,,,,,,,,,,,,,,,,
94,PT04M49.00S,2026-02-21T01:24:42.4Z,1,REGULAR,rebound,offensive,[],1642852,,,1610612740,16,22,2026-02-21T01:24:45Z,940000,False,,,0,,D. Queen REBOUND (Off:1 Def:1),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,93.0,2.0,1.0,1.0,,,,,,,,,,,,,,
95,PT04M47.00S,2026-02-21T01:24:44.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642852,93.38042049934296,49.50980392156863,1610612740,18,22,2026-02-21T01:24:50Z,950000,False,-2.0,10.0,1,right,D. Queen putback DUNK (2 PTS),[1642852],1610612740.0,NOP,putback,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,,,2.0,,,,,,,,,,,
96,PT04M34.00S,2026-02-21T01:24:57.9Z,1,REGULAR,3pt,Jump Shot,[],1631157,21.23850197109067,89.2156862745098,1610612749,18,22,2026-02-21T01:25:06Z,960000,False,-196.0,147.0,1,left,MISS R. Rollins 24' step back 3PT,[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,24.51,Missed,,,,,,,,,,,,,,,,,,
97,PT04M26.00S,2026-02-21T01:25:05.9Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,18,22,2026-02-21T01:25:06Z,970000,False,,,0,,B. Portis REBOUND (Off:1 Def:0),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,96.0,1.0,0.0,1.0,,,,,,,,,,,,,,
98,PT04M26.00S,2026-02-21T01:25:05.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626171,5.590000152587891,50.0,1610612749,18,24,2026-02-21T01:25:05Z,980000,False,0.0,0.0,1,left,B. Portis putback DUNK (4 PTS),[1626171],1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,4.0,,,,,,,,,,,
99,PT04M10.00S,2026-02-21T01:25:21.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631121,91.40932982917214,54.65686274509803,1610612740,18,24,2026-02-21T01:25:32Z,990000,False,23.0,28.0,1,right,MISS B. McGowens driving Layup - blocked,"[1631121, 1631250]",1610612740.0,NOP,driving,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,3.67,Missed,,,,,Nance,1631250.0,,,,,,,,,,,,
100,PT04M10.00S,2026-02-21T01:25:21.8Z,1,REGULAR,block,,[],1631250,,,1610612740,18,24,2026-02-21T01:25:25Z,1000000,False,,,0,,P. Nance BLOCK (1 BLK),[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
101,PT04M10.00S,2026-02-21T01:25:21.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,18,24,2026-02-21T01:25:32Z,1010000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,99.0,,,,,,,,,,,,,,,,,
104,PT04M10.00S,2026-02-21T01:25:43.7Z,1,REGULAR,foul,personal,[],1631121,,,1610612749,18,24,2026-02-21T01:26:23Z,1040000,False,,,0,,B. McGowens loose ball personal FOUL (2 PF),"[1631121, 1631172]",1610612740.0,NOP,loose ball,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Dieng,1631172.0
106,PT04M10.00S,2026-02-21T01:25:51.9Z,1,REGULAR,substitution,out,[],1631121,,,1610612749,18,24,2026-02-21T01:26:04Z,1060000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M10.00S,2026-02-21T01:25:51.9Z,1,REGULAR,substitution,out,[],1642852,,,1610612749,18,24,2026-02-21T01:26:04Z,1070000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M10.00S,2026-02-21T01:25:51.9Z,1,REGULAR,substitution,out,[],1631260,,,1610612749,18,24,2026-02-21T01:26:04Z,1080000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M10.00S,2026-02-21T01:25:51.9Z,1,REGULAR,substitution,in,[],1629673,,,1610612749,18,24,2026-02-21T01:26:04Z,1090000,False,,,0,,SUB in: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M10.00S,2026-02-21T01:25:51.9Z,1,REGULAR,substitution,in,[],1629627,,,1610612749,18,24,2026-02-21T01:26:04Z,1100000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M10.00S,2026-02-21T01:25:51.9Z,1,REGULAR,substitution,in,[],1630560,,,1610612749,18,24,2026-02-21T01:26:04Z,1110000,False,,,0,,SUB in: C. Thomas,[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M52.00S,2026-02-21T01:26:08.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631157,15.768725361366624,50.02297794117647,1610612749,18,26,2026-02-21T01:26:21Z,1120000,False,0.0,96.0,1,left,R. Rollins 9' turnaround Jump Shot (11 PTS),[1631157],1610612749.0,MIL,turnaround,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Center,9.57,Made,,,,,,,11.0,,,,,,,,,,,
113,PT03M42.00S,2026-02-21T01:26:18.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,93.9060446780552,51.9607843137255,1610612740,20,26,2026-02-21T01:26:27Z,1130000,False,10.0,5.0,1,right,S. Bey driving Layup (8 PTS) (J. Poole 1 AST),"[1630180, 1629673]",1610612740.0,NOP,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1.09,Made,,,,,,,8.0,J. Poole,1629673.0,1.0,,,,,,,,
115,PT03M32.00S,2026-02-21T01:26:28.7Z,1,REGULAR,3pt,Jump Shot,[],1631157,26.888961892247043,81.12745098039215,1610612749,20,26,2026-02-21T01:26:33Z,1150000,False,-156.0,200.0,1,left,MISS R. Rollins 25' 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,25.36,Missed,,,,,,,,,,,,,,,,,,
116,PT03M29.00S,2026-02-21T01:26:31.7Z,1,REGULAR,rebound,defensive,[],1642847,,,1610612740,20,26,2026-02-21T01:26:33Z,1160000,False,,,0,,J. Fears REBOUND (Off:0 Def:1),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,,
117,PT03M22.00S,2026-02-21T01:26:39.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,92.9862023653088,46.32352941176471,1610612740,22,26,2026-02-21T01:30:48Z,1170000,False,-18.0,13.0,1,right,J. Fears driving finger roll Layup (2 PTS),[1642847],1610612740.0,NOP,driving finger roll,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,,,2.0,,,,,,,,,,,
118,PT03M09.00S,2026-02-21T01:26:51.2Z,1,REGULAR,3pt,Jump Shot,[],1631250,11.514454664914586,96.32352941176471,1610612749,22,26,2026-02-21T01:26:56Z,1180000,False,-232.0,56.0,1,left,MISS P. Nance 3PT,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,Left Corner 3,24+ Left,23.82,Missed,,,,,,,,,,,,,,,,,,
119,PT03M05.00S,2026-02-21T01:26:55.2Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612740,22,26,2026-02-21T01:26:56Z,1190000,False,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,
120,PT02M59.00S,2026-02-21T01:27:01.0Z,1,REGULAR,3pt,Jump Shot,[],1629673,63.81406044678055,49.754901960784316,1610612740,25,26,2026-02-21T01:27:06Z,1200000,False,-1.0,288.0,1,right,J. Poole 28' 3PT  (3 PTS) (S. Bey 2 AST),"[1629673, 1630180]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,28.76,Made,,,,,,,3.0,S. Bey,1630180.0,2.0,,,,,,,,
122,PT02M58.00S,2026-02-21T01:27:08.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,25,26,2026-02-21T01:27:08Z,1220000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M58.00S,2026-02-21T01:29:27.9Z,1,REGULAR,substitution,out,[],1630180,,,1610612749,25,26,2026-02-21T01:29:50Z,1230000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M58.00S,2026-02-21T01:29:27.9Z,1,REGULAR,substitution,out,[],1631157,,,1610612749,25,26,2026-02-21T01:29:50Z,1240000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M58.00S,2026-02-21T01:29:27.9Z,1,REGULAR,substitution,in,[],1630529,,,1610612749,25,26,2026-02-21T01:29:50Z,1250000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M58.00S,2026-02-21T01:29:27.9Z,1,REGULAR,substitution,in,[],1629645,,,1610612749,25,26,2026-02-21T01:29:50Z,1260000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M45.00S,2026-02-21T01:30:10.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631172,6.1268068331143235,48.529411764705884,1610612749,25,28,2026-02-21T01:30:16Z,1270000,False,7.0,5.0,1,left,O. Dieng driving DUNK (2 PTS) (B. Portis 1 AST),"[1631172, 1626171]",1610612749.0,MIL,driving,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,,,2.0,B. Portis,1626171.0,1.0,,,,,,,,
129,PT02M27.00S,2026-02-21T01:30:27.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,94.03745072273325,47.30392156862745,1610612740,27,28,2026-02-21T01:30:32Z,1290000,False,-13.0,4.0,1,right,Z. Williamson driving Layup (6 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,,,6.0,,,,,,,,,,,
130,PT02M18.00S,2026-02-21T01:30:39.9Z,1,REGULAR,turnover,out-of-bounds,[],1631172,,,1610612749,27,28,2026-02-21T01:30:47Z,1300000,False,,,0,,O. Dieng lost ball out-of-bounds TURNOVER (1 TO),[1631172],1610612749.0,MIL,lost ball,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,1626301.0,,,,
131,PT02M04.00S,2026-02-21T01:31:01.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642847,91.14651773981603,49.26470588235294,1610612740,29,28,2026-02-21T01:32:03Z,1310000,False,-4.0,31.0,1,right,J. Fears driving floating Jump Shot (4 PTS) (K. Matković 1 AST),"[1642847, 1631255]",1610612740.0,NOP,driving floating,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,3.09,Made,,,,,,,4.0,K. Matković,1631255.0,1.0,,,,,,,,
133,PT02M04.00S,2026-02-21T01:31:05.0Z,1,REGULAR,foul,personal,['1freethrow'],1630560,,,1610612740,29,28,2026-02-21T01:31:12Z,1330000,False,,,0,,C. Thomas shooting personal FOUL (1 PF) (Fears 1 FT),"[1630560, 1642847]",1610612749.0,MIL,shooting,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Fears,1642847.0
135,PT02M04.00S,2026-02-21T01:31:25.4Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1642847,,,1610612740,30,28,2026-02-21T01:31:25Z,1350000,False,,,0,,J. Fears Free Throw 1 of 1 (5 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
136,PT01M49.00S,2026-02-21T01:31:41.8Z,1,REGULAR,3pt,Jump Shot,[],1630560,24.129434954007884,93.13725490196079,1610612749,30,28,2026-02-21T01:32:24Z,1360000,False,-216.0,174.0,1,left,MISS C. Thomas 27' pullup 3PT,[1630560],1610612749.0,MIL,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,27.73,Missed,,,,,,,,,,,,,,,,,,
137,PT01M44.00S,2026-02-21T01:31:46.8Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612740,30,28,2026-02-21T01:31:50Z,1370000,False,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,136.0,2.0,2.0,0.0,,,,,,,,,,,,,,
138,PT01M41.00S,2026-02-21T01:31:48.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629627,93.64323258869908,49.50980392156863,1610612740,32,28,2026-02-21T01:31:54Z,1380000,False,-2.0,7.0,1,right,Z. Williamson running DUNK (8 PTS) (J. Poole 2 AST),"[1629627, 1629673]",1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,8.0,J. Poole,1629673.0,2.0,,,,,,,,
140,PT01M19.00S,2026-02-21T01:32:10.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,5.469776609724048,53.431372549019606,1610612749,32,30,2026-02-21T01:32:48Z,1400000,False,-17.0,-1.0,1,left,B. Portis driving finger roll Layup (6 PTS),[1626171],1610612749.0,MIL,driving finger roll,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,1.72,Made,,,,,,,6.0,,,,,,,,,,,
141,PT01M07.00S,2026-02-21T01:32:22.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.77463863337714,46.568627450980394,1610612740,34,30,2026-02-21T01:33:13Z,1410000,False,-17.0,6.0,1,right,Z. Williamson driving finger roll Layup (10 PTS) (J. Fears 1 AST),"[1629627, 1642847]",1610612740.0,NOP,driving finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,,,10.0,J. Fears,1642847.0,1.0,,,,,,,,
143,PT00M58.20S,2026-02-21T01:32:32.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631250,8.623521681997373,48.77450980392157,1610612749,34,30,2026-02-21T01:33:27Z,1430000,False,6.0,29.0,1,left,MISS P. Nance turnaround Hook - blocked,"[1631250, 1631255]",1610612749.0,MIL,turnaround,,,Nance,P. Nance,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,Matković,1631255.0,,,,,,,,,,,,
144,PT00M58.20S,2026-02-21T01:32:32.5Z,1,REGULAR,block,,[],1631255,,,1610612749,34,30,2026-02-21T01:32:35Z,1440000,False,,,0,,K. Matković BLOCK (1 BLK),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
145,PT00M55.40S,2026-02-21T01:32:35.3Z,1,REGULAR,rebound,defensive,[],1642847,,,1610612740,34,30,2026-02-21T01:32:36Z,1450000,False,,,0,,J. Fears REBOUND (Off:0 Def:2),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,143.0,2.0,2.0,0.0,,,,,,,,,,,,,,
146,PT00M52.90S,2026-02-21T01:32:38.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629627,92.72339027595268,48.03921568627451,1610612740,36,30,2026-02-21T01:33:59Z,1460000,False,-10.0,16.0,1,right,Z. Williamson running Layup (12 PTS) (J. Fears 2 AST),"[1629627, 1642847]",1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,,,12.0,J. Fears,1642847.0,2.0,,,,,,,,
148,PT00M34.50S,2026-02-21T01:32:59.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,4.5499342969776615,46.568627450980394,1610612749,36,32,2026-02-21T01:33:06Z,1480000,False,17.0,-10.0,1,left,B. Portis cutting Layup (8 PTS) (K. Porter Jr. 1 AST),"[1626171, 1629645]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,1.97,Made,,,,,,,8.0,K. Porter Jr.,1629645.0,1.0,,,,,,,,
150,PT00M20.40S,2026-02-21T01:33:19.2Z,1,REGULAR,foul,personal,[],1631250,,,1610612740,36,32,2026-02-21T01:33:24Z,1500000,False,,,0,,P. Nance personal FOUL (1 PF),"[1631250, 1629627]",1610612749.0,MIL,,,,Nance,P. Nance,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Williamson,1629627.0
152,PT00M20.40S,2026-02-21T01:33:31.6Z,1,REGULAR,substitution,out,[],1631250,,,1610612740,36,32,2026-02-21T01:33:37Z,1520000,False,,,0,,SUB out: P. Nance,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M20.40S,2026-02-21T01:33:31.6Z,1,REGULAR,substitution,in,[],1630579,,,1610612740,36,32,2026-02-21T01:33:37Z,1530000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M13.20S,2026-02-21T01:33:52.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.59198423127464,49.01960784313725,1610612740,38,32,2026-02-21T01:34:30Z,1540000,False,-5.0,17.0,1,right,Z. Williamson driving Layup (14 PTS) (J. Fears 3 AST),"[1629627, 1642847]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,,,14.0,J. Fears,1642847.0,3.0,,,,,,,,
156,PT00M08.90S,2026-02-21T01:34:02.5Z,1,REGULAR,foul,personal,[],1630529,,,1610612749,38,32,2026-02-21T01:34:10Z,1560000,False,,,0,,H. Jones personal FOUL (1 PF),"[1630529, 1630560]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Thomas,1630560.0
158,PT00M08.10S,2026-02-21T01:34:30.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612749,38,32,2026-02-21T01:34:42Z,1580000,False,,,0,,J. Poole personal FOUL (1 PF) (Dieng 2 FT),"[1629673, 1631172]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Dieng,1631172.0
160,PT00M08.10S,2026-02-21T01:34:48.3Z,1,REGULAR,freethrow,1 of 2,[],1631172,,,1610612749,38,32,2026-02-21T01:34:48Z,1600000,False,,,0,,MISS O. Dieng Free Throw 1 of 2,[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
161,PT00M08.10S,2026-02-21T01:34:48.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,38,32,2026-02-21T01:34:48Z,1610000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,,
162,PT00M08.10S,2026-02-21T01:34:49.4Z,1,REGULAR,substitution,out,[],1630560,,,1610612749,38,32,2026-02-21T01:34:56Z,1620000,False,,,0,,SUB out: C. Thomas,[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M08.10S,2026-02-21T01:34:49.4Z,1,REGULAR,substitution,in,[],1631157,,,1610612749,38,32,2026-02-21T01:34:56Z,1630000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M08.10S,2026-02-21T01:35:05.1Z,1,REGULAR,freethrow,2 of 2,[],1631172,,,1610612749,38,33,2026-02-21T01:35:05Z,1640000,False,,,0,,O. Dieng Free Throw 2 of 2 (3 PTS),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
165,PT00M03.40S,2026-02-21T01:35:12.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612740,38,33,2026-02-21T01:35:29Z,1650000,False,,,0,,B. Portis shooting personal FOUL (1 PF) (Fears 2 FT),"[1626171, 1642847]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Fears,1642847.0
167,PT00M03.40S,2026-02-21T01:35:41.4Z,1,REGULAR,freethrow,1 of 2,[],1642847,,,1610612740,38,33,2026-02-21T01:35:41Z,1670000,False,,,0,,MISS J. Fears Free Throw 1 of 2,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
168,PT00M03.40S,2026-02-21T01:35:41.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,38,33,2026-02-21T01:35:41Z,1680000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,167.0,,,,,,,,,,,,,,,,,
169,PT00M03.40S,2026-02-21T01:35:41.4Z,1,REGULAR,freethrow,2 of 2,[],1642847,,,1610612740,38,33,2026-02-21T01:35:54Z,1690000,False,,,0,,MISS J. Fears Free Throw 2 of 2,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
170,PT00M02.40S,2026-02-21T01:35:42.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,38,33,2026-02-21T01:35:54Z,1700000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,169.0,,,,,,,,,,,,,,,,,
172,PT00M01.20S,2026-02-21T01:36:03.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,82.60512483574244,95.58823529411765,1610612740,38,33,2026-02-21T01:36:09Z,1720000,False,228.0,111.0,1,right,MISS J. Poole 25' 3PT,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,25.35,Missed,,,,,,,,,,,,,,,,,,
173,PT00M01.20S,2026-02-21T01:36:03.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,38,33,2026-02-21T01:36:09Z,1730000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,172.0,,,,,,,,,,,,,,,,,
174,PT00M00.00S,2026-02-21T01:36:11.4Z,1,REGULAR,period,end,[],0,,,1610612740,38,33,2026-02-21T01:36:11Z,1740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2026-02-21T01:38:14.4Z,2,REGULAR,substitution,out,['startperiod'],1631157,,,1610612740,38,33,2026-02-21T01:38:39Z,1750000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
