actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
189,PT12M00.00S,2025-12-19T01:37:28.3Z,2,REGULAR,substitution,in,['startperiod'],1631121,,,1610612740,24,33,2025-12-19T01:37:42Z,1860000,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2025-12-19T01:37:28.3Z,2,REGULAR,substitution,in,['startperiod'],1631255,,,1610612740,24,33,2025-12-19T01:37:42Z,1870000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2025-12-19T01:37:28.3Z,2,REGULAR,substitution,in,['startperiod'],201142,,,1610612740,24,33,2025-12-19T01:37:42Z,1880000,False,,,0,,SUB in: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2025-12-19T01:37:28.3Z,2,REGULAR,substitution,in,['startperiod'],1642263,,,1610612740,24,33,2025-12-19T01:37:42Z,1890000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2025-12-19T01:37:28.3Z,2,REGULAR,substitution,in,['startperiod'],203991,,,1610612740,24,33,2025-12-19T01:37:42Z,1900000,False,,,0,,SUB in: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2025-12-19T01:37:41.2Z,2,REGULAR,period,start,[],0,,,1610612745,24,33,2025-12-19T01:37:42Z,1910000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT11M41.00S,2025-12-19T01:37:59.3Z,2,REGULAR,3pt,Jump Shot,[],1628988,89.70105124835742,96.32352941176471,1610612745,24,36,2025-12-19T01:38:07Z,1920000,False,232.0,44.0,1,right,A. Holiday 3PT  (3 PTS) (A. Thompson 3 AST),"[1628988, 1641708]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Right Corner 3,24+ Right,23.58,Made,3.0,A. Thompson,1641708.0,3.0,,,,,,,,,,,,,,
197,PT11M15.00S,2025-12-19T01:38:25.1Z,2,REGULAR,3pt,Jump Shot,[],1629673,24.655059132720105,86.76470588235294,1610612740,24,36,2025-12-19T01:38:33Z,1940000,False,-184.0,179.0,1,left,MISS J. Poole 25' 3PT,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,,,,,,,,,,,,,,,,,
198,PT11M13.00S,2025-12-19T01:38:27.1Z,2,REGULAR,rebound,offensive,[],1631255,,,1610612740,24,36,2025-12-19T01:38:33Z,1950000,False,,,0,,K. Matković REBOUND (Off:1 Def:0),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,197.0,1.0,0.0,1.0,,,,,
199,PT11M13.00S,2025-12-19T01:38:33.5Z,2,REGULAR,violation,kicked ball,[],1641708,,,1610612740,24,36,2025-12-19T01:38:46Z,1960000,False,,,0,,A. Thompson kicked ball VIOLATION,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,1628159.0,,,,
200,PT10M55.00S,2025-12-19T01:39:12.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,6.521024967148489,45.588235294117645,1610612740,24,36,2025-12-19T01:39:17Z,1970000,False,22.0,9.0,1,left,MISS S. Bey driving Layup,[1630180],1610612740.0,NOP,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,,,,,,,,,,,,,,
201,PT10M53.00S,2025-12-19T01:39:14.6Z,2,REGULAR,rebound,defensive,[],201142,,,1610612745,24,36,2025-12-19T01:39:17Z,1980000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,200.0,1.0,1.0,0.0,,,,,
202,PT10M49.00S,2025-12-19T01:39:18.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628988,89.56964520367937,94.6078431372549,1610612745,24,36,2025-12-19T01:39:25Z,1990000,False,223.0,46.0,1,right,MISS A. Holiday running 3PT,[1628988],1610612745.0,HOU,running,,,Holiday,A. Holiday,,,,,Right Corner 3,24+ Right,22.76,Missed,,,,,,,,,,,,,,,,,,
203,PT10M46.00S,2025-12-19T01:39:22.4Z,2,REGULAR,rebound,offensive,[],203991,,,1610612745,24,36,2025-12-19T01:39:22Z,2000000,False,,,0,,C. Capela REBOUND (Off:1 Def:0),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,202.0,1.0,0.0,1.0,,,,,
204,PT10M44.00S,2025-12-19T01:39:24.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641708,94.1688567674113,46.32352941176471,1610612745,24,38,2025-12-19T01:43:50Z,2010000,False,-18.0,2.0,1,right,A. Thompson alley-oop Layup (8 PTS) (R. Sheppard 2 AST),"[1641708, 1642263]",1610612745.0,HOU,alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.85,Made,8.0,R. Sheppard,1642263.0,2.0,,,,,,,,,,,,,,
206,PT10M29.00S,2025-12-19T01:39:39.2Z,2,REGULAR,3pt,Jump Shot,[],1631255,4.02431011826544,94.6078431372549,1610612740,27,38,2025-12-19T01:39:44Z,2030000,False,-223.0,-15.0,1,left,K. Matković 3PT  (3 PTS) (J. Poole 1 AST),"[1631255, 1629673]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,Left Corner 3,24+ Left,22.35,Made,3.0,J. Poole,1629673.0,1.0,,,,,,,,,,,,,,
208,PT10M16.00S,2025-12-19T01:39:52.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203991,92.72339027595268,52.450980392156865,1610612745,27,40,2025-12-19T01:39:55Z,2050000,False,12.0,16.0,1,right,C. Capela Layup (2 PTS) (R. Sheppard 3 AST),"[203991, 1642263]",1610612745.0,HOU,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,2.01,Made,2.0,R. Sheppard,1642263.0,3.0,,,,,,,,,,,,,,
210,PT10M02.00S,2025-12-19T01:40:06.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,6.1268068331143235,44.85294117647059,1610612740,27,40,2025-12-19T01:40:10Z,2070000,False,26.0,5.0,1,left,MISS J. Alvarado driving Layup,[1630631],1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
211,PT10M00.00S,2025-12-19T01:40:08.2Z,2,REGULAR,rebound,defensive,[],201142,,,1610612745,27,40,2025-12-19T01:40:10Z,2080000,False,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,210.0,2.0,2.0,0.0,,,,,
212,PT09M56.00S,2025-12-19T01:40:12.9Z,2,REGULAR,turnover,lost ball,[],1641708,,,1610612745,27,40,2025-12-19T01:40:17Z,2090000,False,,,0,,A. Thompson lost ball TURNOVER (1 TO),"[1641708, 1630180]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Bey,1630180.0,,,,,,,,,,,
213,PT09M56.00S,2025-12-19T01:40:12.9Z,2,REGULAR,steal,,[],1630180,,,1610612740,27,40,2025-12-19T01:40:15Z,2100000,False,,,0,,S. Bey STEAL (1 STL),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
214,PT09M51.00S,2025-12-19T01:40:17.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629673,21.895532194480946,7.8431372549019605,1610612740,27,40,2025-12-19T01:45:35Z,2110000,False,211.0,153.0,1,left,MISS J. Poole 26' running 3PT,[1629673],1610612740.0,NOP,running,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,26.06,Missed,,,,,,,,,,,,,,,,,,
215,PT09M48.00S,2025-12-19T01:40:20.2Z,2,REGULAR,rebound,defensive,[],1642263,,,1610612745,27,40,2025-12-19T01:40:23Z,2120000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:3),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,214.0,3.0,3.0,0.0,,,,,
216,PT09M35.00S,2025-12-19T01:40:33.8Z,2,REGULAR,3pt,Jump Shot,[],201142,75.24638633377135,13.970588235294118,1610612745,27,43,2025-12-19T01:40:37Z,2130000,False,-180.0,180.0,1,right,K. Durant 25' 3PT pullup (16 PTS),[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,25.48,Made,16.0,,,,,,,,,,,,,,,,,
217,PT09M19.00S,2025-12-19T01:40:49.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,6.258212877792378,52.450980392156865,1610612740,27,43,2025-12-19T01:40:53Z,2140000,False,-12.0,6.0,1,left,MISS J. Poole driving Layup,[1629673],1610612740.0,NOP,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,1.38,Missed,,,,,,,,,,,,,,,,,,
218,PT09M17.00S,2025-12-19T01:40:51.0Z,2,REGULAR,rebound,defensive,[],1642263,,,1610612745,27,43,2025-12-19T01:40:53Z,2150000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:4),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,217.0,4.0,4.0,0.0,,,,,
219,PT09M10.00S,2025-12-19T01:41:00.9Z,2,REGULAR,foul,personal,[],1630631,,,1610612745,27,43,2025-12-19T01:41:10Z,2160000,False,,,0,,J. Alvarado personal FOUL (2 PF),"[1630631, 1628988]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1148.0,2.0,0.0,Holiday,1628988.0
221,PT09M10.00S,2025-12-19T01:41:16.6Z,2,REGULAR,substitution,out,[],1629673,,,1610612745,27,43,2025-12-19T01:41:19Z,2180000,False,,,0,,SUB out: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M10.00S,2025-12-19T01:41:16.6Z,2,REGULAR,substitution,in,[],1642847,,,1610612745,27,43,2025-12-19T01:41:19Z,2190000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M03.00S,2025-12-19T01:41:41.5Z,2,REGULAR,foul,personal,['2freethrow'],1631121,,,1610612745,27,43,2025-12-19T01:41:47Z,2200000,False,,,0,,B. McGowens shooting personal FOUL (1 PF) (Capela 2 FT),"[1631121, 203991]",1610612740.0,NOP,shooting,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1629175.0,1.0,0.0,Capela,203991.0
225,PT09M03.00S,2025-12-19T01:42:17.8Z,2,REGULAR,freethrow,1 of 2,[],203991,,,1610612745,27,43,2025-12-19T01:42:17Z,2220000,False,,,0,,MISS C. Capela Free Throw 1 of 2,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
226,PT09M03.00S,2025-12-19T01:42:17.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,27,43,2025-12-19T01:42:17Z,2230000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,225.0,,,,,,,,
227,PT09M03.00S,2025-12-19T01:42:33.8Z,2,REGULAR,freethrow,2 of 2,[],203991,,,1610612745,27,44,2025-12-19T01:42:33Z,2240000,False,,,0,,C. Capela Free Throw 2 of 2 (3 PTS),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
228,PT08M47.00S,2025-12-19T01:42:50.5Z,2,REGULAR,2pt,Jump Shot,[],1630180,20.97568988173456,65.19607843137256,1610612740,29,44,2025-12-19T01:42:55Z,2250000,False,-76.0,145.0,1,left,S. Bey 16' pullup Jump Shot (8 PTS),[1630180],1610612740.0,NOP,pullup,,,Bey,S. Bey,,,,,Mid-Range,16-24 Left Center,16.34,Made,8.0,,,,,,,,,,,,,,,,,
229,PT08M35.00S,2025-12-19T01:43:05.8Z,2,REGULAR,turnover,out-of-bounds,[],1641708,,,1610612745,29,44,2025-12-19T01:43:11Z,2260000,False,,,0,,A. Thompson lost ball out-of-bounds TURNOVER (2 TO),[1641708],1610612745.0,HOU,lost ball,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,,,,,,,,,1628159.0,,,,
230,PT08M24.00S,2025-12-19T01:43:19.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630180,29.25427069645204,29.411764705882355,1610612740,29,44,2025-12-19T01:43:23Z,2270000,False,103.0,222.0,1,left,MISS S. Bey 24' pullup 3PT,[1630180],1610612740.0,NOP,pullup,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,24.51,Missed,,,,,,,,,,,,,,,,,,
231,PT08M21.00S,2025-12-19T01:43:22.5Z,2,REGULAR,rebound,defensive,[],201142,,,1610612745,29,44,2025-12-19T01:43:23Z,2280000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,230.0,3.0,3.0,0.0,,,,,
232,PT08M14.00S,2025-12-19T01:43:29.6Z,2,REGULAR,2pt,Jump Shot,[],201142,76.5604467805519,60.78431372549019,1610612745,29,46,2025-12-19T01:43:33Z,2290000,False,54.0,168.0,1,right,K. Durant 17' pullup Jump Shot (18 PTS),[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,17.62,Made,18.0,,,,,,,,,,,,,,,,,
233,PT08M03.00S,2025-12-19T01:43:40.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,6.389618922470433,47.30392156862745,1610612740,31,46,2025-12-19T01:43:45Z,2300000,False,13.0,8.0,1,left,J. Fears driving reverse Layup (2 PTS),[1642847],1610612740.0,NOP,driving reverse,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,1.55,Made,2.0,,,,,,,,,,,,,,,,,
234,PT07M47.00S,2025-12-19T01:43:55.6Z,2,REGULAR,3pt,Jump Shot,[],1642263,70.25295663600527,71.07843137254902,1610612745,31,46,2025-12-19T01:44:03Z,2310000,False,105.0,227.0,1,right,MISS R. Sheppard 25' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,25.04,Missed,,,,,,,,,,,,,,,,,,
235,PT07M41.00S,2025-12-19T01:44:01.6Z,2,REGULAR,rebound,offensive,[],203991,,,1610612745,31,46,2025-12-19T01:44:03Z,2320000,False,,,0,,C. Capela REBOUND (Off:2 Def:0),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,234.0,2.0,0.0,2.0,,,,,
337,PT07M40.00S,2025-12-19T01:43:59.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,89.70105124835742,51.9607843137255,1610612745,31,46,2025-12-19T02:01:55Z,2325000,False,10.0,44.0,1,right,MISS C. Capela tip Layup,[203991],1610612745.0,HOU,tip,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,,,,,,,,,,,,,,
338,PT07M40.00S,2025-12-19T01:43:59.6Z,2,REGULAR,rebound,offensive,[],203991,,,1610612745,31,46,2025-12-19T02:01:55Z,2327500,False,,,0,,C. Capela REBOUND (Off:3 Def:0),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,337.0,3.0,0.0,3.0,,,,,
236,PT07M39.00S,2025-12-19T01:44:03.6Z,2,REGULAR,turnover,bad pass,[],203991,,,1610612745,31,46,2025-12-19T01:44:07Z,2330000,False,,,0,,C. Capela bad pass TURNOVER (1 TO),"[203991, 1630631]",1610612745.0,HOU,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Alvarado,1630631.0,,,,,,,,,,,
237,PT07M39.00S,2025-12-19T01:44:03.6Z,2,REGULAR,steal,,[],1630631,,,1610612740,31,46,2025-12-19T01:44:05Z,2340000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
238,PT07M38.00S,2025-12-19T01:44:07.6Z,2,REGULAR,foul,personal,[],1628988,,,1610612740,31,46,2025-12-19T01:44:31Z,2350000,False,,,0,,A. Holiday personal FOUL (1 PF),"[1628988, 1630631]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Alvarado,1630631.0
240,PT07M38.00S,2025-12-19T01:44:15.7Z,2,REGULAR,substitution,out,[],1631121,,,1610612740,31,46,2025-12-19T01:44:26Z,2370000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M38.00S,2025-12-19T01:44:15.7Z,2,REGULAR,substitution,out,[],1630631,,,1610612740,31,46,2025-12-19T01:44:26Z,2380000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M38.00S,2025-12-19T01:44:15.7Z,2,REGULAR,substitution,out,[],1628988,,,1610612740,31,46,2025-12-19T01:44:26Z,2390000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M38.00S,2025-12-19T01:44:15.7Z,2,REGULAR,substitution,out,[],1641708,,,1610612740,31,46,2025-12-19T01:44:26Z,2400000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M38.00S,2025-12-19T01:44:15.7Z,2,REGULAR,substitution,in,[],1630530,,,1610612740,31,46,2025-12-19T01:44:26Z,2410000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M38.00S,2025-12-19T01:44:15.7Z,2,REGULAR,substitution,in,[],1629627,,,1610612740,31,46,2025-12-19T01:44:26Z,2420000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M38.00S,2025-12-19T01:44:15.7Z,2,REGULAR,substitution,in,[],1629006,,,1610612740,31,46,2025-12-19T01:44:26Z,2430000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M38.00S,2025-12-19T01:44:15.7Z,2,REGULAR,substitution,in,[],1631095,,,1610612740,31,46,2025-12-19T01:44:26Z,2440000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M26.00S,2025-12-19T01:44:45.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629627,6.389618922470433,46.568627450980394,1610612740,31,46,2025-12-19T01:52:41Z,2450000,False,17.0,8.0,1,left,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.88,Missed,,,,,,,,,,,,,,,,,,
249,PT07M24.00S,2025-12-19T01:44:47.4Z,2,REGULAR,rebound,offensive,[],1629627,,,1610612740,31,46,2025-12-19T01:44:47Z,2460000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:0),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,248.0,1.0,0.0,1.0,,,,,
250,PT07M24.00S,2025-12-19T01:44:48.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629627,6.652431011826544,47.30392156862745,1610612740,31,46,2025-12-19T01:44:53Z,2470000,False,13.0,10.0,1,left,MISS Z. Williamson putback Layup,[1629627],1610612740.0,NOP,putback,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.68,Missed,,,,,,,,,,,,,,,,,,
251,PT07M21.00S,2025-12-19T01:44:50.1Z,2,REGULAR,rebound,defensive,[],201142,,,1610612745,31,46,2025-12-19T01:44:50Z,2480000,False,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,250.0,4.0,4.0,0.0,,,,,
252,PT07M12.00S,2025-12-19T01:44:59.3Z,2,REGULAR,3pt,Jump Shot,[],1642263,67.23061760840999,47.30392156862745,1610612745,31,49,2025-12-19T01:45:03Z,2490000,False,-13.0,256.0,1,right,R. Sheppard 25' 3PT  (6 PTS) (J. Smith Jr. 1 AST),"[1642263, 1631095]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,25.59,Made,6.0,J. Smith Jr.,1631095.0,1.0,,,,,,,,,,,,,,
254,PT06M59.00S,2025-12-19T01:45:14.3Z,2,REGULAR,foul,personal,[],203991,,,1610612740,31,49,2025-12-19T01:45:23Z,2510000,False,,,0,,C. Capela personal FOUL (1 PF),"[203991, 1631255]",1610612745.0,HOU,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1629175.0,1.0,0.0,Matković,1631255.0
256,PT06M59.00S,2025-12-19T01:45:28.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,31,49,2025-12-19T01:45:28Z,2530000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M59.00S,2025-12-19T01:47:44.2Z,2,REGULAR,substitution,out,[],1631255,,,1610612740,31,49,2025-12-19T01:48:07Z,2540000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M59.00S,2025-12-19T01:47:44.2Z,2,REGULAR,substitution,out,[],203991,,,1610612740,31,49,2025-12-19T01:48:07Z,2550000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M59.00S,2025-12-19T01:47:44.2Z,2,REGULAR,substitution,in,[],1642852,,,1610612740,31,49,2025-12-19T01:48:07Z,2560000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M59.00S,2025-12-19T01:47:44.2Z,2,REGULAR,substitution,in,[],1630578,,,1610612740,31,49,2025-12-19T01:48:07Z,2570000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M48.00S,2025-12-19T01:48:25.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,7.046649145860711,51.470588235294116,1610612740,31,49,2025-12-19T01:53:52Z,2580000,False,-7.0,14.0,1,left,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,,
266,PT06M44.00S,2025-12-19T01:48:29.1Z,2,REGULAR,rebound,offensive,[],1642852,,,1610612740,31,49,2025-12-19T02:05:51Z,2590000,False,,,0,,D. Queen REBOUND (Off:2 Def:0),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,265.0,2.0,0.0,2.0,,,,,
365,PT06M43.00S,2025-12-19T01:48:30.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642852,10.512483574244415,50.02297794117647,1610612740,31,49,2025-12-19T02:06:16Z,2595000,False,0.0,46.0,1,left,MISS D. Queen tip Layup,[1642852],1610612740.0,NOP,tip,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,4.63,Missed,,,,,,,,,,,,,,,,,,
366,PT06M43.00S,2025-12-19T01:48:30.2Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,31,49,2025-12-19T02:06:16Z,2597500,False,,,0,,J. Smith Jr. REBOUND (Off:3 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,365.0,7.0,4.0,3.0,,,,,
267,PT06M38.00S,2025-12-19T01:48:35.4Z,2,REGULAR,3pt,Jump Shot,[],1631095,70.77858081471747,20.098039215686274,1610612745,31,49,2025-12-19T01:48:39Z,2600000,False,-150.0,222.0,1,right,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,26.78,Missed,,,,,,,,,,,,,,,,,,
268,PT06M35.00S,2025-12-19T01:48:38.4Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,31,49,2025-12-19T01:48:39Z,2610000,False,,,0,,A. Sengun REBOUND (Off:2 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,267.0,4.0,2.0,2.0,,,,,
269,PT06M34.00S,2025-12-19T01:48:38.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630578,94.30026281208936,49.50980392156863,1610612745,31,51,2025-12-19T01:48:43Z,2620000,False,-2.0,1.0,1,right,A. Sengun putback DUNK (4 PTS),[1630578],1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.27,Made,4.0,,,,,,,,,,,,,,,,,
