actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
347,PT00M57.30S,2025-11-20T02:05:38.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1642852,87.46714848883047,31.61764705882353,1610612740,53,56,2025-11-20T02:19:08Z,3400000,False,-92.0,65.0,1,right,D. Queen 11' pullup bank Jump Shot (9 PTS),[1642852],1610612740.0,NOP,pullup bank,,,,,,Mid-Range,8-16 Left,,,,Queen,D. Queen,,,,,,11.27,Made,,,,,9.0,,,,,
348,PT00M43.50S,2025-11-20T02:05:54.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,7.440867279894875,49.01960784313725,1610612743,53,58,2025-11-20T02:05:59Z,3410000,False,5.0,17.0,1,left,C. Johnson cutting Layup (9 PTS) (N. Jokić 7 AST),"[1629661, 203999]",1610612743.0,DEN,cutting,,,,,,Restricted Area,0-8 Center,,,,Johnson,C. Johnson,,,,,,1.81,Made,,,,,9.0,N. Jokić,203999.0,7.0,,
350,PT00M37.10S,2025-11-20T02:06:05.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612740,53,58,2025-11-20T02:06:12Z,3430000,False,,,0,,B. Brown personal FOUL (1 PF) (Fears 2 FT),"[1628971, 1642847]",1610612743.0,DEN,,,,,,,Above the Break 3,24+ Left Center,1626300.0,1.0,0.0,Brown,B. Brown,Fears,1642847.0,,,,,,,,,,,,,,,
352,PT00M37.10S,2025-11-20T02:06:27.5Z,2,REGULAR,freethrow,1 of 2,[],1642847,,,1610612740,54,58,2025-11-20T02:06:27Z,3450000,False,,,0,,J. Fears Free Throw 1 of 2 (9 PTS),[1642847],1610612740.0,NOP,,,,,,,,,,,,Fears,J. Fears,,,,,,,Made,,,,,9.0,,,,,
353,PT00M37.10S,2025-11-20T02:06:48.2Z,2,REGULAR,freethrow,2 of 2,[],1642847,,,1610612740,55,58,2025-11-20T02:06:48Z,3460000,False,,,0,,J. Fears Free Throw 2 of 2 (10 PTS),[1642847],1610612740.0,NOP,,,,,,,,,,,,Fears,J. Fears,,,,,,,Made,,,,,10.0,,,,,
354,PT00M28.50S,2025-11-20T02:06:58.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,17.69053876478318,48.529411764705884,1610612743,55,60,2025-11-20T02:07:03Z,3470000,False,7.0,114.0,1,left,N. Jokić 11' Jump Shot (17 PTS) (J. Murray 5 AST),"[203999, 1627750]",1610612743.0,DEN,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Jokić,N. Jokić,,,,,,11.4,Made,,,,,17.0,J. Murray,1627750.0,5.0,,
356,PT00M10.90S,2025-11-20T02:07:18.5Z,2,REGULAR,3pt,Jump Shot,[],1630530,69.85873850197109,15.441176470588236,1610612740,58,60,2025-11-20T02:07:25Z,3490000,False,-173.0,231.0,1,right,T. Murphy III 28' 3PT pullup (13 PTS),[1630530],1610612740.0,NOP,pullup,,,,,,Above the Break 3,24+ Left Center,,,,Murphy III,T. Murphy III,,,,,,28.83,Made,,,,,13.0,,,,,
357,PT00M00.80S,2025-11-20T02:07:41.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631212,5.863994743758213,50.49019607843137,1610612743,58,62,2025-11-20T02:07:49Z,3500000,False,-2.0,3.0,1,left,P. Watson cutting DUNK (17 PTS) (N. Jokić 8 AST),"[1631212, 203999]",1610612743.0,DEN,cutting,,,,,,Restricted Area,0-8 Center,,,,Watson,P. Watson,,,,,,0.36,Made,,,,,17.0,N. Jokić,203999.0,8.0,,
359,PT00M00.00S,2025-11-20T02:08:03.7Z,2,REGULAR,period,end,[],0,,,1610612740,58,62,2025-11-20T02:08:03Z,3520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2025-11-20T02:22:32.1Z,3,REGULAR,substitution,out,['startperiod'],1630180,,,1610612740,58,62,2025-11-20T02:22:51Z,3530000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2025-11-20T02:22:32.1Z,3,REGULAR,substitution,out,['startperiod'],1628971,,,1610612740,58,62,2025-11-20T02:22:51Z,3540000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,,,,,,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2025-11-20T02:22:32.1Z,3,REGULAR,substitution,in,['startperiod'],1629627,,,1610612740,58,62,2025-11-20T02:22:51Z,3550000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,,,,,,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2025-11-20T02:22:32.1Z,3,REGULAR,substitution,in,['startperiod'],1630192,,,1610612740,58,62,2025-11-20T02:22:51Z,3560000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,,,,,,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2025-11-20T02:23:00.2Z,3,REGULAR,period,start,[],0,,,1610612740,58,62,2025-11-20T02:23:00Z,3570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT11M45.00S,2025-11-20T02:23:14.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,5.206964520367937,47.30392156862745,1610612740,58,62,2025-11-20T02:23:36Z,3580000,False,13.0,-4.0,1,left,MISS H. Jones driving Layup,[1630529],1610612740.0,NOP,driving,,,,,,Restricted Area,0-8 Center,,,,Jones,H. Jones,,,,,,1.4,Missed,,,,,,,,,,
366,PT11M43.00S,2025-11-20T02:23:16.5Z,3,REGULAR,rebound,offensive,[],1629627,,,1610612740,58,62,2025-11-20T02:23:16Z,3590000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:2),[1629627],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,Williamson,Z. Williamson,,,,,,,,365.0,4.0,2.0,2.0,,,,,,
367,PT11M42.00S,2025-11-20T02:23:17.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,6.521024967148489,54.65686274509803,1610612740,58,62,2025-11-20T02:24:20Z,3600000,False,-23.0,9.0,1,left,MISS Z. Williamson putback Layup - blocked,"[1629627, 1630192]",1610612740.0,NOP,putback,,,,,,Restricted Area,0-8 Center,,,,Williamson,Z. Williamson,,,,,,2.49,Missed,,,,,,,,,Nnaji,1630192.0
368,PT11M42.00S,2025-11-20T02:23:17.5Z,3,REGULAR,block,,[],1630192,,,1610612740,58,62,2025-11-20T02:23:20Z,3610000,False,,,0,,Z. Nnaji BLOCK (1 BLK),[1630192],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,
369,PT11M42.00S,2025-11-20T02:23:17.5Z,3,REGULAR,rebound,offensive,[],1642852,,,1610612740,58,62,2025-11-20T02:23:23Z,3620000,False,,,0,,D. Queen REBOUND (Off:2 Def:3),[1642852],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,Queen,D. Queen,,,,,,,,367.0,5.0,3.0,2.0,,,,,,
370,PT11M33.00S,2025-11-20T02:23:25.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629627,18.610381077529567,72.79411764705883,1610612740,58,62,2025-11-20T02:23:32Z,3630000,False,-114.0,122.0,1,left,MISS Z. Williamson 16' pullup Shot,[1629627],1610612740.0,NOP,pullup,,,,,,Mid-Range,16-24 Left Center,,,,Williamson,Z. Williamson,,,,,,16.73,Missed,,,,,,,,,,
371,PT11M30.00S,2025-11-20T02:23:29.0Z,3,REGULAR,rebound,defensive,[],1631212,,,1610612743,58,62,2025-11-20T02:23:29Z,3640000,False,,,0,,P. Watson REBOUND (Off:2 Def:5),[1631212],1610612743.0,DEN,,,,,,,Mid-Range,16-24 Left Center,,,,Watson,P. Watson,,,,,,,,370.0,7.0,5.0,2.0,,,,,,
372,PT11M22.00S,2025-11-20T02:23:37.0Z,3,REGULAR,2pt,Jump Shot,[],1627750,92.85479632063075,22.30392156862745,1610612743,58,64,2025-11-20T02:25:18Z,3650000,False,-138.0,15.0,1,right,J. Murray 13' fadeaway Jump Shot (9 PTS),[1627750],1610612743.0,DEN,fadeaway,,,,,,Mid-Range,8-16 Left,,,,Murray,J. Murray,,,,,,13.93,Made,,,,,9.0,,,,,
373,PT11M12.00S,2025-11-20T02:23:47.2Z,3,REGULAR,3pt,Jump Shot,[],1642847,27.677398160315374,84.06862745098039,1610612740,58,64,2025-11-20T02:25:48Z,3660000,False,-170.0,208.0,1,left,MISS J. Fears 26' pullup 3PT,[1642847],1610612740.0,NOP,pullup,,,,,,Above the Break 3,24+ Left Center,,,,Fears,J. Fears,,,,,,26.86,Missed,,,,,,,,,,
374,PT11M09.00S,2025-11-20T02:23:50.2Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,58,64,2025-11-20T02:23:57Z,3670000,False,,,0,,N. Jokić REBOUND (Off:0 Def:5),[203999],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Left Center,,,,Jokić,N. Jokić,,,,,,,,373.0,5.0,5.0,0.0,,,,,,
375,PT10M53.00S,2025-11-20T02:24:06.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,93.77463863337714,46.32352941176471,1610612743,58,64,2025-11-20T02:26:24Z,3680000,False,-18.0,6.0,1,right,MISS J. Murray cutting Layup,[1627750],1610612743.0,DEN,cutting,,,,,,Restricted Area,0-8 Center,,,,Murray,J. Murray,,,,,,1.94,Missed,,,,,,,,,,
376,PT10M51.00S,2025-11-20T02:24:08.4Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,58,64,2025-11-20T02:24:11Z,3690000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,Murphy III,T. Murphy III,,,,,,,,375.0,1.0,1.0,0.0,,,,,,
377,PT10M45.00S,2025-11-20T02:24:14.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642852,4.812746386333772,52.20588235294118,1610612740,60,64,2025-11-20T02:27:11Z,3700000,False,-11.0,-7.0,1,left,D. Queen running reverse Layup (11 PTS) (H. Jones 3 AST),"[1642852, 1630529]",1610612740.0,NOP,running reverse,,,,,,Restricted Area,0-8 Center,,,,Queen,D. Queen,,,,,,1.32,Made,,,,,11.0,H. Jones,1630529.0,3.0,,
379,PT10M29.00S,2025-11-20T02:24:30.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,89.83245729303549,47.794117647058826,1610612743,60,66,2025-11-20T02:27:47Z,3720000,False,-11.0,43.0,1,right,N. Jokić floating Jump Shot (19 PTS) (J. Murray 6 AST),"[203999, 1627750]",1610612743.0,DEN,floating,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jokić,N. Jokić,,,,,,4.45,Made,,,,,19.0,J. Murray,1627750.0,6.0,,
381,PT10M12.00S,2025-11-20T02:24:47.4Z,3,REGULAR,3pt,Jump Shot,[],1630530,32.670827858081466,62.745098039215684,1610612740,60,66,2025-11-20T02:24:53Z,3740000,False,-64.0,255.0,1,left,MISS T. Murphy III 26' 3PT,[1630530],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Center,,,,Murphy III,T. Murphy III,,,,,,26.24,Missed,,,,,,,,,,
382,PT10M08.00S,2025-11-20T02:24:51.4Z,3,REGULAR,rebound,offensive,[],1642852,,,1610612740,60,66,2025-11-20T02:24:53Z,3750000,False,,,0,,D. Queen REBOUND (Off:3 Def:3),[1642852],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Center,,,,Queen,D. Queen,,,,,,,,381.0,6.0,3.0,3.0,,,,,,
383,PT10M03.00S,2025-11-20T02:24:56.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630530,18.2161629434954,5.147058823529411,1610612740,60,66,2025-11-20T02:25:01Z,3760000,False,224.0,119.0,1,left,MISS T. Murphy III 25' 3PT,[1630530],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Murphy III,T. Murphy III,,,,,,25.38,Missed,,,,,,,,,,
384,PT10M00.00S,2025-11-20T02:24:59.1Z,3,REGULAR,rebound,defensive,[],1631212,,,1610612743,60,66,2025-11-20T02:25:01Z,3770000,False,,,0,,P. Watson REBOUND (Off:2 Def:6),[1631212],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Right Center,,,,Watson,P. Watson,,,,,,,,383.0,8.0,6.0,2.0,,,,,,
385,PT09M51.00S,2025-11-20T02:25:08.2Z,3,REGULAR,3pt,Jump Shot,[],1631212,71.82982917214193,84.06862745098039,1610612743,60,66,2025-11-20T02:25:13Z,3780000,False,170.0,212.0,1,right,MISS P. Watson 27' pullup 3PT,[1631212],1610612743.0,DEN,pullup,,,,,,Above the Break 3,24+ Right Center,,,,Watson,P. Watson,,,,,,27.22,Missed,,,,,,,,,,
386,PT09M48.00S,2025-11-20T02:25:11.2Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,60,66,2025-11-20T02:25:13Z,3790000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:3),[1629627],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Williamson,Z. Williamson,,,,,,,,385.0,5.0,3.0,2.0,,,,,,
387,PT09M41.00S,2025-11-20T02:25:17.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629627,5.863994743758213,50.245098039215684,1610612740,60,66,2025-11-20T02:25:23Z,3800000,False,-1.0,3.0,1,left,MISS Z. Williamson running Layup,[1629627],1610612740.0,NOP,running,,,,,,Restricted Area,0-8 Center,,,,Williamson,Z. Williamson,,,,,,0.29,Missed,,,,,,,,,,
388,PT09M39.00S,2025-11-20T02:25:19.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,60,66,2025-11-20T02:25:23Z,3810000,False,,,0,,N. Jokić REBOUND (Off:0 Def:6),[203999],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,,Jokić,N. Jokić,,,,,,,,387.0,6.0,6.0,0.0,,,,,,
389,PT09M38.00S,2025-11-20T02:25:24.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631212,93.77463863337714,46.568627450980394,1610612743,60,68,2025-11-20T02:25:32Z,3820000,False,-17.0,6.0,1,right,P. Watson running reverse Layup (19 PTS) (C. Johnson 1 AST),"[1631212, 1629661]",1610612743.0,DEN,running reverse,,,,,,Restricted Area,0-8 Center,,,,Watson,P. Watson,,,,,,1.82,Made,,,,,19.0,C. Johnson,1629661.0,1.0,,
391,PT09M38.00S,2025-11-20T02:25:28.3Z,3,REGULAR,foul,personal,['1freethrow'],1630529,,,1610612743,60,68,2025-11-20T02:25:35Z,3840000,False,,,0,,H. Jones shooting personal FOUL (3 PF) (Watson 1 FT),"[1630529, 1631212]",1610612740.0,NOP,shooting,,,,,,Restricted Area,0-8 Center,1629183.0,3.0,0.0,Jones,H. Jones,Watson,1631212.0,,,,,,,,,,,,,,,
393,PT09M38.00S,2025-11-20T02:25:55.8Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1631212,,,1610612743,60,69,2025-11-20T02:25:55Z,3860000,False,,,0,,P. Watson Free Throw 1 of 1 (20 PTS),[1631212],1610612743.0,DEN,,,,,,,,,,,,Watson,P. Watson,,,,,,,Made,,,,,20.0,,,,,
394,PT09M20.00S,2025-11-20T02:26:16.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,5.732588699080158,55.63725490196079,1610612740,60,69,2025-11-20T02:31:11Z,3870000,False,-28.0,1.0,1,left,MISS J. Fears driving reverse Layup,[1642847],1610612740.0,NOP,driving reverse,,,,,,Restricted Area,0-8 Center,,,,Fears,J. Fears,,,,,,2.82,Missed,,,,,,,,,,
395,PT09M19.00S,2025-11-20T02:26:17.1Z,3,REGULAR,rebound,defensive,[],1630192,,,1610612743,60,69,2025-11-20T02:31:27Z,3880000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,,Nnaji,Z. Nnaji,,,,,,,,394.0,1.0,1.0,0.0,,,,,,
396,PT09M12.00S,2025-11-20T02:26:23.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631212,90.22667542706965,51.225490196078425,1610612743,60,69,2025-11-20T02:32:07Z,3890000,False,6.0,39.0,1,right,MISS P. Watson running Layup - blocked,"[1631212, 1642847]",1610612743.0,DEN,running,,,,,,Restricted Area,0-8 Center,,,,Watson,P. Watson,,,,,,3.99,Missed,,,,,,,,,Fears,1642847.0
397,PT09M12.00S,2025-11-20T02:26:23.7Z,3,REGULAR,block,,[],1642847,,,1610612743,60,69,2025-11-20T02:26:26Z,3900000,False,,,0,,J. Fears BLOCK (1 BLK),[1642847],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,
398,PT09M09.00S,2025-11-20T02:26:26.7Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,60,69,2025-11-20T02:26:31Z,3910000,False,,,0,,N. Jokić REBOUND (Off:1 Def:6),[203999],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,,Jokić,N. Jokić,,,,,,,,396.0,7.0,6.0,1.0,,,,,,
399,PT09M00.00S,2025-11-20T02:26:35.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631212,89.43823915900131,47.549019607843135,1610612743,60,71,2025-11-20T02:26:40Z,3920000,False,-12.0,47.0,1,right,P. Watson cutting Layup (22 PTS) (J. Murray 7 AST),"[1631212, 1627750]",1610612743.0,DEN,cutting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Watson,P. Watson,,,,,,4.84,Made,,,,,22.0,J. Murray,1627750.0,7.0,,
401,PT08M50.00S,2025-11-20T02:26:45.4Z,3,REGULAR,2pt,Jump Shot,[],1630530,21.895532194480946,75.0,1610612740,62,71,2025-11-20T02:33:01Z,3940000,False,-125.0,153.0,1,left,T. Murphy III 19' step back Jump Shot (15 PTS),[1630530],1610612740.0,NOP,step back,,,,,,Mid-Range,16-24 Left Center,,,,Murphy III,T. Murphy III,,,,,,19.78,Made,,,,,15.0,,,,,
402,PT08M34.00S,2025-11-20T02:27:03.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,87.86136662286465,53.67647058823529,1610612743,62,71,2025-11-20T02:27:10Z,3950000,False,18.0,62.0,1,right,MISS J. Murray 6' driving Layup - blocked,"[1627750, 1629627]",1610612743.0,DEN,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Murray,J. Murray,,,,,,6.43,Missed,,,,,,,,,Williamson,1629627.0
403,PT08M34.00S,2025-11-20T02:27:03.7Z,3,REGULAR,block,,[],1629627,,,1610612743,62,71,2025-11-20T02:27:07Z,3960000,False,,,0,,Z. Williamson BLOCK (1 BLK),[1629627],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,
404,PT08M34.00S,2025-11-20T02:27:03.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,62,71,2025-11-20T02:27:10Z,3970000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,402.0,,,,,,,,,
406,PT08M28.00S,2025-11-20T02:27:22.4Z,3,REGULAR,foul,personal,['2freethrow'],203999,,,1610612740,62,71,2025-11-20T02:27:29Z,3990000,False,,,0,,N. Jokić shooting personal FOUL (2 PF) (Murphy III 2 FT),"[203999, 1630530]",1610612743.0,DEN,shooting,,,,,,Restricted Area,0-8 Center,1629183.0,2.0,0.0,Jokić,N. Jokić,Murphy III,1630530.0,,,,,,,,,,,,,,,
408,PT08M28.00S,2025-11-20T02:27:42.7Z,3,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,63,71,2025-11-20T02:27:42Z,4010000,False,,,0,,T. Murphy III Free Throw 1 of 2 (16 PTS),[1630530],1610612740.0,NOP,,,,,,,,,,,,Murphy III,T. Murphy III,,,,,,,Made,,,,,16.0,,,,,
409,PT08M28.00S,2025-11-20T02:27:58.1Z,3,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,64,71,2025-11-20T02:27:58Z,4020000,False,,,0,,T. Murphy III Free Throw 2 of 2 (17 PTS),[1630530],1610612740.0,NOP,,,,,,,,,,,,Murphy III,T. Murphy III,,,,,,,Made,,,,,17.0,,,,,
410,PT08M12.00S,2025-11-20T02:28:22.9Z,3,REGULAR,foul,personal,[],1630529,,,1610612743,64,71,2025-11-20T02:28:38Z,4030000,False,,,0,,H. Jones personal FOUL (4 PF),"[1630529, 1627750]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,1626300.0,4.0,0.0,Jones,H. Jones,Murray,1627750.0,,,,,,,,,,,,,,,
412,PT08M12.00S,2025-11-20T02:28:38.2Z,3,REGULAR,substitution,out,[],1630529,,,1610612743,64,71,2025-11-20T02:28:44Z,4050000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,,,,,,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,
413,PT08M12.00S,2025-11-20T02:28:38.2Z,3,REGULAR,substitution,in,[],1642877,,,1610612743,64,71,2025-11-20T02:28:44Z,4060000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,,,,,,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,
414,PT08M02.00S,2025-11-20T02:28:56.6Z,3,REGULAR,3pt,Jump Shot,[],203999,67.88764783180025,63.23529411764706,1610612743,64,71,2025-11-20T02:29:02Z,4070000,False,66.0,249.0,1,right,MISS N. Jokić 25' pullup 3PT,[203999],1610612743.0,DEN,pullup,,,,,,Above the Break 3,24+ Center,,,,Jokić,N. Jokić,,,,,,25.8,Missed,,,,,,,,,,
415,PT07M59.00S,2025-11-20T02:28:59.6Z,3,REGULAR,rebound,offensive,[],1631212,,,1610612743,64,71,2025-11-20T02:29:02Z,4080000,False,,,0,,P. Watson REBOUND (Off:3 Def:6),[1631212],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Center,,,,Watson,P. Watson,,,,,,,,414.0,9.0,6.0,3.0,,,,,,
416,PT07M53.00S,2025-11-20T02:29:06.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629661,93.11760840998686,53.431372549019606,1610612743,64,73,2025-11-20T02:29:12Z,4090000,False,17.0,12.0,1,right,C. Johnson cutting Layup (11 PTS) (N. Jokić 9 AST),"[1629661, 203999]",1610612743.0,DEN,cutting,,,,,,Restricted Area,0-8 Center,,,,Johnson,C. Johnson,,,,,,2.11,Made,,,,,11.0,N. Jokić,203999.0,9.0,,
418,PT07M42.00S,2025-11-20T02:29:17.0Z,3,REGULAR,3pt,Jump Shot,[],1642847,26.10052562417871,15.196078431372548,1610612740,64,73,2025-11-20T02:29:21Z,4110000,False,174.0,193.0,1,left,MISS J. Fears 25' 3PT,[1642847],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Fears,J. Fears,,,,,,25.97,Missed,,,,,,,,,,
419,PT07M39.00S,2025-11-20T02:29:20.0Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612743,64,73,2025-11-20T02:29:21Z,4120000,False,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Right Center,,,,Johnson,C. Johnson,,,,,,,,418.0,2.0,2.0,0.0,,,,,,
420,PT07M34.00S,2025-11-20T02:29:25.5Z,3,REGULAR,3pt,Jump Shot,[],1631212,92.72339027595268,3.431372549019608,1610612743,64,76,2025-11-20T02:36:07Z,4130000,False,-233.0,16.0,1,right,P. Watson 3PT  (25 PTS) (C. Johnson 2 AST),"[1631212, 1629661]",1610612743.0,DEN,,,,,,,Left Corner 3,24+ Left,,,,Watson,P. Watson,,,,,,23.33,Made,,,,,25.0,C. Johnson,1629661.0,2.0,,
422,PT07M33.00S,2025-11-20T02:29:33.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,64,76,2025-11-20T02:29:33Z,4150000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT07M33.00S,2025-11-20T02:31:40.8Z,3,REGULAR,substitution,out,[],1642847,,,1610612740,64,76,2025-11-20T02:32:06Z,4160000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,,,,,,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,
424,PT07M33.00S,2025-11-20T02:31:40.8Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,64,76,2025-11-20T02:32:06Z,4170000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,,,,,,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,
425,PT07M10.00S,2025-11-20T02:32:43.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642877,13.222733245729303,49.50980392156863,1610612740,64,76,2025-11-20T02:32:48Z,4180000,False,2.0,72.0,1,left,MISS M. Peavy 7' driving floating Shot,[1642877],1610612740.0,NOP,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,,,,Peavy,M. Peavy,,,,,,7.18,Missed,,,,,,,,,,
426,PT07M08.00S,2025-11-20T02:32:45.6Z,3,REGULAR,rebound,defensive,[],1630192,,,1610612743,64,76,2025-11-20T02:32:45Z,4190000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:2),[1630192],1610612743.0,DEN,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Nnaji,Z. Nnaji,,,,,,,,425.0,2.0,2.0,0.0,,,,,,
427,PT07M05.00S,2025-11-20T02:32:49.9Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,64,76,2025-11-20T02:32:55Z,4200000,False,,,0,,N. Jokić bad pass TURNOVER (7 TO),"[203999, 1630631]",1610612743.0,DEN,,,,,,,Above the Break 3,24+ Center,,,,Jokić,N. Jokić,,,7.0,Alvarado,1630631.0,,,,,,,,,,,,
428,PT07M05.00S,2025-11-20T02:32:49.9Z,3,REGULAR,steal,,[],1630631,,,1610612740,64,76,2025-11-20T02:32:52Z,4210000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Center,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,
