actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
170,PT11M49.00S,2026-03-21T23:38:52.8Z,2,REGULAR,3pt,Jump Shot,[],1630529,25.969119579500656,13.970588235294118,1610612740,31,34,2026-03-21T23:38:57Z,1700000,False,180.0,192.0,1,left,H. Jones 26' 3PT  (6 PTS) (J. Fears 1 AST),"[1630529, 1642847]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,26.3,Made,6.0,J. Fears,1642847.0,1.0,,,,,,,,,
172,PT11M29.00S,2026-03-21T23:39:12.8Z,2,REGULAR,3pt,Jump Shot,[],1628378,73.66951379763469,80.14705882352942,1610612739,31,37,2026-03-21T23:39:17Z,1720000,False,151.0,195.0,1,right,D. Mitchell 24' 3PT pullup (12 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,24.64,Made,12.0,,,,,,,,,,,,
173,PT11M12.00S,2026-03-21T23:39:29.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642852,14.4053876478318,47.30392156862745,1610612740,31,37,2026-03-21T23:39:33Z,1730000,False,13.0,83.0,1,left,MISS D. Queen 8' pullup Shot,[1642852],1610612740.0,NOP,pullup,,,Queen,D. Queen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.4,Missed,,,,,,,,,,,,,
174,PT11M10.00S,2026-03-21T23:39:31.4Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612739,31,37,2026-03-21T23:39:33Z,1740000,False,,,0,,T. Bryant REBOUND (Off:0 Def:3),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,173.0,3.0,3.0,0.0,,,,,
175,PT11M04.00S,2026-03-21T23:39:38.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,84.83902759526939,57.35294117647059,1610612739,31,39,2026-03-21T23:39:43Z,1750000,False,37.0,90.0,1,right,E. Mobley 9' turnaround Jump Shot (8 PTS),[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.72,Made,8.0,,,,,,,,,,,,
176,PT11M04.00S,2026-03-21T23:39:42.2Z,2,REGULAR,foul,personal,['1freethrow'],1631255,,,1610612739,31,39,2026-03-21T23:39:46Z,1760000,False,,,0,,K. Matković shooting personal FOUL (1 PF) (Mobley 1 FT),"[1631255, 1630596]",1610612740.0,NOP,shooting,,,Matković,K. Matković,,,,,In The Paint (Non-RA),8-16 Center,202901.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
178,PT11M04.00S,2026-03-21T23:40:05.5Z,2,REGULAR,freethrow,1 of 1,[],1630596,,,1610612739,31,39,2026-03-21T23:40:08Z,1780000,False,,,0,,MISS E. Mobley Free Throw 1 of 1,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
179,PT11M01.00S,2026-03-21T23:40:08.5Z,2,REGULAR,rebound,defensive,[],1642852,,,1610612740,31,39,2026-03-21T23:40:08Z,1790000,False,,,0,,D. Queen REBOUND (Off:0 Def:2),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,178.0,2.0,2.0,0.0,,,,,
180,PT10M45.00S,2026-03-21T23:40:25.5Z,2,REGULAR,foul,personal,[],1628378,,,1610612740,31,39,2026-03-21T23:40:32Z,1800000,False,,,0,,D. Mitchell personal FOUL (1 PF),"[1628378, 1630180]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Center,202041.0,1.0,0.0,Bey,1630180.0,,,,,,,,,,,,,,,
182,PT10M43.00S,2026-03-21T23:40:42.6Z,2,REGULAR,3pt,Jump Shot,[],1642847,27.677398160315374,77.45098039215686,1610612740,31,39,2026-03-21T23:40:47Z,1820000,False,-137.0,208.0,1,left,MISS J. Fears 24' 3PT,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,,,,,,24.9,Missed,,,,,,,,,,,,,
183,PT10M41.00S,2026-03-21T23:40:44.6Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612739,31,39,2026-03-21T23:43:07Z,1830000,False,,,0,,T. Bryant REBOUND (Off:0 Def:4),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,182.0,4.0,4.0,0.0,,,,,
184,PT10M28.00S,2026-03-21T23:40:57.3Z,2,REGULAR,3pt,Jump Shot,[],203471,66.96780551905388,48.28431372549019,1610612739,31,39,2026-03-21T23:41:02Z,1840000,False,-9.0,258.0,1,right,MISS D. Schröder 25' 3PT,[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,,,,,,25.81,Missed,,,,,,,,,,,,,
185,PT10M26.00S,2026-03-21T23:40:59.3Z,2,REGULAR,rebound,offensive,[],1629622,,,1610612739,31,39,2026-03-21T23:41:02Z,1850000,False,,,0,,M. Strus REBOUND (Off:1 Def:1),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,184.0,2.0,1.0,1.0,,,,,
186,PT10M18.00S,2026-03-21T23:41:08.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203471,92.46057818659659,52.450980392156865,1610612739,31,39,2026-03-21T23:44:20Z,1860000,False,12.0,18.0,1,right,MISS D. Schröder driving Layup - blocked,"[203471, 1630529]",1610612739.0,CLE,driving,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,,,,,2.21,Missed,,,,,,,,,Jones,1630529.0,,,
187,PT10M18.00S,2026-03-21T23:41:08.4Z,2,REGULAR,block,,[],1630529,,,1610612739,31,39,2026-03-21T23:41:12Z,1870000,False,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
188,PT10M18.00S,2026-03-21T23:41:08.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,31,39,2026-03-21T23:41:17Z,1880000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,186.0,,,,,,,,
190,PT10M14.00S,2026-03-21T23:41:34.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630596,82.34231274638634,46.32352941176471,1610612739,31,41,2026-03-21T23:41:38Z,1900000,False,-18.0,113.0,1,right,E. Mobley 11' turnaround Jump Shot (10 PTS) (T. Bryant 1 AST),"[1630596, 1628418]",1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.5,Made,10.0,T. Bryant,1628418.0,1.0,,,,,,,,,
192,PT10M03.00S,2026-03-21T23:41:46.2Z,2,REGULAR,3pt,Jump Shot,[],1630529,32.670827858081466,54.41176470588235,1610612740,31,41,2026-03-21T23:41:50Z,1920000,False,-22.0,255.0,1,left,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,,,,25.56,Missed,,,,,,,,,,,,,
193,PT09M59.00S,2026-03-21T23:41:50.2Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612739,31,41,2026-03-21T23:41:50Z,1930000,False,,,0,,M. Strus REBOUND (Off:1 Def:2),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,192.0,3.0,2.0,1.0,,,,,
194,PT09M50.00S,2026-03-21T23:41:58.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,93.77463863337714,51.9607843137255,1610612739,31,41,2026-03-21T23:46:04Z,1940000,False,10.0,6.0,1,right,MISS D. Mitchell driving reverse Layup,[1628378],1610612739.0,CLE,driving reverse,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,1.15,Missed,,,,,,,,,,,,,
196,PT09M47.00S,2026-03-21T23:42:01.8Z,2,REGULAR,rebound,defensive,[],1642847,,,1610612740,31,41,2026-03-21T23:42:02Z,1960000,False,,,0,,J. Fears REBOUND (Off:0 Def:1),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,194.0,1.0,1.0,0.0,,,,,
197,PT09M42.00S,2026-03-21T23:42:06.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631255,6.521024967148489,3.1862745098039214,1610612740,31,41,2026-03-21T23:42:11Z,1970000,False,234.0,9.0,1,left,MISS K. Matković running 3PT,[1631255],1610612740.0,NOP,running,,,Matković,K. Matković,,,,,Right Corner 3,24+ Right,,,,,,23.43,Missed,,,,,,,,,,,,,
198,PT09M39.00S,2026-03-21T23:42:09.2Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612739,31,41,2026-03-21T23:42:11Z,1980000,False,,,0,,M. Strus REBOUND (Off:1 Def:3),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,197.0,4.0,3.0,1.0,,,,,
199,PT09M28.00S,2026-03-21T23:42:20.0Z,2,REGULAR,turnover,lost ball,[],1630596,,,1610612739,31,41,2026-03-21T23:42:23Z,1990000,False,,,0,,E. Mobley lost ball TURNOVER (2 TO),"[1630596, 1642852]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,2.0,Queen,1642852.0
200,PT09M28.00S,2026-03-21T23:42:20.0Z,2,REGULAR,steal,,[],1642852,,,1610612740,31,41,2026-03-21T23:42:21Z,2000000,False,,,0,,D. Queen STEAL (1 STL),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
201,PT09M22.00S,2026-03-21T23:42:26.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631255,6.1268068331143235,46.81372549019608,1610612740,33,41,2026-03-21T23:42:32Z,2010000,False,16.0,5.0,1,left,K. Matković running Layup (2 PTS) (H. Jones 1 AST),"[1631255, 1630529]",1610612740.0,NOP,running,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,1.67,Made,2.0,H. Jones,1630529.0,1.0,,,,,,,,,
203,PT09M17.00S,2026-03-21T23:42:31.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,93.24901445466492,48.529411764705884,1610612739,33,43,2026-03-21T23:42:39Z,2030000,False,-7.0,11.0,1,right,E. Mobley cutting DUNK (12 PTS) (D. Mitchell 1 AST),"[1630596, 1628378]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,1.33,Made,12.0,D. Mitchell,1628378.0,1.0,,,,,,,,,
205,PT08M59.00S,2026-03-21T23:42:48.8Z,2,REGULAR,3pt,Jump Shot,[],1630529,25.706307490144546,17.15686274509804,1610612740,36,43,2026-03-21T23:42:53Z,2050000,False,164.0,189.0,1,left,H. Jones 25' 3PT  (9 PTS) (D. Queen 2 AST),"[1630529, 1642852]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,25.04,Made,9.0,D. Queen,1642852.0,2.0,,,,,,,,,
206,PT08M51.00S,2026-03-21T23:42:57.9Z,2,REGULAR,turnover,bad pass,[],203471,,,1610612739,36,43,2026-03-21T23:49:30Z,2060000,False,,,0,,D. Schröder bad pass TURNOVER (1 TO),"[203471, 1631255]",1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Matković,1631255.0
207,PT08M51.00S,2026-03-21T23:42:57.9Z,2,REGULAR,steal,,[],1631255,,,1610612740,36,43,2026-03-21T23:43:00Z,2070000,False,,,0,,K. Matković STEAL (1 STL),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
208,PT08M47.00S,2026-03-21T23:43:02.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631255,6.389618922470433,47.30392156862745,1610612740,38,43,2026-03-21T23:43:08Z,2080000,False,13.0,8.0,1,left,K. Matković running alley-oop DUNK (4 PTS) (D. Queen 3 AST),"[1631255, 1642852]",1610612740.0,NOP,running alley-oop,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,1.55,Made,4.0,D. Queen,1642852.0,3.0,,,,,,,,,
210,PT08M47.00S,2026-03-21T23:43:08.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,38,43,2026-03-21T23:43:13Z,2100000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M47.00S,2026-03-21T23:45:55.2Z,2,REGULAR,substitution,out,[],1629622,,,1610612739,38,43,2026-03-21T23:46:06Z,2110000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M47.00S,2026-03-21T23:45:55.2Z,2,REGULAR,substitution,out,[],1628418,,,1610612739,38,43,2026-03-21T23:46:06Z,2120000,False,,,0,,SUB out: T. Bryant,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M47.00S,2026-03-21T23:45:55.2Z,2,REGULAR,substitution,out,[],203471,,,1610612739,38,43,2026-03-21T23:46:06Z,2130000,False,,,0,,SUB out: D. Schröder,[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M47.00S,2026-03-21T23:45:55.2Z,2,REGULAR,substitution,in,[],201935,,,1610612739,38,43,2026-03-21T23:46:06Z,2140000,False,,,0,,SUB in: J. Harden,[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M47.00S,2026-03-21T23:45:55.2Z,2,REGULAR,substitution,in,[],1641772,,,1610612739,38,43,2026-03-21T23:46:06Z,2150000,False,,,0,,SUB in: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M47.00S,2026-03-21T23:45:55.2Z,2,REGULAR,substitution,in,[],1629731,,,1610612739,38,43,2026-03-21T23:46:06Z,2160000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M24.00S,2026-03-21T23:46:30.2Z,2,REGULAR,3pt,Jump Shot,[],201935,90.88370565045992,97.30392156862744,1610612739,38,43,2026-03-21T23:46:34Z,2170000,False,237.0,33.0,1,right,MISS J. Harden 3PT,[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,,,,,,23.88,Missed,,,,,,,,,,,,,
218,PT08M21.00S,2026-03-21T23:46:33.2Z,2,REGULAR,rebound,defensive,[],1631255,,,1610612740,38,43,2026-03-21T23:46:34Z,2180000,False,,,0,,K. Matković REBOUND (Off:0 Def:1),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,217.0,1.0,1.0,0.0,,,,,
219,PT08M13.00S,2026-03-21T23:46:41.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,6.389618922470433,53.431372549019606,1610612740,38,43,2026-03-21T23:46:47Z,2190000,False,-17.0,8.0,1,left,MISS J. Fears driving reverse Layup,[1642847],1610612740.0,NOP,driving reverse,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,1.88,Missed,,,,,,,,,,,,,
220,PT08M10.00S,2026-03-21T23:46:44.2Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,38,43,2026-03-21T23:46:47Z,2200000,False,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,219.0,1.0,1.0,0.0,,,,,
221,PT08M00.00S,2026-03-21T23:46:54.0Z,2,REGULAR,3pt,Jump Shot,[],1628378,73.01248357424441,80.63725490196079,1610612739,38,43,2026-03-21T23:50:50Z,2210000,False,153.0,201.0,1,right,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,25.29,Missed,,,,,,,,,,,,,
222,PT07M55.00S,2026-03-21T23:46:59.0Z,2,REGULAR,rebound,offensive,[],1629731,,,1610612739,38,43,2026-03-21T23:46:59Z,2220000,False,,,0,,D. Wade REBOUND (Off:1 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,221.0,2.0,1.0,1.0,,,,,
223,PT07M52.00S,2026-03-21T23:47:01.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629731,75.90341655716163,13.23529411764706,1610612739,38,43,2026-03-21T23:47:07Z,2230000,False,-184.0,174.0,1,right,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,,,25.31,Missed,,,,,,,,,,,,,
224,PT07M52.00S,2026-03-21T23:47:01.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,38,43,2026-03-21T23:47:07Z,2240000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,223.0,,,,,,,,
225,PT07M52.00S,2026-03-21T23:47:05.8Z,2,REGULAR,foul,personal,[],1630529,,,1610612739,38,43,2026-03-21T23:47:13Z,2250000,False,,,0,,H. Jones loose ball personal FOUL (2 PF),"[1630529, 1630596]",1610612740.0,NOP,loose ball,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,202041.0,2.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
227,PT07M52.00S,2026-03-21T23:47:15.0Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,38,43,2026-03-21T23:47:25Z,2270000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M52.00S,2026-03-21T23:47:15.0Z,2,REGULAR,substitution,out,[],1628378,,,1610612739,38,43,2026-03-21T23:47:25Z,2280000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M52.00S,2026-03-21T23:47:15.0Z,2,REGULAR,substitution,in,[],1630241,,,1610612739,38,43,2026-03-21T23:47:25Z,2290000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M52.00S,2026-03-21T23:47:15.0Z,2,REGULAR,substitution,in,[],1631165,,,1610612739,38,43,2026-03-21T23:47:25Z,2300000,False,,,0,,SUB in: K. Ellis,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M47.00S,2026-03-21T23:47:39.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630241,89.83245729303549,94.85294117647058,1610612739,38,43,2026-03-21T23:47:43Z,2310000,False,224.0,43.0,1,right,MISS S. Merrill 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Right Corner 3,24+ Right,,,,,,22.84,Missed,,,,,,,,,,,,,
232,PT07M44.00S,2026-03-21T23:47:42.9Z,2,REGULAR,rebound,defensive,[],1642852,,,1610612740,38,43,2026-03-21T23:47:43Z,2320000,False,,,0,,D. Queen REBOUND (Off:0 Def:3),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,231.0,3.0,3.0,0.0,,,,,
233,PT07M33.00S,2026-03-21T23:47:55.1Z,2,REGULAR,foul,personal,[],1641772,,,1610612740,38,43,2026-03-21T23:48:02Z,2330000,False,,,0,,N. Tomlin personal FOUL (1 PF),"[1641772, 1642852]",1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,In The Paint (Non-RA),8-16 Left,202041.0,1.0,0.0,Queen,1642852.0,,,,,,,,,,,,,,,
235,PT07M33.00S,2026-03-21T23:48:03.7Z,2,REGULAR,substitution,out,[],1630529,,,1610612740,38,43,2026-03-21T23:48:09Z,2350000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M33.00S,2026-03-21T23:48:03.7Z,2,REGULAR,substitution,out,[],1642852,,,1610612740,38,43,2026-03-21T23:48:09Z,2360000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M33.00S,2026-03-21T23:48:03.7Z,2,REGULAR,substitution,in,[],1629627,,,1610612740,38,43,2026-03-21T23:48:09Z,2370000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M33.00S,2026-03-21T23:48:03.7Z,2,REGULAR,substitution,in,[],1642274,,,1610612740,38,43,2026-03-21T23:48:09Z,2380000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M22.00S,2026-03-21T23:48:29.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,6.652431011826544,51.470588235294116,1610612740,38,43,2026-03-21T23:48:33Z,2390000,False,-7.0,10.0,1,left,MISS S. Bey driving Layup,[1630180],1610612740.0,NOP,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,1.24,Missed,,,,,,,,,,,,,
240,PT07M20.00S,2026-03-21T23:48:31.9Z,2,REGULAR,rebound,defensive,[],1630241,,,1610612739,38,43,2026-03-21T23:48:33Z,2400000,False,,,0,,S. Merrill REBOUND (Off:0 Def:1),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,239.0,1.0,1.0,0.0,,,,,
241,PT07M13.00S,2026-03-21T23:48:38.1Z,2,REGULAR,turnover,bad pass,[],1630241,,,1610612739,38,43,2026-03-21T23:48:42Z,2410000,False,,,0,,S. Merrill bad pass TURNOVER (1 TO),"[1630241, 1631255]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Matković,1631255.0
242,PT07M13.00S,2026-03-21T23:48:38.1Z,2,REGULAR,steal,,[],1631255,,,1610612740,38,43,2026-03-21T23:48:40Z,2420000,False,,,0,,K. Matković STEAL (2 STL),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
243,PT07M09.00S,2026-03-21T23:48:42.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642847,8.360709592641262,49.26470588235294,1610612740,40,43,2026-03-21T23:48:50Z,2430000,False,4.0,26.0,1,left,J. Fears running Layup (5 PTS) (S. Bey 2 AST),"[1642847, 1630180]",1610612740.0,NOP,running,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,2.64,Made,5.0,S. Bey,1630180.0,2.0,,,,,,,,,
245,PT06M51.00S,2026-03-21T23:49:01.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641772,93.24901445466492,51.470588235294116,1610612739,40,43,2026-03-21T23:49:04Z,2450000,False,7.0,11.0,1,right,MISS N. Tomlin driving Layup - blocked,"[1641772, 1642274]",1610612739.0,CLE,driving,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,,,,,,1.33,Missed,,,,,,,,,Missi,1642274.0,,,
246,PT06M51.00S,2026-03-21T23:49:01.4Z,2,REGULAR,block,,[],1642274,,,1610612739,40,43,2026-03-21T23:49:03Z,2460000,False,,,0,,Y. Missi BLOCK (2 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
247,PT06M48.00S,2026-03-21T23:49:04.4Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,40,43,2026-03-21T23:49:04Z,2470000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:4),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,245.0,5.0,4.0,1.0,,,,,
248,PT06M42.00S,2026-03-21T23:49:08.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642847,12.565703022339028,3.431372549019608,1610612740,40,43,2026-03-21T23:53:44Z,2480000,False,233.0,66.0,1,left,MISS J. Fears 24' running 3PT,[1642847],1610612740.0,NOP,running,,,Fears,J. Fears,,,,,Right Corner 3,24+ Right,,,,,,24.19,Missed,,,,,,,,,,,,,
249,PT06M40.00S,2026-03-21T23:49:10.9Z,2,REGULAR,rebound,defensive,[],1630241,,,1610612739,40,43,2026-03-21T23:49:13Z,2490000,False,,,0,,S. Merrill REBOUND (Off:0 Def:2),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,248.0,2.0,2.0,0.0,,,,,
250,PT06M28.00S,2026-03-21T23:49:26.2Z,2,REGULAR,turnover,out-of-bounds,[],1629731,,,1610612739,40,43,2026-03-21T23:49:34Z,2500000,False,,,0,,D. Wade step out-of-bounds TURNOVER (1 TO),[1629731],1610612739.0,CLE,step,,,Wade,D. Wade,,,,,Mid-Range,8-16 Left,202041.0,,,,,,,,,,,,,,,,,1.0,,
251,PT06M28.00S,2026-03-21T23:49:31.5Z,2,REGULAR,substitution,out,[],1642847,,,1610612740,40,43,2026-03-21T23:49:39Z,2510000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M28.00S,2026-03-21T23:49:31.5Z,2,REGULAR,substitution,out,[],1630180,,,1610612740,40,43,2026-03-21T23:49:39Z,2520000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
