actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
179,PT11M17.00S,2025-11-15T01:41:53.5Z,2,REGULAR,rebound,offensive,[],1642261,,,1610612747,28,35,2025-11-15T01:41:55Z,1770000,False,,,0,,D. Knecht REBOUND (Off:1 Def:0),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Right Center,,,178.0,1.0,0.0,1.0,,,,,,,,,,,,,,
180,PT11M16.00S,2025-11-15T01:41:55.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642261,9.149145860709593,45.83333333333333,1610612747,28,35,2025-11-15T01:44:07Z,1780000,False,21.0,34.0,1,left,MISS D. Knecht tip Layup,[1642261],1610612747.0,LAL,tip,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,3.94,Missed,,,,,,,,,,,,,,,,,,
181,PT11M14.00S,2025-11-15T01:41:57.1Z,2,REGULAR,rebound,defensive,[],1631255,,,1610612740,28,35,2025-11-15T01:42:02Z,1790000,False,,,0,,K. Matković REBOUND (Off:0 Def:1),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,180.0,1.0,1.0,0.0,,,,,,,,,,,,,,
182,PT11M13.00S,2025-11-15T01:41:58.0Z,2,REGULAR,turnover,bad pass,[],1630631,,,1610612740,28,35,2025-11-15T01:42:05Z,1800000,False,,,0,,J. Alvarado bad pass TURNOVER (1 TO),"[1630631, 1629020]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Vanderbilt,1629020.0,,,,,,
183,PT11M13.00S,2025-11-15T01:41:58.0Z,2,REGULAR,steal,,[],1629020,,,1610612747,28,35,2025-11-15T01:42:00Z,1810000,False,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
184,PT11M09.00S,2025-11-15T01:42:01.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642261,7.046649145860711,47.30392156862745,1610612747,28,37,2025-11-15T01:42:09Z,1820000,False,13.0,14.0,1,left,D. Knecht running DUNK (5 PTS) (J. Vanderbilt 1 AST),"[1642261, 1629020]",1610612747.0,LAL,running,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,1.92,Made,,,,,,,,,,,,,5.0,J. Vanderbilt,1629020.0,1.0,,
186,PT10M49.00S,2025-11-15T01:42:21.3Z,2,REGULAR,3pt,Jump Shot,[],1630180,71.30420499342969,22.30392156862745,1610612740,31,37,2025-11-15T01:42:26Z,1840000,False,-138.0,217.0,1,right,S. Bey 25' 3PT  (3 PTS) (J. Hawkins 1 AST),"[1630180, 1641722]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,25.76,Made,,,,,,,,,,,,,3.0,J. Hawkins,1641722.0,1.0,,
188,PT10M29.00S,2025-11-15T01:42:41.7Z,2,REGULAR,turnover,lost ball,[],1630559,,,1610612747,31,37,2025-11-15T01:42:47Z,1860000,False,,,0,,A. Reaves lost ball TURNOVER (2 TO),"[1630559, 1630631]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2.0,Alvarado,1630631.0,,,,,,
189,PT10M29.00S,2025-11-15T01:42:41.7Z,2,REGULAR,steal,,[],1630631,,,1610612740,31,37,2025-11-15T01:42:44Z,1870000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
190,PT10M15.00S,2025-11-15T01:42:57.5Z,2,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612740,31,37,2025-11-15T01:43:07Z,1880000,False,,,0,,A. Reaves shooting personal FOUL (1 PF) (Bey 2 FT),"[1630559, 1630180]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627534.0,1.0,0.0,Bey,1630180.0,,,,,,,,,
192,PT10M15.00S,2025-11-15T01:43:25.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630180,,,1610612740,32,37,2025-11-15T01:43:25Z,1900000,False,,,0,,S. Bey Free Throw 1 of 2 (4 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
193,PT10M15.00S,2025-11-15T01:43:26.0Z,2,REGULAR,substitution,out,[],1631255,,,1610612740,32,37,2025-11-15T01:43:34Z,1910000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT10M15.00S,2025-11-15T01:43:26.0Z,2,REGULAR,substitution,out,[],1642261,,,1610612740,32,37,2025-11-15T01:43:34Z,1920000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M15.00S,2025-11-15T01:43:26.0Z,2,REGULAR,substitution,in,[],1642274,,,1610612740,32,37,2025-11-15T01:43:34Z,1930000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT10M15.00S,2025-11-15T01:43:26.0Z,2,REGULAR,substitution,in,[],1631222,,,1610612740,32,37,2025-11-15T01:43:34Z,1940000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT10M15.00S,2025-11-15T01:43:48.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630180,,,1610612740,33,37,2025-11-15T01:43:48Z,1950000,False,,,0,,S. Bey Free Throw 2 of 2 (5 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,Made,,,,,,,,,,,,,5.0,,,,,
198,PT10M03.00S,2025-11-15T01:44:03.1Z,2,REGULAR,3pt,Jump Shot,[],1629020,5.601182654402102,96.56862745098039,1610612747,33,37,2025-11-15T01:44:07Z,1960000,False,-233.0,0.0,1,left,MISS J. Vanderbilt 3PT,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
199,PT10M00.00S,2025-11-15T01:44:06.1Z,2,REGULAR,rebound,defensive,[],1641722,,,1610612740,33,37,2025-11-15T01:44:07Z,1970000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:1),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Left Corner 3,24+ Left,,,198.0,1.0,1.0,0.0,,,,,,,,,,,,,,
200,PT09M41.00S,2025-11-15T01:44:25.6Z,2,REGULAR,turnover,lost ball,[],1641722,,,1610612740,33,37,2025-11-15T01:44:30Z,1980000,False,,,0,,J. Hawkins lost ball TURNOVER (1 TO),"[1641722, 1631222]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,LaRavia,1631222.0,,,,,,
201,PT09M41.00S,2025-11-15T01:44:25.6Z,2,REGULAR,steal,,[],1631222,,,1610612747,33,37,2025-11-15T01:44:27Z,1990000,False,,,0,,J. LaRavia STEAL (3 STL),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
202,PT09M41.00S,2025-11-15T01:44:28.7Z,2,REGULAR,foul,personal,[],1641722,,,1610612747,33,37,2025-11-15T01:44:40Z,2000000,False,,,0,,J. Hawkins personal FOUL (1 PF),"[1641722, 1631222]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,,,,,1628954.0,1.0,0.0,LaRavia,1631222.0,,,,,,,,,
204,PT09M28.00S,2025-11-15T01:45:07.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203935,22.552562417871222,12.745098039215685,1610612747,33,37,2025-11-15T01:45:11Z,2020000,False,186.0,159.0,1,left,MISS M. Smart 24' 3PT,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,24.53,Missed,,,,,,,,,,,,,,,,,,
205,PT09M26.00S,2025-11-15T01:45:09.2Z,2,REGULAR,rebound,defensive,[],1641722,,,1610612740,33,37,2025-11-15T01:45:11Z,2030000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:2),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,,,204.0,2.0,2.0,0.0,,,,,,,,,,,,,,
206,PT09M22.00S,2025-11-15T01:45:14.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630631,69.33311432325887,66.91176470588235,1610612740,33,37,2025-11-15T01:53:26Z,2040000,False,85.0,236.0,1,right,MISS J. Alvarado 25' pullup 3PT - blocked,"[1630631, 1631222]",1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,25.05,Missed,,,,,,,,,,,,,,,,,LaRavia,1631222.0
207,PT09M22.00S,2025-11-15T01:45:14.7Z,2,REGULAR,block,,[],1631222,,,1610612740,33,37,2025-11-15T01:45:17Z,2050000,False,,,0,,J. LaRavia BLOCK (1 BLK),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
208,PT09M19.00S,2025-11-15T01:45:17.7Z,2,REGULAR,rebound,defensive,[],203935,,,1610612747,33,37,2025-11-15T01:45:19Z,2060000,False,,,0,,M. Smart REBOUND (Off:1 Def:1),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,206.0,2.0,1.0,1.0,,,,,,,,,,,,,,
217,PT09M18.00S,2025-11-15T01:45:27.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630559,15.637319316688567,48.06219362745098,1610612747,33,37,2025-11-15T01:51:31Z,2075000,False,10.0,94.0,1,left,MISS A. Reaves 9' running Layup,[1630559],1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,9.5,Missed,,,,,,,,,,,,,,,,,,
218,PT09M18.00S,2025-11-15T01:45:27.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,33,37,2025-11-15T01:49:12Z,2082500,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,217.0,,,,,,,,,,,,,,,,,
211,PT09M16.00S,2025-11-15T01:45:39.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,33,37,2025-11-15T01:48:51Z,2090000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M16.00S,2025-11-15T01:48:00.1Z,2,REGULAR,substitution,out,[],1629020,,,1610612740,33,37,2025-11-15T01:48:51Z,2110000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M16.00S,2025-11-15T01:48:00.1Z,2,REGULAR,substitution,out,[],1629637,,,1610612740,33,37,2025-11-15T01:48:51Z,2120000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M16.00S,2025-11-15T01:48:00.1Z,2,REGULAR,substitution,in,[],1629029,,,1610612740,33,37,2025-11-15T01:48:51Z,2130000,False,,,0,,SUB in: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M16.00S,2025-11-15T01:48:00.1Z,2,REGULAR,substitution,in,[],1629028,,,1610612740,33,37,2025-11-15T01:48:51Z,2140000,False,,,0,,SUB in: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M56.00S,2025-11-15T01:49:00.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,92.85479632063075,47.549019607843135,1610612740,35,37,2025-11-15T01:50:23Z,2150000,False,-12.0,15.0,1,right,J. Alvarado driving Layup (2 PTS),[1630631],1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,1.92,Made,,,,,,,,,,,,,2.0,,,,,
220,PT08M39.00S,2025-11-15T01:49:17.7Z,2,REGULAR,3pt,Jump Shot,[],203935,32.933639947437584,29.901960784313726,1610612747,35,37,2025-11-15T01:49:28Z,2160000,False,100.0,257.0,1,left,MISS M. Smart 27' 3PT,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,27.6,Missed,,,,,,,,,,,,,,,,,,
221,PT08M35.00S,2025-11-15T01:49:21.7Z,2,REGULAR,rebound,defensive,[],1641722,,,1610612740,35,37,2025-11-15T01:49:28Z,2170000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:3),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,,,220.0,3.0,3.0,0.0,,,,,,,,,,,,,,
222,PT08M28.00S,2025-11-15T01:49:28.8Z,2,REGULAR,3pt,Jump Shot,[],1630180,76.16622864651774,10.53921568627451,1610612740,35,37,2025-11-15T01:53:52Z,2180000,False,-197.0,172.0,1,right,MISS S. Bey 26' pullup 3PT,[1630180],1610612740.0,NOP,pullup,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,,
223,PT08M28.00S,2025-11-15T01:49:38.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,35,37,2025-11-15T01:49:38Z,2190000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,222.0,,,,,,,,,,,,,,,,,
224,PT08M28.00S,2025-11-15T01:49:39.2Z,2,REGULAR,foul,personal,[],203935,,,1610612740,35,37,2025-11-15T01:49:51Z,2200000,False,,,0,,M. Smart loose ball personal FOUL (2 PF),"[203935, 1642852]",1610612747.0,LAL,loose ball,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627534.0,2.0,0.0,Queen,1642852.0,,,,,,,,,
226,PT08M23.00S,2025-11-15T01:50:02.9Z,2,REGULAR,foul,offensive,[],1642852,,,1610612740,35,37,2025-11-15T01:50:11Z,2220000,False,,,0,,D. Queen charge offensive FOUL (2 PF),"[1642852, 203935]",1610612740.0,NOP,charge,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628954.0,2.0,0.0,Smart,203935.0,,,,,,,,,
228,PT08M23.00S,2025-11-15T01:50:02.9Z,2,REGULAR,turnover,offensive foul,[],1642852,,,1610612740,35,37,2025-11-15T01:50:02Z,2240000,False,,,0,,D. Queen offensive foul TURNOVER (3 TO),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628954.0,,,,,3.0,,,,,,,,
229,PT08M08.00S,2025-11-15T01:50:30.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,34.90473061760841,42.15686274509804,1610612747,35,40,2025-11-15T01:50:35Z,2250000,False,39.0,276.0,1,left,L. Dončić 27' 3PT  (9 PTS) (A. Reaves 3 AST),"[1629029, 1630559]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,27.84,Made,,,,,,,,,,,,,9.0,A. Reaves,1630559.0,3.0,,
231,PT07M57.00S,2025-11-15T01:50:41.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,93.11760840998686,55.14705882352941,1610612740,35,40,2025-11-15T01:54:33Z,2270000,False,26.0,12.0,1,right,MISS J. Alvarado driving Layup,[1630631],1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,2.84,Missed,,,,,,,,,,,,,,,,,,
232,PT07M54.00S,2025-11-15T01:50:43.9Z,2,REGULAR,rebound,offensive,[],1642852,,,1610612740,35,40,2025-11-15T01:50:43Z,2280000,False,,,0,,D. Queen REBOUND (Off:1 Def:2),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,231.0,3.0,2.0,1.0,,,,,,,,,,,,,,
233,PT07M53.00S,2025-11-15T01:50:45.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642852,89.83245729303549,48.529411764705884,1610612740,35,40,2025-11-15T01:55:14Z,2290000,False,-7.0,43.0,1,right,MISS D. Queen putback Layup,[1642852],1610612740.0,NOP,putback,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,4.37,Missed,,,,,,,,,,,,,,,,,,
234,PT07M51.00S,2025-11-15T01:50:47.2Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612747,35,40,2025-11-15T02:10:40Z,2300000,False,,,0,,D. Ayton REBOUND (Off:1 Def:5),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,233.0,6.0,5.0,1.0,,,,,,,,,,,,,,
235,PT07M48.00S,2025-11-15T01:50:50.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631222,9.017739816031538,49.50980392156863,1610612747,35,42,2025-11-15T04:58:54Z,2310000,False,2.0,32.0,1,left,J. LaRavia running alley-oop Layup (4 PTS) (L. Dončić 5 AST),"[1631222, 1629029]",1610612747.0,LAL,running alley-oop,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,3.24,Made,,,,,,,,,,,,,4.0,L. Dončić,1629029.0,5.0,,
237,PT07M39.00S,2025-11-15T01:51:04.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,35,42,2025-11-15T01:51:04Z,2330000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M39.00S,2025-11-15T01:52:19.6Z,2,REGULAR,substitution,out,[],1642852,,,1610612740,35,42,2025-11-15T01:53:43Z,2340000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M39.00S,2025-11-15T01:52:19.6Z,2,REGULAR,substitution,out,[],1641722,,,1610612740,35,42,2025-11-15T01:53:43Z,2350000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M39.00S,2025-11-15T01:52:19.6Z,2,REGULAR,substitution,out,[],1630180,,,1610612740,35,42,2025-11-15T01:53:43Z,2360000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M39.00S,2025-11-15T01:52:19.6Z,2,REGULAR,substitution,out,[],1630559,,,1610612740,35,42,2025-11-15T01:53:43Z,2370000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M39.00S,2025-11-15T01:52:19.6Z,2,REGULAR,substitution,in,[],1642847,,,1610612740,35,42,2025-11-15T01:53:43Z,2380000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M39.00S,2025-11-15T01:52:19.6Z,2,REGULAR,substitution,in,[],1630529,,,1610612740,35,42,2025-11-15T01:53:43Z,2390000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M39.00S,2025-11-15T01:52:19.6Z,2,REGULAR,substitution,in,[],1630530,,,1610612740,35,42,2025-11-15T01:53:43Z,2400000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M39.00S,2025-11-15T01:52:19.6Z,2,REGULAR,substitution,in,[],1629060,,,1610612740,35,42,2025-11-15T01:53:43Z,2410000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M28.00S,2025-11-15T01:54:19.0Z,2,REGULAR,foul,personal,[],1629028,,,1610612740,35,42,2025-11-15T01:54:31Z,2420000,False,,,0,,D. Ayton personal FOUL (1 PF),"[1629028, 1642274]",1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628954.0,1.0,0.0,Missi,1642274.0,,,,,,,,,
248,PT07M22.00S,2025-11-15T01:54:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,86.5473061760841,56.127450980392155,1610612740,35,42,2025-11-15T01:57:18Z,2440000,False,31.0,74.0,1,right,MISS J. Alvarado 8' driving Layup - blocked,"[1630631, 1629028]",1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,8.01,Missed,,,,,,,,,,,,,,,,,Ayton,1629028.0
249,PT07M22.00S,2025-11-15T01:54:43.1Z,2,REGULAR,block,,[],1629028,,,1610612740,35,42,2025-11-15T01:54:45Z,2450000,False,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
250,PT07M12.00S,2025-11-15T01:54:53.1Z,2,REGULAR,rebound,defensive,[],203935,,,1610612747,35,42,2025-11-15T01:55:20Z,2460000,False,,,0,,M. Smart REBOUND (Off:1 Def:2),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,248.0,3.0,2.0,1.0,,,,,,,,,,,,,,
251,PT07M11.00S,2025-11-15T01:54:53.8Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631222,7.30946123521682,49.01960784313725,1610612747,35,44,2025-11-15T01:57:43Z,2470000,False,5.0,16.0,1,left,J. LaRavia running DUNK (6 PTS) (L. Dončić 6 AST),"[1631222, 1629029]",1610612747.0,LAL,running,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,1.69,Made,,,,,,,,,,,,,6.0,L. Dončić,1629029.0,6.0,,
253,PT07M06.00S,2025-11-15T01:54:59.3Z,2,REGULAR,3pt,Jump Shot,[],1630530,70.25295663600527,17.647058823529413,1610612740,38,44,2025-11-15T01:55:07Z,2490000,False,-162.0,227.0,1,right,T. Murphy III 27' 3PT  (16 PTS) (J. Fears 2 AST),"[1630530, 1642847]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,27.88,Made,,,,,,,,,,,,,16.0,J. Fears,1642847.0,2.0,,
255,PT06M43.00S,2025-11-15T01:55:21.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,8.886333771353483,47.794117647058826,1610612747,38,46,2025-11-15T01:55:25Z,2510000,False,11.0,31.0,1,left,D. Ayton cutting Layup (8 PTS) (L. Dončić 7 AST),"[1629028, 1629029]",1610612747.0,LAL,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,3.29,Made,,,,,,,,,,,,,8.0,L. Dončić,1629029.0,7.0,,
257,PT06M23.00S,2025-11-15T01:55:41.8Z,2,REGULAR,3pt,Jump Shot,[],1630529,93.38042049934296,3.1862745098039214,1610612740,38,46,2025-11-15T01:55:47Z,2530000,False,-234.0,10.0,1,right,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,23.43,Missed,,,,,,,,,,,,,,,,,,
258,PT06M20.00S,2025-11-15T01:55:44.8Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612747,38,46,2025-11-15T01:55:47Z,2540000,False,,,0,,D. Ayton REBOUND (Off:1 Def:6),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Left Corner 3,24+ Left,,,257.0,7.0,6.0,1.0,,,,,,,,,,,,,,
259,PT06M11.00S,2025-11-15T01:55:54.6Z,2,REGULAR,2pt,Jump Shot,[],1629029,5.075558475689881,31.61764705882353,1610612747,38,48,2025-11-15T01:55:59Z,2550000,False,92.0,-5.0,1,left,L. Dončić 9' pullup Jump Shot (11 PTS),[1629029],1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Right,9.2,Made,,,,,,,,,,,,,11.0,,,,,
260,PT05M53.00S,2025-11-15T01:56:12.5Z,2,REGULAR,3pt,Jump Shot,[],1630631,68.80749014454665,73.52941176470588,1610612740,38,48,2025-11-15T01:56:17Z,2560000,False,118.0,241.0,1,right,MISS J. Alvarado 26' pullup 3PT,[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,26.79,Missed,,,,,,,,,,,,,,,,,,
261,PT05M50.00S,2025-11-15T01:56:15.5Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612747,38,48,2025-11-15T01:56:17Z,2570000,False,,,0,,D. Ayton REBOUND (Off:1 Def:7),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,260.0,8.0,7.0,1.0,,,,,,,,,,,,,,
262,PT05M35.00S,2025-11-15T01:56:33.3Z,2,REGULAR,turnover,traveling,[],1629028,,,1610612747,38,48,2025-11-15T01:56:39Z,2580000,False,,,0,,D. Ayton traveling TURNOVER (3 TO),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1628954.0,,,,,3.0,,,,,,,,
263,PT05M35.00S,2025-11-15T01:56:40.0Z,2,REGULAR,substitution,out,[],1630631,,,1610612740,38,48,2025-11-15T01:56:47Z,2590000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M35.00S,2025-11-15T01:56:40.0Z,2,REGULAR,substitution,in,[],1630180,,,1610612740,38,48,2025-11-15T01:56:47Z,2600000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
