actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
178,PT12M00.00S,2025-11-17T00:41:53.0Z,2,REGULAR,substitution,out,['startperiod'],1642274,,,1610612740,28,44,2025-11-17T00:42:50Z,1730000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-11-17T00:41:53.0Z,2,REGULAR,substitution,out,['startperiod'],1630180,,,1610612740,28,44,2025-11-17T00:42:50Z,1740000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2025-11-17T00:41:53.0Z,2,REGULAR,substitution,out,['startperiod'],1627741,,,1610612740,28,44,2025-11-17T00:42:50Z,1750000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2025-11-17T00:41:53.0Z,2,REGULAR,substitution,out,['startperiod'],201143,,,1610612740,28,44,2025-11-17T00:42:50Z,1760000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2025-11-17T00:41:53.0Z,2,REGULAR,substitution,in,['startperiod'],1630530,,,1610612740,28,44,2025-11-17T00:42:50Z,1770000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2025-11-17T00:41:53.0Z,2,REGULAR,substitution,in,['startperiod'],1642852,,,1610612740,28,44,2025-11-17T00:42:50Z,1780000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2025-11-17T00:41:53.0Z,2,REGULAR,substitution,in,['startperiod'],1642366,,,1610612740,28,44,2025-11-17T00:42:50Z,1790000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2025-11-17T00:41:53.0Z,2,REGULAR,substitution,in,['startperiod'],203110,,,1610612740,28,44,2025-11-17T00:42:50Z,1800000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2025-11-17T00:42:48.3Z,2,REGULAR,period,start,[],0,,,1610612744,28,44,2025-11-17T00:42:50Z,1810000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT11M50.00S,2025-11-17T00:42:58.2Z,2,REGULAR,3pt,Jump Shot,[],1642366,72.7496714848883,20.833333333333336,1610612744,28,44,2025-11-17T00:43:04Z,1820000,False,-146.0,204.0,1,right,MISS Q. Post 25' 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,25.05,Missed,,,,,,,,,,,,,,,,,,
188,PT11M46.00S,2025-11-17T00:43:02.2Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,28,44,2025-11-17T00:43:04Z,1830000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,187.0,4.0,4.0,0.0,,,,,,,,,,,
189,PT11M43.00S,2025-11-17T00:43:04.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641722,24.129434954007884,87.99019607843137,1610612740,28,44,2025-11-17T00:43:18Z,1840000,False,-190.0,174.0,1,left,MISS J. Hawkins 25' running 3PT,[1641722],1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,25.78,Missed,,,,,,,,,,,,,,,,,,
190,PT11M39.00S,2025-11-17T00:43:08.5Z,2,REGULAR,rebound,defensive,[],1642366,,,1610612744,28,44,2025-11-17T00:43:12Z,1850000,False,,,0,,Q. Post REBOUND (Off:0 Def:1),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,,,,,,189.0,1.0,1.0,0.0,,,,,,,,,,,
191,PT11M23.00S,2025-11-17T00:43:24.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,83.26215505913272,48.529411764705884,1610612744,28,44,2025-11-17T00:43:33Z,1860000,False,-7.0,105.0,1,right,MISS B. Podziemski 10' floating Shot,[1641764],1610612744.0,GSW,floating,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,10.51,Missed,,,,,,,,,,,,,,,,,,
192,PT11M20.00S,2025-11-17T00:43:27.4Z,2,REGULAR,rebound,defensive,[],1642852,,,1610612740,28,44,2025-11-17T00:43:33Z,1870000,False,,,0,,D. Queen REBOUND (Off:0 Def:2),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,191.0,2.0,2.0,0.0,,,,,,,,,,,
193,PT11M15.00S,2025-11-17T00:43:32.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,30.962549277266753,75.73529411764706,1610612740,28,44,2025-11-17T00:50:34Z,1880000,False,-129.0,239.0,1,left,MISS T. Murphy III 27' running 3PT,[1630530],1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,27.1,Missed,,,,,,,,,,,,,,,,,,
194,PT11M11.00S,2025-11-17T00:43:36.3Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,28,44,2025-11-17T00:43:36Z,1890000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,193.0,1.0,1.0,0.0,,,,,,,,,,,
195,PT11M04.00S,2025-11-17T00:43:42.7Z,2,REGULAR,3pt,Jump Shot,[],1641764,65.25952693823915,38.48039215686275,1610612744,28,44,2025-11-17T00:51:03Z,1900000,False,-58.0,274.0,1,right,MISS B. Podziemski 28' pullup 3PT,[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,28.01,Missed,,,,,,,,,,,,,,,,,,
196,PT10M59.00S,2025-11-17T00:43:47.7Z,2,REGULAR,rebound,offensive,[],1630541,,,1610612744,28,44,2025-11-17T00:43:49Z,1910000,False,,,0,,M. Moody REBOUND (Off:1 Def:2),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,,,,,,195.0,3.0,2.0,1.0,,,,,,,,,,,
197,PT10M58.00S,2025-11-17T00:43:49.5Z,2,REGULAR,turnover,bad pass,[],1630541,,,1610612744,28,44,2025-11-17T00:43:59Z,1920000,False,,,0,,M. Moody bad pass TURNOVER (1 TO),"[1630541, 1630530]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Murphy III,1630530.0,,,,,
198,PT10M58.00S,2025-11-17T00:43:49.5Z,2,REGULAR,steal,,[],1630530,,,1610612740,28,44,2025-11-17T00:43:51Z,1930000,False,,,0,,T. Murphy III STEAL (2 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
199,PT10M54.00S,2025-11-17T00:43:54.6Z,2,REGULAR,foul,personal,['2freethrow'],1642366,,,1610612740,28,44,2025-11-17T00:44:06Z,1940000,False,,,0,,Q. Post shooting personal FOUL (1 PF) (Queen 2 FT),"[1642366, 1642852]",1610612744.0,GSW,shooting,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Queen,1642852.0
201,PT10M54.00S,2025-11-17T00:44:24.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1642852,,,1610612740,29,44,2025-11-17T00:44:53Z,1960000,False,,,0,,D. Queen Free Throw 1 of 2 (1 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
202,PT10M54.00S,2025-11-17T00:44:24.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1642852,,,1610612740,29,44,2025-11-17T00:44:53Z,1970000,False,,,0,,MISS D. Queen Free Throw 2 of 2,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
203,PT10M52.00S,2025-11-17T00:44:26.8Z,2,REGULAR,rebound,defensive,[],1642366,,,1610612744,29,44,2025-11-17T00:44:53Z,1980000,False,,,0,,Q. Post REBOUND (Off:0 Def:2),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,202.0,2.0,2.0,0.0,,,,,,,,,,,
204,PT10M35.00S,2025-11-17T00:45:03.5Z,2,REGULAR,3pt,Jump Shot,[],1642366,95.87713534822602,96.56862745098039,1610612744,29,44,2025-11-17T00:45:07Z,1990000,False,233.0,-14.0,1,right,MISS Q. Post 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Right Corner 3,24+ Right,23.32,Missed,,,,,,,,,,,,,,,,,,
205,PT10M33.00S,2025-11-17T00:45:05.5Z,2,REGULAR,rebound,defensive,[],1641722,,,1610612740,29,44,2025-11-17T00:45:07Z,2000000,False,,,0,,J. Hawkins REBOUND (Off:2 Def:1),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Right Corner 3,24+ Right,,,,,,204.0,3.0,1.0,2.0,,,,,,,,,,,
206,PT10M23.00S,2025-11-17T00:45:15.9Z,2,REGULAR,3pt,Jump Shot,[],1630530,26.888961892247043,18.627450980392158,1610612740,32,44,2025-11-17T00:45:28Z,2010000,False,157.0,200.0,1,left,T. Murphy III 25' 3PT  (7 PTS) (J. Hawkins 2 AST),"[1630530, 1641722]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,25.44,Made,7.0,,,,,,,J. Hawkins,1641722.0,2.0,,,,,,,,
208,PT10M04.00S,2025-11-17T00:45:37.3Z,2,REGULAR,foul,personal,['2freethrow'],1641722,,,1610612744,32,44,2025-11-17T00:45:46Z,2030000,False,,,0,,J. Hawkins shooting personal FOUL (1 PF) (Post 2 FT),"[1641722, 1642366]",1610612740.0,NOP,shooting,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Post,1642366.0
210,PT10M04.00S,2025-11-17T00:45:58.5Z,2,REGULAR,freethrow,1 of 2,[],1642366,,,1610612744,32,44,2025-11-17T00:45:58Z,2050000,False,,,0,,MISS Q. Post Free Throw 1 of 2,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
211,PT10M04.00S,2025-11-17T00:45:58.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,32,44,2025-11-17T00:45:58Z,2060000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,210.0,,,,,,,,,,,,,,
212,PT10M04.00S,2025-11-17T00:46:00.7Z,2,REGULAR,substitution,out,[],1641722,,,1610612744,32,44,2025-11-17T00:46:04Z,2070000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT10M04.00S,2025-11-17T00:46:00.7Z,2,REGULAR,substitution,in,[],1642847,,,1610612744,32,44,2025-11-17T00:46:04Z,2080000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT10M04.00S,2025-11-17T00:46:11.3Z,2,REGULAR,freethrow,2 of 2,[],1642366,,,1610612744,32,45,2025-11-17T00:46:11Z,2090000,False,,,0,,Q. Post Free Throw 2 of 2 (1 PTS),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
215,PT09M45.00S,2025-11-17T00:46:32.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642847,18.74178712220762,38.23529411764706,1610612740,32,45,2025-11-17T00:53:28Z,2100000,False,59.0,124.0,1,left,MISS J. Fears 13' driving floating Shot - blocked,"[1642847, 1630541]",1610612740.0,NOP,driving floating,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Center,13.7,Missed,,Moody,1630541.0,,,,,,,,,,,,,,,
216,PT09M45.00S,2025-11-17T00:46:32.8Z,2,REGULAR,block,,[],1630541,,,1610612740,32,45,2025-11-17T00:46:35Z,2110000,False,,,0,,M. Moody BLOCK (1 BLK),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
217,PT09M42.00S,2025-11-17T00:46:35.8Z,2,REGULAR,rebound,defensive,[],1642366,,,1610612744,32,45,2025-11-17T00:46:36Z,2120000,False,,,0,,Q. Post REBOUND (Off:0 Def:3),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),8-16 Center,,,,,,215.0,3.0,3.0,0.0,,,,,,,,,,,
218,PT09M34.00S,2025-11-17T00:46:43.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630541,84.57621550591328,48.529411764705884,1610612744,32,45,2025-11-17T01:00:11Z,2130000,False,-7.0,92.0,1,right,MISS M. Moody 9' driving floating Shot,[1630541],1610612744.0,GSW,driving floating,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Center,9.28,Missed,,,,,,,,,,,,,,,,,,
220,PT09M31.00S,2025-11-17T00:46:46.5Z,2,REGULAR,rebound,defensive,[],1642852,,,1610612740,32,45,2025-11-17T00:46:48Z,2150000,False,,,0,,D. Queen REBOUND (Off:0 Def:3),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,218.0,3.0,3.0,0.0,,,,,,,,,,,
221,PT09M30.00S,2025-11-17T00:46:48.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630530,6.783837056504599,49.01960784313725,1610612740,34,45,2025-11-17T00:46:54Z,2160000,False,5.0,11.0,1,left,T. Murphy III running alley-oop DUNK (9 PTS) (D. Queen 1 AST),"[1630530, 1642852]",1610612740.0,NOP,running alley-oop,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,1.23,Made,9.0,,,,,,,D. Queen,1642852.0,1.0,,,,,,,,
223,PT09M30.00S,2025-11-17T00:46:55.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,34,45,2025-11-17T00:46:55Z,2180000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M08.00S,2025-11-17T00:50:05.9Z,2,REGULAR,3pt,Jump Shot,[],1630541,74.98357424441524,87.25490196078431,1610612744,34,45,2025-11-17T00:50:11Z,2190000,False,186.0,183.0,1,right,MISS M. Moody 26' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,26.09,Missed,,,,,,,,,,,,,,,,,,
225,PT09M05.00S,2025-11-17T00:50:08.9Z,2,REGULAR,rebound,offensive,[],1642366,,,1610612744,34,45,2025-11-17T00:50:11Z,2200000,False,,,0,,Q. Post REBOUND (Off:1 Def:3),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,,,,,,224.0,4.0,3.0,1.0,,,,,,,,,,,
226,PT09M00.00S,2025-11-17T00:50:14.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642366,94.69448094612353,4.6568627450980395,1610612744,34,45,2025-11-17T00:50:18Z,2210000,False,-227.0,-3.0,1,right,MISS Q. Post 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
227,PT08M56.00S,2025-11-17T00:50:18.1Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,34,45,2025-11-17T00:50:18Z,2220000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:5),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,,,,,,226.0,5.0,5.0,0.0,,,,,,,,,,,
228,PT08M48.00S,2025-11-17T00:50:25.2Z,2,REGULAR,3pt,Jump Shot,[],1631255,20.97568988173456,91.42156862745098,1610612740,34,45,2025-11-17T00:50:29Z,2230000,False,-207.0,145.0,1,left,MISS K. Matković 25' 3PT,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Left Center,25.26,Missed,,,,,,,,,,,,,,,,,,
229,PT08M45.00S,2025-11-17T00:50:28.2Z,2,REGULAR,rebound,defensive,[],1642366,,,1610612744,34,45,2025-11-17T00:50:29Z,2240000,False,,,0,,Q. Post REBOUND (Off:1 Def:4),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,,,,,,228.0,5.0,4.0,1.0,,,,,,,,,,,
230,PT08M34.00S,2025-11-17T00:50:42.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,90.80157687253615,43.447457107843135,1610612744,34,45,2025-11-17T00:50:59Z,2250000,False,-33.0,34.0,1,right,MISS J. Butler III driving Layup - blocked,"[202710, 1642852]",1610612744.0,GSW,driving,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,4.72,Missed,,Queen,1642852.0,,,,,,,,,,,,,,,
231,PT08M34.00S,2025-11-17T00:50:42.4Z,2,REGULAR,block,,[],1642852,,,1610612744,34,45,2025-11-17T00:50:45Z,2260000,False,,,0,,D. Queen BLOCK (1 BLK),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
232,PT08M34.00S,2025-11-17T00:50:42.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,34,45,2025-11-17T00:51:44Z,2270000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,230.0,,,,,,,,,,,,,,
237,PT08M34.00S,2025-11-17T00:51:20.2Z,2,REGULAR,substitution,out,[],1630530,,,1610612744,34,45,2025-11-17T00:51:44Z,2280000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M34.00S,2025-11-17T00:51:20.2Z,2,REGULAR,substitution,in,[],1631121,,,1610612744,34,45,2025-11-17T00:51:44Z,2290000,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M34.00S,2025-11-17T00:51:43.9Z,2,REGULAR,jumpball,recovered,[],1642366,,,1610612744,34,45,2025-11-17T01:03:35Z,2300000,False,,,0,,Jump Ball J. Butler III vs. D. Queen: Tip to Q. Post,"[1642366, 202710, 1642852]",1610612744.0,GSW,heldball,Q. Post,1642366.0,Post,Q. Post,Butler III,202710.0,Queen,1642852.0,,,,,,,,,,,,,,,,,,,,,,
244,PT08M22.00S,2025-11-17T00:51:52.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202710,94.82588699080158,28.921568627450984,1610612744,34,45,2025-11-17T01:04:50Z,2350000,False,-105.0,-4.0,1,right,MISS J. Butler III 10' fadeaway Shot,[202710],1610612744.0,GSW,fadeaway,,,Butler III,J. Butler III,,,,,Mid-Range,8-16 Left,10.55,Missed,,,,,,,,,,,,,,,,,,
245,PT08M20.00S,2025-11-17T00:51:54.7Z,2,REGULAR,rebound,defensive,[],1642852,,,1610612740,34,45,2025-11-17T00:51:55Z,2360000,False,,,0,,D. Queen REBOUND (Off:0 Def:4),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,8-16 Left,,,,,,244.0,4.0,4.0,0.0,,,,,,,,,,,
246,PT08M10.00S,2025-11-17T00:52:06.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,6.307490144546649,53.821997549019606,1610612740,36,45,2025-11-17T00:52:11Z,2370000,False,-19.0,7.0,1,left,J. Fears driving Layup (2 PTS) (J. Alvarado 1 AST),"[1642847, 1630631]",1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,2.03,Made,2.0,,,,,,,J. Alvarado,1630631.0,1.0,,,,,,,,
248,PT08M10.00S,2025-11-17T00:52:09.6Z,2,REGULAR,foul,personal,['1freethrow'],202710,,,1610612740,36,45,2025-11-17T00:52:25Z,2390000,False,,,0,,J. Butler III shooting personal FOUL (1 PF) (Fears 1 FT),"[202710, 1642847]",1610612744.0,GSW,shooting,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Fears,1642847.0
250,PT08M10.00S,2025-11-17T00:52:26.3Z,2,REGULAR,substitution,out,[],1641764,,,1610612740,36,45,2025-11-17T00:52:34Z,2410000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT08M10.00S,2025-11-17T00:52:26.3Z,2,REGULAR,substitution,out,[],1630541,,,1610612740,36,45,2025-11-17T00:52:34Z,2420000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT08M10.00S,2025-11-17T00:52:26.3Z,2,REGULAR,substitution,out,[],202710,,,1610612740,36,45,2025-11-17T00:52:34Z,2430000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT08M10.00S,2025-11-17T00:52:26.3Z,2,REGULAR,substitution,in,[],201939,,,1610612740,36,45,2025-11-17T00:52:34Z,2440000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT08M10.00S,2025-11-17T00:52:26.3Z,2,REGULAR,substitution,in,[],1627780,,,1610612740,36,45,2025-11-17T00:52:34Z,2450000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT08M10.00S,2025-11-17T00:52:26.3Z,2,REGULAR,substitution,in,[],1642954,,,1610612740,36,45,2025-11-17T00:52:34Z,2460000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT08M10.00S,2025-11-17T00:52:43.0Z,2,REGULAR,freethrow,1 of 1,[],1642847,,,1610612740,37,45,2025-11-17T00:52:43Z,2470000,False,,,0,,J. Fears Free Throw 1 of 1 (3 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
257,PT07M54.00S,2025-11-17T00:53:02.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,85.49605781865965,59.55882352941176,1610612744,37,45,2025-11-17T01:06:05Z,2480000,False,48.0,84.0,1,right,MISS S. Curry 9' floating Shot,[201939],1610612744.0,GSW,floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,9.65,Missed,,,,,,,,,,,,,,,,,,
258,PT07M47.00S,2025-11-17T00:53:08.4Z,2,REGULAR,rebound,offensive,[],1642954,,,1610612744,37,45,2025-11-17T00:53:08Z,2490000,False,,,0,,W. Richard REBOUND (Off:2 Def:1),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,257.0,3.0,1.0,2.0,,,,,,,,,,,
259,PT07M47.00S,2025-11-17T00:53:08.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642954,94.40999984741211,50.0,1610612744,37,47,2025-11-17T00:53:08Z,2500000,False,0.0,0.0,1,right,W. Richard tip Layup (2 PTS),[1642954],1610612744.0,GSW,tip,,,Richard,W. Richard,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
260,PT07M41.00S,2025-11-17T00:53:22.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,37,47,2025-11-17T00:53:22Z,2510000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT07M41.00S,2025-11-17T00:54:50.3Z,2,REGULAR,substitution,out,[],1630631,,,1610612740,37,47,2025-11-17T00:55:51Z,2520000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT07M41.00S,2025-11-17T00:54:50.3Z,2,REGULAR,substitution,out,[],1631255,,,1610612740,37,47,2025-11-17T00:55:51Z,2530000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT07M41.00S,2025-11-17T00:54:50.3Z,2,REGULAR,substitution,in,[],1630530,,,1610612740,37,47,2025-11-17T00:55:51Z,2540000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT07M41.00S,2025-11-17T00:54:50.3Z,2,REGULAR,substitution,in,[],1630529,,,1610612740,37,47,2025-11-17T00:55:51Z,2550000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT07M26.00S,2025-11-17T00:56:34.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612740,37,47,2025-11-17T00:56:41Z,2560000,False,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200833.0,,,,
266,PT07M00.00S,2025-11-17T00:57:06.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201939,73.53810775295663,14.460784313725492,1610612744,37,47,2025-11-17T01:09:02Z,2570000,False,-178.0,196.0,1,right,MISS S. Curry 26' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
