actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
394,PT09M02.00S,2025-11-27T02:28:04.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642907,93.64323258869908,53.431372549019606,1610612763,70,66,2025-11-27T02:28:09Z,3860000,False,17.0,7.0,1,right,C. Coward driving Layup (8 PTS) (V. Williams Jr. 10 AST),"[1642907, 1631246]",1610612763.0,MEM,driving,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,,,8.0,V. Williams Jr.,1631246.0,10.0,,,,,,,,
396,PT08M53.00S,2025-11-27T02:28:13.0Z,3,REGULAR,3pt,Jump Shot,[],1630530,19.66162943495401,93.87254901960785,1610612740,73,66,2025-11-27T02:35:04Z,3880000,False,-219.0,132.0,1,left,T. Murphy III 25' 3PT step back (9 PTS),[1630530],1610612740.0,NOP,step back,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,25.62,Made,,,,,,,9.0,,,,,,,,,,,
483,PT08M53.00S,2025-11-27T02:28:22.0Z,3,REGULAR,turnover,bad pass,[],1631246,,,1610612763,73,66,2025-11-27T02:39:11Z,3895000,False,,,0,,V. Williams Jr. bad pass TURNOVER (4 TO),"[1631246, 1630530]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,4.0,,,,,,,,,,,Murphy III,1630530.0
484,PT08M53.00S,2025-11-27T02:28:22.0Z,3,REGULAR,steal,,[],1630530,,,1610612740,73,66,2025-11-27T02:39:11Z,3902500,False,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
399,PT08M36.00S,2025-11-27T02:28:31.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630180,22.28975032851511,89.95098039215686,1610612740,73,66,2025-11-27T02:39:11Z,3910000,False,-200.0,157.0,1,left,MISS S. Bey 25' 3PT,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,25.41,Missed,,,,,,,,,,,,,,,,,,
400,PT08M33.00S,2025-11-27T02:28:34.0Z,3,REGULAR,rebound,defensive,[],1642377,,,1610612763,73,66,2025-11-27T02:28:36Z,3920000,False,,,0,,J. Wells REBOUND (Off:0 Def:3),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,,,399.0,3.0,3.0,0.0,,,,,,,,,,,,,,
401,PT08M18.00S,2025-11-27T02:28:49.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642377,86.5473061760841,60.78431372549019,1610612763,73,68,2025-11-27T02:28:57Z,3930000,False,54.0,74.0,1,right,J. Wells 9' turnaround Jump Shot (14 PTS),[1642377],1610612763.0,MEM,turnaround,,,Wells,J. Wells,,,,,In The Paint (Non-RA),8-16 Right,9.15,Made,,,,,,,14.0,,,,,,,,,,,
402,PT08M04.00S,2025-11-27T02:29:02.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642847,8.886333771353483,35.294117647058826,1610612740,75,68,2025-11-27T02:40:14Z,3940000,False,74.0,31.0,1,left,J. Fears 7' driving floating bank Jump Shot (10 PTS),[1642847],1610612740.0,NOP,driving floating bank,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,7.98,Made,,,,,,,10.0,,,,,,,,,,,
403,PT07M49.00S,2025-11-27T02:29:17.6Z,3,REGULAR,3pt,Jump Shot,[],1631246,92.59198423127464,3.431372549019608,1610612763,75,68,2025-11-27T02:29:22Z,3950000,False,-233.0,17.0,1,right,MISS V. Williams Jr. 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Left Corner 3,24+ Left,23.34,Missed,,,,,,,,,,,,,,,,,,
404,PT07M46.00S,2025-11-27T02:29:20.6Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612740,75,68,2025-11-27T02:29:22Z,3960000,False,,,0,,S. Bey REBOUND (Off:1 Def:5),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,,,403.0,6.0,5.0,1.0,,,,,,,,,,,,,,
405,PT07M37.00S,2025-11-27T02:29:32.9Z,3,REGULAR,turnover,out-of-bounds,[],1630530,,,1610612740,75,68,2025-11-27T02:29:39Z,3970000,False,,,0,,T. Murphy III bad pass out-of-bounds TURNOVER (2 TO),[1630530],1610612740.0,NOP,bad pass,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Right,,,,,,,202026.0,2.0,,,,,,,,,,,,
406,PT07M37.00S,2025-11-27T02:29:37.1Z,3,REGULAR,substitution,out,[],1629627,,,1610612763,75,68,2025-11-27T02:29:49Z,3980000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT07M37.00S,2025-11-27T02:29:37.1Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,75,68,2025-11-27T02:29:49Z,3990000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M37.00S,2025-11-27T02:29:37.1Z,3,REGULAR,substitution,in,[],1642877,,,1610612763,75,68,2025-11-27T02:29:49Z,4000000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M37.00S,2025-11-27T02:29:37.1Z,3,REGULAR,substitution,in,[],1630583,,,1610612763,75,68,2025-11-27T02:29:49Z,4010000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT07M25.00S,2025-11-27T02:30:00.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630583,92.32917214191852,46.32352941176471,1610612763,75,70,2025-11-27T02:30:05Z,4020000,False,-18.0,20.0,1,right,S. Aldama cutting Layup (11 PTS) (V. Williams Jr. 11 AST),"[1630583, 1631246]",1610612763.0,MEM,cutting,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,,,11.0,V. Williams Jr.,1631246.0,11.0,,,,,,,,
412,PT07M11.00S,2025-11-27T02:30:15.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,5.995400788436268,44.85294117647059,1610612740,77,70,2025-11-27T02:30:19Z,4040000,False,26.0,4.0,1,left,S. Bey driving Layup (9 PTS),[1630180],1610612740.0,NOP,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,2.6,Made,,,,,,,9.0,,,,,,,,,,,
413,PT06M51.00S,2025-11-27T02:30:35.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631246,84.83902759526939,50.98039215686274,1610612763,77,72,2025-11-27T02:30:39Z,4050000,False,5.0,90.0,1,right,V. Williams Jr. 9' driving floating Jump Shot (2 PTS) (J. Wells 1 AST),"[1631246, 1642377]",1610612763.0,MEM,driving floating,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.01,Made,,,,,,,2.0,J. Wells,1642377.0,1.0,,,,,,,,
415,PT06M26.00S,2025-11-27T02:30:59.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642274,12.302890932982917,43.872549019607845,1610612740,77,72,2025-11-27T02:31:04Z,4070000,False,31.0,63.0,1,left,MISS Y. Missi 7' turnaround Hook,[1642274],1610612740.0,NOP,turnaround,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,7.01,Missed,,,,,,,,,,,,,,,,,,
416,PT06M24.00S,2025-11-27T02:31:01.5Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,77,72,2025-11-27T02:31:04Z,4080000,False,,,0,,S. Aldama REBOUND (Off:0 Def:4),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,415.0,4.0,4.0,0.0,,,,,,,,,,,,,,
417,PT06M17.00S,2025-11-27T02:31:09.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1641744,92.32917214191852,56.86274509803921,1610612763,77,74,2025-11-27T02:31:13Z,4090000,False,34.0,20.0,1,right,Z. Edey turnaround Hook (8 PTS) (S. Aldama 2 AST),"[1641744, 1630583]",1610612763.0,MEM,turnaround,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,3.95,Made,,,,,,,8.0,S. Aldama,1630583.0,2.0,,,,,,,,
419,PT05M58.00S,2025-11-27T02:31:27.3Z,3,REGULAR,3pt,Jump Shot,[],1630180,3.892904073587385,95.83333333333334,1610612740,80,74,2025-11-27T02:31:32Z,4110000,False,-229.0,-16.0,1,left,S. Bey 3PT  (12 PTS) (T. Murphy III 5 AST),"[1630180, 1630530]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,22.98,Made,,,,,,,12.0,T. Murphy III,1630530.0,5.0,,,,,,,,
421,PT05M42.00S,2025-11-27T02:31:43.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641744,93.11760840998686,46.07843137254902,1610612763,80,76,2025-11-27T02:31:48Z,4130000,False,-20.0,12.0,1,right,Z. Edey Layup (10 PTS) (V. Williams Jr. 12 AST),"[1641744, 1631246]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,2.31,Made,,,,,,,10.0,V. Williams Jr.,1631246.0,12.0,,,,,,,,
423,PT05M18.00S,2025-11-27T02:32:07.6Z,3,REGULAR,3pt,Jump Shot,[],1630180,17.559132720105126,95.09803921568627,1610612740,83,76,2025-11-27T02:32:13Z,4150000,False,-225.0,113.0,1,left,S. Bey 25' 3PT  (15 PTS) (T. Murphy III 6 AST),"[1630180, 1630530]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,25.2,Made,,,,,,,15.0,T. Murphy III,1630530.0,6.0,,,,,,,,
425,PT04M55.00S,2025-11-27T02:32:30.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630583,86.41590013140605,41.17647058823529,1610612763,83,76,2025-11-27T02:44:18Z,4170000,False,-44.0,75.0,1,right,MISS S. Aldama 8' fadeaway Shot,[1630583],1610612763.0,MEM,fadeaway,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Center,8.72,Missed,,,,,,,,,,,,,,,,,,
426,PT04M52.00S,2025-11-27T02:32:33.1Z,3,REGULAR,rebound,offensive,[],1641744,,,1610612763,83,76,2025-11-27T02:44:18Z,4180000,False,,,0,,Z. Edey REBOUND (Off:4 Def:4),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Center,,,425.0,8.0,4.0,4.0,,,,,,,,,,,,,,
427,PT04M52.00S,2025-11-27T02:32:33.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641744,94.40999984741211,50.0,1610612763,83,76,2025-11-27T02:32:33Z,4190000,False,0.0,0.0,1,right,MISS Z. Edey tip Layup,[1641744],1610612763.0,MEM,tip,,,Edey,Z. Edey,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
428,PT04M51.00S,2025-11-27T02:32:34.0Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,83,76,2025-11-27T02:32:34Z,4200000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Left,,,427.0,2.0,2.0,0.0,,,,,,,,,,,,,,
429,PT04M46.00S,2025-11-27T02:32:39.5Z,3,REGULAR,turnover,lost ball,[],1630530,,,1610612740,83,76,2025-11-27T02:32:44Z,4210000,False,,,0,,T. Murphy III lost ball TURNOVER (3 TO),"[1630530, 1642377]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,3.0,,,,,,,,,,,Wells,1642377.0
430,PT04M46.00S,2025-11-27T02:32:39.5Z,3,REGULAR,steal,,[],1642377,,,1610612763,83,76,2025-11-27T02:39:48Z,4220000,False,,,0,,J. Wells STEAL (1 STL),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
431,PT04M46.00S,2025-11-27T02:32:50.9Z,3,REGULAR,foul,personal,['1freethrow'],1630530,,,1610612763,83,76,2025-11-27T02:40:51Z,4230000,False,,,0,,T. Murphy III transition take personal FOUL (2 PF) (Coward 1 FT),"[1630530, 1642907]",1610612740.0,NOP,transition take,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204058.0,,,,,,2.0,0.0,Coward,1642907.0,,,,
449,PT04M46.00S,2025-11-27T02:33:20.7Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1642907,,,1610612763,83,77,2025-11-27T02:46:30Z,4245000,False,,,0,,C. Coward transition take Free Throw 1 of 1 (9 PTS),[1642907],1610612763.0,MEM,transition take,,,Coward,C. Coward,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
433,PT04M33.00S,2025-11-27T02:33:50.6Z,3,REGULAR,substitution,out,[],1642847,,,1610612740,83,77,2025-11-27T02:35:53Z,4250000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M33.00S,2025-11-27T02:33:50.6Z,3,REGULAR,substitution,out,[],1642274,,,1610612740,83,77,2025-11-27T02:35:53Z,4260000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M33.00S,2025-11-27T02:33:50.6Z,3,REGULAR,substitution,out,[],1630530,,,1610612740,83,77,2025-11-27T02:35:53Z,4270000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M33.00S,2025-11-27T02:33:50.6Z,3,REGULAR,substitution,out,[],1631246,,,1610612740,83,77,2025-11-27T02:35:53Z,4280000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M33.00S,2025-11-27T02:33:50.6Z,3,REGULAR,substitution,out,[],1641744,,,1610612740,83,77,2025-11-27T02:35:53Z,4290000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M33.00S,2025-11-27T02:33:50.6Z,3,REGULAR,substitution,out,[],1642907,,,1610612740,83,77,2025-11-27T02:35:53Z,4300000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M33.00S,2025-11-27T02:33:50.6Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,83,77,2025-11-27T02:35:53Z,4310000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M33.00S,2025-11-27T02:33:50.6Z,3,REGULAR,substitution,in,[],1641722,,,1610612740,83,77,2025-11-27T02:35:53Z,4320000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M33.00S,2025-11-27T02:33:50.6Z,3,REGULAR,substitution,in,[],1642852,,,1610612740,83,77,2025-11-27T02:35:53Z,4330000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M33.00S,2025-11-27T02:33:50.6Z,3,REGULAR,substitution,in,[],1642285,,,1610612740,83,77,2025-11-27T02:35:53Z,4340000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M33.00S,2025-11-27T02:33:50.6Z,3,REGULAR,substitution,in,[],203484,,,1610612740,83,77,2025-11-27T02:35:53Z,4350000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M33.00S,2025-11-27T02:33:50.6Z,3,REGULAR,substitution,in,[],1629111,,,1610612740,83,77,2025-11-27T02:35:53Z,4360000,False,,,0,,SUB in: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT04M33.00S,2025-11-27T02:34:06.9Z,3,REGULAR,foul,personal,[],1630631,,,1610612740,83,77,2025-11-27T02:41:22Z,4365000,False,,,0,,J. Alvarado personal FOUL (2 PF),"[1630631, 1642377]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,,,,,1627529.0,,,,,,2.0,0.0,Wells,1642377.0,,,,
445,PT04M27.00S,2025-11-27T02:34:23.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629111,93.64323258869908,55.88235294117647,1610612763,83,79,2025-11-27T02:48:07Z,4370000,False,29.0,7.0,1,right,J. Landale alley-oop Layup (9 PTS) (C. Spencer 5 AST),"[1629111, 1642285]",1610612763.0,MEM,alley-oop,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,3.03,Made,,,,,,,9.0,C. Spencer,1642285.0,5.0,,,,,,,,
446,PT04M07.00S,2025-11-27T02:34:32.7Z,3,REGULAR,3pt,Jump Shot,[],1641722,12.434296977660972,4.166666666666666,1610612740,86,79,2025-11-27T02:35:30Z,4380000,False,229.0,64.0,1,left,J. Hawkins 3PT  (6 PTS) (D. Queen 3 AST),"[1641722, 1642852]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Right Corner 3,24+ Right,23.81,Made,,,,,,,6.0,D. Queen,1642852.0,3.0,,,,,,,,
448,PT03M52.00S,2025-11-27T02:34:48.1Z,3,REGULAR,3pt,Jump Shot,[],1642285,75.50919842312747,11.519607843137255,1610612763,86,82,2025-11-27T02:50:26Z,4400000,False,-192.0,178.0,1,right,C. Spencer 26' 3PT step back (8 PTS),[1642285],1610612763.0,MEM,step back,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Left Center,26.19,Made,,,,,,,8.0,,,,,,,,,,,
450,PT03M34.00S,2025-11-27T02:35:10.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642877,11.514454664914586,45.09803921568628,1610612740,88,82,2025-11-27T02:50:44Z,4410000,False,25.0,56.0,1,left,M. Peavy 6' driving floating Jump Shot (8 PTS) (D. Queen 4 AST),"[1642877, 1642852]",1610612740.0,NOP,driving floating,,,Peavy,M. Peavy,,,,,In The Paint (Non-RA),0-8 Center,6.09,Made,,,,,,,8.0,D. Queen,1642852.0,4.0,,,,,,,,
451,PT03M34.00S,2025-11-27T02:35:13.0Z,3,REGULAR,foul,personal,['1freethrow'],1642285,,,1610612740,88,82,2025-11-27T02:35:48Z,4420000,False,,,0,,C. Spencer shooting personal FOUL (1 PF) (Peavy 1 FT),"[1642285, 1642877]",1610612763.0,MEM,shooting,,,Spencer,C. Spencer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627529.0,,,,,,1.0,0.0,Peavy,1642877.0,,,,
453,PT03M34.00S,2025-11-27T02:35:21.6Z,3,REGULAR,substitution,out,[],1630180,,,1610612740,88,82,2025-11-27T02:35:53Z,4440000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M34.00S,2025-11-27T02:35:21.6Z,3,REGULAR,substitution,out,[],1642377,,,1610612740,88,82,2025-11-27T02:35:53Z,4450000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M34.00S,2025-11-27T02:35:21.6Z,3,REGULAR,substitution,in,[],1631121,,,1610612740,88,82,2025-11-27T02:35:53Z,4460000,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M34.00S,2025-11-27T02:35:21.6Z,3,REGULAR,substitution,in,[],1628991,,,1610612740,88,82,2025-11-27T02:35:53Z,4470000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M34.00S,2025-11-27T02:35:52.9Z,3,REGULAR,freethrow,1 of 1,[],1642877,,,1610612740,89,82,2025-11-27T02:35:52Z,4480000,False,,,0,,M. Peavy Free Throw 1 of 1 (9 PTS),[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
458,PT03M15.00S,2025-11-27T02:36:12.2Z,3,REGULAR,turnover,bad pass,[],1629111,,,1610612763,89,82,2025-11-27T02:36:19Z,4490000,False,,,0,,J. Landale bad pass TURNOVER (2 TO),"[1629111, 1641722]",1610612763.0,MEM,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,,,,,,,,,Hawkins,1641722.0
459,PT03M15.00S,2025-11-27T02:36:12.2Z,3,REGULAR,steal,,[],1641722,,,1610612740,89,82,2025-11-27T02:36:15Z,4500000,False,,,0,,J. Hawkins STEAL (1 STL),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
460,PT03M10.00S,2025-11-27T02:36:17.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641722,5.206964520367937,97.30392156862744,1610612740,92,82,2025-11-27T02:36:23Z,4510000,False,-237.0,-4.0,1,left,J. Hawkins 3PT running (9 PTS) (M. Peavy 1 AST),"[1641722, 1642877]",1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Left Corner 3,24+ Left,23.65,Made,,,,,,,9.0,M. Peavy,1642877.0,1.0,,,,,,,,
462,PT02M52.00S,2025-11-27T02:36:34.8Z,3,REGULAR,3pt,Jump Shot,[],1630583,67.23061760840999,24.754901960784316,1610612763,92,85,2025-11-27T02:36:38Z,4530000,False,-126.0,256.0,1,right,S. Aldama 28' 3PT  (14 PTS) (C. Spencer 6 AST),"[1630583, 1642285]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,28.5,Made,,,,,,,14.0,C. Spencer,1642285.0,6.0,,,,,,,,
464,PT02M33.00S,2025-11-27T02:36:55.0Z,3,REGULAR,turnover,bad pass,[],1642877,,,1610612740,92,85,2025-11-27T02:38:11Z,4550000,False,,,0,,M. Peavy bad pass TURNOVER (1 TO),"[1642877, 1642285]",1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,,,,Spencer,1642285.0
465,PT02M33.00S,2025-11-27T02:36:55.0Z,3,REGULAR,steal,,[],1642285,,,1610612763,92,85,2025-11-27T02:36:57Z,4560000,False,,,0,,C. Spencer STEAL (1 STL),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
466,PT02M25.00S,2025-11-27T02:37:02.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642285,91.5407358738502,4.166666666666666,1610612763,92,88,2025-11-27T02:38:13Z,4570000,False,-229.0,27.0,1,right,C. Spencer 3PT  (11 PTS) (S. Aldama 3 AST),"[1642285, 1630583]",1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Left Corner 3,24+ Left,23.08,Made,,,,,,,11.0,S. Aldama,1630583.0,3.0,,,,,,,,
468,PT02M07.00S,2025-11-27T02:37:19.6Z,3,REGULAR,3pt,Jump Shot,[],1641722,30.962549277266753,39.21568627450981,1610612740,95,88,2025-11-27T02:38:16Z,4590000,False,54.0,239.0,1,left,J. Hawkins 24' 3PT  (12 PTS) (D. Queen 5 AST),"[1641722, 1642852]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,24.45,Made,,,,,,,12.0,D. Queen,1642852.0,5.0,,,,,,,,
470,PT01M54.00S,2025-11-27T02:37:33.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,83.919185282523,50.0,1610612763,95,90,2025-11-27T02:54:58Z,4610000,False,0.0,99.0,1,right,J. Jackson Jr. 9' driving floating Jump Shot (14 PTS) (C. Spencer 7 AST),"[1628991, 1642285]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.87,Made,,,,,,,14.0,C. Spencer,1642285.0,7.0,,,,,,,,
472,PT01M41.00S,2025-11-27T02:37:47.0Z,3,REGULAR,3pt,Jump Shot,[],1641722,12.959921156373195,3.431372549019608,1610612740,95,90,2025-11-27T02:38:21Z,4630000,False,233.0,69.0,1,left,MISS J. Hawkins 24' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Right Corner 3,24+ Right,24.29,Missed,,,,,,,,,,,,,,,,,,
473,PT01M41.00S,2025-11-27T02:37:47.0Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,95,90,2025-11-27T02:38:21Z,4640000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Right Corner 3,24+ Right,,,472.0,4.0,4.0,0.0,,,,,,,,,,,,,,
476,PT01M19.00S,2025-11-27T02:38:08.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,92.19776609724047,50.98039215686274,1610612763,95,90,2025-11-27T02:55:49Z,4650000,False,5.0,21.0,1,right,MISS J. Landale driving Hook,[1629111],1610612763.0,MEM,driving,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,,
477,PT01M16.00S,2025-11-27T02:38:11.6Z,3,REGULAR,rebound,defensive,[],1630631,,,1610612740,95,90,2025-11-27T02:38:24Z,4660000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:3),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,476.0,4.0,3.0,1.0,,,,,,,,,,,,,,
