actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
86,PT05M05.00S,2025-12-05T01:24:33.7Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,21,21,2025-12-05T01:24:35Z,860000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,85.0,2.0,2.0,0.0,,,,,,,,
87,PT04M50.00S,2025-12-05T01:24:49.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,10.068988173455978,57.107843137254896,1610612740,23,21,2025-12-05T01:24:53Z,870000,False,-36.0,42.0,1,left,S. Bey pullup Jump Shot (2 PTS),[1630180],1610612740.0,NOP,pullup,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,5.51,Made,2.0,,,,,,,,,,,,,,,,,
89,PT04M35.00S,2025-12-05T01:25:03.6Z,1,REGULAR,3pt,Jump Shot,[],203944,77.7431011826544,10.784313725490197,1610612750,23,24,2025-12-05T01:25:08Z,890000,False,-196.0,157.0,1,right,J. Randle 25' 3PT  (8 PTS) (M. Conley 1 AST),"[203944, 201144]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,25.1,Made,8.0,,,,,,,,,,,,,M. Conley,201144.0,1.0,,
91,PT04M22.00S,2025-12-05T01:25:17.7Z,1,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612740,23,24,2025-12-05T01:25:26Z,910000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Murphy III 2 FT),"[1630183, 1630530]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,202056.0,1.0,0.0,Murphy III,1630530.0,,,,,,,,,,,,
93,PT04M22.00S,2025-12-05T01:25:42.4Z,1,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,24,24,2025-12-05T01:25:42Z,930000,False,,,0,,T. Murphy III Free Throw 1 of 2 (5 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
94,PT04M22.00S,2025-12-05T01:25:43.2Z,1,REGULAR,substitution,out,[],1630180,,,1610612740,24,24,2025-12-05T01:25:59Z,940000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M22.00S,2025-12-05T01:25:43.2Z,1,REGULAR,substitution,out,[],1630183,,,1610612740,24,24,2025-12-05T01:25:59Z,950000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M22.00S,2025-12-05T01:25:43.2Z,1,REGULAR,substitution,in,[],1642877,,,1610612740,24,24,2025-12-05T01:25:59Z,960000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M22.00S,2025-12-05T01:25:43.2Z,1,REGULAR,substitution,in,[],1641740,,,1610612740,24,24,2025-12-05T01:25:59Z,970000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M22.00S,2025-12-05T01:25:42.4Z,1,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,24,24,2025-12-05T01:26:05Z,980000,False,,,0,,MISS T. Murphy III Free Throw 2 of 2,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
99,PT04M20.00S,2025-12-05T01:25:44.4Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,24,24,2025-12-05T01:26:05Z,990000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,98.0,2.0,2.0,0.0,,,,,,,,
100,PT04M07.00S,2025-12-05T01:26:17.6Z,1,REGULAR,foul,personal,['2freethrow'],1642877,,,1610612750,24,24,2025-12-05T01:26:35Z,1000000,False,,,0,,M. Peavy shooting personal FOUL (1 PF) (Randle 2 FT),"[1642877, 203944]",1610612740.0,NOP,shooting,,,Peavy,M. Peavy,,,,,In The Paint (Non-RA),8-16 Center,,,,1627963.0,1.0,0.0,Randle,203944.0,,,,,,,,,,,,
102,PT04M07.00S,2025-12-05T01:26:43.7Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,24,25,2025-12-05T01:26:43Z,1020000,False,,,0,,J. Randle Free Throw 1 of 2 (9 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
103,PT04M07.00S,2025-12-05T01:26:45.1Z,1,REGULAR,substitution,out,[],1630530,,,1610612750,24,25,2025-12-05T01:26:48Z,1030000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M07.00S,2025-12-05T01:26:45.1Z,1,REGULAR,substitution,in,[],1631121,,,1610612750,24,25,2025-12-05T01:26:48Z,1040000,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M07.00S,2025-12-05T01:27:05.8Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,24,26,2025-12-05T01:27:05Z,1050000,False,,,0,,J. Randle Free Throw 2 of 2 (10 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
106,PT03M58.00S,2025-12-05T01:27:16.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631255,6.389618922470433,48.03921568627451,1610612740,26,26,2025-12-05T01:27:20Z,1060000,False,10.0,8.0,1,left,K. Matković alley-oop DUNK (2 PTS) (J. Fears 3 AST),"[1631255, 1642847]",1610612740.0,NOP,alley-oop,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,1.24,Made,2.0,,,,,,,,,,,,,J. Fears,1642847.0,3.0,,
108,PT03M43.00S,2025-12-05T01:27:30.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,93.9060446780552,54.90196078431373,1610612750,26,26,2025-12-05T01:27:36Z,1080000,False,25.0,5.0,1,right,MISS N. Reid turnaround Shot,[1629675],1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,,,,,,,
109,PT03M41.00S,2025-12-05T01:27:32.8Z,1,REGULAR,rebound,defensive,[],1631255,,,1610612740,26,26,2025-12-05T01:27:36Z,1090000,False,,,0,,K. Matković REBOUND (Off:0 Def:1),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,
110,PT03M37.00S,2025-12-05T01:27:36.5Z,1,REGULAR,turnover,bad pass,[],1642847,,,1610612740,26,26,2025-12-05T01:27:45Z,1100000,False,,,0,,J. Fears bad pass TURNOVER (1 TO),"[1642847, 1629675]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Reid,1629675.0,,,,,
111,PT03M37.00S,2025-12-05T01:27:36.5Z,1,REGULAR,steal,,[],1629675,,,1610612750,26,26,2025-12-05T01:29:33Z,1110000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
112,PT03M30.00S,2025-12-05T01:27:44.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630162,92.06636005256242,45.83333333333333,1610612750,26,26,2025-12-05T01:27:49Z,1120000,False,-21.0,22.0,1,right,MISS A. Edwards driving floating Shot,[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
113,PT03M28.00S,2025-12-05T01:27:46.7Z,1,REGULAR,rebound,defensive,[],1642847,,,1610612740,26,26,2025-12-05T01:27:49Z,1130000,False,,,0,,J. Fears REBOUND (Off:0 Def:4),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,,,,112.0,4.0,4.0,0.0,,,,,,,,
114,PT03M24.00S,2025-12-05T01:27:50.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631121,3.892904073587385,95.09803921568627,1610612740,26,26,2025-12-05T01:27:57Z,1140000,False,-225.0,-16.0,1,left,MISS B. McGowens running 3PT,[1631121],1610612740.0,NOP,running,,,McGowens,B. McGowens,,,,,Left Corner 3,24+ Left,22.61,Missed,,,,,,,,,,,,,,,,,,
115,PT03M21.00S,2025-12-05T01:27:53.8Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,26,26,2025-12-05T01:27:57Z,1150000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,,,,,,114.0,3.0,3.0,0.0,,,,,,,,
116,PT03M15.00S,2025-12-05T01:27:59.8Z,1,REGULAR,3pt,Jump Shot,[],1629675,92.9862023653088,96.32352941176471,1610612750,26,26,2025-12-05T01:28:04Z,1160000,False,232.0,13.0,1,right,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,23.2,Missed,,,,,,,,,,,,,,,,,,
117,PT03M11.00S,2025-12-05T01:28:03.8Z,1,REGULAR,rebound,defensive,[],1642877,,,1610612740,26,26,2025-12-05T01:28:04Z,1170000,False,,,0,,M. Peavy REBOUND (Off:0 Def:1),[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Right Corner 3,24+ Right,,,,,,,,,116.0,1.0,1.0,0.0,,,,,,,,
118,PT02M58.00S,2025-12-05T01:28:15.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641722,9.017739816031538,49.754901960784316,1610612740,26,26,2025-12-05T01:28:20Z,1180000,False,1.0,32.0,1,left,MISS J. Hawkins driving floating Shot,[1641722],1610612740.0,NOP,driving floating,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
120,PT02M55.00S,2025-12-05T01:28:18.7Z,1,REGULAR,rebound,defensive,[],201144,,,1610612750,26,26,2025-12-05T01:28:20Z,1200000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,,118.0,1.0,1.0,0.0,,,,,,,,
121,PT02M53.00S,2025-12-05T01:28:24.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,90.09526938239159,47.30392156862745,1610612750,26,28,2025-12-05T01:28:31Z,1210000,False,-13.0,41.0,1,right,N. Reid driving Layup (2 PTS) (M. Conley 2 AST),"[1629675, 201144]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,4.28,Made,2.0,,,,,,,,,,,,,M. Conley,201144.0,2.0,,
122,PT02M53.00S,2025-12-05T01:28:28.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631255,,,1610612750,26,28,2025-12-05T01:29:10Z,1220000,False,,,0,,K. Matković shooting personal FOUL (1 PF) (Reid 1 FT),"[1631255, 1629675]",1610612740.0,NOP,shooting,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,1662.0,1.0,0.0,Reid,1629675.0,,,,,,,,,,,,
124,PT02M53.00S,2025-12-05T01:28:37.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,26,28,2025-12-05T01:28:38Z,1240000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M53.00S,2025-12-05T01:31:01.6Z,1,REGULAR,substitution,out,[],1642847,,,1610612750,26,28,2025-12-05T01:31:21Z,1250000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M53.00S,2025-12-05T01:31:01.6Z,1,REGULAR,substitution,out,[],203944,,,1610612750,26,28,2025-12-05T01:31:21Z,1260000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M53.00S,2025-12-05T01:31:01.6Z,1,REGULAR,substitution,in,[],1630631,,,1610612750,26,28,2025-12-05T01:31:21Z,1270000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M53.00S,2025-12-05T01:31:01.6Z,1,REGULAR,substitution,in,[],1630545,,,1610612750,26,28,2025-12-05T01:31:21Z,1280000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M53.00S,2025-12-05T01:31:49.4Z,1,REGULAR,freethrow,1 of 1,[],1629675,,,1610612750,26,29,2025-12-05T01:31:49Z,1290000,False,,,0,,N. Reid Free Throw 1 of 1 (3 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
131,PT02M44.00S,2025-12-05T01:32:01.6Z,1,REGULAR,foul,offensive,['inpenalty'],1631255,,,1610612740,26,29,2025-12-05T01:32:11Z,1300000,False,,,0,,K. Matković offensive FOUL (2 PF),"[1631255, 201144]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Center,,,,202056.0,2.0,0.0,Conley,201144.0,,,,,,,,,,,,
133,PT02M44.00S,2025-12-05T01:32:01.6Z,1,REGULAR,turnover,offensive foul,[],1631255,,,1610612740,26,29,2025-12-05T01:32:01Z,1320000,False,,,0,,K. Matković offensive foul TURNOVER (1 TO),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Center,,,,202056.0,,,,,,,,,1.0,,,,,,,
134,PT02M27.00S,2025-12-05T01:32:31.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641740,84.1819973718791,94.85294117647058,1610612750,26,32,2025-12-05T01:32:35Z,1330000,False,224.0,96.0,1,right,J. Clark 24' 3PT  (3 PTS) (M. Conley 3 AST),"[1641740, 201144]",1610612750.0,MIN,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Right Center,24.41,Made,3.0,,,,,,,,,,,,,M. Conley,201144.0,3.0,,
136,PT02M05.00S,2025-12-05T01:32:52.6Z,1,REGULAR,3pt,Jump Shot,[],1641722,18.873193166885677,6.372549019607843,1610612740,26,32,2025-12-05T01:32:57Z,1350000,False,218.0,125.0,1,left,MISS J. Hawkins 25' pullup 3PT,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,25.13,Missed,,,,,,,,,,,,,,,,,,
137,PT02M03.00S,2025-12-05T01:32:54.6Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,26,32,2025-12-05T01:32:57Z,1360000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,
138,PT01M56.00S,2025-12-05T01:33:02.1Z,1,REGULAR,3pt,Jump Shot,[],201144,74.58935611038108,83.08823529411765,1610612750,26,32,2025-12-05T01:33:06Z,1370000,False,165.0,186.0,1,right,MISS M. Conley 24' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,24.92,Missed,,,,,,,,,,,,,,,,,,
139,PT01M53.00S,2025-12-05T01:33:05.1Z,1,REGULAR,rebound,defensive,[],1642877,,,1610612740,26,32,2025-12-05T01:33:06Z,1380000,False,,,0,,M. Peavy REBOUND (Off:0 Def:2),[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Above the Break 3,24+ Right Center,,,,,,,,,138.0,2.0,2.0,0.0,,,,,,,,
140,PT01M36.00S,2025-12-05T01:33:22.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631121,5.732588699080158,51.470588235294116,1610612740,28,32,2025-12-05T01:33:27Z,1390000,False,-7.0,1.0,1,left,B. McGowens cutting DUNK (4 PTS) (M. Peavy 1 AST),"[1631121, 1642877]",1610612740.0,NOP,cutting,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,0.75,Made,4.0,,,,,,,,,,,,,M. Peavy,1642877.0,1.0,,
142,PT01M22.00S,2025-12-05T01:33:38.1Z,1,REGULAR,turnover,out-of-bounds,[],1630545,,,1610612750,28,32,2025-12-05T01:33:43Z,1410000,False,,,0,,T. Shannon Jr. bad pass out-of-bounds TURNOVER (1 TO),[1630545],1610612750.0,MIN,bad pass,,,Shannon Jr.,T. Shannon Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,1662.0,,,,,,,,,1.0,,,,,,,
143,PT01M08.00S,2025-12-05T01:33:55.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631121,6.1268068331143235,46.568627450980394,1610612740,28,32,2025-12-05T01:34:00Z,1420000,False,17.0,5.0,1,left,MISS B. McGowens driving Layup,[1631121],1610612740.0,NOP,driving,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,,,,,,,
144,PT01M06.00S,2025-12-05T01:33:57.8Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,28,32,2025-12-05T01:34:00Z,1430000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,143.0,2.0,2.0,0.0,,,,,,,,
145,PT01M02.00S,2025-12-05T01:34:02.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641740,79.45137976346912,8.57843137254902,1610612750,28,35,2025-12-05T01:34:25Z,1440000,False,-207.0,141.0,1,right,J. Clark 25' 3PT running (6 PTS) (N. Reid 1 AST),"[1641740, 1629675]",1610612750.0,MIN,running,,,Clark,J. Clark,,,,,Above the Break 3,24+ Left Center,25.04,Made,6.0,,,,,,,,,,,,,N. Reid,1629675.0,1.0,,
147,PT00M42.90S,2025-12-05T01:34:28.2Z,1,REGULAR,turnover,traveling,[],1642877,,,1610612740,28,35,2025-12-05T01:34:33Z,1460000,False,,,0,,M. Peavy traveling TURNOVER (1 TO),[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Above the Break 3,24+ Right Center,,,,202056.0,,,,,,,,,1.0,,,,,,,
148,PT00M26.50S,2025-12-05T01:34:58.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641740,72.22404730617609,77.20588235294117,1610612750,28,35,2025-12-05T01:35:02Z,1470000,False,136.0,209.0,1,right,MISS J. Clark 24' 3PT,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Right Center,24.9,Missed,,,,,,,,,,,,,,,,,,
149,PT00M23.90S,2025-12-05T01:35:00.7Z,1,REGULAR,rebound,defensive,[],1641722,,,1610612740,28,35,2025-12-05T01:35:02Z,1480000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:1),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,148.0,1.0,1.0,0.0,,,,,,,,
150,PT00M06.50S,2025-12-05T01:35:19.5Z,1,REGULAR,foul,personal,[],1630162,,,1610612740,28,35,2025-12-05T01:35:32Z,1490000,False,,,0,,A. Edwards personal FOUL (1 PF),"[1630162, 1641722]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,202056.0,1.0,0.0,Hawkins,1641722.0,,,,,,,,,,,,
152,PT00M02.40S,2025-12-05T01:35:41.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201144,,,1610612740,28,35,2025-12-05T01:35:56Z,1510000,False,,,0,,M. Conley shooting personal FOUL (1 PF) (McGowens 2 FT),"[201144, 1631121]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,1662.0,1.0,0.0,McGowens,1631121.0,,,,,,,,,,,,
154,PT00M02.40S,2025-12-05T01:36:12.4Z,1,REGULAR,freethrow,1 of 2,[],1631121,,,1610612740,29,35,2025-12-05T01:36:12Z,1530000,False,,,0,,B. McGowens Free Throw 1 of 2 (5 PTS),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
155,PT00M02.40S,2025-12-05T01:36:13.4Z,1,REGULAR,substitution,out,[],1641722,,,1610612740,29,35,2025-12-05T01:36:19Z,1540000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M02.40S,2025-12-05T01:36:13.4Z,1,REGULAR,substitution,in,[],1630530,,,1610612740,29,35,2025-12-05T01:36:19Z,1550000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M02.40S,2025-12-05T01:36:35.1Z,1,REGULAR,freethrow,2 of 2,[],1631121,,,1610612740,30,35,2025-12-05T01:36:35Z,1560000,False,,,0,,B. McGowens Free Throw 2 of 2 (6 PTS),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
158,PT00M00.40S,2025-12-05T01:36:42.0Z,1,REGULAR,heave,,[],0,,,1610612750,30,35,2025-12-05T01:37:01Z,1570000,False,,,0,,MIN Heave,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,66.68,,,,,,,,,,,,,,,,,,,
159,PT00M00.10S,2025-12-05T01:36:42.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,30,35,2025-12-05T01:37:01Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,158.0,,,,,,,,,,,
160,PT00M00.00S,2025-12-05T01:36:46.9Z,1,REGULAR,period,end,[],0,,,1610612750,30,35,2025-12-05T01:36:46Z,1590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-12-05T01:39:06.9Z,2,REGULAR,substitution,out,['startperiod'],1631255,,,1610612750,30,35,2025-12-05T01:39:25Z,1600000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-12-05T01:39:06.9Z,2,REGULAR,substitution,out,['startperiod'],1630530,,,1610612750,30,35,2025-12-05T01:39:25Z,1610000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-12-05T01:39:06.9Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,30,35,2025-12-05T01:39:25Z,1620000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-12-05T01:39:06.9Z,2,REGULAR,substitution,out,['startperiod'],1641740,,,1610612750,30,35,2025-12-05T01:39:25Z,1630000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-12-05T01:39:06.9Z,2,REGULAR,substitution,in,['startperiod'],1642852,,,1610612750,30,35,2025-12-05T01:39:25Z,1640000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-12-05T01:39:06.9Z,2,REGULAR,substitution,in,['startperiod'],1641725,,,1610612750,30,35,2025-12-05T01:39:25Z,1650000,False,,,0,,SUB in: T. Alexander,[1641725],1610612740.0,NOP,,,,Alexander,T. Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-12-05T01:39:06.9Z,2,REGULAR,substitution,in,['startperiod'],1628978,,,1610612750,30,35,2025-12-05T01:39:25Z,1660000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-12-05T01:39:06.9Z,2,REGULAR,substitution,in,['startperiod'],203497,,,1610612750,30,35,2025-12-05T01:39:25Z,1670000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-12-05T01:39:32.3Z,2,REGULAR,period,start,[],0,,,1610612740,30,35,2025-12-05T01:39:32Z,1680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M47.00S,2025-12-05T01:39:44.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631121,4.5499342969776615,47.30392156862745,1610612740,32,35,2025-12-05T01:39:49Z,1690000,False,13.0,-10.0,1,left,B. McGowens cutting Layup (8 PTS) (D. Queen 1 AST),"[1631121, 1642852]",1610612740.0,NOP,cutting,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,1.66,Made,8.0,,,,,,,,,,,,,D. Queen,1642852.0,1.0,,
172,PT11M29.00S,2025-12-05T01:40:02.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630545,93.24901445466492,46.32352941176471,1610612750,32,37,2025-12-05T01:40:06Z,1710000,False,-18.0,11.0,1,right,T. Shannon Jr. driving Layup (2 PTS) (R. Gobert 3 AST),"[1630545, 203497]",1610612750.0,MIN,driving,,,Shannon Jr.,T. Shannon Jr.,,,,,Restricted Area,0-8 Center,2.14,Made,2.0,,,,,,,,,,,,,R. Gobert,203497.0,3.0,,
