actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
345,PT02M08.00S,2026-02-22T01:14:06.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629627,94.43166885676742,46.81372549019608,1610612740,50,54,2026-02-22T01:14:11Z,3360000,False,-16.0,0.0,1,right,Z. Williamson running Layup (19 PTS),[1629627],1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,Made,,19.0,,,,1.59,,,,,,,,
346,PT01M52.00S,2026-02-22T01:14:21.9Z,2,REGULAR,3pt,Jump Shot,[],1642845,5.075558475689881,3.6764705882352944,1610612755,50,54,2026-02-22T01:16:25Z,3370000,False,232.0,-5.0,1,left,MISS V. Edgecombe step back 3PT,[1642845],1610612755.0,PHI,step back,,,Edgecombe,V. Edgecombe,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,23.16,,,,,,,,
347,PT01M51.00S,2026-02-22T01:14:22.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,50,54,2026-02-22T01:14:28Z,3380000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,346.0,,,,,,,,,,,,,
348,PT01M51.00S,2026-02-22T01:14:35.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641737,,,1610612740,50,54,2026-02-22T01:14:43Z,3390000,False,,,0,,A. Bona loose ball personal FOUL (3 PF) (Fears 2 FT),"[1641737, 1642847]",1610612755.0,PHI,loose ball,,,Bona,A. Bona,,,,,Right Corner 3,24+ Right,1162.0,3.0,0.0,Fears,1642847.0,,,,,,,,,,,,,,,
350,PT01M51.00S,2026-02-22T01:15:25.7Z,2,REGULAR,freethrow,1 of 2,[],1642847,,,1610612740,50,54,2026-02-22T01:15:25Z,3410000,False,,,0,,MISS J. Fears Free Throw 1 of 2,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
351,PT01M51.00S,2026-02-22T01:15:25.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,50,54,2026-02-22T01:15:25Z,3420000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,350.0,,,,,,,,,,,,,
352,PT01M51.00S,2026-02-22T01:15:36.0Z,2,REGULAR,substitution,out,[],1641737,,,1610612740,50,54,2026-02-22T01:15:38Z,3430000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT01M51.00S,2026-02-22T01:15:36.0Z,2,REGULAR,substitution,in,[],1631133,,,1610612740,50,54,2026-02-22T01:15:38Z,3440000,False,,,0,,SUB in: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT01M51.00S,2026-02-22T01:15:25.7Z,2,REGULAR,freethrow,2 of 2,[],1642847,,,1610612740,50,54,2026-02-22T01:15:59Z,3450000,False,,,0,,MISS J. Fears Free Throw 2 of 2,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
355,PT01M49.00S,2026-02-22T01:15:27.7Z,2,REGULAR,rebound,offensive,[],201599,,,1610612740,50,54,2026-02-22T01:22:51Z,3460000,False,,,0,,D. Jordan REBOUND (Off:4 Def:7),[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,,,,,,,,,354.0,,,,,,11.0,7.0,4.0,,,,,
385,PT01M47.00S,2026-02-22T01:15:30.8Z,2,REGULAR,turnover,lost ball,[],201599,,,1610612740,50,54,2026-02-22T01:23:10Z,3465000,False,,,0,,D. Jordan lost ball TURNOVER (1 TO),"[201599, 1631133]",1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,Walker,1631133.0,,,,,,,,,
386,PT01M47.00S,2026-02-22T01:15:30.8Z,2,REGULAR,steal,,[],1631133,,,1610612755,50,54,2026-02-22T01:23:10Z,3467500,False,,,0,,J. Walker STEAL (1 STL),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
356,PT01M40.00S,2026-02-22T01:16:04.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630178,14.011169513797633,46.568627450980394,1610612755,50,56,2026-02-22T01:23:10Z,3470000,False,17.0,79.0,1,left,T. Maxey 8' driving floating Jump Shot (12 PTS) (V. Edgecombe 2 AST),"[1630178, 1642845]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,12.0,,,,8.1,,,,,,V. Edgecombe,1642845.0,2.0
357,PT01M40.00S,2026-02-22T01:16:08.7Z,2,REGULAR,foul,personal,['1freethrow'],1631121,,,1610612755,50,56,2026-02-22T01:16:14Z,3480000,False,,,0,,B. McGowens shooting personal FOUL (3 PF) (Maxey 1 FT),"[1631121, 1630178]",1610612740.0,NOP,shooting,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),8-16 Center,1162.0,3.0,0.0,Maxey,1630178.0,,,,,,,,,,,,,,,
359,PT01M40.00S,2026-02-22T01:16:35.8Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630178,,,1610612755,50,57,2026-02-22T01:23:10Z,3500000,False,,,0,,T. Maxey Free Throw 1 of 1 (13 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,Made,,13.0,,,,,,,,,,,,
360,PT01M31.00S,2026-02-22T01:16:49.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642845,,,1610612740,50,57,2026-02-22T01:17:10Z,3510000,False,,,0,,V. Edgecombe shooting personal FOUL (1 PF) (Jones 2 FT),"[1642845, 1630529]",1610612755.0,PHI,shooting,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),0-8 Center,1162.0,1.0,0.0,Jones,1630529.0,,,,,,,,,,,,,,,
362,PT01M31.00S,2026-02-22T01:17:19.3Z,2,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,51,57,2026-02-22T01:17:19Z,3530000,False,,,0,,H. Jones Free Throw 1 of 2 (4 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
363,PT01M31.00S,2026-02-22T01:17:36.2Z,2,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,52,57,2026-02-22T01:17:36Z,3540000,False,,,0,,H. Jones Free Throw 2 of 2 (5 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,Made,,5.0,,,,,,,,,,,,
364,PT01M13.00S,2026-02-22T01:17:55.8Z,2,REGULAR,2pt,Jump Shot,[],1626162,12.959921156373195,69.11764705882352,1610612755,52,59,2026-02-22T01:24:37Z,3550000,False,-96.0,69.0,1,left,K. Oubre Jr. 11' turnaround fadeaway Jump Shot (12 PTS) (T. Maxey 6 AST),"[1626162, 1630178]",1610612755.0,PHI,turnaround fadeaway,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,,,,,,Made,,12.0,,,,11.81,,,,,,T. Maxey,1630178.0,6.0
365,PT00M56.40S,2026-02-22T01:18:14.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,92.46057818659659,52.69607843137255,1610612740,54,59,2026-02-22T01:18:18Z,3560000,False,13.0,18.0,1,right,J. Fears driving Layup (3 PTS) (H. Jones 2 AST),"[1642847, 1630529]",1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,Made,,3.0,,,,2.28,,,,,,H. Jones,1630529.0,2.0
367,PT00M37.00S,2026-02-22T01:18:36.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,6.521024967148489,47.30392156862745,1610612755,54,59,2026-02-22T01:25:29Z,3580000,False,13.0,9.0,1,left,MISS D. Barlow driving reverse Layup,[1631230],1610612755.0,PHI,driving reverse,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,1.61,,,,,,,,
368,PT00M36.70S,2026-02-22T01:18:36.7Z,2,REGULAR,rebound,offensive,[],1631133,,,1610612755,54,59,2026-02-22T01:18:41Z,3590000,False,,,0,,J. Walker REBOUND (Off:1 Def:3),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,367.0,,,,,,4.0,3.0,1.0,,,,,
369,PT00M36.70S,2026-02-22T01:18:41.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631133,6.258212877792378,46.07843137254902,1610612755,54,61,2026-02-22T01:18:44Z,3600000,False,20.0,6.0,1,left,J. Walker putback Layup (5 PTS),[1631133],1610612755.0,PHI,putback,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,Made,,5.0,,,,2.06,,,,,,,,
370,PT00M36.70S,2026-02-22T01:18:44.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631121,,,1610612755,54,61,2026-02-22T01:18:56Z,3610000,False,,,0,,B. McGowens shooting personal FOUL (4 PF) (Walker 1 FT),"[1631121, 1631133]",1610612740.0,NOP,shooting,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,1628487.0,4.0,0.0,Walker,1631133.0,,,,,,,,,,,,,,,
372,PT00M36.70S,2026-02-22T01:19:13.6Z,2,REGULAR,substitution,out,[],1631121,,,1610612755,54,61,2026-02-22T01:19:19Z,3630000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT00M36.70S,2026-02-22T01:19:13.6Z,2,REGULAR,substitution,in,[],1629673,,,1610612755,54,61,2026-02-22T01:19:19Z,3640000,False,,,0,,SUB in: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT00M36.70S,2026-02-22T01:19:35.0Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1631133,,,1610612755,54,62,2026-02-22T01:19:35Z,3650000,False,,,0,,J. Walker Free Throw 1 of 1 (6 PTS),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,Made,,6.0,,,,,,,,,,,,
375,PT00M27.60S,2026-02-22T01:19:48.5Z,2,REGULAR,3pt,Jump Shot,[],1629673,64.73390275952694,45.09803921568628,1610612740,57,62,2026-02-22T01:19:54Z,3660000,False,-25.0,279.0,1,right,J. Poole 28' 3PT  (5 PTS) (J. Fears 2 AST),"[1629673, 1642847]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,Made,,5.0,,,,28.01,,,,,,J. Fears,1642847.0,2.0
377,PT00M15.30S,2026-02-22T01:20:06.3Z,2,REGULAR,turnover,bad pass,[],1630178,,,1610612755,57,62,2026-02-22T01:20:12Z,3680000,False,,,0,,T. Maxey bad pass TURNOVER (3 TO),"[1630178, 1630529]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,3.0,Jones,1630529.0,,,,,,,,,
378,PT00M15.30S,2026-02-22T01:20:06.3Z,2,REGULAR,steal,,[],1630529,,,1610612740,57,62,2026-02-22T01:20:07Z,3690000,False,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
379,PT00M11.20S,2026-02-22T01:20:10.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629673,70.12155059132719,25.735294117647058,1610612740,57,62,2026-02-22T01:20:16Z,3700000,False,-121.0,228.0,1,right,MISS J. Poole 25' running 3PT,[1629673],1610612740.0,NOP,running,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.86,,,,,,,,
380,PT00M08.10S,2026-02-22T01:20:13.5Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,57,62,2026-02-22T01:20:13Z,3710000,False,,,0,,T. Maxey REBOUND (Off:1 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,,379.0,,,,,,2.0,1.0,1.0,,,,,
381,PT00M00.00S,2026-02-22T01:20:21.9Z,2,REGULAR,3pt,Jump Shot,[],1626162,24.392247043363994,13.480392156862745,1610612755,57,65,2026-02-22T01:20:26Z,3720000,False,183.0,177.0,1,left,K. Oubre Jr. 25' 3PT  (15 PTS) (J. Walker 1 AST),"[1626162, 1631133]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,15.0,,,,25.42,,,,,,J. Walker,1631133.0,1.0
384,PT00M00.00S,2026-02-22T01:20:58.4Z,2,REGULAR,period,end,[],0,,,1610612740,57,65,2026-02-22T01:20:58Z,3750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT12M00.00S,2026-02-22T01:35:21.9Z,3,REGULAR,substitution,out,['startperiod'],1642847,,,1610612740,57,65,2026-02-22T01:35:34Z,3760000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT12M00.00S,2026-02-22T01:35:21.9Z,3,REGULAR,substitution,out,['startperiod'],1629673,,,1610612740,57,65,2026-02-22T01:35:34Z,3770000,False,,,0,,SUB out: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT12M00.00S,2026-02-22T01:35:21.9Z,3,REGULAR,substitution,out,['startperiod'],1631133,,,1610612740,57,65,2026-02-22T01:35:34Z,3780000,False,,,0,,SUB out: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT12M00.00S,2026-02-22T01:35:21.9Z,3,REGULAR,substitution,in,['startperiod'],1642852,,,1610612740,57,65,2026-02-22T01:35:34Z,3790000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT12M00.00S,2026-02-22T01:35:21.9Z,3,REGULAR,substitution,in,['startperiod'],1630180,,,1610612740,57,65,2026-02-22T01:35:34Z,3800000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT12M00.00S,2026-02-22T01:35:21.9Z,3,REGULAR,substitution,in,['startperiod'],203083,,,1610612740,57,65,2026-02-22T01:35:34Z,3810000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT12M00.00S,2026-02-22T01:35:45.9Z,3,REGULAR,period,start,[],0,,,1610612740,57,65,2026-02-22T01:35:45Z,3820000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT11M46.00S,2026-02-22T01:35:59.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,15.719448094612352,38.48039215686275,1610612740,59,65,2026-02-22T01:36:03Z,3830000,False,58.0,95.0,1,left,H. Jones 11' pullup Jump Shot (7 PTS) (Z. Williamson 6 AST),"[1630529, 1629627]",1610612740.0,NOP,pullup,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,7.0,,,,11.14,,,,,,Z. Williamson,1629627.0,6.0
398,PT11M30.00S,2026-02-22T01:36:14.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,80.89684625492772,40.931372549019606,1610612755,59,67,2026-02-22T01:36:18Z,3850000,False,-45.0,127.0,1,right,K. Oubre Jr. 13' pullup Jump Shot (17 PTS),[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,17.0,,,,13.49,,,,,,,,
399,PT11M13.00S,2026-02-22T01:36:32.0Z,3,REGULAR,turnover,bad pass,[],201599,,,1610612740,59,67,2026-02-22T01:36:37Z,3860000,False,,,0,,D. Jordan bad pass TURNOVER (2 TO),"[201599, 1631230]",1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,Mid-Range,16-24 Right Center,,,,,,,,,2.0,Barlow,1631230.0,,,,,,,,,
400,PT11M13.00S,2026-02-22T01:36:32.0Z,3,REGULAR,steal,,[],1631230,,,1610612755,59,67,2026-02-22T01:36:34Z,3870000,False,,,0,,D. Barlow STEAL (1 STL),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
401,PT11M11.00S,2026-02-22T01:36:37.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631230,93.51182654402102,53.431372549019606,1610612755,59,69,2026-02-22T01:36:43Z,3880000,False,17.0,8.0,1,right,D. Barlow running DUNK (6 PTS),[1631230],1610612755.0,PHI,running,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,Made,,6.0,,,,1.92,,,,,,,,
402,PT11M11.00S,2026-02-22T01:36:40.6Z,3,REGULAR,foul,personal,['1freethrow'],1629627,,,1610612755,59,69,2026-02-22T01:36:44Z,3890000,False,,,0,,Z. Williamson shooting personal FOUL (2 PF) (Barlow 1 FT),"[1629627, 1631230]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1628487.0,2.0,0.0,Barlow,1631230.0,,,,,,,,,,,,,,,
404,PT11M11.00S,2026-02-22T01:37:21.9Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1631230,,,1610612755,59,70,2026-02-22T01:37:21Z,3910000,False,,,0,,D. Barlow Free Throw 1 of 1 (7 PTS),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
405,PT10M54.00S,2026-02-22T01:37:41.9Z,3,REGULAR,3pt,Jump Shot,[],1630529,30.699737187910642,61.274509803921575,1610612740,59,70,2026-02-22T01:37:49Z,3920000,False,-56.0,236.0,1,left,MISS H. Jones 24' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,24.27,,,,,,,,
406,PT10M49.00S,2026-02-22T01:37:46.9Z,3,REGULAR,rebound,offensive,[],201599,,,1610612740,59,70,2026-02-22T01:37:49Z,3930000,False,,,0,,D. Jordan REBOUND (Off:5 Def:7),[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Center,,,,,,,405.0,,,,,,12.0,7.0,5.0,,,,,
407,PT10M47.00S,2026-02-22T01:37:49.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642852,6.652431011826544,4.6568627450980395,1610612740,62,70,2026-02-22T01:37:55Z,3940000,False,227.0,10.0,1,left,D. Queen 3PT  (8 PTS) (Z. Williamson 7 AST),"[1642852, 1629627]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,Right Corner 3,24+ Right,,,,,,Made,,8.0,,,,22.69,,,,,,Z. Williamson,1629627.0,7.0
409,PT10M32.00S,2026-02-22T01:38:03.3Z,3,REGULAR,2pt,Jump Shot,[],1642845,79.188567674113,49.754901960784316,1610612755,62,70,2026-02-22T01:38:08Z,3960000,False,-1.0,143.0,1,right,MISS V. Edgecombe 14' pullup Shot,[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,,,,14.31,,,,,,,,
410,PT10M30.00S,2026-02-22T01:38:05.3Z,3,REGULAR,rebound,offensive,[],203083,,,1610612755,62,70,2026-02-22T01:38:08Z,3970000,False,,,0,,A. Drummond REBOUND (Off:3 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Center,,,,,,,409.0,,,,,,7.0,4.0,3.0,,,,,
411,PT10M29.00S,2026-02-22T01:38:06.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,93.77463863337714,46.07843137254902,1610612755,62,72,2026-02-22T01:38:11Z,3980000,False,-20.0,6.0,1,right,A. Drummond putback Layup (3 PTS),[203083],1610612755.0,PHI,putback,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,Made,,3.0,,,,2.05,,,,,,,,
412,PT10M17.00S,2026-02-22T01:38:20.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",1630180,9.937582128777924,48.529411764705884,1610612740,64,72,2026-02-22T01:39:40Z,3990000,False,7.0,41.0,1,left,S. Bey turnaround Jump Shot (12 PTS),[1630180],1610612740.0,NOP,turnaround,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,Made,,12.0,,,,4.16,,,,,,,,
413,PT10M17.00S,2026-02-22T01:38:24.8Z,3,REGULAR,violation,defensive goaltending,[],203083,,,1610612740,64,72,2026-02-22T01:38:37Z,4000000,False,,,0,,A. Drummond defensive goaltending VIOLATION,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,1162.0,,,,,,,,,,,,,,,,,,,
414,PT10M03.00S,2026-02-22T01:38:44.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,87.59855453350855,35.049019607843135,1610612755,64,74,2026-02-22T01:41:05Z,4010000,False,-75.0,64.0,1,right,T. Maxey 9' bank Jump Shot (15 PTS) (K. Oubre Jr. 2 AST),"[1630178, 1626162]",1610612755.0,PHI,bank,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Made,,15.0,,,,9.85,,,,,,K. Oubre Jr.,1626162.0,2.0
416,PT09M53.00S,2026-02-22T01:38:57.0Z,3,REGULAR,foul,personal,['2freethrow'],203083,,,1610612740,64,74,2026-02-22T01:39:02Z,4030000,False,,,0,,A. Drummond shooting personal FOUL (4 PF) (Williamson 2 FT),"[203083, 1629627]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Left,1162.0,4.0,1.0,Williamson,1629627.0,,,,,,,,,,,,,,,
418,PT09M53.00S,2026-02-22T01:39:31.8Z,3,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,65,74,2026-02-22T01:39:31Z,4050000,False,,,0,,Z. Williamson Free Throw 1 of 2 (20 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,Made,,20.0,,,,,,,,,,,,
419,PT09M53.00S,2026-02-22T01:39:50.2Z,3,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,66,74,2026-02-22T01:39:50Z,4060000,False,,,0,,Z. Williamson Free Throw 2 of 2 (21 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,Made,,21.0,,,,,,,,,,,,
420,PT09M36.00S,2026-02-22T01:40:10.6Z,3,REGULAR,3pt,Jump Shot,[],1626162,79.31997371879106,7.352941176470589,1610612755,66,74,2026-02-22T01:40:24Z,4070000,False,-213.0,142.0,1,right,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.61,,,,,,,,
421,PT09M35.00S,2026-02-22T01:40:11.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,66,74,2026-02-22T01:40:24Z,4080000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,420.0,,,,,,,,,,,,,
422,PT09M35.00S,2026-02-22T01:40:23.2Z,3,REGULAR,foul,personal,[],1642852,,,1610612755,66,74,2026-02-22T01:40:28Z,4090000,False,,,0,,D. Queen loose ball personal FOUL (3 PF),"[1642852, 203083]",1610612740.0,NOP,loose ball,,,Queen,D. Queen,,,,,Above the Break 3,24+ Left Center,1162.0,3.0,0.0,Drummond,203083.0,,,,,,,,,,,,,,,
424,PT09M22.00S,2026-02-22T01:40:56.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203083,90.48948751642575,96.81372549019608,1610612755,66,74,2026-02-22T01:41:01Z,4110000,False,234.0,37.0,1,right,MISS A. Drummond 3PT,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,23.7,,,,,,,,
425,PT09M18.00S,2026-02-22T01:41:00.9Z,3,REGULAR,rebound,defensive,[],1642852,,,1610612740,66,74,2026-02-22T01:41:01Z,4120000,False,,,0,,D. Queen REBOUND (Off:1 Def:6),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Right Corner 3,24+ Right,,,,,,,424.0,,,,,,7.0,6.0,1.0,,,,,
426,PT09M06.00S,2026-02-22T01:41:12.5Z,3,REGULAR,turnover,lost ball,[],1629627,,,1610612740,66,74,2026-02-22T01:41:16Z,4130000,False,,,0,,Z. Williamson lost ball TURNOVER (1 TO),"[1629627, 1630178]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1.0,Maxey,1630178.0,,,,,,,,,
427,PT09M06.00S,2026-02-22T01:41:12.5Z,3,REGULAR,steal,,[],1630178,,,1610612755,66,74,2026-02-22T01:41:13Z,4140000,False,,,0,,T. Maxey STEAL (3 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
428,PT09M02.00S,2026-02-22T01:41:16.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631230,93.64323258869908,48.28431372549019,1610612755,66,76,2026-02-22T01:41:22Z,4150000,False,-9.0,7.0,1,right,D. Barlow running DUNK (9 PTS) (T. Maxey 7 AST),"[1631230, 1630178]",1610612755.0,PHI,running,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,Made,,9.0,,,,1.13,,,,,,T. Maxey,1630178.0,7.0
430,PT08M42.00S,2026-02-22T01:41:39.3Z,3,REGULAR,foul,personal,['2freethrow'],1631230,,,1610612740,66,76,2026-02-22T01:41:46Z,4170000,False,,,0,,D. Barlow shooting personal FOUL (3 PF) (Queen 2 FT),"[1631230, 1642852]",1610612755.0,PHI,shooting,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,1628487.0,3.0,1.0,Queen,1642852.0,,,,,,,,,,,,,,,
