actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
87,PT05M39.00S,2021-12-29T03:23:09.7Z,1,REGULAR,rebound,defensive,[],1627745,,,1610612758,21,16,2021-12-29T03:23:13Z,860000,,,0,,D. Jones REBOUND (Off:0 Def:1),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
88,PT05M36.00S,2021-12-29T03:23:12.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,6.258212877792378,52.20588235294118,1610612758,23,16,2021-12-29T03:23:19Z,870000,-11.0,6.0,1,left,D. Fox running Layup (5 PTS),[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,1.27,Made,,,,,,,,,,5.0,,,,,,,,,
89,PT05M16.00S,2021-12-29T03:23:33.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,92.85479632063075,41.911764705882355,1610612760,23,16,2021-12-29T03:23:39Z,880000,-40.0,15.0,1,right,MISS L. Dort driving Layup - blocked,"[1629652, 1628368]",1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,4.3,Missed,,,,,,,,,,,Fox,1628368.0,,,,,,,
90,PT05M16.00S,2021-12-29T03:23:33.4Z,1,REGULAR,block,,[],1628368,,,1610612760,23,16,2021-12-29T03:23:35Z,890000,,,0,,D. Fox BLOCK (1 BLK),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M13.00S,2021-12-29T03:23:36.4Z,1,REGULAR,rebound,defensive,[],1627745,,,1610612758,23,16,2021-12-29T03:23:39Z,900000,,,0,,D. Jones REBOUND (Off:0 Def:2),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,89.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
92,PT05M01.00S,2021-12-29T03:23:49.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,9.937582128777924,51.225490196078425,1610612758,25,16,2021-12-29T03:24:02Z,910000,-6.0,41.0,1,left,M. Bagley III driving Hook (5 PTS),[1628963],1610612758.0,SAC,driving,,,Bagley III,M. Bagley III,,,,,4.14,Made,,,,,,,,,,5.0,,,,,,,,,
93,PT04M44.00S,2021-12-29T03:24:06.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.38042049934296,38.23529411764706,1610612760,25,16,2021-12-29T03:30:31Z,920000,-59.0,10.0,1,right,MISS S. Gilgeous-Alexander driving finger roll Layup,[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,5.96,Missed,,,,,,,,,,,,,,,,,,,
94,PT04M42.00S,2021-12-29T03:24:08.7Z,1,REGULAR,rebound,defensive,[],1627745,,,1610612758,25,16,2021-12-29T03:24:12Z,930000,,,0,,D. Jones REBOUND (Off:0 Def:3),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,93.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
95,PT04M38.00S,2021-12-29T03:24:13.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,6.389618922470433,53.431372549019606,1610612758,25,16,2021-12-29T03:24:21Z,940000,-17.0,8.0,1,left,MISS B. Hield driving Layup,[1627741],1610612758.0,SAC,driving,,,Hield,B. Hield,,,,,1.88,Missed,,,,,,,,,,,,,,,,,,,
96,PT04M36.00S,2021-12-29T03:24:15.1Z,1,REGULAR,rebound,defensive,[],1629676,,,1610612760,25,16,2021-12-29T03:24:21Z,950000,,,0,,I. Roby REBOUND (Off:0 Def:3),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,95.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
97,PT04M32.00S,2021-12-29T03:24:19.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630177,82.34231274638634,3.6764705882352944,1610612760,25,16,2021-12-29T03:24:27Z,960000,-232.0,113.0,1,right,MISS T. Maledon 25' running 3PT,[1630177],1610612760.0,OKC,running,,,Maledon,T. Maledon,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
98,PT04M27.00S,2021-12-29T03:24:24.5Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,25,16,2021-12-29T03:24:27Z,970000,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,97.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
99,PT04M09.00S,2021-12-29T03:24:42.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,6.915243101182654,42.40196078431372,1610612758,25,16,2021-12-29T03:24:47Z,980000,38.0,13.0,1,left,MISS M. Bagley III Layup,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,4.0,Missed,,,,,,,,,,,,,,,,,,,
100,PT04M06.00S,2021-12-29T03:24:45.3Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,25,16,2021-12-29T03:24:51Z,990000,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
101,PT04M02.00S,2021-12-29T03:24:49.5Z,1,REGULAR,3pt,Jump Shot,[],1629676,94.03745072273325,3.431372549019608,1610612760,25,19,2021-12-29T03:25:05Z,1000000,-233.0,4.0,1,right,I. Roby 3PT  (5 PTS) (T. Maledon 1 AST),"[1629676, 1630177]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,23.28,Made,,,,,,,,,,5.0,,,T. Maledon,1630177.0,1.0,,,,
103,PT03M44.00S,2021-12-29T03:25:10.0Z,1,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612758,25,19,2021-12-29T03:25:21Z,1020000,,,0,,L. Dort shooting personal FOUL (1 PF) (Barnes 2 FT),"[1629652, 203084]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,,,,,,,204059.0,1.0,0.0,Barnes,203084.0,,,,,,,,,,
105,PT03M44.00S,2021-12-29T03:25:32.5Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,26,19,2021-12-29T03:25:32Z,1040000,,,0,,H. Barnes Free Throw 1 of 2 (7 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,,,,7.0,,,,,,,,,
106,PT03M44.00S,2021-12-29T03:25:33.3Z,1,REGULAR,substitution,out,[],1628368,,,1610612758,26,19,2021-12-29T03:25:56Z,1050000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M44.00S,2021-12-29T03:25:33.3Z,1,REGULAR,substitution,out,[],1628963,,,1610612758,26,19,2021-12-29T03:25:56Z,1060000,,,0,,SUB out: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M44.00S,2021-12-29T03:25:33.3Z,1,REGULAR,substitution,out,[],1629676,,,1610612758,26,19,2021-12-29T03:25:56Z,1080000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M44.00S,2021-12-29T03:25:33.3Z,1,REGULAR,substitution,in,[],1630169,,,1610612758,26,19,2021-12-29T03:25:56Z,1090000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M44.00S,2021-12-29T03:25:33.3Z,1,REGULAR,substitution,in,[],1629002,,,1610612758,26,19,2021-12-29T03:25:56Z,1100000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M44.00S,2021-12-29T03:25:33.3Z,1,REGULAR,substitution,in,[],1630846,,,1610612758,26,19,2021-12-29T03:25:56Z,1120000,,,0,,SUB in: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M44.00S,2021-12-29T03:25:33.3Z,1,REGULAR,substitution,out,[],1629652,,,1610612758,26,19,2021-12-29T04:37:05Z,1125000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M44.00S,2021-12-29T03:25:33.3Z,1,REGULAR,substitution,in,[],1630466,,,1610612758,26,19,2021-12-29T04:37:05Z,1127500,,,0,,SUB in: G. Deck,[1630466],1610612760.0,OKC,,,,Deck,G. Deck,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M44.00S,2021-12-29T03:25:57.3Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,27,19,2021-12-29T03:25:57Z,1130000,,,0,,H. Barnes Free Throw 2 of 2 (8 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,,,,8.0,,,,,,,,,
115,PT03M30.00S,2021-12-29T03:26:11.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630466,92.9862023653088,57.59803921568627,1610612760,27,21,2021-12-29T03:26:17Z,1140000,38.0,13.0,1,right,G. Deck driving Layup (2 PTS) (K. Williams 1 AST),"[1630466, 1629026]",1610612760.0,OKC,driving,,,Deck,G. Deck,,,,,4.03,Made,,,,,,,,,,2.0,,,K. Williams,1629026.0,1.0,,,,
117,PT03M22.00S,2021-12-29T03:26:20.2Z,1,REGULAR,3pt,Jump Shot,[],1629002,27.414586070959263,77.69607843137256,1610612758,27,21,2021-12-29T03:26:28Z,1160000,-138.0,205.0,1,left,MISS C. Metu 24' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,24.76,Missed,,,,,,,,,,,,,,,,,,,
118,PT03M15.00S,2021-12-29T03:26:27.2Z,1,REGULAR,rebound,defensive,[],1630846,,,1610612760,27,21,2021-12-29T03:26:28Z,1170000,,,0,,O. Sarr REBOUND (Off:0 Def:1),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
119,PT03M00.00S,2021-12-29T03:26:41.2Z,1,REGULAR,3pt,Jump Shot,[],1629026,85.23324572930355,3.431372549019608,1610612760,27,24,2021-12-29T03:27:38Z,1180000,-233.0,86.0,1,right,K. Williams 24' 3PT  (3 PTS) (G. Deck 1 AST),"[1629026, 1630466]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,24.83,Made,,,,,,,,,,3.0,,,G. Deck,1630466.0,1.0,,,,
121,PT02M50.00S,2021-12-29T03:26:52.2Z,1,REGULAR,3pt,Jump Shot,[],1627741,27.151773981603156,20.34313725490196,1610612758,27,24,2021-12-29T03:27:02Z,1200000,148.0,203.0,1,left,MISS B. Hield 25' pullup 3PT,[1627741],1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,25.12,Missed,,,,,,,,,,,,,,,,,,,
122,PT02M50.00S,2021-12-29T03:26:52.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,27,24,2021-12-29T03:27:02Z,1210000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,121.0,,,,,,,,,,,,,,,,,,
123,PT02M47.00S,2021-12-29T03:26:59.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,27,24,2021-12-29T03:26:59Z,1220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M47.00S,2021-12-29T03:27:59.2Z,1,REGULAR,substitution,out,[],203084,,,1610612760,27,24,2021-12-29T03:29:40Z,1230000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M47.00S,2021-12-29T03:27:59.2Z,1,REGULAR,substitution,out,[],1628983,,,1610612760,27,24,2021-12-29T03:29:40Z,1240000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M47.00S,2021-12-29T03:27:59.2Z,1,REGULAR,substitution,in,[],1629056,,,1610612760,27,24,2021-12-29T03:29:40Z,1250000,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M47.00S,2021-12-29T03:27:59.2Z,1,REGULAR,substitution,in,[],1629660,,,1610612760,27,24,2021-12-29T03:29:40Z,1260000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M23.00S,2021-12-29T03:30:17.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,84.05059132720105,54.65686274509803,1610612760,27,24,2021-12-29T03:30:33Z,1270000,23.0,97.0,1,right,MISS T. Maledon 10' driving floating Shot,[1630177],1610612760.0,OKC,driving floating,,,Maledon,T. Maledon,,,,,10.01,Missed,,,,,,,,,,,,,,,,,,,
130,PT02M20.00S,2021-12-29T03:30:20.9Z,1,REGULAR,rebound,defensive,[],1627745,,,1610612758,27,24,2021-12-29T03:30:20Z,1280000,,,0,,D. Jones REBOUND (Off:0 Def:4),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,129.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
131,PT02M14.00S,2021-12-29T03:30:39.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629660,,,1610612758,27,24,2021-12-29T03:30:46Z,1290000,,,0,,T. Jerome personal FOUL (1 PF) (Jones 2 FT),"[1629660, 1627745]",1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,1628159.0,1.0,0.0,Jones,1627745.0,,,,,,,,,,
133,PT02M14.00S,2021-12-29T03:30:55.2Z,1,REGULAR,freethrow,1 of 2,[],1627745,,,1610612758,28,24,2021-12-29T03:30:55Z,1310000,,,0,,D. Jones Free Throw 1 of 2 (1 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
134,PT02M14.00S,2021-12-29T03:31:12.9Z,1,REGULAR,freethrow,2 of 2,[],1627745,,,1610612758,29,24,2021-12-29T03:31:12Z,1320000,,,0,,D. Jones Free Throw 2 of 2 (2 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
135,PT01M52.00S,2021-12-29T03:31:35.3Z,1,REGULAR,2pt,Jump Shot,[],1629026,73.66951379763469,42.64705882352941,1610612760,29,26,2021-12-29T03:31:40Z,1330000,-37.0,195.0,1,right,K. Williams 19' pullup Jump Shot (5 PTS),[1629026],1610612760.0,OKC,pullup,,,Williams,K. Williams,,,,,19.84,Made,,,,,,,,,,5.0,,,,,,,,,
136,PT01M35.00S,2021-12-29T03:31:51.5Z,1,REGULAR,3pt,Jump Shot,[],1629056,23.99802890932983,84.31372549019608,1610612758,32,26,2021-12-29T03:31:58Z,1340000,-172.0,173.0,1,left,T. Davis 24' 3PT step back (3 PTS) (T. Haliburton 3 AST),"[1629056, 1630169]",1610612758.0,SAC,step back,,,Davis,T. Davis,,,,,24.37,Made,,,,,,,,,,3.0,,,T. Haliburton,1630169.0,3.0,,,,
138,PT01M13.00S,2021-12-29T03:32:17.3Z,1,REGULAR,foul,personal,['2freethrow'],1629056,,,1610612760,32,26,2021-12-29T03:32:29Z,1360000,,,0,,T. Davis shooting personal FOUL (1 PF) (Sarr 2 FT),"[1629056, 1630846]",1610612758.0,SAC,shooting,,,Davis,T. Davis,,,,,,,,,,,204059.0,1.0,0.0,Sarr,1630846.0,,,,,,,,,,
140,PT01M13.00S,2021-12-29T03:32:38.6Z,1,REGULAR,freethrow,1 of 2,[],1630846,,,1610612760,32,27,2021-12-29T03:32:38Z,1380000,,,0,,O. Sarr Free Throw 1 of 2 (1 PTS),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
141,PT01M13.00S,2021-12-29T03:32:41.5Z,1,REGULAR,substitution,out,[],1627745,,,1610612760,32,27,2021-12-29T03:32:44Z,1390000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M13.00S,2021-12-29T03:32:41.5Z,1,REGULAR,substitution,in,[],1626158,,,1610612760,32,27,2021-12-29T03:32:44Z,1400000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M13.00S,2021-12-29T03:32:58.6Z,1,REGULAR,freethrow,2 of 2,[],1630846,,,1610612760,32,28,2021-12-29T03:32:58Z,1410000,,,0,,O. Sarr Free Throw 2 of 2 (2 PTS),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
144,PT00M53.40S,2021-12-29T03:33:20.6Z,1,REGULAR,3pt,Jump Shot,[],1627741,31.61957950065703,49.01960784313725,1610612758,32,28,2021-12-29T03:33:27Z,1420000,5.0,245.0,1,left,MISS B. Hield 24' pullup 3PT,[1627741],1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,24.47,Missed,,,,,,,,,,,,,,,,,,,
145,PT00M52.10S,2021-12-29T03:33:21.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,32,28,2021-12-29T03:33:27Z,1430000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,144.0,,,,,,,,,,,,,,,,,,
146,PT00M52.10S,2021-12-29T03:33:26.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,32,28,2021-12-29T03:33:26Z,1440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M31.20S,2021-12-29T03:33:49.3Z,1,REGULAR,3pt,Jump Shot,[],1630177,79.71419185282524,5.88235294117647,1610612760,32,31,2021-12-29T03:33:55Z,1450000,-221.0,138.0,1,right,T. Maledon 26' 3PT  (3 PTS) (T. Jerome 1 AST),"[1630177, 1629660]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,26.03,Made,,,,,,,,,,3.0,,,T. Jerome,1629660.0,1.0,,,,
149,PT00M09.30S,2021-12-29T03:34:13.7Z,1,REGULAR,2pt,Jump Shot,[],1629002,11.514454664914586,14.705882352941178,1610612758,32,31,2021-12-29T03:34:19Z,1470000,176.0,56.0,1,left,MISS C. Metu 18' pullup Shot,[1629002],1610612758.0,SAC,pullup,,,Metu,C. Metu,,,,,18.51,Missed,,,,,,,,,,,,,,,,,,,
150,PT00M05.00S,2021-12-29T03:34:18.0Z,1,REGULAR,rebound,defensive,[],1630846,,,1610612760,32,31,2021-12-29T03:34:19Z,1480000,,,0,,O. Sarr REBOUND (Off:0 Def:2),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,149.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
151,PT00M00.00S,2021-12-29T03:34:23.8Z,1,REGULAR,3pt,Jump Shot,[],1630466,92.06636005256242,3.431372549019608,1610612760,32,34,2021-12-29T03:35:17Z,1490000,-233.0,22.0,1,right,G. Deck 3PT  (5 PTS) (T. Jerome 2 AST),"[1630466, 1629660]",1610612760.0,OKC,,,,Deck,G. Deck,,,,,23.38,Made,,,,,,,,,,5.0,,,T. Jerome,1629660.0,2.0,,,,
153,PT00M00.00S,2021-12-29T03:34:33.5Z,1,REGULAR,instantreplay,request,[],0,,,1610612758,32,34,2021-12-29T03:35:04Z,1510000,,,0,,,[],,,support,,,,,,,,,,,,,,,204059.0,,,,,,,,,,,,,,End Period - Good Basket
154,PT00M00.00S,2021-12-29T03:35:34.9Z,1,REGULAR,period,end,[],0,,,1610612758,32,34,2021-12-29T03:35:34Z,1520000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2021-12-29T03:37:05.3Z,2,REGULAR,period,start,[],0,,,1610612758,32,34,2021-12-29T03:37:05Z,1530000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M46.00S,2021-12-29T03:37:18.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,5.863994743758213,55.392156862745104,1610612758,32,34,2021-12-29T04:13:14Z,1540000,-27.0,3.0,1,left,MISS B. Hield driving finger roll Layup,[1627741],1610612758.0,SAC,driving finger roll,,,Hield,B. Hield,,,,,2.71,Missed,,,,,,,,,,,,,,,,,,,
157,PT11M43.00S,2021-12-29T03:37:21.5Z,2,REGULAR,rebound,defensive,[],1630466,,,1610612760,32,34,2021-12-29T03:37:24Z,1550000,,,0,,G. Deck REBOUND (Off:0 Def:1),[1630466],1610612760.0,OKC,,,,Deck,G. Deck,,,,,,,156.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
158,PT11M34.00S,2021-12-29T03:37:30.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629660,88.38699080157687,41.66666666666667,1610612760,32,34,2021-12-29T03:38:39Z,1560000,-42.0,57.0,1,right,MISS T. Jerome 7' turnaround Hook,[1629660],1610612760.0,OKC,turnaround,,,Jerome,T. Jerome,,,,,7.04,Missed,,,,,,,,,,,,,,,,,,,
159,PT11M31.00S,2021-12-29T03:37:33.9Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612758,32,34,2021-12-29T03:37:41Z,1570000,,,0,,R. Holmes REBOUND (Off:1 Def:2),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,158.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
160,PT11M22.00S,2021-12-29T03:37:42.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629056,7.30946123521682,56.372549019607845,1610612758,32,34,2021-12-29T03:37:49Z,1580000,-32.0,16.0,1,left,MISS T. Davis driving Layup - blocked,"[1629056, 1630846]",1610612758.0,SAC,driving,,,Davis,T. Davis,,,,,3.58,Missed,,,,,,,,,,,Sarr,1630846.0,,,,,,,
161,PT11M22.00S,2021-12-29T03:37:42.7Z,2,REGULAR,block,,[],1630846,,,1610612758,32,34,2021-12-29T03:37:45Z,1590000,,,0,,O. Sarr BLOCK (1 BLK),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M18.00S,2021-12-29T03:37:46.7Z,2,REGULAR,rebound,defensive,[],1629660,,,1610612760,32,34,2021-12-29T03:37:49Z,1600000,,,0,,T. Jerome REBOUND (Off:0 Def:1),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,160.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
163,PT11M14.00S,2021-12-29T03:37:52.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,32,34,2021-12-29T03:37:52Z,1610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M05.00S,2021-12-29T03:38:14.8Z,2,REGULAR,2pt,Jump Shot,[],1629026,74.06373193166885,57.35294117647059,1610612760,32,34,2021-12-29T03:38:19Z,1620000,37.0,191.0,1,right,MISS K. Williams 19' pullup Shot,[1629026],1610612760.0,OKC,pullup,,,Williams,K. Williams,,,,,19.48,Missed,,,,,,,,,,,,,,,,,,,
165,PT11M02.00S,2021-12-29T03:38:17.8Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612758,32,34,2021-12-29T03:38:19Z,1630000,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,164.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
166,PT10M55.00S,2021-12-29T03:38:26.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629002,8.623521681997373,44.36274509803921,1610612758,32,34,2021-12-29T03:38:35Z,1640000,28.0,29.0,1,left,MISS C. Metu driving Layup - blocked,"[1629002, 1630846]",1610612758.0,SAC,driving,,,Metu,C. Metu,,,,,4.02,Missed,,,,,,,,,,,Sarr,1630846.0,,,,,,,
167,PT10M55.00S,2021-12-29T03:38:26.4Z,2,REGULAR,block,,[],1630846,,,1610612758,32,34,2021-12-29T03:38:28Z,1650000,,,0,,O. Sarr BLOCK (2 BLK),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M55.00S,2021-12-29T03:38:26.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,32,34,2021-12-29T03:38:35Z,1660000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,166.0,,,,,,,,,,,,,,,,,,
169,PT10M55.00S,2021-12-29T03:38:30.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,32,34,2021-12-29T03:38:30Z,1670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M46.00S,2021-12-29T03:38:48.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630169,12.565703022339028,46.07843137254902,1610612758,32,34,2021-12-29T03:40:16Z,1680000,20.0,66.0,1,left,MISS T. Haliburton 6' driving floating Shot,[1630169],1610612758.0,SAC,driving floating,,,Haliburton,T. Haliburton,,,,,6.85,Missed,,,,,,,,,,,,,,,,,,,
171,PT10M44.00S,2021-12-29T03:38:50.7Z,2,REGULAR,rebound,defensive,[],1630846,,,1610612760,32,34,2021-12-29T03:38:52Z,1690000,,,0,,O. Sarr REBOUND (Off:0 Def:3),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,170.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
172,PT10M32.00S,2021-12-29T03:39:02.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,94.30026281208936,52.450980392156865,1610612760,32,34,2021-12-29T03:39:10Z,1700000,12.0,1.0,1,right,MISS T. Maledon driving reverse Layup - blocked,"[1630177, 1627741]",1610612760.0,OKC,driving reverse,,,Maledon,T. Maledon,,,,,1.23,Missed,,,,,,,,,,,Hield,1627741.0,,,,,,,
201,PT10M32.00S,2021-12-29T03:39:02.6Z,2,REGULAR,block,,[],1627741,,,1610612760,32,34,2021-12-29T03:42:57Z,1705000,,,0,,B. Hield BLOCK (1 BLK),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
