actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
183,PT10M52.00S,2022-01-13T03:40:48.7Z,2,REGULAR,rebound,defensive,[],1629056,,,1610612758,32,34,2022-01-13T03:40:49Z,1790000,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,182.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
184,PT10M39.00S,2022-01-13T03:41:01.2Z,2,REGULAR,2pt,Jump Shot,[],1630169,16.113666228646515,16.666666666666664,1610612758,34,34,2022-01-13T03:41:05Z,1800000,167.0,99.0,1,left,T. Haliburton 19' pullup Jump Shot (4 PTS),[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,19.39,Made,,,,,,,,,,4.0,,,,,,,,,
185,PT10M25.00S,2022-01-13T03:41:21.1Z,2,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612747,34,34,2022-01-13T03:41:42Z,1810000,,,0,,D. Mitchell shooting personal FOUL (1 PF) (James 2 FT),"[1630558, 2544]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,1204.0,1.0,0.0,James,2544.0,,,,,,,,,,
187,PT10M25.00S,2022-01-13T03:41:49.4Z,2,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,34,34,2022-01-13T03:41:49Z,1830000,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Missed,,,,,,,,,,,,,,,,,,,
188,PT10M25.00S,2022-01-13T03:41:49.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,34,34,2022-01-13T03:41:49Z,1840000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,187.0,,,,,,,,,,,,,,,,,,
189,PT10M25.00S,2022-01-13T03:41:51.5Z,2,REGULAR,substitution,out,[],1629659,,,1610612747,34,34,2022-01-13T03:41:57Z,1850000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT10M25.00S,2022-01-13T03:41:51.5Z,2,REGULAR,substitution,in,[],201961,,,1610612747,34,34,2022-01-13T03:41:57Z,1860000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT10M25.00S,2022-01-13T03:42:06.3Z,2,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,34,35,2022-01-13T03:42:06Z,1870000,,,0,,L. James Free Throw 2 of 2 (9 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,,,,,,9.0,,,,,,,,,
192,PT10M13.00S,2022-01-13T03:42:22.4Z,2,REGULAR,turnover,traveling,[],1630558,,,1610612758,34,35,2022-01-13T03:42:27Z,1880000,,,0,,D. Mitchell traveling TURNOVER (1 TO),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,203593.0,,,,,,,,,,,1.0,,,
193,PT10M01.00S,2022-01-13T03:42:47.5Z,2,REGULAR,foul,personal,[],1630558,,,1610612747,34,35,2022-01-13T03:43:14Z,1890000,,,0,,D. Mitchell personal FOUL (2 PF),"[1630558, 201566]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,2882.0,2.0,0.0,Westbrook,201566.0,,,,,,,,,,
195,PT09M49.00S,2022-01-13T03:43:12.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],2544,74.06373193166885,23.03921568627451,1610612747,34,37,2022-01-13T03:43:17Z,1910000,-135.0,191.0,1,right,L. James 23' fadeaway Jump Shot (11 PTS),[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,23.4,Made,,,,,,,,,,11.0,,,,,,,,,
196,PT09M40.00S,2022-01-13T03:43:22.0Z,2,REGULAR,3pt,Jump Shot,[],1629002,30.56833114323259,31.127450980392158,1610612758,37,37,2022-01-13T03:43:26Z,1920000,94.0,235.0,1,left,C. Metu 25' 3PT  (9 PTS) (T. Haliburton 6 AST),"[1629002, 1630169]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,25.31,Made,,,,,,,,,,9.0,T. Haliburton,1630169.0,6.0,,,,,,
198,PT09M20.00S,2022-01-13T03:43:41.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2772,93.24901445466492,45.83333333333333,1610612747,37,39,2022-01-13T03:43:45Z,1940000,-21.0,11.0,1,right,T. Ariza cutting Layup (2 PTS) (R. Westbrook 2 AST),"[2772, 201566]",1610612747.0,LAL,cutting,,,Ariza,T. Ariza,,,,,2.35,Made,,,,,,,,,,2.0,R. Westbrook,201566.0,2.0,,,,,,
200,PT09M08.00S,2022-01-13T03:43:53.3Z,2,REGULAR,turnover,bad pass,[],1630169,,,1610612758,37,39,2022-01-13T03:44:05Z,1960000,,,0,,T. Haliburton bad pass TURNOVER (2 TO),"[1630169, 201961]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,2.0,Ellington,201961.0,
201,PT09M08.00S,2022-01-13T03:43:53.3Z,2,REGULAR,steal,,[],201961,,,1610612747,37,39,2022-01-13T03:44:39Z,1970000,,,0,,W. Ellington STEAL (1 STL),[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M07.00S,2022-01-13T03:44:01.0Z,2,REGULAR,foul,personal,[],1630169,,,1610612747,37,39,2022-01-13T03:51:06Z,1980000,,,0,,T. Haliburton take personal FOUL (1 PF),"[1630169, 201566]",1610612758.0,SAC,take,,,Haliburton,T. Haliburton,,,,,,,,,,,203593.0,1.0,0.0,Westbrook,201566.0,,,,,,,,,,
205,PT09M07.00S,2022-01-13T03:44:06.9Z,2,REGULAR,substitution,out,[],1630558,,,1610612747,37,39,2022-01-13T03:44:10Z,2000000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M07.00S,2022-01-13T03:44:06.9Z,2,REGULAR,substitution,in,[],1628368,,,1610612747,37,39,2022-01-13T03:44:10Z,2010000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M59.00S,2022-01-13T03:44:22.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],2544,79.31997371879106,91.66666666666666,1610612747,37,42,2022-01-13T03:44:27Z,2020000,208.0,142.0,1,right,L. James 25' 3PT  (14 PTS) (R. Westbrook 3 AST),"[2544, 201566]",1610612747.0,LAL,,,,James,L. James,,,,,25.2,Made,,,,,,,,,,14.0,R. Westbrook,201566.0,3.0,,,,,,
209,PT08M40.00S,2022-01-13T03:44:41.0Z,2,REGULAR,3pt,Jump Shot,[],1629056,23.603810775295663,86.51960784313727,1610612758,37,42,2022-01-13T03:44:46Z,2040000,-183.0,169.0,1,left,MISS T. Davis 24' 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,24.91,Missed,,,,,,,,,,,,,,,,,,,
210,PT08M39.00S,2022-01-13T03:44:43.0Z,2,REGULAR,rebound,offensive,[],1627741,,,1610612758,37,42,2022-01-13T03:44:43Z,2050000,,,0,,B. Hield REBOUND (Off:1 Def:2),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,209.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
211,PT08M35.00S,2022-01-13T03:44:45.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,21.23850197109067,7.598039215686274,1610612758,37,42,2022-01-13T03:44:49Z,2060000,212.0,147.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
212,PT08M33.00S,2022-01-13T03:44:47.8Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,37,42,2022-01-13T03:44:49Z,2070000,,,0,,R. Westbrook REBOUND (Off:1 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,211.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
213,PT08M31.00S,2022-01-13T03:44:50.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630559,84.05059132720105,95.58823529411765,1610612747,37,42,2022-01-13T03:44:57Z,2080000,228.0,97.0,1,right,MISS A. Reaves 24' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,24.78,Missed,,,,,,,,,,,,,,,,,,,
214,PT08M29.00S,2022-01-13T03:44:52.8Z,2,REGULAR,rebound,offensive,[],2544,,,1610612747,37,42,2022-01-13T03:44:52Z,2090000,,,0,,L. James REBOUND (Off:1 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,213.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
215,PT08M27.00S,2022-01-13T03:44:56.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630559,93.64323258869908,50.49019607843137,1610612747,37,44,2022-01-13T03:45:02Z,2100000,2.0,7.0,1,right,A. Reaves cutting DUNK (2 PTS) (L. James 3 AST),"[1630559, 2544]",1610612747.0,LAL,cutting,,,Reaves,A. Reaves,,,,,0.77,Made,,,,,,,,,,2.0,L. James,2544.0,3.0,,,,,,
217,PT08M27.00S,2022-01-13T03:45:03.0Z,2,REGULAR,foul,personal,['1freethrow'],1629056,,,1610612747,37,44,2022-01-13T03:45:23Z,2120000,,,0,,T. Davis shooting personal FOUL (1 PF) (Reaves 1 FT),"[1629056, 1630559]",1610612758.0,SAC,shooting,,,Davis,T. Davis,,,,,,,,,,,1204.0,1.0,0.0,Reaves,1630559.0,,,,,,,,,,
219,PT08M27.00S,2022-01-13T03:45:09.6Z,2,REGULAR,substitution,out,[],1627741,,,1610612747,37,44,2022-01-13T03:46:08Z,2140000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M27.00S,2022-01-13T03:45:09.6Z,2,REGULAR,substitution,in,[],203084,,,1610612747,37,44,2022-01-13T03:46:08Z,2150000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M27.00S,2022-01-13T03:45:25.2Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630559,,,1610612747,37,45,2022-01-13T03:45:25Z,2160000,,,0,,A. Reaves Free Throw 1 of 1 (3 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,Made,,,,,,,,,,3.0,,,,,,,,,
222,PT08M12.00S,2022-01-13T03:45:42.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,7.440867279894875,40.19607843137255,1610612758,39,45,2022-01-13T03:45:47Z,2170000,49.0,17.0,1,left,H. Barnes driving bank Jump Shot (7 PTS) (T. Davis 1 AST),"[203084, 1629056]",1610612758.0,SAC,driving bank,,,Barnes,H. Barnes,,,,,5.2,Made,,,,,,,,,,7.0,T. Davis,1629056.0,1.0,,,,,,
224,PT08M04.00S,2022-01-13T03:45:52.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.11760840998686,55.392156862745104,1610612747,39,47,2022-01-13T03:45:58Z,2190000,27.0,12.0,1,right,R. Westbrook driving Layup (6 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,2.96,Made,,,,,,,,,,6.0,,,,,,,,,
225,PT08M04.00S,2022-01-13T03:45:55.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629056,,,1610612747,39,47,2022-01-13T03:46:12Z,2200000,,,0,,T. Davis shooting personal FOUL (2 PF) (Westbrook 1 FT),"[1629056, 201566]",1610612758.0,SAC,shooting,,,Davis,T. Davis,,,,,,,,,,,2882.0,2.0,0.0,Westbrook,201566.0,,,,,,,,,,
227,PT08M04.00S,2022-01-13T03:46:09.0Z,2,REGULAR,substitution,out,[],1629056,,,1610612747,39,47,2022-01-13T03:46:11Z,2220000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M04.00S,2022-01-13T03:46:09.0Z,2,REGULAR,substitution,in,[],1628963,,,1610612747,39,47,2022-01-13T03:46:11Z,2230000,,,0,,SUB in: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M04.00S,2022-01-13T03:46:21.7Z,2,REGULAR,freethrow,1 of 1,[],201566,,,1610612747,39,48,2022-01-13T03:46:21Z,2240000,,,0,,R. Westbrook Free Throw 1 of 1 (7 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,,,,,,,,,,7.0,,,,,,,,,
230,PT07M53.00S,2022-01-13T03:46:33.3Z,2,REGULAR,turnover,bad pass,[],1630169,,,1610612758,39,48,2022-01-13T03:46:38Z,2250000,,,0,,T. Haliburton bad pass TURNOVER (3 TO),"[1630169, 2772]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,3.0,Ariza,2772.0,
231,PT07M53.00S,2022-01-13T03:46:33.3Z,2,REGULAR,steal,,[],2772,,,1610612747,39,48,2022-01-13T03:46:35Z,2260000,,,0,,T. Ariza STEAL (1 STL),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M43.00S,2022-01-13T03:46:43.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,92.9862023653088,3.431372549019608,1610612747,39,51,2022-01-13T03:46:48Z,2270000,-233.0,13.0,1,right,A. Reaves 3PT  (6 PTS) (T. Ariza 2 AST),"[1630559, 2772]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,23.32,Made,,,,,,,,,,6.0,T. Ariza,2772.0,2.0,,,,,,
234,PT07M38.00S,2022-01-13T03:46:53.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,39,51,2022-01-13T03:46:53Z,2290000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M21.00S,2022-01-13T03:50:11.9Z,2,REGULAR,3pt,Jump Shot,[],1630169,28.33442838370565,18.137254901960784,1610612758,42,51,2022-01-13T03:54:10Z,2300000,159.0,214.0,1,left,T. Haliburton 26' 3PT step back (7 PTS) (C. Metu 2 AST),"[1630169, 1629002]",1610612758.0,SAC,step back,,,Haliburton,T. Haliburton,,,,,26.66,Made,,,,,,,,,,7.0,C. Metu,1629002.0,2.0,,,,,,
237,PT06M57.00S,2022-01-13T03:50:34.9Z,2,REGULAR,2pt,Jump Shot,[],2544,85.89027595269383,15.931372549019606,1610612747,42,51,2022-01-13T03:50:40Z,2320000,-170.0,80.0,1,right,MISS L. James 18' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,18.82,Missed,,,,,,,,,,,,,,,,,,,
238,PT06M54.00S,2022-01-13T03:50:37.9Z,2,REGULAR,rebound,offensive,[],1630559,,,1610612747,42,51,2022-01-13T03:50:40Z,2330000,,,0,,A. Reaves REBOUND (Off:1 Def:0),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,237.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
239,PT06M42.00S,2022-01-13T03:50:50.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201961,77.87450722733246,89.4607843137255,1610612747,42,51,2022-01-13T03:50:55Z,2340000,197.0,155.0,1,right,MISS W. Ellington 25' pullup 3PT,[201961],1610612747.0,LAL,pullup,,,Ellington,W. Ellington,,,,,25.12,Missed,,,,,,,,,,,,,,,,,,,
240,PT06M38.00S,2022-01-13T03:50:54.5Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612758,42,51,2022-01-13T03:50:55Z,2350000,,,0,,M. Bagley III REBOUND (Off:0 Def:2),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,239.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
241,PT06M32.00S,2022-01-13T03:51:00.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,5.995400788436268,52.94117647058824,1610612758,44,51,2022-01-13T03:51:05Z,2360000,-15.0,4.0,1,left,D. Fox running Layup (8 PTS),[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,1.52,Made,,,,,,,,,,8.0,,,,,,,,,
242,PT06M25.00S,2022-01-13T03:51:13.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612747,44,51,2022-01-13T03:51:32Z,2370000,,,0,,D. Fox shooting personal FOUL (1 PF) (Westbrook 2 FT),"[1628368, 201566]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,,,,,,,203593.0,1.0,0.0,Westbrook,201566.0,,,,,,,,,,
244,PT06M25.00S,2022-01-13T03:51:43.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],201566,,,1610612747,44,51,2022-01-13T03:51:43Z,2390000,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,,
245,PT06M25.00S,2022-01-13T03:51:43.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,44,51,2022-01-13T03:51:43Z,2400000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,244.0,,,,,,,,,,,,,,,,,,
246,PT06M25.00S,2022-01-13T03:51:44.1Z,2,REGULAR,substitution,out,[],1629002,,,1610612747,44,51,2022-01-13T03:51:53Z,2410000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M25.00S,2022-01-13T03:51:44.1Z,2,REGULAR,substitution,out,[],2772,,,1610612747,44,51,2022-01-13T03:51:53Z,2420000,,,0,,SUB out: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M25.00S,2022-01-13T03:51:44.1Z,2,REGULAR,substitution,in,[],203458,,,1610612747,44,51,2022-01-13T03:51:53Z,2430000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M25.00S,2022-01-13T03:51:44.1Z,2,REGULAR,substitution,in,[],2730,,,1610612747,44,51,2022-01-13T03:51:53Z,2440000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M25.00S,2022-01-13T03:52:06.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],201566,,,1610612747,44,52,2022-01-13T03:52:06Z,2450000,,,0,,R. Westbrook Free Throw 2 of 2 (8 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,,,,,,,,,,8.0,,,,,,,,,
251,PT06M14.00S,2022-01-13T03:52:20.4Z,2,REGULAR,foul,personal,[],201566,,,1610612758,44,52,2022-01-13T03:53:20Z,2460000,,,0,,R. Westbrook take personal FOUL (1 PF),"[201566, 203458]",1610612747.0,LAL,take,,,Westbrook,R. Westbrook,,,,,,,,,,,203593.0,1.0,0.0,Len,203458.0,,,,,,,,,,
253,PT06M14.00S,2022-01-13T03:52:34.3Z,2,REGULAR,substitution,out,[],201566,,,1610612758,44,52,2022-01-13T03:52:43Z,2480000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M14.00S,2022-01-13T03:52:34.3Z,2,REGULAR,substitution,in,[],1628370,,,1610612758,44,52,2022-01-13T03:52:43Z,2490000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M06.00S,2022-01-13T03:52:49.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,10.85742444152431,55.63725490196079,1610612758,44,52,2022-01-13T03:52:54Z,2500000,-28.0,50.0,1,left,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,5.71,Missed,,,,,,,,,,,,,,,,,,,
256,PT06M03.00S,2022-01-13T03:52:52.2Z,2,REGULAR,rebound,offensive,[],1628963,,,1610612758,44,52,2022-01-13T03:52:54Z,2510000,,,0,,M. Bagley III REBOUND (Off:1 Def:2),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,255.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
257,PT06M03.00S,2022-01-13T03:52:52.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,6.915243101182654,53.18627450980392,1610612758,44,52,2022-01-13T03:56:54Z,2520000,-16.0,13.0,1,left,MISS M. Bagley III putback Layup,[1628963],1610612758.0,SAC,putback,,,Bagley III,M. Bagley III,,,,,2.02,Missed,,,,,,,,,,,,,,,,,,,
258,PT06M01.00S,2022-01-13T03:52:54.5Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612747,44,52,2022-01-13T03:52:54Z,2530000,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,257.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
259,PT05M57.00S,2022-01-13T03:52:57.4Z,2,REGULAR,3pt,Jump Shot,[],1628370,73.53810775295663,82.35294117647058,1610612747,44,55,2022-01-13T03:53:05Z,2540000,162.0,196.0,1,right,M. Monk 25' 3PT step back (12 PTS),[1628370],1610612747.0,LAL,step back,,,Monk,M. Monk,,,,,25.43,Made,,,,,,,,,,12.0,,,,,,,,,
260,PT05M45.00S,2022-01-13T03:53:12.3Z,2,REGULAR,foul,personal,['2freethrow'],2730,,,1610612758,44,55,2022-01-13T03:53:27Z,2550000,,,0,,D. Howard shooting personal FOUL (1 PF) (Len 2 FT),"[2730, 203458]",1610612747.0,LAL,shooting,,,Howard,D. Howard,,,,,,,,,,,1204.0,1.0,0.0,Len,203458.0,,,,,,,,,,
262,PT05M45.00S,2022-01-13T03:53:39.5Z,2,REGULAR,freethrow,1 of 2,[],203458,,,1610612758,45,55,2022-01-13T03:53:39Z,2570000,,,0,,A. Len Free Throw 1 of 2 (1 PTS),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
263,PT05M45.00S,2022-01-13T03:53:56.6Z,2,REGULAR,freethrow,2 of 2,[],203458,,,1610612758,46,55,2022-01-13T03:53:56Z,2580000,,,0,,A. Len Free Throw 2 of 2 (2 PTS),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
264,PT05M37.00S,2022-01-13T03:54:12.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2730,93.24901445466492,53.92156862745098,1610612747,46,57,2022-01-13T03:54:17Z,2590000,20.0,11.0,1,right,D. Howard alley-oop Layup (4 PTS) (M. Monk 2 AST),"[2730, 1628370]",1610612747.0,LAL,alley-oop,,,Howard,D. Howard,,,,,2.25,Made,,,,,,,,,,4.0,M. Monk,1628370.0,2.0,,,,,,
266,PT05M30.00S,2022-01-13T03:54:18.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,4.681340341655716,95.34313725490196,1610612758,49,57,2022-01-13T03:54:25Z,2610000,-227.0,-8.0,1,left,T. Haliburton 3PT  (10 PTS) (M. Bagley III 1 AST),"[1630169, 1628963]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,22.69,Made,,,,,,,,,,10.0,M. Bagley III,1628963.0,1.0,,,,,,
268,PT05M28.00S,2022-01-13T03:54:29.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,49,57,2022-01-13T03:54:29Z,2630000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M28.00S,2022-01-13T03:56:53.3Z,2,REGULAR,substitution,out,[],201961,,,1610612747,49,57,2022-01-13T03:57:19Z,2640000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M28.00S,2022-01-13T03:56:53.3Z,2,REGULAR,substitution,out,[],2544,,,1610612747,49,57,2022-01-13T03:57:19Z,2650000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M28.00S,2022-01-13T03:56:53.3Z,2,REGULAR,substitution,out,[],1630559,,,1610612747,49,57,2022-01-13T03:57:19Z,2660000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M28.00S,2022-01-13T03:56:53.3Z,2,REGULAR,substitution,in,[],2772,,,1610612747,49,57,2022-01-13T03:57:19Z,2670000,,,0,,SUB in: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M28.00S,2022-01-13T03:56:53.3Z,2,REGULAR,substitution,in,[],202340,,,1610612747,49,57,2022-01-13T03:57:19Z,2680000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M28.00S,2022-01-13T03:56:53.3Z,2,REGULAR,substitution,in,[],201566,,,1610612747,49,57,2022-01-13T03:57:19Z,2690000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M15.00S,2022-01-13T03:57:36.1Z,2,REGULAR,3pt,Jump Shot,[],202340,91.27792378449409,95.83333333333334,1610612747,49,57,2022-01-13T03:57:40Z,2700000,229.0,29.0,1,right,MISS A. Bradley 3PT,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,23.11,Missed,,,,,,,,,,,,,,,,,,,
276,PT05M12.00S,2022-01-13T03:57:39.1Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,49,57,2022-01-13T03:57:40Z,2710000,,,0,,D. Fox REBOUND (Off:1 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,275.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
