actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
181,PT00M35.50S,2022-01-20T03:37:50.4Z,1,REGULAR,freethrow,2 of 2,[],1630558,,,1610612758,26,31,2022-01-20T03:38:24Z,1770000,,,0,,MISS D. Mitchell Free Throw 2 of 2,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
182,PT00M29.50S,2022-01-20T03:37:56.4Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612765,26,31,2022-01-20T03:38:24Z,1780000,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,181.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
183,PT00M21.20S,2022-01-20T03:38:29.3Z,1,REGULAR,2pt,Jump Shot,[],1628367,89.43823915900131,67.64705882352942,1610612765,26,33,2022-01-20T03:43:05Z,1790000,88.0,47.0,1,right,J. Jackson 9' turnaround bank Jump Shot (2 PTS),[1628367],1610612765.0,DET,turnaround bank,,,Jackson,J. Jackson,,,,,9.98,Made,,,,,,,,,,,2.0,,,,,,,,
184,PT00M02.60S,2022-01-20T03:38:52.6Z,1,REGULAR,3pt,Jump Shot,[],1629056,5.338370565045992,96.07843137254902,1610612758,26,33,2022-01-20T03:38:59Z,1800000,-230.0,-2.0,1,left,MISS T. Davis 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
185,PT00M02.60S,2022-01-20T03:38:52.6Z,1,REGULAR,rebound,defensive,[],203482,,,1610612765,26,33,2022-01-20T03:38:59Z,1810000,,,0,,K. Olynyk REBOUND (Off:0 Def:2),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,184.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
186,PT00M00.10S,2022-01-20T03:39:00.6Z,1,REGULAR,3pt,Jump Shot,[],203482,33.590670170827856,50.49019607843137,1610612765,26,33,2022-01-20T03:39:40Z,1820000,2.0,572.0,1,right,MISS K. Olynyk 57' 3PT,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,57.17,Missed,,,,,,,,,,,,,,,,,,,
187,PT00M00.10S,2022-01-20T03:39:00.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,26,33,2022-01-20T03:39:40Z,1830000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,186.0,,,,,,,,,,,,,,,,,,
188,PT00M00.00S,2022-01-20T03:39:03.5Z,1,REGULAR,period,end,[],0,,,1610612765,26,33,2022-01-20T03:39:03Z,1840000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2022-01-20T03:41:09.2Z,2,REGULAR,substitution,out,['startperiod'],1627745,,,1610612765,26,33,2022-01-20T03:42:02Z,1850000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2022-01-20T03:41:09.2Z,2,REGULAR,substitution,in,['startperiod'],1626158,,,1610612765,26,33,2022-01-20T03:42:02Z,1860000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2022-01-20T03:42:07.9Z,2,REGULAR,period,start,[],0,,,1610612765,26,33,2022-01-20T03:42:07Z,1870000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT11M36.00S,2022-01-20T03:42:31.1Z,2,REGULAR,3pt,Jump Shot,[],203585,92.06636005256242,3.431372549019608,1610612765,26,33,2022-01-20T03:42:37Z,1880000,-233.0,22.0,1,right,MISS R. McGruder 3PT,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,23.38,Missed,,,,,,,,,,,,,,,,,,,
193,PT11M30.00S,2022-01-20T03:42:37.1Z,2,REGULAR,rebound,offensive,[],203482,,,1610612765,26,33,2022-01-20T03:42:37Z,1890000,,,0,,K. Olynyk REBOUND (Off:1 Def:2),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,192.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
194,PT11M30.00S,2022-01-20T03:42:36.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203482,92.46057818659659,46.07843137254902,1610612765,26,35,2022-01-20T03:44:14Z,1900000,-20.0,18.0,1,right,K. Olynyk putback Layup (4 PTS),[203482],1610612765.0,DET,putback,,,Olynyk,K. Olynyk,,,,,2.69,Made,,,,,,,,,,,4.0,,,,,,,,
195,PT11M14.00S,2022-01-20T03:42:55.7Z,2,REGULAR,foul,personal,['2freethrow'],1626168,,,1610612758,26,35,2022-01-20T03:43:10Z,1910000,,,0,,T. Lyles shooting personal FOUL (1 PF) (Hield 2 FT),"[1626168, 1627741]",1610612765.0,DET,shooting,,,Lyles,T. Lyles,,,,,,,,,,,1198.0,,1.0,0.0,Hield,1627741.0,,,,,,,,,
197,PT11M14.00S,2022-01-20T03:43:24.7Z,2,REGULAR,freethrow,1 of 2,[],1627741,,,1610612758,27,35,2022-01-20T03:43:24Z,1930000,,,0,,B. Hield Free Throw 1 of 2 (1 PTS),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,Made,,,,,,,,,,,1.0,,,,,,,,
198,PT11M14.00S,2022-01-20T03:43:39.9Z,2,REGULAR,freethrow,2 of 2,[],1627741,,,1610612758,28,35,2022-01-20T03:43:39Z,1940000,,,0,,B. Hield Free Throw 2 of 2 (2 PTS),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,Made,,,,,,,,,,,2.0,,,,,,,,
199,PT11M03.00S,2022-01-20T03:43:55.1Z,2,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612765,28,35,2022-01-20T03:44:21Z,1950000,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Lee 2 FT),"[1630558, 1630240]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,1198.0,,1.0,0.0,Lee,1630240.0,,,,,,,,,
201,PT11M03.00S,2022-01-20T03:44:22.8Z,2,REGULAR,freethrow,1 of 2,[],1630240,,,1610612765,28,36,2022-01-20T03:44:22Z,1970000,,,0,,S. Lee Free Throw 1 of 2 (1 PTS),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,Made,,,,,,,,,,,1.0,,,,,,,,
202,PT11M03.00S,2022-01-20T03:44:38.4Z,2,REGULAR,freethrow,2 of 2,[],1630240,,,1610612765,28,37,2022-01-20T03:44:38Z,1980000,,,0,,S. Lee Free Throw 2 of 2 (2 PTS),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,Made,,,,,,,,,,,2.0,,,,,,,,
203,PT10M47.00S,2022-01-20T03:44:56.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,16.507884362680684,41.17647058823529,1610612758,30,37,2022-01-20T03:45:01Z,1990000,44.0,103.0,1,left,R. Holmes 11' floating Jump Shot (3 PTS) (D. Mitchell 2 AST),"[1626158, 1630558]",1610612758.0,SAC,floating,,,Holmes,R. Holmes,,,,,11.18,Made,,,,,,,,,,,3.0,D. Mitchell,1630558.0,2.0,,,,,
205,PT10M35.00S,2022-01-20T03:45:08.0Z,2,REGULAR,3pt,Jump Shot,[],1626168,74.45795006570303,14.950980392156863,1610612765,30,37,2022-01-20T03:45:14Z,2010000,-175.0,188.0,1,right,MISS T. Lyles 25' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,25.67,Missed,,,,,,,,,,,,,,,,,,,
206,PT10M31.00S,2022-01-20T03:45:12.0Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612758,30,37,2022-01-20T03:45:14Z,2020000,,,0,,R. Holmes REBOUND (Off:1 Def:1),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,205.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
207,PT10M17.00S,2022-01-20T03:45:30.2Z,2,REGULAR,foul,personal,['2freethrow'],1626168,,,1610612758,30,37,2022-01-20T03:45:42Z,2030000,,,0,,T. Lyles shooting personal FOUL (2 PF) (Metu 2 FT),"[1626168, 1629002]",1610612765.0,DET,shooting,,,Lyles,T. Lyles,,,,,,,,,,,1198.0,,2.0,0.0,Metu,1629002.0,,,,,,,,,
209,PT10M17.00S,2022-01-20T03:45:59.0Z,2,REGULAR,freethrow,1 of 2,[],1629002,,,1610612758,31,37,2022-01-20T03:46:17Z,2050000,,,0,,C. Metu Free Throw 1 of 2 (1 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,,,,,,,,,,,1.0,,,,,,,,
210,PT10M17.00S,2022-01-20T03:45:59.0Z,2,REGULAR,freethrow,2 of 2,[],1629002,,,1610612758,31,37,2022-01-20T03:46:17Z,2060000,,,0,,MISS C. Metu Free Throw 2 of 2,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Missed,,,,,,,,,,,,,,,,,,,
211,PT10M17.00S,2022-01-20T03:45:59.0Z,2,REGULAR,rebound,offensive,[],1627741,,,1610612758,31,37,2022-01-20T03:46:17Z,2070000,,,0,,B. Hield REBOUND (Off:1 Def:0),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,210.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
212,PT10M16.00S,2022-01-20T03:46:17.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629056,7.440867279894875,95.58823529411765,1610612758,34,37,2022-01-20T03:46:21Z,2080000,-228.0,17.0,1,left,T. Davis 3PT  (5 PTS) (C. Metu 1 AST),"[1629056, 1629002]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,22.86,Made,,,,,,,,,,,5.0,C. Metu,1629002.0,1.0,,,,,
214,PT10M02.00S,2022-01-20T03:46:35.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,34,37,2022-01-20T03:46:35Z,2100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M58.00S,2022-01-20T03:47:03.8Z,2,REGULAR,2pt,Jump Shot,[],203482,90.22667542706965,88.23529411764706,1610612765,34,37,2022-01-20T03:47:08Z,2110000,191.0,39.0,1,right,MISS K. Olynyk 19' Jump Shot,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,19.52,Missed,,,,,,,,,,,,,,,,,,,
216,PT09M58.00S,2022-01-20T03:47:03.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,34,37,2022-01-20T03:47:08Z,2120000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,215.0,,,,,,,,,,,,,,,,,,
217,PT09M58.00S,2022-01-20T03:47:09.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,34,37,2022-01-20T03:47:09Z,2130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M44.00S,2022-01-20T03:47:25.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,6.389618922470433,43.872549019607845,1610612758,34,37,2022-01-20T03:47:29Z,2140000,31.0,8.0,1,left,MISS D. Mitchell driving Layup - blocked,"[1630558, 203482]",1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,3.15,Missed,,,,,,,,,,,,,,,,,Olynyk,203482.0,
219,PT09M44.00S,2022-01-20T03:47:25.0Z,2,REGULAR,block,,[],203482,,,1610612758,34,37,2022-01-20T03:47:27Z,2150000,,,0,,K. Olynyk BLOCK (1 BLK),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M42.00S,2022-01-20T03:47:27.0Z,2,REGULAR,rebound,defensive,[],1628367,,,1610612765,34,37,2022-01-20T03:47:29Z,2160000,,,0,,J. Jackson REBOUND (Off:0 Def:1),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,218.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
221,PT09M39.00S,2022-01-20T03:47:30.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628367,94.03745072273325,52.20588235294118,1610612765,34,37,2022-01-20T03:47:39Z,2170000,11.0,4.0,1,right,MISS J. Jackson running Layup,[1628367],1610612765.0,DET,running,,,Jackson,J. Jackson,,,,,1.15,Missed,,,,,,,,,,,,,,,,,,,
222,PT09M33.00S,2022-01-20T03:47:36.9Z,2,REGULAR,rebound,offensive,[],203482,,,1610612765,34,37,2022-01-20T03:47:39Z,2180000,,,0,,K. Olynyk REBOUND (Off:2 Def:2),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,221.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
223,PT09M33.00S,2022-01-20T03:47:36.4Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203482,94.40999984741211,50.0,1610612765,34,39,2022-01-20T03:49:06Z,2190000,0.0,0.0,1,right,K. Olynyk tip DUNK (6 PTS),[203482],1610612765.0,DET,tip,,,Olynyk,K. Olynyk,,,,,0.0,Made,,,,,,,,,,,6.0,,,,,,,,
224,PT09M31.00S,2022-01-20T03:47:39.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629056,6.389618922470433,54.65686274509803,1610612758,34,39,2022-01-20T03:47:47Z,2200000,-23.0,8.0,1,left,MISS T. Davis running Layup - blocked,"[1629056, 1628367]",1610612758.0,SAC,running,,,Davis,T. Davis,,,,,2.45,Missed,,,,,,,,,,,,,,,,,Jackson,1628367.0,
225,PT09M31.00S,2022-01-20T03:47:39.9Z,2,REGULAR,block,,[],1628367,,,1610612758,34,39,2022-01-20T03:47:43Z,2210000,,,0,,J. Jackson BLOCK (1 BLK),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT09M31.00S,2022-01-20T03:47:39.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,34,39,2022-01-20T03:47:47Z,2220000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,224.0,,,,,,,,,,,,,,,,,,
227,PT09M31.00S,2022-01-20T03:47:45.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,34,39,2022-01-20T03:47:45Z,2230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M31.00S,2022-01-20T03:47:47.4Z,2,REGULAR,substitution,out,[],203482,,,1610612758,34,39,2022-01-20T03:47:58Z,2240000,,,0,,SUB out: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT09M31.00S,2022-01-20T03:47:47.4Z,2,REGULAR,substitution,out,[],203585,,,1610612758,34,39,2022-01-20T03:47:58Z,2250000,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT09M31.00S,2022-01-20T03:47:47.4Z,2,REGULAR,substitution,in,[],1630180,,,1610612758,34,39,2022-01-20T03:47:58Z,2260000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT09M31.00S,2022-01-20T03:47:47.4Z,2,REGULAR,substitution,in,[],1630595,,,1610612758,34,39,2022-01-20T03:47:58Z,2270000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT09M30.00S,2022-01-20T03:48:02.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,34,39,2022-01-20T03:48:02Z,2280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT09M20.00S,2022-01-20T03:48:24.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,27.677398160315374,75.49019607843137,1610612758,37,39,2022-01-20T03:48:28Z,2290000,-127.0,208.0,1,left,D. Mitchell 24' 3PT  (3 PTS) (T. Davis 1 AST),"[1630558, 1629056]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,24.37,Made,,,,,,,,,,,3.0,T. Davis,1629056.0,1.0,,,,,
235,PT09M02.00S,2022-01-20T03:48:42.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,92.9862023653088,46.07843137254902,1610612765,37,39,2022-01-20T03:50:43Z,2310000,-20.0,13.0,1,right,MISS T. Lyles cutting Layup,[1626168],1610612765.0,DET,cutting,,,Lyles,T. Lyles,,,,,2.37,Missed,,,,,,,,,,,,,,,,,,,
236,PT08M59.00S,2022-01-20T03:48:45.9Z,2,REGULAR,rebound,offensive,[],1626168,,,1610612765,37,39,2022-01-20T03:48:49Z,2320000,,,0,,T. Lyles REBOUND (Off:1 Def:2),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,235.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
237,PT08M57.00S,2022-01-20T03:48:47.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,92.72339027595268,44.36274509803921,1610612765,37,39,2022-01-20T03:48:52Z,2330000,-28.0,16.0,1,right,MISS T. Lyles Layup - blocked,"[1626168, 1626158]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,3.24,Missed,,,,,,,,,,,,,,,,,Holmes,1626158.0,
238,PT08M57.00S,2022-01-20T03:48:47.7Z,2,REGULAR,block,,[],1626158,,,1610612765,37,39,2022-01-20T03:48:50Z,2340000,,,0,,R. Holmes BLOCK (1 BLK),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M57.00S,2022-01-20T03:48:47.7Z,2,REGULAR,rebound,defensive,[],1629056,,,1610612758,37,39,2022-01-20T03:48:52Z,2350000,,,0,,T. Davis REBOUND (Off:1 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,237.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
240,PT08M47.00S,2022-01-20T03:48:57.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,6.783837056504599,49.26470588235294,1610612758,39,39,2022-01-20T03:49:04Z,2360000,4.0,11.0,1,left,C. Metu alley-oop DUNK (3 PTS) (B. Hield 2 AST),"[1629002, 1627741]",1610612758.0,SAC,alley-oop,,,Metu,C. Metu,,,,,1.19,Made,,,,,,,,,,,3.0,B. Hield,1627741.0,2.0,,,,,
242,PT08M47.00S,2022-01-20T03:49:09.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,39,39,2022-01-20T03:49:09Z,2380000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M47.00S,2022-01-20T03:49:09.7Z,2,REGULAR,foul,technical,['1freethrow'],1629002,,,1610612765,39,39,2022-01-20T03:51:53Z,2390000,,,0,,C. Metu technical FOUL (1 Tech),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,1198.0,,0.0,1.0,,,,,,,,,,,
244,PT08M47.00S,2022-01-20T03:49:10.1Z,2,REGULAR,freethrow,1 of 1,[],1630595,,,1610612765,39,39,2022-01-20T04:01:50Z,2400000,,,0,,MISS C. Cunningham technical Free Throw 1 of 1,[1630595],1610612765.0,DET,technical,,,Cunningham,C. Cunningham,,,,,,Missed,,,,,,,,,,,,,,,,,,,
245,PT08M47.00S,2022-01-20T03:49:10.1Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612765,39,39,2022-01-20T04:01:50Z,2410000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,244.0,,,,,,,,,,,,,,,,,,
246,PT08M47.00S,2022-01-20T03:49:16.5Z,2,REGULAR,substitution,out,[],1627741,,,1610612765,39,39,2022-01-20T03:52:02Z,2420000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT08M47.00S,2022-01-20T03:49:16.5Z,2,REGULAR,substitution,out,[],1626168,,,1610612765,39,39,2022-01-20T03:52:02Z,2430000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT08M47.00S,2022-01-20T03:49:16.5Z,2,REGULAR,substitution,in,[],1628368,,,1610612765,39,39,2022-01-20T03:52:02Z,2440000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT08M47.00S,2022-01-20T03:49:16.5Z,2,REGULAR,substitution,in,[],1630191,,,1610612765,39,39,2022-01-20T03:52:02Z,2450000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT08M30.00S,2022-01-20T03:52:35.3Z,2,REGULAR,2pt,Jump Shot,[],1630595,92.59198423127464,68.13725490196079,1610612765,39,41,2022-01-20T03:52:43Z,2460000,91.0,17.0,1,right,C. Cunningham 9' fadeaway Jump Shot (4 PTS),[1630595],1610612765.0,DET,fadeaway,,,Cunningham,C. Cunningham,,,,,9.23,Made,,,,,,,,,,,4.0,,,,,,,,
251,PT08M12.00S,2022-01-20T03:52:53.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,5.601182654402102,52.69607843137255,1610612758,41,41,2022-01-20T03:53:06Z,2470000,-13.0,0.0,1,left,R. Holmes cutting Layup (5 PTS) (D. Fox 2 AST),"[1626158, 1628368]",1610612758.0,SAC,cutting,,,Holmes,R. Holmes,,,,,1.35,Made,,,,,,,,,,,5.0,D. Fox,1628368.0,2.0,,,,,
253,PT07M57.00S,2022-01-20T03:53:07.8Z,2,REGULAR,3pt,Jump Shot,[],1628367,68.67608409986859,29.411764705882355,1610612765,41,41,2022-01-20T03:53:16Z,2490000,-103.0,242.0,1,right,MISS J. Jackson 26' 3PT,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
254,PT07M56.00S,2022-01-20T03:53:08.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,41,41,2022-01-20T03:53:16Z,2500000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,253.0,,,,,,,,,,,,,,,,,,
255,PT07M56.00S,2022-01-20T03:53:16.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,41,41,2022-01-20T03:53:16Z,2510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M43.00S,2022-01-20T03:53:32.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,6.521024967148489,50.0,1610612758,43,41,2022-01-20T03:53:36Z,2520000,0.0,9.0,1,left,R. Holmes alley-oop Layup (7 PTS) (D. Fox 3 AST),"[1626158, 1628368]",1610612758.0,SAC,alley-oop,,,Holmes,R. Holmes,,,,,0.88,Made,,,,,,,,,,,7.0,D. Fox,1628368.0,3.0,,,,,
258,PT07M36.00S,2022-01-20T03:53:38.6Z,2,REGULAR,turnover,bad pass,[],1630240,,,1610612765,43,41,2022-01-20T03:53:42Z,2540000,,,0,,S. Lee bad pass TURNOVER (1 TO),"[1630240, 1629056]",1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,1.0,,,,,,,,,Davis,1629056.0,,,
259,PT07M36.00S,2022-01-20T03:53:38.6Z,2,REGULAR,steal,,[],1629056,,,1610612758,43,41,2022-01-20T03:53:41Z,2550000,,,0,,T. Davis STEAL (1 STL),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT07M26.00S,2022-01-20T03:53:49.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626158,7.5722733245729295,42.64705882352941,1610612758,43,41,2022-01-20T03:53:54Z,2560000,37.0,19.0,1,left,MISS R. Holmes cutting Layup,[1626158],1610612758.0,SAC,cutting,,,Holmes,R. Holmes,,,,,4.13,Missed,,,,,,,,,,,,,,,,,,,
261,PT07M21.00S,2022-01-20T03:53:54.2Z,2,REGULAR,rebound,offensive,[],1629056,,,1610612758,43,41,2022-01-20T03:53:54Z,2570000,,,0,,T. Davis REBOUND (Off:2 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,260.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
262,PT07M21.00S,2022-01-20T03:53:53.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629056,5.590000152587891,50.0,1610612758,45,41,2022-01-20T03:53:53Z,2580000,0.0,0.0,1,left,T. Davis tip Layup (7 PTS),[1629056],1610612758.0,SAC,tip,,,Davis,T. Davis,,,,,0.0,Made,,,,,,,,,,,7.0,,,,,,,,
263,PT07M07.00S,2022-01-20T03:54:07.0Z,2,REGULAR,3pt,Jump Shot,[],1630180,66.83639947437582,44.85294117647059,1610612765,45,44,2022-01-20T03:54:13Z,2590000,-26.0,259.0,1,right,S. Bey 26' 3PT  (8 PTS) (I. Stewart 2 AST),"[1630180, 1630191]",1610612765.0,DET,,,,Bey,S. Bey,,,,,26.05,Made,,,,,,,,,,,8.0,I. Stewart,1630191.0,2.0,,,,,
265,PT06M48.00S,2022-01-20T03:54:27.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629056,5.863994743758213,47.549019607843135,1610612758,47,44,2022-01-20T03:54:32Z,2610000,12.0,3.0,1,left,T. Davis driving Layup (9 PTS) (C. Metu 2 AST),"[1629056, 1629002]",1610612758.0,SAC,driving,,,Davis,T. Davis,,,,,1.26,Made,,,,,,,,,,,9.0,C. Metu,1629002.0,2.0,,,,,
267,PT06M40.00S,2022-01-20T03:54:38.6Z,2,REGULAR,violation,kicked ball,[],1630558,,,1610612765,47,44,2022-01-20T03:54:51Z,2630000,,,0,,D. Mitchell kicked ball VIOLATION,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,1193.0,,,,,,,,,,,,,,
268,PT06M40.00S,2022-01-20T03:54:47.5Z,2,REGULAR,substitution,out,[],1628367,,,1610612765,47,44,2022-01-20T03:54:57Z,2640000,,,0,,SUB out: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M40.00S,2022-01-20T03:54:47.5Z,2,REGULAR,substitution,in,[],202709,,,1610612765,47,44,2022-01-20T03:54:57Z,2650000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
