actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
87,PT05M35.00S,2022-01-06T03:24:23.3Z,1,REGULAR,freethrow,1 of 2,[],203458,,,1610612758,11,15,2022-01-06T03:24:23Z,870000,,,0,,MISS A. Len Free Throw 1 of 2,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,Missed,,,,,,,,,,,,,,,,,,
88,PT05M35.00S,2022-01-06T03:24:23.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,11,15,2022-01-06T03:24:23Z,880000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,,
89,PT05M35.00S,2022-01-06T03:24:39.9Z,1,REGULAR,freethrow,2 of 2,[],203458,,,1610612758,12,15,2022-01-06T03:24:40Z,890000,,,0,,A. Len Free Throw 2 of 2 (1 PTS),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
90,PT05M23.00S,2022-01-06T03:24:51.8Z,1,REGULAR,2pt,Jump Shot,[],1628989,82.60512483574244,68.87254901960785,1610612737,12,15,2022-01-06T03:24:57Z,900000,94.0,111.0,1,right,MISS K. Huerter 14' fadeaway Shot,[1628989],1610612737.0,ATL,fadeaway,,,Huerter,K. Huerter,,,,,14.57,Missed,,,,,,,,,,,,,,,,,,
91,PT05M20.00S,2022-01-06T03:24:54.8Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,12,15,2022-01-06T03:24:57Z,910000,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,90.0,2.0,2.0,0.0,,,,,,,,,,,,,,
92,PT05M14.00S,2022-01-06T03:25:01.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203458,6.258212877792378,53.67647058823529,1610612758,14,15,2022-01-06T03:25:13Z,920000,-18.0,6.0,1,left,A. Len Layup (3 PTS) (D. Fox 2 AST),"[203458, 1628368]",1610612758.0,SAC,,,,Len,A. Len,,,,,1.94,Made,,,,,,,,,,,,,3.0,D. Fox,1628368.0,2.0,,
94,PT04M58.00S,2022-01-06T03:25:16.5Z,1,REGULAR,3pt,Jump Shot,[],1627789,90.09526938239159,3.9215686274509802,1610612737,14,18,2022-01-06T03:25:22Z,940000,-230.0,41.0,1,right,T. Luwawu-Cabarrot 3PT  (4 PTS) (K. Huerter 1 AST),"[1627789, 1628989]",1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,23.39,Made,,,,,,,,,,,,,4.0,K. Huerter,1628989.0,1.0,,
96,PT04M48.00S,2022-01-06T03:25:27.5Z,1,REGULAR,3pt,Jump Shot,[],1627741,31.882391590013142,37.99019607843137,1610612758,17,18,2022-01-06T03:26:43Z,960000,60.0,247.0,1,left,B. Hield 25' 3PT pullup (3 PTS) (D. Fox 3 AST),"[1627741, 1628368]",1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,25.44,Made,,,,,,,,,,,,,3.0,D. Fox,1628368.0,3.0,,
98,PT04M33.00S,2022-01-06T03:25:41.6Z,1,REGULAR,3pt,Jump Shot,[],201568,67.36202365308804,34.068627450980394,1610612737,17,18,2022-01-06T03:25:54Z,980000,-80.0,254.0,1,right,MISS D. Gallinari 26' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,26.65,Missed,,,,,,,,,,,,,,,,,,
99,PT04M32.00S,2022-01-06T03:25:42.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,17,18,2022-01-06T03:25:54Z,990000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,,,
100,PT04M32.00S,2022-01-06T03:25:53.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,17,18,2022-01-06T03:25:53Z,1000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M32.00S,2022-01-06T03:25:54.0Z,1,REGULAR,substitution,out,[],1628963,,,1610612758,17,18,2022-01-06T03:26:07Z,1010000,,,0,,SUB out: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M32.00S,2022-01-06T03:25:54.0Z,1,REGULAR,substitution,out,[],203084,,,1610612758,17,18,2022-01-06T03:26:07Z,1020000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M32.00S,2022-01-06T03:25:54.0Z,1,REGULAR,substitution,in,[],1630558,,,1610612758,17,18,2022-01-06T03:26:07Z,1030000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M32.00S,2022-01-06T03:25:54.0Z,1,REGULAR,substitution,in,[],203090,,,1610612758,17,18,2022-01-06T03:26:07Z,1040000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M20.00S,2022-01-06T03:26:29.6Z,1,REGULAR,turnover,bad pass,[],203458,,,1610612758,17,18,2022-01-06T03:35:26Z,1050000,,,0,,A. Len bad pass TURNOVER (1 TO),"[203458, 1627789]",1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,1.0,Luwawu-Cabarrot,1627789.0,,,,,,,,,,,
106,PT04M20.00S,2022-01-06T03:26:29.6Z,1,REGULAR,steal,,[],1627789,,,1610612737,17,18,2022-01-06T03:26:33Z,1060000,,,0,,T. Luwawu-Cabarrot STEAL (1 STL),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M17.00S,2022-01-06T03:26:36.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627789,92.32917214191852,45.09803921568628,1610612737,17,20,2022-01-06T03:26:59Z,1070000,-25.0,20.0,1,right,T. Luwawu-Cabarrot running Layup (6 PTS),[1627789],1610612737.0,ATL,running,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,3.14,Made,,,,,,,,,,,,,6.0,,,,,
108,PT04M17.00S,2022-01-06T03:26:48.8Z,1,REGULAR,foul,personal,['1freethrow'],1627741,,,1610612737,17,20,2022-01-06T03:26:58Z,1080000,,,0,,B. Hield shooting personal FOUL (1 PF) (Luwawu-Cabarrot 1 FT),"[1627741, 1627789]",1610612758.0,SAC,shooting,,,Hield,B. Hield,,,,,,,,,,,,,,202056.0,1.0,0.0,Luwawu-Cabarrot,1627789.0,,,,,,
110,PT04M17.00S,2022-01-06T03:27:02.4Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1627789,,,1610612737,17,21,2022-01-06T03:27:02Z,1100000,,,0,,T. Luwawu-Cabarrot Free Throw 1 of 1 (7 PTS),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
111,PT04M00.00S,2022-01-06T03:27:25.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,17,21,2022-01-06T03:27:25Z,1110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M00.00S,2022-01-06T03:27:26.8Z,1,REGULAR,substitution,out,[],1627789,,,1610612758,17,21,2022-01-06T03:27:37Z,1120000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M00.00S,2022-01-06T03:27:26.8Z,1,REGULAR,substitution,out,[],201568,,,1610612758,17,21,2022-01-06T03:27:37Z,1130000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M00.00S,2022-01-06T03:27:26.8Z,1,REGULAR,substitution,in,[],101150,,,1610612758,17,21,2022-01-06T03:27:37Z,1140000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M00.00S,2022-01-06T03:27:26.8Z,1,REGULAR,substitution,in,[],1629629,,,1610612758,17,21,2022-01-06T03:27:37Z,1150000,,,0,,SUB in: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M52.00S,2022-01-06T03:27:49.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203458,12.959921156373195,50.98039215686274,1610612758,19,21,2022-01-06T03:27:54Z,1160000,-5.0,69.0,1,left,A. Len 6' floating Jump Shot (5 PTS) (B. Hield 1 AST),"[203458, 1627741]",1610612758.0,SAC,floating,,,Len,A. Len,,,,,6.95,Made,,,,,,,,,,,,,5.0,B. Hield,1627741.0,1.0,,
118,PT03M46.00S,2022-01-06T03:27:56.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629629,92.59198423127464,53.431372549019606,1610612737,19,21,2022-01-06T03:31:44Z,1180000,17.0,17.0,1,right,MISS C. Reddish driving Layup,[1629629],1610612737.0,ATL,driving,,,Reddish,C. Reddish,,,,,2.43,Missed,,,,,,,,,,,,,,,,,,
119,PT03M43.00S,2022-01-06T03:27:59.1Z,1,REGULAR,rebound,defensive,[],203458,,,1610612758,19,21,2022-01-06T03:28:02Z,1190000,,,0,,A. Len REBOUND (Off:0 Def:2),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,118.0,2.0,2.0,0.0,,,,,,,,,,,,,,
120,PT03M37.00S,2022-01-06T03:28:04.8Z,1,REGULAR,3pt,Jump Shot,[],1628368,32.802233902759525,47.794117647058826,1610612758,19,21,2022-01-06T03:28:09Z,1200000,11.0,256.0,1,left,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,25.6,Missed,,,,,,,,,,,,,,,,,,
121,PT03M33.00S,2022-01-06T03:28:08.8Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,19,21,2022-01-06T03:28:09Z,1210000,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,120.0,1.0,1.0,0.0,,,,,,,,,,,,,,
122,PT03M28.00S,2022-01-06T03:28:14.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628989,93.38042049934296,41.42156862745098,1610612737,19,23,2022-01-06T03:28:19Z,1220000,-43.0,10.0,1,right,K. Huerter running Layup (2 PTS),[1628989],1610612737.0,ATL,running,,,Huerter,K. Huerter,,,,,4.4,Made,,,,,,,,,,,,,2.0,,,,,
123,PT03M13.00S,2022-01-06T03:28:27.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,12.959921156373195,50.0,1610612758,19,23,2022-01-06T03:28:33Z,1230000,0.0,69.0,1,left,MISS D. Fox 6' fadeaway Shot,[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,6.93,Missed,,,,,,,,,,,,,,,,,,
124,PT03M10.00S,2022-01-06T03:28:30.9Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,19,23,2022-01-06T03:28:33Z,1240000,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,123.0,2.0,2.0,0.0,,,,,,,,,,,,,,
125,PT03M03.00S,2022-01-06T03:28:38.2Z,1,REGULAR,2pt,Jump Shot,[],101150,88.25558475689881,33.57843137254902,1610612737,19,23,2022-01-06T03:32:37Z,1250000,-82.0,58.0,1,right,MISS L. Williams 10' driving floating Shot,[101150],1610612737.0,ATL,driving floating,,,Williams,L. Williams,,,,,10.05,Missed,,,,,,,,,,,,,,,,,,
126,PT03M00.00S,2022-01-06T03:28:41.2Z,1,REGULAR,rebound,offensive,[],101150,,,1610612737,19,23,2022-01-06T03:32:37Z,1260000,,,0,,L. Williams REBOUND (Off:1 Def:0),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,125.0,1.0,0.0,1.0,,,,,,,,,,,,,,
127,PT02M57.00S,2022-01-06T03:28:44.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628989,72.61826544021025,79.16666666666666,1610612737,19,26,2022-01-06T03:28:47Z,1270000,146.0,205.0,1,right,K. Huerter 25' 3PT  (5 PTS) (L. Williams 1 AST),"[1628989, 101150]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,25.15,Made,,,,,,,,,,,,,5.0,L. Williams,101150.0,1.0,,
129,PT02M47.00S,2022-01-06T03:28:53.8Z,1,REGULAR,3pt,Jump Shot,[],1630558,32.40801576872536,59.55882352941176,1610612758,19,26,2022-01-06T03:33:29Z,1290000,-48.0,252.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,
130,PT02M43.00S,2022-01-06T03:28:57.8Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612737,19,26,2022-01-06T03:28:59Z,1300000,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,,
131,PT02M39.00S,2022-01-06T03:29:03.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,88.38699080157687,56.372549019607845,1610612737,19,26,2022-01-06T03:29:10Z,1310000,32.0,57.0,1,right,MISS O. Okongwu 6' Hook,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,6.51,Missed,,,,,,,,,,,,,,,,,,
132,PT02M36.00S,2022-01-06T03:29:06.0Z,1,REGULAR,rebound,defensive,[],203090,,,1610612758,19,26,2022-01-06T03:29:10Z,1320000,,,0,,M. Harkless REBOUND (Off:0 Def:1),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,
133,PT02M28.00S,2022-01-06T03:29:13.1Z,1,REGULAR,turnover,bad pass,[],1630558,,,1610612758,19,26,2022-01-06T03:29:18Z,1330000,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1630558, 1626153]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,1.0,Wright,1626153.0,,,,,,,,,,,
134,PT02M28.00S,2022-01-06T03:29:13.1Z,1,REGULAR,steal,,[],1626153,,,1610612737,19,26,2022-01-06T03:29:16Z,1340000,,,0,,D. Wright STEAL (1 STL),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M04.00S,2022-01-06T03:29:37.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628989,75.50919842312747,59.55882352941176,1610612737,19,28,2022-01-06T03:29:41Z,1350000,48.0,178.0,1,right,K. Huerter 18' step back Jump Shot (7 PTS),[1628989],1610612737.0,ATL,step back,,,Huerter,K. Huerter,,,,,18.4,Made,,,,,,,,,,,,,7.0,,,,,
136,PT01M46.00S,2022-01-06T03:29:54.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,6.521024967148489,39.705882352941174,1610612758,19,28,2022-01-06T03:30:00Z,1360000,51.0,9.0,1,left,MISS D. Mitchell driving Layup,[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,5.22,Missed,,,,,,,,,,,,,,,,,,
137,PT01M44.00S,2022-01-06T03:29:56.6Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612737,19,28,2022-01-06T03:30:00Z,1370000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,,,
138,PT01M41.00S,2022-01-06T03:30:00.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,71.04139290407359,21.813725490196077,1610612737,19,28,2022-01-06T03:30:08Z,1380000,-141.0,220.0,1,right,MISS K. Huerter 26' pullup 3PT,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,
139,PT01M38.00S,2022-01-06T03:30:03.1Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612758,19,28,2022-01-06T03:30:08Z,1390000,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,,,
140,PT01M28.00S,2022-01-06T03:30:13.6Z,1,REGULAR,3pt,Jump Shot,[],1627741,32.53942181340342,48.28431372549019,1610612758,22,28,2022-01-06T03:30:18Z,1400000,9.0,253.0,1,left,B. Hield 25' 3PT  (6 PTS) (A. Len 1 AST),"[1627741, 203458]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,25.35,Made,,,,,,,,,,,,,6.0,A. Len,203458.0,1.0,,
142,PT01M19.00S,2022-01-06T03:30:27.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,22,28,2022-01-06T03:30:27Z,1420000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M19.00S,2022-01-06T03:32:56.8Z,1,REGULAR,substitution,out,[],1628368,,,1610612737,22,28,2022-01-06T03:33:32Z,1430000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M19.00S,2022-01-06T03:32:56.8Z,1,REGULAR,substitution,out,[],203458,,,1610612737,22,28,2022-01-06T03:33:32Z,1440000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M19.00S,2022-01-06T03:32:56.8Z,1,REGULAR,substitution,out,[],1626153,,,1610612737,22,28,2022-01-06T03:33:32Z,1450000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M19.00S,2022-01-06T03:32:56.8Z,1,REGULAR,substitution,in,[],1630169,,,1610612737,22,28,2022-01-06T03:33:32Z,1460000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M19.00S,2022-01-06T03:32:56.8Z,1,REGULAR,substitution,in,[],202684,,,1610612737,22,28,2022-01-06T03:33:32Z,1470000,,,0,,SUB in: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M19.00S,2022-01-06T03:32:56.8Z,1,REGULAR,substitution,in,[],1627789,,,1610612737,22,28,2022-01-06T03:33:32Z,1480000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M11.00S,2022-01-06T03:33:43.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,93.24901445466492,50.49019607843137,1610612737,22,30,2022-01-06T03:33:48Z,1490000,2.0,11.0,1,right,O. Okongwu alley-oop DUNK (2 PTS) (L. Williams 2 AST),"[1630168, 101150]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,1.13,Made,,,,,,,,,,,,,2.0,L. Williams,101150.0,2.0,,
151,PT00M56.10S,2022-01-06T03:34:02.4Z,1,REGULAR,foul,personal,['3freethrow'],1628989,,,1610612758,22,30,2022-01-06T03:34:24Z,1510000,,,0,,K. Huerter shooting personal FOUL (1 PF) (Hield 3 FT),"[1628989, 1627741]",1610612737.0,ATL,shooting,,,Huerter,K. Huerter,,,,,,,,,,,,,,1627962.0,1.0,0.0,Hield,1627741.0,,,,,,
153,PT00M56.10S,2022-01-06T03:34:33.3Z,1,REGULAR,freethrow,1 of 3,[],1627741,,,1610612758,23,30,2022-01-06T03:34:33Z,1530000,,,0,,B. Hield Free Throw 1 of 3 (7 PTS),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
154,PT00M56.10S,2022-01-06T03:34:48.2Z,1,REGULAR,freethrow,2 of 3,[],1627741,,,1610612758,23,30,2022-01-06T03:34:48Z,1540000,,,0,,MISS B. Hield Free Throw 2 of 3,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,Missed,,,,,,,,,,,,,,,,,,
155,PT00M56.10S,2022-01-06T03:34:48.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,23,30,2022-01-06T03:34:48Z,1550000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,154.0,,,,,,,,,,,,,,,,,
156,PT00M56.10S,2022-01-06T03:35:05.9Z,1,REGULAR,freethrow,3 of 3,[],1627741,,,1610612758,24,30,2022-01-06T03:35:05Z,1560000,,,0,,B. Hield Free Throw 3 of 3 (8 PTS),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
157,PT00M37.80S,2022-01-06T03:35:25.6Z,1,REGULAR,3pt,Jump Shot,[],101150,75.90341655716163,11.029411764705882,1610612737,24,30,2022-01-06T03:35:33Z,1570000,-195.0,174.0,1,right,MISS L. Williams 26' pullup 3PT,[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,
158,PT00M32.00S,2022-01-06T03:35:31.4Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612758,24,30,2022-01-06T03:35:33Z,1580000,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,157.0,2.0,2.0,0.0,,,,,,,,,,,,,,
159,PT00M21.70S,2022-01-06T03:35:41.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,8.886333771353483,45.34313725490196,1610612758,24,30,2022-01-06T03:35:46Z,1590000,23.0,31.0,1,left,MISS D. Mitchell driving Layup,[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,3.88,Missed,,,,,,,,,,,,,,,,,,
160,PT00M19.40S,2022-01-06T03:35:44.0Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612737,24,30,2022-01-06T03:35:44Z,1600000,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,159.0,2.0,2.0,0.0,,,,,,,,,,,,,,
161,PT00M16.00S,2022-01-06T03:35:47.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],101150,92.72339027595268,3.9215686274509802,1610612737,24,33,2022-01-06T03:38:13Z,1610000,-230.0,16.0,1,right,L. Williams 3PT running (3 PTS) (K. Huerter 2 AST),"[101150, 1628989]",1610612737.0,ATL,running,,,Williams,L. Williams,,,,,23.09,Made,,,,,,,,,,,,,3.0,K. Huerter,1628989.0,2.0,,
163,PT00M03.00S,2022-01-06T03:36:09.2Z,1,REGULAR,2pt,Jump Shot,[],1627741,16.376478318002626,87.99019607843137,1610612758,24,33,2022-01-06T03:39:55Z,1622500,-190.0,101.0,1,left,MISS B. Hield 21' step back Shot,[1627741],1610612758.0,SAC,step back,,,Hield,B. Hield,,,,,21.54,Missed,,,,,,,,,,,,,,,,,,
164,PT00M01.00S,2022-01-06T03:36:11.2Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612737,24,33,2022-01-06T03:39:55Z,1623750,,,0,,K. Huerter REBOUND (Off:0 Def:3),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,163.0,3.0,3.0,0.0,,,,,,,,,,,,,,
165,PT00M00.00S,2022-01-06T03:36:16.0Z,1,REGULAR,3pt,Jump Shot,[],1628989,23.866622864651774,50.245098039215684,1610612737,24,33,2022-01-06T03:39:52Z,1625000,1.0,663.0,1,right,MISS K. Huerter 66' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,66.32,Missed,,,,,,,,,,,,,,,,,,
166,PT00M00.00S,2022-01-06T03:36:16.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,24,33,2022-01-06T03:39:52Z,1627500,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,
167,PT00M00.00S,2022-01-06T03:36:20.1Z,1,REGULAR,period,end,[],0,,,1610612737,24,33,2022-01-06T03:36:20Z,1670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-01-06T03:38:54.8Z,2,REGULAR,period,start,[],0,,,1610612758,24,33,2022-01-06T03:38:54Z,1680000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M47.00S,2022-01-06T03:39:06.8Z,2,REGULAR,3pt,Jump Shot,[],1630169,26.363337713534822,16.911764705882355,1610612758,27,33,2022-01-06T03:40:47Z,1690000,165.0,195.0,1,left,T. Haliburton 25' 3PT step back (5 PTS),[1630169],1610612758.0,SAC,step back,,,Haliburton,T. Haliburton,,,,,25.59,Made,,,,,,,,,,,,,5.0,,,,,
170,PT11M31.00S,2022-01-06T03:39:24.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,92.59198423127464,55.14705882352941,1610612737,27,33,2022-01-06T03:39:34Z,1700000,26.0,17.0,1,right,MISS C. Reddish driving Layup - blocked,"[1629629, 202684]",1610612737.0,ATL,driving,,,Reddish,C. Reddish,,,,,3.09,Missed,,,,,,,,,,,,,,,,,Thompson,202684.0
171,PT11M31.00S,2022-01-06T03:39:24.8Z,2,REGULAR,block,,[],202684,,,1610612737,27,33,2022-01-06T03:39:28Z,1710000,,,0,,T. Thompson BLOCK (1 BLK),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M31.00S,2022-01-06T03:39:24.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,27,33,2022-01-06T03:39:34Z,1720000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,170.0,,,,,,,,,,,,,,,,,
173,PT11M31.00S,2022-01-06T03:39:30.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,27,33,2022-01-06T03:39:30Z,1730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
