actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
274,PT03M06.00S,2021-11-09T03:53:28.9Z,2,REGULAR,block,,[],203109,,,1610612758,59,54,2021-11-09T03:53:31Z,2720000,,,0,,J. Crowder BLOCK (1 BLK),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M03.00S,2021-11-09T03:53:31.9Z,2,REGULAR,rebound,offensive,[],1627741,,,1610612758,59,54,2021-11-09T03:53:38Z,2730000,,,0,,B. Hield REBOUND (Off:1 Def:2),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,273.0,3.0,2.0,1.0,,,,,,,,,,,,,,
276,PT03M02.00S,2021-11-09T03:53:33.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627741,89.70105124835742,4.411764705882353,1610612758,59,54,2021-11-09T03:54:18Z,2740000,-228.0,44.0,1,right,MISS B. Hield 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,23.22,Missed,,,,,,,,,,,,,,,,,,,
277,PT02M58.00S,2021-11-09T03:53:37.6Z,2,REGULAR,rebound,offensive,[],1626158,,,1610612758,59,54,2021-11-09T03:54:18Z,2750000,,,0,,R. Holmes REBOUND (Off:2 Def:4),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,276.0,6.0,4.0,2.0,,,,,,,,,,,,,,
278,PT02M55.00S,2021-11-09T03:53:40.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628368,88.78120893561103,42.64705882352941,1610612758,59,54,2021-11-09T03:53:49Z,2760000,-37.0,53.0,1,right,MISS D. Fox 6' driving Layup - blocked,"[1628368, 1628969]",1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,6.45,Missed,,,,,,,,,,,,,,,Bridges,1628969.0,,,
279,PT02M55.00S,2021-11-09T03:53:40.8Z,2,REGULAR,block,,[],1628969,,,1610612758,59,54,2021-11-09T03:55:48Z,2770000,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M52.00S,2021-11-09T03:53:43.8Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,59,54,2021-11-09T03:53:49Z,2780000,,,0,,D. Booker REBOUND (Off:0 Def:6),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,278.0,6.0,6.0,0.0,,,,,,,,,,,,,,
281,PT02M47.00S,2021-11-09T03:53:49.0Z,2,REGULAR,3pt,Jump Shot,[],1626166,13.87976346911958,94.36274509803921,1610612756,59,57,2021-11-09T03:54:03Z,2790000,-222.0,78.0,1,left,C. Payne 3PT  (13 PTS) (D. Booker 2 AST),"[1626166, 1626164]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,23.51,Made,13.0,,,,,,,,,,,D. Booker,1626164.0,2.0,,,,,
283,PT02M25.00S,2021-11-09T03:54:10.2Z,2,REGULAR,2pt,Jump Shot,[],1628368,79.05716162943496,63.725490196078425,1610612758,61,57,2021-11-09T03:54:22Z,2810000,69.0,144.0,1,right,D. Fox 15' pullup Jump Shot (12 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,15.99,Made,12.0,,,,,,,,,,,,,,,,,,
284,PT02M13.00S,2021-11-09T03:54:22.1Z,2,REGULAR,3pt,Jump Shot,[],203109,28.203022339027594,19.852941176470587,1610612756,61,60,2021-11-09T03:54:28Z,2820000,151.0,213.0,1,left,J. Crowder 26' 3PT  (3 PTS) (C. Payne 2 AST),"[203109, 1626166]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,26.06,Made,3.0,,,,,,,,,,,C. Payne,1626166.0,2.0,,,,,
289,PT01M54.00S,2021-11-09T03:54:58.8Z,2,REGULAR,turnover,offensive goaltending,[],1629002,,,1610612758,61,60,2021-11-09T03:55:29Z,2870000,,,0,,C. Metu offensive goaltending TURNOVER (1 TO),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,1627962.0,,,,,1.0,,,,,,,,
290,PT01M54.00S,2021-11-09T03:55:21.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,61,60,2021-11-09T03:55:21Z,2880000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT01M54.00S,2021-11-09T03:56:08.5Z,2,REGULAR,substitution,out,[],1629002,,,1610612756,61,60,2021-11-09T03:58:03Z,2890000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT01M54.00S,2021-11-09T03:56:08.5Z,2,REGULAR,substitution,in,[],1629056,,,1610612756,61,60,2021-11-09T03:58:03Z,2900000,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M45.00S,2021-11-09T03:58:12.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203109,8.623521681997373,40.68627450980392,1610612756,61,60,2021-11-09T03:58:31Z,2910000,47.0,29.0,1,left,MISS J. Crowder driving Layup - blocked,"[203109, 1627741]",1610612756.0,PHX,driving,,,Crowder,J. Crowder,,,,,5.47,Missed,,,,,,,,,,,,,,,Hield,1627741.0,,,
296,PT01M45.00S,2021-11-09T03:58:12.9Z,2,REGULAR,block,,[],1627741,,,1610612756,61,60,2021-11-09T03:58:31Z,2915000,,,0,,B. Hield BLOCK (1 BLK),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M45.00S,2021-11-09T03:58:12.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,61,60,2021-11-09T03:58:31Z,2920000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,293.0,,,,,,,,,,,,,,,,,
295,PT01M44.00S,2021-11-09T03:58:20.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,61,60,2021-11-09T03:59:44Z,2930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M38.00S,2021-11-09T03:58:39.4Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1626166,8.229303547963205,69.6078431372549,1610612756,61,62,2021-11-09T03:58:49Z,2940000,-98.0,25.0,1,left,C. Payne 10' pullup bank Jump Shot (15 PTS) (J. Crowder 3 AST),"[1626166, 203109]",1610612756.0,PHX,pullup bank,,,Payne,C. Payne,,,,,10.11,Made,15.0,,,,,,,,,,,J. Crowder,203109.0,3.0,,,,,
299,PT01M16.00S,2021-11-09T03:59:03.0Z,2,REGULAR,foul,personal,['2freethrow'],203109,,,1610612758,61,62,2021-11-09T03:59:20Z,2960000,,,0,,J. Crowder shooting personal FOUL (1 PF) (Barnes 2 FT),"[203109, 203084]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,,201639.0,1.0,0.0,Barnes,203084.0,,,,,,,,,
301,PT01M16.00S,2021-11-09T03:59:29.4Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,62,62,2021-11-09T03:59:29Z,2980000,,,0,,H. Barnes Free Throw 1 of 2 (14 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
302,PT01M16.00S,2021-11-09T03:59:42.9Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,63,62,2021-11-09T03:59:42Z,2990000,,,0,,H. Barnes Free Throw 2 of 2 (15 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
303,PT01M03.00S,2021-11-09T03:59:56.7Z,2,REGULAR,3pt,Jump Shot,[],1628969,19.66162943495401,7.107843137254902,1610612756,63,65,2021-11-09T04:00:02Z,3000000,214.0,132.0,1,left,M. Bridges 25' 3PT  (7 PTS) (C. Payne 3 AST),"[1628969, 1626166]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,25.2,Made,7.0,,,,,,,,,,,C. Payne,1626166.0,3.0,,,,,
305,PT00M43.10S,2021-11-09T04:00:18.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,82.21090670170827,49.50980392156863,1610612758,63,65,2021-11-09T04:00:24Z,3020000,-2.0,115.0,1,right,MISS R. Holmes 11' Jump Shot,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,11.47,Missed,,,,,,,,,,,,,,,,,,,
306,PT00M41.00S,2021-11-09T04:00:20.4Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612756,63,65,2021-11-09T04:00:24Z,3030000,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,305.0,1.0,1.0,0.0,,,,,,,,,,,,,,
307,PT00M33.60S,2021-11-09T04:00:28.9Z,2,REGULAR,foul,personal,['2freethrow'],1629056,,,1610612756,63,65,2021-11-09T04:00:40Z,3040000,,,0,,T. Davis shooting personal FOUL (1 PF) (Payne 2 FT),"[1629056, 1626166]",1610612758.0,SAC,shooting,,,Davis,T. Davis,,,,,,,,,,,,1628172.0,1.0,0.0,Payne,1626166.0,,,,,,,,,
309,PT00M33.60S,2021-11-09T04:01:02.6Z,2,REGULAR,freethrow,1 of 2,[],1626166,,,1610612756,63,66,2021-11-09T04:01:02Z,3060000,,,0,,C. Payne Free Throw 1 of 2 (16 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
310,PT00M33.60S,2021-11-09T04:01:24.6Z,2,REGULAR,freethrow,2 of 2,[],1626166,,,1610612756,63,67,2021-11-09T04:01:24Z,3070000,,,0,,C. Payne Free Throw 2 of 2 (17 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
311,PT00M28.20S,2021-11-09T04:01:31.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203109,,,1610612758,63,67,2021-11-09T04:04:01Z,3080000,,,0,,J. Crowder flagrant-type-1 personal FOUL (2 PF) (Holmes 2 FT),"[203109, 1626158]",1610612756.0,PHX,flagrant-type-1,,,Crowder,J. Crowder,,,,,,,,,,,,1628172.0,2.0,0.0,Holmes,1626158.0,,,,,,,,,
313,PT00M28.20S,2021-11-09T04:02:11.8Z,2,REGULAR,instantreplay,request,[],0,,,1610612758,63,67,2021-11-09T04:03:54Z,3100000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,201639.0,,,,,,,,,,,,,Common Foul to Flagrant 1
314,PT00M28.20S,2021-11-09T04:04:41.8Z,2,REGULAR,freethrow,1 of 2,[],1626158,,,1610612758,64,67,2021-11-09T04:05:08Z,3110000,,,0,,R. Holmes flagrant Free Throw 1 of 2 (5 PTS),[1626158],1610612758.0,SAC,flagrant,,,Holmes,R. Holmes,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
315,PT00M28.20S,2021-11-09T04:04:41.8Z,2,REGULAR,freethrow,2 of 2,[],1626158,,,1610612758,64,67,2021-11-09T04:05:08Z,3120000,,,0,,MISS R. Holmes flagrant Free Throw 2 of 2,[1626158],1610612758.0,SAC,flagrant,,,Holmes,R. Holmes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
316,PT00M28.20S,2021-11-09T04:04:41.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,64,67,2021-11-09T04:05:08Z,3130000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,315.0,,,,,,,,,,,,,,,,,
317,PT00M09.50S,2021-11-09T04:05:27.2Z,2,REGULAR,turnover,lost ball,[],1628368,,,1610612758,64,67,2021-11-09T04:06:55Z,3140000,,,0,,D. Fox lost ball TURNOVER (2 TO),"[1628368, 1626164]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,2.0,,,,,,Booker,1626164.0,
318,PT00M09.50S,2021-11-09T04:05:27.2Z,2,REGULAR,steal,,[],1626164,,,1610612756,64,67,2021-11-09T04:05:30Z,3150000,,,0,,D. Booker STEAL (2 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M05.10S,2021-11-09T04:05:32.9Z,2,REGULAR,turnover,out-of-bounds,[],1626164,,,1610612756,64,67,2021-11-09T04:05:46Z,3160000,,,0,,D. Booker bad pass out-of-bounds TURNOVER (4 TO),[1626164],1610612756.0,PHX,bad pass,,,Booker,D. Booker,,,,,,,,,,,,1627962.0,,,,,4.0,,,,,,,,
321,PT00M00.00S,2021-11-09T04:06:28.4Z,2,REGULAR,period,end,[],0,,,1610612758,64,67,2021-11-09T04:06:28Z,3180000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2021-11-09T04:20:21.2Z,3,REGULAR,substitution,out,['startperiod'],1629056,,,1610612758,64,67,2021-11-09T04:21:31Z,3190000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2021-11-09T04:20:21.2Z,3,REGULAR,substitution,out,['startperiod'],1626166,,,1610612758,64,67,2021-11-09T04:21:31Z,3200000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2021-11-09T04:20:21.2Z,3,REGULAR,substitution,in,['startperiod'],203090,,,1610612758,64,67,2021-11-09T04:21:31Z,3210000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2021-11-09T04:20:21.2Z,3,REGULAR,substitution,in,['startperiod'],101108,,,1610612758,64,67,2021-11-09T04:21:31Z,3220000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2021-11-09T04:21:49.3Z,3,REGULAR,period,start,[],0,,,1610612758,64,67,2021-11-09T04:21:49Z,3230000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT11M42.00S,2021-11-09T04:22:06.5Z,3,REGULAR,turnover,bad pass,[],1626158,,,1610612758,64,67,2021-11-09T04:22:11Z,3240000,,,0,,R. Holmes bad pass TURNOVER (2 TO),"[1626158, 101108]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,2.0,,,,,,Paul,101108.0,
328,PT11M42.00S,2021-11-09T04:22:06.5Z,3,REGULAR,steal,,[],101108,,,1610612756,64,67,2021-11-09T04:22:08Z,3250000,,,0,,C. Paul STEAL (2 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT11M34.00S,2021-11-09T04:22:14.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,81.02825229960578,70.09803921568627,1610612756,64,67,2021-11-09T04:22:22Z,3260000,100.0,126.0,1,right,MISS D. Booker 16' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,16.1,Missed,,,,,,,,,,,,,,,,,,,
330,PT11M30.00S,2021-11-09T04:22:18.7Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612758,64,67,2021-11-09T04:22:22Z,3270000,,,0,,B. Hield REBOUND (Off:1 Def:3),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,329.0,4.0,3.0,1.0,,,,,,,,,,,,,,
331,PT11M21.00S,2021-11-09T04:22:27.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,18.2161629434954,58.82352941176471,1610612758,64,67,2021-11-09T04:22:35Z,3280000,-44.0,119.0,1,left,MISS D. Fox 12' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,12.66,Missed,,,,,,,,,,,,,,,,,,,
332,PT11M17.00S,2021-11-09T04:22:31.7Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,64,67,2021-11-09T04:22:35Z,3290000,,,0,,J. Crowder REBOUND (Off:0 Def:1),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,331.0,1.0,1.0,0.0,,,,,,,,,,,,,,
333,PT11M07.00S,2021-11-09T04:22:40.9Z,3,REGULAR,2pt,Jump Shot,[],101108,89.30683311432325,69.36274509803921,1610612756,64,67,2021-11-09T04:22:47Z,3300000,97.0,48.0,1,right,MISS C. Paul 10' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,10.8,Missed,,,,,,,,,,,,,,,,,,,
334,PT11M04.00S,2021-11-09T04:22:43.9Z,3,REGULAR,rebound,defensive,[],203090,,,1610612758,64,67,2021-11-09T04:22:47Z,3310000,,,0,,M. Harkless REBOUND (Off:0 Def:1),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,333.0,1.0,1.0,0.0,,,,,,,,,,,,,,
335,PT10M58.00S,2021-11-09T04:22:50.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,34.773324572930356,35.294117647058826,1610612758,64,67,2021-11-09T04:22:58Z,3320000,74.0,274.0,1,left,MISS B. Hield 28' pullup 3PT,[1627741],1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,28.41,Missed,,,,,,,,,,,,,,,,,,,
336,PT10M54.00S,2021-11-09T04:22:54.6Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,64,67,2021-11-09T04:22:58Z,3330000,,,0,,J. McGee REBOUND (Off:0 Def:4),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,335.0,4.0,4.0,0.0,,,,,,,,,,,,,,
337,PT10M51.00S,2021-11-09T04:23:04.5Z,3,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612756,64,67,2021-11-09T04:23:12Z,3340000,,,0,,B. Hield shooting personal FOUL (1 PF) (Bridges 2 FT),"[1627741, 1628969]",1610612758.0,SAC,shooting,,,Hield,B. Hield,,,,,,,,,,,,1628172.0,1.0,0.0,Bridges,1628969.0,,,,,,,,,
339,PT10M51.00S,2021-11-09T04:23:24.9Z,3,REGULAR,freethrow,1 of 2,[],1628969,,,1610612756,64,68,2021-11-09T04:23:24Z,3360000,,,0,,M. Bridges Free Throw 1 of 2 (8 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
340,PT10M51.00S,2021-11-09T04:23:39.3Z,3,REGULAR,freethrow,2 of 2,[],1628969,,,1610612756,64,69,2021-11-09T04:23:39Z,3370000,,,0,,M. Bridges Free Throw 2 of 2 (9 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
341,PT10M27.00S,2021-11-09T04:24:04.9Z,3,REGULAR,3pt,Jump Shot,[],1627741,32.40801576872536,57.35294117647059,1610612758,64,69,2021-11-09T04:24:10Z,3380000,-37.0,252.0,1,left,MISS B. Hield 25' pullup 3PT,[1627741],1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
342,PT10M23.00S,2021-11-09T04:24:08.9Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,64,69,2021-11-09T04:24:10Z,3390000,,,0,,D. Booker REBOUND (Off:0 Def:7),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,341.0,7.0,7.0,0.0,,,,,,,,,,,,,,
343,PT10M07.00S,2021-11-09T04:24:24.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201580,89.17542706964521,49.50980392156863,1610612756,64,71,2021-11-09T04:24:33Z,3400000,-2.0,49.0,1,right,J. McGee turnaround Jump Shot (2 PTS),[201580],1610612756.0,PHX,turnaround,,,McGee,J. McGee,,,,,4.94,Made,2.0,,,,,,,,,,,,,,,,,,
344,PT09M58.00S,2021-11-09T04:24:34.1Z,3,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612758,64,71,2021-11-09T04:24:43Z,3410000,,,0,,D. Fox bad pass out-of-bounds TURNOVER (3 TO),[1628368],1610612758.0,SAC,bad pass,,,Fox,D. Fox,,,,,,,,,,,,201639.0,,,,,3.0,,,,,,,,
345,PT09M49.00S,2021-11-09T04:24:47.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628969,89.96386333771353,59.80392156862745,1610612756,64,73,2021-11-09T04:24:54Z,3420000,49.0,42.0,1,right,M. Bridges 6' cutting Layup (11 PTS) (C. Paul 4 AST),"[1628969, 101108]",1610612756.0,PHX,cutting,,,Bridges,M. Bridges,,,,,6.44,Made,11.0,,,,,,,,,,,C. Paul,101108.0,4.0,,,,,
347,PT09M49.00S,2021-11-09T04:24:50.8Z,3,REGULAR,foul,personal,['1freethrow'],203084,,,1610612756,64,73,2021-11-09T04:25:03Z,3440000,,,0,,H. Barnes shooting personal FOUL (1 PF) (Bridges 1 FT),"[203084, 1628969]",1610612758.0,SAC,shooting,,,Barnes,H. Barnes,,,,,,,,,,,,201639.0,1.0,0.0,Bridges,1628969.0,,,,,,,,,
349,PT09M49.00S,2021-11-09T04:25:02.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,64,73,2021-11-09T04:28:18Z,3460000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT09M49.00S,2021-11-09T04:26:29.0Z,3,REGULAR,substitution,out,[],1626158,,,1610612756,64,73,2021-11-09T04:28:18Z,3470000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT09M49.00S,2021-11-09T04:26:29.0Z,3,REGULAR,substitution,out,[],203090,,,1610612756,64,73,2021-11-09T04:28:18Z,3480000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT09M49.00S,2021-11-09T04:26:29.0Z,3,REGULAR,substitution,in,[],203458,,,1610612756,64,73,2021-11-09T04:28:18Z,3490000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT09M49.00S,2021-11-09T04:26:29.0Z,3,REGULAR,substitution,in,[],1630558,,,1610612756,64,73,2021-11-09T04:28:18Z,3500000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT09M49.00S,2021-11-09T04:28:00.9Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628969,,,1610612756,64,74,2021-11-09T04:28:00Z,3510000,,,0,,M. Bridges Free Throw 1 of 1 (12 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
355,PT09M38.00S,2021-11-09T04:28:14.5Z,3,REGULAR,2pt,Jump Shot,[],1628368,21.107095926412615,69.6078431372549,1610612758,64,74,2021-11-09T04:28:20Z,3520000,-98.0,146.0,1,left,MISS D. Fox 17' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,17.58,Missed,,,,,,,,,,,,,,,,,,,
356,PT09M34.00S,2021-11-09T04:28:18.5Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,64,74,2021-11-09T04:28:20Z,3530000,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,355.0,2.0,1.0,1.0,,,,,,,,,,,,,,
357,PT09M22.00S,2021-11-09T04:28:29.1Z,3,REGULAR,3pt,Jump Shot,[],203109,71.82982917214193,79.41176470588235,1610612756,64,74,2021-11-09T04:28:35Z,3540000,147.0,212.0,1,right,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,,
358,PT09M19.00S,2021-11-09T04:28:32.1Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612758,64,74,2021-11-09T04:28:35Z,3550000,,,0,,B. Hield REBOUND (Off:1 Def:4),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,357.0,5.0,4.0,1.0,,,,,,,,,,,,,,
359,PT09M11.00S,2021-11-09T04:28:41.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203458,10.33180026281209,42.64705882352941,1610612758,64,74,2021-11-09T04:28:51Z,3560000,37.0,45.0,1,left,MISS A. Len bank Hook,[203458],1610612758.0,SAC,bank,,,Len,A. Len,,,,,5.78,Missed,,,,,,,,,,,,,,,,,,,
360,PT09M09.00S,2021-11-09T04:28:43.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,64,74,2021-11-09T04:28:51Z,3570000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,
361,PT09M09.00S,2021-11-09T04:28:48.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,64,74,2021-11-09T04:28:48Z,3580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT08M56.00S,2021-11-09T04:29:01.8Z,3,REGULAR,2pt,Jump Shot,[],1626164,80.1084099868594,71.81372549019608,1610612756,64,74,2021-11-09T04:29:08Z,3590000,109.0,134.0,1,right,MISS D. Booker 17' Jump Shot,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,17.32,Missed,,,,,,,,,,,,,,,,,,,
363,PT08M52.00S,2021-11-09T04:29:05.8Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612758,64,74,2021-11-09T04:29:08Z,3600000,,,0,,B. Hield REBOUND (Off:1 Def:5),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,362.0,6.0,5.0,1.0,,,,,,,,,,,,,,
364,PT08M48.00S,2021-11-09T04:29:10.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,8.229303547963205,54.41176470588235,1610612758,64,74,2021-11-09T04:29:24Z,3610000,-22.0,25.0,1,left,MISS D. Fox Layup - blocked,"[1628368, 201580]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,3.33,Missed,,,,,,,,,,,,,,,McGee,201580.0,,,
