actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
367,PT08M59.00S,2022-01-01T00:24:35.7Z,3,REGULAR,2pt,Jump Shot,[],1628973,6.258212877792378,68.13725490196079,1610612742,67,69,2022-01-01T00:24:39Z,3630000,-91.0,6.0,1,left,J. Brunson 9' pullup Jump Shot (15 PTS),[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,,,,,,Made,15.0,9.09,,,,,,,,,,,,
368,PT08M44.00S,2022-01-01T00:24:50.4Z,3,REGULAR,2pt,Jump Shot,[],203084,76.16622864651774,51.225490196078425,1610612758,67,69,2022-01-01T00:24:55Z,3640000,6.0,172.0,1,right,MISS H. Barnes 17' pullup Shot,[203084],1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,,,,,,Missed,,17.16,,,,,,,,,,,,
369,PT08M40.00S,2022-01-01T00:24:54.4Z,3,REGULAR,rebound,defensive,[],204001,,,1610612742,67,69,2022-01-01T00:24:55Z,3650000,,,0,,K. Porzingis REBOUND (Off:3 Def:3),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,368.0,6.0,3.0,3.0,,,,,
370,PT08M25.00S,2022-01-01T00:25:12.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203939,10.5946123521682,49.01960784313725,1610612742,67,69,2022-01-01T00:25:29Z,3660000,5.0,47.0,1,left,MISS D. Powell driving Layup - blocked,"[203939, 1626158]",1610612742.0,DAL,driving,,,Powell,D. Powell,,,,,,,,,,Missed,,4.74,,,,,,,,,,,Holmes,1626158.0
371,PT08M25.00S,2022-01-01T00:25:12.9Z,3,REGULAR,block,,[],1626158,,,1610612742,67,69,2022-01-01T00:25:45Z,3670000,,,0,,R. Holmes BLOCK (2 BLK),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
372,PT08M25.00S,2022-01-01T00:25:12.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,67,69,2022-01-01T00:25:29Z,3680000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,370.0,,,,,,,,
373,PT08M25.00S,2022-01-01T00:25:18.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,67,69,2022-01-01T00:25:18Z,3690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT08M23.00S,2022-01-01T00:25:33.1Z,3,REGULAR,foul,offensive,[],203939,,,1610612742,67,69,2022-01-01T00:25:41Z,3700000,,,0,,D. Powell offensive FOUL (1 PF),"[203939, 1628368]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,202007.0,1.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
376,PT08M23.00S,2022-01-01T00:25:33.1Z,3,REGULAR,turnover,offensive foul,[],203939,,,1610612742,67,69,2022-01-01T00:25:33Z,3720000,,,0,,D. Powell offensive foul TURNOVER (1 TO),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,202007.0,,,,,,,,,,,,,,,1.0,,,,
377,PT08M14.00S,2022-01-01T00:25:51.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628963,93.51182654402102,3.6764705882352944,1610612758,67,69,2022-01-01T00:25:56Z,3730000,-232.0,8.0,1,right,MISS M. Bagley III 3PT,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,Missed,,23.18,,,,,,,,,,,,
378,PT08M12.00S,2022-01-01T00:25:53.6Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612742,67,69,2022-01-01T00:26:01Z,3740000,,,0,,J. Brunson REBOUND (Off:1 Def:2),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,377.0,3.0,2.0,1.0,,,,,
379,PT08M05.00S,2022-01-01T00:26:05.1Z,3,REGULAR,foul,personal,['2freethrow'],1628963,,,1610612742,67,69,2022-01-01T00:26:17Z,3750000,,,0,,M. Bagley III shooting personal FOUL (3 PF) (Porzingis 2 FT),"[1628963, 204001]",1610612758.0,SAC,shooting,,,Bagley III,M. Bagley III,,,,,1629175.0,3.0,0.0,Porzingis,204001.0,,,,,,,,,,,,,,,
381,PT08M05.00S,2022-01-01T00:26:24.1Z,3,REGULAR,freethrow,1 of 2,[],204001,,,1610612742,67,70,2022-01-01T00:26:24Z,3770000,,,0,,K. Porzingis Free Throw 1 of 2 (16 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
382,PT08M05.00S,2022-01-01T00:26:41.8Z,3,REGULAR,freethrow,2 of 2,[],204001,,,1610612742,67,71,2022-01-01T00:26:41Z,3780000,,,0,,K. Porzingis Free Throw 2 of 2 (17 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
383,PT07M54.00S,2022-01-01T00:26:57.9Z,3,REGULAR,turnover,out-of-bounds,[],1626158,,,1610612758,67,71,2022-01-01T00:27:05Z,3790000,,,0,,R. Holmes bad pass out-of-bounds TURNOVER (2 TO),[1626158],1610612758.0,SAC,bad pass,,,Holmes,R. Holmes,,,,,1629175.0,,,,,,,,,,,,,,,2.0,,,,
384,PT07M42.00S,2022-01-01T00:27:18.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203939,5.732588699080158,49.50980392156863,1610612742,67,73,2022-01-01T00:27:23Z,3800000,2.0,1.0,1,left,D. Powell cutting DUNK (5 PTS) (J. Brunson 3 AST),"[203939, 1628973]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,,,,,,Made,5.0,0.29,J. Brunson,1628973.0,3.0,,,,,,,,,
386,PT07M25.00S,2022-01-01T00:27:35.0Z,3,REGULAR,2pt,Jump Shot,[],1628368,78.40013140604468,42.15686274509804,1610612758,67,73,2022-01-01T00:27:39Z,3820000,-39.0,151.0,1,right,MISS D. Fox 15' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,,,,,,Missed,,15.55,,,,,,,,,,,,
387,PT07M22.00S,2022-01-01T00:27:37.4Z,3,REGULAR,rebound,offensive,[],1628963,,,1610612758,67,73,2022-01-01T00:27:37Z,3830000,,,0,,M. Bagley III REBOUND (Off:2 Def:1),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,386.0,3.0,1.0,2.0,,,,,
388,PT07M19.00S,2022-01-01T00:27:41.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203084,93.51182654402102,2.941176470588235,1610612758,67,73,2022-01-01T00:27:47Z,3840000,-235.0,8.0,1,right,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,Missed,,23.55,,,,,,,,,,,,
389,PT07M16.00S,2022-01-01T00:27:44.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,67,73,2022-01-01T00:27:47Z,3850000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,388.0,,,,,,,,
390,PT07M16.00S,2022-01-01T00:27:48.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,67,73,2022-01-01T00:27:48Z,3860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M59.00S,2022-01-01T00:28:14.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,6.1268068331143235,48.529411764705884,1610612742,67,75,2022-01-01T00:28:19Z,3870000,7.0,5.0,1,left,D. Powell alley-oop DUNK (7 PTS) (R. Bullock 2 AST),"[203939, 203493]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,,,,,,Made,7.0,0.9,R. Bullock,203493.0,2.0,,,,,,,,,
393,PT06M58.00S,2022-01-01T00:28:20.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,67,75,2022-01-01T00:28:20Z,3890000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M58.00S,2022-01-01T00:30:24.1Z,3,REGULAR,substitution,out,[],1630169,,,1610612758,67,75,2022-01-01T00:31:15Z,3900000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M58.00S,2022-01-01T00:30:24.1Z,3,REGULAR,substitution,out,[],1626158,,,1610612758,67,75,2022-01-01T00:31:15Z,3910000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M58.00S,2022-01-01T00:30:24.1Z,3,REGULAR,substitution,out,[],1628963,,,1610612758,67,75,2022-01-01T00:31:15Z,3920000,,,0,,SUB out: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M58.00S,2022-01-01T00:30:24.1Z,3,REGULAR,substitution,in,[],1627745,,,1610612758,67,75,2022-01-01T00:31:15Z,3930000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M58.00S,2022-01-01T00:30:24.1Z,3,REGULAR,substitution,in,[],1629002,,,1610612758,67,75,2022-01-01T00:31:15Z,3940000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M58.00S,2022-01-01T00:30:24.1Z,3,REGULAR,substitution,in,[],1627741,,,1610612758,67,75,2022-01-01T00:31:15Z,3950000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M48.00S,2022-01-01T00:31:26.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,86.67871222076215,38.970588235294116,1610612758,67,75,2022-01-01T00:31:32Z,3960000,-55.0,73.0,1,right,MISS D. Fox 9' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,,,,,,Missed,,9.12,,,,,,,,,,,,
401,PT06M43.00S,2022-01-01T00:31:30.9Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612742,67,75,2022-01-01T00:31:30Z,3970000,,,0,,J. Brunson REBOUND (Off:1 Def:3),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,400.0,4.0,3.0,1.0,,,,,
402,PT06M41.00S,2022-01-01T00:31:33.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203939,6.258212877792378,48.28431372549019,1610612742,67,77,2022-01-01T00:31:41Z,3980000,9.0,6.0,1,left,D. Powell running DUNK (9 PTS) (R. Bullock 3 AST),"[203939, 203493]",1610612742.0,DAL,running,,,Powell,D. Powell,,,,,,,,,,Made,9.0,1.07,R. Bullock,203493.0,3.0,,,,,,,,,
404,PT06M22.00S,2022-01-01T00:31:52.1Z,3,REGULAR,turnover,bad pass,[],1627741,,,1610612758,67,77,2022-01-01T00:31:59Z,4000000,,,0,,B. Hield bad pass TURNOVER (2 TO),"[1627741, 203939]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,2.0,Powell,203939.0,,
405,PT06M22.00S,2022-01-01T00:31:52.1Z,3,REGULAR,steal,,[],203939,,,1610612742,67,77,2022-01-01T00:31:54Z,4010000,,,0,,D. Powell STEAL (1 STL),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M17.00S,2022-01-01T00:31:56.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203939,6.389618922470433,48.77450980392157,1610612742,67,79,2022-01-01T00:32:06Z,4020000,6.0,8.0,1,left,D. Powell running alley-oop DUNK (11 PTS) (J. Brunson 4 AST),"[203939, 1628973]",1610612742.0,DAL,running alley-oop,,,Powell,D. Powell,,,,,,,,,,Made,11.0,0.97,J. Brunson,1628973.0,4.0,,,,,,,,,
408,PT06M01.00S,2022-01-01T00:32:15.2Z,3,REGULAR,foul,personal,['2freethrow'],203939,,,1610612758,67,79,2022-01-01T00:32:37Z,4040000,,,0,,D. Powell shooting personal FOUL (2 PF) (Barnes 2 FT),"[203939, 203084]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,202007.0,2.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,
410,PT06M01.00S,2022-01-01T00:32:40.3Z,3,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,68,79,2022-01-01T00:32:40Z,4060000,,,0,,H. Barnes Free Throw 1 of 2 (10 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
411,PT06M01.00S,2022-01-01T00:32:56.5Z,3,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,69,79,2022-01-01T00:32:56Z,4070000,,,0,,H. Barnes Free Throw 2 of 2 (11 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
412,PT05M49.00S,2022-01-01T00:33:14.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203939,6.389618922470433,40.19607843137255,1610612742,69,79,2022-01-01T00:33:19Z,4080000,49.0,8.0,1,left,MISS D. Powell bank Shot,[203939],1610612742.0,DAL,bank,,,Powell,D. Powell,,,,,,,,,,Missed,,4.96,,,,,,,,,,,,
413,PT05M47.00S,2022-01-01T00:33:16.2Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,69,79,2022-01-01T00:33:19Z,4090000,,,0,,C. Metu REBOUND (Off:0 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,412.0,2.0,2.0,0.0,,,,,
414,PT05M38.00S,2022-01-01T00:33:27.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629002,90.09526938239159,42.8921568627451,1610612758,69,79,2022-01-01T00:33:37Z,4100000,-36.0,41.0,1,right,MISS C. Metu Layup - blocked,"[1629002, 1627827]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,Missed,,5.39,,,,,,,,,,,Finney-Smith,1627827.0
415,PT05M38.00S,2022-01-01T00:33:27.2Z,3,REGULAR,block,,[],1627827,,,1610612758,69,79,2022-01-01T00:33:31Z,4110000,,,0,,D. Finney-Smith BLOCK (1 BLK),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M38.00S,2022-01-01T00:33:27.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,69,79,2022-01-01T00:35:15Z,4120000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,414.0,,,,,,,,
417,PT05M38.00S,2022-01-01T00:33:41.7Z,3,REGULAR,substitution,out,[],203939,,,1610612742,69,79,2022-01-01T00:35:15Z,4130000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M38.00S,2022-01-01T00:33:41.7Z,3,REGULAR,substitution,in,[],1627737,,,1610612742,69,79,2022-01-01T00:35:15Z,4140000,,,0,,SUB in: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M36.00S,2022-01-01T00:33:58.7Z,3,REGULAR,jumpball,recovered,[],204001,,,1610612742,69,79,2022-01-01T00:35:15Z,4150000,,,0,,Jump Ball D. Finney-Smith vs. D. Jones: Tip to K. Porzingis,"[204001, 1627827, 1627745]",1610612742.0,DAL,heldball,K. Porzingis,204001.0,Porzingis,K. Porzingis,Finney-Smith,1627827.0,Jones,1627745.0,,,,,,,,,,,,,,,,,,,,
424,PT05M27.00S,2022-01-01T00:34:07.0Z,3,REGULAR,3pt,Jump Shot,[],1627827,8.754927726675426,95.34313725490196,1610612742,69,82,2022-01-01T00:35:23Z,4200000,-227.0,30.0,1,left,D. Finney-Smith 3PT  (8 PTS) (J. Brunson 5 AST),"[1627827, 1628973]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,Made,8.0,22.87,J. Brunson,1628973.0,5.0,,,,,,,,,
426,PT05M26.00S,2022-01-01T00:34:14.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612758,69,82,2022-01-01T00:34:14Z,4220000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M16.00S,2022-01-01T00:35:51.9Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612758,69,82,2022-01-01T00:36:01Z,4250000,,,0,,TEAM delay-of-game VIOLATION,[],1610612742.0,DAL,,,,,,,,,,2714.0,,,,,,,,,,,,,,,,,,,
430,PT05M12.00S,2022-01-01T00:35:56.4Z,3,REGULAR,2pt,Jump Shot,[],1628368,78.9257555847569,29.65686274509804,1610612758,69,82,2022-01-01T00:36:05Z,4260000,-102.0,146.0,1,right,MISS D. Fox 17' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,,,,,,Missed,,17.76,,,,,,,,,,,,
431,PT05M07.00S,2022-01-01T00:36:00.7Z,3,REGULAR,rebound,defensive,[],1627737,,,1610612742,69,82,2022-01-01T00:36:00Z,4270000,,,0,,M. Chriss REBOUND (Off:0 Def:4),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,430.0,4.0,4.0,0.0,,,,,
432,PT04M55.00S,2022-01-01T00:36:12.7Z,3,REGULAR,3pt,Jump Shot,[],203493,10.85742444152431,3.431372549019608,1610612742,69,85,2022-01-01T00:36:19Z,4280000,233.0,50.0,1,left,R. Bullock 3PT  (15 PTS) (D. Finney-Smith 5 AST),"[203493, 1627827]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,Made,15.0,23.8,D. Finney-Smith,1627827.0,5.0,,,,,,,,,
434,PT04M47.00S,2022-01-01T00:36:21.4Z,3,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612758,69,85,2022-01-01T00:36:30Z,4300000,,,0,,D. Fox bad pass out-of-bounds TURNOVER (1 TO),[1628368],1610612758.0,SAC,bad pass,,,Fox,D. Fox,,,,,2714.0,,,,,,,,,,,,,,,1.0,,,,
435,PT04M33.00S,2022-01-01T00:36:39.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,23.340998685939553,72.05882352941177,1610612742,69,87,2022-01-01T00:36:45Z,4310000,-110.0,167.0,1,left,J. Brunson 20' pullup Jump Shot (17 PTS) (K. Porzingis 5 AST),"[1628973, 204001]",1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,,,,,,Made,17.0,20.01,K. Porzingis,204001.0,5.0,,,,,,,,,
437,PT04M17.00S,2022-01-01T00:36:55.9Z,3,REGULAR,3pt,Jump Shot,[],1627741,68.15045992115637,63.725490196078425,1610612758,69,87,2022-01-01T00:37:01Z,4330000,69.0,247.0,1,right,MISS B. Hield 25' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,Missed,,25.63,,,,,,,,,,,,
438,PT04M14.00S,2022-01-01T00:36:58.9Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,69,87,2022-01-01T00:37:01Z,4340000,,,0,,R. Bullock REBOUND (Off:0 Def:4),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,437.0,4.0,4.0,0.0,,,,,
439,PT03M56.00S,2022-01-01T00:37:20.5Z,3,REGULAR,foul,personal,['2freethrow'],1627745,,,1610612742,69,87,2022-01-01T00:37:29Z,4350000,,,0,,D. Jones shooting personal FOUL (4 PF) (Porzingis 2 FT),"[1627745, 204001]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,202007.0,4.0,0.0,Porzingis,204001.0,,,,,,,,,,,,,,,
441,PT03M56.00S,2022-01-01T00:37:47.8Z,3,REGULAR,freethrow,1 of 2,[],204001,,,1610612742,69,88,2022-01-01T00:37:47Z,4370000,,,0,,K. Porzingis Free Throw 1 of 2 (18 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
442,PT03M56.00S,2022-01-01T00:37:48.8Z,3,REGULAR,substitution,out,[],1628368,,,1610612742,69,88,2022-01-01T00:38:19Z,4380000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M56.00S,2022-01-01T00:37:48.8Z,3,REGULAR,substitution,out,[],203084,,,1610612742,69,88,2022-01-01T00:38:19Z,4390000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M56.00S,2022-01-01T00:37:48.8Z,3,REGULAR,substitution,out,[],1628973,,,1610612742,69,88,2022-01-01T00:38:19Z,4400000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M56.00S,2022-01-01T00:37:48.8Z,3,REGULAR,substitution,in,[],1630169,,,1610612742,69,88,2022-01-01T00:38:19Z,4410000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M56.00S,2022-01-01T00:37:48.8Z,3,REGULAR,substitution,in,[],1630558,,,1610612742,69,88,2022-01-01T00:38:19Z,4420000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M56.00S,2022-01-01T00:37:48.8Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,69,88,2022-01-01T00:38:19Z,4430000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M56.00S,2022-01-01T00:38:20.5Z,3,REGULAR,freethrow,2 of 2,[],204001,,,1610612742,69,89,2022-01-01T00:38:20Z,4440000,,,0,,K. Porzingis Free Throw 2 of 2 (19 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
449,PT03M34.00S,2022-01-01T00:38:33.0Z,3,REGULAR,2pt,Jump Shot,[],1630558,71.56701708278581,46.32352941176471,1610612758,69,89,2022-01-01T00:38:37Z,4450000,-18.0,215.0,1,right,MISS D. Mitchell 21' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,,,,,,Missed,,21.56,,,,,,,,,,,,
450,PT03M30.00S,2022-01-01T00:38:37.0Z,3,REGULAR,rebound,defensive,[],1630182,,,1610612742,69,89,2022-01-01T00:38:37Z,4460000,,,0,,J. Green REBOUND (Off:0 Def:2),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,449.0,2.0,2.0,0.0,,,,,
451,PT03M22.00S,2022-01-01T00:38:44.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627737,6.258212877792378,49.754901960784316,1610612742,69,91,2022-01-01T00:38:49Z,4470000,1.0,6.0,1,left,M. Chriss Layup (8 PTS) (J. Green 1 AST),"[1627737, 1630182]",1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,Made,8.0,0.64,J. Green,1630182.0,1.0,,,,,,,,,
453,PT03M08.00S,2022-01-01T00:39:02.4Z,3,REGULAR,foul,personal,[],1630182,,,1610612758,69,91,2022-01-01T00:39:10Z,4490000,,,0,,J. Green personal FOUL (1 PF),"[1630182, 1630558]",1610612742.0,DAL,,,,Green,J. Green,,,,,202007.0,1.0,0.0,Mitchell,1630558.0,,,,,,,,,,,,,,,
455,PT03M08.00S,2022-01-01T00:39:15.6Z,3,REGULAR,substitution,out,[],203493,,,1610612758,69,91,2022-01-01T00:39:22Z,4510000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M08.00S,2022-01-01T00:39:15.6Z,3,REGULAR,substitution,in,[],1628425,,,1610612758,69,91,2022-01-01T00:39:22Z,4520000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M56.00S,2022-01-01T00:39:36.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629002,86.94152431011827,50.245098039215684,1610612758,69,91,2022-01-01T00:39:44Z,4530000,1.0,70.0,1,right,MISS C. Metu 7' driving Hook,[1629002],1610612758.0,SAC,driving,,,Metu,C. Metu,,,,,,,,,,Missed,,7.02,,,,,,,,,,,,
458,PT02M54.00S,2022-01-01T00:39:38.6Z,3,REGULAR,rebound,defensive,[],1627737,,,1610612742,69,91,2022-01-01T00:39:44Z,4540000,,,0,,M. Chriss REBOUND (Off:0 Def:5),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,457.0,5.0,5.0,0.0,,,,,
459,PT02M45.00S,2022-01-01T00:39:48.2Z,3,REGULAR,3pt,Jump Shot,[],1628425,5.732588699080158,95.58823529411765,1610612742,69,91,2022-01-01T00:39:54Z,4550000,-228.0,1.0,1,left,MISS S. Brown 3PT,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,Missed,,22.79,,,,,,,,,,,,
460,PT02M43.00S,2022-01-01T00:39:50.2Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612758,69,91,2022-01-01T00:39:54Z,4560000,,,0,,T. Haliburton REBOUND (Off:0 Def:3),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,459.0,3.0,3.0,0.0,,,,,
461,PT02M43.00S,2022-01-01T00:39:58.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612758,69,91,2022-01-01T00:39:58Z,4570000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M30.00S,2022-01-01T00:41:31.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627745,90.62089356110381,54.166666666666664,1610612758,69,91,2022-01-01T00:41:42Z,4580000,21.0,36.0,1,right,MISS D. Jones cutting DUNK - blocked,"[1627745, 204001]",1610612758.0,SAC,cutting,,,Jones,D. Jones,,,,,,,,,,Missed,,4.13,,,,,,,,,,,Porzingis,204001.0
