actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
179,PT11M23.00S,2022-03-15T02:39:23.7Z,2,REGULAR,rebound,offensive,[],1628978,,,1610612758,27,19,2022-03-15T02:49:10Z,1750000,,,0,,D. DiVincenzo REBOUND (Off:1 Def:1),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,178.0,2.0,1.0,1.0,,,,,,,,,,
210,PT11M23.00S,2022-03-15T02:39:23.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628978,90.3580814717477,48.529411764705884,1610612758,27,19,2022-03-15T02:48:38Z,1755000,-7.0,38.0,1,right,MISS D. DiVincenzo tip Layup,[1628978],1610612758.0,SAC,tip,,,DiVincenzo,D. DiVincenzo,,,,,3.88,Missed,,,,,,,,,,,,,,,,,,
211,PT11M22.00S,2022-03-15T02:39:24.1Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,27,19,2022-03-15T02:48:38Z,1757500,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,210.0,2.0,2.0,0.0,,,,,,,,,,
180,PT11M12.00S,2022-03-15T02:39:55.9Z,2,REGULAR,foul,personal,['2freethrow'],1629002,,,1610612741,27,19,2022-03-15T02:40:15Z,1760000,,,0,,C. Metu shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1629002, 201942]",1610612758.0,SAC,shooting,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,DeRozan,201942.0,,
182,PT11M12.00S,2022-03-15T02:40:17.8Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,27,20,2022-03-15T02:40:17Z,1780000,,,0,,D. DeRozan Free Throw 1 of 2 (3 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
183,PT11M12.00S,2022-03-15T02:40:36.9Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,27,21,2022-03-15T02:40:36Z,1790000,,,0,,D. DeRozan Free Throw 2 of 2 (4 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
184,PT10M54.00S,2022-03-15T02:40:57.0Z,2,REGULAR,2pt,Jump Shot,[],1630558,77.08607095926413,68.38235294117648,1610612758,29,21,2022-03-15T02:41:02Z,1800000,92.0,163.0,1,right,D. Mitchell 18' pullup Jump Shot (6 PTS) (D. DiVincenzo 2 AST),"[1630558, 1628978]",1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,18.7,Made,6.0,D. DiVincenzo,1628978.0,2.0,,,,,,,,,,,,,,
186,PT10M39.00S,2022-03-15T02:41:12.1Z,2,REGULAR,turnover,bad pass,[],1627936,,,1610612741,29,21,2022-03-15T02:41:15Z,1820000,,,0,,A. Caruso bad pass TURNOVER (2 TO),"[1627936, 1629002]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,2.0,Metu,1629002.0,,,,,,,
187,PT10M39.00S,2022-03-15T02:41:12.1Z,2,REGULAR,steal,,[],1629002,,,1610612758,29,21,2022-03-15T02:41:14Z,1830000,,,0,,C. Metu STEAL (2 STL),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M35.00S,2022-03-15T02:41:15.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629002,92.46057818659659,49.50980392156863,1610612758,31,21,2022-03-15T02:41:22Z,1840000,-2.0,18.0,1,right,C. Metu running DUNK (2 PTS),[1629002],1610612758.0,SAC,running,,,Metu,C. Metu,,,,,1.86,Made,2.0,,,,,,,,,,,,,,,,,
189,PT10M17.00S,2022-03-15T02:41:33.5Z,2,REGULAR,3pt,Jump Shot,[],1629632,32.276609724047304,48.28431372549019,1610612741,31,21,2022-03-15T02:41:39Z,1850000,9.0,251.0,1,left,MISS C. White 25' pullup 3PT,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,25.1,Missed,,,,,,,,,,,,,,,,,,
190,PT10M14.00S,2022-03-15T02:41:36.5Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612758,31,21,2022-03-15T02:41:39Z,1860000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,189.0,2.0,2.0,0.0,,,,,,,,,,
191,PT10M09.00S,2022-03-15T02:41:42.0Z,2,REGULAR,turnover,bad pass,[],1628367,,,1610612758,31,21,2022-03-15T02:49:44Z,1870000,,,0,,J. Jackson bad pass TURNOVER (1 TO),"[1628367, 202684]",1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,1.0,Thompson,202684.0,,,,,,,
192,PT10M09.00S,2022-03-15T02:41:42.0Z,2,REGULAR,steal,,[],202684,,,1610612741,31,21,2022-03-15T02:41:44Z,1880000,,,0,,T. Thompson STEAL (1 STL),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M59.00S,2022-03-15T02:41:51.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201942,7.178055190538765,46.32352941176471,1610612741,31,23,2022-03-15T02:42:06Z,1890000,18.0,15.0,1,left,D. DeRozan driving Layup (6 PTS) (C. White 1 AST),"[201942, 1629632]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,2.37,Made,6.0,C. White,1629632.0,1.0,,,,,,,,,,,,,,
195,PT09M52.00S,2022-03-15T02:41:59.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,92.72339027595268,43.38235294117647,1610612758,31,23,2022-03-15T02:42:11Z,1910000,-33.0,16.0,1,right,MISS D. DiVincenzo driving Layup - blocked,"[1628978, 202684]",1610612758.0,SAC,driving,,,DiVincenzo,D. DiVincenzo,,,,,3.67,Missed,,,,,,,,,,,,,,,,,Thompson,202684.0
196,PT09M52.00S,2022-03-15T02:41:59.0Z,2,REGULAR,block,,[],202684,,,1610612758,31,23,2022-03-15T02:42:01Z,1920000,,,0,,T. Thompson BLOCK (1 BLK),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M52.00S,2022-03-15T02:41:59.0Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612741,31,23,2022-03-15T02:49:19Z,1930000,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,195.0,1.0,1.0,0.0,,,,,,,,,,
198,PT09M47.00S,2022-03-15T02:42:04.8Z,2,REGULAR,foul,personal,['2freethrow'],1628367,,,1610612741,31,23,2022-03-15T02:42:30Z,1940000,,,0,,J. Jackson shooting personal FOUL (2 PF) (White 2 FT),"[1628367, 1629632]",1610612758.0,SAC,shooting,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,White,1629632.0,,
200,PT09M47.00S,2022-03-15T02:42:36.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629632,,,1610612741,31,24,2022-03-15T02:42:36Z,1960000,,,0,,C. White Free Throw 1 of 2 (4 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
201,PT09M47.00S,2022-03-15T02:42:37.3Z,2,REGULAR,substitution,out,[],1627936,,,1610612741,31,24,2022-03-15T02:42:45Z,1970000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M47.00S,2022-03-15T02:42:37.3Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,31,24,2022-03-15T02:42:45Z,1980000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M47.00S,2022-03-15T02:42:52.1Z,2,REGULAR,substitution,out,[],1628367,,,1610612741,31,24,2022-03-15T02:43:00Z,1990000,,,0,,SUB out: J. Jackson,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M47.00S,2022-03-15T02:42:52.1Z,2,REGULAR,substitution,in,[],1628368,,,1610612741,31,24,2022-03-15T02:43:00Z,2000000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M47.00S,2022-03-15T02:43:14.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629632,,,1610612741,31,25,2022-03-15T02:43:14Z,2010000,,,0,,C. White Free Throw 2 of 2 (5 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
206,PT09M35.00S,2022-03-15T02:43:28.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,91.5407358738502,45.09803921568628,1610612758,31,25,2022-03-15T02:44:25Z,2020000,-25.0,27.0,1,right,MISS D. Sabonis driving floating Shot - blocked,"[1627734, 202684]",1610612758.0,SAC,driving floating,,,Sabonis,D. Sabonis,,,,,3.65,Missed,,,,,,,,,,,,,,,,,Thompson,202684.0
207,PT09M35.00S,2022-03-15T02:43:28.0Z,2,REGULAR,block,,[],202684,,,1610612758,31,25,2022-03-15T02:43:30Z,2030000,,,0,,T. Thompson BLOCK (2 BLK),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M32.00S,2022-03-15T02:43:31.0Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612741,31,25,2022-03-15T02:43:31Z,2040000,,,0,,D. Jones Jr. REBOUND (Off:2 Def:1),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,206.0,3.0,1.0,2.0,,,,,,,,,,
209,PT09M26.00S,2022-03-15T02:43:36.9Z,2,REGULAR,3pt,Jump Shot,[],1629632,31.882391590013142,58.08823529411765,1610612741,31,28,2022-03-15T02:43:50Z,2050000,-40.0,247.0,1,left,C. White 25' 3PT  (8 PTS) (D. DeRozan 2 AST),"[1629632, 201942]",1610612741.0,CHI,,,,White,C. White,,,,,25.05,Made,8.0,D. DeRozan,201942.0,2.0,,,,,,,,,,,,,,
213,PT09M11.00S,2022-03-15T02:43:55.9Z,2,REGULAR,turnover,traveling,[],1628368,,,1610612758,31,28,2022-03-15T02:50:27Z,2070000,,,0,,D. Fox traveling TURNOVER (2 TO),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,2.0,,,2534.0,,,,,,
214,PT08M57.00S,2022-03-15T02:44:21.5Z,2,REGULAR,turnover,bad pass,[],201942,,,1610612741,31,28,2022-03-15T02:44:35Z,2080000,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 1629002]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,1.0,Metu,1629002.0,,,,,,,
215,PT08M57.00S,2022-03-15T02:44:21.5Z,2,REGULAR,steal,,[],1629002,,,1610612758,31,28,2022-03-15T02:53:29Z,2090000,,,0,,C. Metu STEAL (3 STL),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M53.00S,2022-03-15T02:44:25.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629002,93.24901445466492,50.245098039215684,1610612758,33,28,2022-03-15T02:46:03Z,2100000,1.0,11.0,1,right,C. Metu running alley-oop DUNK (4 PTS) (D. DiVincenzo 3 AST),"[1629002, 1628978]",1610612758.0,SAC,running alley-oop,,,Metu,C. Metu,,,,,1.11,Made,4.0,D. DiVincenzo,1628978.0,3.0,,,,,,,,,,,,,,
218,PT08M26.00S,2022-03-15T02:44:52.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,6.1268068331143235,45.34313725490196,1610612741,33,30,2022-03-15T02:44:56Z,2120000,23.0,5.0,1,left,A. Dosunmu Layup (2 PTS) (C. White 2 AST),"[1630245, 1629632]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,2.39,Made,2.0,C. White,1629632.0,2.0,,,,,,,,,,,,,,
220,PT08M16.00S,2022-03-15T02:45:06.2Z,2,REGULAR,foul,personal,['2freethrow'],202684,,,1610612758,33,30,2022-03-15T02:45:19Z,2140000,,,0,,T. Thompson shooting personal FOUL (1 PF) (Sabonis 2 FT),"[202684, 1627734]",1610612741.0,CHI,shooting,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Sabonis,1627734.0,,
222,PT08M16.00S,2022-03-15T02:45:36.4Z,2,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,34,30,2022-03-15T02:45:36Z,2160000,,,0,,D. Sabonis Free Throw 1 of 2 (3 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
223,PT08M16.00S,2022-03-15T02:45:38.7Z,2,REGULAR,substitution,out,[],1628978,,,1610612758,34,30,2022-03-15T02:45:50Z,2170000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M16.00S,2022-03-15T02:45:38.7Z,2,REGULAR,substitution,out,[],202684,,,1610612758,34,30,2022-03-15T02:45:50Z,2180000,,,0,,SUB out: T. Thompson,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M16.00S,2022-03-15T02:45:38.7Z,2,REGULAR,substitution,out,[],201942,,,1610612758,34,30,2022-03-15T02:45:50Z,2190000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M16.00S,2022-03-15T02:45:38.7Z,2,REGULAR,substitution,in,[],203084,,,1610612758,34,30,2022-03-15T02:45:50Z,2200000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M16.00S,2022-03-15T02:45:38.7Z,2,REGULAR,substitution,in,[],202696,,,1610612758,34,30,2022-03-15T02:45:50Z,2210000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M16.00S,2022-03-15T02:45:38.7Z,2,REGULAR,substitution,in,[],203897,,,1610612758,34,30,2022-03-15T02:45:50Z,2220000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M16.00S,2022-03-15T02:46:02.8Z,2,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,35,30,2022-03-15T02:46:02Z,2230000,,,0,,D. Sabonis Free Throw 2 of 2 (4 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
230,PT08M00.00S,2022-03-15T02:46:21.3Z,2,REGULAR,2pt,Jump Shot,[],202696,15.456636005256241,77.45098039215686,1610612741,35,30,2022-03-15T02:46:27Z,2240000,-137.0,93.0,1,left,MISS N. Vucevic 16' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,16.57,Missed,,,,,,,,,,,,,,,,,,
231,PT07M57.00S,2022-03-15T02:46:24.3Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612758,35,30,2022-03-15T02:46:27Z,2250000,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,230.0,1.0,1.0,0.0,,,,,,,,,,
232,PT07M52.00S,2022-03-15T02:46:29.4Z,2,REGULAR,turnover,lost ball,[],203084,,,1610612758,35,30,2022-03-15T02:46:33Z,2260000,,,0,,H. Barnes lost ball TURNOVER (1 TO),"[203084, 1627884]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,1.0,Jones Jr.,1627884.0,,,,,,,
233,PT07M52.00S,2022-03-15T02:46:29.4Z,2,REGULAR,steal,,[],1627884,,,1610612741,35,30,2022-03-15T02:46:31Z,2270000,,,0,,D. Jones Jr. STEAL (2 STL),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M48.00S,2022-03-15T02:46:33.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630245,6.652431011826544,49.50980392156863,1610612741,35,32,2022-03-15T02:46:41Z,2280000,2.0,10.0,1,left,A. Dosunmu running DUNK (4 PTS) (Z. LaVine 2 AST),"[1630245, 203897]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,1.03,Made,4.0,Z. LaVine,203897.0,2.0,,,,,,,,,,,,,,
236,PT07M26.00S,2022-03-15T02:46:54.8Z,2,REGULAR,3pt,Jump Shot,[],1630558,71.17279894875165,22.30392156862745,1610612758,38,32,2022-03-15T02:46:59Z,2300000,-138.0,218.0,1,right,D. Mitchell 25' 3PT  (9 PTS) (D. Sabonis 1 AST),"[1630558, 1627734]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,25.87,Made,9.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,,
238,PT07M05.00S,2022-03-15T02:47:15.3Z,2,REGULAR,3pt,Jump Shot,[],203897,31.882391590013142,59.31372549019608,1610612741,38,32,2022-03-15T02:47:20Z,2320000,-47.0,247.0,1,left,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,
239,PT07M03.00S,2022-03-15T02:47:17.3Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612758,38,32,2022-03-15T02:47:20Z,2330000,,,0,,C. Metu REBOUND (Off:0 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,238.0,2.0,2.0,0.0,,,,,,,,,,
240,PT06M56.00S,2022-03-15T02:47:25.6Z,2,REGULAR,3pt,Jump Shot,[],1630558,66.83639947437582,51.225490196078425,1610612758,41,32,2022-03-15T02:47:34Z,2340000,6.0,259.0,1,right,D. Mitchell 25' 3PT fadeaway (12 PTS) (D. Sabonis 2 AST),"[1630558, 1627734]",1610612758.0,SAC,fadeaway,,,Mitchell,D. Mitchell,,,,,25.93,Made,12.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,,,,,
242,PT06M42.00S,2022-03-15T02:47:38.9Z,2,REGULAR,turnover,bad pass,[],1630245,,,1610612741,41,32,2022-03-15T02:47:43Z,2360000,,,0,,A. Dosunmu bad pass TURNOVER (2 TO),"[1630245, 1630558]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,2.0,Mitchell,1630558.0,,,,,,,
243,PT06M42.00S,2022-03-15T02:47:38.9Z,2,REGULAR,steal,,[],1630558,,,1610612758,41,32,2022-03-15T02:47:41Z,2370000,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M35.00S,2022-03-15T02:47:46.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203084,93.24901445466492,54.166666666666664,1610612758,41,32,2022-03-15T02:47:51Z,2380000,21.0,11.0,1,right,MISS H. Barnes driving reverse Layup,[203084],1610612758.0,SAC,driving reverse,,,Barnes,H. Barnes,,,,,2.35,Missed,,,,,,,,,,,,,,,,,,
245,PT06M32.00S,2022-03-15T02:47:49.7Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612741,41,32,2022-03-15T02:54:58Z,2390000,,,0,,D. Jones Jr. REBOUND (Off:2 Def:2),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,244.0,4.0,2.0,2.0,,,,,,,,,,
246,PT06M20.00S,2022-03-15T02:48:01.2Z,2,REGULAR,2pt,Jump Shot,[],1629632,21.50131406044678,36.029411764705884,1610612741,41,34,2022-03-15T02:48:06Z,2400000,70.0,150.0,1,left,C. White 16' fadeaway Jump Shot (10 PTS),[1629632],1610612741.0,CHI,fadeaway,,,White,C. White,,,,,16.51,Made,10.0,,,,,,,,,,,,,,,,,
247,PT06M07.00S,2022-03-15T02:48:14.0Z,2,REGULAR,3pt,Jump Shot,[],1630558,67.23061760840999,50.0,1610612758,41,34,2022-03-15T02:48:20Z,2410000,0.0,256.0,1,right,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,
248,PT06M03.00S,2022-03-15T02:48:18.0Z,2,REGULAR,rebound,offensive,[],203084,,,1610612758,41,34,2022-03-15T02:48:20Z,2420000,,,0,,H. Barnes REBOUND (Off:1 Def:0),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,247.0,1.0,0.0,1.0,,,,,,,,,,
249,PT06M00.00S,2022-03-15T02:48:21.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627734,92.59198423127464,49.26470588235294,1610612758,43,34,2022-03-15T02:48:33Z,2430000,-4.0,17.0,1,right,D. Sabonis cutting DUNK (6 PTS) (H. Barnes 2 AST),"[1627734, 203084]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,1.75,Made,6.0,H. Barnes,203084.0,2.0,,,,,,,,,,,,,,
251,PT05M54.00S,2022-03-15T02:48:41.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,43,34,2022-03-15T02:48:41Z,2450000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M54.00S,2022-03-15T02:50:06.2Z,2,REGULAR,substitution,out,[],1629002,,,1610612741,43,34,2022-03-15T02:51:17Z,2460000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M54.00S,2022-03-15T02:50:06.2Z,2,REGULAR,substitution,out,[],1630558,,,1610612741,43,34,2022-03-15T02:51:17Z,2470000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M54.00S,2022-03-15T02:50:06.2Z,2,REGULAR,substitution,out,[],1627884,,,1610612741,43,34,2022-03-15T02:51:17Z,2480000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M54.00S,2022-03-15T02:50:06.2Z,2,REGULAR,substitution,in,[],1628978,,,1610612741,43,34,2022-03-15T02:51:17Z,2490000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M54.00S,2022-03-15T02:50:06.2Z,2,REGULAR,substitution,in,[],1626168,,,1610612741,43,34,2022-03-15T02:51:17Z,2500000,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M54.00S,2022-03-15T02:50:06.2Z,2,REGULAR,substitution,in,[],1629750,,,1610612741,43,34,2022-03-15T02:51:17Z,2510000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M33.00S,2022-03-15T02:51:51.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612741,43,34,2022-03-15T02:52:04Z,2520000,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,
259,PT05M26.00S,2022-03-15T02:52:14.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628368,93.64323258869908,45.83333333333333,1610612758,43,34,2022-03-15T02:52:20Z,2530000,-21.0,7.0,1,right,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,2.2,Missed,,,,,,,,,,,,,,,,,,
260,PT05M21.00S,2022-03-15T02:52:19.9Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612741,43,34,2022-03-15T02:52:20Z,2540000,,,0,,J. Green REBOUND (Off:1 Def:2),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,259.0,3.0,2.0,1.0,,,,,,,,,,
261,PT05M09.00S,2022-03-15T02:52:31.0Z,2,REGULAR,2pt,Hook,[],202696,8.754927726675426,31.862745098039213,1610612741,43,36,2022-03-15T02:52:36Z,2550000,91.0,30.0,1,left,N. Vucevic 9' turnaround Hook (6 PTS),[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,9.55,Made,6.0,,,,,,,,,,,,,,,,,
262,PT04M59.00S,2022-03-15T02:52:41.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,92.85479632063075,45.588235294117645,1610612758,45,36,2022-03-15T02:52:46Z,2560000,-22.0,15.0,1,right,D. Sabonis cutting Layup (8 PTS) (D. Fox 2 AST),"[1627734, 1628368]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,2.65,Made,8.0,D. Fox,1628368.0,2.0,,,,,,,,,,,,,,
264,PT04M53.00S,2022-03-15T02:52:52.9Z,2,REGULAR,turnover,out-of-bounds,[],203897,,,1610612741,45,36,2022-03-15T02:54:33Z,2580000,,,0,,Z. LaVine lost ball out-of-bounds TURNOVER (1 TO),[203897],1610612741.0,CHI,lost ball,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,1.0,,,202026.0,,,,,,
265,PT04M53.00S,2022-03-15T02:52:56.9Z,2,REGULAR,substitution,out,[],1629632,,,1610612758,45,36,2022-03-15T02:53:07Z,2590000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M53.00S,2022-03-15T02:52:56.9Z,2,REGULAR,substitution,out,[],1629750,,,1610612758,45,36,2022-03-15T02:53:07Z,2600000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
